3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"10159007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2025/04/27 15:59:59","2025/04/18 16:00:00","1","1.216","-363","10159","55"
"10159008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2025/04/27 15:59:59","2025/04/18 16:00:00","1","1.539","-363","10159","56"
"10159009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2025/04/27 15:59:59","2025/04/18 16:00:00","1","1.875","-363","10159","56"
"10159101","101","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","10.04","-285","10159","51"
"10159102","101","4","","125801","莉莉（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","10.04","-285","10159","51"
"10159103","101","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","10.04","-285","10159","51"
"10159104","201","2","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159105","201","2","","126001","可璃亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159106","201","2","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159107","301","2","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159108","301","2","","126101","普蕾西亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159109","301","2","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159110","102","2","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159111","102","2","","125801","莉莉（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159112","102","2","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159113","202","2","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159114","202","2","","126001","可璃亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159115","202","2","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","0","-285","10159","51"
"10159116","302","1","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","0","-285","10159","51"
"10159117","302","1","","126101","普蕾西亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","0","-285","10159","51"
"10159118","302","1","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","1","0","-285","10159","51"
"10159119","103","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","13.15","-285","10159","51"
"10159120","103","4","","125801","莉莉（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","13.15","-285","10159","51"
"10159121","103","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","13.15","-285","10159","51"
"10159122","203","4","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159123","203","4","","126001","可璃亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159124","203","4","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159125","303","4","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159126","303","4","","126101","普蕾西亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159127","303","4","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","4","0","-285","10159","51"
"10159128","104","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","12.15","-285","10159","52"
"10159129","104","4","","125801","莉莉（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","12.15","-285","10159","52"
"10159130","104","4","","125802","莉莉","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","12.15","-285","10159","52"
"10159131","204","4","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.08","-285","10159","52"
"10159132","204","4","","126001","可璃亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.08","-285","10159","52"
"10159133","204","4","","126002","可璃亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.08","-285","10159","52"
"10159134","304","1","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.37","-285","10159","52"
"10159135","304","1","","126101","普蕾西亞（墮落）","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.37","-285","10159","52"
"10159136","304","1","","126102","普蕾西亞","8","2025/04/27 15:59:59","2025/04/18 16:00:00","2","6.37","-285","10159","52"
"10160001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","3.414","-416.5","10160","53"
"10160002","2","1","將任務完成，\n並獲得獎勵吧！","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","3.099","-416.5","10160","53"
"10160003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","2.801","-416.5","10160","54"
"10160004","4","2","能夠領取獎勵了！\n請檢查看看","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","0","-416.5","10160","54"
"10160005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","0","-416.5","10160","57"
"10160006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","5.506","-363","10160","55"
"10160007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","1.216","-363","10160","55"
"10160008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","1.539","-363","10160","56"
"10160009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190804","花凜","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","1.875","-363","10160","56"
"10160101","101","3","","133601","梅杜莎","0","2030/01/01 14:59:59","2025/05/01 16:00:00","5","13.566","-285","10160","51"
"10160102","201","2","","133202","莫妮卡（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","15.928","-315","10160","51"
"10160103","301","1","","133502","咲戀（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","5","6.307","-285","10160","51"
"10160104","102","3","","133601","梅杜莎","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","5.269","-285","10160","51"
"10160105","202","8","","133202","莫妮卡（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","4","9.702","-315","10160","51"
"10160106","302","2","","133502","咲戀（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","5","6.715","-285","10160","51"
"10160107","103","1","","133601","梅杜莎","0","2030/01/01 14:59:59","2025/05/01 16:00:00","7","15.381","-285","10160","51"
"10160108","203","1","","133202","莫妮卡（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","9.451","-315","10160","51"
"10160109","303","1","","133502","咲戀（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","9","11.205","-285","10160","51"
"10160110","104","1","","133601","梅杜莎","0","2030/01/01 14:59:59","2025/05/01 16:00:00","2","9.749","-285","10160","52"
"10160111","204","4","","133202","莫妮卡（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","1","10.103","-315","10160","52"
"10160112","304","4","","133502","咲戀（新年）","0","2030/01/01 14:59:59","2025/05/01 16:00:00","9","8.784","-285","10160","52"
"10161001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","2","3.414","-416.5","10161","53"
"10161002","2","1","將任務完成，\n並獲得獎勵吧！","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","2","3.099","-416.5","10161","53"
"10161003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","2","2.801","-416.5","10161","54"
"10161004","4","2","能夠領取獎勵了！\n請檢查看看","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","2","0","-416.5","10161","54"
"10161005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","1","0","-416.5","10161","57"
"10161006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","2","5.506","-363","10161","55"
"10161007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","1","1.216","-363","10161","55"
"10161008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","1","1.539","-363","10161","56"
"10161009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190803","花凜","0","2025/05/27 15:59:59","2025/05/18 16:00:00","1","1.875","-363","10161","56"
"10161101","101","2","","127901","貪吃佩可（聖誕節）","8","2025/05/27 15:59:59","2025/05/18 16:00:00","1","10.68","-285","10161","51"
"10161102","201","1","","128001","克蕾琪塔（聖誕節）","0","2025/05/27 15:59:59","2025/05/18 16:00:00","5","13.63","-285","10161","51"
"10161103","102","2","","127901","貪吃佩可（聖誕節）","8","2025/05/27 15:59:59","2025/05/18 16:00:00","4","9.08","-285","10161","51"
"10161104","202","3","","128001","克蕾琪塔（聖誕節）","0","2025/05/27 15:59:59","2025/05/18 16:00:00","3","0","-285","10161","51"
"10161105","103","1","","127901","貪吃佩可（聖誕節）","8","2025/05/27 15:59:59","2025/05/18 16:00:00","2","12.45","-285","10161","51"
"10161106","203","3","","128001","克蕾琪塔（聖誕節）","0","2025/05/27 15:59:59","2025/05/18 16:00:00","6","7.18","-285","10161","51"
"10161107","104","1","","127901","貪吃佩可（聖誕節）","8","2025/05/27 15:59:59","2025/05/18 16:00:00","2","5.43","-285","10161","52"
"10161108","204","4","","128001","克蕾琪塔（聖誕節）","0","2025/05/27 15:59:59","2025/05/18 16:00:00","1","12.27","-285","10161","52"
"10163001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190804","花凜","0","2025/06/27 15:59:59","2025/06/18 16:00:00","2","3.414","-416.5","10163","53"
"10163002","2","1","將任務完成，\n並獲得獎勵吧！","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","3.099","-416.5","10163","53"
"10163003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","2.801","-416.5","10163","54"
"10163004","4","2","能夠領取獎勵了！\n請檢查看看","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","0","-416.5","10163","54"
"10163005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","0","-416.5","10163","57"
"10163006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","5.506","-363","10163","55"
"10163007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","1.216","-363","10163","55"
"10163008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","1.539","-363","10163","56"
"10163009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190804","花凜","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","1.875","-363","10163","56"
"10163101","101","1","","128301","祈梨（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","3.6","-285","10163","51"
"10163102","102","4","","128301","祈梨（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","3","10.7","-285","10163","51"
"10163103","103","1","","128301","祈梨（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","3.7","-285","10163","51"
"10163104","104","5","","128301","祈梨（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","9","-285","10163","52"
"10163105","201","2","","128401","初音（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","0","-285","10163","51"
"10163106","202","1","","128401","初音（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","4.3","-285","10163","51"
"10163107","203","2","","128401","初音（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","0","-285","10163","51"
"10163108","204","1","","128401","初音（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","5","9.8","-285","10163","52"
"10163109","301","3","","101401","霞（一般）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","10.4","-285","10163","51"
"10163110","302","2","","128501","霞（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","5","5.4","-285","10163","51"
"10163111","303","1","","128501","霞（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","1","0","-285","10163","51"
"10163112","304","3","","101401","霞（一般）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","9.9","-285","10163","52"
"10163113","314","3","","128501","霞（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","9.9","-285","10163","52"
"10163114","302","2","","128501","霞（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","5","5.4","-285","10163","51"
"10163115","314","3","","128501","霞（新年）","0","2025/06/27 15:59:59","2024/05/01 16:00:00","2","9.9","-285","10163","52"
"10164001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","2","3.414","-416.5","10164","53"
"10164002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","2","3.099","-416.5","10164","53"
"10164003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","2","2.801","-416.5","10164","54"
"10164004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","2","0","-416.5","10164","54"
"10164005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","1","0","-416.5","10164","57"
"10164006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","2","5.506","-363","10164","55"
"10164007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","1","1.216","-363","10164","55"
"10164008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","1","1.539","-363","10164","56"
"10164009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2025/07/27 15:59:59","2025/07/12 16:00:00","1","1.875","-363","10164","56"
"10164101","101","4","","100301","怜","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","8.511","-285","10164","51"
"10164102","102","6","","128802","怜（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","8.76","-285","10164","51"
"10164103","105","1","","100301","怜","8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","9.239","-285","10164","52"
"10164104","105","1","","128802","怜（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","9.239","-285","10164","52"
"10164105","201","6","","100202","優衣","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","8.15","-285","10164","51"
"10164106","202","6","","128901","優衣（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","7.82","-285","10164","51"
"10164107","205","1","","100202","優衣","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","0","-285","10164","52"
"10164108","205","1","","128901","優衣（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","0","-285","10164","52"
"10164109","301","1","","100101","日和","8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","4.843","-285","10164","51"
"10164110","302","6","","128701","日和（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","6","0","-285","10164","51"
"10164111","305","2","","100101","日和","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","2.612","-285","10164","52"
"10164112","305","2","","128701","日和（星素）","8","2025/07/27 15:59:59","2025/07/12 16:00:00","1","2.612","-285","10164","52"
"10164113","401","1","","129101","埃拉","-8","2025/07/27 15:59:59","2025/07/12 16:00:00","2","5.338","-285","10164","51"
"10164114","501","1","","129201","志那都","-8","2025/07/27 15:59:59","2025/07/12 16:00:00","4","16.348","-285","10164","51"
"10165001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","2","3.414","-416.5","10165","53"
"10165002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","2","3.099","-416.5","10165","53"
"10165003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","2","2.801","-416.5","10165","54"
"10165004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","2","0","-416.5","10165","54"
"10165005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","1","0","-416.5","10165","57"
"10165006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","2","5.506","-363","10165","55"
"10165007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","1","1.216","-363","10165","55"
"10165008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","1","1.539","-363","10165","56"
"10165009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2025/07/27 15:59:59","2025/07/17 16:00:00","1","1.875","-363","10165","56"
"10165101","101","1","","128802","怜（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","12.3","-285","10165","51"
"10165102","102","1","","128802","怜（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","6.65","-285","10165","51"
"10165103","103","1","","128802","怜（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","9.239","-285","10165","52"
"10165104","201","1","","128901","優衣（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","1","0","-285","10165","51"
"10165105","202","1","","128901","優衣（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","1","0","-285","10165","51"
"10165106","203","1","","128901","優衣（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","1","0","-285","10165","52"
"10165107","301","1","","128701","日和（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","3","6.43","-285","10165","51"
"10165108","302","1","","128701","日和（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","7.35","-285","10165","51"
"10165109","303","2","","128701","日和（星素）","8","2025/07/27 15:59:59","2025/07/17 16:00:00","1","2.55","-285","10165","52"
"10165110","401","2","","129101","埃拉","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","0","-285","10165","51"
"10165111","401","2","","129101","埃拉","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","0","-285","10165","52"
"10165112","501","2","","129201","志那都","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","0","-285","10165","51"
"10165113","501","2","","129201","志那都","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","0","-285","10165","52"
"10165114","601","1","","129001","厄莉絲","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","20.7","-285","10165","51"
"10165115","601","1","","129001","厄莉絲","-8","2025/07/27 15:59:59","2025/07/17 16:00:00","2","20.7","-285","10165","52"
"10166001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","2","3.414","-416.5","10166","53"
"10166002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","2","3.099","-416.5","10166","53"
"10166003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","2","2.801","-416.5","10166","54"
"10166004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","2","0","-416.5","10166","54"
"10166005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","1","0","-416.5","10166","57"
"10166006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","2","5.506","-363","10166","55"
"10166007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","1","1.216","-363","10166","55"
"10166008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","1","1.539","-363","10166","56"
"10166009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/08/18 16:00:00","1","1.875","-363","10166","56"
"10166101","101","2","","111001","優妮","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","0","-285","10166","51"
"10166102","201","4","","110801","克蘿依","8","2030/01/01 14:59:59","2025/08/18 16:00:00","3","8.956","-285","10166","51"
"10166103","301","4","","110901","琪愛兒","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","7.104","-285","10166","51"
"10166104","102","1","","129301","優妮（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","3","11.622","-285","10166","51"
"10166105","202","6","","129401","克蘿依（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","7","15.259","-285","10166","51"
"10166106","302","7","","129501","琪愛兒（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","1","1.348","-285","10166","51"
"10166107","103","1","","129301","優妮（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","1","0","-285","10166","51"
"10166108","203","1","","129401","克蘿依（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","4","9.59","-285","10166","51"
"10166109","303","0","","129501","琪愛兒（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","3","10.5","-285","10166","51"
"10166110","104","1","","111001","優妮","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","13.186","-285","10166","52"
"10166111","104","1","","129301","優妮（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","13.186","-285","10166","52"
"10166112","204","0","","110801","克蘿依","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","15.62","-285","10166","52"
"10166113","204","0","","129401","克蘿依（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","15.62","-285","10166","52"
"10166114","304","1","","110901","琪愛兒","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","8.36","-285","10166","52"
"10166115","304","1","","129501","琪愛兒（冬日）","8","2030/01/01 14:59:59","2025/08/18 16:00:00","2","8.36","-285","10166","52"
"10167001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","2","3.414","-416.5","10167","53"
"10167002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","2","3.099","-416.5","10167","53"
"10167003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","2","2.801","-416.5","10167","54"
"10167004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","2","0","-416.5","10167","54"
"10167005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","1","0","-416.5","10167","57"
"10167006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","2","5.506","-363","10167","55"
"10167007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","1","1.216","-363","10167","55"
"10167008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","1","1.539","-363","10167","56"
"10167009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2030/01/01 14:59:59","2025/09/18 16:00:00","1","1.875","-363","10167","56"
"10167101","101","1","","129901","惠理子（指揮官）","8","2030/01/01 14:59:59","2025/09/18 16:00:00","2","11.05","-285","10167","51"
"10167102","102","4","","129901","惠理子（指揮官）","8","2030/01/01 14:59:59","2025/09/18 16:00:00","7","9.01","-285","10167","51"
