a46b4a08b0f2b5aceecf64e5a9215a65fa0df268f1d09e842728b94f78c3fe90,00e1a36fc8dc5cfeba259f50d7a383a0d6fc8f3d6932b1046909fe53e8d6f33d,934ff4110bd0df472a9634e399eaab6cacd0fb0995e4e2779259097cb19a1b34,e61a9667d84a42c79f9c2c75c3a624795675499c56f7733dbce0e959e15e2008,195177324f50dc8852b90e194356bb21d5963529e854c11a820a4b4b10e3e34c,96badbc0f7bd7c57f171b796586e428ab319700a117167e7f8bfe2ba5250658f,b38a34c1f8dad75b0c66ab3880916869b5c5e7df420e2c7fa3e40a0f0d44824c,e6b3881b7d9120ac57b48fe5a01aca330640281228b9f2b34eb40eb9bd927c89,abcf6afb562d4bc190c003dc4fdaab097015b2c474010cc15b0775364c60f00a,7ecc50c71940c6ebbafed6f2ca1109c73241c8cc8d63fa45fb6e7da9b5a89fae,fbc7b9415b029fa39f13084d8f1e770e1c6a7a2bd0ba179b1d1dbc2b87f3161a,b92f374ab20e99d5739227990bfa0b274a81bcdf3dae05854326762489d84619,fa5ddec6161aa82eb905a815defd5a6d9e88a0ad4caa99c040fbdbcb8ce441a0,c92c332ecd09ce3ab36d4d5cccb7ee23b68377233e7d3ecb59e32b575d6043f8,1b6f2d63cf34f340b9f8690b407753b7fd243655bb91c551f707d4c0ac359444,d252b8dfb62be2d76810eedf1180cce97d7d9c8f10258c9331df04f59eb71435,eeb17fc10f1384e3ab25d6b0869c92642e2bef3b1a90aa36584206f9e634505d,2f9d47c3bc72ab4a47a6baa4ad3d65ad66a43e8e51d84d27c31dd6baff990a76,2c32965b3dbe819c3ce080cc62aefbfa5161ffe8e9bd4e61a48041b4e4cec441,1bac725dff116b01214ec51f07feee7ff77fe3304f741365b65ff131104655e8,989ac9c704b030fea0a9ed7256dd8f8209a8ee7e1bf50eeeaf1e4b593197c891,2905dba9c8114ef758941cb74b8d969de8e561c9c706d1fa5ddd541ca8a5de1f,d5dcede0f3b480838f31b31d8bf34fc00e63fe093a26cf2acce480b0342dbe7b,18eb6feec00b228cb8aa0e38561eaa096786a04168de88e4d802012f36bfad3b,3522520060639509f5286fda710585412f79b4a7f3ef30c994a04d67949fa972,97d8d22219db0ecc44e510e04e76bd3885a98af6c36994930e695e5bf669c508,6a3f7ce3ca75a959970afa49ced9f986d06b950f14a5b36cf94fb796acba0e46,6e8da6454d5ff2439fef1f97394ed3e10873c7f017266c6589a7f6e35879336c,e4fd2215bfc3d9af2cc1749d2f3d27edbcada0e320b6040d16005b9fc6de7879,73b452b31c7b4ea4af1dce4f8100f4685b3e223d28368b02d24d6bb78160aebc,8b1355c815d745b9031d7c41a4d8a717ad53336ae79c7ad6e0cac915f2ff5f00,49b9d0763870bef838dab31041e1419e4ae890b42a5e2e8c52334a8fd45f3db6,4a439bcafa668d8c2e1ad3c6388bbc2d6d5ae4c2b275a2d0299d428bc39b65ea,f6c9f61b4be213c28e4d87fd73d1ee42ea2088d8a5f35ccdf0ec411f327729af,092fb2eecb41edfa9db2335a1781299024db3d90d550fa6820dd26c0cdd825bc,f8a4048561af44bd3567ef6378a71080698b13819f0cc3eb799260e15a18771e,9c2972a55f5e30d55f13f08a19691a76abd91c9aab8ca67f3de397686af16eb7,935373651a14d637a4d6e24e9981cc137d695be75d47009e5f37cbaea3fbb64f,f20338bc03a7d5c570c58b70616d24c4267473a39761814988c18b34a77f77dc,33ee519c49979dca7c0e6d0d6e2de6d5b6b802a03311cfa4a6171dbe9468dc71,e6fd139d6fe2b8875d2d5e3c541b7504f01ce812e0eb08872a53b73f14638824,0ee1671c97d469314b0d0412e0502edd26003b575dea3ee5a7fa668b9c749019,6b66a49fb36d63d671585b46ecf2ba742e958614a1f64ec7580cc4cc769f5039,ad4f381048857d970b2d553491555cf97e0a1314597418a91da81d3c52935ef2
"1","0","3","-1","167","10460103","0","1031116","1046","2.4","401052451","0","10460104","5","0","2","2.4","0.06","0","2","10460102","10460101","710101","401052431","401052411","0","0","1031116","1000000","0","0","401052421","4","2","10460105","1031116","401052441","1031116","2.6","0","0","0","1031116","0"
"1","0","1","1","168","10470103","0","1047105","1047","1.4","401052751","0","10470104","1","0","1.2","1.3","0.03","0","1","10470102","10470101","710111","401052731","401052711","0","0","1047101","1000000","0","0","401052721","1","1.2","10470105","1047102","401052741","1047103","1.5","0","0","0","1047104","0"
"1","0","2","3","169","10470103","0","1047110","1047","1.4","401052801","0","10470104","2","0","1.2","1.3","0.06","0","2","10470102","10470101","710111","401052781","401052761","0","0","1047106","1000000","0","0","401052771","2","1.2","10470105","1047107","401052791","1047108","1.5","0","0","0","1047109","0"
"1","0","3","4","170","10470103","0","1047115","1047","1.9","401052851","0","10470104","4","0","1.6","1.8","0.06","0","2","10470102","10470101","710111","401052831","401052811","0","0","1047111","1000000","0","0","401052821","4","1.6","10470105","1047112","401052841","1047113","2","0","0","0","1047114","0"
"1","0","3","-1","171","10470103","0","1047116","1047","2.4","401052851","0","10470104","5","0","2","2.4","0.06","0","2","10470102","10470101","710111","401052831","401052811","0","0","1047116","1000000","0","0","401052821","4","2","10470105","1047116","401052841","1047116","2.6","0","0","0","1047116","0"
"1","0","1","1","172","10480103","0","1048105","1048","1.4","401053151","0","10480104","1","0","1.2","1.3","0.03","0","1","10480102","10480101","710121","401053131","401053111","0","0","1048101","1000000","0","0","401053121","1","1.2","10480105","1048102","401053141","1048103","1.5","0","0","0","1048104","0"
"1","0","2","3","173","10480103","0","1048110","1048","1.4","401053201","0","10480104","2","0","1.2","1.3","0.06","0","2","10480102","10480101","710121","401053181","401053161","0","0","1048106","1000000","0","0","401053171","2","1.2","10480105","1048107","401053191","1048108","1.5","0","0","0","1048109","0"
"1","0","3","4","174","10480103","0","1048115","1048","1.9","401053251","0","10480104","4","0","1.6","1.8","0.06","0","2","10480102","10480101","710121","401053231","401053211","0","0","1048111","1000000","0","0","401053221","4","1.6","10480105","1048112","401053241","1048113","2","0","0","0","1048114","0"
"1","0","3","-1","175","10480103","0","1048116","1048","2.4","401053251","0","10480104","5","0","2","2.4","0.06","0","2","10480102","10480101","710121","401053231","401053211","0","0","1048116","1000000","0","0","401053221","4","2","10480105","1048116","401053241","1048116","2.6","0","0","0","1048116","0"
"1","0","1","1","176","10490103","0","1049105","1049","1.4","401053551","0","10490104","1","0","1.2","1.3","0.03","0","1","10490102","10490101","710011","401053531","401053511","0","0","1049101","1000000","0","0","401053521","1","1.2","10490105","1049102","401053541","1049103","1.5","0","0","0","1049104","0"
"1","0","2","3","177","10490103","0","1049110","1049","1.4","401053601","0","10490104","2","0","1.2","1.3","0.06","0","2","10490102","10490101","710011","401053581","401053561","0","0","1049106","1000000","0","0","401053571","2","1.2","10490105","1049107","401053591","1049108","1.5","0","0","0","1049109","0"
"1","0","3","4","178","10490103","0","1049115","1049","1.9","401053651","0","10490104","4","0","1.6","1.8","0.06","0","2","10490102","10490101","710011","401053631","401053611","0","0","1049111","1000000","0","0","401053621","4","1.6","10490105","1049112","401053641","1049113","2","0","0","0","1049114","0"
"1","0","3","-1","179","10490103","0","1049116","1049","2.4","401053651","0","10490104","5","0","2","2.4","0.06","0","2","10490102","10490101","710011","401053631","401053611","0","0","1049116","1000000","0","0","401053621","4","2","10490105","1049116","401053641","1049116","2.6","0","0","0","1049116","0"
"1","0","1","1","180","10500103","0","1050105","1050","1.4","401053951","0","10500104","1","0","1.2","1.3","0.03","0","1","10500102","10500101","710021","401053931","401053911","0","0","1050101","1000000","0","0","401053921","1","1.2","10500105","1050102","401053941","1050103","1.5","0","0","0","1050104","0"
"1","0","2","3","181","10500103","0","1050110","1050","1.4","401054001","0","10500104","2","0","1.2","1.3","0.06","0","2","10500102","10500101","710021","401053981","401053961","0","0","1050106","1000000","0","0","401053971","2","1.2","10500105","1050107","401053991","1050108","1.5","0","0","0","1050109","0"
"1","0","3","4","182","10500103","0","1050115","1050","1.9","401054051","0","10500104","4","0","1.6","1.8","0.06","0","2","10500102","10500101","710021","401054031","401054011","0","0","1050111","1000000","0","0","401054021","4","1.6","10500105","1050112","401054041","1050113","2","0","0","0","1050114","0"
"1","0","3","-1","183","10500103","0","1050116","1050","2.4","401054051","0","10500104","5","0","2","2.4","0.06","0","2","10500102","10500101","710021","401054031","401054011","0","0","1050116","1000000","0","0","401054021","4","2","10500105","1050116","401054041","1050116","2.6","0","0","0","1050116","0"
"1","0","1","1","184","10510103","0","1051105","1051","1.4","401054351","0","10510104","1","0","1.2","1.3","0.03","0","1","10510102","10510101","710031","401054331","401054311","0","0","1051101","1000000","0","0","401054321","1","1.2","10510105","1051102","401054341","1051103","1.5","0","0","0","1051104","0"
"1","0","2","3","185","10510103","0","1051110","1051","1.4","401054401","0","10510104","2","0","1.2","1.3","0.06","0","2","10510102","10510101","710031","401054381","401054361","0","0","1051106","1000000","0","0","401054371","2","1.2","10510105","1051107","401054391","1051108","1.5","0","0","0","1051109","0"
"1","0","3","4","186","10510103","0","1051115","1051","1.9","401054451","0","10510104","4","0","1.6","1.8","0.06","0","2","10510102","10510101","710031","401054431","401054411","0","0","1051111","1000000","0","0","401054421","4","1.6","10510105","1051112","401054441","1051113","2","0","0","0","1051114","0"
"1","0","3","-1","187","10510103","0","1051116","1051","2.4","401054451","0","10510104","5","0","2","2.4","0.06","0","2","10510102","10510101","710031","401054431","401054411","0","0","1051116","1000000","0","0","401054421","4","2","10510105","1051116","401054441","1051116","2.6","0","0","0","1051116","0"
"1","0","1","1","188","10520103","0","1052105","1052","1.4","401054751","0","10520104","1","0","1.2","1.3","0.03","0","1","10520102","10520101","710041","401054731","401054711","0","0","1052101","1000000","0","0","401054721","1","1.2","10520105","1052102","401054741","1052103","1.5","0","0","0","1052104","0"
"1","0","2","3","189","10520103","0","1052110","1052","1.4","401054801","0","10520104","2","0","1.2","1.3","0.06","0","2","10520102","10520101","710041","401054781","401054761","0","0","1052106","1000000","0","0","401054771","2","1.2","10520105","1052107","401054791","1052108","1.5","0","0","0","1052109","0"
"1","0","3","4","190","10520103","0","1052115","1052","1.9","401054851","0","10520104","4","0","1.6","1.8","0.06","0","2","10520102","10520101","710041","401054831","401054811","0","0","1052111","1000000","0","0","401054821","4","1.6","10520105","1052112","401054841","1052113","2","0","0","0","1052114","0"
"1","0","3","-1","191","10520103","0","1052116","1052","2.4","401054851","0","10520104","5","0","2","2.4","0.06","0","2","10520102","10520101","710041","401054831","401054811","0","0","1052116","1000000","0","0","401054821","4","2","10520105","1052116","401054841","1052116","2.6","0","0","0","1052116","0"
"1","0","1","1","192","10530103","0","1053105","1053","1.4","401055151","0","10530104","1","0","1.2","1.3","0.03","0","1","10530102","10530101","710051","401055131","401055111","0","0","1053101","1000000","0","0","401055121","1","1.2","10530105","1053102","401055141","1053103","1.5","0","0","0","1053104","0"
"1","0","2","3","193","10530103","0","1053110","1053","1.4","401055201","0","10530104","2","0","1.2","1.3","0.06","0","2","10530102","10530101","710051","401055181","401055161","0","0","1053106","1000000","0","0","401055171","2","1.2","10530105","1053107","401055191","1053108","1.5","0","0","0","1053109","0"
"1","0","3","4","194","10530103","0","1053115","1053","1.9","401055251","0","10530104","4","0","1.6","1.8","0.06","0","2","10530102","10530101","710051","401055231","401055211","0","0","1053111","1000000","0","0","401055221","4","1.6","10530105","1053112","401055241","1053113","2","0","0","0","1053114","0"
"1","0","3","-1","195","10530103","0","1053116","1053","2.4","401055251","0","10530104","5","0","2","2.4","0.06","0","2","10530102","10530101","710051","401055231","401055211","0","0","1053116","1000000","0","0","401055221","4","2","10530105","1053116","401055241","1053116","2.6","0","0","0","1053116","0"
"1","0","1","1","196","10540103","0","1054105","1054","1.4","401055551","0","10540104","1","0","1.2","1.3","0.03","0","1","10540102","10540101","710061","401055531","401055511","0","0","1054101","1000000","0","0","401055521","1","1.2","10540105","1054102","401055541","1054103","1.5","0","0","0","1054104","0"
"1","0","2","3","197","10540103","0","1054110","1054","1.4","401055601","0","10540104","2","0","1.2","1.3","0.06","0","2","10540102","10540101","710061","401055581","401055561","0","0","1054106","1000000","0","0","401055571","2","1.2","10540105","1054107","401055591","1054108","1.5","0","0","0","1054109","0"
"1","0","3","4","198","10540103","0","1054115","1054","1.9","401055651","0","10540104","4","0","1.6","1.8","0.06","0","2","10540102","10540101","710061","401055631","401055611","0","0","1054111","1000000","0","0","401055621","4","1.6","10540105","1054112","401055641","1054113","2","0","0","0","1054114","0"
"1","0","3","-1","199","10540103","0","1054116","1054","2.4","401055651","0","10540104","5","0","2","2.4","0.06","0","2","10540102","10540101","710061","401055631","401055611","0","0","1054116","1000000","0","0","401055621","4","2","10540105","1054116","401055641","1054116","2.6","0","0","0","1054116","0"
"1","0","1","1","200","10550103","0","1055105","1055","1.4","401055951","0","10550104","1","0","1.2","1.3","0.03","0","1","10550102","10550101","710071","401055931","401055911","0","0","1055101","1000000","0","0","401055921","1","1.2","10550105","1055102","401055941","1055103","1.5","0","0","0","1055104","0"
"1","0","2","3","201","10550103","0","1055110","1055","1.4","401056001","0","10550104","2","0","1.2","1.3","0.06","0","2","10550102","10550101","710071","401055981","401055961","0","0","1055106","1000000","0","0","401055971","2","1.2","10550105","1055107","401055991","1055108","1.5","0","0","0","1055109","0"
"1","0","3","4","202","10550103","0","1055115","1055","1.9","401056051","0","10550104","4","0","1.6","1.8","0.06","0","2","10550102","10550101","710071","401056031","401056011","0","0","1055111","1000000","0","0","401056021","4","1.6","10550105","1055112","401056041","1055113","2","0","0","0","1055114","0"
"1","0","3","-1","203","10550103","0","1055116","1055","2.4","401056051","0","10550104","5","0","2","2.4","0.06","0","2","10550102","10550101","710071","401056031","401056011","0","0","1055116","1000000","0","0","401056021","4","2","10550105","1055116","401056041","1055116","2.6","0","0","0","1055116","0"
"1","0","1","1","204","10560103","0","1056105","1056","1.4","401056351","0","10560104","1","0","1.2","1.3","0.03","0","1","10560102","10560101","710081","401056331","401056311","0","0","1056101","1000000","0","0","401056321","1","1.2","10560105","1056102","401056341","1056103","1.5","0","0","0","1056104","0"
"1","0","2","3","205","10560103","0","1056110","1056","1.4","401056401","0","10560104","2","0","1.2","1.3","0.06","0","2","10560102","10560101","710081","401056381","401056361","0","0","1056106","1000000","0","0","401056371","2","1.2","10560105","1056107","401056391","1056108","1.5","0","0","0","1056109","0"
"1","0","3","4","206","10560103","0","1056115","1056","1.9","401056451","0","10560104","4","0","1.6","1.8","0.06","0","2","10560102","10560101","710081","401056431","401056411","0","0","1056111","1000000","0","0","401056421","4","1.6","10560105","1056112","401056441","1056113","2","0","0","0","1056114","0"
"1","0","3","-1","207","10560103","0","1056116","1056","2.4","401056451","0","10560104","5","0","2","2.4","0.06","0","2","10560102","10560101","710081","401056431","401056411","0","0","1056116","1000000","0","0","401056421","4","2","10560105","1056116","401056441","1056116","2.6","0","0","0","1056116","0"
"1","0","1","1","208","10570103","0","1057105","1057","1.4","401056751","0","10570104","1","0","1.2","1.3","0.03","0","1","10570102","10570101","710091","401056731","401056711","0","0","1057101","1000000","0","0","401056721","1","1.2","10570105","1057102","401056741","1057103","1.5","0","0","0","1057104","0"
"1","0","2","3","209","10570103","0","1057110","1057","1.4","401056801","0","10570104","2","0","1.2","1.3","0.06","0","2","10570102","10570101","710091","401056781","401056761","0","0","1057106","1000000","0","0","401056771","2","1.2","10570105","1057107","401056791","1057108","1.5","0","0","0","1057109","0"
"1","0","3","4","210","10570103","0","1057115","1057","1.9","401056851","0","10570104","4","0","1.6","1.8","0.06","0","2","10570102","10570101","710091","401056831","401056811","0","0","1057111","1000000","0","0","401056821","4","1.6","10570105","1057112","401056841","1057113","2","0","0","0","1057114","0"
"1","0","3","-1","211","10570103","0","1057116","1057","2.4","401056851","0","10570104","5","0","2","2.4","0.06","0","2","10570102","10570101","710091","401056831","401056811","0","0","1057116","1000000","0","0","401056821","4","2","10570105","1057116","401056841","1057116","2.6","0","0","0","1057116","0"
"1","0","1","1","212","10580103","0","1058105","1058","1.4","401057151","0","10580104","1","0","1.2","1.3","0.03","0","1","10580102","10580101","710101","401057131","401057111","0","0","1058101","1000000","0","0","401057121","1","1.2","10580105","1058102","401057141","1058103","1.5","0","0","0","1058104","0"
"1","0","2","3","213","10580103","0","1058110","1058","1.4","401057201","0","10580104","2","0","1.2","1.3","0.06","0","2","10580102","10580101","710101","401057181","401057161","0","0","1058106","1000000","0","0","401057171","2","1.2","10580105","1058107","401057191","1058108","1.5","0","0","0","1058109","0"
"1","0","3","4","214","10580103","0","1058115","1058","1.9","401057251","0","10580104","4","0","1.6","1.8","0.06","0","2","10580102","10580101","710101","401057231","401057211","0","0","1058111","1000000","0","0","401057221","4","1.6","10580105","1058112","401057241","1058113","2","0","0","0","1058114","0"
"1","0","3","-1","215","10580103","0","1058116","1058","2.4","401057251","0","10580104","5","0","2","2.4","0.06","0","2","10580102","10580101","710101","401057231","401057211","0","0","1058116","1000000","0","0","401057221","4","2","10580105","1058116","401057241","1058116","2.6","0","0","0","1058116","0"
"1","0","1","1","216","10590103","0","1059105","1059","1.4","401057551","0","10590104","1","0","1.2","1.3","0.03","0","1","10590102","10590101","710111","401057531","401057511","0","0","1059101","1000000","0","0","401057521","1","1.2","10590105","1059102","401057541","1059103","1.5","0","0","0","1059104","0"
"1","0","2","3","217","10590103","0","1059110","1059","1.4","401057601","0","10590104","2","0","1.2","1.3","0.06","0","2","10590102","10590101","710111","401057581","401057561","0","0","1059106","1000000","0","0","401057571","2","1.2","10590105","1059107","401057591","1059108","1.5","0","0","0","1059109","0"
"1","0","3","4","218","10590103","0","1059115","1059","1.9","401057651","0","10590104","4","0","1.6","1.8","0.06","0","2","10590102","10590101","710111","401057631","401057611","0","0","1059111","1000000","0","0","401057621","4","1.6","10590105","1059112","401057641","1059113","2","0","0","0","1059114","0"
"1","0","3","-1","219","10590103","0","1059116","1059","2.4","401057651","0","10590104","5","0","2","2.4","0.06","0","2","10590102","10590101","710111","401057631","401057611","0","0","1059116","1000000","0","0","401057621","4","2","10590105","1059116","401057641","1059116","2.6","0","0","0","1059116","0"
"1","0","1","1","220","10600103","0","1060105","1060","1.4","401057951","0","10600104","1","0","1.2","1.3","0.03","0","1","10600102","10600101","710121","401057931","401057911","0","0","1060101","1000000","0","0","401057921","1","1.2","10600105","1060102","401057941","1060103","1.5","0","0","0","1060104","0"
"1","0","2","3","221","10600103","0","1060110","1060","1.4","401058001","0","10600104","2","0","1.2","1.3","0.06","0","2","10600102","10600101","710121","401057981","401057961","0","0","1060106","1000000","0","0","401057971","2","1.2","10600105","1060107","401057991","1060108","1.5","0","0","0","1060109","0"
"1","0","3","4","222","10600103","0","1060115","1060","1.9","401058051","0","10600104","4","0","1.6","1.8","0.06","0","2","10600102","10600101","710121","401058031","401058011","0","0","1060111","1000000","0","0","401058021","4","1.6","10600105","1060112","401058041","1060113","2","0","0","0","1060114","0"
"1","0","3","-1","223","10600103","0","1060116","1060","2.4","401058051","0","10600104","5","0","2","2.4","0.06","0","2","10600102","10600101","710121","401058031","401058011","0","0","1060116","1000000","0","0","401058021","4","2","10600105","1060116","401058041","1060116","2.6","0","0","0","1060116","0"
"1","0","1","1","224","10610103","0","1061105","1061","1.4","401058351","0","10610104","1","0","1.2","1.3","0.03","0","1","10610102","10610101","710011","401058331","401058311","0","0","1061101","1000000","0","0","401058321","1","1.2","10610105","1061102","401058341","1061103","1.5","0","0","0","1061104","0"
"1","0","2","3","225","10610103","0","1061110","1061","1.4","401058401","0","10610104","2","0","1.2","1.3","0.06","0","2","10610102","10610101","710011","401058381","401058361","0","0","1061106","1000000","0","0","401058371","2","1.2","10610105","1061107","401058391","1061108","1.5","0","0","0","1061109","0"
"1","0","3","4","226","10610103","0","1061115","1061","1.9","401058451","0","10610104","4","0","1.6","1.8","0.06","0","2","10610102","10610101","710011","401058431","401058411","0","0","1061111","1000000","0","0","401058421","4","1.6","10610105","1061112","401058441","1061113","2","0","0","0","1061114","0"
"1","0","3","-1","227","10610103","0","1061116","1061","2.4","401058451","0","10610104","5","0","2","2.4","0.06","0","2","10610102","10610101","710011","401058431","401058411","0","0","1061116","1000000","0","0","401058421","4","2","10610105","1061116","401058441","1061116","2.6","0","0","0","1061116","0"
"1","0","1","1","228","10630103","0","1063105","1063","1.4","401058701","0","10630104","1","0","1.2","1.3","0.03","0","1","10630102","10630101","710021","401058681","401058661","0","0","1063101","1000000","0","0","401058671","1","1.2","10630105","1063102","401058691","1063103","1.5","0","0","0","1063104","0"
"1","0","2","3","229","10630103","0","1063110","1063","1.4","401058751","0","10630104","2","0","1.2","1.3","0.06","0","2","10630102","10630101","710021","401058731","401058711","0","0","1063106","1000000","0","0","401058721","2","1.2","10630105","1063107","401058741","1063108","1.5","0","0","0","1063109","0"
"1","0","3","4","230","10630103","0","1063115","1063","1.9","401058801","0","10630104","4","0","1.6","1.8","0.06","0","2","10630102","10630101","710021","401058781","401058761","0","0","1063111","1000000","0","0","401058771","4","1.6","10630105","1063112","401058791","1063113","2","0","0","0","1063114","0"
"1","0","3","-1","231","10630103","0","1063116","1063","2.4","401058801","0","10630104","5","0","2","2.4","0.06","0","2","10630102","10630101","710021","401058781","401058761","0","0","1063116","1000000","0","0","401058771","4","2","10630105","1063116","401058791","1063116","2.6","0","0","0","1063116","0"
"1","0","1","1","232","10640103","0","1064105","1064","1.4","401059051","0","10640104","1","0","1.2","1.3","0.03","0","1","10640102","10640101","710031","401059031","401059011","0","0","1064101","1000000","0","0","401059021","1","1.2","10640105","1064102","401059041","1064103","1.5","0","0","0","1064104","0"
"1","0","2","3","233","10640103","0","1064110","1064","1.4","401059101","0","10640104","2","0","1.2","1.3","0.06","0","2","10640102","10640101","710031","401059081","401059061","0","0","1064106","1000000","0","0","401059071","2","1.2","10640105","1064107","401059091","1064108","1.5","0","0","0","1064109","0"
"1","0","3","4","234","10640103","0","1064115","1064","1.9","401059151","0","10640104","4","0","1.6","1.8","0.06","0","2","10640102","10640101","710031","401059131","401059111","0","0","1064111","1000000","0","0","401059121","4","1.6","10640105","1064112","401059141","1064113","2","0","0","0","1064114","0"
"1","0","3","-1","235","10640103","0","1064116","1064","2.4","401059151","0","10640104","5","0","2","2.4","0.06","0","2","10640102","10640101","710031","401059131","401059111","0","0","1064116","1000000","0","0","401059121","4","2","10640105","1064116","401059141","1064116","2.6","0","0","0","1064116","0"
"1","0","1","1","236","10650103","0","1065105","1065","1.4","401059401","0","10650104","1","0","1.2","1.3","0.03","0","1","10650102","10650101","710041","401059381","401059361","0","0","1065101","1000000","0","0","401059371","1","1.2","10650105","1065102","401059391","1065103","1.5","0","0","0","1065104","0"
"1","0","2","3","237","10650103","0","1065110","1065","1.4","401059451","0","10650104","2","0","1.2","1.3","0.06","0","2","10650102","10650101","710041","401059431","401059411","0","0","1065106","1000000","0","0","401059421","2","1.2","10650105","1065107","401059441","1065108","1.5","0","0","0","1065109","0"
"1","0","3","4","238","10650103","0","1065115","1065","1.9","401059501","0","10650104","4","0","1.6","1.8","0.06","0","2","10650102","10650101","710041","401059481","401059461","0","0","1065111","1000000","0","0","401059471","4","1.6","10650105","1065112","401059491","1065113","2","0","0","0","1065114","0"
"1","0","3","-1","239","10650103","0","1065116","1065","2.4","401059501","0","10650104","5","0","2","2.4","0.06","0","2","10650102","10650101","710041","401059481","401059461","0","0","1065116","1000000","0","0","401059471","4","2","10650105","1065116","401059491","1065116","2.6","0","0","0","1065116","0"
"1","0","1","1","240","10660103","0","1066105","1066","1.4","401059751","0","10660104","1","0","1.2","1.3","0.03","0","1","10660102","10660101","710051","401059731","401059711","0","0","1066101","1000000","0","0","401059721","1","1.2","10660105","1066102","401059741","1066103","1.5","0","0","0","1066104","0"
"1","0","2","3","241","10660103","0","1066110","1066","1.4","401059801","0","10660104","2","0","1.2","1.3","0.06","0","2","10660102","10660101","710051","401059781","401059761","0","0","1066106","1000000","0","0","401059771","2","1.2","10660105","1066107","401059791","1066108","1.5","0","0","0","1066109","0"
"1","0","3","4","242","10660103","0","1066115","1066","1.9","401059851","0","10660104","4","0","1.6","1.8","0.06","0","2","10660102","10660101","710051","401059831","401059811","0","0","1066111","1000000","0","0","401059821","4","1.6","10660105","1066112","401059841","1066113","2","0","0","0","1066114","0"
"1","0","3","-1","243","10660103","0","1066116","1066","2.4","401059851","0","10660104","5","0","2","2.4","0.06","0","2","10660102","10660101","710051","401059831","401059811","0","0","1066116","1000000","0","0","401059821","4","2","10660105","1066116","401059841","1066116","2.6","0","0","0","1066116","0"
"1","0","1","1","244","10670103","0","1067105","1067","1.4","401060101","0","10670104","1","0","1.2","1.3","0.03","0","1","10670102","10670101","710061","401060081","401060061","0","0","1067101","1000000","0","0","401060071","1","1.2","10670105","1067102","401060091","1067103","1.5","0","0","0","1067104","0"
"1","0","2","3","245","10670103","0","1067110","1067","1.4","401060151","0","10670104","2","0","1.2","1.3","0.06","0","2","10670102","10670101","710061","401060131","401060111","0","0","1067106","1000000","0","0","401060121","2","1.2","10670105","1067107","401060141","1067108","1.5","0","0","0","1067109","0"
"1","0","3","4","246","10670103","0","1067115","1067","1.9","401060201","0","10670104","4","0","1.6","1.8","0.06","0","2","10670102","10670101","710061","401060181","401060161","0","0","1067111","1000000","0","0","401060171","4","1.6","10670105","1067112","401060191","1067113","2","0","0","0","1067114","0"
"1","0","3","-1","247","10670103","0","1067116","1067","2.4","401060201","0","10670104","5","0","2","2.4","0.06","0","2","10670102","10670101","710061","401060181","401060161","0","0","1067116","1000000","0","0","401060171","4","2","10670105","1067116","401060191","1067116","2.6","0","0","0","1067116","0"
"1","0","1","1","248","10680103","0","1068105","1068","1.4","401060451","0","10680104","1","0","1.2","1.3","0.03","0","1","10680102","10680101","710071","401060431","401060411","0","0","1068101","1000000","0","0","401060421","1","1.2","10680105","1068102","401060441","1068103","1.5","0","0","0","1068104","0"
"1","0","2","3","249","10680103","0","1068110","1068","1.4","401060501","0","10680104","2","0","1.2","1.3","0.06","0","2","10680102","10680101","710071","401060481","401060461","0","0","1068106","1000000","0","0","401060471","2","1.2","10680105","1068107","401060491","1068108","1.5","0","0","0","1068109","0"
"1","0","3","4","250","10680103","0","1068115","1068","1.9","401060551","0","10680104","4","0","1.6","1.8","0.06","0","2","10680102","10680101","710071","401060531","401060511","0","0","1068111","1000000","0","0","401060521","4","1.6","10680105","1068112","401060541","1068113","2","0","0","0","1068114","0"
"1","0","3","-1","251","10680103","0","1068116","1068","2.4","401060551","0","10680104","5","0","2","2.4","0.06","0","2","10680102","10680101","710071","401060531","401060511","0","0","1068116","1000000","0","0","401060521","4","2","10680105","1068116","401060541","1068116","2.6","0","0","0","1068116","0"
"1","0","1","1","252","10690103","0","1069105","1069","1.4","401060801","0","10690104","1","0","1.2","1.3","0.03","0","1","10690102","10690101","710081","401060781","401060761","0","0","1069101","1000000","0","0","401060771","1","1.2","10690105","1069102","401060791","1069103","1.5","0","0","0","1069104","0"
"1","0","2","3","253","10690103","0","1069110","1069","1.4","401060851","0","10690104","2","0","1.2","1.3","0.06","0","2","10690102","10690101","710081","401060831","401060811","0","0","1069106","1000000","0","0","401060821","2","1.2","10690105","1069107","401060841","1069108","1.5","0","0","0","1069109","0"
"1","0","3","4","254","10690103","0","1069115","1069","1.9","401060901","0","10690104","4","0","1.6","1.8","0.06","0","2","10690102","10690101","710081","401060881","401060861","0","0","1069111","1000000","0","0","401060871","4","1.6","10690105","1069112","401060891","1069113","2","0","0","0","1069114","0"
"1","0","3","-1","255","10690103","0","1069116","1069","2.4","401060901","0","10690104","5","0","2","2.4","0.06","0","2","10690102","10690101","710081","401060881","401060861","0","0","1069116","1000000","0","0","401060871","4","2","10690105","1069116","401060891","1069116","2.6","0","0","0","1069116","0"
