ddc4faf980ae84c4da0e7c32163e5135c1f45e02d2b5d40fcad30dd796293a64,e8d2924b573961847db0e811a3e0777ef04bbd7e4b6131aae80601e1a28757fb,0f9c8063ad952cc34eacae305b178878812ce2752dd9baee2ab6087bc02bf281,090ea4ab62b35408eda3c726ceaa4e52cff4f20757342f94953c7efad6d69c00,17298acaad6cd866845dacfb041d442e5046727fc4018f75e7067441c7a76bc5,7c04b40ee1714372f66cd72e802b6daae8ca2cc4c1c6eeaff3bd98f62febcbc8,912c7f1000be0c2fa07d5454ae7a4ce3c0c09d913c7fd915872ab91c56db6b5d,e8af54f6f82e5d6ff338bf3f703b15b4700ce86c029bd1e409f4c80efe95d4c8,ad0b762ba54f0b441cb03e876eb8b303b59cdd30d5d0cc53f29941cd5b7ac089,eeab9ceed45e569657d575888e4edfe2901fc650298581537d361f0a12000e08,c36915837b6bf9e3787df5beeafa03161ab648494a3ab2a67e8b79954923cf29,8fa364aee3539d753bb89e8c7d127b29a63a2aadd04b5e46052290a7e70ee72a,eb0eb06927f111cdbd14e7f0482910bae4719672725f7b92d8598b61f166dc53,9c7ef4c468fa3672ad9f844207fbcc37c18d1c0edfae8cb4023cc0fc6ceaaf33
"10064103","10064","1","2021/08/20 15:59:59","10064201","2021/08/02 16:00:00","6005","71064016","0","71064016","0","完成活動任務1-1 (HARD)","601","9003"
"10064103","10064","1","2021/08/20 15:59:59","10064202","2021/08/02 16:00:00","6005","71064017","0","71064017","0","完成活動任務1-2 (HARD)","601","9003"
"10064103","10064","1","2021/08/20 15:59:59","10064203","2021/08/02 16:00:00","6005","71064018","0","71064018","0","完成活動任務1-3 (HARD)","601","9003"
"10064103","10064","1","2021/08/20 15:59:59","10064204","2021/08/02 16:00:00","6005","71064019","0","71064019","0","完成活動任務1-4 (HARD)","601","9003"
"10064103","10064","1","2021/08/20 15:59:59","10064205","2021/08/02 16:00:00","6005","71064020","0","71064020","0","完成活動任務1-5 (HARD)","601","9003"
"10064104","10064","1","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6002","71064021","0","71064021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10064104","10064","2","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6002","71064022","0","71064022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10064104","10064","3","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6002","71064023","0","71064023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"10064104","10064","4","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6002","71064024","0","71064024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"10064104","10064","5","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6002","71064025","0","71064025","0","將討伐證交換的獎勵清單重置5次","601","9006"
"10064105","10064","5","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064026","0","71064026","0","打倒5隻無名的藝術（全難度共通）","601","9011"
"10064105","10064","10","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064027","0","71064027","0","打倒10隻無名的藝術（全難度共通）","601","9011"
"10064105","10064","15","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064028","0","71064028","0","打倒15隻無名的藝術（全難度共通）","601","9011"
"10064105","10064","20","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064029","0","71064029","0","打倒20隻無名的藝術（全難度共通）","601","9011"
"10064105","10064","25","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064030","0","71064030","0","打倒25隻無名的藝術（全難度共通）","601","9011"
"10064105","10064","30","2021/08/20 15:59:59","0","2021/08/02 16:00:00","6008","71064031","0","71064031","0","打倒30隻無名的藝術（全難度共通）","601","9011"
"10064107","10064","1","2021/08/20 15:59:59","610064301","2021/08/02 16:00:00","6010","71064032","0","71064032","0","打倒 1 隻無名的藝術（VERY HARD限定）","601","9001"
"10065102","10065","1","2021/07/28 15:59:59","10065101","2021/07/19 16:00:00","6004","71065001","0","71065001","0","完成活動任務1-1 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065102","2021/07/19 16:00:00","6004","71065002","0","71065002","0","完成活動任務1-2 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065103","2021/07/19 16:00:00","6004","71065003","0","71065003","0","完成活動任務1-3 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065104","2021/07/19 16:00:00","6004","71065004","0","71065004","0","完成活動任務1-4 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065105","2021/07/19 16:00:00","6004","71065005","0","71065005","0","完成活動任務1-5 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065106","2021/07/19 16:00:00","6004","71065006","0","71065006","0","完成活動任務1-6 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065107","2021/07/19 16:00:00","6004","71065007","0","71065007","0","完成活動任務1-7 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065108","2021/07/19 16:00:00","6004","71065008","0","71065008","0","完成活動任務1-8 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065109","2021/07/19 16:00:00","6004","71065009","0","71065009","0","完成活動任務1-9 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065110","2021/07/19 16:00:00","6004","71065010","0","71065010","0","完成活動任務1-10 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065111","2021/07/19 16:00:00","6004","71065011","0","71065011","0","完成活動任務1-11 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065112","2021/07/19 16:00:00","6004","71065012","0","71065012","0","完成活動任務1-12 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065113","2021/07/19 16:00:00","6004","71065013","0","71065013","0","完成活動任務1-13 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065114","2021/07/19 16:00:00","6004","71065014","0","71065014","0","完成活動任務1-14 (NORMAL)","601","9003"
"10065102","10065","1","2021/07/28 15:59:59","10065115","2021/07/19 16:00:00","6004","71065015","0","71065015","0","完成活動任務1-15 (NORMAL)","601","9003"
"10065103","10065","1","2021/07/28 15:59:59","10065201","2021/07/19 16:00:00","6005","71065016","0","71065016","0","完成活動任務1-1 (HARD)","601","9003"
"10065103","10065","1","2021/07/28 15:59:59","10065202","2021/07/19 16:00:00","6005","71065017","0","71065017","0","完成活動任務1-2 (HARD)","601","9003"
"10065103","10065","1","2021/07/28 15:59:59","10065203","2021/07/19 16:00:00","6005","71065018","0","71065018","0","完成活動任務1-3 (HARD)","601","9003"
"10065103","10065","1","2021/07/28 15:59:59","10065204","2021/07/19 16:00:00","6005","71065019","0","71065019","0","完成活動任務1-4 (HARD)","601","9003"
"10065103","10065","1","2021/07/28 15:59:59","10065205","2021/07/19 16:00:00","6005","71065020","0","71065020","0","完成活動任務1-5 (HARD)","601","9003"
"10065104","10065","1","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6002","71065021","0","71065021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10065104","10065","2","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6002","71065022","0","71065022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10065104","10065","3","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6002","71065023","0","71065023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"10065104","10065","4","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6002","71065024","0","71065024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"10065105","10065","5","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065025","0","71065025","0","打倒 5 隻好朋友X（全難易度共通）","601","9011"
"10065105","10065","10","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065026","0","71065026","0","打倒 10 隻好朋友X（全難易度共通）","601","9011"
"10065105","10065","15","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065027","0","71065027","0","打倒 15 隻好朋友X（全難易度共通）","601","9011"
"10065105","10065","20","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065028","0","71065028","0","打倒 20 隻好朋友X（全難易度共通）","601","9011"
"10065105","10065","25","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065029","0","71065029","0","打倒 25 隻好朋友X（全難易度共通）","601","9011"
"10065105","10065","30","2021/07/28 15:59:59","0","2021/07/19 16:00:00","6008","71065030","0","71065030","0","打倒 30 隻好朋友X（全難易度共通）","601","9011"
"10065106","10065","1","2021/07/28 15:59:59","610065301","2021/07/19 16:00:00","6010","71065031","0","71065031","0","打倒 1 隻好朋友X（VERY HARD限定）","601","9001"
"10066102","10066","1","2021/09/19 15:59:59","10066101","2021/09/01 16:00:00","6004","71066001","0","71066001","0","完成活動任務1-1 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066102","2021/09/01 16:00:00","6004","71066002","0","71066002","0","完成活動任務1-2 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066103","2021/09/01 16:00:00","6004","71066003","0","71066003","0","完成活動任務1-3 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066104","2021/09/01 16:00:00","6004","71066004","0","71066004","0","完成活動任務1-4 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066105","2021/09/01 16:00:00","6004","71066005","0","71066005","0","完成活動任務1-5 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066106","2021/09/01 16:00:00","6004","71066006","0","71066006","0","完成活動任務1-6 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066107","2021/09/01 16:00:00","6004","71066007","0","71066007","0","完成活動任務1-7 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066108","2021/09/01 16:00:00","6004","71066008","0","71066008","0","完成活動任務1-8 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066109","2021/09/01 16:00:00","6004","71066009","0","71066009","0","完成活動任務1-9 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066110","2021/09/01 16:00:00","6004","71066010","0","71066010","0","完成活動任務1-10 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066111","2021/09/01 16:00:00","6004","71066011","0","71066011","0","完成活動任務1-11 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066112","2021/09/01 16:00:00","6004","71066012","0","71066012","0","完成活動任務1-12 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066113","2021/09/01 16:00:00","6004","71066013","0","71066013","0","完成活動任務1-13 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066114","2021/09/01 16:00:00","6004","71066014","0","71066014","0","完成活動任務1-14 (NORMAL)","601","9003"
"10066102","10066","1","2021/09/19 15:59:59","10066115","2021/09/01 16:00:00","6004","71066015","0","71066015","0","完成活動任務1-15 (NORMAL)","601","9003"
"10066103","10066","1","2021/09/19 15:59:59","10066201","2021/09/01 16:00:00","6005","71066016","0","71066016","0","完成活動任務1-1 (HARD)","601","9003"
"10066103","10066","1","2021/09/19 15:59:59","10066202","2021/09/01 16:00:00","6005","71066017","0","71066017","0","完成活動任務1-2 (HARD)","601","9003"
"10066103","10066","1","2021/09/19 15:59:59","10066203","2021/09/01 16:00:00","6005","71066018","0","71066018","0","完成活動任務1-3 (HARD)","601","9003"
"10066103","10066","1","2021/09/19 15:59:59","10066204","2021/09/01 16:00:00","6005","71066019","0","71066019","0","完成活動任務1-4 (HARD)","601","9003"
"10066103","10066","1","2021/09/19 15:59:59","10066205","2021/09/01 16:00:00","6005","71066020","0","71066020","0","完成活動任務1-5 (HARD)","601","9003"
"10066104","10066","1","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6002","71066021","0","71066021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10066104","10066","2","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6002","71066022","0","71066022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10066104","10066","3","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6002","71066023","0","71066023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"10066104","10066","4","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6002","71066024","0","71066024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"10066104","10066","5","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6002","71066025","0","71066025","0","將討伐證交換的獎勵清單重置5次","601","9006"
"10066105","10066","5","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066026","0","71066026","0","打倒5隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066105","10066","10","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066027","0","71066027","0","打倒10隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066105","10066","15","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066028","0","71066028","0","打倒15隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066105","10066","20","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066029","0","71066029","0","打倒20隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066105","10066","25","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066030","0","71066030","0","打倒25隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066105","10066","30","2021/09/19 15:59:59","0","2021/09/01 16:00:00","6008","71066031","0","71066031","0","打倒30隻爆裂‧時間儀（全難易度共通）","601","9011"
"10066107","10066","1","2021/09/19 15:59:59","610066301","2021/09/01 16:00:00","6010","71066032","0","71066032","0","打倒1隻爆裂‧時間儀（VERY HARD限定）","601","9001"
"10067102","10067","1","2021/09/26 15:59:59","10067101","2021/09/17 16:00:00","6004","71067001","0","71067001","0","完成活動任務1-1 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067102","2021/09/17 16:00:00","6004","71067002","0","71067002","0","完成活動任務1-2 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067103","2021/09/17 16:00:00","6004","71067003","0","71067003","0","完成活動任務1-3 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067104","2021/09/17 16:00:00","6004","71067004","0","71067004","0","完成活動任務1-4 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067105","2021/09/17 16:00:00","6004","71067005","0","71067005","0","完成活動任務1-5 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067106","2021/09/17 16:00:00","6004","71067006","0","71067006","0","完成活動任務1-6 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067107","2021/09/17 16:00:00","6004","71067007","0","71067007","0","完成活動任務1-7 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067108","2021/09/17 16:00:00","6004","71067008","0","71067008","0","完成活動任務1-8 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067109","2021/09/17 16:00:00","6004","71067009","0","71067009","0","完成活動任務1-9 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067110","2021/09/17 16:00:00","6004","71067010","0","71067010","0","完成活動任務1-10 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067111","2021/09/17 16:00:00","6004","71067011","0","71067011","0","完成活動任務1-11 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067112","2021/09/17 16:00:00","6004","71067012","0","71067012","0","完成活動任務1-12 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067113","2021/09/17 16:00:00","6004","71067013","0","71067013","0","完成活動任務1-13 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067114","2021/09/17 16:00:00","6004","71067014","0","71067014","0","完成活動任務1-14 (NORMAL)","601","9003"
"10067102","10067","1","2021/09/26 15:59:59","10067115","2021/09/17 16:00:00","6004","71067015","0","71067015","0","完成活動任務1-15 (NORMAL)","601","9003"
"10067103","10067","1","2021/09/26 15:59:59","10067201","2021/09/17 16:00:00","6005","71067016","0","71067016","0","完成活動任務1-1 (HARD)","601","9003"
"10067103","10067","1","2021/09/26 15:59:59","10067202","2021/09/17 16:00:00","6005","71067017","0","71067017","0","完成活動任務1-2 (HARD)","601","9003"
"10067103","10067","1","2021/09/26 15:59:59","10067203","2021/09/17 16:00:00","6005","71067018","0","71067018","0","完成活動任務1-3 (HARD)","601","9003"
"10067103","10067","1","2021/09/26 15:59:59","10067204","2021/09/17 16:00:00","6005","71067019","0","71067019","0","完成活動任務1-4 (HARD)","601","9003"
"10067103","10067","1","2021/09/26 15:59:59","10067205","2021/09/17 16:00:00","6005","71067020","0","71067020","0","完成活動任務1-5 (HARD)","601","9003"
"10067104","10067","1","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6002","71067021","0","71067021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10067104","10067","2","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6002","71067022","0","71067022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10067104","10067","3","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6002","71067023","0","71067023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"10067104","10067","4","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6002","71067024","0","71067024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"10067105","10067","5","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067025","0","71067025","0","打倒 5 隻忍者首領半藏（全難易度共通）","601","9011"
"10067105","10067","10","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067026","0","71067026","0","打倒 10 隻忍者首領半藏（全難易度共通）","601","9011"
"10067105","10067","15","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067027","0","71067027","0","打倒 15 隻忍者首領半藏（全難易度共通）","601","9011"
"10067105","10067","20","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067028","0","71067028","0","打倒 20 隻忍者首領半藏（全難易度共通）","601","9011"
"10067105","10067","25","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067029","0","71067029","0","打倒 25 隻忍者首領半藏（全難易度共通）","601","9011"
"10067105","10067","30","2021/09/26 15:59:59","0","2021/09/17 16:00:00","6008","71067030","0","71067030","0","打倒 30 隻忍者首領半藏（全難易度共通）","601","9011"
"10067106","10067","1","2021/09/26 15:59:59","610067301","2021/09/17 16:00:00","6010","71067031","0","71067031","0","打倒 1 隻忍者首領半藏（VERY HARD限定）","601","9001"
"10068102","10068","1","2021/10/19 15:59:59","10068101","2021/10/01 16:00:00","6004","71068001","0","71068001","0","完成活動冒險1-1（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068102","2021/10/01 16:00:00","6004","71068002","0","71068002","0","完成活動冒險1-2（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068103","2021/10/01 16:00:00","6004","71068003","0","71068003","0","完成活動冒險1-3（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068104","2021/10/01 16:00:00","6004","71068004","0","71068004","0","完成活動冒險1-4（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068105","2021/10/01 16:00:00","6004","71068005","0","71068005","0","完成活動冒險1-5（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068106","2021/10/01 16:00:00","6004","71068006","0","71068006","0","完成活動冒險1-6（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068107","2021/10/01 16:00:00","6004","71068007","0","71068007","0","完成活動冒險1-7（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068108","2021/10/01 16:00:00","6004","71068008","0","71068008","0","完成活動冒險1-8（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068109","2021/10/01 16:00:00","6004","71068009","0","71068009","0","完成活動冒險1-9（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068110","2021/10/01 16:00:00","6004","71068010","0","71068010","0","完成活動冒險1-10（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068111","2021/10/01 16:00:00","6004","71068011","0","71068011","0","完成活動冒險1-11（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068112","2021/10/01 16:00:00","6004","71068012","0","71068012","0","完成活動冒險1-12（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068113","2021/10/01 16:00:00","6004","71068013","0","71068013","0","完成活動冒險1-13（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068114","2021/10/01 16:00:00","6004","71068014","0","71068014","0","完成活動冒險1-14（NORMAL）","601","9003"
"10068102","10068","1","2021/10/19 15:59:59","10068115","2021/10/01 16:00:00","6004","71068015","0","71068015","0","完成活動冒險1-15（NORMAL）","601","9003"
"10068103","10068","1","2021/10/19 15:59:59","10068201","2021/10/01 16:00:00","6005","71068016","0","71068016","0","完成活動冒險1-1（HARD）","601","9003"
"10068103","10068","1","2021/10/19 15:59:59","10068202","2021/10/01 16:00:00","6005","71068017","0","71068017","0","完成活動冒險1-2（HARD）","601","9003"
"10068103","10068","1","2021/10/19 15:59:59","10068203","2021/10/01 16:00:00","6005","71068018","0","71068018","0","完成活動冒險1-3（HARD）","601","9003"
"10068103","10068","1","2021/10/19 15:59:59","10068204","2021/10/01 16:00:00","6005","71068019","0","71068019","0","完成活動冒險1-4（HARD）","601","9003"
"10068103","10068","1","2021/10/19 15:59:59","10068205","2021/10/01 16:00:00","6005","71068020","0","71068020","0","完成活動冒險1-5（HARD）","601","9003"
"10068104","10068","1","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6002","71068021","0","71068021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10068104","10068","2","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6002","71068022","0","71068022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10068104","10068","3","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6002","71068023","0","71068023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
"10068104","10068","4","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6002","71068024","0","71068024","0","將討伐證交換的獎賞一覽重置4次","601","9006"
"10068104","10068","5","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6002","71068025","0","71068025","0","將討伐證交換的獎勵清單重置5次","601","9006"
"10068105","10068","5","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068026","0","71068026","0","打倒5隻究極機械玩具王（全難易度共通）","601","9011"
"10068105","10068","10","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068027","0","71068027","0","打倒10隻究極機械玩具王（全難易度共通）","601","9011"
"10068105","10068","15","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068028","0","71068028","0","打倒15隻究極機械玩具王（全難易度共通）","601","9011"
"10068105","10068","20","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068029","0","71068029","0","打倒20隻究極機械玩具王（全難易度共通）","601","9011"
"10068105","10068","25","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068030","0","71068030","0","打倒25隻究極機械玩具王（全難易度共通）","601","9011"
"10068105","10068","30","2021/10/19 15:59:59","0","2021/10/01 16:00:00","6008","71068031","0","71068031","0","打倒30隻究極機械玩具王（全難易度共通）","601","9011"
"10068106","10068","1","2021/10/19 15:59:59","1006801","2021/10/01 16:00:00","6006","71068032","0","71068032","0","打倒 1 隻究極機械玩具王（NORMAL限定）","601","9019"
"10068107","10068","1","2021/10/19 15:59:59","1006801","2021/10/01 16:00:00","6006","71068033","0","71068033","0","打倒 1 隻究極機械玩具王（NORMAL限定）","601","9019"
"10068108","10068","1","2021/10/19 15:59:59","1006803","2021/10/01 16:00:00","6010","71068034","0","71068034","0","打倒 1 隻究極機械玩具王（VERY HARD限定）","601","9019"
"10069102","10069","1","2021/10/27 15:59:59","10069101","2021/10/18 16:00:00","6004","71069001","0","71069001","0","完成活動任務1-1 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069102","2021/10/18 16:00:00","6004","71069002","0","71069002","0","完成活動任務1-2 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069103","2021/10/18 16:00:00","6004","71069003","0","71069003","0","完成活動任務1-3 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069104","2021/10/18 16:00:00","6004","71069004","0","71069004","0","完成活動任務1-4 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069105","2021/10/18 16:00:00","6004","71069005","0","71069005","0","完成活動任務1-5 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069106","2021/10/18 16:00:00","6004","71069006","0","71069006","0","完成活動任務1-6 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069107","2021/10/18 16:00:00","6004","71069007","0","71069007","0","完成活動任務1-7 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069108","2021/10/18 16:00:00","6004","71069008","0","71069008","0","完成活動任務1-8 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069109","2021/10/18 16:00:00","6004","71069009","0","71069009","0","完成活動任務1-9 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069110","2021/10/18 16:00:00","6004","71069010","0","71069010","0","完成活動任務1-10 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069111","2021/10/18 16:00:00","6004","71069011","0","71069011","0","完成活動任務1-11 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069112","2021/10/18 16:00:00","6004","71069012","0","71069012","0","完成活動任務1-12 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069113","2021/10/18 16:00:00","6004","71069013","0","71069013","0","完成活動任務1-13 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069114","2021/10/18 16:00:00","6004","71069014","0","71069014","0","完成活動任務1-14 (NORMAL)","601","9003"
"10069102","10069","1","2021/10/27 15:59:59","10069115","2021/10/18 16:00:00","6004","71069015","0","71069015","0","完成活動任務1-15 (NORMAL)","601","9003"
"10069103","10069","1","2021/10/27 15:59:59","10069201","2021/10/18 16:00:00","6005","71069016","0","71069016","0","完成活動任務1-1 (HARD)","601","9003"
"10069103","10069","1","2021/10/27 15:59:59","10069202","2021/10/18 16:00:00","6005","71069017","0","71069017","0","完成活動任務1-2 (HARD)","601","9003"
"10069103","10069","1","2021/10/27 15:59:59","10069203","2021/10/18 16:00:00","6005","71069018","0","71069018","0","完成活動任務1-3 (HARD)","601","9003"
"10069103","10069","1","2021/10/27 15:59:59","10069204","2021/10/18 16:00:00","6005","71069019","0","71069019","0","完成活動任務1-4 (HARD)","601","9003"
"10069103","10069","1","2021/10/27 15:59:59","10069205","2021/10/18 16:00:00","6005","71069020","0","71069020","0","完成活動任務1-5 (HARD)","601","9003"
"10069104","10069","1","2021/10/27 15:59:59","0","2021/10/18 16:00:00","6002","71069021","0","71069021","0","將討伐證交換的獎賞一覽重置1次","601","9006"
"10069104","10069","2","2021/10/27 15:59:59","0","2021/10/18 16:00:00","6002","71069022","0","71069022","0","將討伐證交換的獎賞一覽重置2次","601","9006"
"10069104","10069","3","2021/10/27 15:59:59","0","2021/10/18 16:00:00","6002","71069023","0","71069023","0","將討伐證交換的獎賞一覽重置3次","601","9006"
