2793a84f68bda326380b2d10509d30a8238e975a2d5abba32c7f1ffcc8269264,84e3e877ad742d4abdac6f5a92b2ccbcbe8ec1cbc91b62b4765023a4ed57c376,ece6495979cff180099fe5e3705d8be663f18039b91abff9f4a84b4d7bdf0af2,6f83c2c37ec3d7480c65bac37b297ac2237a745686c8bb5c474553155532f567,f4956be620cba867f2f51ba9182e30aad91f62ed0ee410831af1d38cc0e24d8d,6037d6c58065740d7ed76018031bfb5335d055a64f12ec14d5b8abb35ca5d4fe,1c090cb2f9d5175d35a0d990ddad4d7a98a93e92fe29ea9115fdad184e284ee3,e20517565f94e66011b2c66cd3599f36af6bd7ac3cba68ef46fa4b74fcf1dd0a,d64efb7c81fbec63c3aed13e27e100f6857325360cb75d19ec1cd57834549fc1
"0","50","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11005001","10095017","5"
"94002","60000","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11005001","10095018","12"
"90007","500","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11005001","10095019","2"
"0","80","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001001","10095023","5"
"0","50","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14001001","10095024","5"
"94002","170000","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14001001","10095025","12"
"20003","6","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14001001","10095026","2"
"0","65","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14003001","10095027","5"
"94002","300000","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14003001","10095028","12"
"22002","4","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","14003001","10095029","2"
"94002","70000","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001001","10095030","12"
"91002","10","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001001","10095031","8"
"0","100","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11003001","10095032","5"
"20002","18","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11003001","10095033","2"
"91002","10","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11003001","10095034","8"
"0","50","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","13002001","10095035","5"
"0","50","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","18004001","10095036","5"
"0","60","95","2023/04/17 05:00:00","2024/06/14 15:59:59","119","16006001","10095037","5"
"0","60","95","2023/04/17 05:00:00","2024/06/14 15:59:59","119","16007001","10095038","5"
"22001","3","95","2023/04/17 05:00:00","2024/06/14 15:59:59","119","16007001","10095039","2"
"0","80","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11004001","10095040","5"
"20002","18","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11004001","10095041","2"
"90007","500","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11004001","10095042","2"
"0","100","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11005001","10095043","5"
"94002","60000","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11005001","10095044","12"
"90007","500","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11005001","10095045","2"
"0","100","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14001001","10095046","5"
"94002","170000","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14001001","10095047","12"
"20003","6","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14001001","10095048","2"
"0","130","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14003001","10095049","5"
"94002","300000","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14003001","10095050","12"
"22002","4","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","14003001","10095051","2"
"0","25","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11101001","10095114","5"
"20003","6","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11101001","10095115","2"
"0","40","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001002","10095121","5"
"94002","70000","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001002","10095122","12"
"23001","6","95","2021/02/09 05:00:00","2023/04/17 04:59:59","119","11001002","10095123","2"
"0","50","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11101001","10095152","5"
"20003","6","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11101001","10095153","2"
"0","80","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001002","10095154","5"
"94002","70000","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001002","10095155","12"
"23001","6","95","2023/04/17 05:00:00","2030/12/31 23:59:59","119","11001002","10095156","2"
"0","40","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001001","10120003","5"
"94002","80000","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001001","10120004","12"
"91002","10","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001001","10120005","8"
"0","55","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11003001","10120006","5"
"20002","22","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11003001","10120007","2"
"91002","10","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11003001","10120008","8"
"0","25","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","13002001","10120009","5"
"0","25","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","18004001","10120010","5"
"0","35","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","16006001","10120011","5"
"0","30","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","16007001","10120012","5"
"22001","3","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","16007001","10120013","2"
"0","40","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11004001","10120014","5"
"20002","22","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11004001","10120015","2"
"90007","500","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11004001","10120016","2"
"0","55","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11005001","10120017","5"
"94002","70000","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11005001","10120018","12"
"90007","500","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11005001","10120019","2"
"0","80","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001001","10120023","5"
"0","55","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14001001","10120024","5"
"94002","200000","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14001001","10120025","12"
"20003","7","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14001001","10120026","2"
"0","65","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14003001","10120027","5"
"94002","340000","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14003001","10120028","12"
"22002","4","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","14003001","10120029","2"
"94002","80000","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001001","10120030","12"
"91002","10","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001001","10120031","8"
"0","110","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11003001","10120032","5"
"20002","22","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11003001","10120033","2"
"91002","10","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11003001","10120034","8"
"0","50","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","13002001","10120035","5"
"0","50","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","18004001","10120036","5"
"0","70","120","2023/04/17 05:00:00","2024/06/14 15:59:59","139","16006001","10120037","5"
"0","60","120","2023/04/17 05:00:00","2024/06/14 15:59:59","139","16007001","10120038","5"
"22001","3","120","2023/04/17 05:00:00","2024/06/14 15:59:59","139","16007001","10120039","2"
"0","80","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11004001","10120040","5"
"20002","22","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11004001","10120041","2"
"90007","500","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11004001","10120042","2"
"0","110","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11005001","10120043","5"
"94002","70000","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11005001","10120044","12"
"90007","500","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11005001","10120045","2"
"0","110","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14001001","10120046","5"
"94002","200000","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14001001","10120047","12"
"20003","7","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14001001","10120048","2"
"0","130","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14003001","10120049","5"
"94002","340000","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14003001","10120050","12"
"22002","4","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","14003001","10120051","2"
"0","25","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11101001","10120114","5"
"20003","7","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11101001","10120115","2"
"0","40","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001002","10120121","5"
"94002","70000","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001002","10120122","12"
"23001","6","120","2021/02/09 05:00:00","2023/04/17 04:59:59","139","11001002","10120123","2"
"0","50","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11101001","10120152","5"
"20003","7","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11101001","10120153","2"
"0","80","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001002","10120154","5"
"94002","70000","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001002","10120155","12"
"23001","6","120","2023/04/17 05:00:00","2030/12/31 23:59:59","139","11001002","10120156","2"
"0","40","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001001","10140003","5"
"94002","80000","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001001","10140004","12"
"91002","10","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001001","10140005","8"
"0","55","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11003001","10140006","5"
"20002","26","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11003001","10140007","2"
"91002","10","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11003001","10140008","8"
"0","25","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","13002001","10140009","5"
"0","25","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","18004001","10140010","5"
"0","35","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","16006001","10140011","5"
"0","35","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","16007001","10140012","5"
"22001","3","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","16007001","10140013","2"
"0","40","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11004001","10140014","5"
"20002","26","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11004001","10140015","2"
"90007","500","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11004001","10140016","2"
"0","55","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11005001","10140017","5"
"94002","80000","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11005001","10140018","12"
"90007","500","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11005001","10140019","2"
"0","80","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001001","10140023","5"
"0","55","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14001001","10140024","5"
"94002","220000","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14001001","10140025","12"
"20003","8","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14001001","10140026","2"
"0","70","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14003001","10140027","5"
"94002","380000","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14003001","10140028","12"
"22002","4","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","14003001","10140029","2"
"94002","80000","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001001","10140030","12"
"91002","10","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001001","10140031","8"
"0","110","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11003001","10140032","5"
"20002","26","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11003001","10140033","2"
"91002","10","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11003001","10140034","8"
"0","50","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","13002001","10140035","5"
"0","50","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","18004001","10140036","5"
"0","70","140","2023/04/17 05:00:00","2024/06/14 15:59:59","159","16006001","10140037","5"
"0","70","140","2023/04/17 05:00:00","2024/06/14 15:59:59","159","16007001","10140038","5"
"22001","3","140","2023/04/17 05:00:00","2024/06/14 15:59:59","159","16007001","10140039","2"
"0","80","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11004001","10140040","5"
"20002","26","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11004001","10140041","2"
"90007","500","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11004001","10140042","2"
"0","110","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11005001","10140043","5"
"94002","80000","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11005001","10140044","12"
"90007","500","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11005001","10140045","2"
"0","110","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14001001","10140046","5"
"94002","220000","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14001001","10140047","12"
"20003","8","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14001001","10140048","2"
"0","140","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14003001","10140049","5"
"94002","380000","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14003001","10140050","12"
"22002","4","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","14003001","10140051","2"
"0","25","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11101001","10140114","5"
"20003","8","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11101001","10140115","2"
"0","40","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001002","10140121","5"
"94002","80000","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001002","10140122","12"
"23001","6","140","2021/02/09 05:00:00","2023/04/17 04:59:59","159","11001002","10140123","2"
"0","50","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11101001","10140152","5"
"20003","8","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11101001","10140153","2"
"0","80","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001002","10140154","5"
"94002","80000","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001002","10140155","12"
"23001","6","140","2023/04/17 05:00:00","2030/12/31 23:59:59","159","11001002","10140156","2"
"0","40","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001001","10160003","5"
"94002","90000","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001001","10160004","12"
"91002","10","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001001","10160005","8"
"0","55","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11003001","10160006","5"
"20002","30","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11003001","10160007","2"
"91002","10","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11003001","10160008","8"
"0","30","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","13002001","10160009","5"
"0","30","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","18004001","10160010","5"
"0","35","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","16006001","10160011","5"
"0","35","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","16007001","10160012","5"
"22001","3","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","16007001","10160013","2"
"0","40","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11004001","10160014","5"
"20002","30","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11004001","10160015","2"
"90007","500","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11004001","10160016","2"
"0","55","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11005001","10160017","5"
"94002","90000","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11005001","10160018","12"
"90007","500","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11005001","10160019","2"
"0","80","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001001","10160023","5"
"0","55","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14001001","10160024","5"
"94002","240000","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14001001","10160025","12"
"20003","9","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14001001","10160026","2"
"0","70","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14003001","10160027","5"
"94002","410000","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14003001","10160028","12"
"22002","4","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","14003001","10160029","2"
"94002","90000","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001001","10160030","12"
"91002","10","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001001","10160031","8"
"0","110","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11003001","10160032","5"
"20002","30","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11003001","10160033","2"
"91002","10","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11003001","10160034","8"
"0","60","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","13002001","10160035","5"
"0","60","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","18004001","10160036","5"
"0","70","160","2023/04/17 05:00:00","2024/06/14 15:59:59","179","16006001","10160037","5"
"0","70","160","2023/04/17 05:00:00","2024/06/14 15:59:59","179","16007001","10160038","5"
"22001","3","160","2023/04/17 05:00:00","2024/06/14 15:59:59","179","16007001","10160039","2"
"0","80","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11004001","10160040","5"
"20002","30","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11004001","10160041","2"
"90007","500","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11004001","10160042","2"
"0","110","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11005001","10160043","5"
"94002","90000","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11005001","10160044","12"
"90007","500","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11005001","10160045","2"
"0","110","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14001001","10160046","5"
"94002","240000","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14001001","10160047","12"
"20003","9","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14001001","10160048","2"
"0","140","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14003001","10160049","5"
"94002","410000","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14003001","10160050","12"
"22002","4","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","14003001","10160051","2"
"0","25","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11101001","10160114","5"
"20003","9","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11101001","10160115","2"
"0","40","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001002","10160121","5"
"94002","90000","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001002","10160122","12"
"23001","6","160","2021/02/09 05:00:00","2023/04/17 04:59:59","179","11001002","10160123","2"
"0","50","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11101001","10160152","5"
"20003","9","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11101001","10160153","2"
"0","80","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001002","10160154","5"
"94002","90000","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001002","10160155","12"
"23001","6","160","2023/04/17 05:00:00","2030/12/31 23:59:59","179","11001002","10160156","2"
"0","40","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001001","10180003","5"
"94002","100000","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001001","10180004","12"
"91002","10","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001001","10180005","8"
"0","55","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11003001","10180006","5"
"20002","34","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11003001","10180007","2"
"91002","10","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11003001","10180008","8"
"0","30","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","13002001","10180009","5"
"0","30","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","18004001","10180010","5"
"0","35","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","16006001","10180011","5"
"0","35","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","16007001","10180012","5"
"22001","3","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","16007001","10180013","2"
"0","45","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11004001","10180014","5"
"20002","34","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11004001","10180015","2"
"90007","500","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11004001","10180016","2"
"0","55","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11005001","10180017","5"
"94002","100000","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11005001","10180018","12"
"90007","500","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11005001","10180019","2"
"0","80","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001001","10180023","5"
"0","55","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14001001","10180024","5"
"94002","260000","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14001001","10180025","12"
"20003","10","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14001001","10180026","2"
"0","70","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14003001","10180027","5"
"94002","450000","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14003001","10180028","12"
"22002","4","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","14003001","10180029","2"
"94002","100000","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001001","10180030","12"
"91002","10","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001001","10180031","8"
"0","110","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11003001","10180032","5"
"20002","34","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11003001","10180033","2"
"91002","10","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11003001","10180034","8"
"0","60","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","13002001","10180035","5"
"0","60","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","18004001","10180036","5"
"0","70","180","2023/04/17 05:00:00","2024/06/14 15:59:59","199","16006001","10180037","5"
"0","70","180","2023/04/17 05:00:00","2024/06/14 15:59:59","199","16007001","10180038","5"
"22001","3","180","2023/04/17 05:00:00","2024/06/14 15:59:59","199","16007001","10180039","2"
"0","90","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11004001","10180040","5"
"20002","34","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11004001","10180041","2"
"90007","500","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11004001","10180042","2"
"0","110","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11005001","10180043","5"
"94002","100000","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11005001","10180044","12"
"90007","500","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11005001","10180045","2"
"0","110","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14001001","10180046","5"
"94002","260000","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14001001","10180047","12"
"20003","10","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14001001","10180048","2"
"0","140","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14003001","10180049","5"
"94002","450000","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14003001","10180050","12"
"22002","4","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","14003001","10180051","2"
"0","30","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11101001","10180114","5"
"20003","10","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11101001","10180115","2"
"0","40","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001002","10180121","5"
"94002","100000","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001002","10180122","12"
"23001","6","180","2021/02/09 05:00:00","2023/04/17 04:59:59","199","11001002","10180123","2"
"0","60","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11101001","10180152","5"
"20003","10","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11101001","10180153","2"
"0","80","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001002","10180154","5"
"94002","100000","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001002","10180155","12"
"23001","6","180","2023/04/17 05:00:00","2030/12/31 23:59:59","199","11001002","10180156","2"
"0","45","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11001001","10200003","5"
"94002","110000","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11001001","10200004","12"
"91002","10","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11001001","10200005","8"
"0","55","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11003001","10200006","5"
"20002","38","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11003001","10200007","2"
"91002","10","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11003001","10200008","8"
"0","30","200","2022/11/15 16:00:00","2030/12/31 23:59:59","219","13002001","10200009","5"
"0","30","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","18004001","10200010","5"
"0","35","200","2021/10/15 16:00:00","2024/06/14 15:59:59","219","16006001","10200011","5"
"0","35","200","2021/10/15 16:00:00","2024/06/14 15:59:59","219","16007001","10200012","5"
"22001","3","200","2021/10/15 16:00:00","2024/06/14 15:59:59","219","16007001","10200013","2"
"0","45","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11004001","10200014","5"
"20002","38","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11004001","10200015","2"
"90007","500","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11004001","10200016","2"
"0","55","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11005001","10200017","5"
"94002","120000","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11005001","10200018","12"
"90007","500","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11005001","10200019","2"
"0","55","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14001001","10200024","5"
"94002","280000","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14001001","10200025","12"
"20003","11","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14001001","10200026","2"
"0","70","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14003001","10200027","5"
"94002","480000","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14003001","10200028","12"
"22002","4","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","14003001","10200029","2"
"0","30","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11101001","10200114","5"
"20003","11","200","2021/10/15 16:00:00","2030/12/31 23:59:59","219","11101001","10200115","2"
