c213662c81310ddc7790284df42daead8c0fcf5d7c89ac486da73fb9b644d098,d7cd7c39b4f4844d5eeb435c3ca3a1efa022e965ca74a1fd4a4affdae9c9e691,aa2cc09883698072dc667eaf4ce2cb970771dabb4beea1be898f2470a51333b4,386d90574983a332aac978692414d7432564da7e4ba03da1282f422ad60af968,b65363e085f6bcc6451d01eb66dc8cbfb9142c83f9bb308e9ce8ba87761e977f,d81379a89b719d767b47233f77b2bb27354c3f46d4314056b0a6caff4faef3aa,c53379782038932f133e9397ed57ceb0ed862fa41fd42640de1abe65d7ac8872,6169f8ad7a2356fad2bc2aa86daab835cd02abacd03316419ffedb04ec651df8,1442a2f5ddb9c60d97e78863679727b3ad653b911c76d4cc319b6623b3f28b26,f573781e3d275138901df411470fb7a9dde776351f92fdf4db83168a5ab81740,3c0cdf51a6269f21a5c2f4c619a838fb5c705e95dbe8e64efba212fc3cebfe2c,bfbf784ccb297eb6ef2d45705faf91737e265e04c03c5960f31245c9e5974d42,e6a049ef188eb59b36fa1a6d7c4c0a61898f6a6bc52a9b14de4ddc2600f72df5,821479dd3a41d3b0214c2925ac832dca1a4826cea4f45b1bb00cecac001645f8,d5efcceef7db27960b00c7facab55c5cd61369cf3136569edb4f1e40bc209808,e892245d58dcaf8d6583adc1d5997a4890da9a7b70d87f0723aa1eeac8349cfd,dc8b54c5b798139a8f1216b1eaf1392bec883bc3200c068c8af53f2e3990a1a2,97f571039c677bbcc8412091bec5f99ae2b0490b551c1b9de3db2cb02b7ace4d,7877e8f33518e5a8acc3663e1385f7c951ccf11bc4c8c0b12988602f9e42dc39,4b50e43e66d090809fc38e7bdc219ddd946659cdb285da077f54f611e95a3040,7fa54705ea8da6884b38755986b50cc7e2963fb75d6c8c9dba16701198845a16,3aa50e5587d31d219e405fd160e79c62204617b0586d2ddbceb2c1feb4de5036,02f6f6cb93c483d239cc0373b1f0b32b770ba430a96574c9d40654a846ddc898,4bcd72ee7dda7757826d4fbbd49aba299ff21ba19ffe5b51b418a27ec2e25ceb,2b14d05fecf3dcfa2b1e964e2a612091d341b8cdd0bf04f1beaf744510734cdb,009362cbed28877e5863877c1fbb862177520f97f661ddbe050b510d33851e2a,a8f1a43328c89774ab825c54fa4b6dbd07ffcf6b091bb2e4e7215c4fe1d55413,11840906b469075ab156832899836e30c60a2749f2333dfee7aa1dcfa891c8cc,55d9fc305af234b4303efa68802994a7ba7b4e027d842fdcc312cc22aae88ac6,2cec61e6fad8a5c7903b186c9ed99e31cdb75fca5f3e3db48e8d996b295d40b8,599cb6644ba2bb268b4c5f9bda68410fd640a32103eec1e82e7ef1eb3c6b96b3,937633a8eb4e735280cf08f07a5cb518f1d4a667ef36cdf94cc4e288773eb2ee,f5f3d9974df9435e2c5fa515a445e5b5659c3993b591ea51af1e9afcc813ba83,b6bfc9e3af079c8ef09f18b1deb223b5737c18f6a713ee4dd78cbdf4be5e4434,1817c37e1510acad5bdb858eba82927794153c7417b66d786c7cfa801a89b3fa,0d0b5b320424e928d7f0e08bd8c6d598ac1cc78f1ce1fbb5612c9594e2ad03ab,2b73d0193371f49ad4f26ddb0330542ac1b36c7716d4ae188e27d351a919c328,85f23eeccb977ac8a96180a7697c15f78b4b86e3be456a8d3f439736ae1588e6,6e2922296cf20a9caba72973859c3c5511e61c07319ae16076c93344192787b8,90f39742996e3f876edd902ca873fc5ddeca69313c87d150a4065c3c7aab0e16,692e77de33c7939f56054c7eaf5321aee7135665f681fc5be75b50dbbe276d8e,d24068c9995ec5ea7a9572ba2b59ef5d58e5b7aae57cb6c350b4018f5b806ba5,29f3876ad3a7d32df4b2ea4e8fbf027d3b0ca9d01d7cffcd518d0301c95d0d63,bd7f203f2ed7f05c906431271e1875e5c31721f4b7ddd68021a517a96ac5196f,7bf375e4805016b5ca16a51b0574e22eba96994e5c66da585a6d67dbd81b3589,add1d1bcebade2380e6ada765a8d65b92c8964fdb28c9efa709ea9c0f85bdcfb,fc2c3cb08f8ca715f8a47a745353596794b9ca233047e9353eb96893c1d62a85
"0","0","1.5","10087","1","0","180","610087003","1008703","0","0","bgm_M447","0.8","528","3","0","610087031","100000","0.03","10087201","0","30","90","0","0","-77","-20","0","0","1","5059308","101843","2022/06/29 15:59:59","10087301","2022/06/19 16:00:00","0.75","0","510333","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M447","480","0.75","101843"
"0","0","1.5","10087","1","0","180","610087004","1008704","0","0","bgm_M447","0","0","4","0","610087041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","101843","2022/06/29 15:59:59","10087401","2022/06/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M447","0","0","101843"
"0","0","1.5","10087","1","0","180","610087004","1008705","0","0","bgm_M447","0","0","5","0","610087041","100000","0.03","0","0","0","90","0","0","0","-20","0","0","1","0","101843","2022/06/29 15:59:59","10087401","2022/06/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M447","0","0","101843"
"0","0","1.5","10088","1","0","300","610088001","1008801","0","0","bgm_M568","0.8","451","1","0","610088011","100000","0.03","10088102","0","20","90","0","0","-28","-70","1","0","1","5088301","81008801","2022/07/19 15:59:59","10088101","2022/07/01 16:00:00","0.75","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M568","800","0.8","81008801"
"0","0","1.5","10088","1","0","300","610088002","1008802","0","0","bgm_M568","0.8","-230","2","0","610088021","100000","0.03","10088201","0","30","90","0","0","31","-70","1","0","1","5088302","81008802","2022/07/19 15:59:59","10088201","2022/07/01 16:00:00","0.75","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M568","145","0.8","81008802"
"0","0","1.5","10088","1","0","300","610088003","1008803","0","0","bgm_M568","0.8","444","3","0","610088031","100000","0.03","10088201","0","30","90","0","0","-56","-70","0","0","1","5088308","81008802","2022/07/19 15:59:59","10088301","2022/07/01 16:00:00","0.75","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M568","480","0.8","81008802"
"0","0","2.4","10088","1","0","300","610088004","1008804","0","0","bgm_M568","0","0","4","0","610088041","100000","0.03","0","0","0","90","0","0","0","-40","0","0","1","0","81008802","2022/07/19 15:59:59","10088401","2022/07/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M568","0","0","81008802"
"0","0","2.4","10088","1","0","300","610088004","1008805","0","0","bgm_M568","0","0","5","0","610088041","100000","0.03","0","0","0","90","0","0","0","-40","0","0","1","0","81008802","2022/07/19 15:59:59","10088401","2022/07/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M568","0","0","81008802"
"0","0","0.83","10089","1","0","140","610089001","1008901","0","0","bgm_M455","0.5","395","1","0","610089011","100000","0.03","10089102","0","20","90","0","0","-51","-47","1","0","1.15","5061301","81006101","2022/07/28 15:59:59","10089101","2022/07/19 16:00:00","1.22","3","510341","-85","1.15","BOSS戰（NORMAL）","0","0","bgm_M455","800","1.5","81006101"
"0","0","0.83","10089","1","0","140","610089002","1008902","0","0","bgm_M455","0.5","-17","2","0","610089021","100000","0.03","10089201","0","30","90","0","0","18","-47","1","0","1.15","5061302","81006102","2022/07/28 15:59:59","10089201","2022/07/19 16:00:00","1.22","1","510342","-10","1.15","BOSS戰（HARD）","0","0","bgm_M455","145","1.5","81006102"
"0","0","0.83","10089","1","0","140","610089003","1008903","0","0","bgm_M455","0.5","514","3","0","610089031","100000","0.03","10089201","0","30","90","0","0","-51","-47","0","0","1.15","5061308","81006102","2022/07/28 15:59:59","10089301","2022/07/19 16:00:00","1.22","0","510342","-70","1.15","Boss戰（VERY HARD）","1","0","bgm_M455","480","1.75","81006102"
"0","0","0.83","10089","1","0","140","610089004","1008904","0","0","bgm_M455","0","0","4","0","610089041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006102","2022/07/28 15:59:59","10089401","2022/07/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M455","0","0","81006102"
"0","0","0.83","10089","1","0","140","610089004","1008905","0","0","bgm_M455","0","0","5","0","610089041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006102","2022/07/28 15:59:59","10089401","2022/07/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M455","0","0","81006102"
"0","0","1.18","10090","1","0","240","610090001","1009001","0","0","bgm_M577","0.57","510","1","0","610090011","100000","0.03","10090102","0","20","90","0","0","-85","-45","1","0","1","5090301","81009001","2022/08/19 15:59:59","10090101","2022/08/01 16:00:00","0.9","3","510331","-85","1","BOSS戰(NORMAL)","0","0","bgm_M577","500","1","81009001"
"0","0","1.18","10090","1","0","240","610090002","1009002","0","0","bgm_M577","0.57","-20","2","0","610090021","100000","0.03","10090201","0","30","90","0","0","-10","-45","1","0","1","5090302","81009002","2022/08/19 15:59:59","10090201","2022/08/01 16:00:00","0.9","1","510332","-10","1","BOSS戰(HARD)","0","0","bgm_M577","145","1","81009002"
"0","0","1.18","10090","1","0","240","610090003","1009003","0","0","bgm_M577","0.57","514","3","0","610090031","100000","0.03","10090201","0","30","90","0","0","-50","-45","0","0","1","5090308","81009002","2022/08/19 15:59:59","10090301","2022/08/01 16:00:00","0.9","0","510333","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M577","480","0.8","81009002"
"0","0","1.18","10090","1","0","240","610090004","1009004","0","0","bgm_M577","0","0","4","0","610090041","100000","0.03","0","0","0","90","0","0","0","-45","0","0","1","0","81009002","2022/08/19 15:59:59","10090401","2022/08/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M577","0","0","81009002"
"0","0","1.18","10090","1","0","240","610090004","1009005","0","0","bgm_M577","0","0","5","0","610090041","100000","0.03","0","0","0","90","0","0","0","-45","0","0","1","0","81009002","2022/08/19 15:59:59","10090401","2022/08/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M577","0","0","81009002"
"0","0","1.25","10091","1","0","100","610091001","1009101","0","0","bgm_M461","0.67","875","1","0","610091011","100000","0.03","10091101","0","20","90","0","0","-20","-50","1","0","1","5064301","81006401","2022/08/28 15:59:59","10091101","2022/08/19 16:00:00","0.85","3","510331","-105","1","BOSS戰(NORMAL)","0","0","bgm_M461","770","0.85","81006401"
"0","0","1.25","10091","1","0","100","610091002","1009102","0","0","bgm_M461","0.67","-229","2","0","610091021","100000","0.03","10091201","0","30","90","0","0","-140","-50","1","0","1","5064302","81006402","2022/08/28 15:59:59","10091201","2022/08/19 16:00:00","0.85","1","510332","-35","1","BOSS戰(HARD)","0","0","bgm_M461","145","0.85","81006402"
"0","0","1.25","10091","1","0","100","610091003","1009103","0","0","bgm_M461","0.67","512","3","0","610091031","100000","0.03","10091201","0","30","90","0","0","-60","-50","0","0","1","5064308","81006402","2022/08/28 15:59:59","10091301","2022/08/19 16:00:00","0.85","0","510333","-70","1","BOSS戰(VERY HARD)","1","0","bgm_M461","480","0.85","81006402"
"0","0","1.25","10091","1","0","100","610091004","1009104","0","0","bgm_M461","0","0","4","0","610091041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81006402","2022/08/28 15:59:59","10091401","2022/08/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M461","0","0","81006402"
"0","0","1.25","10091","1","0","100","610091004","1009105","0","0","bgm_M461","0","0","5","0","610091041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","81006402","2022/08/28 15:59:59","10091401","2022/08/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M461","0","0","81006402"
"0","0","1.5","10092","1","0","150","610092001","1009201","0","0","bgm_M585","0.75","410","1","0","610092011","100000","0.03","10092101","0","20","90","0","0","-30","-70","1","0","1","5092301","103021","2022/09/19 15:59:59","10092101","2022/09/01 16:00:00","0.75","3","510021","-125","1","BOSS戰（NORMAL）","0","0","bgm_M585","0","0.75","103021"
"0","0","1.5","10092","1","0","150","610092002","1009202","0","0","bgm_M585","0.75","-20","2","0","610092021","100000","0.03","10092201","0","30","90","0","0","10","-70","1","0","1","5092302","103011","2022/09/19 15:59:59","10092201","2022/09/01 16:00:00","0.75","1","510022","-10","1","BOSS戰（HARD）","0","0","bgm_M585","145","0.75","103011"
"0","0","1.5","10092","1","0","150","610092003","1009203","0","0","bgm_M585","0.75","514","3","0","610092031","100000","0.03","10092201","0","30","90","0","0","-50","-70","0","0","1","5092308","103011","2022/09/19 15:59:59","10092301","2022/09/01 16:00:00","0.75","0","510022","-70","1","Boss戰（VERY HARD）","1","0","bgm_M585","480","0.75","103011"
"0","0","1.5","10092","1","0","150","610092004","1009204","0","0","bgm_M585","0","0","4","0","610092041","100000","0.03","0","0","0","90","0","0","0","-70","0","0","1","0","103011","2022/09/19 15:59:59","10092401","2022/09/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M585","0","0","103011"
"0","0","1.5","10092","1","0","150","610092004","1009205","0","0","bgm_M585","0","0","5","0","610092041","100000","0.03","0","0","0","90","0","0","0","-70","0","0","1","0","103011","2022/09/19 15:59:59","10092401","2022/09/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M585","0","0","103011"
"0","0","1","10093","1","0","440","610093001","1009301","0","0","bgm_M470","0.5","482","1","0","610093011","100000","0.03","10093102","0","20","90","0","0","-35","-54","1","0","1","5066301","81006601","2022/09/28 15:59:59","10093101","2022/09/19 16:00:00","1","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M470","770","0.7","81006601"
"0","0","1","10093","1","0","440","610093002","1009302","0","0","bgm_M470","0.5","-237","2","0","610093021","100000","0.03","10093201","0","30","90","0","0","-152","-54","1","0","1","5066302","81006602","2022/09/28 15:59:59","10093201","2022/09/19 16:00:00","1","1","510332","110","1","Boss戰（HARD）","0","0","bgm_M470","720","0.7","81006602"
"0","0","1","10093","1","0","440","610093003","1009303","0","0","bgm_M470","0.5","502","3","0","610093031","100000","0.03","10093201","0","30","90","0","0","-51","-54","0","0","1","5066308","81006602","2022/09/28 15:59:59","10093301","2022/09/19 16:00:00","1","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M470","490","0.7","81006602"
"0","0","1","10093","1","0","440","610093004","1009304","0","0","bgm_M470","0","0","4","0","610093041","100000","0.03","0","0","0","90","0","0","0","-54","0","0","1","0","81006602","2022/09/28 15:59:59","10093401","2022/09/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M470","0","0","81006602"
"0","0","1","10093","1","0","440","610093004","1009305","0","0","bgm_M470","0","0","5","0","610093041","100000","0.03","0","0","0","90","0","0","0","-54","0","0","1","0","81006602","2022/09/28 15:59:59","10093401","2022/09/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M470","0","0","81006602"
"0","0","2.2","10094","1","0","250","610094001","1009401","0","0","bgm_M598","1.05","898","1","0","610094011","100000","0.03","10094101","0","20","90","0","0","-59","-50","1","0","1","5094301","102093","2022/10/20 15:59:59","10094101","2022/10/02 16:00:00","0.45","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M598","800","0.6","102093"
"0","0","2.2","10094","1","0","250","610094002","1009402","0","0","bgm_M598","1.05","-76","2","0","610094021","100000","0.03","10094201","0","30","90","0","0","-204","-50","1","0","1","5094302","102113","2022/10/20 15:59:59","10094201","2022/10/02 16:00:00","0.45","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M598","145","0.6","102113"
"0","0","2.2","10094","1","0","250","610094003","1009403","0","0","bgm_M598","1.05","478","3","0","610094031","100000","0.03","10094201","0","30","90","0","0","-81","-50","0","0","1","5094308","102113","2022/10/20 15:59:59","10094301","2022/10/02 16:00:00","0.5","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M598","480","0.6","102113"
"0","0","2.2","10094","1","0","250","610094004","1009404","0","0","bgm_M598","0","0","4","0","610094041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","102113","2022/10/20 15:59:59","10094401","2022/10/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M598","0","0","102113"
"0","0","2.2","10094","1","0","250","610094004","1009405","0","0","bgm_M598","0","0","5","0","610094041","100000","0.03","0","0","0","90","0","0","0","-50","0","0","1","0","102113","2022/10/20 15:59:59","10094401","2022/10/02 16:00:00","0","0","0","0","1","0","0","0","bgm_M598","0","0","102113"
"0","0","1.7","10095","1","0","280","610095001","1009501","0","0","bgm_M481","0.8","395","1","0","610095011","100000","0.03","10095102","0","20","90","0","0","-51","-47","1","0","1","5068301","81006801","2022/10/28 15:59:59","10095101","2022/10/19 16:00:00","0.65","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M481","800","0.8","81006801"
"0","0","1.7","10095","1","0","280","610095002","1009502","0","0","bgm_M481","0.8","-17","2","0","610095021","100000","0.03","10095201","0","30","90","0","0","18","-47","1","0","1","5068302","81006802","2022/10/28 15:59:59","10095201","2022/10/19 16:00:00","0.65","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M481","145","0.8","81006802"
"0","0","1.7","10095","1","0","280","610095003","1009503","0","0","bgm_M481","0.8","514","3","0","610095031","100000","0.03","10095201","0","30","90","0","0","-51","-47","0","0","1","5068308","81006802","2022/10/28 15:59:59","10095301","2022/10/19 16:00:00","0.65","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M481","480","0.8","81006802"
"0","0","1.7","10095","1","0","280","610095004","1009504","0","0","bgm_M481","0","0","4","0","610095041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006802","2022/10/28 15:59:59","10095401","2022/10/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M481","0","0","81006802"
"0","0","1.7","10095","1","0","280","610095004","1009505","0","0","bgm_M481","0","0","5","0","610095041","100000","0.03","0","0","0","90","0","0","0","-47","0","0","1","0","81006802","2022/10/28 15:59:59","10095401","2022/10/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M481","0","0","81006802"
"0","0","1.3","10096","1","0","380","610096001","1009601","0","0","bgm_M604","0.6","900","1","0","610096011","100000","0.03","10096102","0","20","90","0","0","-51","-120","1","0","0.8","5096301","102593","2022/11/19 15:59:59","10096101","2022/11/01 16:00:00","0.8","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M604","800","1.1","102593"
"0","0","1.3","10096","1","0","380","610096002","1009602","0","0","bgm_M604","0.6","172","2","0","610096021","100000","0.03","10096201","0","30","90","0","0","-15","-120","1","0","0.8","5096302","102603","2022/11/19 15:59:59","10096201","2022/11/01 16:00:00","0.8","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M604","145","1.1","102603"
"0","0","1.3","10096","1","0","380","610096003","1009603","0","0","bgm_M604","0.6","514","3","0","610096031","100000","0.03","10096201","0","30","90","0","0","-51","-120","0","0","0.8","5096308","102603","2022/11/19 15:59:59","10096301","2022/11/01 16:00:00","0.8","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M604","480","1.1","102603"
"0","0","1.3","10096","1","0","380","610096004","1009604","0","0","bgm_M604","0","0","4","0","610096041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","102603","2022/11/19 15:59:59","10096401","2022/11/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M604","0","0","102603"
"0","0","1.3","10096","1","0","380","610096004","1009605","0","0","bgm_M604","0","0","5","0","610096041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","102603","2022/11/19 15:59:59","10096401","2022/11/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M604","0","0","102603"
"1","0","2","10097","1","-13","140","610097001","1009701","10","1","bgm_M489","0.94","316","1","0","610097011","0","0","10097103","0","20","90","0","0","-25","-50","1","0","1","5070301","81007001","2022/11/27 15:59:59","10097101","2022/11/18 16:00:00","0.5","3","510351","-105","1","BOSS戰（NORMAL）","0","0","bgm_M489","185","0.65","81007001"
"1","0","2","10097","1","-13","140","610097002","1009702","10","1","bgm_M489","0.94","-239","2","0","610097021","0","0","10097201","0","30","90","0","0","-200","-50","1","0","1","5070302","81007002","2022/11/27 15:59:59","10097201","2022/11/18 16:00:00","0.5","1","510352","-35","1","BOSS戰（HARD）","0","0","bgm_M489","145","0.65","81007002"
"1","0","2","10097","1","-13","140","610097003","1009703","10","1","bgm_M489","0.94","468","3","0","610097031","0","0","10097201","0","30","90","0","0","-75","-50","0","0","1","5070308","81007002","2022/11/27 15:59:59","10097301","2022/11/18 16:00:00","0.5","0","510353","-70","1","Boss戰（VERY HARD）","1","0","bgm_M489","480","0.65","81007002"
"1","0","2","10097","1","0","140","610097004","1009704","0","3","bgm_M489","0","0","4","0","610097041","0","0","0","0","0","90","0","0","0","-50","0","0","1","0","81007002","2022/11/27 15:59:59","10097401","2022/11/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M489","0","0","81007002"
"1","0","2","10097","1","0","140","610097004","1009705","0","3","bgm_M489","0","0","5","0","610097041","0","0","0","0","0","90","0","0","0","-50","0","0","1","0","81007002","2022/11/27 15:59:59","10097401","2022/11/18 16:00:00","0","0","0","0","1","0","0","0","bgm_M489","0","0","81007002"
"0","0","1.35","10098","1","-5","260","610098001","1009801","0","0","bgm_M611","0.8","439","1","0","610098011","100000","0.03","10098103","0","20","90","0","0","-69","-85","1","0","0.9","5098301","81000405","2022/12/19 15:59:59","10098101","2022/12/01 16:00:00","0.8","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M611","800","0.8","81000405"
"0","0","1.35","10098","1","-5","260","610098002","1009802","0","0","bgm_M611","0.8","-184","2","0","610098021","100000","0.03","10098201","0","30","90","0","0","-4","-85","1","0","0.9","5098302","81000406","2022/12/19 15:59:59","10098201","2022/12/01 16:00:00","0.8","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M611","145","0.8","81000406"
"0","0","1.35","10098","1","-5","260","610098003","1009803","0","0","bgm_M611","0.8","525","3","0","610098031","100000","0.03","10098201","0","30","90","0","0","-82","-85","0","0","0.9","5098308","81000406","2022/12/19 15:59:59","10098301","2022/12/01 16:00:00","0.8","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M611","480","0.8","81000406"
"0","0","1.3","10098","1","0","260","610098004","1009804","0","0","bgm_M611","0","0","4","0","610098041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","81000406","2022/12/19 15:59:59","10098401","2022/12/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M611","0","0","81000406"
"0","0","1.3","10098","1","0","260","610098004","1009805","0","0","bgm_M611","0","0","5","0","610098041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","81000406","2022/12/19 15:59:59","10098401","2022/12/01 16:00:00","0","0","0","0","1","0","0","0","bgm_M611","0","0","81000406"
"0","60","1.3","10099","1","0","380","610099001","1009901","0","0","bgm_M499","0.7","900","1","0","610099011","100000","0.03","10099101","0","20","90","0","0","-51","-120","1","0","0.8","5072301","81007201","2022/12/28 15:59:59","10099101","2022/12/19 16:00:00","0.8","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M499","800","0.7","81007201"
"0","60","1.3","10099","1","0","380","610099002","1009902","0","0","bgm_M499","0.7","176","2","0","610099021","100000","0.03","10099201","0","30","90","0","0","18","-120","1","0","0.8","5072302","81007202","2022/12/28 15:59:59","10099201","2022/12/19 16:00:00","0.8","1","510332","-10","1","BOSS戰（HARD）","0","0","bgm_M499","145","0.7","81007202"
"0","60","1.3","10099","1","0","380","610099003","1009903","0","0","bgm_M499","0.7","514","3","0","610099031","100000","0.03","10099201","0","30","90","0","0","-51","-120","0","0","0.8","5072308","81007202","2022/12/28 15:59:59","10099301","2022/12/19 16:00:00","0.8","0","510333","-70","1","Boss戰（VERY HARD）","1","0","bgm_M499","480","0.7","81007202"
"0","0","1.3","10099","1","0","380","610099004","1009904","0","0","bgm_M499","0","0","4","0","610099041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","81007202","2022/12/28 15:59:59","10099401","2022/12/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M499","0","0","81007202"
"0","0","1.3","10099","1","0","380","610099004","1009905","0","0","bgm_M499","0","0","5","0","610099041","100000","0.03","0","0","0","90","0","0","0","-120","0","0","1","0","81007202","2022/12/28 15:59:59","10099401","2022/12/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M499","0","0","81007202"
"0","25","1.5","10100","1","0","150","610100001","1010001","0","0","bgm_M621","0.67","555","1","0","610100011","100000","0.03","10100102","0","20","90","0","0","-74","-70","1","0","1.1","5100301","81010001","2023/01/20 15:59:59","10100101","2023/01/02 16:00:00","0.75","3","510401","-125","1.1","BOSS戰（NORMAL）","0","0","bgm_M621","0","1","81010001"
"0","25","1.5","10100","1","0","150","610100002","1010002","0","0","bgm_M621","0.67","-242","2","0","610100021","100000","0.03","10100201","0","30","90","0","0","12","-70","1","0","1.1","5100302","81010002","2023/01/20 15:59:59","10100201","2023/01/02 16:00:00","0.75","1","510402","-10","1.1","BOSS戰（HARD）","0","0","bgm_M621","145","1","81010002"
"0","25","1.5","10100","1","0","150","610100003","1010003","0","0","bgm_M621","0.67","483","3","0","610100031","100000","0.03","10100201","0","30","90","0","0","-67","-70","0","0","1.1","5100308","81010002","2023/01/20 15:59:59","10100301","2023/01/02 16:00:00","0.75","0","510402","-70","1.1","Boss戰（VERY HARD）","1","0","bgm_M621","480","1","81010002"
"0","0","1.5","10100","1","0","150","610100004","1010004","0","0","bgm_M621","0","0","4","0","610100041","100000","0.03","0","0","0","90","0","0","0","-70","0","0","1.1","0","81010002","2023/01/20 15:59:59","10100401","2023/01/02 16:00:00","0","0","0","0","1.1","0","0","0","bgm_M621","0","0","81010002"
"0","0","1.5","10100","1","0","150","610100004","1010005","0","0","bgm_M621","0","0","5","0","610100041","100000","0.03","0","0","0","90","0","0","0","-70","0","0","1.1","0","81010002","2023/01/20 15:59:59","10100401","2023/01/02 16:00:00","0","0","0","0","1.1","0","0","0","bgm_M621","0","0","81010002"
"0","0","1.55","10101","1","0","205","610101001","1010101","0","0","bgm_M511","0.95","578","1","0","610101011","100000","0.03","10101102","0","20","90","0","0","-35","-45","1","0","1","5074301","81007401","2023/01/28 15:59:59","10101101","2023/01/19 16:00:00","0.75","3","510331","-85","1","BOSS戰（NORMAL）","0","0","bgm_M511","770","0.83","81007401"
"0","0","1.55","10101","1","0","205","610101002","1010102","0","0","bgm_M511","0.95","-237","2","0","610101021","100000","0.03","10101201","0","30","90","0","0","-188","-45","1","0","1","5074302","81007402","2023/01/28 15:59:59","10101201","2023/01/19 16:00:00","0.75","1","510332","110","1","Boss戰（HARD）","0","0","bgm_M511","720","0.83","81007402"
"0","0","1.55","10101","1","0","205","610101003","1010103","0","0","bgm_M511","0.95","502","3","0","610101031","100000","0.03","10101201","0","30","90","0","0","-51","-45","0","0","1","5074308","81007402","2023/01/28 15:59:59","10101301","2023/01/19 16:00:00","0.75","0","510333","-40","1","Boss戰（VERY HARD）","1","0","bgm_M511","490","0.87","81007402"
"0","0","1.55","10101","1","0","205","610101004","1010104","0","0","bgm_M511","0","0","4","0","610101041","100000","0.03","0","0","0","90","0","0","0","-45","0","0","1","0","81007402","2023/01/28 15:59:59","10101401","2023/01/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M511","0","0","81007402"
"0","0","1.55","10101","1","0","205","610101004","1010105","0","0","bgm_M511","0","0","5","0","610101041","100000","0.03","0","0","0","90","0","0","0","-45","0","0","1","0","81007402","2023/01/28 15:59:59","10101401","2023/01/19 16:00:00","0","0","0","0","1","0","0","0","bgm_M511","0","0","81007402"
"0","70","1.25","10102","1","-5","185","610102001","1010201","0","0","bgm_M625","0.7","883","1","0","610102011","100000","0.03","10102101","0","20","90","0","0","-93","-85","1","0","0.8","5102301","81010201","2023/02/19 15:59:59","10102101","2023/02/01 16:00:00","0.8","3","510411","-85","1","BOSS戰（NORMAL）","0","0","bgm_M625","800","0.7","81010201"
