cbf58317dc417ee09c92dedefc34c82b7af28c02ea8583bad11dc3f859884651,0285cdff80c8690ae2c5d0e77a29f918bac880b14f255c75c6a6906a0bea356f,2aee97bec93d9e8400596181cc5ff5cb7a88ade0033634cf23599a1a6c99ecac,daac5fb9ca9c2fd1a01733e47fc9172624bf0fdee96d4c011467bc6831e8fffa,64f0cb59e0ec7fb223f52103aab466426eff6d6d2aa9227f45577368b7a30713,445176e786937b5fdada03188bdf5aba186c5e05e7c648792c3810fbf348911c,d1d1bdeb8cb10dc7c266346f3fc4b32b4d8190a6cce3e623d635dd165ba58ed8,85b7d99ff6d58a49ce090471a0ef7070dc88b81d9f890ce801385fd197da78cb,543f9e75307d391b602f4eb5e75b1d9aa9be2fcf56ca292e7242bcfd4d948b72,e86875f4cbbbe0544b0e33dff3f7722b73ac56f385c982f43ac137479ef208fa,f894dc7f67fe7e0806da337f7fd8e7497db56da8760d3f01d56dcb0ce72528e6,ffde6ea90c6c634bc9e0b8c7dc7e5f80d2ae4c8506ac428542abf5e395395f23,565d76ce2ef852947585e078659129ed6399a587ad2b1877f4fef0f3146ef37c,56b02b01b043b4cc36cb80887fca8d50fb96407c50142923b045e761b4dd29c7,475b82920e6cf1f2167670f05381a3b698ca103dc1b0447e3e5cd32fe23bbcc4,5f192db2211f33a00dc6fcc029a8df9a471fc9cf9a302303d73b45e250a2fbd5,2ce5364441902f3b8e5578198d77d8565b3a64d62d6c4da9edd8cd99e2b3e835,884e9c6f8859f12cb481e927323d27aa4956950d7c9f0afc31703b562018b395,1b4556d73ef44b64025f4eb6a2eec13988401973dd65b30b21ea22ff73cd96d0,775dae93255d47bab01ccb02c763bd32f3fb7f7007f65fa6b6b33967635c76c8,5e5c8bbb2862e7487cb05560cc44235f4dbd87f9b4f1f66175b34f47dd50fd1e,97c24c3e01d0608f1994d27da9e5b388e9254ebbef06e16cd87aecd9b4354c2e,c5d52fb7ea15502d0d8a9edbc035270ec3961f70c14f5997701124b469ebc18e,187c1e2608611e9af962f569b90e25043311f16b368f33c6281ed1cea83a5bf8,e89f3829d9631cef0c73f0a25932af2f4c429d1c24828c74b91e7e46658e3f46,6df3483c67bc2df84d05af51c1005bd81da23a2c9ebe294995970ffc3cbdac6d,b5ed39a4868e477795965e54d8b7b384860e2a2aacd3e66979b73484bc68f4bd,f4351d1f9dec4a099aa1315170bbeaa6e609a8eb13304171cadfbb43d3099e2d,61cdc1b69b69f486654a41a95314914489399fc3a7f89947de277a214784d31c,2ec051481e5ff729bbc803197555984932117f0cdcfc2224a7427067ac761362,6aa509451abaff683b05d344b9b053d9de128c26174830b18dbd2f736350c7fc,cd3603f55592ae25d3375d415d4fccf225a298b09b60d08c833b03ef0b6780f0,e6debbd88c0cbdf4ef20f5e0f4496782c819779134e2bd964e3578ff554d4245,8a6f07dab2a8a2a3f089aaa530ce3dd43a0361266ffea188cd4a5f16d13e93c3,8cdeb45429e7d24958ea2e076fd098ea3b6e372244b1532987fcddb506b86753,5e6e25d8cad83d7fde300171800109dcd70739260c6639cda9aea6c4eaddcca4,ea029963fd4ed091c1f2a64da4e6c760a5361a580a133ea80db807ee1940ab85,06860dde2fe30280b4c7d0d211cd51edf71989f6d4ecf99faf30635638fac094,f2da7045ba712187a7a63476cca9240d327a65010b5a780d736f8708a3c65d00,72b1795eabd38a6bf68a2d1fdc90c94a42fab58507c34941e6c13e159c569636
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","493","0","0","1","0","26","202200","620220026","26","0","0","1","26","26","3564","21","200000001","26","26","29","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","514","0","0","1","0","27","202200","620220027","27","0","0","1","27","27","3755","21","200000001","27","27","29","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","535","0","0","1","0","28","202200","620220028","28","0","0","1","28","28","3946","22","200000001","28","28","30","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","556","0","0","1","0","29","202200","620220029","29","0","0","1","29","29","4137","23","200000001","29","29","30","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","576","0","0","1","0","30","202200","620220030","30","0","0","1","30","30","4328","23","200000001","30","30","30","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","597","0","0","1","0","31","202200","620220031","31","0","0","1","31","31","4328","23","200000001","31","31","30","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","618","0","0","1","0","32","202200","620220032","32","0","0","1","32","32","5327","23","200000001","32","32","32","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","619","0","0","1","0","33","202200","620220033","33","0","0","1","33","33","5647","24","200000001","33","33","32","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","620","0","0","1","0","34","202200","620220034","34","0","0","1","34","34","5966","24","200000001","34","34","31","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","621","0","0","1","0","35","202200","620220035","35","0","0","1","35","35","7056","24","200000001","35","35","31","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","621","0","0","1","0","36","202200","620220036","36","0","0","1","36","36","7180","24","200000001","36","36","32","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","622","0","0","1","0","37","202200","620220037","37","0","0","1","37","37","7553","30","200000001","37","37","40","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","623","0","0","1","0","38","202200","620220038","38","0","0","1","38","38","7925","35","200000001","38","38","47","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","724","0","0","1","0","39","202200","620220039","39","0","0","1","39","39","9670","35","200000001","39","39","48","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","825","0","0","1","0","40","202200","620220040","40","0","0","1","40","40","11416","36","200000001","40","40","48","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","926","0","0","1","0","41","202200","620220041","41","0","0","1","41","41","13161","36","200000001","41","41","49","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","1008","0","0","1","0","42","202200","620220042","42","0","0","1","42","42","13352","38","200000001","42","42","51","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","1079","0","0","1","0","43","202200","620220043","43","0","0","1","43","43","14137","39","200000001","43","43","52","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","1150","0","0","1","0","44","202200","620220044","44","0","0","1","44","44","14921","40","200000001","44","44","53","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","1185","0","0","1","0","45","202200","620220045","45","0","0","1","45","45","16208","40","200000001","45","45","54","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","1221","0","0","1","0","46","202200","620220046","46","0","0","1","46","46","17494","41","200000001","46","46","55","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","1256","0","0","1","0","47","202200","620220047","47","0","0","1","47","47","18781","41","200000001","47","47","55","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","1291","0","0","1","0","48","202200","620220048","48","0","0","1","48","48","20067","41","200000001","48","48","56","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","1379","0","0","1","0","49","202200","620220049","49","0","0","1","49","49","22519","45","200000001","49","49","61","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","1468","0","0","1","0","50","202200","620220050","50","0","0","1","50","50","24972","48","200000001","50","50","68","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","1556","0","0","1","0","51","202200","620220051","51","0","0","1","51","51","27423","51","200000001","51","51","73","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","1644","0","0","1","0","52","202200","620220052","52","0","0","1","52","52","29876","55","200000001","52","52","78","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","1733","0","0","1","0","53","202200","620220053","53","0","0","1","53","53","32328","59","200000001","53","53","84","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","1821","0","0","1","0","54","202200","620220054","54","0","0","1","54","54","34780","62","200000001","54","54","90","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","1910","0","0","1","0","55","202200","620220055","55","0","0","1","55","55","37233","66","200000001","55","55","95","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","1998","0","0","1","0","56","202200","620220056","56","0","0","1","56","56","39684","70","200000001","56","56","100","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","2086","0","0","1","0","57","202200","620220057","57","0","0","1","57","57","42137","72","200000001","57","57","107","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","2175","0","0","1","0","58","202200","620220058","58","0","0","1","58","58","44589","76","200000001","58","58","112","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","2263","0","0","1","0","59","202200","620220059","59","0","0","1","59","59","47042","80","200000001","59","59","117","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","2351","0","0","1","0","60","202200","620220060","60","0","0","1","60","60","49494","83","200000001","60","60","124","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","2440","0","0","1","0","61","202200","620220061","61","0","0","1","61","61","51945","87","200000001","61","61","129","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","2468","0","0","1","0","62","202200","620220062","62","0","0","1","62","62","52136","88","200000001","62","62","130","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","2496","0","0","1","0","63","202200","620220063","63","0","0","1","63","63","52327","88","200000001","63","63","131","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","2524","0","0","1","0","64","202200","620220064","64","0","0","1","64","64","52518","89","200000001","64","64","132","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","2552","0","0","1","0","65","202200","620220065","65","0","0","1","65","65","52709","90","200000001","65","65","133","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","2580","0","0","1","0","66","202200","620220066","66","0","0","1","66","66","52900","91","200000001","66","66","134","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","2608","0","0","1","0","67","202200","620220067","67","0","0","1","67","67","53091","91","200000001","67","67","135","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","2635","0","0","1","0","68","202200","620220068","68","0","0","1","68","68","53282","92","200000001","68","68","136","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","2663","0","0","1","0","69","202200","620220069","69","0","0","1","69","69","53473","93","200000001","69","69","137","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","2691","0","0","1","0","70","202200","620220070","70","0","0","1","70","70","53664","94","200000001","70","70","138","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","2719","0","0","1","0","71","202200","620220071","71","0","0","1","71","71","53855","94","200000001","71","71","139","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","55","0","0","1","0","1","202300","620230001","1","0","0","1","1","1","210","5","200000006","1","1","6","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","61","0","0","1","0","2","202300","620230002","2","0","0","1","2","2","233","5","200000006","2","2","6","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","64","0","0","1","0","3","202300","620230003","3","0","0","1","3","3","243","6","200000006","3","3","6","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","71","0","0","1","0","4","202300","620230004","4","0","0","1","4","4","271","6","200000006","4","4","7","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","74","0","0","1","0","5","202300","620230005","5","0","0","1","5","5","283","7","200000006","5","5","8","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","77","0","0","1","0","6","202300","620230006","6","0","0","1","6","6","296","7","200000006","6","6","8","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","110","0","0","1","0","7","202300","620230007","7","0","0","1","7","7","395","7","200000006","7","7","9","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","127","0","0","1","0","8","202300","620230008","8","0","0","1","8","8","492","8","200000006","8","8","9","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","139","0","0","1","0","9","202300","620230009","9","0","0","1","9","9","590","8","200000006","9","9","10","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","144","0","0","1","0","10","202300","620230010","10","0","0","1","10","10","688","9","200000006","10","10","11","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","148","0","0","1","0","11","202300","620230011","11","0","0","1","11","11","786","9","200000006","11","11","11","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","153","0","0","1","0","12","202300","620230012","12","0","0","1","12","12","884","9","200000006","12","12","11","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","171","0","0","1","0","13","202300","620230013","13","0","0","1","13","13","981","13","200000006","13","13","16","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","171","0","0","1","0","14","202300","620230014","14","0","0","1","14","14","1081","13","200000006","14","14","16","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","176","0","0","1","0","15","202300","620230015","15","0","0","1","15","15","1178","13","200000006","15","15","17","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","181","0","0","1","0","16","202300","620230016","16","0","0","1","16","16","1276","13","200000006","16","16","17","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","248","0","0","1","0","17","202300","620230017","17","0","0","1","17","17","1374","13","200000006","17","17","17","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","252","0","0","1","0","18","202300","620230018","18","0","0","1","18","18","1681","13","200000006","18","18","17","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","256","0","0","1","0","19","202300","620230019","19","0","0","1","19","19","1987","14","200000006","19","19","18","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","259","0","0","1","0","20","202300","620230020","20","0","0","1","20","20","2294","14","200000006","20","20","18","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","300","0","0","1","0","21","202300","620230021","21","0","0","1","21","21","2328","14","200000006","21","21","18","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","338","0","0","1","0","22","202300","620230022","22","0","0","1","22","22","2467","14","200000006","22","22","18","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","377","0","0","1","0","23","202300","620230023","23","0","0","1","23","23","2671","14","200000006","23","23","18","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","416","0","0","1","0","24","202300","620230024","24","0","0","1","24","24","2709","21","200000006","24","24","29","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","436","0","0","1","0","25","202300","620230025","25","0","0","1","25","25","3026","21","200000006","25","25","29","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","456","0","0","1","0","26","202300","620230026","26","0","0","1","26","26","3344","21","200000006","26","26","29","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","476","0","0","1","0","27","202300","620230027","27","0","0","1","27","27","3661","22","200000006","27","27","29","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","497","0","0","1","0","28","202300","620230028","28","0","0","1","28","28","3978","22","200000006","28","28","30","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","517","0","0","1","0","29","202300","620230029","29","0","0","1","29","29","4295","22","200000006","29","29","30","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","537","0","0","1","0","30","202300","620230030","30","0","0","1","30","30","4612","22","200000006","30","30","30","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","557","0","0","1","0","31","202300","620230031","31","0","0","1","31","31","4930","23","200000006","31","31","30","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","577","0","0","1","0","32","202300","620230032","32","0","0","1","32","32","5247","23","200000006","32","32","31","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","598","0","0","1","0","33","202300","620230033","33","0","0","1","33","33","5564","23","200000006","33","33","31","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","618","0","0","1","0","34","202300","620230034","34","0","0","1","34","34","5881","23","200000006","34","34","31","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","638","0","0","1","0","35","202300","620230035","35","0","0","1","35","35","6198","24","200000006","35","35","31","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","653","0","0","1","0","36","202300","620230036","36","0","0","1","36","36","6253","24","200000006","36","36","32","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","667","0","0","1","0","37","202300","620230037","37","0","0","1","37","37","6307","24","200000006","37","37","32","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","681","0","0","1","0","38","202300","620230038","38","0","0","1","38","38","6362","24","200000006","38","38","32","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","696","0","0","1","0","39","202300","620230039","39","0","0","1","39","39","6416","25","200000006","39","39","32","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","710","0","0","1","0","40","202300","620230040","40","0","0","1","40","40","8431","30","200000006","40","40","36","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","724","0","0","1","0","41","202300","620230041","41","0","0","1","41","41","10446","35","200000006","41","41","40","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","738","0","0","1","0","42","202300","620230042","42","0","0","1","42","42","10590","36","200000006","42","42","41","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","751","0","0","1","0","43","202300","620230043","43","0","0","1","43","43","10733","36","200000006","43","43","43","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","765","0","0","1","0","44","202300","620230044","44","0","0","1","44","44","10877","37","200000006","44","44","45","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","778","0","0","1","0","45","202300","620230045","45","0","0","1","45","45","11021","37","200000006","45","45","47","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","792","0","0","1","0","46","202300","620230046","46","0","0","1","46","46","11165","38","200000006","46","46","49","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","1069","0","0","1","0","47","202300","620230047","47","0","0","1","47","47","13835","42","200000006","47","47","58","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","1087","0","0","1","0","48","202300","620230048","48","0","0","1","48","48","13835","44","200000006","48","48","62","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","1106","0","0","1","0","49","202300","620230049","49","0","0","1","49","49","13835","46","200000006","49","49","65","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","1125","0","0","1","0","50","202300","620230050","50","0","0","1","50","50","13835","48","200000006","50","50","69","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","1008","0","0","1","0","51","202300","620230051","51","0","0","1","51","51","13835","48","200000006","51","51","69","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","1231","0","0","1","0","52","202300","620230052","52","0","0","1","52","52","14379","48","200000006","52","52","70","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","1331","0","0","1","0","53","202300","620230053","53","0","0","1","53","53","14379","48","200000006","53","53","70","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","1331","0","0","1","0","54","202300","620230054","54","0","0","1","54","54","16379","49","200000006","54","54","70","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","1398","0","0","1","0","55","202300","620230055","55","0","0","1","55","55","17046","49","200000006","55","55","70","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","1464","0","0","1","0","56","202300","620230056","56","0","0","1","56","56","17712","49","200000006","56","56","70","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","1531","0","0","1","0","57","202300","620230057","57","0","0","1","57","57","18379","49","200000006","57","57","70","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","1531","0","0","1","0","58","202300","620230058","58","0","0","1","58","58","18379","50","200000006","58","58","74","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","1612","0","0","1","0","59","202300","620230059","59","0","0","1","59","59","20762","50","200000006","59","59","74","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","1742","0","0","1","0","60","202300","620230060","60","0","0","1","60","60","20762","52","200000006","60","60","77","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","1835","0","0","1","0","61","202300","620230061","61","0","0","1","61","61","23455","52","200000006","61","61","77","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","1890","0","0","1","0","62","202300","620230062","62","0","0","1","62","62","23967","54","200000006","62","62","78","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","1945","0","0","1","0","63","202300","620230063","63","0","0","1","63","63","24480","56","200000006","63","63","80","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","2001","0","0","1","0","64","202300","620230064","64","0","0","1","64","64","24992","58","200000006","64","64","81","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","2056","0","0","1","0","65","202300","620230065","65","0","0","1","65","65","25504","60","200000006","65","65","83","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","2111","0","0","1","0","66","202300","620230066","66","0","0","1","66","66","26017","62","200000006","66","66","84","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","2166","0","0","1","0","67","202300","620230067","67","0","0","1","67","67","26529","64","200000006","67","67","86","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","2222","0","0","1","0","68","202300","620230068","68","0","0","1","68","68","27042","66","200000006","68","68","87","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","2277","0","0","1","0","69","202300","620230069","69","0","0","1","69","69","27554","68","200000006","69","69","89","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","2332","0","0","1","0","70","202300","620230070","70","0","0","1","70","70","28066","70","200000006","70","70","90","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","2387","0","0","1","0","71","202300","620230071","71","0","0","1","71","71","28579","72","200000006","71","71","92","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","0","0","0","1","0","1","202400","620240001","1","60","0","1","1","1","534","7","200000001","1","1","3","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","0","0","0","1","0","2","202400","620240002","2","70","0","1","2","2","549","15","200000001","2","2","3","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","0","0","0","1","0","3","202400","620240003","3","81","0","1","3","3","563","8","200000001","3","3","4","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","0","0","0","1","0","4","202400","620240004","4","81","0","1","4","4","563","8","200000001","4","4","4","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","0","0","0","1","0","5","202400","620240005","5","88","0","1","5","5","567","8","200000001","5","5","4","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","0","0","0","1","0","6","202400","620240006","6","120","0","1","6","6","596","12","200000001","6","6","6","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","0","0","0","1","0","7","202400","620240007","7","137","0","1","7","7","670","14","200000001","7","7","7","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","0","0","0","1","0","8","202400","620240008","8","154","0","1","8","8","746","14","200000001","8","8","7","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","0","0","0","1","0","9","202400","620240009","9","171","0","1","9","9","820","15","200000001","9","9","8","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","0","0","0","1","0","10","202400","620240010","10","188","0","1","10","10","894","17","200000001","10","10","10","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","0","0","0","1","0","11","202400","620240011","11","205","0","1","11","11","970","18","200000001","11","11","10","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","0","0","0","1","0","12","202400","620240012","12","224","0","1","12","12","1046","21","200000001","12","12","11","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","0","0","0","1","0","13","202400","620240013","13","239","0","1","13","13","1120","21","200000001","13","13","12","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","0","0","0","1","0","14","202400","620240014","14","256","0","1","14","14","1194","22","200000001","14","14","12","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","0","0","0","1","0","15","202400","620240015","15","273","0","1","15","15","1269","23","200000001","15","15","13","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","0","0","0","1","0","16","202400","620240016","16","306","0","1","16","16","1380","25","200000001","16","16","13","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","0","0","0","1","0","17","202400","620240017","17","340","0","1","17","17","1492","25","200000001","17","17","13","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","0","0","0","1","0","18","202400","620240018","18","412","0","1","18","18","2104","25","200000001","18","18","14","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","0","0","0","1","0","19","202400","620240019","19","444","0","1","19","19","2405","25","200000001","19","19","14","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","0","0","0","1","0","20","202400","620240020","20","466","0","1","20","20","2537","28","200000001","20","20","14","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","0","0","0","1","0","21","202400","620240021","21","517","0","1","21","21","2895","30","200000001","21","21","16","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","0","0","0","1","0","22","202400","620240022","22","564","0","1","22","22","3253","33","200000001","22","22","18","22","22","10","22","22"
