b3e7af12250afe129ab9d3353ffd71577332249fe6f6c2506a7fcdce8132b9e6,06db2ec23483ecf735f546201ef0c7ecca830ab038c03568aa994dbe9ea59509,877b6cfb475e43cf9467c7252b930790fda3f627c9eb3a07869bde0e0e9596b2,6b5e8192e8ed7c24f639e8da9d5c7b5477a0f790caf91cdf5391ec36faa4c47b,d89d58701da8f4b9616207cc24393afd9cacdf8e90bdf84ab2dc21cca1193bcf,e9e1a061c8cf0ce38487995f0a69fbf4c8c7ff59b89c75b96de5629b791c5a38,1dee6c8709bd5129a372b005921049aabbcbf038ebf0734ee4e15acbedcf96aa,3a07fae0df477701882d73c03f0ad8c5a690ff24d880a1340112d0578c94b378,f02b6bc20099cf0e3b3e183268babfc024af2ca9984bc867e1863cd81e1b5545,32d1fe207491cbb34137f26b03d828c9ac04d157a1aa65c38181fb62988e4d0e,4310ff2b8aca46212e975e8a224b425a334adb2caf4155059c359d95604ac201,2e199eabe6cbc54a15d5379d797a987898672273fe5e5eb9bcfd9a0efda407eb,d341dad44a9b0e168a13d636c44dd650a5ad65813a7035a59cb3c5218eb4c26f,b5c307acafa967a23f7d5df41507b9d470eff7b67a01f345ecebd404d2d04e94,4839377273bb00a1daa109bab2e8cdf3ba251364fe15233797eac13020c71fac,1ad9e800c2bbe410788b420e97b824b1c12713dc6ba6af0d879a19065dafe0da,e35b2338aa8234177b0b48db3af7884d045eb215485835191c5232a7876cd110,ad90356149543e8293860f257e84c967a98dac5c82d913f7aeaf9d8c5c94e7c3,e60b6aa45bcff016c0f76c83bd62e7b77283203234728d512de2c5e336fcc19d,3631b18501c17c78c1f484c5e975a6f111604bb64d206cb5c9610cccab5afbff,2e4e2e189f0846a6e0145c7770201fc31e030a77576f6c96bba9ba013dd913b3,4fbde1a3e4ccc3f05e893ecab6463d3fcb4f02ae6e9e8a3bfe119e5074c01ccd,4f84658f9a1a2eca08731d1070b15d05c55e29f8eb3358523ea2816560333e0d,2ec1d9e13723e48785b8d776010b4bbb565fc9f4761e02bb685ac5ad8d655ae0,f621b1d9f7a15227b651776f5f570f31a8ba31d8051b3281a661e24e0f425a35,1e7a377484a4e6e4620533da39a4fe49bc189e0f27bd124bfc3daa47a82e602b,95f7b38d4187acafcda86654915fd070822d4cc645ee110be9edd3515a676fa1,2617da75d8cea4c20b9877a034e27cc94d7408cbf252ff56c18aa59ced7be36d,4eeab78392c49371326009a7323d4b479cd51ac82065ccdf39664857484b2d66,74db30a34fe54f3b1c5442d467005539cad54b493c389fdb38ab3507a04a38f3,4b945ba4b4d0d357dfbb0a891ffbf74f52b721d31fcf7b0915733ce0742955f5,2732fdec8077dd4fa28319808a67feeaf92b2e721bff72293e34d879906b4129,34ab73ea20b0bd9b9972af9bc34d98f43620f696156cb1a27a1e87b073b3723d,085b57c1804b2eacb4244fda3352f7d70f3c90c9ea1fe416e367d8027a656750,68120cffced8799f08379e7071d80b94286ec7572b3f5b8839abaa111014a634,b29aee656d31d9583be24340913e2a8f49c95eb3858a72a4d8071ead3e70e916,751f7412702a3b4a8f0bec96a9c67ebeda214f813fdd1f29847c3edbbf1dc8e4,1dbbed14717d791c53e6a11774b3dd9401a8d5239d92f12b6a56530625070baa,3668eb61b6b255574e768658ecb3f0f6770fe04e0a1496cb52f1bca6bc87b01f,884bcda50d5c275e69baa7c338c79f63d9c65283295627dec956f55ea8d2b09e,0f62f463ffa02ed649d3f5410a4882f753040be5327eb803b81f32e0356da604,270ee0a88ab23436317c2c1688cd13e1debdc16ff3dc83cdec2a1ca98857f2cb,c04f50ac569409af67a07210fbe3b225cfb079b90b011a2d04375c8f7d4dae4f,df7b5aa7ea1cfaeb0ae20914edcd592e5abb48515328db166e4d7b5622a7f626
"0","0","0","5","830104403","0","33","0","0","38","0","314","0","0","0","2895","5","0","40654","13684639","314","314","627601","0","0","0","314","0","0","美冬（工作服）的闇影","44","314","200000001","0","23","314","962","314","0","0","0","1987","0","51"
"0","0","0","0","830104404","0","33","0","0","38","0","314","0","0","0","1453","6","0","74586","13107283","314","314","603301","1","0","0","314","0","0","閃焰軟泥怪","72","314","200000001","0","18","314","1660","314","0","0","0","1149","0","50"
"0","0","0","0","830104405","0","1","0","0","0","0","3140","0","0","0","315","0","0","28082","15975297","314","3140","257500","0","0","0","3140","0","0","鬼燈螢","44","3140","200000001","0","0","3140","0","3140","0","0","0","473","0","0"
"0","0","0","0","830104501","0","1","0","0","0","0","3140","0","0","0","1575","0","0","16346","16073965","314","3140","251100","0","0","0","3140","0","0","守門者","44","3140","200000001","0","0","3140","0","3140","0","0","0","2363","0","0"
"0","0","0","0","830104502","0","1","0","0","0","0","3140","0","0","0","945","0","0","17452","16865478","314","3140","252900","0","0","0","3140","0","0","莉瑪的闇影","44","3140","200000001","0","0","3140","0","3140","0","0","0","2363","0","0"
"0","0","0","0","830104503","0","1","0","0","0","0","3140","0","0","0","1260","0","0","17891","16578857","314","3140","251700","0","0","0","3140","0","0","軟泥怪","44","3140","200000001","0","0","3140","0","3140","0","0","0","1890","0","0"
"0","39645","0","20","830104504","0","33","0","0","29","0","314","0","0","0","2489","5","0","0","14041743","314","314","609501","2","0","0","314","0","126","安＆古蕾婭的闇影","44","314","200000001","0","12","314","0","314","0","0","0","3291","0","210"
"0","81738","0","17","830104505","0","33","0","0","34","0","314","0","0","0","496","5","0","0","11315372","314","314","626501","0","0","0","314","0","2142","岩窟蝸牛","44","314","200000001","0","0","314","0","314","0","0","0","528","0","45"
"0","0","0","0","830104601","0","1","0","0","0","0","3140","0","0","0","1260","0","0","18549","16608333","314","3140","253100","0","0","0","3140","0","0","岩龜暴君","44","3140","200000001","0","0","3140","0","3140","0","0","0","1890","0","0"
"0","0","0","0","830104602","0","33","0","0","38","0","314","0","0","0","1254","6","0","76133","13353360","314","314","603201","1","0","0","314","0","0","流夏的闇影","46","314","200000001","0","17","314","1475","314","0","0","0","979","0","45"
"0","0","0","4","830104603","0","33","0","0","28","0","314","0","0","0","2034","5","0","61081","12655190","314","314","680501","1","0","0","314","0","0","胡桃的闇影","44","314","200000001","0","40","314","219","314","0","0","0","1851","0","1590"
"0","61944","0","18","830104604","0","33","0","0","32","0","314","0","0","0","1949","6","0","0","12877607","314","314","600201","1","0","0","314","0","199","鈴的闇影","44","314","200000001","0","6","314","0","314","0","0","0","2154","0","2720"
"0","0","0","0","830104605","0","1","0","0","0","0","3140","0","0","0","315","0","0","5099","15944594","314","3140","257900","0","0","0","3140","0","0","妖精","44","3140","200000001","0","0","3140","0","3140","0","0","0","473","0","0"
"0","0","0","0","830104606","0","1","0","0","0","0","1","500","0","0","0","1","0","0","1000000000","450","0","217305","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"50","0","0","0","830104607","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","450","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","50","0","0","0","0"
"0","0","0","0","830104701","0","1","0","0","0","0","3150","0","0","0","2528","0","0","16785","16980327","315","3150","250700","0","0","0","3150","0","0","獸人","44","3150","200000001","0","0","3150","0","3150","0","0","0","948","0","0"
"0","0","0","0","830104702","0","1","0","0","0","0","3150","0","0","0","1264","0","0","17891","16718845","315","3150","251700","0","0","0","3150","0","0","宮子的闇影","44","3150","200000001","0","0","3150","0","3150","0","0","0","1896","0","0"
"0","0","0","4","830104703","0","33","0","0","27","0","315","0","0","0","2940","5","0","39854","13902878","315","315","613901","1","0","0","315","0","0","狼人","48","315","200000001","0","72","315","1037","315","0","0","0","2012","0","59"
"0","0","0","0","830104704","0","1","0","0","0","0","3150","0","0","0","948","0","0","58634","15764119","315","3150","253700","0","0","0","3150","0","0","小小格里芬","44","3150","200000001","0","0","3150","0","3150","0","0","0","1422","0","0"
"0","0","0","0","830104705","0","33","0","0","36","0","315","0","0","0","532","5","0","81121","11408424","315","315","619301","1","0","0","315","0","0","霞（魔法少女）的闇影","66","315","200000001","0","17","315","2744","315","0","0","0","592","0","35"
"0","0","0","0","830104801","0","1","0","0","0","0","3150","0","0","0","948","0","0","17452","17052964","315","3150","252900","0","0","0","3150","0","0","高等獸人","44","3150","200000001","0","0","3150","0","3150","0","0","0","2370","0","0"
"0","0","0","0","830104802","0","1","0","0","0","0","3150","0","0","0","1264","0","0","19435","16719695","315","3150","251800","0","0","0","3150","0","0","貪吃佩可的闇影","44","3150","200000001","0","0","3150","0","3150","0","0","0","1896","0","0"
"0","0","0","0","830104803","0","1","0","0","0","0","3150","0","0","0","948","0","0","19874","16980135","315","3150","251300","0","0","0","3150","0","0","女低音鷹鳥","44","3150","200000001","0","0","3150","0","3150","0","0","0","2370","0","0"
"0","0","0","5","830104804","0","33","0","0","37","0","315","0","0","0","777","5","0","74369","12544926","315","315","614701","1","0","0","315","0","0","安的闇影","64","315","200000001","0","45","315","2270","315","0","0","0","666","0","40"
"0","39660","0","20","830104805","0","33","0","0","29","0","315","0","0","0","2490","5","0","0","14233361","315","315","609501","2","0","0","315","0","126","翼耳兔","44","315","200000001","0","12","315","0","315","0","0","0","3295","0","210"
"0","0","0","0","830104901","0","1","0","0","0","0","3150","0","0","0","1580","0","0","17223","16866188","315","3150","252800","0","0","0","3150","0","0","岩龜暴君","44","3150","200000001","0","0","3150","0","3150","0","0","0","1422","0","0"
"0","0","0","0","830104902","0","1","0","0","0","0","3150","0","0","0","1264","0","0","17891","16812550","315","3150","251700","0","0","0","3150","0","0","生者劍士","44","3150","200000001","0","0","3150","0","3150","0","0","0","1896","0","0"
"0","0","0","0","830104903","0","1","0","0","0","0","3150","0","0","0","316","0","0","20093","19336998","315","3150","250300","0","0","0","3150","0","0","貪吃佩可的闇影","44","3150","200000001","0","200","3150","0","3150","0","0","0","1422","0","0"
"0","0","0","5","830104904","0","33","0","0","40","0","315","0","0","0","3716","6","0","44688","14421606","315","315","604903","2","0","0","315","0","0","雪（大江戶）的闇影","44","315","200000001","0","30","315","541","315","0","0","0","2357","0","183"
"0","91086","0","17","830104905","0","33","0","0","34","0","315","0","0","0","500","6","0","0","12394436","315","315","604401","1","0","0","315","0","2277","噬岩怪","44","315","200000001","0","0","315","0","315","0","0","0","680","0","60"
"0","40000","0","0","830105001","0","1","0","0","130","0","600","0","0","0","600","1","0","50000","177000000","325","800","307506","0","0","0","600","0","0","暴風‧席茲","60","0","300000008","0","0","0","0","800","0","0","0","600","0","0"
"0","0","0","0","830105002","0","1","0","0","0","150","0","9000","0","0","0","1","0","0","1000000000","325","500","217300","0","0","0","500","0","0","爆裂敵人","100","0","300000008","0","0","100","0","0","0","0","0","0","0","0"
"0","0","0","0","830105003","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","325","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830105004","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1000000000","325","0","217302","0","0","0","0","0","0","爆裂敵人","100","5000","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830105101","0","1","0","0","0","0","3170","0","0","0","1272","0","0","25308","15932811","317","3170","253200","0","0","0","3170","0","0","沙塵野豬","41","3170","200000001","0","0","3170","0","3170","0","0","0","1908","0","0"
"0","0","0","0","830105102","0","1","0","0","0","0","3170","0","0","0","318","0","0","27140","18789407","317","3170","250300","0","0","0","3170","0","0","小小哥布林","41","3170","200000001","0","200","3170","0","3170","0","0","0","1431","0","0"
"0","62279","0","20","830105103","0","33","0","0","25","0","317","0","0","0","3350","5","0","0","12638416","317","317","619101","1","0","0","317","0","143","空花（黑暗）的闇影","41","317","200000001","0","12","317","0","317","0","0","0","2736","0","86"
"0","0","0","0","830105104","0","33","0","0","39","0","317","0","0","0","1460","5","0","100527","10763737","317","317","616901","1","0","0","317","0","0","美冬（工作服）的闇影","41","317","200000001","0","13","317","1458","317","0","0","0","1124","0","35"
"0","0","0","0","830105105","0","1","0","0","0","0","3170","0","0","0","477","0","0","54249","14999497","317","3170","257000","0","0","0","3170","0","0","鑽頭鼴鼠","41","3170","200000001","0","0","3170","0","3170","0","0","0","716","0","0"
"0","0","0","0","830105201","0","1","0","0","0","0","3180","0","0","0","1276","0","0","25001","16069420","318","3180","253100","0","0","0","3180","0","0","綠葉野豬","41","3180","200000001","0","0","3180","0","3180","0","0","0","1914","0","0"
"0","0","0","0","830105202","0","1","0","0","0","0","3180","0","0","0","957","0","0","26833","16331756","318","3180","251300","0","0","0","3180","0","0","叢林護衛","41","3180","200000001","0","0","3180","0","3180","0","0","0","2393","0","0"
"0","54273","0","20","830105203","0","33","0","0","29","0","318","0","0","0","3068","5","0","0","13170041","318","318","609501","2","0","0","318","0","133","空花（大江戶）的闇影","41","318","200000001","0","12","318","0","318","0","0","0","4047","0","211"
"0","96690","0","29","830105204","0","33","0","0","28","0","318","0","0","0","779","5","0","0","10289735","318","318","616001","1","0","0","318","0","925","真步（灰姑娘）的闇影","41","318","200000001","0","0","318","0","318","0","0","0","1893","0","146"
"0","0","0","0","830105205","0","1","0","0","0","0","3180","0","0","0","479","0","0","54237","15124176","318","3180","257000","0","0","0","3180","0","0","鑽頭鼴鼠","41","3180","200000001","0","0","3180","0","3180","0","0","0","718","0","0"
"0","0","0","0","830105301","0","1","0","0","0","0","3200","0","0","0","2568","0","0","29327","19805695","320","3200","250700","0","0","0","3200","0","0","魔像","41","3200","200000001","0","0","3200","0","3200","0","0","0","963","0","0"
"0","0","0","1","830105302","0","34","0","0","41","0","320","0","0","0","1308","5","0","117525","14626983","320","320","613601","1","0","0","320","0","0","純（夏日）的闇影","41","320","200000001","0","3","320","1636","320","0","0","0","1196","0","30"
"0","0","0","0","830105303","0","34","0","0","36","0","320","0","0","0","719","6","0","156348","13334963","320","320","602701","1","0","0","320","0","0","惠理子的闇影","41","320","200000001","0","2","320","2184","320","0","0","0","641","0","30"
"0","135858","0","17","830105304","0","34","0","0","34","0","320","0","0","0","527","5","0","0","12120231","320","320","626101","0","0","0","320","0","2346","普蕾西亞（墮落）的闇影","44","320","200000001","0","0","320","0","320","0","0","0","676","0","500"
"0","0","0","0","830105305","0","1","0","0","0","0","3200","0","0","0","321","0","0","54615","17235640","320","3200","258800","0","0","0","3200","0","0","噬冰怪","41","3200","200000001","0","0","3200","0","3200","0","0","0","482","0","0"
"0","0","0","0","830105401","0","1","0","0","0","0","3210","0","0","0","1610","0","0","24740","16395396","321","3210","252800","0","0","0","3210","0","0","獸人","41","3210","200000001","0","0","3210","0","3210","0","0","0","1449","0","0"
"0","0","0","0","830105402","0","1","0","0","0","0","3210","0","0","0","1288","0","0","28107","16282219","321","3210","251800","0","0","0","3210","0","0","樹精","41","3210","200000001","0","0","3210","0","3210","0","0","0","1932","0","0"
"0","0","0","4","830105403","0","34","0","0","28","0","321","0","0","0","4219","6","0","60670","13538462","321","321","600701","1","0","0","321","0","0","宮子的闇影","41","321","200000001","0","113","321","322","321","0","0","0","2674","0","44"
"0","0","0","4","830105404","0","34","0","0","27","0","321","0","0","0","3773","5","0","59954","12939386","321","321","613901","1","0","0","321","0","0","紡希（萬聖節）的闇影","48","321","200000001","0","72","321","1117","321","0","0","0","2704","0","59"
"0","50464","0","0","830105405","0","1","0","0","0","0","3210","0","0","0","322","0","0","0","15330603","321","3210","258500","0","0","0","3210","0","0","波奇卡","41","3210","200000001","0","0","3210","0","3210","0","0","0","483","0","0"
"0","0","0","0","830105501","0","1","0","0","0","0","3220","0","0","0","1292","0","0","27767","16412432","322","3220","252000","0","0","0","3220","0","0","多倫多獸","41","3220","200000001","0","0","3220","0","3220","0","0","0","1938","0","0"
"0","0","0","0","830105502","0","1","0","0","0","0","3220","0","0","0","969","0","0","28768","16700587","322","3220","251300","0","0","0","3220","0","0","叢林護衛","41","3220","200000001","0","0","3220","0","3220","0","0","0","2423","0","0"
"0","0","0","25","830105503","0","34","0","0","50","0","322","0","0","0","1005","5","0","117018","10309113","322","322","610901","1","0","0","322","0","0","琪愛兒的闇影","62","322","200000001","0","24","322","2757","322","0","0","0","751","0","20"
"0","0","0","0","830105504","0","1","0","0","0","0","3220","0","0","0","969","0","0","92437","15163600","322","3220","254400","0","0","0","3220","0","0","歡呼半獸人","41","3220","200000001","0","0","3220","0","3220","0","0","0","1454","0","0"
"0","82742","0","32","830105505","0","34","0","0","29","0","322","0","0","0","1803","5","0","0","11443859","322","322","611001","1","0","0","322","0","586","優妮的闇影","41","322","200000001","0","3","322","0","322","0","0","0","2862","0","152"
"0","0","0","0","830105601","0","1","0","0","0","0","3240","0","0","0","975","0","0","30523","40552345","324","3240","252900","0","0","0","3240","0","0","高等獸人","41","3240","200000001","0","0","3240","0","3240","0","0","0","2438","0","0"
"0","129944","0","37","830105602","0","34","0","0","29","0","324","0","0","0","788","5","0","0","25988566","324","324","626601","1","0","0","324","0","2405","似似花（夏日）的闇影","41","324","200000001","0","0","324","0","324","0","0","0","1036","0","1660"
"0","142797","0","18","830105603","0","34","0","0","36","0","324","0","0","0","532","5","0","0","24572976","324","324","609201","1","0","0","324","0","2348","安的闇影","41","324","200000001","0","0","324","0","324","0","0","0","641","0","45"
"0","146710","0","17","830105604","0","34","0","0","39","0","324","0","0","0","598","6","0","0","26158775","324","324","603602","1","0","0","324","0","2780","鏡華的闇影","41","324","200000001","0","0","324","0","324","0","0","0","706","0","60"
"0","68341","0","0","830105605","0","1","0","0","0","0","3240","0","0","0","325","0","0","0","37631915","324","3240","258100","0","0","0","3240","0","0","寧芙","41","3240","200000001","0","0","3240","0","3240","0","0","0","488","0","0"
"0","0","0","0","830105606","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1000000000","450","0","217305","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830105607","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","450","100","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830105701","0","1","0","0","0","0","3250","0","0","0","1304","0","0","25740","16689095","325","3250","251700","0","0","0","3250","0","0","冰雪角鹿","41","3250","200000001","0","0","3250","0","3250","0","0","0","1956","0","0"
"0","0","0","0","830105702","0","1","0","0","0","0","3250","0","0","0","1304","0","0","27073","16659064","325","3250","253200","0","0","0","3250","0","0","沙塵野豬","41","3250","200000001","0","0","3250","0","3250","0","0","0","1956","0","0"
"0","62801","0","30","830105703","0","34","0","0","25","0","325","0","0","0","3509","5","0","0","13271009","325","325","619101","1","0","0","325","0","143","空花（黑暗）的闇影","41","325","200000001","0","12","325","0","325","0","0","0","2883","0","86"
"0","0","0","1","830105704","0","34","0","0","41","0","325","0","0","0","1315","5","0","98250","12632958","325","325","613601","1","0","0","325","0","0","純（夏日）的闇影","41","325","200000001","0","3","325","1636","325","0","0","0","1201","0","30"
"0","0","0","0","830105705","0","1","0","0","0","0","3250","0","0","0","815","0","0","68964","15322438","325","3250","255600","0","0","0","3250","0","0","岩浣熊","41","3250","200000001","0","0","3250","0","3250","0","0","0","1223","0","0"
"0","0","0","0","830105801","0","1","0","0","0","0","3260","0","0","0","1308","0","0","25735","16806588","326","3260","251700","0","0","0","3260","0","0","冰雪角鹿","41","3260","200000001","0","0","3260","0","3260","0","0","0","1962","0","0"
"0","0","0","0","830105802","0","1","0","0","0","0","3260","0","0","0","1308","0","0","27416","16768536","326","3260","251900","0","0","0","3260","0","0","擰扭相思樹","41","3260","200000001","0","0","3260","0","3260","0","0","0","1962","0","0"
"0","0","0","0","830105803","0","1","0","0","0","0","3260","0","0","0","1308","0","0","29763","16306374","326","3260","251000","0","0","0","3260","0","0","生者劍士像","41","3260","200000001","0","0","3260","0","3260","0","0","0","2943","0","0"
"0","54700","0","30","830105804","0","34","0","0","29","0","326","0","0","0","3213","5","0","0","13793021","326","326","609501","2","0","0","326","0","133","空花（大江戶）的闇影","41","326","200000001","0","12","326","0","326","0","0","0","4218","0","213"
"0","114169","0","17","830105805","0","34","0","0","34","0","326","0","0","0","586","5","0","0","10162989","326","326","626501","0","0","0","326","0","2348","萊拉耶爾的闇影","41","326","200000001","0","0","326","0","326","0","0","0","630","0","45"
"0","0","0","5","830105901","0","34","0","0","48","0","328","0","0","0","4614","6","0","64428","13996436","328","328","604903","2","0","0","328","0","0","靜流的闇影","41","328","200000001","0","30","328","608","328","0","0","0","3095","0","186"
"0","57984","0","0","830105902","0","1","0","0","0","0","3280","0","0","0","987","0","0","0","15858625","328","3280","252700","0","0","0","3280","0","0","閃焰軟泥怪","41","3280","200000001","0","0","3280","0","3280","0","0","0","1481","0","0"
"0","76925","0","0","830105903","0","1","0","0","0","0","3280","0","0","0","494","0","0","0","16085569","328","3280","256300","0","0","0","3280","0","0","搗蛋惡魔","41","3280","200000001","0","0","3280","0","3280","0","0","0","741","0","0"
"0","82134","0","31","830105904","0","34","0","0","29","0","328","0","0","0","2106","5","0","0","11721017","328","328","607701","2","0","0","328","0","575","鈴莓（夏日）的闇影","41","328","200000001","0","3","328","0","328","0","0","0","3239","0","1520"
"0","50306","0","0","830105905","0","1","0","0","0","0","3280","0","0","0","329","0","0","0","15892790","328","3280","258500","0","0","0","3280","0","0","波奇卡","41","3280","200000001","0","0","3280","0","3280","0","0","0","494","0","0"
"0","0","0","0","830106001","0","1","0","0","90","0","50000","0","0","0","1200","1","0","120000","200000000","338","0","301106","0","0","0","50000","0","0","狂焰戰熊","60","0","300000008","0","0","0","0","50000","0","0","0","1500","0","0"
"0","0","0","0","830106002","0","1","0","0","0","150","0","9000","0","0","0","1","0","0","1000000000","338","500","217300","0","0","0","500","0","0","爆裂敵人","100","0","300000008","0","0","100","0","0","0","0","0","0","0","0"
"0","0","0","0","830106003","0","1","0","0","0","0","250","0","0","0","0","1","0","0","1000000000","338","0","217301","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830106004","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1000000000","338","3000","217302","0","0","0","0","0","0","爆裂敵人","100","0","300000008","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","830106101","0","1","0","0","0","0","3280","0","0","0","658","0","0","24379","18000084","328","3280","250800","0","0","0","3280","0","0","青藍魔像","41","3280","200000001","0","0","3280","0","3280","0","0","0","3948","0","0"
"0","0","0","0","830106102","0","1","0","0","0","0","3280","0","0","0","1316","0","0","25393","17044427","328","3280","251600","0","0","0","3280","0","0","狂野角鹿","41","3280","200000001","0","0","3280","0","3280","0","0","0","1974","0","0"
"0","0","0","0","830106103","0","1","0","0","0","0","3280","0","0","0","1316","0","0","27406","16998568","328","3280","251900","0","0","0","3280","0","0","擰扭相思樹","41","3280","200000001","0","0","3280","0","3280","0","0","0","1974","0","0"
"0","0","0","0","830106104","0","34","0","0","54","0","328","0","0","0","1100","6","0","115974","12422372","328","328","600301","1","0","0","328","0","0","怜的闇影","48","328","200000001","0","7","328","1838","328","0","0","0","907","0","40"
"0","0","0","0","830106105","0","34","0","0","47","0","328","0","0","0","1137","6","0","117375","12180150","328","328","602001","1","0","0","328","0","0","美美的闇影","72","328","200000001","0","28","328","2213","328","0","0","0","1039","0","50"
"0","0","0","0","830106201","0","1","0","0","0","0","3290","0","0","0","1650","0","0","25985","17212015","329","3290","252800","0","0","0","3290","0","0","獸人","41","3290","200000001","0","0","3290","0","3290","0","0","0","1485","0","0"
"0","0","0","0","830106202","0","1","0","0","0","0","3290","0","0","0","330","0","0","30543","20083050","329","3290","250300","0","0","0","3290","0","0","小小哥布林","41","3290","200000001","0","200","3290","0","3290","0","0","0","1485","0","0"
"0","0","0","0","830106203","0","34","0","0","39","0","329","0","0","0","1555","5","0","115255","11527496","329","329","616901","1","0","0","329","0","0","美冬（工作服）的闇影","41","329","200000001","0","13","329","1541","329","0","0","0","1193","0","35"
"0","0","0","4","830106204","0","34","0","0","38","0","329","0","0","0","3932","5","0","70938","13018801","329","329","611602","1","0","0","329","0","0","望（聖誕節）的闇影","41","329","200000001","0","28","329","781","329","0","0","0","2502","0","119"
"0","40144","0","0","830106205","0","1","0","0","0","0","3290","0","0","0","495","0","0","0","16264832","329","3290","257300","0","0","0","3290","0","0","惡魔寶寶","41","3290","200000001","0","0","3290","0","3290","0","0","0","743","0","0"
"0","0","0","0","830106301","0","1","0","0","0","0","3300","0","0","0","1655","0","0","23556","16673696","330","3300","251100","0","0","0","3300","0","0","岩龜暴君","41","3300","200000001","0","0","3300","0","3300","0","0","0","2483","0","0"
"0","0","0","0","830106302","0","1","0","0","0","0","3300","0","0","0","1655","0","0","24855","17323341","330","3300","252800","0","0","0","3300","0","0","獸人","41","3300","200000001","0","0","3300","0","3300","0","0","0","1490","0","0"
"0","0","0","0","830106303","0","1","0","0","0","0","3300","0","0","0","1655","0","0","28456","17238507","330","3300","251200","0","0","0","3300","0","0","哥布林護衛","41","3300","200000001","0","0","3300","0","3300","0","0","0","1490","0","0"
"0","0","0","6","830106304","0","35","0","0","29","0","330","0","0","0","4802","6","0","60101","14692080","330","330","605202","1","0","0","330","0","0","莉瑪的闇影","41","330","200000001","0","12","330","166","330","0","0","0","3077","0","24"
"0","111027","0","13","830106305","0","35","0","0","40","0","330","0","0","0","1559","6","0","0","12076569","330","330","601802","1","0","0","330","0","1685","伊緒的闇影","41","330","200000001","0","3","330","0","330","0","0","0","1800","0","54"
"0","0","0","0","830106401","0","1","0","0","0","0","3300","0","0","0","331","0","0","29106","20334214","330","3300","250300","0","0","0","3300","0","0","小小哥布林","41","3300","200000001","0","200","3300","0","3300","0","0","0","1490","0","0"
"0","122475","0","17","830106402","0","35","0","0","34","0","330","0","0","0","542","5","0","0","11273224","330","330","626101","0","0","0","330","0","2401","普蕾西亞（墮落）的闇影","44","330","200000001","0","0","330","0","330","0","0","0","689","0","500"
"0","0","0","0","830106403","0","1","0","0","0","0","3300","0","0","0","497","0","0","55843","16747480","330","3300","255800","0","0","0","3300","0","0","狗頭人","41","3300","200000001","0","0","3300","0","3300","0","0","0","745","0","0"
"0","0","0","0","830106404","0","1","0","0","0","0","3300","0","0","0","497","0","0","112661","16672397","330","3300","256400","0","0","0","3300","0","0","小小格里芬","41","3300","200000001","0","0","3300","0","3300","0","0","0","745","0","0"
"0","0","0","0","830106405","0","35","0","0","44","0","330","0","0","0","637","5","0","126155","10679805","330","330","612901","1","0","0","330","0","0","璃乃（奇幻）的闇影","65","330","200000001","0","5","330","2445","330","0","0","0","916","0","50"
"0","0","0","0","830106501","0","1","0","0","0","0","3310","0","0","0","1328","0","0","25516","17497247","331","3310","251600","0","0","0","3310","0","0","狂野角鹿","41","3310","200000001","0","0","3310","0","3310","0","0","0","1992","0","0"
"0","0","0","0","830106502","0","1","0","0","0","0","3310","0","0","0","1328","0","0","26815","17466551","331","3310","253100","0","0","0","3310","0","0","綠葉野豬","41","3310","200000001","0","0","3310","0","3310","0","0","0","1992","0","0"
"0","0","0","0","830106503","0","1","0","0","0","0","3310","0","0","0","996","0","0","28777","17740849","331","3310","251300","0","0","0","3310","0","0","叢林護衛","41","3310","200000001","0","0","3310","0","3310","0","0","0","2490","0","0"
"0","63446","0","35","830106504","0","35","0","0","29","0","331","0","0","0","3220","5","0","0","14405060","331","331","609501","2","0","0","331","0","136","空花（大江戶）的闇影","41","331","200000001","0","12","331","0","331","0","0","0","4235","0","214"
"0","0","0","2","830106505","0","35","0","0","39","0","331","0","0","0","1579","6","0","120164","11800541","331","331","604001","1","0","0","331","0","0","碧的闇影","67","331","200000001","0","34","331","1462","331","0","0","0","1577","0","90"
