e01c23535a4fb42759045f4ddff17fb72917d4803325cd0a60e0777b25283c4a,b5698f3df295ee55be12c7faad70031da3b193d73608477910d54f37de1e743c,c07211f87f6f30209e28f223160146ccafd99f813910d19f7a0ce6ec9269a1fd,8cb2ae7d89d7350c15cd6493feba435f65802a9275775f217dc713d113ee704d,cd7d44ff6ff9ac8ed35ac415ad1c69bdafcce6780c15d1368559f7430c9a1dc4,c693608856cffa9b5ef383351b9d156f1f01f640c812f3b3324cdc9d92135e72,dc97112a5df64bb30526f8913ee23ca4b05a3b8985948ca82df1bef413da174e,a6cd22e76629e72ae9680384e3cdfc9443a6cb79745e4a0245748e3e0210f9f2,eae98be5bd897dcd8370218143722237c5b9db641868299b82d86cd9b1133618,090dbd234c8acf7c5c30983ea8e36cccd42981d10dc909e8a66b2888a0dca6f8,61950a12235b4c56c0ce97c53806eeacb51676ca6be4eec7fb024cded8af3e19,0654bcaa4b2849ba57864815853882a389d25bf49b42a7801a5e802c4772ecad,66792862f8ef941b1b9380fc1b9ff16b36932f8df6eb51407e877c4616e11973,89d7950a64c84537edc59d81c1f76efbb9d21879b7755b11c4bc6469e32b2bfd,aa41b4a73a7323e8255827641d53cd07215f8d48363c85fbb9860b286ea875d2,8b8ec8f009701e4c4498b7daec0c3c3a411af8ec935ecad29e557d9f2b351dca,451154f0158b04377d198b32324b49602a8183bb063d8bc485fb04d8beb614bd,2b2e0637cb28eb67fc19032a0f7ec9c36dec1319bf5de33865c1668800125ce7,c85514bb7e4259e0f5dd6bfab69f03862f2c845c3d7c5ca1b771759f265898f0,7b6069799e68c3c673b998cb83b64753a9699893967b0f1451c2288b777eb0cf,a7db11d3c7feee22f5b98b1ece07afd0b658ada69982b793909889e8b4548db3,a97d0f979322965bcad3fc54a7274d2ba6eff6dcb35e5c6f3b40abecb94308eb,4bfa9485d871286a722e0cb39b69bf3c4e2394d56ba77721fc1bb4da8db2436b,51e9c0302b8cb05fcc73ef5f5302f5d4a2fbe8961fd478ef608c10de9e777474,d26f0e0299b9c6bc13d159c0187b6bec92f49619c4674c9d1feee8b314b3e4fc,3bb8d7eebecfc8e59bde6bfd417462c1861b097700624bdb3d2111192bc717d9,598165cd1ca2dc053d25210ca813385dc033d8c471945d1df72a19d38c1b0f32,c691756d956981e9bc93fa1ba261c7918cab99170bf859328834b35b3185768e,69be6ea4597d639c1302a6baf1d41ec5f89b8d162de14496f10f6417ccb0f26a,41765f9ee4f271ce23ecd37e0ae2c8c550a794d4d25592b67b894ce4e72397a9,88aa0b893d5f65bc62d75322f1086e2e121c99363526086c95db665e9618ef3a,bd59c091e14c3b8c16b16f9fdeabb626f6b547a1443fee8166e4a895e7c1a5cb,3054890437bc01de0893b58b3622a08894294d6303bfa1168950d6d880879cea,d01800f7a57261a7b850d50fdc864aa2b1e7c7a6c4cbf3789d4c83cb48a92eae,fa4b5a6cccb25505cffabfd2e010d3da99caad23174f2dd7294fd7c3fc91859b,44fefae575a2729427b763df82a77b631eb3a4173044e8b2b8cfb5089ec3cf2c,3e3202aa084f0d666d2bf6f90cacda08b94ce001f0809968bd68b0dc66424e33,4f2d337b5ecf8bad4e74a017a21c56c50b5bea1bb73d740ed305b08a3e51a5bd,b57255d88fda82ed6073adb51380c88369099b1b543edb0fab9f47ec11e1ac22,4b560fddf707074c4e23d9b1f61daaff58556ee5cc32c428cfa6ba98c8039f07
"0","0","31","31","31","31","0","23","31","1","31","31","0","670160031","19","30","31","201600","0","482","10","31","200000001","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","5859"
"0","0","32","32","32","32","0","24","32","1","32","32","0","670160032","20","30","32","201600","0","499","10","32","200000001","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","6068"
"0","0","33","33","33","33","0","24","33","1","33","33","0","670160033","20","30","33","201600","0","515","10","33","200000001","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","6277"
"0","0","34","34","34","34","0","25","34","1","34","34","0","670160034","21","30","34","201600","0","532","10","34","200000001","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","6486"
"0","0","35","35","35","35","0","26","35","1","35","35","0","670160035","21","30","35","201600","0","543","10","35","200000001","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","6900"
"0","0","36","36","36","36","0","26","36","1","36","36","0","670160036","21","30","36","201600","0","553","10","36","200000001","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","7314"
"0","0","37","37","37","37","0","26","37","1","37","37","0","670160037","21","30","37","201600","0","686","10","37","200000001","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","7572"
"0","0","38","38","38","38","0","26","38","1","38","38","0","670160038","21","30","38","201600","0","696","10","38","200000001","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","7572"
"0","0","39","39","39","39","0","28","39","1","39","39","0","670160039","23","30","39","201600","0","743","10","39","200000001","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","8182"
"0","0","40","40","40","40","0","31","40","1","40","40","0","670160040","25","30","40","201600","0","789","10","40","200000001","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","8792"
"0","0","41","41","41","41","0","33","41","1","41","41","0","670160041","27","30","41","201600","0","836","10","41","200000001","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","9401"
"0","0","42","42","42","42","0","36","42","1","42","42","0","670160042","29","30","42","201600","0","883","10","42","200000001","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","10011"
"0","0","43","43","43","43","0","38","43","1","43","43","0","670160043","30","30","43","201600","0","929","10","43","200000001","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","10621"
"0","0","44","44","44","44","0","40","44","1","44","44","0","670160044","32","30","44","201600","0","976","10","44","200000001","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","11231"
"0","0","45","45","45","45","0","43","45","1","45","45","0","670160045","34","30","45","201600","0","1022","10","45","200000001","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","11840"
"0","0","46","46","46","46","0","45","46","1","46","46","0","670160046","36","30","46","201600","0","1069","10","46","200000001","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","12450"
"0","0","47","47","47","47","0","47","47","1","47","47","0","670160047","37","30","47","201600","0","1340","10","47","200000001","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","15702"
"0","0","48","48","48","48","0","46","48","1","48","48","0","670160048","36","30","48","201600","0","1407","10","48","200000001","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","18763"
"0","0","49","49","49","49","0","47","49","1","49","49","0","670160049","38","30","49","201600","0","1411","10","49","200000001","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","15702"
"0","0","50","50","50","50","0","59","50","1","50","50","0","670160050","49","30","50","201600","0","1447","10","50","200000001","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","16382"
"0","0","51","51","51","51","0","70","51","1","51","51","0","670160051","61","30","51","201600","0","1482","10","51","200000001","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","17062"
"0","0","52","52","52","52","0","82","52","1","52","52","0","670160052","72","30","52","201600","0","1517","10","52","200000001","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","17742"
"0","0","53","53","53","53","0","82","53","1","53","53","0","670160053","72","30","53","201600","0","1517","10","53","200000001","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","19807"
"0","0","54","54","54","54","0","82","54","1","54","54","0","670160054","72","30","54","201600","0","1556","10","54","200000001","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","20392"
"0","0","55","55","55","55","0","82","55","1","55","55","0","670160055","74","30","55","201600","0","1595","10","55","200000001","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","20977"
"0","0","56","56","56","56","0","82","56","1","56","56","0","670160056","74","30","56","201600","0","1633","10","56","200000001","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","21562"
"0","0","57","57","57","57","0","82","57","1","57","57","0","670160057","74","30","57","201600","0","1633","10","57","200000001","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","21356"
"0","0","58","58","58","58","0","83","58","1","58","58","0","670160058","74","30","58","201600","0","1633","10","58","200000001","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","21356"
"0","0","59","59","59","59","0","86","59","1","59","59","0","670160059","75","30","59","201600","0","1633","10","59","200000001","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","21356"
"0","0","60","60","60","60","0","87","60","1","60","60","0","670160060","75","30","60","201600","0","1633","10","60","200000001","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","21356"
"0","0","61","61","61","61","0","88","61","1","61","61","0","670160061","75","30","61","201600","0","1633","10","61","200000001","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","21356"
"0","0","62","62","62","62","0","90","62","1","62","62","0","670160062","77","30","62","201600","0","1757","10","62","200000001","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","21802"
"0","0","63","63","63","63","0","92","63","1","63","63","0","670160063","78","30","63","201600","0","1881","10","63","200000001","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","22248"
"0","0","64","64","64","64","0","94","64","1","64","64","0","670160064","80","30","64","201600","0","2005","10","64","200000001","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","22695"
"0","0","65","65","65","65","0","95","65","1","65","65","0","670160065","81","30","65","201600","0","2129","10","65","200000001","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","23141"
"0","0","66","66","66","66","0","97","66","1","66","66","0","670160066","83","30","66","201600","0","2254","10","66","200000001","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","23587"
"0","0","67","67","67","67","0","99","67","1","67","67","0","670160067","85","30","67","201600","0","2378","10","67","200000001","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","24033"
"0","0","68","68","68","68","0","101","68","1","68","68","0","670160068","86","30","68","201600","0","2502","10","68","200000001","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","24479"
"0","0","69","69","69","69","0","103","69","1","69","69","0","670160069","88","30","69","201600","0","2626","10","69","200000001","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","24926"
"0","0","70","70","70","70","0","105","70","1","70","70","0","670160070","89","30","70","201600","0","2750","10","70","200000001","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","25372"
"0","0","71","71","71","71","0","106","71","1","71","71","0","670160071","91","30","71","201600","0","2874","10","71","200000001","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","25818"
"0","0","1","1","1","1","0","9999","1","1","1","1","39","670170001","102","30","1","201700","0","0","10","1","200000003","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","119"
"0","0","2","2","2","2","0","9999","2","1","2","2","18","670170002","102","30","2","201700","0","0","10","2","200000003","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","230"
"0","0","3","3","3","3","0","9999","3","1","3","3","48","670170003","102","30","3","201700","0","0","10","3","200000003","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","261"
"0","0","4","4","4","4","0","9999","4","1","4","4","70","670170004","102","30","4","201700","0","0","10","4","200000003","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","292"
"0","0","5","5","5","5","0","9999","5","1","5","5","95","670170005","105","30","5","201700","0","0","10","5","200000003","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","323"
"0","0","6","6","6","6","0","9999","6","1","6","6","103","670170006","132","30","6","201700","0","0","10","6","200000003","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","323"
"0","0","7","7","7","7","0","9999","7","1","7","7","109","670170007","159","30","7","201700","0","0","10","7","200000003","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","324"
"0","0","8","8","8","8","0","9999","8","1","8","8","117","670170008","182","30","8","201700","0","0","10","8","200000003","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","351"
"0","0","9","9","9","9","0","9999","9","1","9","9","124","670170009","205","30","9","201700","0","0","10","9","200000003","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","377"
"0","0","10","10","10","10","0","9999","10","1","10","10","131","670170010","227","30","10","201700","0","0","10","10","200000003","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","402"
"0","0","11","11","11","11","0","9999","11","1","11","11","138","670170011","250","30","11","201700","0","0","10","11","200000003","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","429"
"0","0","12","12","12","12","0","9999","12","1","12","12","146","670170012","273","30","12","201700","0","0","10","12","200000003","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","455"
"0","0","13","13","13","13","0","9999","13","1","13","13","152","670170013","296","30","13","201700","0","0","10","13","200000003","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","481"
"0","0","14","14","14","14","0","9999","14","1","14","14","154","670170014","298","30","14","201700","0","0","10","14","200000003","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","510"
"0","0","15","15","15","15","0","9999","15","1","15","15","156","670170015","300","30","15","201700","0","0","10","15","200000003","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","539"
"0","0","16","16","16","16","0","9999","16","1","16","16","176","670170016","300","30","16","201700","0","0","10","16","200000003","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","679"
"0","0","17","17","17","17","0","9999","17","1","17","17","195","670170017","300","30","17","201700","0","0","10","17","200000003","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","818"
"0","0","18","18","18","18","0","9999","18","1","18","18","215","670170018","300","30","18","201700","0","0","10","18","200000003","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","959"
"0","0","19","19","19","19","0","9999","19","1","19","19","234","670170019","300","30","19","201700","0","0","10","19","200000003","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","1098"
"0","0","20","20","20","20","0","9999","20","1","20","20","254","670170020","300","30","20","201700","0","0","10","20","200000003","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","1238"
"0","0","21","21","21","21","0","9999","21","1","21","21","283","670170021","300","30","21","201700","0","0","10","21","200000003","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","1256"
"0","0","22","22","22","22","0","9999","22","1","22","22","313","670170022","300","30","22","201700","0","0","10","22","200000003","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","1275"
"0","0","23","23","23","23","0","9999","23","1","23","23","317","670170023","300","30","23","201700","0","0","10","23","200000003","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","1360"
"0","0","24","24","24","24","0","9999","24","1","24","24","340","670170024","300","30","24","201700","0","0","10","24","200000003","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","1549"
"0","0","25","25","25","25","0","9999","25","1","25","25","363","670170025","300","30","25","201700","0","0","10","25","200000003","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","1738"
"0","0","26","26","26","26","0","9999","26","1","26","26","365","670170026","300","30","26","201700","0","0","10","26","200000003","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","1767"
"0","0","27","27","27","27","0","9999","27","1","27","27","367","670170027","300","30","27","201700","0","0","10","27","200000003","10","27","0","27","27","27","27","27","27","0","1","27","0","0","0","1","1798"
"0","0","28","28","28","28","0","9999","28","1","28","28","368","670170028","300","30","28","201700","0","0","10","28","200000003","10","28","0","28","28","28","28","28","28","0","1","28","0","0","0","1","1828"
"0","0","29","29","29","29","0","9999","29","1","29","29","383","670170029","300","30","29","201700","0","0","10","29","200000003","10","29","0","29","29","29","29","29","29","0","1","29","0","0","0","1","2209"
"0","0","30","30","30","30","0","9999","30","1","30","30","457","670170030","300","30","30","201700","0","0","10","30","200000003","10","30","0","30","30","30","30","30","30","0","1","30","0","0","0","1","2562"
"0","0","31","31","31","31","0","9999","31","1","31","31","477","670170031","300","30","31","201700","0","0","10","31","200000003","10","31","0","31","31","31","31","31","31","0","1","31","0","0","0","1","2588"
"0","0","32","32","32","32","0","9999","32","1","32","32","496","670170032","300","30","32","201700","0","0","10","32","200000003","10","32","0","32","32","32","32","32","32","0","1","32","0","0","0","1","2615"
"0","0","33","33","33","33","0","9999","33","1","33","33","516","670170033","300","30","33","201700","0","0","10","33","200000003","10","33","0","33","33","33","33","33","33","0","1","33","0","0","0","1","2642"
"0","0","34","34","34","34","0","9999","34","1","34","34","535","670170034","300","30","34","201700","0","0","10","34","200000003","10","34","0","34","34","34","34","34","34","0","1","34","0","0","0","1","2907"
"0","0","35","35","35","35","0","9999","35","1","35","35","560","670170035","300","30","35","201700","0","0","10","35","200000003","10","35","0","35","35","35","35","35","35","0","1","35","0","0","0","1","3316"
"0","0","36","36","36","36","0","9999","36","1","36","36","591","670170036","300","30","36","201700","0","0","10","36","200000003","10","36","0","36","36","36","36","36","36","0","1","36","0","0","0","1","2356"
"0","0","37","37","37","37","0","9999","37","1","37","37","622","670170037","300","30","37","201700","0","0","10","37","200000003","10","37","0","37","37","37","37","37","37","0","1","37","0","0","0","1","2675"
"0","0","38","38","38","38","0","9999","38","1","38","38","630","670170038","300","30","38","201700","0","0","10","38","200000003","10","38","0","38","38","38","38","38","38","0","1","38","0","0","0","1","2675"
"0","0","39","39","39","39","0","9999","39","1","39","39","838","670170039","300","30","39","201700","0","0","10","39","200000003","10","39","0","39","39","39","39","39","39","0","1","39","0","0","0","1","3323"
"0","0","40","40","40","40","0","9999","40","1","40","40","902","670170040","300","30","40","201700","0","0","10","40","200000003","10","40","0","40","40","40","40","40","40","0","1","40","0","0","0","1","3824"
"0","0","41","41","41","41","0","9999","41","1","41","41","1029","670170041","300","30","41","201700","0","0","10","41","200000003","10","41","0","41","41","41","41","41","41","0","1","41","0","0","0","1","4140"
"0","0","42","42","42","42","0","9999","42","1","42","42","1324","670170042","300","30","42","201700","0","0","10","42","200000003","10","42","0","42","42","42","42","42","42","0","1","42","0","0","0","1","4455"
"0","0","43","43","43","43","0","9999","43","1","43","43","1281","670170043","300","30","43","201700","0","0","10","43","200000003","10","43","0","43","43","43","43","43","43","0","1","43","0","0","0","1","4722"
"0","0","44","44","44","44","0","9999","44","1","44","44","1240","670170044","300","30","44","201700","0","0","10","44","200000003","10","44","0","44","44","44","44","44","44","0","1","44","0","0","0","1","5085"
"0","0","45","45","45","45","0","9999","45","1","45","45","1317","670170045","300","30","45","201700","0","0","10","45","200000003","10","45","0","45","45","45","45","45","45","0","1","45","0","0","0","1","5551"
"0","0","46","46","46","46","0","9999","46","1","46","46","1393","670170046","300","30","46","201700","0","0","10","46","200000003","10","46","0","46","46","46","46","46","46","0","1","46","0","0","0","1","6016"
"0","0","47","47","47","47","0","9999","47","1","47","47","1470","670170047","300","30","47","201700","0","0","10","47","200000003","10","47","0","47","47","47","47","47","47","0","1","47","0","0","0","1","6481"
"0","0","48","48","48","48","0","9999","48","1","48","48","1829","670170048","300","30","48","201700","0","0","10","48","200000003","10","48","0","48","48","48","48","48","48","0","1","48","0","0","0","1","8180"
"0","0","49","49","49","49","0","9999","49","1","49","49","2189","670170049","300","30","49","201700","0","0","10","49","200000003","10","49","0","49","49","49","49","49","49","0","1","49","0","0","0","1","9879"
"0","0","50","50","50","50","0","9999","50","1","50","50","2548","670170050","300","30","50","201700","0","0","10","50","200000003","10","50","0","50","50","50","50","50","50","0","1","50","0","0","0","1","11577"
"0","0","51","51","51","51","0","9999","51","1","51","51","2907","670170051","300","30","51","201700","0","0","10","51","200000003","10","51","0","51","51","51","51","51","51","0","1","51","0","0","0","1","13276"
"0","0","52","52","52","52","0","9999","52","1","52","52","2982","670170052","300","30","52","201700","0","0","10","52","200000003","10","52","0","52","52","52","52","52","52","0","1","52","0","0","0","1","13624"
"0","0","53","53","53","53","0","9999","53","1","53","53","3057","670170053","300","30","53","201700","0","0","10","53","200000003","10","53","0","53","53","53","53","53","53","0","1","53","0","0","0","1","13971"
"0","0","54","54","54","54","0","9999","54","1","54","54","3132","670170054","300","30","54","201700","0","0","10","54","200000003","10","54","0","54","54","54","54","54","54","0","1","54","0","0","0","1","14319"
"0","0","55","55","55","55","0","9999","55","1","55","55","3207","670170055","300","30","55","201700","0","0","10","55","200000003","10","55","0","55","55","55","55","55","55","0","1","55","0","0","0","1","14667"
"0","0","56","56","56","56","0","9999","56","1","56","56","3281","670170056","300","30","56","201700","0","0","10","56","200000003","10","56","0","56","56","56","56","56","56","0","1","56","0","0","0","1","15014"
"0","0","57","57","57","57","0","9999","57","1","57","57","3356","670170057","300","30","57","201700","0","0","10","57","200000003","10","57","0","57","57","57","57","57","57","0","1","57","0","0","0","1","15362"
"0","0","58","58","58","58","0","9999","58","1","58","58","3431","670170058","300","30","58","201700","0","0","10","58","200000003","10","58","0","58","58","58","58","58","58","0","1","58","0","0","0","1","15710"
"0","0","59","59","59","59","0","9999","59","1","59","59","3506","670170059","300","30","59","201700","0","0","10","59","200000003","10","59","0","59","59","59","59","59","59","0","1","59","0","0","0","1","16057"
"0","0","60","60","60","60","0","9999","60","1","60","60","3581","670170060","300","30","60","201700","0","0","10","60","200000003","10","60","0","60","60","60","60","60","60","0","1","60","0","0","0","1","16405"
"0","0","61","61","61","61","0","9999","61","1","61","61","3656","670170061","300","30","61","201700","0","0","10","61","200000003","10","61","0","61","61","61","61","61","61","0","1","61","0","0","0","1","16753"
"0","0","62","62","62","62","0","9999","62","1","62","62","3658","670170062","300","30","62","201700","0","0","10","62","200000003","10","62","0","62","62","62","62","62","62","0","1","62","0","0","0","1","16796"
"0","0","63","63","63","63","0","9999","63","1","63","63","3661","670170063","300","30","63","201700","0","0","10","63","200000003","10","63","0","63","63","63","63","63","63","0","1","63","0","0","0","1","16839"
"0","0","64","64","64","64","0","9999","64","1","64","64","3663","670170064","300","30","64","201700","0","0","10","64","200000003","10","64","0","64","64","64","64","64","64","0","1","64","0","0","0","1","16881"
"0","0","65","65","65","65","0","9999","65","1","65","65","3665","670170065","300","30","65","201700","0","0","10","65","200000003","10","65","0","65","65","65","65","65","65","0","1","65","0","0","0","1","16924"
"0","0","66","66","66","66","0","9999","66","1","66","66","3667","670170066","300","30","66","201700","0","0","10","66","200000003","10","66","0","66","66","66","66","66","66","0","1","66","0","0","0","1","16967"
"0","0","67","67","67","67","0","9999","67","1","67","67","3670","670170067","300","30","67","201700","0","0","10","67","200000003","10","67","0","67","67","67","67","67","67","0","1","67","0","0","0","1","17010"
"0","0","68","68","68","68","0","9999","68","1","68","68","3672","670170068","300","30","68","201700","0","0","10","68","200000003","10","68","0","68","68","68","68","68","68","0","1","68","0","0","0","1","17053"
"0","0","69","69","69","69","0","9999","69","1","69","69","3674","670170069","300","30","69","201700","0","0","10","69","200000003","10","69","0","69","69","69","69","69","69","0","1","69","0","0","0","1","17095"
"0","0","70","70","70","70","0","9999","70","1","70","70","3676","670170070","300","30","70","201700","0","0","10","70","200000003","10","70","0","70","70","70","70","70","70","0","1","70","0","0","0","1","17138"
"0","0","71","71","71","71","0","9999","71","1","71","71","3679","670170071","300","30","71","201700","0","0","10","71","200000003","10","71","0","71","71","71","71","71","71","0","1","71","0","0","0","1","17181"
"0","0","1","1","1","1","0","300","1","1","1","1","40","670180001","3400","30","1","201800","0","0","10","1","200000003","10","1","0","1","1","1","1","1","1","0","1","1","0","0","0","1","110"
"0","0","2","2","2","2","0","300","2","1","2","2","19","670180002","3400","30","2","201800","0","0","10","2","200000003","10","2","0","2","2","2","2","2","2","0","1","2","0","0","0","1","211"
"0","0","3","3","3","3","0","300","3","1","3","3","49","670180003","3400","30","3","201800","0","0","10","3","200000003","10","3","0","3","3","3","3","3","3","0","1","3","0","0","0","1","240"
"0","0","4","4","4","4","0","300","4","1","4","4","72","670180004","3400","30","4","201800","0","0","10","4","200000003","10","4","0","4","4","4","4","4","4","0","1","4","0","0","0","1","268"
"0","0","5","5","5","5","0","300","5","1","5","5","98","670180005","3500","30","5","201800","0","0","10","5","200000003","10","5","0","5","5","5","5","5","5","0","1","5","0","0","0","1","297"
"0","0","6","6","6","6","0","300","6","1","6","6","105","670180006","4400","30","6","201800","0","0","10","6","200000003","10","6","0","6","6","6","6","6","6","0","1","6","0","0","0","1","297"
"0","0","7","7","7","7","0","300","7","1","7","7","112","670180007","5299","30","7","201800","0","0","10","7","200000003","10","7","0","7","7","7","7","7","7","0","1","7","0","0","0","1","298"
"0","0","8","8","8","8","0","300","8","1","8","8","120","670180008","6066","30","8","201800","0","0","10","8","200000003","10","8","0","8","8","8","8","8","8","0","1","8","0","0","0","1","323"
"0","0","9","9","9","9","0","300","9","1","9","9","127","670180009","6833","30","9","201800","0","0","10","9","200000003","10","9","0","9","9","9","9","9","9","0","1","9","0","0","0","1","346"
"0","0","10","10","10","10","0","300","10","1","10","10","134","670180010","7566","30","10","201800","0","0","10","10","200000003","10","10","0","10","10","10","10","10","10","0","1","10","0","0","0","1","370"
"0","0","11","11","11","11","0","300","11","1","11","11","142","670180011","8333","30","11","201800","0","0","10","11","200000003","10","11","0","11","11","11","11","11","11","0","1","11","0","0","0","1","395"
"0","0","12","12","12","12","0","300","12","1","12","12","149","670180012","9099","30","12","201800","0","0","10","12","200000003","10","12","0","12","12","12","12","12","12","0","1","12","0","0","0","1","418"
"0","0","13","13","13","13","0","300","13","1","13","13","156","670180013","9866","30","13","201800","0","0","10","13","200000003","10","13","0","13","13","13","13","13","13","0","1","13","0","0","0","1","442"
"0","0","14","14","14","14","0","300","14","1","14","14","158","670180014","9932","30","14","201800","0","0","10","14","200000003","10","14","0","14","14","14","14","14","14","0","1","14","0","0","0","1","469"
"0","0","15","15","15","15","0","300","15","1","15","15","160","670180015","9999","30","15","201800","0","0","10","15","200000003","10","15","0","15","15","15","15","15","15","0","1","15","0","0","0","1","495"
"0","0","16","16","16","16","0","300","16","1","16","16","180","670180016","9999","30","16","201800","0","0","10","16","200000003","10","16","0","16","16","16","16","16","16","0","1","16","0","0","0","1","624"
"0","0","17","17","17","17","0","300","17","1","17","17","200","670180017","9999","30","17","201800","0","0","10","17","200000003","10","17","0","17","17","17","17","17","17","0","1","17","0","0","0","1","753"
"0","0","18","18","18","18","0","300","18","1","18","18","220","670180018","9999","30","18","201800","0","0","10","18","200000003","10","18","0","18","18","18","18","18","18","0","1","18","0","0","0","1","882"
"0","0","19","19","19","19","0","300","19","1","19","19","240","670180019","9999","30","19","201800","0","0","10","19","200000003","10","19","0","19","19","19","19","19","19","0","1","19","0","0","0","1","1010"
"0","0","20","20","20","20","0","300","20","1","20","20","260","670180020","9999","30","20","201800","0","0","10","20","200000003","10","20","0","20","20","20","20","20","20","0","1","20","0","0","0","1","1138"
"0","0","21","21","21","21","0","300","21","1","21","21","290","670180021","9999","30","21","201800","0","0","10","21","200000003","10","21","0","21","21","21","21","21","21","0","1","21","0","0","0","1","1155"
"0","0","22","22","22","22","0","300","22","1","22","22","320","670180022","9999","30","22","201800","0","0","10","22","200000003","10","22","0","22","22","22","22","22","22","0","1","22","0","0","0","1","1172"
"0","0","23","23","23","23","0","300","23","1","23","23","325","670180023","9999","30","23","201800","0","0","10","23","200000003","10","23","0","23","23","23","23","23","23","0","1","23","0","0","0","1","1251"
"0","0","24","24","24","24","0","300","24","1","24","24","349","670180024","9999","30","24","201800","0","0","10","24","200000003","10","24","0","24","24","24","24","24","24","0","1","24","0","0","0","1","1425"
"0","0","25","25","25","25","0","300","25","1","25","25","372","670180025","9999","30","25","201800","0","0","10","25","200000003","10","25","0","25","25","25","25","25","25","0","1","25","0","0","0","1","1598"
"0","0","26","26","26","26","0","300","26","1","26","26","374","670180026","9999","30","26","201800","0","0","10","26","200000003","10","26","0","26","26","26","26","26","26","0","1","26","0","0","0","1","1626"
