75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"103001","vo_btl_103001_cutin_002","vo_btl_103001","10300111","技能切入2",""
"103001","vo_btl_103001_cutin_003","vo_btl_103001","10300112","技能切入3",""
"103001","vo_btl_103001_skill_000_001","vo_btl_103001","10300113","必殺技1",""
"103001","vo_btl_103001_skill_000_002","vo_btl_103001","10300114","必殺技2",""
"103001","vo_btl_103001_skill_000_003","vo_btl_103001","10300115","必殺技3",""
"103001","vo_btl_103001_wavestart","vo_btl_103001","10300116","戰鬥開始",""
"103001","vo_btl_103001_nextwave","vo_btl_103001","10300117","到下一波",""
"103001","vo_btl_103001_lastwave","vo_btl_103001","10300118","到最後一波",""
"103001","vo_cmn_103001_battlestart_001","vo_cmn_103001","10300119","讀取戰鬥前",""
"103001","vo_cmn_103001_battleresult_001","vo_cmn_103001","10300120","戰鬥結果1",""
"103001","vo_cmn_103001_battleresult_002","vo_cmn_103001","10300121","戰鬥結果2",""
"103001","vo_cmn_103001_mypage_001","vo_cmn_103001","10300122","主頁1",""
"103001","vo_cmn_103001_mypage_002","vo_cmn_103001","10300123","主頁2",""
"103001","vo_cmn_103001_mypage_003","vo_cmn_103001","10300124","主頁3",""
"103001","vo_cmn_103001_mypage_004","vo_cmn_103001","10300125","主頁4",""
"103001","vo_cmn_103001_mypage_005","vo_cmn_103001","10300126","主頁5",""
"103001","vo_cmn_103001_gacha_001","vo_cmn_103001","10300127","轉蛋登場台詞",""
"103001","vo_cmn_103001_profile_001","vo_cmn_103001","10300128","自我介紹",""
"103001","vo_room_103001_auto_001","vo_room_103001","10300129","公會小屋1",""
"103001","vo_room_103001_auto_002","vo_room_103001","10300130","公會小屋2",""
"103001","vo_room_103001_auto_003","vo_room_103001","10300131","公會小屋3",""
"103001","vo_room_103001_auto_004","vo_room_103001","10300132","公會小屋4",""
"103001","vo_room_103001_auto_005","vo_room_103001","10300133","公會小屋5",""
"103001","vo_room_103001_tap_001","vo_room_103001","10300134","點選公會小屋1",""
"103001","vo_room_103001_tap_002","vo_room_103001","10300135","點選公會小屋2",""
"103001","vo_room_103001_tap_003","vo_room_103001","10300136","點選公會小屋3",""
"103001","vo_room_103001_tap_004","vo_room_103001","10300137","點選公會小屋4",""
"103002","vo_btl_103002_win_001","vo_btl_103002","10300201","勝利1",""
"103002","vo_btl_103002_win_002","vo_btl_103002","10300202","勝利2",""
"103002","vo_btl_103002_win_003","vo_btl_103002","10300203","勝利3",""
"103002","vo_btl_103002_lose_001","vo_btl_103002","10300204","失敗1",""
"103002","vo_btl_103002_lose_002","vo_btl_103002","10300205","失敗2",""
"103002","vo_btl_103002_lose_003","vo_btl_103002","10300206","失敗3",""
"103002","vo_btl_103002_retire_001","vo_btl_103002","10300207","暈眩1",""
"103002","vo_btl_103002_retire_002","vo_btl_103002","10300208","暈眩2",""
"103002","vo_btl_103002_retire_003","vo_btl_103002","10300209","暈眩3",""
"103002","vo_btl_103002_cutin_001","vo_btl_103002","10300210","技能切入1",""
"103002","vo_btl_103002_cutin_002","vo_btl_103002","10300211","技能切入2",""
"103002","vo_btl_103002_cutin_003","vo_btl_103002","10300212","技能切入3",""
"103002","vo_btl_103002_skill_000_001","vo_btl_103002","10300213","必殺技1",""
"103002","vo_btl_103002_skill_000_002","vo_btl_103002","10300214","必殺技2",""
"103002","vo_btl_103002_skill_000_003","vo_btl_103002","10300215","必殺技3",""
"103002","vo_btl_103002_wavestart","vo_btl_103002","10300216","戰鬥開始",""
"103002","vo_btl_103002_nextwave","vo_btl_103002","10300217","到下一波",""
"103002","vo_btl_103002_lastwave","vo_btl_103002","10300218","到最後一波",""
"103002","vo_cmn_103002_battlestart_001","vo_cmn_103002","10300219","讀取戰鬥前",""
"103002","vo_cmn_103002_battleresult_001","vo_cmn_103002","10300220","戰鬥結果1",""
"103002","vo_cmn_103002_battleresult_002","vo_cmn_103002","10300221","戰鬥結果2",""
"103002","vo_cmn_103002_mypage_001","vo_cmn_103002","10300222","主頁1",""
"103002","vo_cmn_103002_mypage_002","vo_cmn_103002","10300223","主頁2",""
"103002","vo_cmn_103002_mypage_003","vo_cmn_103002","10300224","主頁3",""
"103002","vo_cmn_103002_mypage_004","vo_cmn_103002","10300225","主頁4",""
"103002","vo_cmn_103002_mypage_005","vo_cmn_103002","10300226","主頁5",""
"103002","vo_cmn_103002_gacha_001","vo_cmn_103002","10300227","轉蛋登場台詞",""
"103002","vo_cmn_103002_profile_001","vo_cmn_103002","10300228","自我介紹",""
"103002","vo_room_103002_auto_001","vo_room_103002","10300229","公會小屋1",""
"103002","vo_room_103002_auto_002","vo_room_103002","10300230","公會小屋2",""
"103002","vo_room_103002_auto_003","vo_room_103002","10300231","公會小屋3",""
"103002","vo_room_103002_auto_004","vo_room_103002","10300232","公會小屋4",""
"103002","vo_room_103002_auto_005","vo_room_103002","10300233","公會小屋5",""
"103002","vo_room_103002_tap_001","vo_room_103002","10300234","點選公會小屋1",""
"103002","vo_room_103002_tap_002","vo_room_103002","10300235","點選公會小屋2",""
"103002","vo_room_103002_tap_003","vo_room_103002","10300236","點選公會小屋3",""
"103002","vo_room_103002_tap_004","vo_room_103002","10300237","點選公會小屋4",""
"103101","vo_btl_103101_win_001","vo_btl_103101","10310101","勝利1",""
"103101","vo_btl_103101_win_002","vo_btl_103101","10310102","勝利2",""
"103101","vo_btl_103101_win_003","vo_btl_103101","10310103","勝利3",""
"103101","vo_btl_103101_lose_001","vo_btl_103101","10310104","失敗1",""
"103101","vo_btl_103101_lose_002","vo_btl_103101","10310105","失敗2",""
"103101","vo_btl_103101_lose_003","vo_btl_103101","10310106","失敗3",""
"103101","vo_btl_103101_retire_001","vo_btl_103101","10310107","暈眩1",""
"103101","vo_btl_103101_retire_002","vo_btl_103101","10310108","暈眩2",""
"103101","vo_btl_103101_retire_003","vo_btl_103101","10310109","暈眩3",""
"103101","vo_btl_103101_cutin_001","vo_btl_103101","10310110","技能切入1",""
"103101","vo_btl_103101_cutin_002","vo_btl_103101","10310111","技能切入2",""
"103101","vo_btl_103101_cutin_003","vo_btl_103101","10310112","技能切入3",""
"103101","vo_btl_103101_skill_000_001","vo_btl_103101","10310113","必殺技1",""
"103101","vo_btl_103101_skill_000_002","vo_btl_103101","10310114","必殺技2",""
"103101","vo_btl_103101_skill_000_003","vo_btl_103101","10310115","必殺技3",""
"103101","vo_btl_103101_wavestart","vo_btl_103101","10310116","戰鬥開始",""
"103101","vo_btl_103101_nextwave","vo_btl_103101","10310117","到下一波",""
"103101","vo_btl_103101_lastwave","vo_btl_103101","10310118","到最後一波",""
"103101","vo_cmn_103101_battlestart_001","vo_cmn_103101","10310119","讀取戰鬥前",""
"103101","vo_cmn_103101_battleresult_001","vo_cmn_103101","10310120","戰鬥結果1",""
"103101","vo_cmn_103101_battleresult_002","vo_cmn_103101","10310121","戰鬥結果2",""
"103101","vo_cmn_103101_mypage_001","vo_cmn_103101","10310122","主頁1",""
"103101","vo_cmn_103101_mypage_002","vo_cmn_103101","10310123","主頁2",""
"103101","vo_cmn_103101_mypage_003","vo_cmn_103101","10310124","主頁3",""
"103101","vo_cmn_103101_mypage_004","vo_cmn_103101","10310125","主頁4",""
"103101","vo_cmn_103101_mypage_005","vo_cmn_103101","10310126","主頁5",""
"103101","vo_cmn_103101_gacha_001","vo_cmn_103101","10310127","轉蛋登場台詞",""
"103101","vo_cmn_103101_profile_001","vo_cmn_103101","10310128","自我介紹",""
"103101","vo_room_103101_auto_001","vo_room_103101","10310129","公會小屋1",""
"103101","vo_room_103101_auto_002","vo_room_103101","10310130","公會小屋2",""
"103101","vo_room_103101_auto_003","vo_room_103101","10310131","公會小屋3",""
"103101","vo_room_103101_auto_004","vo_room_103101","10310132","公會小屋4",""
"103101","vo_room_103101_auto_005","vo_room_103101","10310133","公會小屋5",""
"103101","vo_room_103101_tap_001","vo_room_103101","10310134","點選公會小屋1",""
"103101","vo_room_103101_tap_002","vo_room_103101","10310135","點選公會小屋2",""
"103101","vo_room_103101_tap_003","vo_room_103101","10310136","點選公會小屋3",""
"103101","vo_room_103101_tap_004","vo_room_103101","10310137","點選公會小屋4",""
"103102","vo_btl_103102_win_001","vo_btl_103102","10310201","勝利1",""
"103102","vo_btl_103102_win_002","vo_btl_103102","10310202","勝利2",""
"103102","vo_btl_103102_win_003","vo_btl_103102","10310203","勝利3",""
"103102","vo_btl_103102_lose_001","vo_btl_103102","10310204","失敗1",""
"103102","vo_btl_103102_lose_002","vo_btl_103102","10310205","失敗2",""
"103102","vo_btl_103102_lose_003","vo_btl_103102","10310206","失敗3",""
"103102","vo_btl_103102_retire_001","vo_btl_103102","10310207","暈眩1",""
"103102","vo_btl_103102_retire_002","vo_btl_103102","10310208","暈眩2",""
"103102","vo_btl_103102_retire_003","vo_btl_103102","10310209","暈眩3",""
"103102","vo_btl_103102_cutin_001","vo_btl_103102","10310210","技能切入1",""
"103102","vo_btl_103102_cutin_002","vo_btl_103102","10310211","技能切入2",""
"103102","vo_btl_103102_cutin_003","vo_btl_103102","10310212","技能切入3",""
"103102","vo_btl_103102_skill_000_001","vo_btl_103102","10310213","必殺技1",""
"103102","vo_btl_103102_skill_000_002","vo_btl_103102","10310214","必殺技2",""
"103102","vo_btl_103102_skill_000_003","vo_btl_103102","10310215","必殺技3",""
"103102","vo_btl_103102_wavestart","vo_btl_103102","10310216","戰鬥開始",""
"103102","vo_btl_103102_nextwave","vo_btl_103102","10310217","到下一波",""
"103102","vo_btl_103102_lastwave","vo_btl_103102","10310218","到最後一波",""
"103102","vo_cmn_103102_battlestart_001","vo_cmn_103102","10310219","讀取戰鬥前",""
"103102","vo_cmn_103102_battleresult_001","vo_cmn_103102","10310220","戰鬥結果1",""
"103102","vo_cmn_103102_battleresult_002","vo_cmn_103102","10310221","戰鬥結果2",""
"103102","vo_cmn_103102_mypage_001","vo_cmn_103102","10310222","主頁1",""
"103102","vo_cmn_103102_mypage_002","vo_cmn_103102","10310223","主頁2",""
"103102","vo_cmn_103102_mypage_003","vo_cmn_103102","10310224","主頁3",""
"103102","vo_cmn_103102_mypage_004","vo_cmn_103102","10310225","主頁4",""
"103102","vo_cmn_103102_mypage_005","vo_cmn_103102","10310226","主頁5",""
"103102","vo_cmn_103102_gacha_001","vo_cmn_103102","10310227","轉蛋登場台詞",""
"103102","vo_cmn_103102_profile_001","vo_cmn_103102","10310228","自我介紹",""
"103102","vo_room_103102_auto_001","vo_room_103102","10310229","公會小屋1",""
"103102","vo_room_103102_auto_002","vo_room_103102","10310230","公會小屋2",""
"103102","vo_room_103102_auto_003","vo_room_103102","10310231","公會小屋3",""
"103102","vo_room_103102_auto_004","vo_room_103102","10310232","公會小屋4",""
"103102","vo_room_103102_auto_005","vo_room_103102","10310233","公會小屋5",""
"103102","vo_room_103102_tap_001","vo_room_103102","10310234","點選公會小屋1",""
"103102","vo_room_103102_tap_002","vo_room_103102","10310235","點選公會小屋2",""
"103102","vo_room_103102_tap_003","vo_room_103102","10310236","點選公會小屋3",""
"103102","vo_room_103102_tap_004","vo_room_103102","10310237","點選公會小屋4",""
"103201","vo_btl_103201_win_001","vo_btl_103201","10320101","勝利1",""
"103201","vo_btl_103201_win_002","vo_btl_103201","10320102","勝利2",""
"103201","vo_btl_103201_win_003","vo_btl_103201","10320103","勝利3",""
"103201","vo_btl_103201_lose_001","vo_btl_103201","10320104","失敗1",""
"103201","vo_btl_103201_lose_002","vo_btl_103201","10320105","失敗2",""
"103201","vo_btl_103201_lose_003","vo_btl_103201","10320106","失敗3",""
"103201","vo_btl_103201_retire_001","vo_btl_103201","10320107","暈眩1",""
"103201","vo_btl_103201_retire_002","vo_btl_103201","10320108","暈眩2",""
"103201","vo_btl_103201_retire_003","vo_btl_103201","10320109","暈眩3",""
"103201","vo_btl_103201_cutin_001","vo_btl_103201","10320110","技能切入1",""
"103201","vo_btl_103201_cutin_002","vo_btl_103201","10320111","技能切入2",""
"103201","vo_btl_103201_cutin_003","vo_btl_103201","10320112","技能切入3",""
"103201","vo_btl_103201_skill_000_001","vo_btl_103201","10320113","必殺技1",""
"103201","vo_btl_103201_skill_000_002","vo_btl_103201","10320114","必殺技2",""
"103201","vo_btl_103201_skill_000_003","vo_btl_103201","10320115","必殺技3",""
"103201","vo_btl_103201_wavestart","vo_btl_103201","10320116","戰鬥開始",""
"103201","vo_btl_103201_nextwave","vo_btl_103201","10320117","到下一波",""
"103201","vo_btl_103201_lastwave","vo_btl_103201","10320118","到最後一波",""
"103201","vo_cmn_103201_battlestart_001","vo_cmn_103201","10320119","讀取戰鬥前",""
"103201","vo_cmn_103201_battleresult_001","vo_cmn_103201","10320120","戰鬥結果1",""
"103201","vo_cmn_103201_battleresult_002","vo_cmn_103201","10320121","戰鬥結果2",""
"103201","vo_cmn_103201_mypage_001","vo_cmn_103201","10320122","主頁1",""
"103201","vo_cmn_103201_mypage_002","vo_cmn_103201","10320123","主頁2",""
"103201","vo_cmn_103201_mypage_003","vo_cmn_103201","10320124","主頁3",""
"103201","vo_cmn_103201_mypage_004","vo_cmn_103201","10320125","主頁4",""
"103201","vo_cmn_103201_mypage_005","vo_cmn_103201","10320126","主頁5",""
"103201","vo_cmn_103201_gacha_001","vo_cmn_103201","10320127","轉蛋登場台詞",""
"103201","vo_cmn_103201_profile_001","vo_cmn_103201","10320128","自我介紹",""
"103201","vo_room_103201_auto_001","vo_room_103201","10320129","公會小屋1",""
"103201","vo_room_103201_auto_002","vo_room_103201","10320130","公會小屋2",""
"103201","vo_room_103201_auto_003","vo_room_103201","10320131","公會小屋3",""
"103201","vo_room_103201_auto_004","vo_room_103201","10320132","公會小屋4",""
"103201","vo_room_103201_auto_005","vo_room_103201","10320133","公會小屋5",""
"103201","vo_room_103201_tap_001","vo_room_103201","10320134","點選公會小屋1",""
"103201","vo_room_103201_tap_002","vo_room_103201","10320135","點選公會小屋2",""
"103201","vo_room_103201_tap_003","vo_room_103201","10320136","點選公會小屋3",""
"103201","vo_room_103201_tap_004","vo_room_103201","10320137","點選公會小屋4",""
"103202","vo_btl_103202_win_001","vo_btl_103202","10320201","勝利1",""
"103202","vo_btl_103202_win_002","vo_btl_103202","10320202","勝利2",""
"103202","vo_btl_103202_win_003","vo_btl_103202","10320203","勝利3",""
"103202","vo_btl_103202_lose_001","vo_btl_103202","10320204","失敗1",""
"103202","vo_btl_103202_lose_002","vo_btl_103202","10320205","失敗2",""
"103202","vo_btl_103202_lose_003","vo_btl_103202","10320206","失敗3",""
"103202","vo_btl_103202_retire_001","vo_btl_103202","10320207","暈眩1",""
"103202","vo_btl_103202_retire_002","vo_btl_103202","10320208","暈眩2",""
"103202","vo_btl_103202_retire_003","vo_btl_103202","10320209","暈眩3",""
"103202","vo_btl_103202_cutin_001","vo_btl_103202","10320210","技能切入1",""
"103202","vo_btl_103202_cutin_002","vo_btl_103202","10320211","技能切入2",""
"103202","vo_btl_103202_cutin_003","vo_btl_103202","10320212","技能切入3",""
"103202","vo_btl_103202_skill_000_001","vo_btl_103202","10320213","必殺技1",""
"103202","vo_btl_103202_skill_000_002","vo_btl_103202","10320214","必殺技2",""
"103202","vo_btl_103202_skill_000_003","vo_btl_103202","10320215","必殺技3",""
"103202","vo_btl_103202_wavestart","vo_btl_103202","10320216","戰鬥開始",""
"103202","vo_btl_103202_nextwave","vo_btl_103202","10320217","到下一波",""
"103202","vo_btl_103202_lastwave","vo_btl_103202","10320218","到最後一波",""
"103202","vo_cmn_103202_battlestart_001","vo_cmn_103202","10320219","讀取戰鬥前",""
"103202","vo_cmn_103202_battleresult_001","vo_cmn_103202","10320220","戰鬥結果1",""
"103202","vo_cmn_103202_battleresult_002","vo_cmn_103202","10320221","戰鬥結果2",""
"103202","vo_cmn_103202_mypage_001","vo_cmn_103202","10320222","主頁1",""
"103202","vo_cmn_103202_mypage_002","vo_cmn_103202","10320223","主頁2",""
"103202","vo_cmn_103202_mypage_003","vo_cmn_103202","10320224","主頁3",""
"103202","vo_cmn_103202_mypage_004","vo_cmn_103202","10320225","主頁4",""
"103202","vo_cmn_103202_mypage_005","vo_cmn_103202","10320226","主頁5",""
"103202","vo_cmn_103202_gacha_001","vo_cmn_103202","10320227","轉蛋登場台詞",""
"103202","vo_cmn_103202_profile_001","vo_cmn_103202","10320228","自我介紹",""
"103202","vo_room_103202_auto_001","vo_room_103202","10320229","公會小屋1",""
"103202","vo_room_103202_auto_002","vo_room_103202","10320230","公會小屋2",""
"103202","vo_room_103202_auto_003","vo_room_103202","10320231","公會小屋3",""
"103202","vo_room_103202_auto_004","vo_room_103202","10320232","公會小屋4",""
"103202","vo_room_103202_auto_005","vo_room_103202","10320233","公會小屋5",""
"103202","vo_room_103202_tap_001","vo_room_103202","10320234","點選公會小屋1",""
"103202","vo_room_103202_tap_002","vo_room_103202","10320235","點選公會小屋2",""
"103202","vo_room_103202_tap_003","vo_room_103202","10320236","點選公會小屋3",""
"103202","vo_room_103202_tap_004","vo_room_103202","10320237","點選公會小屋4",""
"103301","vo_btl_103301_win_001","vo_btl_103301","10330101","勝利1",""
"103301","vo_btl_103301_win_002","vo_btl_103301","10330102","勝利2",""
"103301","vo_btl_103301_win_003","vo_btl_103301","10330103","勝利3",""
"103301","vo_btl_103301_lose_001","vo_btl_103301","10330104","失敗1",""
"103301","vo_btl_103301_lose_002","vo_btl_103301","10330105","失敗2",""
"103301","vo_btl_103301_lose_003","vo_btl_103301","10330106","失敗3",""
"103301","vo_btl_103301_retire_001","vo_btl_103301","10330107","暈眩1",""
"103301","vo_btl_103301_retire_002","vo_btl_103301","10330108","暈眩2",""
"103301","vo_btl_103301_retire_003","vo_btl_103301","10330109","暈眩3",""
"103301","vo_btl_103301_cutin_001","vo_btl_103301","10330110","技能切入1",""
"103301","vo_btl_103301_cutin_002","vo_btl_103301","10330111","技能切入2",""
"103301","vo_btl_103301_cutin_003","vo_btl_103301","10330112","技能切入3",""
"103301","vo_btl_103301_skill_000_001","vo_btl_103301","10330113","必殺技1",""
"103301","vo_btl_103301_skill_000_002","vo_btl_103301","10330114","必殺技2",""
"103301","vo_btl_103301_skill_000_003","vo_btl_103301","10330115","必殺技3",""
"103301","vo_btl_103301_wavestart","vo_btl_103301","10330116","戰鬥開始",""
"103301","vo_btl_103301_nextwave","vo_btl_103301","10330117","到下一波",""
"103301","vo_btl_103301_lastwave","vo_btl_103301","10330118","到最後一波",""
"103301","vo_cmn_103301_battlestart_001","vo_cmn_103301","10330119","讀取戰鬥前",""
"103301","vo_cmn_103301_battleresult_001","vo_cmn_103301","10330120","戰鬥結果1",""
"103301","vo_cmn_103301_battleresult_002","vo_cmn_103301","10330121","戰鬥結果2",""
"103301","vo_cmn_103301_mypage_001","vo_cmn_103301","10330122","主頁1",""
"103301","vo_cmn_103301_mypage_002","vo_cmn_103301","10330123","主頁2",""
"103301","vo_cmn_103301_mypage_003","vo_cmn_103301","10330124","主頁3",""
"103301","vo_cmn_103301_mypage_004","vo_cmn_103301","10330125","主頁4",""
"103301","vo_cmn_103301_mypage_005","vo_cmn_103301","10330126","主頁5",""
"103301","vo_cmn_103301_gacha_001","vo_cmn_103301","10330127","轉蛋登場台詞",""
"103301","vo_cmn_103301_profile_001","vo_cmn_103301","10330128","自我介紹",""
"103301","vo_room_103301_auto_001","vo_room_103301","10330129","公會小屋1",""
"103301","vo_room_103301_auto_002","vo_room_103301","10330130","公會小屋2",""
"103301","vo_room_103301_auto_003","vo_room_103301","10330131","公會小屋3",""
"103301","vo_room_103301_auto_004","vo_room_103301","10330132","公會小屋4",""
"103301","vo_room_103301_auto_005","vo_room_103301","10330133","公會小屋5",""
"103301","vo_room_103301_tap_001","vo_room_103301","10330134","點選公會小屋1",""
"103301","vo_room_103301_tap_002","vo_room_103301","10330135","點選公會小屋2",""
"103301","vo_room_103301_tap_003","vo_room_103301","10330136","點選公會小屋3",""
"103301","vo_room_103301_tap_004","vo_room_103301","10330137","點選公會小屋4",""
"103302","vo_btl_103302_win_001","vo_btl_103302","10330201","勝利1",""
"103302","vo_btl_103302_win_002","vo_btl_103302","10330202","勝利2",""
"103302","vo_btl_103302_win_003","vo_btl_103302","10330203","勝利3",""
"103302","vo_btl_103302_lose_001","vo_btl_103302","10330204","失敗1",""
"103302","vo_btl_103302_lose_002","vo_btl_103302","10330205","失敗2",""
"103302","vo_btl_103302_lose_003","vo_btl_103302","10330206","失敗3",""
"103302","vo_btl_103302_retire_001","vo_btl_103302","10330207","暈眩1",""
"103302","vo_btl_103302_retire_002","vo_btl_103302","10330208","暈眩2",""
"103302","vo_btl_103302_retire_003","vo_btl_103302","10330209","暈眩3",""
"103302","vo_btl_103302_cutin_001","vo_btl_103302","10330210","技能切入1",""
"103302","vo_btl_103302_cutin_002","vo_btl_103302","10330211","技能切入2",""
"103302","vo_btl_103302_cutin_003","vo_btl_103302","10330212","技能切入3",""
"103302","vo_btl_103302_skill_000_001","vo_btl_103302","10330213","必殺技1",""
"103302","vo_btl_103302_skill_000_002","vo_btl_103302","10330214","必殺技2",""
"103302","vo_btl_103302_skill_000_003","vo_btl_103302","10330215","必殺技3",""
"103302","vo_btl_103302_wavestart","vo_btl_103302","10330216","戰鬥開始",""
"103302","vo_btl_103302_nextwave","vo_btl_103302","10330217","到下一波",""
"103302","vo_btl_103302_lastwave","vo_btl_103302","10330218","到最後一波",""
"103302","vo_cmn_103302_battlestart_001","vo_cmn_103302","10330219","讀取戰鬥前",""
"103302","vo_cmn_103302_battleresult_001","vo_cmn_103302","10330220","戰鬥結果1",""
"103302","vo_cmn_103302_battleresult_002","vo_cmn_103302","10330221","戰鬥結果2",""
"103302","vo_cmn_103302_mypage_001","vo_cmn_103302","10330222","主頁1",""
"103302","vo_cmn_103302_mypage_002","vo_cmn_103302","10330223","主頁2",""
"103302","vo_cmn_103302_mypage_003","vo_cmn_103302","10330224","主頁3",""
"103302","vo_cmn_103302_mypage_004","vo_cmn_103302","10330225","主頁4",""
"103302","vo_cmn_103302_mypage_005","vo_cmn_103302","10330226","主頁5",""
"103302","vo_cmn_103302_gacha_001","vo_cmn_103302","10330227","轉蛋登場台詞",""
"103302","vo_cmn_103302_profile_001","vo_cmn_103302","10330228","自我介紹",""
"103302","vo_room_103302_auto_001","vo_room_103302","10330229","公會小屋1",""
"103302","vo_room_103302_auto_002","vo_room_103302","10330230","公會小屋2",""
"103302","vo_room_103302_auto_003","vo_room_103302","10330231","公會小屋3",""
"103302","vo_room_103302_auto_004","vo_room_103302","10330232","公會小屋4",""
"103302","vo_room_103302_auto_005","vo_room_103302","10330233","公會小屋5",""
"103302","vo_room_103302_tap_001","vo_room_103302","10330234","點選公會小屋1",""
"103302","vo_room_103302_tap_002","vo_room_103302","10330235","點選公會小屋2",""
"103302","vo_room_103302_tap_003","vo_room_103302","10330236","點選公會小屋3",""
"103302","vo_room_103302_tap_004","vo_room_103302","10330237","點選公會小屋4",""
"103401","vo_btl_103401_win_001","vo_btl_103401","10340101","勝利1",""
"103401","vo_btl_103401_win_002","vo_btl_103401","10340102","勝利2",""
"103401","vo_btl_103401_win_003","vo_btl_103401","10340103","勝利3",""
"103401","vo_btl_103401_lose_001","vo_btl_103401","10340104","失敗1",""
"103401","vo_btl_103401_lose_002","vo_btl_103401","10340105","失敗2",""
"103401","vo_btl_103401_lose_003","vo_btl_103401","10340106","失敗3",""
"103401","vo_btl_103401_retire_001","vo_btl_103401","10340107","暈眩1",""
"103401","vo_btl_103401_retire_002","vo_btl_103401","10340108","暈眩2",""
"103401","vo_btl_103401_retire_003","vo_btl_103401","10340109","暈眩3",""
"103401","vo_btl_103401_cutin_001","vo_btl_103401","10340110","技能切入1",""
"103401","vo_btl_103401_cutin_002","vo_btl_103401","10340111","技能切入2",""
"103401","vo_btl_103401_cutin_003","vo_btl_103401","10340112","技能切入3",""
"103401","vo_btl_103401_skill_000_001","vo_btl_103401","10340113","必殺技1",""
"103401","vo_btl_103401_skill_000_002","vo_btl_103401","10340114","必殺技2",""
"103401","vo_btl_103401_skill_000_003","vo_btl_103401","10340115","必殺技3",""
"103401","vo_btl_103401_wavestart","vo_btl_103401","10340116","戰鬥開始",""
"103401","vo_btl_103401_nextwave","vo_btl_103401","10340117","到下一波",""
"103401","vo_btl_103401_lastwave","vo_btl_103401","10340118","到最後一波",""
"103401","vo_cmn_103401_battlestart_001","vo_cmn_103401","10340119","讀取戰鬥前",""
"103401","vo_cmn_103401_battleresult_001","vo_cmn_103401","10340120","戰鬥結果1",""
"103401","vo_cmn_103401_battleresult_002","vo_cmn_103401","10340121","戰鬥結果2",""
"103401","vo_cmn_103401_mypage_001","vo_cmn_103401","10340122","主頁1",""
"103401","vo_cmn_103401_mypage_002","vo_cmn_103401","10340123","主頁2",""
"103401","vo_cmn_103401_mypage_003","vo_cmn_103401","10340124","主頁3",""
"103401","vo_cmn_103401_mypage_004","vo_cmn_103401","10340125","主頁4",""
"103401","vo_cmn_103401_mypage_005","vo_cmn_103401","10340126","主頁5",""
"103401","vo_cmn_103401_gacha_001","vo_cmn_103401","10340127","轉蛋登場台詞",""
"103401","vo_cmn_103401_profile_001","vo_cmn_103401","10340128","自我介紹",""
"103401","vo_room_103401_auto_001","vo_room_103401","10340129","公會小屋1",""
"103401","vo_room_103401_auto_002","vo_room_103401","10340130","公會小屋2",""
"103401","vo_room_103401_auto_003","vo_room_103401","10340131","公會小屋3",""
"103401","vo_room_103401_auto_004","vo_room_103401","10340132","公會小屋4",""
"103401","vo_room_103401_auto_005","vo_room_103401","10340133","公會小屋5",""
"103401","vo_room_103401_tap_001","vo_room_103401","10340134","點選公會小屋1",""
"103401","vo_room_103401_tap_002","vo_room_103401","10340135","點選公會小屋2",""
"103401","vo_room_103401_tap_003","vo_room_103401","10340136","點選公會小屋3",""
"103401","vo_room_103401_tap_004","vo_room_103401","10340137","點選公會小屋4",""
"103402","vo_btl_103402_win_001","vo_btl_103402","10340201","勝利1",""
"103402","vo_btl_103402_win_002","vo_btl_103402","10340202","勝利2",""
"103402","vo_btl_103402_win_003","vo_btl_103402","10340203","勝利3",""
"103402","vo_btl_103402_lose_001","vo_btl_103402","10340204","失敗1",""
"103402","vo_btl_103402_lose_002","vo_btl_103402","10340205","失敗2",""
"103402","vo_btl_103402_lose_003","vo_btl_103402","10340206","失敗3",""
"103402","vo_btl_103402_retire_001","vo_btl_103402","10340207","暈眩1",""
"103402","vo_btl_103402_retire_002","vo_btl_103402","10340208","暈眩2",""
"103402","vo_btl_103402_retire_003","vo_btl_103402","10340209","暈眩3",""
"103402","vo_btl_103402_cutin_001","vo_btl_103402","10340210","技能切入1",""
"103402","vo_btl_103402_cutin_002","vo_btl_103402","10340211","技能切入2",""
"103402","vo_btl_103402_cutin_003","vo_btl_103402","10340212","技能切入3",""
"103402","vo_btl_103402_skill_000_001","vo_btl_103402","10340213","必殺技1",""
"103402","vo_btl_103402_skill_000_002","vo_btl_103402","10340214","必殺技2",""
"103402","vo_btl_103402_skill_000_003","vo_btl_103402","10340215","必殺技3",""
"103402","vo_btl_103402_wavestart","vo_btl_103402","10340216","戰鬥開始",""
"103402","vo_btl_103402_nextwave","vo_btl_103402","10340217","到下一波",""
"103402","vo_btl_103402_lastwave","vo_btl_103402","10340218","到最後一波",""
"103402","vo_cmn_103402_battlestart_001","vo_cmn_103402","10340219","讀取戰鬥前",""
