d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"1002","1001","0","4","1","30840301","308403","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1"
"1002","1001","0","1","1","30840302","308403","1002","1","0","0","0","11","1001","1001","0","0","1001","1","0","0","1002","0","1002"
"0","1","0","1","1","30840401","308404","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"1004","1","0","2","1004","30840501","308405","0","1","0","0","0","9","0","1001","0","0","1001","1","0","0","1004","0","1"
"1001","1001","0","1","1002","30840601","308406","0","0","0","0","0","8","0","1","0","0","1","1002","0","0","1001","0","1"
"1","1","0","2","1001","30840602","308406","0","0","0","0","0","7","0","1002","0","0","1002","1001","0","0","0","0","1"
"1002","1001","0","4","1","30840801","308408","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1"
"1002","1001","0","1","1","30840802","308408","1002","1","0","0","0","11","1001","1001","0","0","1001","1","0","0","1002","0","1002"
"1001","1001","0","1","1002","30840901","308409","0","0","0","0","0","8","0","1004","0","0","1004","1002","0","0","1001","0","1004"
"1004","1004","0","2","1001","30840902","308409","0","0","0","0","0","7","0","1002","0","0","1002","1001","0","0","0","0","1004"
"1","1","0","1","1001","30850001","308500","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1","0","1"
"1","1","0","1","1001","30850002","308500","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1","0","1"
"1001","1","0","1","1002","30860001","308600","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1006","1","0","4","1002","30860101","308600","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1006","1","0","4","1002","30860201","308600","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1001","1","0","4","1002","30860301","308600","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1001","1","0","1","1008","30860302","308600","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1","0","4","1002","30860401","308600","1","1002","0","0","0","11","1007","1004","0","0","1007","1","0","0","1","0","1"
"0","1","0","1","1","30860501","308600","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"1001","1","0","4","1002","30860601","308606","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"0","1001","0","1","1002","30900001","309000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30900101","309001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30900201","309002","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30900301","309003","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30900401","309004","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1001","1001","0","1","1002","30910001","309100","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1002","30910101","309101","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1002","30910201","309102","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1002","30910301","309103","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1002","30910401","309104","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1002","1001","0","1","1002","30910601","309106","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30920001","309200","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30920101","309201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30920201","309202","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30920301","309203","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"1","1002","0","1","1001","30930001","309300","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1"
"1","1004","0","1","1","30930101","309300","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1","1004","0","1","1","30930201","309300","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"1","1004","0","1","1","30930301","309300","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1","30930401","309300","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"1001","1001","0","1","1004","30930501","309300","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1002"
"1","1004","0","1","1","30930601","309300","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1002","0","1","1001","30940001","309400","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30940101","309401","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30950001","309500","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1002","30950101","309501","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30960001","309600","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30960101","309601","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1001","30960201","309602","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1002","0","1","1002","30970001","309700","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1002"
"1002","1003","0","4","1002","30980001","309800","0","0","0","0","0","6","0","1001","0","0","0","1003","0","0","0","0","1001"
"0","1002","0","2","1002","30980101","309801","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1001","1002","0","4","1001","30980201","309802","0","0","0","0","0","8","0","1002","0","0","1002","1001","0","0","1001","0","1002"
"1001","1001","0","5","1002","30980301","309803","0","1002","0","0","0","9","0","1002","0","0","1002","1002","0","0","1001","0","1002"
"1003","1001","0","5","1002","30980302","309803","0","1002","0","0","0","9","0","1002","0","0","1001","1002","0","0","1002","0","1003"
"1001","1001","0","5","1002","30980501","309805","0","1002","0","0","0","9","0","1002","0","0","1002","1002","0","0","1001","0","1002"
"1003","1001","0","5","1002","30980502","309805","0","1002","0","0","0","9","0","1002","0","0","1001","1002","0","0","1002","0","1003"
"1001","1","1","1","1002","30990001","309900","1","0","1","1","1","7","1","1","1","1","1002","1","1","1","0","1","1"
"1002","1","1","1","1002","30990002","309900","1","0","1","1","1","5","1","1","1","1","0","0","1","1","0","1","1001"
"1001","1004","1","1","1002","30990101","309901","1","0","1","1","1","7","1","1004","1","1","1002","1004","1","1","0","1","1004"
"1002","1004","1","1","1002","30990102","309901","1","0","1","1","1","5","1","1004","1","1","0","0","1","1","0","1","1001"
"0","1004","0","2","1001","30990701","309907","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","1","1001","30990702","309907","0","0","0","0","0","7","0","1001","0","0","1002","1001","0","0","0","0","1004"
"1002","1002","0","1","1","31000001","310000","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1"
"1002","1002","0","1","1","31000101","310001","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1"
"1001","1002","0","1","1","31000201","310002","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1001","31000202","310002","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1"
"1","1001","0","6","1","31000301","310003","0","1001","0","0","0","9","0","1","0","0","1","1002","0","0","1002","0","1"
"1002","1001","0","1","1","31000302","310003","1002","1","0","0","0","11","1001","1001","0","0","1001","1","0","0","1002","0","1002"
"0","1","0","1","1","31000401","310004","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"1004","1","0","1","1004","31000501","310005","0","1","0","0","0","10","1005","1005","0","0","1","1","0","0","1004","0","1"
"1","1001","0","6","1","31000601","310006","0","1001","0","0","0","9","0","1","0","0","1","1002","0","0","1002","0","1"
"1002","1001","0","1","1","31000602","310006","1002","1","0","0","0","11","1001","1001","0","0","1001","1","0","0","1002","0","1002"
"1","1","1001","12","1","31010001","310100","1004","1002","0","1001","0","16","1","1004","0","1002","1001","1","1004","0","1","1","1001"
"1","1004","0","1","1","31010002","310100","0","0","0","0","0","6","0","1002","0","0","0","1004","0","0","0","0","1001"
"1010","1010","1001","12","1010","31010101","310101","1004","1002","0","1001","0","16","1010","1004","0","1002","1001","1010","1004","0","1010","1010","1001"
"0","1004","0","1","1010","31010102","310101","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1001"
"1010","1010","1001","12","1010","31010301","310103","1004","1002","0","0","0","16","1010","1004","0","1002","1001","1010","1004","0","1010","1010","1001"
"0","1010","0","1","1001","31010302","310103","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1002"
"1001","1001","0","1","1002","31020001","310200","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"1","1001","0","1","1002","31020101","310201","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1004","0","1","1","31020102","310201","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1001"
"1","1003","0","7","1","31030001","310300","1","1003","0","0","0","12","1","1","0","0","1","1004","0","0","1","1004","1"
"1","1003","0","7","1","31030101","310301","1","1003","0","0","0","12","1","1","0","0","1","1004","0","0","1","1004","1"
"1","1003","0","7","1","31030201","310302","1","1003","0","0","0","12","1","1","0","0","1","1004","0","0","1","1004","1"
"1003","1","0","7","1004","31030301","310303","1","1","0","0","0","11","1003","1","0","0","1004","1","0","0","1","0","1"
"1","1003","0","7","1","31030401","310304","1","1003","0","0","0","12","1","1","0","0","1","1004","0","0","1","1004","1"
"1","1003","0","7","1","31030402","310304","1","1003","0","0","0","12","1","1","0","0","1","1004","0","0","1","1004","1"
"0","0","0","2","1002","31030501","310305","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"1","1","0","6","1","31030601","310306","0","1003","0","0","0","10","1","1003","0","0","1","1004","0","0","1","0","1004"
"1004","1004","0","2","1001","31030701","310307","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1004","1004","0","2","1001","31030801","310308","0","0","0","0","0","5","0","1003","0","0","0","0","0","0","0","0","1004"
"1","1","0","1","1002","31040001","310400","0","0","0","0","0","7","0","1002","0","0","1001","1","0","0","0","0","1"
"0","1002","0","1","1003","31040002","310400","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1","0","1","1002","31040101","310401","1","1","0","0","0","13","1002","1","0","1001","1","1","0","0","1002","1","1"
"0","1002","0","1","1003","31040102","310401","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1001","1002","0","1","1","31050001","310500","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1001","0","1","1","31050101","310501","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1002","0","1","1","31050201","310502","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1"
"1001","1002","0","1","1","31050301","310503","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1002","0","1","1001","31050302","310503","0","0","0","0","0","7","0","1","0","0","1001","1002","0","0","0","0","1"
"0","0","0","1","1","31050401","310504","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1","31050501","310505","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1002","0","1","1","31050601","310506","0","0","0","0","0","7","0","1001","0","0","1001","1","0","0","0","0","1"
"1001","1002","0","2","1001","31050701","310507","0","0","0","0","0","7","0","1003","0","0","1002","1003","0","0","0","0","1003"
"1","1001","0","1","1","31060001","310600","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1001","0","1","1","31060101","310601","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1","1001","0","1","1","31060201","310602","0","0","0","0","0","6","0","1","0","0","0","1002","0","0","0","0","1"
"1001","1002","0","1","1","31060301","310603","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1"
"1","1","0","1","1","31060401","310604","0","1004","0","0","0","9","0","1004","0","0","1","1","0","0","1","0","1"
"1","1","0","1","1","31060501","310605","0","1004","0","0","0","9","0","1004","0","0","1","1","0","0","1","0","1"
"1","1002","0","1","1001","31060601","310606","0","0","0","0","0","6","0","1","0","0","0","1002","0","0","0","0","1"
"1002","1002","0","1","1001","31060701","310607","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1001","1002","0","5","1001","31070001","310700","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1001","1002","0","5","1001","31070101","310701","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1001","1002","0","5","1001","31070201","310702","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"1001","1002","0","5","1001","31070301","310703","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1"
"0","1","0","1","1","31070401","310704","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"0","1004","0","1","1004","31070501","310705","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"0","1005","0","1","1005","31070502","310705","0","0","0","0","0","4","0","1005","0","0","0","0","0","0","0","0","1005"
"1001","1002","0","5","1001","31070601","310706","0","0","0","0","0","8","0","1","0","0","1002","1","0","0","1001","0","1"
"1004","1002","0","2","1004","31070701","310707","0","0","0","0","0","6","0","1004","0","0","0","1001","0","0","0","0","1002"
"1002","1001","0","5","1","31080001","310800","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"0","1004","0","1","1","31080002","310800","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1005"
"1002","1001","0","5","1","31080101","310801","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"1002","1001","0","5","1","31080201","310802","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"1002","1001","0","5","1","31080301","310803","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"0","1","0","1","1","31080401","310804","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"0","1004","0","1","1","31080501","310805","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1005"
"1002","1001","0","5","1","31080502","310805","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"1002","1001","0","5","1","31080601","310806","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1","0","1002"
"1002","1002","0","1","1001","31090001","310900","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1001","31100001","311000","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1"
"1001","1","0","1","1002","31100002","311000","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1"
"0","1002","0","1","1001","31100101","311001","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1002","0","1","1001","31100201","311002","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"1001","1001","0","1","1","31110001","311100","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1001","1001","0","1","1","31110101","311101","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1","0","1","1001","31110201","311102","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1","0","3","1001","31110301","311103","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1002","0","1"
"1002","1001","0","1","1002","31110302","311103","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1","0","1","1002","31110401","311104","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1"
"0","1","0","1","1","31110501","311105","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1001","31110601","311106","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1"
"1001","1","0","1","1002","31110602","311106","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1002","1002","0","4","1003","31120001","311200","0","1002","0","0","0","9","0","1001","0","0","1002","1003","0","0","1003","0","1002"
"1003","1001","0","3","1003","31120101","311201","0","1003","0","0","0","10","1002","1002","0","0","1003","1002","0","0","1002","0","1002"
"1002","1001","0","3","1002","31120201","311202","0","0","0","0","0","7","0","1002","0","0","1002","1002","0","0","0","0","1002"
"1002","1001","0","3","1002","31120301","311203","0","0","0","0","0","7","0","1002","0","0","1002","1002","0","0","0","0","1002"
"1002","1001","0","3","1002","31120401","311204","0","0","0","0","0","7","0","1002","0","0","1002","1002","0","0","0","0","1002"
"1005","1002","0","1","1001","31130001","311300","0","1009","0","0","0","6","0","1004","0","0","1007","1006","0","0","1008","0","1"
"1","1006","1006","2","1","31130101","311301","1006","1","0","0","0","16","1","1005","0","1","1006","1","1005","0","1005","1005","1"
"1","1008","1008","2","1","31130201","311302","1008","1","0","0","0","16","1","1007","0","1","1008","1","1007","0","1007","1007","1"
"1004","1002","0","2","1004","31130301","311303","0","0","0","0","0","7","0","1001","0","0","1001","1002","0","0","0","0","1004"
"1004","1009","1010","2","1009","31130401","311304","1004","1009","0","0","0","15","1010","1010","0","1010","1010","1009","0","0","1009","1009","1004"
"0","1010","0","1","1010","31130501","311305","0","0","0","0","0","4","0","1010","0","0","0","0","0","0","0","0","1010"
"1004","1004","0","1","1002","31130601","311306","0","1001","0","0","0","9","0","1001","0","0","1004","1002","0","0","1004","0","1004"
"1001","1004","0","7","1001","31140001","311400","1001","1004","0","0","0","12","1","1","0","0","1","1002","0","0","1001","1002","1"
"1004","1","0","6","1001","31140101","311401","0","1004","0","0","0","9","0","1","0","0","1","1001","0","0","1","0","1"
"1004","1","0","6","1001","31140201","311402","0","1004","0","0","0","9","0","1","0","0","1","1001","0","0","1","0","1"
"1004","1","0","6","1001","31140301","311403","0","1004","0","0","0","9","0","1","0","0","1","1001","0","0","1","0","1"
"1001","1002","0","7","1002","31140401","311404","0","1002","0","0","0","9","0","1","0","0","1","1002","0","0","1001","0","1001"
"1","1","0","5","1","31140501","311405","0","0","0","0","0","8","0","1002","0","0","1","1","0","0","1002","0","1"
"1","1001","0","7","1","31140601","311406","1001","1004","0","0","0","11","1","1004","0","0","1","1001","0","0","1001","0","1001"
"1","1001","0","7","1","31140701","311407","1001","1004","0","0","0","11","1","1004","0","0","1","1001","0","0","1001","0","1001"
"0","1002","0","1","1001","31140801","311408","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1002"
"1003","1001","0","7","1003","31140901","311409","1001","1004","0","0","0","11","1003","1004","0","0","1003","1001","0","0","1001","0","1001"
"1","1","0","1","1001","31150001","311500","0","0","0","0","0","7","0","1","0","0","1","1001","0","0","0","0","1"
"1","1","0","1","1001","31150101","311501","0","0","0","0","0","7","0","1","0","0","1","1001","0","0","0","0","1"
"1001","1002","0","1","1001","31150201","311502","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"1001","1002","0","1","1001","31150202","311502","0","0","0","0","0","6","0","1","0","0","0","1002","0","0","0","0","1"
"1001","1002","0","1","1001","31150301","311503","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"0","1002","0","1","1","31150302","311503","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"1007","1007","0","2","1","31150401","311504","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1006"
"0","1","0","1","1","31150501","311505","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1"
"1","1001","0","1","1007","31150601","311506","0","1001","0","0","0","9","0","1001","0","0","1001","1007","0","0","1007","0","1"
"1007","1","0","1","1007","31150602","311506","0","0","0","0","0","6","0","1001","0","0","0","1001","0","0","0","0","1001"
"1","1001","0","2","1","31160001","311600","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1009"
"0","0","0","1","1","31160101","311601","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1","31160201","311602","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1","31160301","311603","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","31160401","311604","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1007"
"0","1002","0","2","1002","31160501","311605","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"1","1","0","1","1","31160601","311606","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1","31170001","311700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1","31170101","311701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1003","31170201","311702","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1003"
"0","0","0","1","1","31170301","311703","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","31180001","311800","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","1","1","31180101","311801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1004","31180201","311802","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1004"
"0","1002","0","2","1002","31180301","311803","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"1","1001","0","2","1","31190001","311900","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1"
"1001","1002","0","3","1001","31200001","312000","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"1001","1002","0","3","1001","31200101","312001","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"1001","1002","0","3","1001","31200201","312002","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"1001","1002","0","3","1001","31200301","312003","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"1001","1002","0","3","1001","31200401","312004","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"1001","1002","0","3","1001","31200501","312005","0","0","0","0","0","6","0","1003","0","0","0","1003","0","0","0","0","1003"
"0","1001","0","1","1","31210001","312100","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1001","0","1","1","31210101","312101","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","1"
"1","1","0","1","1001","31210201","312102","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1"
"1001","1001","0","1","1001","31210301","312103","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1004","31210401","312104","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1"
"0","0","0","1","1002","31210501","312105","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"1001","1001","0","1","1001","31210601","312106","0","0","0","0","0","6","0","1","0","0","0","1001","0","0","0","0","1"
"0","1007","0","1","1002","31220001","312200","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1007"
"0","1","0","2","1","31220101","312201","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","31220201","312202","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1"
"0","1007","0","2","1007","31220301","312203","0","0","0","0","0","4","0","1002","0","0","0","0","0","0","0","0","1007"
"1007","1004","0","2","1007","31220401","312204","0","0","0","0","0","6","0","1007","0","0","1007","1007","0","0","1007","0","1003"
"1007","1007","0","1","1007","31220501","312205","0","0","0","0","0","5","0","1007","0","0","0","0","0","0","0","0","1002"
"1007","1002","0","1","1007","31220601","312206","0","0","0","0","0","8","0","1007","0","0","1007","1002","0","0","1002","0","1007"
"1005","1002","0","1","1001","31230001","312300","0","0","0","0","0","5","0","1005","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","1005","31230101","312301","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","1005","31230201","312302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1005"
"0","0","0","1","1005","31230301","312303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1005"
"1005","1005","1002","9","1002","31230401","312304","1002","1005","1002","0","0","18","1005","1005","1002","1005","1002","1005","1005","0","1005","1005","1005"
"1005","1001","0","1","1005","31230501","312305","0","0","0","0","0","8","0","1005","0","0","1001","1005","0","0","1005","0","1005"
"1001","1005","0","1","1005","31230601","312306","0","0","0","0","0","8","0","1005","0","0","1005","1005","0","0","1001","0","1005"
"1002","1003","0","2","1003","31230701","312307","0","0","0","0","0","5","0","1001","0","0","0","0","0","0","0","0","1002"
"0","1001","0","1","1001","31240001","312400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","31240101","312401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1","1","0","3","1","31250001","312500","0","0","0","0","0","8","0","1001","0","0","1","1002","0","0","1","0","1"
"1004","1001","0","2","1","31250002","312500","0","0","0","0","0","8","0","1","0","0","1001","1","0","0","1002","0","1002"
"0","0","0","1","1001","31250101","312501","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","1","1002","31250201","312502","0","0","0","0","0","6","0","1002","0","0","0","1002","0","0","0","0","1002"
