0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"1","0","0","0","0","0","0","1","0","104013","750","114013","0","0","0","0","0","0","0","5","4","冰之大劍（碎片）","「冰之大劍」的碎片。","0","0","52","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","104014","900","114014","0","0","0","0","0","0","0","4","4","渾沌之劍（碎片）","「渾沌之劍」的碎片。","0","0","58","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","104041","360","114041","0","0","0","0","0","0","0","5","4","妖蝶之刀（碎片）","「妖蝶之刀」的碎片。","0","0","49","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","104043","750","114043","0","0","0","0","0","0","0","4","4","鷹神之煌劍（碎片）","「鷹神之煌劍」的碎片。","0","0","52","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","104072","500","114072","0","0","0","0","0","0","0","4","4","公主懷劍（碎片）","「公主懷劍」的碎片。","0","0","53","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","104073","750","114073","0","0","0","0","0","0","0","4","4","暗黑物質短劍（碎片）","「暗黑物質短劍」的碎片。","0","0","53","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","104102","500","114102","0","0","0","0","0","0","0","4","4","獅子王手套（碎片）","「獅子王手套」的碎片。","0","0","52","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","104104","900","114104","0","0","0","0","0","0","0","4","4","蒼雷拳（碎片）","「蒼雷拳」的碎片。","0","0","58","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","104132","500","114132","0","0","0","0","0","0","0","4","4","天使之弓（碎片）","「天使之弓」的碎片。","0","0","52","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","104133","750","114133","0","0","0","0","0","0","0","4","4","月亮女神之弓（碎片）","「月亮女神之弓」的碎片。","0","0","52","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","104134","900","114134","0","0","0","0","0","0","0","4","4","精靈樹之弓（碎片）","「精靈樹之弓」的碎片。","0","0","58","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","104162","500","114162","0","0","0","0","0","0","0","4","4","皇后之矛（碎片）","「皇后之矛」的碎片。","0","0","53","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","104164","900","114164","0","0","0","0","0","0","0","4","4","蓋亞戰斧（碎片）","「蓋亞戰斧」的碎片。","0","0","59","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","104191","360","114191","0","0","0","0","0","0","0","5","4","紫龍斧（碎片）","「紫龍斧」的碎片。","0","0","49","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","104193","750","114193","0","0","0","0","0","0","0","5","4","戰女王之烈斧（碎片）","「戰女王之烈斧」的碎片。","0","0","53","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","104194","900","114194","0","0","0","0","0","0","0","4","4","水靈破壞者（碎片）","「水靈破壞者」的碎片。","0","0","59","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","104221","360","114221","0","0","0","0","0","0","0","6","4","狂怒之杖（碎片）","「狂怒之杖」的碎片。","0","0","48","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","104222","500","114222","0","0","0","0","0","0","0","4","4","太陽之杖（碎片）","「太陽之杖」的碎片。","0","0","52","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","104223","750","114223","0","0","0","0","0","0","0","4","4","司法之神的錫杖（碎片）","「司法之神的錫杖」的碎片。","0","0","52","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","104252","500","114252","0","0","0","0","0","0","0","4","4","生命之杖（碎片）","「生命之杖」的碎片。","0","0","53","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","104254","900","114254","0","0","0","0","0","0","0","4","4","大天使之杖（碎片）","「大天使之杖」的碎片。","0","0","58","1","0","0","0","0"
"28","0","0","0","0","0","0","1","0","104281","360","114281","0","0","0","0","0","0","0","6","4","隱身鎧衣（碎片）","「隱身鎧衣」的碎片。","0","0","51","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","104341","360","114341","0","0","0","0","0","0","0","6","4","月下之法衣（碎片）","「月下之法衣」的碎片。","0","0","51","1","0","0","0","0"
"37","0","0","0","0","0","0","1","0","104371","360","114371","0","0","0","0","0","0","0","6","4","大魔導師長袍（碎片）","「大魔導師長袍」的碎片。","0","0","51","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","104461","360","114461","0","0","0","0","0","0","0","6","4","巫師靴（碎片）","「巫師靴」的碎片。","0","0","52","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","104551","360","114551","0","0","0","0","0","0","0","4","4","元素之心（碎片）","「元素之心」的碎片。","0","0","53","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","104552","750","114552","0","0","0","0","0","0","0","4","4","太陽的護身符（碎片）","「太陽的護身符」的碎片。","0","0","57","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","104553","900","114553","0","0","0","0","0","0","0","4","4","焰帝的戒指（碎片）","「焰帝的戒指」的碎片。","0","0","60","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","104554","900","114554","0","0","0","0","0","0","0","6","4","貓神的項墜（碎片）","「貓神的項墜」的碎片。","0","0","60","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","104581","360","114581","0","0","0","0","0","0","0","4","4","替身手環（碎片）","「替身手環」的碎片。","0","0","53","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","104582","750","114582","0","0","0","0","0","0","0","4","4","月之手鍊（碎片）","「月之手鍊」的碎片。","0","0","57","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","104583","900","114583","0","0","0","0","0","0","0","4","4","聖信徒的項墜（碎片）","「聖信徒的項墜」的碎片。","0","0","60","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","104611","360","114611","0","0","0","0","0","0","0","4","4","新月的嘆息（碎片）","「新月的嘆息」的碎片。","0","0","53","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","104612","750","114612","0","0","0","0","0","0","0","4","4","龍之淚（碎片）","「龍之淚」的碎片。","0","0","57","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","104613","900","114613","0","0","0","0","0","0","0","4","4","大賢者的寶珠（碎片）","「大賢者的寶珠」的碎片。","0","0","60","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","105011","1200","115011","0","0","0","0","0","0","0","4","5","雷霆神鋒（碎片）","「雷霆神鋒」的碎片。","0","0","64","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","105041","1200","115041","0","0","0","0","0","0","0","4","5","百華白櫻刀（碎片）","「百華白櫻刀」的碎片。","0","0","64","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","105042","1350","115042","0","0","0","0","0","0","0","8","5","流禍之蒼刃（碎片）","「流禍之蒼刃」的碎片。","0","0","72","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","105047","1600","115047","0","0","0","0","0","0","0","16","5","旺鯉之神刀（碎片）","「旺鯉之神刀」的碎片。","0","0","106","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","105071","1200","115071","0","0","0","0","0","0","0","4","5","翡翠匕首（碎片）","「翡翠匕首」的碎片。","0","0","64","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","105073","1500","115073","0","0","0","0","0","0","0","12","5","常春國短劍（碎片）","「常春國短劍」的碎片。","0","0","80","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","105077","1600","115077","0","0","0","0","0","0","0","16","5","冥刃‧鴉天狗（碎片）","「冥刃‧鴉天狗」的碎片。","0","0","106","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","105102","1350","115102","0","0","0","0","0","0","0","8","5","深紅之爪（碎片）","「深紅之爪」的碎片。","0","0","72","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","105104","1600","115104","0","0","0","0","0","0","0","16","5","嵐神風暴護手（碎片）","「嵐神風暴護手」的碎片。","0","0","88","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","105105","1600","115105","0","0","0","0","0","0","0","16","5","極闇爪血腥嚎叫（碎片）","「極闇爪血腥嚎叫」的碎片。","0","0","94","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","105106","1600","115106","0","0","0","0","0","0","0","16","5","星核拳艾爾茲羅亞（碎片）","「星核拳艾爾茲羅亞」的碎片","0","0","100","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","105132","1350","115132","0","0","0","0","0","0","0","8","5","深淵之弓（碎片）","「深淵之弓」的碎片。","0","0","72","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","105133","1500","115133","0","0","0","0","0","0","0","12","5","紅天弓（碎片）","「紅天弓」的碎片。","0","0","80","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","105135","1600","115135","0","0","0","0","0","0","0","16","5","冰淚弓寒霜之淚（碎片）","「冰淚弓寒霜之淚」的碎片。","0","0","94","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","105136","1600","115136","0","0","0","0","0","0","0","16","5","星核弓艾爾茲波根（碎片）","「星核弓艾爾茲波根」的碎片","0","0","100","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","105137","1600","115137","0","0","0","0","0","0","0","16","5","天穿之隼弓（碎片）","「天穿之隼弓」的碎片。","0","0","106","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","105161","1200","115161","0","0","0","0","0","0","0","4","5","零霜之槍（碎片）","「零霜之槍」的碎片。","0","0","64","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","105163","1500","115163","0","0","0","0","0","0","0","12","5","護天之聖槍（碎片）","「護天之聖槍」的碎片。","0","0","80","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","105165","1600","115165","0","0","0","0","0","0","0","16","5","豪炎槍日珥（碎片）","「豪炎槍日珥」的碎片。","0","0","94","1","0","0","0","0"
"16","0","0","0","0","0","0","1","0","105166","1600","115166","0","0","0","0","0","0","0","16","5","星核槍艾爾茲柏格（碎片）","「星核槍艾爾茲柏格」的碎片","0","0","100","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","105192","1350","115192","0","0","0","0","0","0","0","8","5","神判之聖斧（碎片）","「神判之聖斧」的碎片。","0","0","72","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","105194","1600","115194","0","0","0","0","0","0","0","16","5","神轟斧大地粉碎（碎片）","「神轟斧大地粉碎」的碎片。","0","0","88","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","105196","1600","115196","0","0","0","0","0","0","0","16","5","蒼海之斧‧諾亞（碎片）","「蒼海之斧‧諾亞」的碎片","0","0","100","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","105197","1600","115197","0","0","0","0","0","0","0","16","5","炎羆帝之爪戰斧（碎片）","「炎羆帝之爪戰斧」的碎片。","0","0","106","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","105221","1200","115221","0","0","0","0","0","0","0","4","5","異域法杖（碎片）","「異域法杖」的碎片。","0","0","64","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","105222","1350","115222","0","0","0","0","0","0","0","8","5","創世法杖（碎片）","「創世法杖」的碎片。","0","0","72","1","0","0","0","0"
"22","0","0","0","0","0","0","1","0","105225","1600","115225","0","0","0","0","0","0","0","16","5","月淵杖犧牲（碎片）","「月淵杖犧牲」的碎片。","0","0","94","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","105251","1200","115251","0","0","0","0","0","0","0","4","5","焰靈法杖（碎片）","「焰靈法杖」的碎片。","0","0","64","1","0","0","0","0"
"25","0","0","0","0","0","0","1","0","105254","1600","115254","0","0","0","0","0","0","0","16","5","天杖星光天球（碎片）","「天杖星光天球」的碎片。","0","0","88","1","0","0","0","0"
"28","0","0","0","0","0","0","1","0","105284","1600","115284","0","0","0","0","0","0","0","16","5","閃華舞鎧（碎片）","「閃華舞鎧」的碎片。","0","0","93","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","105315","1600","115315","0","0","0","0","0","0","0","16","5","熾白銀之鏡鎧（碎片）","「熾白銀之鏡鎧」的碎片。","0","0","99","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","105316","1600","115316","0","0","0","0","0","0","0","16","5","極北天之霸焰鎧（碎片）","「極北天之霸焰鎧」的碎片。","0","0","105","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","105317","1600","115317","0","0","0","0","0","0","0","16","5","霸王樹之棘針鎧（碎片）","「霸王樹之棘針鎧」的碎片。","0","0","111","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","105344","1600","115344","0","0","0","0","0","0","0","16","5","極黑冥衣（碎片）","「極黑冥衣」的碎片。","0","0","93","1","0","0","0","0"
"34","0","0","0","0","0","0","1","0","105346","1600","115346","0","0","0","0","0","0","0","16","5","極東天之碧風裝（碎片）","「極東天之碧風裝」的碎片。","0","0","105","1","0","0","0","0"
"37","0","0","0","0","0","0","1","0","105375","1600","115375","0","0","0","0","0","0","0","16","5","星詠的聖靈衣（碎片）","「星詠的聖靈衣」的碎片。","0","0","99","1","0","0","0","0"
"40","0","0","0","0","0","0","1","0","105402","1600","115402","0","0","0","0","0","0","0","16","5","熾白銀之鏡盾（碎片）","「熾白銀之鏡盾」的碎片。","0","0","99","1","0","0","0","0"
"40","0","0","0","0","0","0","1","0","105403","1600","115403","0","0","0","0","0","0","0","16","5","聖圓環天上聖蓮（碎片）","「聖圓環天上聖蓮」的碎片。","0","0","111","1","0","0","0","0"
"43","0","0","0","0","0","0","1","0","105432","1600","115432","0","0","0","0","0","0","0","16","5","天翔金靴（碎片）","「天翔金靴」的碎片。","0","0","93","1","0","0","0","0"
"43","0","0","0","0","0","0","1","0","105433","1600","115433","0","0","0","0","0","0","0","16","5","極翼天之聖靴（碎片）","「極翼天之聖靴」的碎片。","0","0","105","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","105464","1600","115464","0","0","0","0","0","0","0","16","5","薔薇之驕傲（碎片）","「薔薇之驕傲」的碎片。","0","0","111","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105551","1200","115551","0","0","0","0","0","0","0","6","5","千歲耳環（碎片）","「千歲耳環」的碎片。","0","0","67","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105552","1350","115552","0","0","0","0","0","0","0","8","5","盛怒龍之鍊墜（碎片）","「盛怒龍之鍊墜」的碎片。","0","0","74","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105553","1500","115553","0","0","0","0","0","0","0","12","5","鬥神的荒腕（碎片）","「鬥神的荒腕」的碎片。","0","0","82","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105554","1600","115554","0","0","0","0","0","0","0","16","5","花簪焰火牡丹（碎片）","「花簪焰火牡丹」的碎片。","0","0","90","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105555","1600","115555","0","0","0","0","0","0","0","16","5","緋龍之爪火戒（碎片）","「緋龍之爪火戒」的碎片。","0","0","96","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105556","1600","115556","0","0","0","0","0","0","0","16","5","紅寶石玫瑰項圈（碎片）","「紅寶石玫瑰項圈」的碎片","0","0","102","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","105557","1600","115557","0","0","0","0","0","0","0","16","5","紅鳥之號角胸針（碎片）","「紅鳥之號角胸針」的碎片。","0","0","108","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105581","1200","115581","0","0","0","0","0","0","0","6","5","精靈王護石（碎片）","「精靈王護石」的碎片。","0","0","67","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105582","1350","115582","0","0","0","0","0","0","0","8","5","人魚公主的靈淚（碎片）","「人魚公主的靈淚」的碎片。","0","0","74","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105583","1500","115583","0","0","0","0","0","0","0","12","5","英盾王的手環（碎片）","「英盾王的手環」的碎片。","0","0","82","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105584","1600","115584","0","0","0","0","0","0","0","16","5","海龍神的髮飾（碎片）","「海龍神的髮飾」的碎片。","0","0","90","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105585","1600","115585","0","0","0","0","0","0","0","16","5","神盾戒牆之氣息（碎片）","「神盾戒牆之氣息」的碎片。","0","0","96","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105586","1600","115586","0","0","0","0","0","0","0","16","5","艾爾芬項圈（碎片）","「艾爾芬項圈」的碎片","0","0","102","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","105587","1600","115587","0","0","0","0","0","0","0","16","5","翠奏之豎琴胸針（碎片）","「翠奏之豎琴胸針」的碎片。","0","0","108","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105611","1200","115611","0","0","0","0","0","0","0","6","5","海神耳飾（碎片）","「海神耳飾」的碎片。","0","0","67","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105612","1350","115612","0","0","0","0","0","0","0","8","5","聖獸之祈念（碎片）","「聖獸之祈念」的碎片。","0","0","74","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105613","1500","115613","0","0","0","0","0","0","0","12","5","睿智手鐲（碎片）","「睿智手鐲」的碎片。","0","0","82","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105614","1600","115614","0","0","0","0","0","0","0","16","5","細冰姬的蝴蝶結（碎片）","「細冰姬的蝴蝶結」的碎片。","0","0","90","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105615","1600","115615","0","0","0","0","0","0","0","16","5","深結晶變異水晶（碎片）","「深結晶變異水晶」的碎片。","0","0","96","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105616","1600","115616","0","0","0","0","0","0","0","16","5","混沌無序項圈（碎片）","「混沌無序項圈」的碎片","0","0","102","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","105617","1600","115617","0","0","0","0","0","0","0","16","5","蒼夜之夜曲胸針（碎片）","「蒼夜之夜曲胸針」的碎片。","0","0","108","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","106041","1700","116041","0","0","0","0","0","0","0","20","6","紅玉刀緋紅之月（碎片）","「紅玉刀緋紅之月」的碎片。","0","0","112","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","106042","1700","116042","0","0","0","0","0","0","0","20","6","霜淇淋柔刀（碎片）","「霜淇淋柔刀」的碎片。","0","0","118","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","106043","1800","116043","0","0","0","0","0","0","0","20","6","薰風花散（碎片）","「薰風花散」的碎片。","0","0","124","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","106071","1700","116071","0","0","0","0","0","0","0","20","6","翠風刃翡翠銳鋒（碎片）","「翠風刃翡翠銳鋒」的碎片。","0","0","112","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","106072","1700","116072","0","0","0","0","0","0","0","20","6","巧克力香蕉匕首（碎片）","「巧克力香蕉匕首」的碎片。","0","0","118","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","106073","1800","116073","0","0","0","0","0","0","0","20","6","紫霧短劍（碎片）","「紫霧短劍」的碎片。","0","0","124","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","106131","1700","116131","0","0","0","0","0","0","0","20","6","蒼神弓慈悲藍寶石（碎片）","「蒼神弓慈悲藍寶石」的碎片。","0","0","112","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","106132","1700","116132","0","0","0","0","0","0","0","20","6","拉糖弓（碎片）","「拉糖弓」的碎片。","0","0","118","1","0","0","0","0"
"13","0","0","0","0","0","0","1","0","106133","1800","116133","0","0","0","0","0","0","0","20","6","白雨之流轉弓（碎片）","「白雨之流轉弓」的碎片。","0","0","124","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","106191","1700","116191","0","0","0","0","0","0","0","20","6","黃銅的裂戰斧（碎片）","「黃銅的裂戰斧」的碎片。","0","0","112","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","106192","1700","116192","0","0","0","0","0","0","0","20","6","可麗餅戰斧（碎片）","「可麗餅戰斧」的碎片。","0","0","118","1","0","0","0","0"
"19","0","0","0","0","0","0","1","0","106193","1800","116193","0","0","0","0","0","0","0","20","6","極天之光帶斧（碎片）","「極天之光帶斧」的碎片。","0","0","124","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","106311","1700","116311","0","0","0","0","0","0","0","20","6","純金聖雕重甲（碎片）","「純金聖雕重甲」的碎片。","0","0","117","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","106312","1700","116312","0","0","0","0","0","0","0","20","6","瑰紅草莓盔甲（碎片）","「瑰紅草莓盔甲」的碎片。","0","0","123","1","0","0","0","0"
"31","0","0","0","0","0","0","1","0","106313","1800","116313","0","0","0","0","0","0","0","20","6","櫻花八重鎧（碎片）","「櫻花八重鎧」的碎片。","0","0","129","1","0","0","0","0"
"37","0","0","0","0","0","0","1","0","106372","1700","116372","0","0","0","0","0","0","0","20","6","魔法鬆餅長袍（碎片）","「魔法鬆餅長袍」的碎片。","0","0","123","1","0","0","0","0"
"40","0","0","0","0","0","0","1","0","106401","1700","116401","0","0","0","0","0","0","0","20","6","堇青石盾（碎片）","「堇青石盾」的碎片。","0","0","117","1","0","0","0","0"
"43","0","0","0","0","0","0","1","0","106431","1700","116431","0","0","0","0","0","0","0","20","6","薄荷巧克力冰鞋（碎片）","「薄荷巧克力冰鞋」的碎片。","0","0","123","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","106461","1700","116461","0","0","0","0","0","0","0","20","6","月水晶高跟鞋（碎片）","「月水晶高跟鞋」的碎片。","0","0","117","1","0","0","0","0"
"46","0","0","0","0","0","0","1","0","106462","1800","116462","0","0","0","0","0","0","0","20","6","櫻吹雪軍靴（碎片）","「櫻吹雪軍靴」的碎片。","0","0","129","1","0","0","0","0"
"49","0","0","0","0","0","0","1","0","106491","1800","116491","0","0","0","0","0","0","0","20","6","不散櫻寬緣帽（碎片）","「不散櫻寬緣帽」的碎片。","0","0","129","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","106551","1700","116551","0","0","0","0","0","0","0","20","6","神紅戒紅寶石玫瑰（碎片）","「神紅戒紅寶石玫瑰」的碎片。","0","0","114","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","106552","1700","116552","0","0","0","0","0","0","0","20","6","爆米花項鍊（碎片）","「爆米花項鍊」的碎片。","0","0","120","1","0","0","0","0"
"55","0","0","0","0","0","0","1","0","106553","1800","116553","0","0","0","0","0","0","0","20","6","獄天耳飾（碎片）","「獄天耳飾」的碎片。","0","0","126","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","106581","1700","116581","0","0","0","0","0","0","0","20","6","常青之綠戒（碎片）","「常青之綠戒」的碎片。","0","0","114","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","106582","1700","116582","0","0","0","0","0","0","0","20","6","馬卡龍墜飾（碎片）","「馬卡龍墜飾」的碎片。","0","0","120","1","0","0","0","0"
"58","0","0","0","0","0","0","1","0","106583","1800","116583","0","0","0","0","0","0","0","20","6","旋風耳飾（碎片）","「旋風耳飾」的碎片。","0","0","126","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","106611","1700","116611","0","0","0","0","0","0","0","20","6","白聖石鑽石之星（碎片）","「白聖石鑽石之星」的碎片。","0","0","114","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","106612","1700","116612","0","0","0","0","0","0","0","20","6","甜甜圈頸環（碎片）","「甜甜圈頸環」的碎片。","0","0","120","1","0","0","0","0"
"61","0","0","0","0","0","0","1","0","106613","1800","116613","0","0","0","0","0","0","0","20","6","惠雨耳飾（碎片）","「惠雨耳飾」的碎片。","0","0","126","1","0","0","0","0"
"1","0","0","0","0","0","0","1","0","107013","1900","117013","0","0","0","0","0","0","0","20","7","狂暴狼牙劍（碎片）","「狂暴狼牙劍」的碎片。","0","0","142","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","107041","1900","117041","0","0","0","0","0","0","0","20","7","宵刀影櫻（碎片）","「宵刀影櫻」的碎片。","0","0","130","1","0","0","0","0"
"4","0","0","0","0","0","0","1","0","107042","1900","117042","0","0","0","0","0","0","0","20","7","虎鯨之劍（碎片）","「虎鯨之劍」的碎片。","0","0","136","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","107071","1900","117071","0","0","0","0","0","0","0","20","7","櫻花匕首（碎片）","「櫻花匕首」的碎片。","0","0","130","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","107072","1900","117072","0","0","0","0","0","0","0","20","7","鯊牙匕首（碎片）","「鯊牙匕首」的碎片。","0","0","136","1","0","0","0","0"
"7","0","0","0","0","0","0","1","0","107073","1900","117073","0","0","0","0","0","0","0","20","7","雷鳴龐克匕首（碎片）","「雷鳴龐克匕首」的碎片。","0","0","142","1","0","0","0","0"
"10","0","0","0","0","0","0","1","0","107103","1900","117103","0","0","0","0","0","0","0","20","7","喵喵手指虎（碎片）","「喵喵手指虎」的碎片。","0","0","142","1","0","0","0","0"
