350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"30091","travel_topdrama_r_3007_idle_D","","","3","","0.2","1000004","1300910012","1",""
"30091","0","","","91","","","0","1300910013","",""
"30091","travel_topdrama_r_3007_idleF","","","3","","0.2","300915","1300910014","0",""
"30091","0","","","91","","","0","1300910015","",""
"30091","","","","101","","","1300910013","1300910016","",""
"30091","none","","","3","","","0","1300910017","0",""
"30091","","","","91","","","0","1300910018","",""
"30092","300901","","1","31","-50","0","300901","1300920001","3",""
"30092","","","","91","d","","0","1300920002","",""
"30092","se_travel_top_geyser_rumble","","","23","","","se_travel_top","1300920003","0",""
"30092","travel_topdrama_r_3007_geyserF","","","3","","0","300915","1300920004","0",""
"30092","travel_topdrama_r_3007_geyserB","","","3","","0","300916","1300920005","0",""
"30092","0","","","93","","","0.33","1300920006","",""
"30092","travel_topdrama_r_3007_geyser_A","","","3","","0.2","1000001","1300920007","0",""
"30092","travel_topdrama_r_3007_geyser_B","","","3","","0.2","1000002","1300920008","0",""
"30092","travel_topdrama_r_3007_geyser_C","","","3","","0.2","1000003","1300920009","0",""
"30092","travel_topdrama_r_3007_geyser_D","","","3","","0.2","1000004","1300920010","0",""
"30092","0","","","93","","","2.66","1300920011","",""
"30092","0","","","32","","","300900","1300920012","",""
"30092","1","","","32","","","300901","1300920013","",""
"30092","se_travel_top_geyser_splash","","","23","","","se_travel_top","1300920014","0",""
"30092","0","","","93","","","1.86","1300920015","",""
"30092","se_travel_top_geyser_splash_rare","","","23","","","se_travel_top","1300920016","0",""
"30092","0","","","93","","","1.14","1300920017","",""
"30092","","","","111","","","","1300920018","",""
"30092","","","","91","","","0","1300920019","",""
"40011","1000001","travel_topdrama_r_4001_idle_A","-55","1","25","0.8","1","1400110001","50","0"
"40011","1000002","travel_topdrama_r_4001_idle_B","-65","1","-25","0.8","1","1400110002","51","0"
"40011","0","normal","-75","5","0","1","0","1400110003","55","0"
"40011","0","","","91","","","0","1400110004","",""
"40011","travel_topdrama_r_4001_idle_A","","","3","","0.2","1000001","1400110005","1","0"
"40011","travel_topdrama_r_4001_idle_B","","","3","","0.2","1000002","1400110006","1","0"
"40011","0","","","91","","","0","1400110007","",""
"40011","","","","101","","","1400110005","1400110008","",""
"40011","0","","","91","","","0","1400110009","",""
"40012","1000001","travel_topdrama_r_4000_idle","-75","1","-390","1.46","1","1400120001","49","0"
"40012","1000002","travel_topdrama_r_4000_idle","-100","1","-510","1.46","1","1400120002","50","0"
"40012","6","disappear","-150","5","0","0.6","6","1400120003","55","1"
"40012","400100","","1","31","0","1","400100","1400120004","0",""
"40012","400101","","1","31","0","1","400101","1400120005","0",""
"40012","400102","","1","31","0","0","400102","1400120006","0",""
"40012","400103","","1","31","0","0","400103","1400120007","0",""
"40012","400104","","1","31","190","0","400104","1400120008","140",""
"40012","400105","","1","31","0","0","400105","1400120009","0",""
"40012","400001","","1","31","0","0","400001","1400120010","0",""
"40012","0","","","91","","","0","1400120011","",""
"40012","1","","","32","","","400001","1400120012","",""
"40012","se_travel_top_yamagami_foot","","","23","","","se_travel_top","1400120013","0",""
"40012","travel_topdrama_r_4001_A_01","","","3","","0.2","1000001","1400120014","1",""
"40012","60","","","2","2.3","","1000001","1400120015","-75",""
"40012","travel_topdrama_r_4001_B_01","","","3","","0.2","1000002","1400120016","1",""
"40012","-60","","","2","2.3","","1000002","1400120017","-100",""
"40012","0","","","93","","","2","1400120018","",""
"40012","se_travel_top_yamagami_rumble","","","23","","","se_travel_top","1400120019","0",""
"40012","5","","","122","","","5","1400120020","1.3",""
"40012","0","","","93","","","0.3","1400120021","",""
"40012","7.5","","","122","","","7.5","1400120022","2.5",""
"40012","se_travel_top_yamagami_emote_common","","","23","","","se_travel_top","1400120023","0",""
"40012","travel_topdrama_r_4001_A_02","","","3","","0.2","1000001","1400120024","0",""
"40012","3","","0","12","0","","1000001","1400120025","0.3",""
"40012","0","","","93","","","0.1","1400120026","",""
"40012","travel_topdrama_r_4001_B_02","","","3","","0.2","1000002","1400120027","0",""
"40012","3","","0","12","0","","1000002","1400120028","0.2",""
"40012","0","","","93","","","0.6","1400120029","",""
"40012","10","","","122","","","10","1400120030","4",""
"40012","run","","","3","disappear","0","6","1400120031","0",""
"40012","1","","","32","","","400102","1400120032","",""
"40012","1","","","32","","","400103","1400120033","",""
"40012","0","","","93","","","0.5","1400120034","",""
"40012","se_travel_top_yamagami_passaway","","","23","","","se_travel_top","1400120035","0",""
"40012","0","","","93","","","0.2","1400120036","",""
"40012","se_travel_top_yamagami_pass_wind","","","23","","","se_travel_top","1400120037","0",""
"40012","0","","","93","","","0.2","1400120038","",""
"40012","se_travel_top_yamagami_rumble2","","","23","","","se_travel_top","1400120039","0",""
"40012","se_travel_top_yamagami_rolling","","","23","","","se_travel_top","1400120040","0",""
"40012","1","","","32","","","400104","1400120041","",""
"40012","travel_topdrama_r_4001_B_03","","","3","","0.2","1000002","1400120042","0",""
"40012","0","","","93","","","0.1","1400120043","",""
"40012","travel_topdrama_r_4001_A_03","","","3","","0.2","1000001","1400120044","0",""
"40012","0","","","93","","","1.75","1400120045","",""
"40012","1","","","32","","","400105","1400120046","",""
"40012","0","","","93","","","0.2","1400120047","",""
"40012","se_travel_top_yamagami_drop_box","","","23","","","se_travel_top","1400120048","0",""
"40012","0","","","93","","","1.55","1400120049","",""
"40012","","","","111","","","","1400120050","",""
"40012","","","","91","","","0","1400120051","",""
"40021","1000001","travel_topdrama_r_4001_idle_A","-55","1","25","0.8","1","1400210001","50","0"
"40021","1000002","travel_topdrama_r_4001_idle_B","-65","1","-25","0.8","1","1400210002","51","0"
"40021","0","normal","-75","5","0","1","0","1400210003","55","0"
"40021","0","","","91","","","0","1400210004","",""
"40021","travel_topdrama_r_4001_idle_A","","","3","","0.2","1000001","1400210005","1","0"
"40021","travel_topdrama_r_4001_idle_B","","","3","","0.2","1000002","1400210006","1","0"
"40021","0","","","91","","","0","1400210007","",""
"40021","","","","101","","","1400210005","1400210008","",""
"40021","0","","","91","","","0","1400210009","",""
"40022","1000001","travel_topdrama_r_4000_idle","-75","1","-390","1.46","1","1400220001","49","0"
"40022","1000002","travel_topdrama_r_4000_idle","-100","1","-510","1.46","1","1400220002","50","0"
"40022","6","disappear","-150","5","0","0.6","6","1400220003","55","1"
"40022","400200","","1","31","0","1","400200","1400220004","0",""
"40022","400201","","1","31","0","1","400201","1400220005","0",""
"40022","400202","","1","31","0","0","400202","1400220006","0",""
"40022","400203","","1","31","0","0","400203","1400220007","0",""
"40022","400204","","1","31","190","0","400204","1400220008","140",""
"40022","400205","","1","31","0","0","400205","1400220009","0",""
"40022","400002","","1","31","0","0","400002","1400220010","0",""
"40022","0","","","91","","","0","1400220011","",""
"40022","1","","","32","","","400002","1400220012","",""
"40022","se_travel_top_yamagami_foot","","","23","","","se_travel_top","1400220013","0",""
"40022","travel_topdrama_r_4001_A_01","","","3","","0.2","1000001","1400220014","1",""
"40022","60","","","2","2.3","","1000001","1400220015","-75",""
"40022","travel_topdrama_r_4001_B_01","","","3","","0.2","1000002","1400220016","1",""
"40022","-60","","","2","2.3","","1000002","1400220017","-100",""
"40022","0","","","93","","","2","1400220018","",""
"40022","se_travel_top_yamagami_rumble","","","23","","","se_travel_top","1400220019","0",""
"40022","5","","","122","","","5","1400220020","1.3",""
"40022","0","","","93","","","0.3","1400220021","",""
"40022","7.5","","","122","","","7.5","1400220022","2.5",""
"40022","se_travel_top_yamagami_emote_common","","","23","","","se_travel_top","1400220023","0",""
"40022","travel_topdrama_r_4001_A_02","","","3","","0.2","1000001","1400220024","0",""
"40022","3","","0","12","0","","1000001","1400220025","0.3",""
"40022","0","","","93","","","0.1","1400220026","",""
"40022","travel_topdrama_r_4001_B_02","","","3","","0.2","1000002","1400220027","0",""
"40022","3","","0","12","0","","1000002","1400220028","0.2",""
"40022","0","","","93","","","0.6","1400220029","",""
"40022","10","","","122","","","10","1400220030","4",""
"40022","run","","","3","disappear","0","6","1400220031","0",""
"40022","1","","","32","","","400202","1400220032","",""
"40022","1","","","32","","","400203","1400220033","",""
"40022","0","","","93","","","0.5","1400220034","",""
"40022","se_travel_top_yamagami_passaway","","","23","","","se_travel_top","1400220035","0",""
"40022","0","","","93","","","0.2","1400220036","",""
"40022","se_travel_top_yamagami_pass_wind","","","23","","","se_travel_top","1400220037","0",""
"40022","0","","","93","","","0.2","1400220038","",""
"40022","se_travel_top_yamagami_rumble2","","","23","","","se_travel_top","1400220039","0",""
"40022","se_travel_top_yamagami_rolling","","","23","","","se_travel_top","1400220040","0",""
"40022","1","","","32","","","400204","1400220041","",""
"40022","travel_topdrama_r_4001_B_03","","","3","","0.2","1000002","1400220042","0",""
"40022","0","","","93","","","0.1","1400220043","",""
"40022","travel_topdrama_r_4001_A_03","","","3","","0.2","1000001","1400220044","0",""
"40022","0","","","93","","","1.75","1400220045","",""
"40022","1","","","32","","","400205","1400220046","",""
"40022","0","","","93","","","0.2","1400220047","",""
"40022","se_travel_top_yamagami_drop_box","","","23","","","se_travel_top","1400220048","0",""
"40022","se_travel_top_yamagami_drop_silverbox","","","23","","","se_travel_top","1400220049","0",""
"40022","0","","","93","","","1.55","1400220050","",""
"40022","","","","111","","","","1400220051","",""
"40022","","","","91","","","0","1400220052","",""
"40051","5","idle","-23","5","0","0.3","5","1400510001","50","0"
"40051","0","normal","-43","5","0","1","0","1400510002","55","0"
"40051","0","","","91","","","0","1400510003","",""
"40051","idle","","","3","","0","5","1400510004","1","0"
"40051","0","","","91","","","0","1400510005","",""
"40051","","","","101","","","1400510004","1400510006","",""
"40051","0","","","91","","","0","1400510007","",""
"40052","1000001","travel_topdrama_r_4000_idle","-110","1","-640","1.46","1","1400520001","50","0"
"40052","5","disappear","-110","5","210","0.4","5","1400520002","50","0"
"40052","400500","","1","31","0","1","400500","1400520003","0",""
"40052","400501","","1","31","-100","0","400501","1400520004","0",""
"40052","400502","","1","31","-100","0","400502","1400520005","0",""
"40052","400503","","1","31","0","0","400503","1400520006","0",""
"40052","400504","","1","31","0","0","400504","1400520007","0",""
"40052","400505","","1","31","0","0","400505","1400520008","0",""
"40052","400506","","1","31","0","0","400506","1400520009","0",""
"40052","400507","","1","31","0","0","400507","1400520010","0",""
"40052","400508","","1","31","0","0","400508","1400520011","0",""
"40052","400509","","1","31","0","0","400509","1400520012","0",""
"40052","400510","","1","31","-70","1","400510","1400520013","400",""
"40052","400005","","1","31","0","0","400005","1400520014","0",""
"40052","0","","","91","","","0","1400520015","",""
"40052","1","","","32","","","400005","1400520016","",""
"40052","se_travel_top_pitfall_foot1","","","23","","","se_travel_top","1400520017","0",""
"40052","travel_topdrama_r_4000_run_normal","","","3","","0.2","1000001","1400520018","1",""
"40052","-300","","","2","1","","1000001","1400520019","-110",""
"40052","0","","","93","","","1","1400520020","",""
"40052","se_travel_top_pitfall_emote_note","","","23","","","se_travel_top","1400520021","0",""
"40052","travel_topdrama_r_4000_surprise","","1","3","travel_topdrama_r_4000_idle_surprise1","0.2","1000001","1400520022","0","0.2"
"40052","10","","0","12","0","","1000001","1400520023","0.3",""
"40052","0","","","93","","","1.2","1400520024","",""
"40052","se_travel_top_pitfall_foot2","","","23","","","se_travel_top","1400520025","0",""
"40052","travel_topdrama_r_4000_run_joy","","","3","","0.2","1000001","1400520026","1",""
"40052","0","","","2","0.8","","1000001","1400520027","-110",""
"40052","0","","","93","","","0.8","1400520028","",""
"40052","se_travel_top_pitfall_open_hole","","","23","","","se_travel_top","1400520029","0",""
"40052","1","","","32","","","400501","1400520030","",""
"40052","1","","","32","","","400502","1400520031","",""
"40052","travel_topdrama_r_4005_fall1","","","3","","0","1000001","1400520032","1",""
"40052","0","","","93","","","0.3","1400520033","",""
"40052","se_travel_top_pitfall_panic","","","23","","","se_travel_top","1400520034","0",""
"40052","1","","","32","","","400505","1400520035","",""
"40052","0","","","93","","","1","1400520036","",""
"40052","se_travel_top_pitfall_fall","","","23","","","se_travel_top","1400520037","0",""
"40052","travel_topdrama_r_4005_fall2","","","3","","0","1000001","1400520038","0",""
"40052","1","","","32","","","400506","1400520039","",""
"40052","1","","","32","","","400507","1400520040","",""
"40052","0","","","93","","","0.3","1400520041","",""
"40052","se_travel_top_pitfall_drillmall1","","","23","","","se_travel_top","1400520042","0",""
"40052","appear","","","3","","0","5","1400520043","0",""
"40052","0","","","93","","","0.3","1400520044","",""
"40052","se_travel_top_pitfall_drillmall2","","","23","","","se_travel_top","1400520045","0",""
"40052","0","","","93","","","0.7","1400520046","",""
"40052","se_travel_top_pitfall_wipe","","","23","","","se_travel_top","1400520047","0",""
"40052","1","","","32","","","400503","1400520048","",""
"40052","0","","","93","","","0.2","1400520049","",""
"40052","travel_topdrama_r_4005_fall3","","","3","","0","1000001","1400520050","1",""
"40052","-200","","","2","0.01","","1000001","1400520051","-60",""
"40052","disappear","","","3","","0","5","1400520052","0",""
"40052","200","","","33","0.01","","400510","1400520053","-10",""
"40052","0","","","32","","","400501","1400520054","",""
"40052","0","","","32","","","400502","1400520055","",""
"40052","1","","","32","","","400504","1400520056","",""
"40052","0","","","32","","","400507","1400520057","",""
"40052","0","","","93","","","0.2","1400520058","",""
"40052","1","","","32","","","400508","1400520059","",""
"40052","1","","","32","","","400509","1400520060","",""
"40052","travel_topdrama_r_4005_fall4","","","3","","0.2","1000001","1400520061","0",""
"40052","0","","","93","","","0.1","1400520062","",""
"40052","se_travel_top_pitfall_bodyfall","","","23","","","se_travel_top","1400520063","0",""
"40052","0","","","93","","","0.9","1400520064","",""
"40052","se_travel_top_pitfall_lookig_around","","","23","","","se_travel_top","1400520065","0",""
"40052","0","","","93","","","1.3","1400520066","",""
"40052","se_travel_top_pitfall_emote_notice","","","23","","","se_travel_top","1400520067","0",""
"40052","4","","0","12","0","20","1000001","1400520068","0.01",""
"40052","","","","91","","","1400520061","1400520069","",""
"40052","se_travel_top_pitfall_emote_joy","","","23","","","se_travel_top","1400520070","0",""
"40052","travel_topdrama_r_4005_guts","","","3","","0.2","1000001","1400520071","0",""
"40052","0","","","93","","","1","1400520072","",""
"40052","","","","111","","","","1400520073","",""
"40052","","","","91","","","0","1400520074","",""
"40061","5","idle","-23","5","0","0.3","5","1400610001","50","0"
"40061","0","normal","-43","5","0","1","0","1400610002","55","0"
"40061","0","","","91","","","0","1400610003","",""
"40061","idle","","","3","","0","5","1400610004","1","0"
"40061","0","","","91","","","0","1400610005","",""
"40061","","","","101","","","1400610004","1400610006","",""
"40061","0","","","91","","","0","1400610007","",""
"40062","1000001","travel_topdrama_r_4000_idle","-110","1","-640","1.46","1","1400620001","50","0"
"40062","5","disappear","-110","5","210","0.4","5","1400620002","50","0"
"40062","400600","","1","31","0","1","400600","1400620003","0",""
"40062","400601","","1","31","-100","0","400601","1400620004","0",""
"40062","400602","","1","31","-100","0","400602","1400620005","0",""
"40062","400603","","1","31","0","0","400603","1400620006","0",""
"40062","400604","","1","31","0","0","400604","1400620007","0",""
"40062","400605","","1","31","0","0","400605","1400620008","0",""
"40062","400606","","1","31","0","0","400606","1400620009","0",""
"40062","400607","","1","31","0","0","400607","1400620010","0",""
"40062","400608","","1","31","0","0","400608","1400620011","0",""
"40062","400609","","1","31","0","0","400609","1400620012","0",""
"40062","400610","","1","31","-70","1","400610","1400620013","400",""
"40062","400611","","1","31","-10","0","400611","1400620014","200",""
"40062","400006","","1","31","0","0","400006","1400620015","0",""
"40062","0","","","91","","","0","1400620016","",""
"40062","1","","","32","","","400006","1400620017","",""
"40062","se_travel_top_pitfall_foot1","","","23","","","se_travel_top","1400620018","0",""
"40062","travel_topdrama_r_4000_run_normal","","","3","","0.2","1000001","1400620019","1",""
"40062","-300","","","2","1","","1000001","1400620020","-110",""
"40062","0","","","93","","","1","1400620021","",""
"40062","se_travel_top_pitfall_emote_note","","","23","","","se_travel_top","1400620022","0",""
"40062","travel_topdrama_r_4000_surprise","","1","3","travel_topdrama_r_4000_idle_surprise1","0.2","1000001","1400620023","0","0.2"
"40062","10","","0","12","0","","1000001","1400620024","0.3",""
"40062","0","","","93","","","1.2","1400620025","",""
"40062","se_travel_top_pitfall_foot2","","","23","","","se_travel_top","1400620026","0",""
"40062","travel_topdrama_r_4000_run_joy","","","3","","0.2","1000001","1400620027","1",""
"40062","0","","","2","0.8","","1000001","1400620028","-110",""
"40062","0","","","93","","","0.8","1400620029","",""
"40062","se_travel_top_pitfall_open_hole","","","23","","","se_travel_top","1400620030","0",""
"40062","1","","","32","","","400601","1400620031","",""
"40062","1","","","32","","","400602","1400620032","",""
"40062","travel_topdrama_r_4005_fall1","","","3","","0","1000001","1400620033","1",""
"40062","0","","","93","","","0.3","1400620034","",""
"40062","se_travel_top_pitfall_panic","","","23","","","se_travel_top","1400620035","0",""
"40062","1","","","32","","","400605","1400620036","",""
"40062","0","","","93","","","1","1400620037","",""
"40062","se_travel_top_pitfall_fall","","","23","","","se_travel_top","1400620038","0",""
"40062","travel_topdrama_r_4005_fall2","","","3","","0","1000001","1400620039","0",""
"40062","1","","","32","","","400606","1400620040","",""
"40062","1","","","32","","","400607","1400620041","",""
"40062","0","","","93","","","0.3","1400620042","",""
"40062","se_travel_top_pitfall_drillmall1","","","23","","","se_travel_top","1400620043","0",""
"40062","appear","","","3","","0","5","1400620044","0",""
"40062","0","","","93","","","0.3","1400620045","",""
"40062","se_travel_top_pitfall_drillmall2","","","23","","","se_travel_top","1400620046","0",""
"40062","0","","","93","","","0.7","1400620047","",""
"40062","se_travel_top_pitfall_wipe","","","23","","","se_travel_top","1400620048","0",""
"40062","1","","","32","","","400603","1400620049","",""
"40062","0","","","93","","","0.2","1400620050","",""
"40062","travel_topdrama_r_4005_fall3","","","3","","0","1000001","1400620051","1",""
"40062","-200","","","2","0.01","","1000001","1400620052","-60",""
"40062","disappear","","","3","","0","5","1400620053","0",""
"40062","0","","","32","","","400610","1400620054","",""
"40062","1","","","32","","","400611","1400620055","",""
"40062","0","","","32","","","400601","1400620056","",""
"40062","0","","","32","","","400602","1400620057","",""
"40062","1","","","32","","","400604","1400620058","",""
"40062","0","","","32","","","400607","1400620059","",""
"40062","0","","","93","","","0.2","1400620060","",""
"40062","1","","","32","","","400608","1400620061","",""
"40062","1","","","32","","","400609","1400620062","",""
"40062","travel_topdrama_r_4005_fall4","","","3","","0.2","1000001","1400620063","0",""
"40062","0","","","93","","","0.1","1400620064","",""
"40062","se_travel_top_pitfall_bodyfall","","","23","","","se_travel_top","1400620065","0",""
"40062","0","","","93","","","0.9","1400620066","",""
"40062","se_travel_top_pitfall_lookig_around","","","23","","","se_travel_top","1400620067","0",""
"40062","0","","","93","","","1.3","1400620068","",""
"40062","se_travel_top_pitfall_emote_notice","","","23","","","se_travel_top","1400620069","0",""
"40062","4","","0","12","0","20","1000001","1400620070","0.01",""
"40062","","","","91","","","1400620063","1400620071","",""
"40062","se_travel_top_pitfall_emote_joy","","","23","","","se_travel_top","1400620072","0",""
"40062","travel_topdrama_r_4005_guts","","","3","","0.2","1000001","1400620073","0",""
"40062","0","","","93","","","1","1400620074","",""
"40062","","","","111","","","","1400620075","",""
"40062","","","","91","","","0","1400620076","",""
"40071","9","idle","-113","5","0","0.3","9","1400710001","50","1"
"40071","0","rare","-83","5","0","1","0","1400710002","55","0"
"40071","0","","","91","","","0","1400710003","",""
"40071","idle","","","3","","0","9","1400710004","1",""
"40071","0","","","91","","","0","1400710005","",""
"40071","","","","101","","","1400710004","1400710006","",""
"40071","0","","","91","","","0","1400710007","",""
"40072","1000001","travel_topdrama_r_4000_idle_normal","-150","1","-400","1.46","1","1400720001","51","0"
"40072","9","disappear","-250","5","0","1","9","1400720002","50","1"
"40072","16","disappear","-250","5","0","1","16","1400720003","53","1"
"40072","400700","","1","31","0","1","400700","1400720004","0",""
"40072","400701","","1","31","0","1","400701","1400720005","0",""
"40072","400702","","1","31","0","0","400702","1400720006","0",""
"40072","400703","","1","31","0","0","400703","1400720007","0",""
"40072","400704","","1","31","0","0","400704","1400720008","0",""
"40072","400705","","1","31","0","0","400705","1400720009","0",""
"40072","400720","","1","31","0","1","400720","1400720010","0",""
"40072","400721","","1","31","0","0","400721","1400720011","0",""
"40072","400722","","1","31","0","0","400722","1400720012","0",""
"40072","400723","","1","31","0","0","400723","1400720013","0",""
"40072","400724","","1","31","0","0","400724","1400720014","0",""
"40072","400730","","1","31","0","0","400730","1400720015","0",""
"40072","400740","","1","31","0","0","400740","1400720016","0",""
"40072","400741","","1","31","0","0","400741","1400720017","0",""
"40072","400742","","1","31","0","0","400742","1400720018","0",""
"40072","400743","","1","31","0","0","400743","1400720019","0",""
"40072","400744","","1","31","0","0","400744","1400720020","0",""
"40072","400750","","1","31","0","0","400750","1400720021","0",""
"40072","400751","","1","31","0","0","400751","1400720022","0",""
"40072","400752","","1","31","0","0","400752","1400720023","0",""
"40072","400753","","1","31","0","0","400753","1400720024","0",""
"40072","400754","","1","31","0","0","400754","1400720025","0",""
"40072","400780","","1","31","0","0","400780","1400720026","0",""
"40072","400781","","1","31","0","0","400781","1400720027","0",""
"40072","400790","","1","31","0","0","400790","1400720028","0",""
"40072","400007","","1","31","0","0","400007","1400720029","0",""
"40072","0","","","91","","","0","1400720030","",""
"40072","0","","","93","","","0","1400720031","",""
"40072","1","","","32","","","400007","1400720032","",""
"40072","se_travel_top_ziz_foot","","","23","","","se_travel_top","1400720033","0",""
"40072","travel_topdrama_r_4007_walk_to_surprise","","","3","","0.2","1000001","1400720034","0",""
"40072","-100","","","2","1.8","","1000001","1400720035","-150",""
"40072","0","","","93","","","1","1400720036","",""
"40072","se_travel_top_ziz_approach","","","23","","","se_travel_top","1400720037","0",""
"40072","0","","","93","","","0.6","1400720038","",""
"40072","se_travel_top_ziz_emote_notice","","","23","","","se_travel_top","1400720039","0",""
"40072","4","","0","12","0","","1000001","1400720040","0.5",""
"40072","0","","","93","","","1.2","1400720041","",""
"40072","3","","","122","","","3","1400720042","1",""
"40072","0","","","93","","","0.3","1400720043","",""
"40072","se_travel_top_ziz_surprise","","","23","","","se_travel_top","1400720044","0",""
"40072","1","","","32","","","400722","1400720045","",""
"40072","0","","","93","","","0.2","1400720046","",""
"40072","5","","","122","","","5","1400720047","1",""
"40072","0","","","93","","","0.5","1400720048","",""
"40072","se_travel_top_ziz_whoosh","","","23","","","se_travel_top","1400720049","0",""
"40072","10","","","122","","","10","1400720050","1",""
"40072","0","","","93","","","0.25","1400720051","",""
"40072","1","","","32","","","400723","1400720052","",""
"40072","0","","","93","","","0.05","1400720053","",""
"40072","0","","","32","","","400700","1400720054","",""
"40072","0","","","32","","","400701","1400720055","",""
"40072","se_travel_top_ziz_hit","","","23","","","se_travel_top","1400720056","0",""
"40072","1","","","32","","","400721","1400720057","",""
"40072","0","","","93","","","0.1","1400720058","",""
"40072","1","","","32","","","400702","1400720059","",""
"40072","se_travel_top_ziz_wing","","","23","","","se_travel_top","1400720060","1",""
"40072","travel_topdrama_r_4007_grab","","","3","","0.2","1000001","1400720061","1",""
"40072","0","","","2","0.01","","1000001","1400720062","-200",""
"40072","idle","","","3","","0.2","9","1400720063","1",""
"40072","idle","","","3","","0.2","16","1400720064","1",""
"40072","0","","","93","","","0.2","1400720065","",""
"40072","0","","","32","","","400720","1400720066","",""
"40072","0","","","32","","","400721","1400720067","",""
"40072","0","","","32","","","400722","1400720068","",""
"40072","0","","","93","","","2","1400720069","",""
"40072","1","","","32","","","400790","1400720070","",""
"40072","1400720073","","","103","","","掙扎逃跑","1400720071","0",""
"40072","1400720075","","","103","","","乖乖就範","1400720072","0",""
"40072","0","","","102","","","1","1400720073","",""
"40072","","","","101","","","1400720077","1400720074","",""
"40072","0","","","102","","","2","1400720075","",""
"40072","","","","101","","","1400720077","1400720076","",""
"40072","","","","91","","","0","1400720077","",""
"40073","0","","","93","","","0","1400730001","",""
"40073","0.2","","","24","","","se_travel_top_ziz_wing","1400730002","",""
"40073","0","","","32","","","400790","1400730003","",""
"40073","se_travel_top_ziz_panic","","","23","","","se_travel_top","1400730004","0",""
"40073","1","","","32","","","400724","1400730005","",""
"40073","travel_topdrama_r_4007_fall1","","","3","","0.2","1000001","1400730006","0",""
"40073","fall","","","3","","0.2","9","1400730007","0",""
"40073","fall","","","3","","0.2","16","1400730008","0",""
"40073","0","","","93","","","1.8","1400730009","",""
"40073","se_travel_top_ziz_cry","","","23","","","se_travel_top","1400730010","0",""
"40073","se_travel_top_ziz_fall","","","23","","","se_travel_top","1400730011","0",""
"40073","0","","","93","","","1","1400730012","",""
"40073","1","","","32","","","400740","1400730013","",""
"40073","0","","","93","","","0.2","1400730014","",""
"40073","travel_topdrama_r_4007_fall2","","","3","","0","1000001","1400730015","0",""
"40073","-200","","","2","0.01","","1000001","1400730016","-180",""
"40073","disappear","","","3","","0","9","1400730017","0",""
"40073","disappear","","","3","","0","16","1400730018","0",""
"40073","0","","","32","","","400702","1400730019","",""
"40073","1","","","32","","","400704","1400730020","",""
"40073","1","","","32","","","400705","1400730021","",""
"40073","0","","","32","","","400724","1400730022","",""
"40073","1","","","32","","","400750","1400730023","",""
"40073","1","","","32","","","400751","1400730024","",""
"40073","1","","","32","","","400753","1400730025","",""
"40073","0","","","93","","","0.3","1400730026","",""
"40073","se_travel_top_ziz_drop2","","","23","","","se_travel_top","1400730027","0",""
"40073","0","","","93","","","0.3","1400730028","",""
"40073","1","","","32","","","400741","1400730029","",""
"40073","1","","","32","","","400742","1400730030","",""
"40073","1","","","32","","","400752","1400730031","",""
"40073","travel_topdrama_r_4007_fall3","","","3","","0.2","1000001","1400730032","0",""
"40073","0","","","93","","","0.3","1400730033","",""
"40073","se_travel_top_ziz_drop3","","","23","","","se_travel_top","1400730034","0",""
"40073","0","","","93","","","0.6","1400730035","",""
"40073","se_travel_top_ziz_look_around","","","23","","","se_travel_top","1400730036","0",""
"40073","","","","91","","","1400730032","1400730037","",""
"40073","travel_topdrama_r_4007_fall4_hit","","","3","","0","1000001","1400730038","0",""
"40073","0","","","93","","","0.5","1400730039","",""
"40073","se_travel_top_ziz_joy2","","","23","","","se_travel_top","1400730040","0",""
"40073","10","","0","12","0","","1000001","1400730041","0.5",""
"40073","0","","","93","","","1.5","1400730042","",""
"40073","","","","111","","","","1400730043","",""
"40073","","","","91","","","0","1400730044","",""
"40074","0","","","93","","","0","1400740001","",""
"40074","0.2","","","24","","","se_travel_top_ziz_wing","1400740002","",""
"40074","0","","","32","","","400790","1400740003","",""
"40074","se_travel_top_ziz_panic","","","23","","","se_travel_top","1400740004","0",""
"40074","1","","","32","","","400724","1400740005","",""
"40074","travel_topdrama_r_4007_fall1","","","3","","0.2","1000001","1400740006","0",""
"40074","fall","","","3","","0.2","9","1400740007","0",""
"40074","fall","","","3","","0.2","16","1400740008","0",""
"40074","0","","","93","","","1.8","1400740009","",""
"40074","se_travel_top_ziz_cry","","","23","","","se_travel_top","1400740010","0",""
