29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19
"3","1","","nop_talk_wish3","501","","","111931","0.2","501096",""
"21","0","","vo_drama_10082001_011","501","0","","vo_drama_10082001","","501097",""
"11","4","0","伊莉亞小姐……\n我非常了解妳的感受。","501","1","0","111931","0","501098","0.5"
"91","","","","501","","","501098","","501099",""
"3","1","","nop_idle_wish3","501","","","111931","0.2","501100",""
"4","","","0","501","","","120731","","501101",""
"3","1","","nop_talk_shy","501","","","120731","0.2","501102",""
"21","0","","vo_drama_10082001_012","501","0","","vo_drama_10082001","","501103",""
"11","4","0","可可蘿小姐……","501","1","0","120731","0","501104","0.5"
"91","","","","501","","","501104","","501105",""
"3","0","0.2","nop_smile2","501","nop_idle_joy1","","111831","0.2","501106",""
"3","0","0","nop_smile2","501","nop_idle_normal","","112031","0.2","501107",""
"93","","","1","501","","","1","","501108",""
"3","1","","nop_idle_shy2","501","","","120731","0.2","501109",""
"3","1","","nop_talk_bitter","501","","","112031","0.2","501110",""
"21","0","","vo_drama_10082001_013","501","0","","vo_drama_10082001","","501111",""
"11","5","0","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","501","1","0","112031","0","501112","0.5"
"93","","","1","501","","","6","","501113",""
"3","0","0.2","nop_talk_doya","501","nop_talk_doya_loop","1","112031","0.2","501114",""
"91","","","","501","","","501112","","501115",""
"3","1","","nop_idle_doya","501","","","112031","0.2","501116",""
"93","","","1","501","","","0.5","","501117",""
"3","1","","nop_talk_joy2","501","","","111831","0.2","501118",""
"21","0","","vo_drama_10082001_014","501","0","","vo_drama_10082001","","501119",""
"11","4","0","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","501","1","0","111831","0","501120","0.5"
"93","","","1","501","","","8","","501121",""
"3","0","","nop_talk_guts2","501","nop_talk_guts2_loop","1","111831","0.2","501122",""
"91","","","","501","","","501120","","501123",""
"3","1","","nop_idle_guts2","501","","","111831","0.2","501124",""
"4","","","1","501","","","120731","","501125",""
"3","0","0.2","nop_talk_normal","501","nop_talk_wish","1","120731","0.2","501126",""
"21","0","","vo_drama_10082001_015","501","0","","vo_drama_10082001","","501127",""
"11","6","0","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","501","1","0","120731","0","501128","1"
"93","","","1","501","","","8.5","","501129",""
"3","0","0","nop_01_shephy_pose","501","nop_01_shephy_pose_loop","1","120731","0.2","501130",""
"93","","","0","501","","","2.5","","501131",""
"3","1","","nop_handclap_long","501","","","111831","0.2","501132",""
"3","1","","nop_talk_wish3","501","","","111931","0.2","501133",""
"3","0","0","nop_talk_doya","501","nop_talk_doya_loop","1","112031","0.2","501134",""
"3","0","0","nop_talk_arm_crossed","501","nop_talk_arm_crossed_loop","1","120931","0.2","501135",""
"3","1","","nop_01_ruka_hello_long","501","","","120831","0.2","501136",""
"91","","","","501","","","501128","","501137",""
"93","","","0","501","","","0.5","","501138",""
"93","","","0","501","","","0.5","","501139",""
"1","105","0","108731","502","-150","-255","1","1.95","502001","nop_idle_joy_normal"
"1","104","1","108831","502","150","-255","1","1.95","502002","nop_idle_joy1"
"1","101","0","108931","502","-300","-225","1","1.95","502003","nop_idle_normal"
"93","","","0","502","","","0.5","","502004",""
"21","0","","vo_drama_10082002_001","502","0","","vo_drama_10082002","","502005",""
"11","4","0","騎士先生，\n新年快樂。","502","1","0","108831","0","502006","0.5"
"3","1","","nop_talk_joy3_blink","502","","","108831","0.2","502007",""
"93","","","1","502","","","1","","502008",""
"3","1","","nop_bow","502","","","108831","0.2","502009",""
"93","","","1","502","","","2.25","","502010",""
"3","1","","nop_idle_normal_joy","502","","","108831","0.2","502011",""
"91","","","","502","","","502006","","502012",""
"21","0","","vo_drama_10082002_002","502","0","","vo_drama_10082002","","502013",""
"11","4","0","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","502","1","0","108731","0","502014","0.5"
"3","1","","nop_talk_joy2","502","","","108731","0.2","502015",""
"91","","","","502","","","502014","","502016",""
"3","1","","nop_idle_joy1","502","","","108731","0.2","502017",""
"21","0","","vo_drama_10082002_003","502","0","","vo_drama_10082002","","502018",""
"11","4","0","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","502","1","0","108931","0","502019","0.5"
"3","1","","nop_talk_thinking","502","","","108931","0.2","502020",""
"91","","","","502","","","502019","","502021",""
"3","1","","nop_idle_thinking","502","","","108931","0.2","502022",""
"21","0","","vo_drama_10082002_004","502","0","","vo_drama_10082002","","502023",""
"11","6","0","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","502","1","0","108731","0","502024","0.5"
"3","1","","nop_talk_joy3_blink2","502","","","108731","0.2","502025",""
"93","","","1","502","","","1.5","","502026",""
"3","1","","nop_talk_joy1_normal","502","","","108731","0.2","502027",""
"91","","","","502","","","502024","","502028",""
"3","1","","nop_idle_joy_normal","502","","","108731","0.2","502029",""
"21","0","","vo_drama_10082002_005","502","0","","vo_drama_10082002","","502030",""
"11","5","0","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","502","1","0","108931","0","502031","0.5"
"3","1","","nop_talk_joy3_blink2","502","","","108931","0.2","502032",""
"93","","","1","502","","","8","","502033",""
"3","1","","nop_talk_joy3_blink","502","","","108931","0.2","502034",""
"91","","","","502","","","502031","","502035",""
"3","1","","nop_idle_thinking","502","","","108931","0.2","502036",""
"21","0","","vo_drama_10082002_006","502","0","","vo_drama_10082002","","502037",""
"11","4","0","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","502","1","0","108831","0","502038","0.5"
"3","1","","nop_talk_memory","502","","","108831","0.2","502039",""
"93","","","1","502","","","4.75","","502040",""
"3","1","","nop_talk_anger2","502","","","108831","0.2","502041",""
"93","","","1","502","","","3.5","","502042",""
"3","1","","nop_talk_normal_dere2","502","","","108831","0.2","502043",""
"91","","","","502","","","502038","","502044",""
"93","","","1","502","","","0.1","","502045",""
"3","1","","nop_idle_normal","502","","","108831","0.2","502046",""
"21","0","","vo_drama_10082002_007","502","0","","vo_drama_10082002","","502047",""
"11","4","0","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","502","1","0","108731","0","502048","0.5"
"3","1","","nop_talk_joy3_blink","502","","","108731","0.2","502049",""
"93","","","1","502","","","5.5","","502050",""
"3","1","","nop_look_talk_sad","502","","","108731","0.2","502051",""
"93","","","1","502","","","1","","502052",""
"3","1","","nop_talk_joy2","502","","","108731","0.2","502053",""
"91","","","","502","","","502048","","502054",""
"3","1","","nop_idle_joy1","502","","","108731","0.2","502055",""
"21","0","","vo_drama_10082002_008","502","0","","vo_drama_10082002","","502056",""
"11","4","0","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","502","1","0","108931","0","502057","0.5"
"3","1","","nop_talk_joy1_normal","502","","","108931","0.2","502058",""
"93","","","1","502","","","3.5","","502059",""
"3","1","","nop_talk_joy3_blink","502","","","108931","0.2","502060",""
"93","","","1","502","","","8.5","","502061",""
"3","0","","nop_talk_arm_crossed","502","","","108931","0.2","502062",""
"93","","","1","502","","","1","","502063",""
"3","1","","nop_idle_arm_crossed","502","","","108931","0.2","502064",""
"91","","","","502","","","502057","","502065",""
"21","0","","vo_drama_10082002_009","502","0","","vo_drama_10082002","","502066",""
"11","6","0","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","502","1","0","108731","0","502067","0.5"
"3","1","","nop_talk_joy3_blink","502","","","108731","0.2","502068",""
"93","","","1","502","","","6","","502069",""
"3","1","","nop_talk_joy2","502","","","108731","0.2","502070",""
"91","","","","502","","","502067","","502071",""
"3","1","","nop_idle_joy1","502","","","108731","0.2","502072",""
"21","0","","vo_drama_10082002_010","502","0","","vo_drama_10082002","","502073",""
"11","4","0","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","502","1","0","108931","0","502074","0.5"
"3","1","","nop_talk_joy3_blink2","502","","","108931","0.2","502075",""
"93","","","1","502","","","7.5","","502076",""
"3","1","","nop_idle_sad","502","","","108831","0.2","502077",""
"12","1.5","0","1","502","1","0","108831","0","502078","0"
"3","1","","nop_talk_worry","502","","","108931","0.2","502079",""
"3","1","","nop_idle_normal_suprise1","502","","","108731","0.2","502080",""
"91","","","","502","","","502074","","502081",""
"91","","","","502","","","502078","","502082",""
"3","1","","nop_idle_worry","502","","","108931","0.2","502083",""
"21","0","","vo_drama_10082002_011","502","0","","vo_drama_10082002","","502084",""
"11","5","0","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","502","1","0","108831","0","502085","0.5"
"3","1","","nop_talk_joy1_sad","502","","","108831","0.2","502086",""
"93","","","1","502","","","7","","502087",""
"3","1","","nop_talk_sad3","502","","","108831","0.2","502088",""
"91","","","","502","","","502085","","502089",""
"3","1","","nop_idle_sad3","502","","","108831","0.2","502090",""
"21","0","","vo_drama_10082002_012","502","0","","vo_drama_10082002","","502091",""
"11","6","0","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","502","1","0","108731","0","502092","0.5"
"3","1","","nop_talk_joy2","502","","","108731","0.2","502093",""
"93","","","1","502","","","6","","502094",""
"3","0","0.2","nop_talk_guts5","502","nop_idle_guts5","1","108731","0.2","502095",""
"91","","","","502","","","502092","","502096",""
"3","1","","nop_idle_guts5","502","","","108731","0.2","502097",""
"21","0","","vo_drama_10082002_013","502","0","","vo_drama_10082002","","502098",""
"11","6","0","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","502","1","0","108931","0","502099","0.5"
"3","0","","nop_talk_arm_crossed","502","","","108931","0.2","502100",""
"93","","","1","502","","","1","","502101",""
"3","0","","nop_talk_arm_crossed_loop","502","","","108931","0.2","502102",""
"93","","","1","502","","","1","","502103",""
"3","1","","nop_talk_normal","502","","","108931","0.2","502104",""
"91","","","","502","","","502099","","502105",""
"3","1","","nop_idle_normal","502","","","108931","0.2","502106",""
"21","0","","vo_drama_10082002_014","502","0","","vo_drama_10082002","","502107",""
"11","4","0","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","502","1","0","108731","0","502108","0.5"
"3","1","","nop_talk_joy2","502","","","108731","0.2","502109",""
"91","","","","502","","","502108","","502110",""
"3","1","","nop_idle_joy_normal","502","","","108731","0.2","502111",""
"21","0","","vo_drama_10082002_015","502","0","","vo_drama_10082002","","502112",""
"11","6","0","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","502","1","0","108831","0","502113","0.5"
"3","1","","nop_talk_joy1_normal","502","","","108831","0.2","502114",""
"93","","","1","502","","","2","","502115",""
"3","1","","nop_look_talk_wish","502","","","108831","0.2","502116",""
"93","","","1","502","","","1","","502117",""
"3","0","0.2","nop_bow","502","nop_idle_joy1","1","108831","0.2","502118",""
"93","","","1","502","","","0.2","","502119",""
"3","0","0.2","nop_bow","502","nop_idle_joy2","1","108731","0.2","502120",""
"3","0","0.2","nop_bow","502","nop_idle_joy1","1","108931","0.2","502121",""
"93","","","1","502","","","3","","502122",""
"91","","","","502","","","502113","","502123",""
"93","","","0","502","","","0.5","","502124",""
"1","104","1","102011","503","1000","-300","1","1.95","503001","nop_idle_joy2"
"1","105","1","100411","503","1000","-270","1","1.95","503002","nop_idle_normal"
"1","101","1","103631","503","1000","-235","1","1.95","503003","nop_idle_normal"
"5","106","0","1","503","-275","-255","1","1.95","503004","NoItem_idle"
"31","-215","","11","503","-105","1","1","0","503005",""
"93","","","0","503","","","0","","503006",""
"3","1","","nop_run","503","","","100411","0.2","503007",""
"2","-255","","-275","503","5","","100411","","503008",""
"93","","","","503","","","0.5","","503009",""
"3","1","","nop_run","503","","","102011","0.2","503010",""
"2","-230","","-140","503","5","","102011","","503011",""
"93","","","","503","","","1","","503012",""
"3","1","","nop_run","503","","","103631","0.2","503013",""
"2","-235","","150","503","4.5","","103631","","503014",""
"93","","","","503","","","3.4","","503015",""
"4","","","0","503","","","100411","","503016",""
"3","1","","nop_idle_normal","503","","","100411","0.2","503017",""
"93","","","","503","","","0.1","","503018",""
"3","0","0.2","nop_03_misogi_hello_long","503","nop_idle_joy1","1","100411","0.2","503019",""
"12","0","","4","503","","","100411","","503020",""
"93","","","","503","","","0.4","","503021",""
"4","","","0","503","","","102011","","503022",""
"3","1","","nop_idle_normal","503","","","102011","0.2","503023",""
"93","","","","503","","","0.1","","503024",""
"3","0","0.2","nop_03_mimi_swing","503","nop_idle_joy1","1","102011","0.2","503025",""
"12","0","","4","503","","","102011","","503026",""
"93","","","","503","","","0.5","","503027",""
"3","0","0","nop_03_kyoka_talk_doya","503","nop_03_kyoka_idle_doya","1","103631","0.2","503028",""
"12","0","","4","503","","","103631","-40","503029",""
"93","","","0","503","","","1.5","","503030",""
"3","1","","nop_talk_joy2","503","","","102011","0.2","503031",""
"21","0","","vo_drama_10082003_001","503","0","","vo_drama_10082003","","503032",""
"11","4","0","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","503","1","0","102011","0","503033","0.5"
"91","","","","503","","","503033","","503034",""
"3","1","","nop_idle_joy1","503","","","102011","0.2","503035",""
"21","0","","vo_drama_10082003_002","503","0","","vo_drama_10082003","","503036",""
"11","5","0","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","503","1","0","100411","0","503037","1"
"3","1","","nop_talk_joy2","503","","","100411","0.2","503038",""
"93","","","1","503","","","4","","503039",""
"3","0","0","nop_03_misogi_trick_in","503","nop_03_misogi_trick_loop","1","1","0.2","503040",""
"3","0","0","nop_03_misogi_trick_in","503","nop_03_misogi_trick_loop","1","100411","0.2","503041",""
"93","","","1","503","","","2","","503042",""
"32","","","1","503","","","11","","503043",""
"3","0","0.2","nop_03_misogi_trick_out","503","NoItem_idle","1","1","0.2","503044",""
"3","0","0.2","nop_03_misogi_trick_out","503","nop_talk_joy2","1","100411","0.2","503045",""
"93","","","1","503","","","0.1","","503046",""
"4","","","1","503","","","102011","","503047",""
"3","0","0","nop_03_mimi_surprise","503","nop_03_mimi_surprise_loop","1","102011","0.2","503048",""
"3","0","0","nop_03_kyoka_surprise","503","nop_03_kyoka_surprise_loop","1","103631","0.2","503049",""
"91","","","","503","","","503037","","503050",""
"3","1","","nop_idle_joy2","503","","","100411","0.2","503051",""
"21","0","","vo_drama_10082003_003","503","0","","vo_drama_10082003","","503052",""
"11","6","0","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","503","1","0","103631","0","503053","0.5"
"3","1","","nop_talk_anger","503","","","103631","0.2","503054",""
"93","","","1","503","","","4","","503055",""
"3","0","0","nop_talk_arm_crossed_anger","503","nop_talk_arm_crossed_loop_anger","1","103631","0.2","503056",""
"91","","","","503","","","503053","","503057",""
"3","1","","nop_idle_normal","503","","","100411","0.2","503058",""
"3","1","","nop_idle_arm_crossed_anger","503","","","103631","0.2","503059",""
"4","","","0","503","","","102011","","503060",""
"21","0","","vo_drama_10082003_004","503","0","","vo_drama_10082003","","503061",""
"11","5","0","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","503","1","0","102011","0","503062","0.5"
"3","1","","nop_talk_surprise_kira","503","","","102011","0.2","503063",""
"93","","","1","503","","","4","","503064",""
"3","0","0","nop_surprise","503","nop_idle_surprise1","1","103631","0.2","503065",""
"91","","","","503","","","503062","","503066",""
"3","1","","nop_idle_surprise_kira","503","","","102011","0.2","503067",""
"21","0","","vo_drama_10082003_005","503","0","","vo_drama_10082003","","503068",""
"11","4","0","盯……\n太好了。年菜裡，\n好像沒有放青椒……","503","1","0","103631","0","503069","0.5"
"3","1","","nop_talk_jitome","503","","","103631","0.2","503070",""
"93","","","1","503","","","1.5","","503071",""
"3","1","","nop_talk_sad3","503","","","103631","0.2","503072",""
"91","","","","503","","","503069","","503073",""
"3","1","","nop_idle_sad3","503","","","103631","0.2","503074",""
"3","1","","nop_idle_joy1","503","","","102011","0.2","503075",""
"21","0","","vo_drama_10082003_006","503","0","","vo_drama_10082003","","503076",""
"11","6","0","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","503","1","0","100411","0","503077","0"
"3","1","","nop_talk_joy2","503","","","100411","0.2","503078",""
"91","","","","503","","","503077","","503079",""
"3","1","","nop_idle_normal","503","","","100411","0.2","503080",""
"21","0","","vo_drama_10082003_007","503","0","","vo_drama_10082003","","503081",""
"11","5","0","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","503","1","0","103631","0","503082","0"
"3","1","","nop_talk_anger2","503","","","103631","0.2","503083",""
"91","","","","503","","","503082","","503084",""
"3","1","","nop_idle_sad","503","","","103631","0.2","503085",""
"21","0","","vo_drama_10082003_008","503","0","","vo_drama_10082003","","503086",""
"11","4","0","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","503","1","0","102011","0","503087","0.5"
"3","1","","nop_talk_surprise1","503","","","102011","0.2","503088",""
"93","","","1","503","","","4","","503089",""
"3","1","","nop_talk_normal","503","","","102011","0.2","503090",""
"91","","","","503","","","503087","","503091",""
"3","1","","nop_idle_normal","503","","","102011","0.2","503092",""
"21","0","","vo_drama_10082003_009","503","0","","vo_drama_10082003","","503093",""
"11","6","0","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","503","1","0","100411","0","503094","0.5"
"3","1","","nop_talk_thinking","503","","","100411","0.2","503095",""
"91","","","","503","","","503094","","503096",""
"3","1","","nop_idle_thinking","503","","","100411","0.2","503097",""
"3","1","","nop_idle_thinking","503","","","103631","0.2","503098",""
"21","0","","vo_drama_10082003_010","503","0","","vo_drama_10082003","","503099",""
"11","5","0","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","503","1","0","102011","0","503100","0.5"
"3","1","","nop_talk_wish","503","","","102011","0.2","503101",""
"93","","","1","503","","","4","","503102",""
"3","1","","nop_talk_joy2","503","","","102011","0.2","503103",""
"91","","","","503","","","503100","","503104",""
"3","1","","nop_idle_joy1","503","","","102011","0.2","503105",""
"21","0","","vo_drama_10082003_011","503","0","","vo_drama_10082003","","503106",""
"11","5","0","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","503","1","0","103631","0","503107","0.5"
"3","0","0.2","nop_talk_guts2","503","nop_talk_guts2_loop","1","103631","0.2","503108",""
"93","","","1","503","","","5.5","","503109",""
"3","0","0.2","nop_03_kyoka_talk_doya","503","nop_03_kyoka_talk_doya_loop","1","103631","0.2","503110",""
"91","","","","503","","","503107","","503111",""
"3","1","","nop_03_kyoka_idle_doya","503","","","103631","0.2","503112",""
"21","0","","vo_drama_10082003_012","503","0","","vo_drama_10082003","","503113",""
"11","5","0","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","503","1","0","100411","0","503114","0.5"
"3","1","","nop_talk_joy2","503","","","100411","0.2","503115",""
"91","","","","503","","","503114","","503116",""
"3","1","","nop_idle_joy2","503","","","100411","0.2","503117",""
"21","0","","vo_drama_10082003_013","503","0","","vo_drama_10082003","","503118",""
"11","5","0","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","503","1","0","103631","0","503119","0.5"
"3","1","","nop_talk_anger","503","","","103631","0.2","503120",""
"91","","","","503","","","503119","","503121",""
"3","1","","nop_idle_anger","503","","","103631","0.2","503122",""
"21","0","","vo_drama_10082003_014","503","0","","vo_drama_10082003","","503123",""
"11","5","0","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","503","1","0","102011","0","503124","0"
"3","1","","nop_talk_joy1","503","","","102011","0.2","503125",""
"91","","","","503","","","503124","","503126",""
"3","0","0.2","nop_03_cmn_eieio","503","nop_03_cmn_eieio_loop","1","102011","0.2","503127",""
"93","","","","503","","","0.1","","503128",""
"3","0","0.2","nop_03_cmn_eieio","503","nop_03_cmn_eieio_loop","1","103631","0.2","503129",""
"93","","","","503","","","0.1","","503130",""
"3","0","0.2","nop_03_cmn_eieio","503","nop_03_cmn_eieio_loop","1","100411","0.2","503131",""
"93","","","0","503","","","1.3","","503132",""
"1","101","0","101231","504","-150","-225","1","1.95","504001","nop_idle_normal"
"1","104","1","104011","504","150","-255","1","1.95","504002","nop_idle_normal"
"1","105","0","101511","504","-300","-255","1","1.95","504003","nop_idle_normal"
"93","","","0","504","","","0.5","","504004",""
"21","0","","vo_drama_10082004_001","504","0","","vo_drama_10082004","","504005",""
"11","6","0","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","504","1","0","101511","0","504006","0.5"
"3","0","0.2","nop_bow","504","nop_talk_joy3","1","101511","0.2","504007",""
"3","0","0.2","nop_bow","504","nop_idle_normal","1","101231","0.2","504008",""
"3","0","0.2","nop_bow","504","nop_idle_normal","1","104011","0.2","504009",""
"91","","","","504","","","504006","","504010",""
"3","1","","nop_idle_normal","504","","","101511","0.2","504011",""
"21","0","","vo_drama_10082004_002","504","0","","vo_drama_10082004","","504012",""
"11","6","0","謝謝你邀請我們～！\n小栞也很高興喔！","504","1","0","101231","0","504013","0.5"
"3","0","0.2","nop_look_smile","504","nop_talk_joy1","1","101231","0.2","504014",""
"91","","","","504","","","504013","","504015",""
"3","1","","nop_idle_normal","504","","","101231","0.2","504016",""
"21","0","","vo_drama_10082004_003","504","0","","vo_drama_10082004","","504017",""
"11","6","0","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","504","1","0","104011","0","504018","0.5"
"3","0","0","nop_shock_in","504","nop_shock_loop","1","104011","0.2","504019",""
"93","","","1","504","","","3","","504020",""
"3","1","","nop_04_aoi_tohoho","504","","","104011","0.2","504021",""
"91","","","","504","","","504018","","504022",""
"21","0","","vo_drama_10082004_004","504","0","","vo_drama_10082004","","504023",""
"11","6","0","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","504","1","0","101231","0","504024","0.5"
"3","0","0","nop_talk_guts2","504","nop_talk_guts2_loop","1","101231","0.2","504025",""
"93","","","1","504","","","1.8","","504026",""
"3","1","","nop_talk_joy1","504","","","101231","0.2","504027",""
"91","","","","504","","","504024","","504028",""
"3","1","","nop_idle_normal","504","","","101231","0.2","504029",""
"21","0","","vo_drama_10082004_005","504","0","","vo_drama_10082004","","504030",""
"11","7","0","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","504","1","0","104011","0","504031","0.5"
"3","1","","nop_04_aoi_panic","504","","","104011","0.2","504032",""
"93","","","1","504","","","4.4","","504033",""
"3","1","","nop_talk_tsun_pain","504","","","104011","0.2","504034",""
"3","1","","nop_idle_bitter","504","","","101511","0.2","504035",""
"3","1","","nop_idle_bitter","504","","","101231","0.2","504036",""
"91","","","","504","","","504031","","504037",""
"21","0","","vo_drama_10082004_006","504","0","","vo_drama_10082004","","504038",""
"11","7","0","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","504","1","0","101511","0","504039","0.5"
"3","1","","nop_talk_normal","504","","","101511","0.2","504040",""
"93","","","1","504","","","2.4","","504041",""
"3","1","","nop_talk_wish_joy","504","","","101511","0.2","504042",""
"91","","","","504","","","504039","","504043",""
"21","0","","vo_drama_10082004_007","504","0","","vo_drama_10082004","","504044",""
"11","7","0","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","504","1","0","101231","0","504045","0.5"
"3","0","0.2","nop_04_hatsune_swing","504","nop_idle_normal","1","101231","0.2","504046",""
"93","","","1","504","","","3","","504047",""
"3","0","","nop_04_hatsune_kiran","504","","","101231","0.2","504048",""
"91","","","","504","","","504045","","504049",""
"3","1","","nop_idle_normal","504","","","101231","0.2","504050",""
"21","0","","vo_drama_10082004_008","504","0","","vo_drama_10082004","","504051",""
"11","6","0","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","504","1","0","104011","0","504052","0.5"
"3","0","0","nop_04_aoi_haua_in","504","nop_04_aoi_haua_loop","1","104011","0.2","504053",""
"93","","","1","504","","","3","","504054",""
"3","1","","nop_talk_joy3_blink","504","","","101511","0.2","504055",""
"3","1","","nop_idle_surprise1","504","","","101231","0.2","504056",""
"91","","","","504","","","504052","","504057",""
"93","","","0","504","","","0.5","","504058",""
"1","103","1","103111","505","-150","-250","1","1.95","505001","nop_05_shinobu_idle_normal"
"1","101","1","102211","505","150","-230","1","1.95","505002","nop_idle_sad"
"1","101","0","100711","505","-360","-240","1","1.95","505003","nop_05_miyako_idle_joy1"
"1","105","1","100611","505","275","-260","1","1.95","505004","nop_idle_joy1"
"5","102","1","2051","505","-50","-225","1","1.95","505005","nop_skull_idle"
"93","","","0","505","","","0.5","","505006",""
"21","0","","vo_drama_10082005_001","505","0","","vo_drama_10082005","","505007",""
"11","4","0","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","505","1","0","100711","0","505008","0.5"
"3","1","","nop_05_miyako_talk_joy2","505","","","100711","0.2","505009",""
"91","","","","505","","","505008","","505010",""
"3","1","","nop_05_miyako_idle_joy2","505","","","100711","0.2","505011",""
"21","0","","vo_drama_10082005_002","505","0","","vo_drama_10082005","","505012",""
"11","4","0","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","505","1","0","103111","0","505013","0.5"
"3","1","","nop_05_shinobu_talk_worry","505","","","103111","0.2","505014",""
"91","","","","505","","","505013","","505015",""
"3","1","","nop_05_shinobu_idle_worry","505","","","103111","0.2","505016",""
"21","0","","vo_drama_10082005_003","505","0","","vo_drama_10082005","","505017",""
"11","6","0","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","505","1","0","100711","0","505018","0.5"
"3","1","","nop_05_miyako_talk_anger","505","","","100711","0.2","505019",""
"91","","","","505","","","505018","","505020",""
"3","1","","nop_05_miyako_idle_anger","505","","","100711","0.2","505021",""
"21","0","","vo_drama_10082005_004","505","0","","vo_drama_10082005","","505022",""
"11","5","0","但我總覺得那到頭來\n好像還是跟平常一樣……","505","1","0","102211","0","505023","0.5"
"3","1","","nop_talk_bitter","505","","","102211","0.2","505024",""
"91","","","","505","","","505023","","505025",""
"3","1","","nop_idle_bitter","505","","","102211","0.2","505026",""
"21","0","","vo_drama_10082005_005","505","0","","vo_drama_10082005","","505027",""
