ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81090005","2022/08/19 15:59:59","10090","1","0","2022/08/01 16:00:00","15100000","6011","10090111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16400000","81090005","601"
"81090006","2022/08/19 15:59:59","10090","1","0","2022/08/01 16:00:00","23300000","6011","10090113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8200000","81090006","601"
"81090007","2022/08/19 15:59:59","10090","3","0","2022/08/01 16:00:00","1","6011","10090115","9016","0","0","討伐特別戰鬥的 Boss","81090007","601"
"81090008","2022/08/19 15:59:59","10090","5","0","2022/08/01 16:00:00","1","6011","10090118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81090008","601"
"81091001","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","1600000","6011","10091103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 17800000","81091001","601"
"81091002","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","3100000","6011","10091104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 16300000","81091002","601"
"81091003","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","1","6011","10091105","9016","0","0","完成特別戰鬥的模式1","81091003","601"
"81091004","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","6300000","6011","10091106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 13100000","81091004","601"
"81091005","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","8000000","6011","10091107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11400000","81091005","601"
"81091006","2022/08/28 15:59:59","10091","2","0","2022/08/19 16:00:00","1","6011","10091108","9016","0","0","完成特別戰鬥的模式2","81091006","601"
"81091007","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","12930000","6011","10091109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6470000","81091007","601"
"81091008","2022/08/28 15:59:59","10091","1","0","2022/08/19 16:00:00","16170000","6011","10091110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3230000","81091008","601"
"81091009","2022/08/28 15:59:59","10091","3","0","2022/08/19 16:00:00","1","6011","10091111","9016","0","0","討伐特別戰鬥的 Boss","81091009","601"
"81091010","2022/08/28 15:59:59","10091","5","0","2022/08/19 16:00:00","1","6011","10091112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81091010","601"
"81092001","2022/09/19 15:59:59","10092","1","0","2022/09/01 16:00:00","6480000","6011","10092103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6700000","81092001","601"
"81092002","2022/09/19 15:59:59","10092","1","0","2022/09/01 16:00:00","12960000","6011","10092104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6500000","81092002","601"
"81092003","2022/09/19 15:59:59","10092","1","0","2022/09/01 16:00:00","1","6011","10092105","9016","0","0","將特別戰鬥的 Boss 的 HP 降低至 5650000","81092003","601"
"81092004","2022/09/19 15:59:59","10092","2","0","2022/09/01 16:00:00","1","6011","10092106","9016","0","0","完成特別戰鬥的模式2","81092004","601"
"81092005","2022/09/19 15:59:59","10092","1","0","2022/09/01 16:00:00","29160000","6011","10092107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4650000","81092005","601"
"81092006","2022/09/19 15:59:59","10092","1","0","2022/09/01 16:00:00","38880000","6011","10092108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2350000","81092006","601"
"81092007","2022/09/19 15:59:59","10092","3","0","2022/09/01 16:00:00","1","6011","10092109","9016","0","0","討伐特別戰鬥的 Boss","81092007","601"
"81092008","2022/09/19 15:59:59","10092","5","0","2022/09/01 16:00:00","1","6011","10092110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81092008","601"
"81093001","2022/09/28 15:59:59","10093","1","0","2022/09/19 16:00:00","1200000","6011","10093103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10800000","81093001","601"
"81093002","2022/09/28 15:59:59","10093","1","0","2022/09/19 16:00:00","2400000","6011","10093104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 9600000","81093002","601"
"81093003","2022/09/28 15:59:59","10093","1","0","2022/09/19 16:00:00","1","6011","10093105","9016","0","0","完成特別戰鬥的模式1","81093003","601"
"81093004","2022/09/28 15:59:59","10093","0","0","2022/09/19 16:00:00","3","6011","10093106","9001","0","0","打倒守門者和祈梨和嘉夜的闇影","81093004","601"
"81093005","2022/09/28 15:59:59","10093","1","0","2022/09/19 16:00:00","6400000","6011","10093107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5600000","81093005","601"
"81093006","2022/09/28 15:59:59","10093","1","0","2022/09/19 16:00:00","9200000","6011","10093108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2800000","81093006","601"
"81093007","2022/09/28 15:59:59","10093","3","0","2022/09/19 16:00:00","1","6011","10093109","9016","0","0","討伐特別戰鬥的 Boss","81093007","601"
"81093008","2022/09/28 15:59:59","10093","5","0","2022/09/19 16:00:00","1","6011","10093110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81093008","601"
"81094001","2022/10/20 15:59:59","10094","0","0","2022/10/02 16:00:00","10","6011","10094103","9014","0","0","打倒10隻手下","81094001","601"
"81094002","2022/10/20 15:59:59","10094","1","0","2022/10/02 16:00:00","3600000","6011","10094104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 64400000","81094002","601"
"81094003","2022/10/20 15:59:59","10094","1","0","2022/10/02 16:00:00","7200000","6011","10094105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 60800000","81094003","601"
"81094004","2022/10/20 15:59:59","10094","2","0","2022/10/02 16:00:00","1","6011","10094106","9016","0","0","完成特別戰鬥的模式2","81094004","601"
"81094005","2022/10/20 15:59:59","10094","1","0","2022/10/02 16:00:00","29900000","6011","10094107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 38100000","81094005","601"
"81094006","2022/10/20 15:59:59","10094","1","0","2022/10/02 16:00:00","48950000","6011","10094108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 19050000","81094006","601"
"81094007","2022/10/20 15:59:59","10094","3","0","2022/10/02 16:00:00","1","6011","10094109","9016","0","0","討伐特別戰鬥的 Boss","81094007","601"
"81094008","2022/10/20 15:59:59","10094","5","0","2022/10/02 16:00:00","1","6011","10094110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81094008","601"
"81095001","2022/10/28 15:59:59","10095","1","0","2022/10/19 16:00:00","1800000","6011","10095103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 14200000","81095001","601"
"81095002","2022/10/28 15:59:59","10095","1","0","2022/10/19 16:00:00","3600000","6011","10095104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 12400000","81095002","601"
"81095003","2022/10/28 15:59:59","10095","1","0","2022/10/19 16:00:00","1","6011","10095105","9016","0","0","完成特別戰鬥的模式1","81095003","601"
"81095004","2022/10/28 15:59:59","10095","0","0","2022/10/19 16:00:00","3","6011","10095106","9001","0","0","打倒碧、美冬、珠希的闇影","81095004","601"
"81095005","2022/10/28 15:59:59","10095","1","0","2022/10/19 16:00:00","9000000","6011","10095107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7000000","81095005","601"
"81095006","2022/10/28 15:59:59","10095","1","0","2022/10/19 16:00:00","12500000","6011","10095108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3500000","81095006","601"
"81095007","2022/10/28 15:59:59","10095","3","0","2022/10/19 16:00:00","1","6011","10095109","9016","0","0","討伐特別戰鬥的 Boss","81095007","601"
"81095008","2022/10/28 15:59:59","10095","5","0","2022/10/19 16:00:00","1","6011","10095110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81095008","601"
"81096001","2022/11/19 15:59:59","10096","1","0","2022/11/01 16:00:00","3600000","6011","10096103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 42000000","81096001","601"
"81096002","2022/11/19 15:59:59","10096","1","0","2022/11/01 16:00:00","7200000","6011","10096104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 38400000","81096002","601"
"81096003","2022/11/19 15:59:59","10096","1","0","2022/11/01 16:00:00","1","6011","10096105","9016","0","0","完成特別戰鬥的模式1","81096003","601"
"81096004","2022/11/19 15:59:59","10096","0","0","2022/11/01 16:00:00","3","6011","10096106","9001","0","0","打倒破曉之星的闇影","81096004","601"
"81096005","2022/11/19 15:59:59","10096","1","0","2022/11/01 16:00:00","22600000","6011","10096107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 23000000","81096005","601"
"81096006","2022/11/19 15:59:59","10096","1","0","2022/11/01 16:00:00","34100000","6011","10096108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11500000","81096006","601"
"81096007","2022/11/19 15:59:59","10096","3","0","2022/11/01 16:00:00","1","6011","10096109","9016","0","0","討伐特別戰鬥的 Boss","81096007","601"
"81096008","2022/11/19 15:59:59","10096","5","0","2022/11/01 16:00:00","1","6011","10096110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81096008","601"
"81097001","2022/11/27 15:59:59","10097","1","0","2022/11/18 16:00:00","1","6011","10097101","9016","0","0","完成特別戰鬥的模式1","81097001","601"
"81097002","2022/11/27 15:59:59","10097","2","0","2022/11/18 16:00:00","1","6011","10097102","9016","0","0","完成特別戰鬥的模式2","81097002","601"
"81097003","2022/11/27 15:59:59","10097","0","0","2022/11/18 16:00:00","40","6011","10097103","9020","1","0","把留到暑假最後一天的作業寫到40％吧","81097003","601"
"81097004","2022/11/27 15:59:59","10097","0","0","2022/11/18 16:00:00","70","6011","10097104","9020","1","0","把留到暑假最後一天的作業寫到70％吧","81097004","601"
"81097005","2022/11/27 15:59:59","10097","3","0","2022/11/18 16:00:00","1","6011","10097105","9016","0","0","把留到暑假最後一天的作業寫完吧","81097005","601"
"81097006","2022/11/27 15:59:59","10097","5","0","2022/11/18 16:00:00","1","6011","10097106","9015","0","0","在5次以內，通過EXHIBITION或特別戰鬥","81097006","601"
"81098001","2022/12/19 15:59:59","10098","0","0","2022/12/01 16:00:00","3","6011","10098101","9001","0","0","打倒小小甜心的闇影","81098001","601"
"81098002","2022/12/19 15:59:59","10098","2","0","2022/12/01 16:00:00","1","6011","10098102","9016","0","0","將MODE2出現的怪物全部打倒","81098002","601"
"81098003","2022/12/19 15:59:59","10098","1","0","2022/12/01 16:00:00","12700000","6011","10098103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 25300000","81098003","601"
"81098004","2022/12/19 15:59:59","10098","1","0","2022/12/01 16:00:00","25400000","6011","10098104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 12600000","81098004","601"
"81098005","2022/12/19 15:59:59","10098","3","0","2022/12/01 16:00:00","1","6011","10098105","9016","0","0","討伐特別戰鬥的 Boss","81098005","601"
"81098006","2022/12/19 15:59:59","10098","5","0","2022/12/01 16:00:00","1","6011","10098106","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81098006","601"
"81099001","2022/12/28 15:59:59","10099","0","0","2022/12/19 16:00:00","25","6011","10099101","9014","0","0","打倒 25 隻歌唱水母","81099001","601"
"81099002","2022/12/28 15:59:59","10099","0","0","2022/12/19 16:00:00","3","6011","10099102","9001","0","0","打倒慈樂之音的闇影","81099002","601"
"81099003","2022/12/28 15:59:59","10099","1","0","2022/12/19 16:00:00","2300000","6011","10099103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4500000","81099003","601"
"81099004","2022/12/28 15:59:59","10099","1","0","2022/12/19 16:00:00","4500000","6011","10099104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2300000","81099004","601"
"81099005","2022/12/28 15:59:59","10099","3","0","2022/12/19 16:00:00","1","6011","10099105","9016","0","0","討伐特別戰鬥的 Boss","81099005","601"
"81099006","2022/12/28 15:59:59","10099","5","0","2022/12/19 16:00:00","1","6011","10099106","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81099006","601"
"81100001","2023/01/20 15:59:59","10100","0","0","2023/01/02 16:00:00","4","6011","10100103","9001","0","0","將MODE1出現的怪物全部打倒","81100001","601"
"81100002","2023/01/20 15:59:59","10100","1","0","2023/01/02 16:00:00","8550000","6011","10100104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 77200000","81100002","601"
"81100003","2023/01/20 15:59:59","10100","1","0","2023/01/02 16:00:00","17150000","6011","10100105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 68600000","81100003","601"
"81100004","2023/01/20 15:59:59","10100","2","0","2023/01/02 16:00:00","1","6011","10100106","9016","0","0","完成特別戰鬥的模式2","81100004","601"
"81100005","2023/01/20 15:59:59","10100","1","0","2023/01/02 16:00:00","45750000","6011","10100107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 40000000","81100005","601"
"81100006","2023/01/20 15:59:59","10100","1","0","2023/01/02 16:00:00","65750000","6011","10100108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20000000","81100006","601"
"81100007","2023/01/20 15:59:59","10100","3","0","2023/01/02 16:00:00","1","6011","10100109","9016","0","0","討伐特別戰鬥的 Boss","81100007","601"
"81100008","2023/01/20 15:59:59","10100","5","0","2023/01/02 16:00:00","1","6011","10100110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81100008","601"
"81101001","2023/01/28 15:59:59","10101","0","0","2023/01/19 16:00:00","4","6011","10101101","9001","0","0","打倒深月、雪的闇影及其餘怪物","81101001","601"
"81101002","2023/01/28 15:59:59","10101","0","0","2023/01/19 16:00:00","25","6011","10101102","9014","0","0","打倒 25 隻目標","81101002","601"
"81101003","2023/01/28 15:59:59","10101","1","0","2023/01/19 16:00:00","3700000","6011","10101103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7300000","81101003","601"
"81101004","2023/01/28 15:59:59","10101","1","0","2023/01/19 16:00:00","7300000","6011","10101104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3700000","81101004","601"
"81101005","2023/01/28 15:59:59","10101","3","0","2023/01/19 16:00:00","1","6011","10101105","9016","0","0","討伐特別戰鬥的 Boss","81101005","601"
"81101006","2023/01/28 15:59:59","10101","5","0","2023/01/19 16:00:00","1","6011","10101106","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81101006","601"
"81102001","2023/02/19 15:59:59","10102","1","0","2023/02/01 16:00:00","22000000","6011","10102103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 75000000","81102001","601"
"81102002","2023/02/19 15:59:59","10102","1","0","2023/02/01 16:00:00","44000000","6011","10102104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 53000000","81102002","601"
"81102003","2023/02/19 15:59:59","10102","1","0","2023/02/01 16:00:00","1","6011","10102105","9016","0","0","完成特別戰鬥的模式1","81102003","601"
"81102004","2023/02/19 15:59:59","10102","0","0","2023/02/01 16:00:00","3","6011","10102106","9001","0","0","打倒智、鈴、七七香的闇影","81102004","601"
"81102005","2023/02/19 15:59:59","10102","1","0","2023/02/01 16:00:00","77000000","6011","10102107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20000000","81102005","601"
"81102006","2023/02/19 15:59:59","10102","1","0","2023/02/01 16:00:00","87000000","6011","10102108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10000000","81102006","601"
"81102007","2023/02/19 15:59:59","10102","3","0","2023/02/01 16:00:00","1","6011","10102109","9016","0","0","討伐特別戰鬥的 Boss","81102007","601"
"81102008","2023/02/19 15:59:59","10102","5","0","2023/02/01 16:00:00","1","6011","10102110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81102008","601"
"81103001","2023/02/26 15:59:59","10103","0","0","2023/02/17 16:00:00","3","6011","10103103","9001","0","0","打倒香織、妮諾、鈴奈的闇影","81103001","601"
"81103002","2023/02/26 15:59:59","10103","1","0","2023/02/17 16:00:00","100000","6011","10103104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8200000","81103002","601"
"81103003","2023/02/26 15:59:59","10103","1","0","2023/02/17 16:00:00","200000","6011","10103105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8100000","81103003","601"
"81103004","2023/02/26 15:59:59","10103","2","0","2023/02/17 16:00:00","1","6011","10103106","9016","0","0","完成特別戰鬥的模式2","81103004","601"
"81103005","2023/02/26 15:59:59","10103","1","0","2023/02/17 16:00:00","2940000","6011","10103107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5360000","81103005","601"
"81103006","2023/02/26 15:59:59","10103","1","0","2023/02/17 16:00:00","5620000","6011","10103108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2680000","81103006","601"
"81103007","2023/02/26 15:59:59","10103","3","0","2023/02/17 16:00:00","1","6011","10103109","9016","0","0","討伐特別戰鬥的 Boss","81103007","601"
"81103008","2023/02/26 15:59:59","10103","5","0","2023/02/17 16:00:00","1","6011","10103110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81103008","601"
"81104001","2023/03/19 15:59:59","10104","0","0","2023/03/01 16:00:00","3","6011","10104103","9001","0","0","打倒克莉絲提娜、茉莉的闇影及其餘怪物","81104001","601"
"81104002","2023/03/19 15:59:59","10104","1","0","2023/03/01 16:00:00","27700000","6011","10104104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 110800000","81104002","601"
"81104003","2023/03/19 15:59:59","10104","1","0","2023/03/01 16:00:00","55400000","6011","10104105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 83100000","81104003","601"
"81104004","2023/03/19 15:59:59","10104","2","0","2023/03/01 16:00:00","1","6011","10104106","9016","0","0","完成特別戰鬥的模式2","81104004","601"
"81104005","2023/03/19 15:59:59","10104","1","0","2023/03/01 16:00:00","101500000","6011","10104107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 37000000","81104005","601"
"81104006","2023/03/19 15:59:59","10104","1","0","2023/03/01 16:00:00","120000000","6011","10104108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 18500000","81104006","601"
"81104007","2023/03/19 15:59:59","10104","3","0","2023/03/01 16:00:00","1","6011","10104109","9016","0","0","討伐特別戰鬥的 Boss","81104007","601"
"81104008","2023/03/19 15:59:59","10104","5","0","2023/03/01 16:00:00","1","6011","10104110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81104008","601"
"81105001","2023/03/28 15:59:59","10105","1","0","2023/03/19 16:00:00","1760000","6011","10105103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7540000","81105001","601"
"81105002","2023/03/28 15:59:59","10105","1","0","2023/03/19 16:00:00","3520000","6011","10105104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5780000","81105002","601"
"81105003","2023/03/28 15:59:59","10105","1","0","2023/03/19 16:00:00","1","6011","10105105","9016","0","0","完成特別戰鬥的模式1","81105003","601"
"81105004","2023/03/28 15:59:59","10105","0","0","2023/03/19 16:00:00","490","6011","10105106","9014","4","0","破壞反逆獸‧三重的護盾","81105004","601"
"81105005","2023/03/28 15:59:59","10105","1","0","2023/03/19 16:00:00","5440000","6011","10105111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3860000","81105005","601"
"81105006","2023/03/28 15:59:59","10105","1","0","2023/03/19 16:00:00","7340000","6011","10105113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1960000","81105006","601"
"81105007","2023/03/28 15:59:59","10105","3","0","2023/03/19 16:00:00","1","6011","10105115","9016","0","0","討伐特別戰鬥的 Boss","81105007","601"
"81105008","2023/03/28 15:59:59","10105","5","0","2023/03/19 16:00:00","1","6011","10105118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81105008","601"
"81106001","2023/04/19 15:59:59","10106","0","0","2023/04/01 16:00:00","12","6011","10106103","9014","0","0","打倒 12 隻目標","81106001","601"
"81106002","2023/04/19 15:59:59","10106","1","0","2023/04/01 16:00:00","13300000","6011","10106104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 86700000","81106002","601"
"81106003","2023/04/19 15:59:59","10106","1","0","2023/04/01 16:00:00","26600000","6011","10106105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 73400000","81106003","601"
"81106004","2023/04/19 15:59:59","10106","2","0","2023/04/01 16:00:00","1","6011","10106106","9016","0","0","完成特別戰鬥的模式2","81106004","601"
"81106005","2023/04/19 15:59:59","10106","1","0","2023/04/01 16:00:00","60000000","6011","10106107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 40000000","81106005","601"
"81106006","2023/04/19 15:59:59","10106","1","0","2023/04/01 16:00:00","80000000","6011","10106108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20000000","81106006","601"
"81106007","2023/04/19 15:59:59","10106","3","0","2023/04/01 16:00:00","1","6011","10106109","9016","0","0","討伐特別戰鬥的 Boss","81106007","601"
"81106008","2023/04/19 15:59:59","10106","5","0","2023/04/01 16:00:00","1","6011","10106110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81106008","601"
"81107001","2023/04/26 15:59:59","10107","0","0","2023/04/17 16:00:00","3","6011","10107103","9001","0","0","打倒宮子、真陽、璃乃的闇影","81107001","601"
"81107002","2023/04/26 15:59:59","10107","1","0","2023/04/17 16:00:00","1330000","6011","10107104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8670000","81107002","601"
"81107003","2023/04/26 15:59:59","10107","1","0","2023/04/17 16:00:00","2660000","6011","10107105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 7340000","81107003","601"
"81107004","2023/04/26 15:59:59","10107","2","0","2023/04/17 16:00:00","1","6011","10107106","9016","0","0","完成特別戰鬥的模式2","81107004","601"
"81107005","2023/04/26 15:59:59","10107","1","0","2023/04/17 16:00:00","6000000","6011","10107107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 4000000","81107005","601"
"81107006","2023/04/26 15:59:59","10107","1","0","2023/04/17 16:00:00","8000000","6011","10107108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2000000","81107006","601"
"81107007","2023/04/26 15:59:59","10107","3","0","2023/04/17 16:00:00","1","6011","10107109","9016","0","0","討伐特別戰鬥的 Boss","81107007","601"
"81107008","2023/04/26 15:59:59","10107","5","0","2023/04/17 16:00:00","1","6011","10107110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81107008","601"
"81108001","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","6700000","6011","10108103","9018","1","0","將特別戰鬥的Boss的HP降低至93300000","81108001","601"
"81108002","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","13400000","6011","10108104","9018","1","0","將特別戰鬥的Boss的HP降低至86600000","81108002","601"
"81108003","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","1","6011","10108105","9016","0","0","完成特別戰鬥的模式1","81108003","601"
"81108004","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","26700000","6011","10108106","9018","1","0","將特別戰鬥的Boss的HP降低至73300000","81108004","601"
"81108005","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","33400000","6011","10108107","9018","1","0","將特別戰鬥的Boss的HP降低至66600000","81108005","601"
"81108006","2023/05/19 15:59:59","10108","2","0","2023/05/01 16:00:00","1","6011","10108108","9016","0","0","完成特別戰鬥的模式2","81108006","601"
"81108007","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","60000000","6011","10108109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 40000000","81108007","601"
"81108008","2023/05/19 15:59:59","10108","1","0","2023/05/01 16:00:00","80000000","6011","10108110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20000000","81108008","601"
"81108009","2023/05/19 15:59:59","10108","3","0","2023/05/01 16:00:00","1","6011","10108111","9016","0","0","討伐特別戰鬥的 Boss","81108009","601"
"81108010","2023/05/19 15:59:59","10108","5","0","2023/05/01 16:00:00","1","6011","10108112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81108010","601"
"81109001","2023/05/28 15:59:59","10109","0","0","2023/05/19 16:00:00","20","6011","10109103","9014","0","0","打倒 20 隻高等獸人","81109001","601"
"81109002","2023/05/28 15:59:59","10109","1","0","2023/05/19 16:00:00","1000000","6011","10109106","9018","1","0","將特別戰鬥的Boss的HP降低至8500000","81109002","601"
"81109003","2023/05/28 15:59:59","10109","1","0","2023/05/19 16:00:00","2000000","6011","10109107","9018","1","0","將特別戰鬥的Boss的HP降低至7500000","81109003","601"
"81109004","2023/05/28 15:59:59","10109","2","0","2023/05/19 16:00:00","1","6011","10109108","9016","0","0","完成特別戰鬥的模式2","81109004","601"
"81109005","2023/05/28 15:59:59","10109","1","0","2023/05/19 16:00:00","5170000","6011","10109109","9018","1","0","將特別戰鬥的Boss的HP降低至4330000","81109005","601"
"81109006","2023/05/28 15:59:59","10109","1","0","2023/05/19 16:00:00","7340000","6011","10109110","9018","1","0","將特別戰鬥的Boss的HP降低至2160000","81109006","601"
"81109007","2023/05/28 15:59:59","10109","3","0","2023/05/19 16:00:00","1","6011","10109111","9016","0","0","討伐特別戰鬥的 Boss","81109007","601"
"81109008","2023/05/28 15:59:59","10109","5","0","2023/05/19 16:00:00","1","6011","10109112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81109008","601"
"81110001","2023/06/29 15:59:59","10110","1","0","2023/06/01 16:00:00","22000000","6011","10110103","9018","1","0","將特別戰鬥的樂園守護者的HP降低至123000000","81110001","601"
"81110002","2023/06/29 15:59:59","10110","1","0","2023/06/01 16:00:00","44000000","6011","10110104","9018","1","0","將特別戰鬥的樂園守護者的HP降低至101000000","81110002","601"
"81110003","2023/06/29 15:59:59","10110","1","0","2023/06/01 16:00:00","1","6011","10110105","9016","0","0","通過樂園守護者的MODE1","81110003","601"
"81110004","2023/06/29 15:59:59","10110","0","0","2023/06/01 16:00:00","4","6011","10110106","9001","0","0","打倒千歌、紡希的闇影的闇影及其餘怪物","81110004","601"
"81110005","2023/06/29 15:59:59","10110","1","0","2023/06/01 16:00:00","91800000","6011","10110107","9018","1","0","將特別戰鬥的樂園守護者的HP降低至53200000","81110005","601"
