586cadd74f9f51c6d6181925ab6ae7fa96ea0da21fa4fbbc0fcc933b9a2de0bf,1f146b7f81b207a565c4cef42901de5e78e9e3e3bea4841ebd251373830659ff,08ec45b7da51527fdbf6f53525987b23245cec23fdc0e17554048f04e0978249,5e43b83bf30e9be64ce8b082716e429fb9b5f54ef958daeede02d3d3dda803ef,b4f501dbd4f6239f0237fe058a529bbbda8386fb7a3662e722941337d062260c,823db228ff8aca7810a8374862ff534f122606276d859609dcf218972bb37017,f23255806a9a26cf5a7880ffe3cdb4bd061c6e807b6568f688e03fe0a36e1291,0e1c43948ca3063c2614e295cbb9812369ee4b66aba06282d3e910d882f6a606,e2fde2d8c70ec5b2eadef1af79a21846c47ab84f34fa84e21eb151ac5dc864df,2c60e5bbd4f3bf62c0136f0ab6d059ce5084069ee8b969655ccc974354319422,23b1748a43c64fa1bc3c22d14a517c179f0d41457815081bcc9ac479240edd3b,88f252c66937525e817359d8cb2af6e28d5a318be5491256183644871ea8071b
"1001","30","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109014","0","10109","5082405","120701","0","0"
"1001","30","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109015","5082002","10109","5082425","120701","1","0"
"1001","30","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109016","5082004","10109","5082445","120701","1","0"
"1001","30","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109017","5082005","10109","5082405","120701","1","0"
"1003","2","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109018","0","10109","5082406","120701","0","0"
"1003","2","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109019","5082002","10109","5082426","120701","1","0"
"1003","2","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109020","5082004","10109","5082446","120701","1","0"
"1003","2","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109021","5082005","10109","5082406","120701","1","0"
"1003","3","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109022","0","10109","5082407","120801","0","0"
"1003","3","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109023","5082002","10109","5082427","120801","1","0"
"1003","3","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109024","5082004","10109","5082447","120801","1","0"
"1003","3","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109025","5082005","10109","5082407","120801","1","0"
"1003","4","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109026","0","10109","5082408","120902","0","0"
"1003","4","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109027","5082002","10109","5082428","120902","1","0"
"1003","4","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109028","5082004","10109","5082448","120902","1","0"
"1003","4","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109029","5082005","10109","5082408","120902","1","0"
"1003","5","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109030","0","10109","5082409","120701","0","0"
"1003","5","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109031","5082002","10109","5082429","120701","1","0"
"1003","5","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109032","5082004","10109","5082449","120701","1","0"
"1003","5","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109033","5082005","10109","5082409","120701","1","0"
"1003","6","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109034","0","10109","5082410","120801","0","0"
"1003","6","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109035","5082002","10109","5082430","120801","1","0"
"1003","6","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109036","5082004","10109","5082450","120801","1","0"
"1003","6","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109037","5082005","10109","5082410","120801","1","0"
"1003","8","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109038","0","10109","5082411","120801","0","0"
"1003","8","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109039","5082002","10109","5082431","120801","1","0"
"1003","8","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109040","5082004","10109","5082451","120801","1","0"
"1003","8","0","2023/05/19 16:00:00","2023/05/26 15:59:59","10109041","5082005","10109","5082411","120801","1","0"
"1002","1011003","1","2023/06/01 16:00:00","2023/06/27 15:59:59","10110001","0","10110","5110442","102901","0","0"
"1003","2","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110002","0","10110","5110446","106101","0","0"
"1004","124901","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110003","0","10110","5110401","124901","0","0"
"1002","1011003","1","2023/06/01 16:00:00","2023/06/27 15:59:59","10110004","5110001","10110","5110402","102901","1","0"
"1003","2","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110005","5110001","10110","5110406","106102","1","0"
"1003","4","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110006","0","10110","5110407","102901","0","0"
"1003","7","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110007","0","10110","5110408","106501","0","0"
"1004","124901","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110009","5110005","10110","5110421","124901","1","0"
"1002","1011003","1","2023/06/01 16:00:00","2023/06/27 15:59:59","10110010","5110005","10110","5110422","124801","1","0"
"1003","2","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110011","5110005","10110","5110426","125002","1","0"
"1003","4","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110012","5110005","10110","5110427","124801","1","0"
"1003","7","0","2023/06/01 16:00:00","2023/06/27 15:59:59","10110013","5110005","10110","5110428","124901","1","0"
"1002","1011103","1","2023/06/08 16:00:00","2023/06/27 15:59:59","10111001","0","10111","5111402","125002","0","0"
"1003","10","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111002","0","10111","5111406","125002","0","0"
"1003","12","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111003","0","10111","5111407","124801","0","0"
"1003","17","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111004","0","10111","5111408","124901","0","0"
"1003","27","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111005","5111005","10111","5111411","125001","1","0"
"1002","1011103","1","2023/06/08 16:00:00","2023/06/27 15:59:59","10111006","5111004","10111","5111442","125001","1","0"
"1003","10","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111007","5111004","10111","5111446","125001","1","0"
"1002","1011103","1","2023/06/08 16:00:00","2023/06/27 15:59:59","10111008","5111005","10111","5111422","125001","1","0"
"1003","10","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111009","5111005","10111","5111426","125001","1","0"
"1003","12","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111010","5111005","10111","5111427","124801","1","0"
"1003","17","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111011","5111005","10111","5111428","124901","1","0"
"1003","0","0","2023/06/08 16:00:00","2023/06/27 15:59:59","10111012","5111005","10111","5111431","125001","1","0"
"1002","1011203","1","2023/06/16 16:00:00","2023/06/30 15:59:59","10112001","0","10112","5084402","106401","0","0"
"1001","10","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112002","0","10112","5084403","106401","0","0"
"1001","20","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112003","0","10112","5084404","106001","0","0"
"1001","30","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112004","0","10112","5084405","105901","0","0"
"1003","2","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112005","5084003","10112","5084406","106001","1","0"
"1003","3","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112006","5084003","10112","5084407","105901","1","0"
"1003","4","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112007","5084003","10112","5084408","106401","1","0"
"1002","1011203","1","2023/06/16 16:00:00","2023/06/30 15:59:59","10112008","5084003","10112","5084422","106401","1","0"
"1001","10","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112009","5084003","10112","5084423","106401","1","0"
"1001","20","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112010","5084003","10112","5084424","106001","1","0"
"1001","30","0","2023/06/16 16:00:00","2023/06/30 15:59:59","10112011","5084003","10112","5084425","105901","1","0"
"1004","121201","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113001","0","10113","5085401","121201","0","0"
"1002","1011303","1","2023/06/21 16:00:00","2023/06/30 15:59:59","10113002","0","10113","5085402","121201","0","0"
"1001","10","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113003","0","10113","5085403","106001","0","0"
"1001","20","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113004","0","10113","5085404","105801","0","0"
"1001","30","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113005","0","10113","5085405","121201","0","0"
"1003","7","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113006","5085005","10113","5085406","121001","1","0"
"1003","8","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113007","5085005","10113","5085407","121101","1","0"
"1003","9","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113008","5085005","10113","5085408","121201","1","0"
"1003","14","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113009","5085005","10113","5085411","121001","1","0"
"1002","1011303","1","2023/06/21 16:00:00","2023/06/30 15:59:59","10113010","5085004","10113","5085422","121201","1","0"
"1001","10","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113011","5085004","10113","5085423","106001","1","0"
"1001","20","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113012","5085004","10113","5085424","105801","1","0"
"1001","30","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113013","5085004","10113","5085425","121201","1","0"
"1002","1011303","1","2023/06/21 16:00:00","2023/06/30 15:59:59","10113014","5085005","10113","5085442","121201","1","0"
"1001","10","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113015","5085005","10113","5085443","121101","1","0"
"1001","20","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113016","5085005","10113","5085444","121001","1","0"
"1001","30","0","2023/06/21 16:00:00","2023/06/30 15:59:59","10113017","5085005","10113","5085445","121201","1","0"
"1002","1011403","1","2023/07/02 16:00:00","2023/07/16 15:59:59","10114001","0","10114","5114402","104601","0","0"
"1002","1011403","1","2023/07/02 16:00:00","2023/07/16 15:59:59","10114002","5114003","10114","5114422","125101","1","0"
"1003","2","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114003","0","10114","5114406","104601","0","0"
"1003","2","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114004","5114003","10114","5114426","125101","1","0"
"1003","4","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114005","5114003","10114","5114407","125201","1","0"
"1003","7","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114006","5114003","10114","5114408","125101","1","0"
"1003","10","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114007","5114004","10114","5114409","125201","1","0"
"1003","13","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114008","5114006","10114","5114410","125201","1","0"
"1003","15","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114009","0","10114","5114411","105301","0","0"
"1003","15","0","2023/07/02 16:00:00","2023/07/16 15:59:59","10114010","5114003","10114","5114431","125201","1","0"
"1002","1011503","1","2023/07/19 16:00:00","2023/07/26 15:59:59","10115001","0","10115","5088402","105001","0","0"
"1002","1011503","1","2023/07/19 16:00:00","2023/07/26 15:59:59","10115002","5088003","10115","5088422","121401","1","0"
"1002","1011503","1","2023/07/19 16:00:00","2023/07/26 15:59:59","10115003","5088005","10115","5088442","121401","1","0"
"1001","10","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115004","0","10115","5088403","105001","0","0"
"1001","10","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115005","5088003","10115","5088423","121401","1","0"
"1001","10","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115006","5088005","10115","5088443","121401","1","0"
"1001","20","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115007","0","10115","5088404","102101","0","0"
"1001","20","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115008","5088003","10115","5088424","121301","1","0"
"1001","20","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115009","5088005","10115","5088444","121301","1","0"
"1001","30","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115010","0","10115","5088405","105001","0","0"
"1001","30","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115011","5088003","10115","5088425","121401","1","0"
"1001","30","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115012","5088005","10115","5088445","121401","1","0"
"1003","2","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115013","0","10115","5088406","105001","0","0"
"1003","2","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115014","5088003","10115","5088426","121401","1","0"
"1003","2","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115015","5088005","10115","5088446","121401","1","0"
"1003","3","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115016","0","10115","5088407","102101","0","0"
"1003","3","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115017","5088003","10115","5088427","121301","1","0"
"1003","3","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115018","5088005","10115","5088447","121301","1","0"
"1003","4","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115019","0","10115","5088408","105001","0","0"
"1003","4","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115020","5088003","10115","5088428","121401","1","0"
"1003","4","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115021","5088005","10115","5088448","121401","1","0"
"1003","5","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115022","0","10115","5088409","102101","0","0"
"1003","5","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115023","5088003","10115","5088429","121301","1","0"
"1003","5","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115024","5088005","10115","5088449","121301","1","0"
"1003","6","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115025","5088005","10115","5088450","121401","1","0"
"1003","8","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115026","0","10115","5088411","105001","0","0"
"1003","8","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115027","5088003","10115","5088431","121401","1","0"
"1003","8","0","2023/07/19 16:00:00","2023/07/26 15:59:59","10115028","5088005","10115","5088451","121401","1","0"
"1002","1011603","1","2023/08/01 16:00:00","2023/08/15 15:59:59","10116001","0","10116","5116402","103801","0","0"
"1003","2","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116002","0","10116","5116406","103801","0","0"
"1002","1011603","1","2023/08/01 16:00:00","2023/08/15 15:59:59","10116003","5116001","10116","5116422","125402","1","0"
"1003","2","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116004","5116001","10116","5116426","125402","1","0"
"1003","4","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116005","5116001","10116","5116427","125302","1","0"
"1003","7","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116006","5116001","10116","5116428","125302","1","0"
"1003","10","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116007","5116001","10116","5116429","125402","1","0"
"1002","1011603","1","2023/08/01 16:00:00","2023/08/15 15:59:59","10116008","5116004","10116","5116442","125402","1","0"
"1003","2","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116009","5116004","10116","5116446","125402","1","0"
"1003","4","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116010","5116004","10116","5116447","125302","1","0"
"1003","7","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116011","5116004","10116","5116448","125302","1","0"
"1003","10","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116012","5116004","10116","5116449","125402","1","0"
"1003","13","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116013","5116006","10116","5116450","125402","1","0"
"1003","15","0","2023/08/01 16:00:00","2023/08/15 15:59:59","10116014","5116006","10116","5116451","125402","1","0"
"1002","1011703","1","2023/08/18 16:00:00","2023/08/25 15:59:59","10117001","0","10117","5090402","106601","0","0"
"1002","1011703","1","2023/08/18 16:00:00","2023/08/25 15:59:59","10117002","5090002","10117","5090422","121601","1","0"
"1001","10","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117003","0","10117","5090403","106601","0","0"
"1001","10","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117004","5090002","10117","5090423","121601","1","0"
"1001","20","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117005","0","10117","5090404","105501","0","0"
"1001","20","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117006","5090002","10117","5090424","121501","1","0"
"1001","30","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117007","0","10117","5090405","105501","0","0"
"1001","30","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117008","5090002","10117","5090425","121501","1","0"
"1003","2","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117009","0","10117","5090406","105501","0","0"
"1003","2","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117010","5090002","10117","5090426","121501","1","0"
"1003","3","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117011","5090002","10117","5090407","121601","1","0"
"1003","4","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117012","5090002","10117","5090410","121501","1","0"
"1003","5","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117013","5090002","10117","5090409","121601","1","0"
"1003","8","0","2023/08/18 16:00:00","2023/08/25 15:59:59","10117014","5090006","10117","5090411","121601","1","0"
"1004","125701","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118001","0","10118","5118401","125701","0","0"
"1002","1011803","1","2023/09/01 16:00:00","2023/09/15 15:59:59","10118002","0","10118","5118402","125501","0","0"
"1003","2","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118003","0","10118","5118406","105701","0","0"
"1003","2","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118004","5118002","10118","5118426","105701","1","0"
"1003","2","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118005","5118003","10118","5118446","105701","1","0"
"1003","2","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118006","5118004","10118","5118466","125501","1","0"
"1003","2","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118007","5118007","10118","5118486","125501","1","0"
"1003","4","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118008","5118002","10118","5118407","125701","1","0"
"1003","4","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118009","5118003","10118","5118427","125701","1","0"
"1003","4","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118010","5118007","10118","5118447","125701","1","0"
"1003","7","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118011","5118004","10118","5118408","125501","1","0"
"1003","7","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118012","5118007","10118","5118428","125501","1","0"
"1003","10","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118013","5118004","10118","5118409","125601","1","0"
"1003","10","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118014","5118007","10118","5118429","125601","1","0"
"1003","13","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118015","5118004","10118","5118410","125601","1","0"
"1003","13","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118016","5118007","10118","5118430","125601","1","0"
"1003","15","0","2023/09/01 16:00:00","2023/09/15 15:59:59","10118017","5118007","10118","5118411","125501","1","0"
"1002","1011903","1","2023/09/18 16:00:00","2023/09/25 15:59:59","10119001","0","10119","5092402","101401","0","0"
"1002","1011903","1","2023/09/18 16:00:00","2023/09/25 15:59:59","10119002","5092001","10119","5092422","101401","1","0"
"1002","1011903","1","2023/09/18 16:00:00","2023/09/25 15:59:59","10119003","5092004","10119","5092442","101401","1","0"
"1001","10","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119004","0","10119","5092403","101401","0","0"
"1001","10","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119005","5092001","10119","5092423","101401","1","0"
"1001","10","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119006","5092004","10119","5092443","101401","1","0"
"1001","20","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119007","0","10119","5092404","103101","0","0"
"1001","20","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119008","5092001","10119","5092424","122001","1","0"
"1001","20","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119009","5092004","10119","5092444","122001","1","0"
"1001","30","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119010","5092001","10119","5092425","121901","1","0"
"1001","30","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119011","5092004","10119","5092445","121901","1","0"
"1003","2","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119012","5092001","10119","5092426","101401","1","0"
"1003","2","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119013","5092004","10119","5092446","101401","1","0"
"1003","3","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119014","0","10119","5092407","103101","0","0"
"1003","3","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119015","5092001","10119","5092427","122001","1","0"
"1003","3","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119016","5092004","10119","5092447","122001","1","0"
"1003","4","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119017","5092001","10119","5092428","121901","1","0"
"1003","4","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119018","5092004","10119","5092448","121901","1","0"
"1003","5","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119019","5092001","10119","5092429","122001","1","0"
"1003","5","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119020","5092004","10119","5092449","122001","1","0"
"1003","6","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119021","0","10119","5092410","100901","0","0"
"1003","6","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119022","5092001","10119","5092430","121901","1","0"
"1003","6","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119023","5092004","10119","5092450","121901","1","0"
"1003","8","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119024","5092001","10119","5092431","101401","1","0"
"1003","8","0","2023/09/18 16:00:00","2023/09/25 15:59:59","10119025","5092004","10119","5092451","101401","1","0"
"1002","1012003","1","2023/10/01 16:00:00","2023/10/15 15:59:59","10120002","0","10120","5120422","126201","0","0"
"1003","2","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120004","0","10120","5120406","126201","0","0"
"1003","4","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120005","5120001","10120","5120407","126301","1","0"
"1003","7","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120006","5120001","10120","5120408","126201","1","0"
"1003","10","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120007","5120001","10120","5120409","126301","1","0"
"1003","13","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120008","5120001","10120","5120410","126201","1","0"
"1003","15","0","2023/10/01 16:00:00","2023/10/15 15:59:59","10120010","0","10120","5120411","126201","0","0"
"1004","122101","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121001","0","10121","5094401","122101","0","0"
"1002","1012103","1","2023/10/18 16:00:00","2023/10/25 15:59:59","10121002","0","10121","5094402","104001","0","0"
"1001","10","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121003","0","10121","5094403","104001","0","0"
"1001","20","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121004","0","10121","5094404","104001","0","0"
"1001","30","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121005","0","10121","5094405","104001","0","0"
"1003","2","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121006","5094001","10121","5094406","122101","1","0"
"1003","3","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121007","5094001","10121","5094407","122201","1","0"
"1003","4","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121008","5094001","10121","5094408","123401","1","0"
"1003","5","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121010","5094001","10121","5094409","122201","1","0"
"1003","6","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121011","5094001","10121","5094410","122101","1","0"
"1003","8","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121012","5094001","10121","5094411","122101","1","0"
"1002","1012103","1","2023/10/18 16:00:00","2023/10/25 15:59:59","10121013","5094001","10121","5094422","122101","1","0"
"1001","10","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121014","5094001","10121","5094423","122101","1","0"
"1001","20","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121015","5094001","10121","5094424","122101","1","0"
"1001","30","0","2023/10/18 16:00:00","2023/10/25 15:59:59","10121016","5094001","10121","5094425","122101","1","0"
"1004","126701","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122001","0","10122","5122401","126701","0","0"
"1002","1012203","1","2023/11/01 16:00:00","2023/11/15 15:59:59","10122002","0","10122","5122402","126801","0","0"
"1003","2","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122003","0","10122","5122406","126601","0","0"
"1003","2","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122004","5122002","10122","5122426","126601","1","0"
"1003","4","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122005","5122002","10122","5122407","126701","1","0"
"1003","7","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122006","5122002","10122","5122408","126801","1","0"
"1003","10","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122007","5122003","10122","5122409","126801","1","0"
"1003","13","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122008","5122004","10122","5122410","126601","1","0"
"1003","15","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122009","0","10122","5122411","126801","0","0"
"1003","15","0","2023/11/01 16:00:00","2023/11/15 15:59:59","10122010","5122002","10122","5122431","126801","1","0"
"1004","122401","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123001","0","10123","5096401","122401","0","0"
"1002","1012303","1","2023/11/17 16:00:00","2023/11/24 15:59:59","10123002","0","10123","5096402","100101","0","0"
"1001","10","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123003","0","10123","5096403","100201","0","0"
"1001","20","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123004","0","10123","5096404","100301","0","0"
"1001","30","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123005","0","10123","5096405","100101","0","0"
"1003","2","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123006","0","10123","5096406","100101","0","0"
"1003","3","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123007","0","10123","5096407","100301","0","0"
"1003","4","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123008","0","10123","5096408","100201","0","0"
"1003","5","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123009","0","10123","5096409","100301","0","0"
"1003","6","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123010","0","10123","5096410","100101","0","0"
"1003","8","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123011","0","10123","5096411","100201","0","0"
"1002","1012303","1","2023/11/17 16:00:00","2023/11/24 15:59:59","10123013","5096002","10123","5096422","122401","1","0"
"1001","10","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123014","5096002","10123","5096423","122601","1","0"
"1001","20","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123015","5096002","10123","5096424","122501","1","0"
"1001","30","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123016","5096002","10123","5096425","122401","1","0"
"1003","2","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123017","5096002","10123","5096426","122401","1","0"
"1003","3","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123018","5096002","10123","5096427","122501","1","0"
"1003","4","0","2023/11/17 16:00:00","2023/11/24 15:59:59","10123019","5096002","10123","5096428","122601","1","0"
