39b3bdc1d1be83f7ba2c48cbbb3bb844019fb15b263d992b15a17db7238268db,49251de4379c1bdbea36b696e863bd29b5dc87251c5433580fc3d394262c6a34,6bf5640abdf5ccb5f077a4c7356f4c268458d1447d33d2c73f799456c659d4a4,be0d69e972b5c0f2f878068e4b301e5d96531d05ad670a041ba3a06593230652,6e139734340d0fcc6645aa327e81ec4a6f33240c341e430cb1c9ced66a75aa21,9c2781a21a3204881bfec6350815173b667a17a86087c1943051a36cb3cfc2dc,9c54a260ff88c2097cd46433e3ba19e5d8ddb0fdec08f51a4cb54a3a6fac8c75,7247343ba9e00655eace0734c57a5a9b62592a5c99a48fe70947003d2e6fb2b5,02811c50d08537e3d02c59046ace690ce935938023adcbca0e5d7998cde9976f,799c436a4fabba81e6280d6535928b447cb9e416158193ad4668fc821e169851,5a8fc4cc3fe1ad0b342d11b94f07af2c12b1bf11ac499d53ab2e3977d2d78cd4,0365a5465c65997a52780b54e0bde8149bc8221e9a37271d36ddab778dc279fa,9aa3cbf40ba9129831e1cf9359e1ed3c19dd8a4de8d645b847c84802851473f4,817aeb429c7ad1fd74899112a46f2936031652e1866d37effc8072c2a7beadfb,1597102f7e5113ed8aaa417743e68b05cd4bda4c93d46f3c295b0235fa9b1f8b,2b3ac98c389228cb7bfc1193d3794a415430b53b1d22900bb96f6c723e1e6803,637d8e1de593d0ae7c6ae7c086b85a80a02a18d65bb57e7c376f351f6b53a233,78f82d13ce2c6443536701e4a9da7648c3d60fcc7242056df3dda3d15fe572d6,81cd9cdeff561a6436171a0cc41cec9734ab1ea6cc7b814b006a5d390eca2c97,e6a326c5a11eab534fd1720cd7b6e34970576218b711c848bdec70169acd6f5e,36c2eabab6dfc268a907f993640d54ba45de74371ce8e21a3e4486804f54a015,c796323c895c97cfcb27295b942b907b276dc77fe1742beaba1af52165da688e,7c9b2caa714f0c1abf40789372e70b284cf2458c93ef672f8fdb78d145be2b3f,07c3d56bb1fea232421d6589f38ef8f2879676005c2399f3ebc424fd8bfbfb01,6409db14435e5f0568c98ebdd536d0cc39edf09963faa686d4c7d35bd5d8847d,44c52ce5bd2e7d19cd13fdb34c0d09aeb9848d59e3bc89f4f12b35ce0ad5fae4,0596b6453cb315f482f146e9f089e0d9fecb1ab3841eb71d051a6b9038336875,f3b60ec16ffe9455727e9364dd2485c2878e94c31524d5287f5505439bd99d38,27c17e0cf4ca025c89c220b599b699f06613f00eb99d4fe75ec21043aa6e918c,8adbdf579960e66b05e7f849fd3eb678f7367ff0b4945295ae65820461710463,6c00aab023822c183931068bd16b88be318c4f0bbdabcb471052bfcf6ab27f5e,f33548f5391511b0f5bcd66a156dce2bba426f61e06fbfa9468a1585ea8208da,075c9beca8d66caac4cbde3ebc0258bca58d3a05c345274871d7ad24ddacf325,ffffc4e32f52838434c6edf9019cfe031281d2461e83f0ca6a6a2fbe5d16ef36,aafae1febbf4e55b6aa422db62a728e38f6c821914a9f5923b7ac0b81e593fc7,6360668ac0d81157ba770e645be0bc0f7637fd7d6eb5f8729cb4c831f15f9090,56b480be29fa579caa2f1b36e0db53b60ccdc29070da469e5e7a0ebc3813566d,3420d32edc1803bf90668bad8adcb3d43dcd2b4f095492f4e806c3836879bc66,5be13921c82a86e89be65fec7645d32f0df774fe22dbc9d5dc4f3b151f5c0e5c,c934374b8c0723f1f30e9784c3b4d61402a6d3562b82e557da50028e71b35e74,bc185ae3b1b76433e0a34784ada10008bdcfc9c44c428d30f53c91ff18bc3910,6a7d659cbb3197e4b9bf673134b9fc9981eb69e77c446a33f7690008c2601b97,898897c5021b78ac87351cec9949d77f52de7a20f3551d9898ec2b9bb7cf8370,e950f9465ae183969e087631a6c33e356e5dfd2598b8fe9fc2148d53023dfc39
"0","100660","0","0","bgm_M41","0","102651","-390","20031101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650031043","0","102653","20031104","1","650031104","650031041","102652","0","120","名媛初登夢想秘境會場 1-4","47","650031042","102651","4","20031","0","0","bgm_M41","650031127","bgm_M41"
"0","100570","0","0","bgm_M41","0","102651","-466","20031101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650031053","0","102653","20031105","1","650031105","650031051","102652","0","120","名媛初登夢想秘境會場 1-5","-175","650031052","102651","5","20031","0","0","bgm_M41","650031123","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","-249","20031101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650031063","0","102653","20031106","1","650031106","650031061","102652","0","135","名媛初登夢想秘境會場 1-6","-176","650031062","102651","6","20031","0","0","bgm_M41","650031124","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","-156","20031101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650031073","0","102653","20031107","1","650031107","650031071","102652","0","135","名媛初登夢想秘境會場 1-7","-69","650031072","102651","7","20031","0","0","bgm_M41","650031125","bgm_M41"
"0","100310","0","0","bgm_M41","0","102651","-246","20031101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650031083","0","102653","20031108","1","650031108","650031081","102652","0","135","名媛初登夢想秘境會場 1-8","52","650031082","102651","8","20031","0","0","bgm_M41","650031126","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","-58","20031101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650031093","0","102653","20031109","1","650031109","650031091","102652","0","135","名媛初登夢想秘境會場 1-9","48","650031092","102651","9","20031","0","0","bgm_M41","650031127","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","41","20031101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650031103","0","102653","20031110","1","650031110","650031101","102652","0","135","名媛初登夢想秘境會場 1-10","-123","650031102","102651","10","20031","0","0","bgm_M41","650031122","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","194","20031101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650031113","0","102653","20031111","1","650031111","650031111","102652","0","150","名媛初登夢想秘境會場 1-11","-175","650031112","102651","11","20031","0","0","bgm_M41","650031124","bgm_M41"
"0","100310","0","0","bgm_M41","0","102651","259","20031101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650031123","0","102653","20031112","1","650031112","650031121","102652","0","150","名媛初登夢想秘境會場 1-12","29","650031122","102651","12","20031","0","0","bgm_M41","650031125","bgm_M41"
"0","100570","0","0","bgm_M41","0","102651","420","20031101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650031133","0","102653","20031113","1","650031113","650031131","102652","0","150","名媛初登夢想秘境會場 1-13","47","650031132","102651","13","20031","0","0","bgm_M41","650031126","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","423","20031101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650031143","0","102653","20031114","1","650031114","650031141","102652","0","150","名媛初登夢想秘境會場 1-14","-188","650031142","102651","14","20031","0","0","bgm_M41","650031127","bgm_M41"
"0","100660","0","0","bgm_M41","0","102651","548","20031101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650031153","0","102653","20031115","1","650031115","650031151","102652","0","150","名媛初登夢想秘境會場 1-15","-97","650031152","102651","15","20031","0","0","bgm_M41","650031123","bgm_M41"
"1","100660","0","0","bgm_M41","0","101361","-493","20031201","bgm_M41","54","16","31146","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650031163","2","101363","20031201","1","650031116","650031161","101362","0","240","名媛初登夢想秘境會場 1-1","99","650031162","101361","16","20031","5","0","bgm_M41","650031121","bgm_M41"
"1","100570","0","0","bgm_M41","0","101361","-294","20031201","bgm_M41","54","16","31048","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650031173","2","101363","20031202","1","650031117","650031171","101362","0","240","名媛初登夢想秘境會場 1-2","60","650031172","101361","17","20031","5","0","bgm_M41","650031121","bgm_M41"
"1","100660","0","0","bgm_M41","0","101361","-230","20031201","bgm_M41","54","18","31146","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650031183","2","101363","20031203","1","650031118","650031181","101362","0","270","名媛初登夢想秘境會場 1-3","-157","650031182","101361","18","20031","5","0","bgm_M41","650031121","bgm_M41"
"1","100570","0","0","bgm_M41","0","101361","67","20031201","bgm_M41","54","18","31048","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650031193","2","101363","20031204","1","650031119","650031191","101362","0","270","名媛初登夢想秘境會場 1-4","-200","650031192","101361","19","20031","5","0","bgm_M41","650031121","bgm_M41"
"1","100660","0","0","bgm_M41","0","101361","219","20031201","bgm_M41","54","20","31146","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650031203","2","101363","20031205","1","650031120","650031201","101362","0","300","名媛初登夢想秘境會場 1-5","-17","650031202","101361","20","20031","5","0","bgm_M41","650031121","bgm_M41"
"0","100200","0","0","bgm_M41","0","102661","-897","20032101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650032013","0","102663","20032101","1","650032101","650032011","102662","0","120","港小鎮‧大間 1-1","-115","650032012","102661","1","20032","0","0","bgm_M41","650032124","bgm_M41"
"0","100190","0","0","bgm_M41","0","102661","-700","20032101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650032023","0","102663","20032102","1","650032102","650032021","102662","0","120","港小鎮‧大間 1-2","-88","650032022","102661","2","20032","0","0","bgm_M41","650032125","bgm_M41"
"0","100590","0","0","bgm_M41","0","102661","-762","20032101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650032033","0","102663","20032103","1","650032103","650032031","102662","0","120","港小鎮‧大間 1-3","124","650032032","102661","3","20032","0","0","bgm_M41","650032126","bgm_M41"
"0","100200","0","0","bgm_M41","0","102661","-576","20032101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650032043","0","102663","20032104","1","650032104","650032041","102662","0","120","港小鎮‧大間 1-4","96","650032042","102661","4","20032","0","0","bgm_M41","650032127","bgm_M41"
"0","100190","0","0","bgm_M41","0","102661","-468","20032101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650032053","0","102663","20032105","1","650032105","650032051","102662","0","120","港小鎮‧大間 1-5","-99","650032052","102661","5","20032","0","0","bgm_M41","650032123","bgm_M41"
"0","100200","0","0","bgm_M41","0","102661","-334","20032101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650032063","0","102663","20032106","1","650032106","650032061","102662","0","135","港小鎮‧大間 1-6","33","650032062","102661","6","20032","0","0","bgm_M41","650032124","bgm_M41"
"0","100190","0","0","bgm_M41","0","102661","-155","20032101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650032073","0","102663","20032107","1","650032107","650032071","102662","0","135","港小鎮‧大間 1-7","99","650032072","102661","7","20032","0","0","bgm_M41","650032125","bgm_M41"
"0","100200","0","0","bgm_M41","0","102661","-54","20032101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650032083","0","102663","20032108","1","650032108","650032081","102662","0","135","港小鎮‧大間 1-8","-103","650032082","102661","8","20032","0","0","bgm_M41","650032126","bgm_M41"
"0","100670","0","0","bgm_M41","0","102671","129","20032101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650032093","0","102673","20032109","1","650032109","650032091","102672","0","135","港小鎮‧大間 1-9","-109","650032092","102671","9","20032","0","0","bgm_M41","650032127","bgm_M41"
"0","100180","0","0","bgm_M41","0","100581","42","20032101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650032103","0","100583","20032110","1","650032110","650032101","100582","0","135","港小鎮‧大間 1-10","102","650032102","100581","10","20032","0","0","bgm_M41","650032122","bgm_M41"
"0","100670","0","0","bgm_M41","0","102671","235","20032101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650032113","0","102673","20032111","1","650032111","650032111","102672","0","150","港小鎮‧大間 1-11","84","650032112","102671","11","20032","0","0","bgm_M41","650032124","bgm_M41"
"0","100080","0","0","bgm_M41","0","100581","439","20032101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650032123","0","100583","20032112","1","650032112","650032121","100582","0","150","港小鎮‧大間 1-12","108","650032122","100581","12","20032","0","0","bgm_M41","650032125","bgm_M41"
"0","100670","0","0","bgm_M41","0","102671","339","20032101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650032133","0","102673","20032113","1","650032113","650032131","102672","0","150","港小鎮‧大間 1-13","-79","650032132","102671","13","20032","0","0","bgm_M41","650032126","bgm_M41"
"0","100180","0","0","bgm_M41","0","100581","542","20032101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650032143","0","100583","20032114","1","650032114","650032141","100582","0","150","港小鎮‧大間 1-14","-114","650032142","100581","14","20032","0","0","bgm_M41","650032127","bgm_M41"
"0","100670","0","0","bgm_M41","0","102671","679","20032101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650032153","0","102673","20032115","1","650032115","650032151","102672","0","150","港小鎮‧大間 1-15","19","650032152","102671","15","20032","0","0","bgm_M41","650032123","bgm_M41"
"1","100200","0","0","bgm_M41","0","102681","-528","20032201","bgm_M41","54","16","31147","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650032163","2","102683","20032201","1","650032116","650032161","102682","0","240","港小鎮‧大間 1-1","4","650032162","102681","16","20032","5","0","bgm_M41","650032121","bgm_M41"
"1","100190","0","0","bgm_M41","0","102681","-318","20032201","bgm_M41","54","16","31060","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650032173","2","102683","20032202","1","650032117","650032171","102682","0","240","港小鎮‧大間 1-2","67","650032172","102681","17","20032","5","0","bgm_M41","650032121","bgm_M41"
"1","100670","0","0","bgm_M41","0","102691","-256","20032201","bgm_M41","54","18","31147","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650032183","2","102693","20032203","1","650032118","650032181","102692","0","270","港小鎮‧大間 1-3","-181","650032182","102691","18","20032","5","0","bgm_M41","650032121","bgm_M41"
"1","100180","0","0","bgm_M41","0","102691","128","20032201","bgm_M41","54","18","31060","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650032193","2","102693","20032204","1","650032119","650032191","102692","0","270","港小鎮‧大間 1-4","-164","650032192","102691","19","20032","5","0","bgm_M41","650032121","bgm_M41"
"1","100670","0","0","bgm_M41","0","102691","260","20032201","bgm_M41","54","20","31147","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650032203","2","102693","20032205","1","650032120","650032201","102692","0","300","港小鎮‧大間 1-5","51","650032202","102691","20","20032","5","0","bgm_M41","650032121","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-774","20033101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650033013","0","100067","20033101","1","650033101","650033011","100066","0","120","蘭德索爾近郊 1-1","76","650033012","100065","1","20033","0","0","bgm_M41","650033124","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","-731","20033101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650033023","0","100093","20033102","1","650033102","650033021","100092","0","120","蘭德索爾近郊 1-2","-157","650033022","100091","2","20033","0","0","bgm_M41","650033125","bgm_M41"
"0","100010","0","0","bgm_M41","0","100065","-550","20033101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650033033","0","100067","20033103","1","650033103","650033031","100066","0","120","蘭德索爾近郊 1-3","-154","650033032","100065","3","20033","0","0","bgm_M41","650033126","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-455","20033101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650033043","0","100067","20033104","1","650033104","650033041","100066","0","120","蘭德索爾近郊 1-4","12","650033042","100065","4","20033","0","0","bgm_M41","650033127","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","-264","20033101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650033053","0","100023","20033105","1","650033105","650033051","100022","0","120","蘭德索爾近郊 1-5","39","650033052","100021","5","20033","0","0","bgm_M41","650033123","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","-163","20033101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650033063","0","100093","20033106","1","650033106","650033061","100092","0","135","蘭德索爾近郊 1-6","-144","650033062","100091","6","20033","0","0","bgm_M41","650033124","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","-67","20033101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650033073","0","100067","20033107","1","650033107","650033071","100066","0","135","蘭德索爾近郊 1-7","40","650033072","100065","7","20033","0","0","bgm_M41","650033125","bgm_M41"
"0","100010","0","0","bgm_M41","0","100065","98","20033101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650033083","0","100067","20033108","1","650033108","650033081","100066","0","135","蘭德索爾近郊 1-8","-3","650033082","100065","8","20033","0","0","bgm_M41","650033126","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","6","20033101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650033093","0","100023","20033109","1","650033109","650033091","100022","0","135","蘭德索爾近郊 1-9","-178","650033092","100021","9","20033","0","0","bgm_M41","650033127","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","241","20033101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650033103","0","100067","20033110","1","650033110","650033101","100066","0","135","蘭德索爾近郊 1-10","-200","650033102","100065","10","20033","0","0","bgm_M41","650033122","bgm_M41"
"0","100010","0","0","bgm_M41","0","100065","399","20033101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650033113","0","100067","20033111","1","650033111","650033111","100066","0","150","蘭德索爾近郊 1-11","-67","650033112","100065","11","20033","0","0","bgm_M41","650033124","bgm_M41"
"0","100050","0","0","bgm_M41","0","100065","510","20033101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650033123","0","100067","20033112","1","650033112","650033121","100066","0","150","蘭德索爾近郊 1-12","-186","650033122","100065","12","20033","0","0","bgm_M41","650033125","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","573","20033101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650033133","0","100093","20033113","1","650033113","650033131","100092","0","150","蘭德索爾近郊 1-13","34","650033132","100091","13","20033","0","0","bgm_M41","650033126","bgm_M41"
"0","100040","0","0","bgm_M41","0","100091","672","20033101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650033143","0","100093","20033114","1","650033114","650033141","100092","0","150","蘭德索爾近郊 1-14","-171","650033142","100091","14","20033","0","0","bgm_M41","650033127","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","794","20033101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650033153","0","100023","20033115","1","650033115","650033151","100022","0","150","蘭德索爾近郊 1-15","-26","650033152","100021","15","20033","0","0","bgm_M41","650033123","bgm_M41"
"1","100050","0","0","bgm_M41","0","100431","-490","20033201","bgm_M41","54","16","31156","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650033163","2","100433","20033201","1","650033116","650033161","100432","0","240","蘭德索爾近郊 1-1","-90","650033162","100431","16","20033","5","0","bgm_M41","650033121","bgm_M41"
"1","100020","0","0","bgm_M41","0","100691","-279","20033201","bgm_M41","54","16","31003","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650033173","2","100693","20033202","1","650033117","650033171","100692","0","240","蘭德索爾近郊 1-2","66","650033172","100691","17","20033","5","0","bgm_M41","650033121","bgm_M41"
"1","100010","0","0","bgm_M41","0","100431","-158","20033201","bgm_M41","54","18","31156","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650033183","2","100433","20033203","1","650033118","650033181","100432","0","270","蘭德索爾近郊 1-3","-180","650033182","100431","18","20033","5","0","bgm_M41","650033121","bgm_M41"
"1","100050","0","0","bgm_M41","0","100911","84","20033201","bgm_M41","54","18","31003","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650033193","2","100913","20033204","1","650033119","650033191","100912","0","270","蘭德索爾近郊 1-4","-184","650033192","100911","19","20033","5","0","bgm_M41","650033121","bgm_M41"
"1","100040","0","0","bgm_M41","0","100891","247","20033201","bgm_M41","54","20","31156","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650033203","2","100893","20033205","1","650033120","650033201","100892","0","300","蘭德索爾近郊 1-5","7","650033202","100891","20","20033","5","0","bgm_M41","650033121","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","-1237","20034101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650034013","0","100093","20034101","1","650034101","650034011","100092","0","120","精靈族之村　純淨的森林 1-1","65","650034012","100091","1","20034","0","0","bgm_M41","650034124","bgm_M41"
"0","100030","0","0","bgm_M41","0","101621","-1098","20034101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650034023","0","101623","20034102","1","650034102","650034021","101622","0","120","精靈族之村　純淨的森林 1-2","-56","650034022","101621","2","20034","0","0","bgm_M41","650034125","bgm_M41"
"0","100040","0","0","bgm_M41","0","100127","-955","20034101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650034033","0","100129","20034103","1","650034103","650034031","100128","0","120","精靈族之村　純淨的森林 1-3","102","650034032","100127","3","20034","0","0","bgm_M41","650034126","bgm_M41"
"0","100040","0","0","bgm_M41","0","100041","-767","20034101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650034043","0","100043","20034104","1","650034104","650034041","100042","0","120","精靈族之村　純淨的森林 1-4","43","650034042","100041","4","20034","0","0","bgm_M41","650034127","bgm_M41"
"0","100050","0","0","bgm_M41","0","100037","-578","20034101","bgm_M41","0","8","0","90","0","8","8","bgm_M41","1","bgm_M41","0","0","0","650034053","0","100039","20034105","1","650034105","650034051","100038","0","120","精靈族之村　純淨的森林 1-5","17","650034052","100037","5","20034","0","0","bgm_M41","650034123","bgm_M41"
"0","100050","0","0","bgm_M41","0","100127","-845","20034101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650034063","0","100129","20034106","1","650034106","650034061","100128","0","135","精靈族之村　純淨的森林 1-6","-157","650034062","100127","6","20034","0","0","bgm_M41","650034124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","-659","20034101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650034073","0","100023","20034107","1","650034107","650034071","100022","0","135","精靈族之村　純淨的森林 1-7","-192","650034072","100021","7","20034","0","0","bgm_M41","650034125","bgm_M41"
"0","100450","0","0","bgm_M41","0","101621","-446","20034101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650034083","0","101623","20034108","1","650034108","650034081","101622","0","135","精靈族之村　純淨的森林 1-8","-107","650034082","101621","8","20034","0","0","bgm_M41","650034126","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","-333","20034101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650034093","0","100093","20034109","1","650034109","650034091","100092","0","135","精靈族之村　純淨的森林 1-9","39","650034092","100091","9","20034","0","0","bgm_M41","650034127","bgm_M41"
"0","100030","0","0","bgm_M41","0","100091","-172","20034101","bgm_M41","0","9","0","90","0","9","9","bgm_M41","1","bgm_M41","0","0","0","650034103","0","100093","20034110","1","650034110","650034101","100092","0","135","精靈族之村　純淨的森林 1-10","42","650034102","100091","10","20034","0","0","bgm_M41","650034122","bgm_M41"
"0","100450","0","0","bgm_M41","0","100037","-57","20034101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650034113","0","100039","20034111","1","650034111","650034111","100038","0","150","精靈族之村　純淨的森林 1-11","-107","650034112","100037","11","20034","0","0","bgm_M41","650034124","bgm_M41"
"0","100020","0","0","bgm_M41","0","100021","90","20034101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650034123","0","100023","20034112","1","650034112","650034121","100022","0","150","精靈族之村　純淨的森林 1-12","33","650034122","100021","12","20034","0","0","bgm_M41","650034125","bgm_M41"
"0","100050","0","0","bgm_M41","0","100021","187","20034101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650034133","0","100023","20034113","1","650034113","650034131","100022","0","150","精靈族之村　純淨的森林 1-13","-161","650034132","100021","13","20034","0","0","bgm_M41","650034126","bgm_M41"
"0","100500","0","0","bgm_M41","0","101821","298","20034101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650034143","0","101823","20034114","1","650034114","650034141","101822","0","150","精靈族之村　純淨的森林 1-14","3","650034142","101821","14","20034","0","0","bgm_M41","650034127","bgm_M41"
"0","100020","0","0","bgm_M41","0","101821","413","20034101","bgm_M41","0","10","0","90","0","10","10","bgm_M41","1","bgm_M41","0","0","0","650034153","0","101823","20034115","1","650034115","650034151","101822","0","150","精靈族之村　純淨的森林 1-15","-132","650034152","101821","15","20034","0","0","bgm_M41","650034123","bgm_M41"
"1","100500","0","0","bgm_M41","0","101841","-543","20034201","bgm_M41","54","16","31156","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650034163","2","101843","20034201","1","650034116","650034161","101842","0","240","精靈族之村　純淨的森林 1-1","-11","650034162","101841","16","20034","5","0","bgm_M41","650034121","bgm_M41"
"1","100020","0","0","bgm_M41","0","100691","-364","20034201","bgm_M41","54","16","31003","90","0","10","16","bgm_M41","2","bgm_M41","0","0","0","650034173","2","100693","20034202","1","650034117","650034171","100692","0","240","精靈族之村　純淨的森林 1-2","-157","650034172","100691","17","20034","5","0","bgm_M41","650034121","bgm_M41"
"1","100450","0","0","bgm_M41","0","101641","-199","20034201","bgm_M41","54","18","31156","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650034183","2","101643","20034203","1","650034118","650034181","101642","0","270","精靈族之村　純淨的森林 1-3","18","650034182","101641","18","20034","5","0","bgm_M41","650034121","bgm_M41"
"1","100020","0","0","bgm_M41","0","100757","-67","20034201","bgm_M41","54","18","31003","90","0","10","18","bgm_M41","2","bgm_M41","0","0","0","650034193","2","100759","20034204","1","650034119","650034191","100758","0","270","精靈族之村　純淨的森林 1-4","-181","650034192","100757","19","20034","5","0","bgm_M41","650034121","bgm_M41"
"1","100500","0","0","bgm_M41","0","101841","277","20034201","bgm_M41","54","20","31156","90","0","10","20","bgm_M41","2","bgm_M41","0","0","0","650034203","2","101843","20034205","1","650034120","650034201","101842","0","300","精靈族之村　純淨的森林 1-5","-106","650034202","101841","20","20034","5","0","bgm_M41","650034121","bgm_M41"
