866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"9","90","王城蘭德索爾 1-8","0","9","0","1","-163","0","0","bgm_M41","0","101243","101241","650030083","0","650030082","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030081","9","8","20030101","0","20030","0","135","650030126","650030108","-138","0","100190","101242","bgm_M41","bgm_M41","20030108","0","0","0"
"9","90","王城蘭德索爾 1-9","0","9","0","1","-182","0","0","bgm_M41","0","101243","101241","650030093","0","650030092","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030091","9","9","20030101","0","20030","0","135","650030127","650030109","132","0","100200","101242","bgm_M41","bgm_M41","20030109","0","0","0"
"9","90","王城蘭德索爾 1-10","0","9","0","1","55","0","0","bgm_M41","0","101243","101241","650030103","0","650030102","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030101","9","10","20030101","0","20030","0","135","650030122","650030110","70","0","100590","101242","bgm_M41","bgm_M41","20030110","0","0","0"
"10","90","王城蘭德索爾 1-11","0","10","0","1","92","0","0","bgm_M41","0","101243","101241","650030113","0","650030112","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030111","10","11","20030101","0","20030","0","150","650030124","650030111","261","0","100190","101242","bgm_M41","bgm_M41","20030111","0","0","0"
"10","90","王城蘭德索爾 1-12","0","10","0","1","90","0","0","bgm_M41","0","101243","101241","650030123","0","650030122","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030121","10","12","20030101","0","20030","0","150","650030125","650030112","440","0","100200","101242","bgm_M41","bgm_M41","20030112","0","0","0"
"10","90","王城蘭德索爾 1-13","0","10","0","1","-87","0","0","bgm_M41","0","101243","101241","650030133","0","650030132","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030131","10","13","20030101","0","20030","0","150","650030126","650030113","350","0","100590","101242","bgm_M41","bgm_M41","20030113","0","0","0"
"10","90","王城蘭德索爾 1-14","0","10","0","1","-117","0","0","bgm_M41","0","101243","101241","650030143","0","650030142","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030141","10","14","20030101","0","20030","0","150","650030127","650030114","526","0","100190","101242","bgm_M41","bgm_M41","20030114","0","0","0"
"10","90","王城蘭德索爾 1-15","0","10","0","1","-162","0","0","bgm_M41","0","101243","101241","650030153","0","650030152","bgm_M41","bgm_M41","0","101241","0","bgm_M41","0","650030151","10","15","20030101","0","20030","0","150","650030123","650030115","700","0","100200","101242","bgm_M41","bgm_M41","20030115","0","0","0"
"16","90","王城蘭德索爾 1-1","0","16","0","1","-73","54","0","bgm_M41","0","102363","102364","650030163","0","650030162","bgm_M41","bgm_M41","31014","102361","1","bgm_M41","0","650030161","10","16","20030201","5","20030","0","240","650030121","650030116","-520","0","100190","102362","bgm_M41","bgm_M41","20030201","0","0","2"
"16","90","王城蘭德索爾 1-2","0","16","0","1","60","54","0","bgm_M41","0","102363","102364","650030173","0","650030172","bgm_M41","bgm_M41","31037","102361","1","bgm_M41","0","650030171","10","17","20030201","5","20030","0","240","650030121","650030117","-310","0","100590","102362","bgm_M41","bgm_M41","20030202","0","0","2"
"18","90","王城蘭德索爾 1-3","0","18","0","1","-189","54","0","bgm_M41","0","102363","102364","650030183","0","650030182","bgm_M41","bgm_M41","31014","102361","1","bgm_M41","0","650030181","10","18","20030201","5","20030","0","270","650030121","650030118","-129","0","100200","102362","bgm_M41","bgm_M41","20030203","0","0","2"
"18","90","王城蘭德索爾 1-4","0","18","0","1","-128","54","0","bgm_M41","0","102363","102364","650030193","0","650030192","bgm_M41","bgm_M41","31037","102361","1","bgm_M41","0","650030191","10","19","20030201","5","20030","0","270","650030121","650030119","98","0","100590","102362","bgm_M41","bgm_M41","20030204","0","0","2"
"20","90","王城蘭德索爾 1-5","0","20","0","1","61","54","0","bgm_M41","0","102363","102364","650030203","0","650030202","bgm_M41","bgm_M41","31014","102361","1","bgm_M41","0","650030201","10","20","20030201","5","20030","0","300","650030121","650030120","273","0","100190","102362","bgm_M41","bgm_M41","20030205","0","0","2"
"8","90","名媛初登夢想秘境會場 1-1","0","8","0","1","-180","0","0","bgm_M41","0","102653","102651","650031013","0","650031012","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031011","8","1","20031101","0","20031","0","120","650031124","650031101","-739","0","100570","102652","bgm_M41","bgm_M41","20031101","0","0","0"
"8","90","名媛初登夢想秘境會場 1-2","0","8","0","1","-2","0","0","bgm_M41","0","102653","102651","650031023","0","650031022","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031021","8","2","20031101","0","20031","0","120","650031125","650031102","-641","0","100130","102652","bgm_M41","bgm_M41","20031102","0","0","0"
"8","90","名媛初登夢想秘境會場 1-3","0","8","0","1","123","0","0","bgm_M41","0","102653","102651","650031033","0","650031032","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031031","8","3","20031101","0","20031","0","120","650031126","650031103","-523","0","100570","102652","bgm_M41","bgm_M41","20031103","0","0","0"
"8","90","名媛初登夢想秘境會場 1-4","0","8","0","1","47","0","0","bgm_M41","0","102653","102651","650031043","0","650031042","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031041","8","4","20031101","0","20031","0","120","650031127","650031104","-390","0","100660","102652","bgm_M41","bgm_M41","20031104","0","0","0"
"8","90","名媛初登夢想秘境會場 1-5","0","8","0","1","-175","0","0","bgm_M41","0","102653","102651","650031053","0","650031052","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031051","8","5","20031101","0","20031","0","120","650031123","650031105","-466","0","100570","102652","bgm_M41","bgm_M41","20031105","0","0","0"
"9","90","名媛初登夢想秘境會場 1-6","0","9","0","1","-176","0","0","bgm_M41","0","102653","102651","650031063","0","650031062","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031061","9","6","20031101","0","20031","0","135","650031124","650031106","-249","0","100660","102652","bgm_M41","bgm_M41","20031106","0","0","0"
"9","90","名媛初登夢想秘境會場 1-7","0","9","0","1","-69","0","0","bgm_M41","0","102653","102651","650031073","0","650031072","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031071","9","7","20031101","0","20031","0","135","650031125","650031107","-156","0","100660","102652","bgm_M41","bgm_M41","20031107","0","0","0"
"9","90","名媛初登夢想秘境會場 1-8","0","9","0","1","52","0","0","bgm_M41","0","102653","102651","650031083","0","650031082","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031081","9","8","20031101","0","20031","0","135","650031126","650031108","-246","0","100310","102652","bgm_M41","bgm_M41","20031108","0","0","0"
"9","90","名媛初登夢想秘境會場 1-9","0","9","0","1","48","0","0","bgm_M41","0","102653","102651","650031093","0","650031092","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031091","9","9","20031101","0","20031","0","135","650031127","650031109","-58","0","100660","102652","bgm_M41","bgm_M41","20031109","0","0","0"
"9","90","名媛初登夢想秘境會場 1-10","0","9","0","1","-123","0","0","bgm_M41","0","102653","102651","650031103","0","650031102","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031101","9","10","20031101","0","20031","0","135","650031122","650031110","41","0","100660","102652","bgm_M41","bgm_M41","20031110","0","0","0"
"10","90","名媛初登夢想秘境會場 1-11","0","10","0","1","-175","0","0","bgm_M41","0","102653","102651","650031113","0","650031112","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031111","10","11","20031101","0","20031","0","150","650031124","650031111","194","0","100660","102652","bgm_M41","bgm_M41","20031111","0","0","0"
"10","90","名媛初登夢想秘境會場 1-12","0","10","0","1","29","0","0","bgm_M41","0","102653","102651","650031123","0","650031122","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031121","10","12","20031101","0","20031","0","150","650031125","650031112","259","0","100310","102652","bgm_M41","bgm_M41","20031112","0","0","0"
"10","90","名媛初登夢想秘境會場 1-13","0","10","0","1","47","0","0","bgm_M41","0","102653","102651","650031133","0","650031132","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031131","10","13","20031101","0","20031","0","150","650031126","650031113","420","0","100570","102652","bgm_M41","bgm_M41","20031113","0","0","0"
"10","90","名媛初登夢想秘境會場 1-14","0","10","0","1","-188","0","0","bgm_M41","0","102653","102651","650031143","0","650031142","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031141","10","14","20031101","0","20031","0","150","650031127","650031114","423","0","100660","102652","bgm_M41","bgm_M41","20031114","0","0","0"
"10","90","名媛初登夢想秘境會場 1-15","0","10","0","1","-97","0","0","bgm_M41","0","102653","102651","650031153","0","650031152","bgm_M41","bgm_M41","0","102651","0","bgm_M41","0","650031151","10","15","20031101","0","20031","0","150","650031123","650031115","548","0","100660","102652","bgm_M41","bgm_M41","20031115","0","0","0"
"16","90","名媛初登夢想秘境會場 1-1","0","16","0","1","99","54","0","bgm_M41","0","101363","101361","650031163","0","650031162","bgm_M41","bgm_M41","31146","101361","1","bgm_M41","0","650031161","10","16","20031201","5","20031","0","240","650031121","650031116","-493","0","100660","101362","bgm_M41","bgm_M41","20031201","0","0","2"
"16","90","名媛初登夢想秘境會場 1-2","0","16","0","1","60","54","0","bgm_M41","0","101363","101361","650031173","0","650031172","bgm_M41","bgm_M41","31048","101361","1","bgm_M41","0","650031171","10","17","20031201","5","20031","0","240","650031121","650031117","-294","0","100570","101362","bgm_M41","bgm_M41","20031202","0","0","2"
"18","90","名媛初登夢想秘境會場 1-3","0","18","0","1","-157","54","0","bgm_M41","0","101363","101361","650031183","0","650031182","bgm_M41","bgm_M41","31146","101361","1","bgm_M41","0","650031181","10","18","20031201","5","20031","0","270","650031121","650031118","-230","0","100660","101362","bgm_M41","bgm_M41","20031203","0","0","2"
"18","90","名媛初登夢想秘境會場 1-4","0","18","0","1","-200","54","0","bgm_M41","0","101363","101361","650031193","0","650031192","bgm_M41","bgm_M41","31048","101361","1","bgm_M41","0","650031191","10","19","20031201","5","20031","0","270","650031121","650031119","67","0","100570","101362","bgm_M41","bgm_M41","20031204","0","0","2"
"20","90","名媛初登夢想秘境會場 1-5","0","20","0","1","-17","54","0","bgm_M41","0","101363","101361","650031203","0","650031202","bgm_M41","bgm_M41","31146","101361","1","bgm_M41","0","650031201","10","20","20031201","5","20031","0","300","650031121","650031120","219","0","100660","101362","bgm_M41","bgm_M41","20031205","0","0","2"
"8","90","港小鎮‧大間 1-1","0","8","0","1","-115","0","0","bgm_M41","0","102663","102661","650032013","0","650032012","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032011","8","1","20032101","0","20032","0","120","650032124","650032101","-897","0","100200","102662","bgm_M41","bgm_M41","20032101","0","0","0"
"8","90","港小鎮‧大間 1-2","0","8","0","1","-88","0","0","bgm_M41","0","102663","102661","650032023","0","650032022","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032021","8","2","20032101","0","20032","0","120","650032125","650032102","-700","0","100190","102662","bgm_M41","bgm_M41","20032102","0","0","0"
"8","90","港小鎮‧大間 1-3","0","8","0","1","124","0","0","bgm_M41","0","102663","102661","650032033","0","650032032","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032031","8","3","20032101","0","20032","0","120","650032126","650032103","-762","0","100590","102662","bgm_M41","bgm_M41","20032103","0","0","0"
"8","90","港小鎮‧大間 1-4","0","8","0","1","96","0","0","bgm_M41","0","102663","102661","650032043","0","650032042","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032041","8","4","20032101","0","20032","0","120","650032127","650032104","-576","0","100200","102662","bgm_M41","bgm_M41","20032104","0","0","0"
"8","90","港小鎮‧大間 1-5","0","8","0","1","-99","0","0","bgm_M41","0","102663","102661","650032053","0","650032052","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032051","8","5","20032101","0","20032","0","120","650032123","650032105","-468","0","100190","102662","bgm_M41","bgm_M41","20032105","0","0","0"
"9","90","港小鎮‧大間 1-6","0","9","0","1","33","0","0","bgm_M41","0","102663","102661","650032063","0","650032062","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032061","9","6","20032101","0","20032","0","135","650032124","650032106","-334","0","100200","102662","bgm_M41","bgm_M41","20032106","0","0","0"
"9","90","港小鎮‧大間 1-7","0","9","0","1","99","0","0","bgm_M41","0","102663","102661","650032073","0","650032072","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032071","9","7","20032101","0","20032","0","135","650032125","650032107","-155","0","100190","102662","bgm_M41","bgm_M41","20032107","0","0","0"
"9","90","港小鎮‧大間 1-8","0","9","0","1","-103","0","0","bgm_M41","0","102663","102661","650032083","0","650032082","bgm_M41","bgm_M41","0","102661","0","bgm_M41","0","650032081","9","8","20032101","0","20032","0","135","650032126","650032108","-54","0","100200","102662","bgm_M41","bgm_M41","20032108","0","0","0"
"9","90","港小鎮‧大間 1-9","0","9","0","1","-109","0","0","bgm_M41","0","102673","102671","650032093","0","650032092","bgm_M41","bgm_M41","0","102671","0","bgm_M41","0","650032091","9","9","20032101","0","20032","0","135","650032127","650032109","129","0","100670","102672","bgm_M41","bgm_M41","20032109","0","0","0"
"9","90","港小鎮‧大間 1-10","0","9","0","1","102","0","0","bgm_M41","0","100583","100581","650032103","0","650032102","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650032101","9","10","20032101","0","20032","0","135","650032122","650032110","42","0","100180","100582","bgm_M41","bgm_M41","20032110","0","0","0"
"10","90","港小鎮‧大間 1-11","0","10","0","1","84","0","0","bgm_M41","0","102673","102671","650032113","0","650032112","bgm_M41","bgm_M41","0","102671","0","bgm_M41","0","650032111","10","11","20032101","0","20032","0","150","650032124","650032111","235","0","100670","102672","bgm_M41","bgm_M41","20032111","0","0","0"
"10","90","港小鎮‧大間 1-12","0","10","0","1","108","0","0","bgm_M41","0","100583","100581","650032123","0","650032122","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650032121","10","12","20032101","0","20032","0","150","650032125","650032112","439","0","100080","100582","bgm_M41","bgm_M41","20032112","0","0","0"
"10","90","港小鎮‧大間 1-13","0","10","0","1","-79","0","0","bgm_M41","0","102673","102671","650032133","0","650032132","bgm_M41","bgm_M41","0","102671","0","bgm_M41","0","650032131","10","13","20032101","0","20032","0","150","650032126","650032113","339","0","100670","102672","bgm_M41","bgm_M41","20032113","0","0","0"
"10","90","港小鎮‧大間 1-14","0","10","0","1","-114","0","0","bgm_M41","0","100583","100581","650032143","0","650032142","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650032141","10","14","20032101","0","20032","0","150","650032127","650032114","542","0","100180","100582","bgm_M41","bgm_M41","20032114","0","0","0"
"10","90","港小鎮‧大間 1-15","0","10","0","1","19","0","0","bgm_M41","0","102673","102671","650032153","0","650032152","bgm_M41","bgm_M41","0","102671","0","bgm_M41","0","650032151","10","15","20032101","0","20032","0","150","650032123","650032115","679","0","100670","102672","bgm_M41","bgm_M41","20032115","0","0","0"
"16","90","港小鎮‧大間 1-1","0","16","0","1","4","54","0","bgm_M41","0","102683","102681","650032163","0","650032162","bgm_M41","bgm_M41","31147","102681","1","bgm_M41","0","650032161","10","16","20032201","5","20032","0","240","650032121","650032116","-528","0","100200","102682","bgm_M41","bgm_M41","20032201","0","0","2"
"16","90","港小鎮‧大間 1-2","0","16","0","1","67","54","0","bgm_M41","0","102683","102681","650032173","0","650032172","bgm_M41","bgm_M41","31060","102681","1","bgm_M41","0","650032171","10","17","20032201","5","20032","0","240","650032121","650032117","-318","0","100190","102682","bgm_M41","bgm_M41","20032202","0","0","2"
"18","90","港小鎮‧大間 1-3","0","18","0","1","-181","54","0","bgm_M41","0","102693","102691","650032183","0","650032182","bgm_M41","bgm_M41","31147","102691","1","bgm_M41","0","650032181","10","18","20032201","5","20032","0","270","650032121","650032118","-256","0","100670","102692","bgm_M41","bgm_M41","20032203","0","0","2"
"18","90","港小鎮‧大間 1-4","0","18","0","1","-164","54","0","bgm_M41","0","102693","102691","650032193","0","650032192","bgm_M41","bgm_M41","31060","102691","1","bgm_M41","0","650032191","10","19","20032201","5","20032","0","270","650032121","650032119","128","0","100180","102692","bgm_M41","bgm_M41","20032204","0","0","2"
"20","90","港小鎮‧大間 1-5","0","20","0","1","51","54","0","bgm_M41","0","102693","102691","650032203","0","650032202","bgm_M41","bgm_M41","31147","102691","1","bgm_M41","0","650032201","10","20","20032201","5","20032","0","300","650032121","650032120","260","0","100670","102692","bgm_M41","bgm_M41","20032205","0","0","2"
"8","90","蘭德索爾近郊 1-1","0","8","0","1","76","0","0","bgm_M41","0","100067","100065","650033013","0","650033012","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033011","8","1","20033101","0","20033","0","120","650033124","650033101","-774","0","100050","100066","bgm_M41","bgm_M41","20033101","0","0","0"
"8","90","蘭德索爾近郊 1-2","0","8","0","1","-157","0","0","bgm_M41","0","100093","100091","650033023","0","650033022","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650033021","8","2","20033101","0","20033","0","120","650033125","650033102","-731","0","100040","100092","bgm_M41","bgm_M41","20033102","0","0","0"
"8","90","蘭德索爾近郊 1-3","0","8","0","1","-154","0","0","bgm_M41","0","100067","100065","650033033","0","650033032","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033031","8","3","20033101","0","20033","0","120","650033126","650033103","-550","0","100010","100066","bgm_M41","bgm_M41","20033103","0","0","0"
"8","90","蘭德索爾近郊 1-4","0","8","0","1","12","0","0","bgm_M41","0","100067","100065","650033043","0","650033042","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033041","8","4","20033101","0","20033","0","120","650033127","650033104","-455","0","100050","100066","bgm_M41","bgm_M41","20033104","0","0","0"
"8","90","蘭德索爾近郊 1-5","0","8","0","1","39","0","0","bgm_M41","0","100023","100021","650033053","0","650033052","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650033051","8","5","20033101","0","20033","0","120","650033123","650033105","-264","0","100020","100022","bgm_M41","bgm_M41","20033105","0","0","0"
"9","90","蘭德索爾近郊 1-6","0","9","0","1","-144","0","0","bgm_M41","0","100093","100091","650033063","0","650033062","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650033061","9","6","20033101","0","20033","0","135","650033124","650033106","-163","0","100040","100092","bgm_M41","bgm_M41","20033106","0","0","0"
"9","90","蘭德索爾近郊 1-7","0","9","0","1","40","0","0","bgm_M41","0","100067","100065","650033073","0","650033072","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033071","9","7","20033101","0","20033","0","135","650033125","650033107","-67","0","100050","100066","bgm_M41","bgm_M41","20033107","0","0","0"
"9","90","蘭德索爾近郊 1-8","0","9","0","1","-3","0","0","bgm_M41","0","100067","100065","650033083","0","650033082","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033081","9","8","20033101","0","20033","0","135","650033126","650033108","98","0","100010","100066","bgm_M41","bgm_M41","20033108","0","0","0"
"9","90","蘭德索爾近郊 1-9","0","9","0","1","-178","0","0","bgm_M41","0","100023","100021","650033093","0","650033092","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650033091","9","9","20033101","0","20033","0","135","650033127","650033109","6","0","100020","100022","bgm_M41","bgm_M41","20033109","0","0","0"
"9","90","蘭德索爾近郊 1-10","0","9","0","1","-200","0","0","bgm_M41","0","100067","100065","650033103","0","650033102","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033101","9","10","20033101","0","20033","0","135","650033122","650033110","241","0","100050","100066","bgm_M41","bgm_M41","20033110","0","0","0"
"10","90","蘭德索爾近郊 1-11","0","10","0","1","-67","0","0","bgm_M41","0","100067","100065","650033113","0","650033112","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033111","10","11","20033101","0","20033","0","150","650033124","650033111","399","0","100010","100066","bgm_M41","bgm_M41","20033111","0","0","0"
"10","90","蘭德索爾近郊 1-12","0","10","0","1","-186","0","0","bgm_M41","0","100067","100065","650033123","0","650033122","bgm_M41","bgm_M41","0","100065","0","bgm_M41","0","650033121","10","12","20033101","0","20033","0","150","650033125","650033112","510","0","100050","100066","bgm_M41","bgm_M41","20033112","0","0","0"
"10","90","蘭德索爾近郊 1-13","0","10","0","1","34","0","0","bgm_M41","0","100093","100091","650033133","0","650033132","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650033131","10","13","20033101","0","20033","0","150","650033126","650033113","573","0","100040","100092","bgm_M41","bgm_M41","20033113","0","0","0"
"10","90","蘭德索爾近郊 1-14","0","10","0","1","-171","0","0","bgm_M41","0","100093","100091","650033143","0","650033142","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650033141","10","14","20033101","0","20033","0","150","650033127","650033114","672","0","100040","100092","bgm_M41","bgm_M41","20033114","0","0","0"
"10","90","蘭德索爾近郊 1-15","0","10","0","1","-26","0","0","bgm_M41","0","100023","100021","650033153","0","650033152","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650033151","10","15","20033101","0","20033","0","150","650033123","650033115","794","0","100020","100022","bgm_M41","bgm_M41","20033115","0","0","0"
"16","90","蘭德索爾近郊 1-1","0","16","0","1","-90","54","0","bgm_M41","0","100433","100431","650033163","0","650033162","bgm_M41","bgm_M41","31156","100431","1","bgm_M41","0","650033161","10","16","20033201","5","20033","0","240","650033121","650033116","-490","0","100050","100432","bgm_M41","bgm_M41","20033201","0","0","2"
"16","90","蘭德索爾近郊 1-2","0","16","0","1","66","54","0","bgm_M41","0","100693","100691","650033173","0","650033172","bgm_M41","bgm_M41","31003","100691","1","bgm_M41","0","650033171","10","17","20033201","5","20033","0","240","650033121","650033117","-279","0","100020","100692","bgm_M41","bgm_M41","20033202","0","0","2"
"18","90","蘭德索爾近郊 1-3","0","18","0","1","-180","54","0","bgm_M41","0","100433","100431","650033183","0","650033182","bgm_M41","bgm_M41","31156","100431","1","bgm_M41","0","650033181","10","18","20033201","5","20033","0","270","650033121","650033118","-158","0","100010","100432","bgm_M41","bgm_M41","20033203","0","0","2"
"18","90","蘭德索爾近郊 1-4","0","18","0","1","-184","54","0","bgm_M41","0","100913","100911","650033193","0","650033192","bgm_M41","bgm_M41","31003","100911","1","bgm_M41","0","650033191","10","19","20033201","5","20033","0","270","650033121","650033119","84","0","100050","100912","bgm_M41","bgm_M41","20033204","0","0","2"
"20","90","蘭德索爾近郊 1-5","0","20","0","1","7","54","0","bgm_M41","0","100893","100891","650033203","0","650033202","bgm_M41","bgm_M41","31156","100891","1","bgm_M41","0","650033201","10","20","20033201","5","20033","0","300","650033121","650033120","247","0","100040","100892","bgm_M41","bgm_M41","20033205","0","0","2"
"8","90","精靈族之村　純淨的森林 1-1","0","8","0","1","65","0","0","bgm_M41","0","100093","100091","650034013","0","650034012","bgm_M41","bgm_M41","0","100091","0","bgm_M41","0","650034011","8","1","20034101","0","20034","0","120","650034124","650034101","-1237","0","100030","100092","bgm_M41","bgm_M41","20034101","0","0","0"
"8","90","精靈族之村　純淨的森林 1-2","0","8","0","1","-56","0","0","bgm_M41","0","101623","101621","650034023","0","650034022","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650034021","8","2","20034101","0","20034","0","120","650034125","650034102","-1098","0","100030","101622","bgm_M41","bgm_M41","20034102","0","0","0"
"8","90","精靈族之村　純淨的森林 1-3","0","8","0","1","102","0","0","bgm_M41","0","100129","100127","650034033","0","650034032","bgm_M41","bgm_M41","0","100127","0","bgm_M41","0","650034031","8","3","20034101","0","20034","0","120","650034126","650034103","-955","0","100040","100128","bgm_M41","bgm_M41","20034103","0","0","0"
"8","90","精靈族之村　純淨的森林 1-4","0","8","0","1","43","0","0","bgm_M41","0","100043","100041","650034043","0","650034042","bgm_M41","bgm_M41","0","100041","0","bgm_M41","0","650034041","8","4","20034101","0","20034","0","120","650034127","650034104","-767","0","100040","100042","bgm_M41","bgm_M41","20034104","0","0","0"
"8","90","精靈族之村　純淨的森林 1-5","0","8","0","1","17","0","0","bgm_M41","0","100039","100037","650034053","0","650034052","bgm_M41","bgm_M41","0","100037","0","bgm_M41","0","650034051","8","5","20034101","0","20034","0","120","650034123","650034105","-578","0","100050","100038","bgm_M41","bgm_M41","20034105","0","0","0"
