a32c551c5a78863683f11cbb7e9d5271be8e3e3140c8a506d02e696a0a53f1aa,93a6b904ca7a196aa1e6662a0433b5292ac9425c31a82b2cae30c368f5ec366b,24658c4ab0e54e74187c5f91ff69f9c7ff05d8fc2fc62e0d2377142ebaa33707,46ced1757e1db53fc543da07f5d798d431e58541cf08defd036ddfb311ba4ae1,1b165ae2ba05350f1159d090bd744e90b4314aaecae8dc69f30bd600c024e5ab,a99bf76a800538dc61ce8e84606c8f3ff1a727fdea26b43dda2458903ea2b0a2,103b3e1fc07553a8a72c0a723467cfc0eee5429c9b0b52ee10ff17d2b4f75026,fd7a0eb021f9ee6e357a740d9665216cbb744bd2d5fa7bfe7a7c07d8eeb82a5e,fe484d188dfb3f4d51b7af592cbc0c01f08a981ba469a073654f66b5fe881e13,96ca85c264ec61a2b4085f379e7ff42b756ec3d7d98446cda607234a9f676ae5,162121b76956b64b0cf8a443d3035e97bc76bd077af70a2fc595c4058a715dc5,1b1f5117b338e23e8834f75dad5a806eaa20b619108284e4a0ae291714ddb07c,21699dd7fbe45c6f12c38e8458cfac8a8234d0b22c1c1661cc70ffa674aeeab4,7a0a99bbb73edea3d1ee049ace488e4216b7f1418c048f7b83ff46f2f8756b07,c94ced04b7863abf7192424f025db578c4f4b41aadf56789c3a61a7ef7926333,aa10c7b1527bcefe3f88f8a701e9c7b14ba9e6ead254244df35855b60bffea0b,59cd0f2c98ea2aba6aee07719f817add2d3c90958b58a64140fbde3ad9d1181e,39b72858dd3c3d9ae878d3116b9e971a42a9ef4699ae36bd5e9be1043b4331e0,1cbb3313c44e1ac0289382986d93d0fe21fce9667865023eb65f238f5e7e163a,13d36197fdf5b553b9a8d3da3267b47d75c7840292153de623c4dc1ae9eaee27,8d23096d5daf95c03a84ec55c042107dfc2e4486aaf77e30dcb580136f90518f,358c82708eddcaf25c81685e3353b8f85b19e1883e9971ff958f68c6f7afdb10,7f3694ed93649314059043bdcbf3e870266eb45e3762203beb8c17de84689119,b89944f3b9cc277cd2ca03540bdb1731e7dec8fa9fed2688ecc0b0f455901669,cbd07302d777235b1301299a47e6a0eb81d128ab20a37c14d4e64d78cc1731ee,b979fa89b7c4a613d664a37aea71253503f4da182367900ae5d1fd34b4cfe919,337f9bde3640f3ec1bed8244661081a94b8c268ca9b48b31497f2932ca271f5c,3905baadb5c22f9f4bd08dc49347f3b0ad3e1f7d769af9114a440a31131625fe,b0786bf7932847cffcf9bf694cb92b3a6b8741afee2e5a6664e9ea8ebac55008,2cbbfc10e0f23757f78ce6ba6fadaa0a92c4c023f6c629773ebd6c6cc013cac1,e4019054e4b457c2773ae417606e88c0ce96b394e55eb06dfce57c02d302ac8f
"1","1007210103","1","100","33","0","1","0","0","0","0","1007210104","1007210103","1","0","100","10072101","0","0","1007210101","1","0","0","1007210102","34","0","100","100","0","1007210103","1"
"1","1007220102","1","100","100","1007220105","1","1","1007220105","1007220104","1","1007220105","1007220105","1","100","3","10072201","100","67","1007220101","6","100","1","1007220105","100","1","3","100","1007220106","1007220103","6"
"1","1007230102","1","100","100","1007230104","1","1","1007230104","1007230105","1","1007230104","1007230104","1","34","100","10072301","100","33","1007230101","1","100","1","1007230104","100","1","100","100","1007230103","1007230104","6"
"1","1007240102","1","100","100","1007240107","1","1","1007240108","1007240110","1","1007240106","1007240104","1","100","100","10072401","100","100","1007240101","1","100","1","1007240105","100","1","100","100","1007240109","1007240103","6"
"0","1007310103","1","0","33","0","1","0","0","0","0","0","1007310103","1","0","100","10073101","0","0","1007310101","1","0","0","1007310102","34","0","100","100","0","1007310103","1"
"1","1007320102","1","100","100","1007320105","1","1","1007320105","1007320104","1","1007320105","1007320105","1","100","3","10073201","100","34","1007320101","6","33","1","1007320105","100","1","3","100","1007320105","1007320103","6"
"1","1007330102","1","100","100","1007330104","1","1","1007330104","0","1","1007330104","1007330104","1","34","100","10073301","0","33","1007330101","1","100","1","1007330104","100","0","100","100","1007330103","1007330104","6"
"1","1007340102","1","100","100","1007340107","1","1","1007340108","1007340110","1","1007340106","1007340104","1","100","100","10073401","100","100","1007340101","1","100","1","1007340105","100","1","100","100","1007340109","1007340103","6"
"0","1007410103","1","0","33","0","1","0","0","0","0","0","1007410103","1","0","100","10074101","0","0","1007410101","1","0","0","1007410102","34","0","100","100","0","1007410103","1"
"1","1007420102","1","100","100","1007420105","1","1","1007420105","1007420104","1","1007420105","1007420105","1","100","3","10074201","100","34","1007420101","6","33","1","1007420105","100","1","3","100","1007420105","1007420103","6"
"1","1007430102","1","100","100","1007430104","1","1","1007430104","0","1","1007430104","1007430104","1","34","100","10074301","0","33","1007430101","1","100","1","1007430104","100","0","100","100","1007430103","1007430104","6"
"1","1007440102","1","100","100","1007440107","1","1","1007440108","1007440110","1","1007440106","1007440104","1","100","100","10074401","100","100","1007440101","1","100","1","1007440105","100","1","100","100","1007440109","1007440103","6"
"0","1007510103","1","0","33","0","1","0","0","0","0","0","1007510103","1","0","100","10075101","0","0","1007510101","1","0","0","1007510102","34","0","100","100","0","1007510103","1"
"1","1007520102","1","100","100","1007520105","1","1","1007520105","1007520104","1","1007520105","1007520105","1","100","3","10075201","100","34","1007520101","6","33","1","1007520105","100","1","3","100","1007520105","1007520103","6"
"1","1007530102","1","100","100","1007530104","1","1","1007530104","0","1","1007530104","1007530104","1","34","100","10075301","0","33","1007530101","1","100","1","1007530104","100","0","100","100","1007530103","1007530104","6"
"1","1007540102","1","100","100","1007540107","1","1","1007540108","1007540110","1","1007540106","1007540104","1","100","100","10075401","100","100","1007540101","1","100","1","1007540105","100","1","100","100","1007540109","1007540103","6"
"0","1007610103","1","0","33","0","1","0","0","0","0","0","1007610103","1","0","100","10076101","0","0","1007610101","1","0","0","1007610102","34","0","100","100","0","1007610103","1"
"1","1007620102","1","100","100","1007620105","1","1","1007620105","1007620104","1","1007620105","1007620105","1","100","3","10076201","100","34","1007620101","6","33","1","1007620105","100","1","3","100","1007620105","1007620103","6"
"1","1007630102","1","100","100","1007630104","1","1","1007630104","0","1","1007630104","1007630104","1","34","100","10076301","0","33","1007630101","1","100","1","1007630104","100","0","100","100","1007630103","1007630104","6"
"1","1007640102","1","100","100","1007640107","1","1","1007640108","1007640110","1","1007640106","1007640104","1","100","100","10076401","100","100","1007640101","1","100","1","1007640105","100","1","100","100","1007640109","1007640103","6"
"0","1007710103","1","0","33","0","1","0","0","0","0","0","1007710103","1","0","100","10077101","0","0","1007710101","1","0","0","1007710102","34","0","100","100","0","1007710103","1"
"1","1007720102","1","100","100","1007720105","1","1","1007720105","1007720104","1","1007720105","1007720105","1","100","3","10077201","100","34","1007720101","6","33","1","1007720105","100","1","3","100","1007720105","1007720103","6"
"1","1007730102","1","100","100","1007730104","1","1","1007730104","0","1","1007730104","1007730104","1","34","100","10077301","0","33","1007730101","1","100","1","1007730104","100","0","100","100","1007730103","1007730104","6"
"1","1007740102","1","100","100","1007740107","1","1","1007740108","1007740110","1","1007740106","1007740104","1","100","100","10077401","100","100","1007740101","1","100","1","1007740105","100","1","100","100","1007740109","1007740103","6"
"0","1007810103","1","0","33","0","1","0","0","0","0","0","1007810103","1","0","100","10078101","0","0","1007810101","1","0","0","1007810102","34","0","100","100","0","1007810103","1"
"1","1007820102","1","100","100","1007820105","1","1","1007820105","1007820104","1","1007820105","1007820105","1","100","3","10078201","100","34","1007820101","6","33","1","1007820105","100","1","3","100","1007820105","1007820103","6"
"1","1007830102","1","100","100","1007830104","1","1","1007830104","0","1","1007830104","1007830104","1","34","100","10078301","0","33","1007830101","1","100","1","1007830104","100","0","100","100","1007830103","1007830104","6"
"1","1007840102","1","100","100","1007840107","1","1","1007840108","1007840110","1","1007840106","1007840104","1","100","100","10078401","100","100","1007840101","1","100","1","1007840105","100","1","100","100","1007840109","1007840103","6"
"0","1007910103","1","0","33","0","1","0","0","0","0","0","1007910103","1","0","100","10079101","0","0","1007910101","1","0","0","1007910102","34","0","100","100","0","1007910103","1"
"1","1007920102","1","100","100","1007920105","1","1","1007920105","1007920104","1","1007920105","1007920105","1","100","3","10079201","100","34","1007920101","6","33","1","1007920105","100","1","3","100","1007920105","1007920103","6"
"1","1007930102","1","100","100","1007930104","1","1","1007930104","0","1","1007930104","1007930104","1","34","100","10079301","0","33","1007930101","1","100","1","1007930104","100","0","100","100","1007930103","1007930104","6"
"1","1007940102","1","100","100","1007940107","1","1","1007940108","1007940110","1","1007940106","1007940104","1","100","100","10079401","100","100","1007940101","1","100","1","1007940105","100","1","100","100","1007940109","1007940103","6"
"0","1008010103","1","0","33","0","1","0","0","0","0","0","1008010103","1","0","100","10080101","0","0","1008010101","1","0","0","1008010102","34","0","100","100","0","1008010103","1"
"1","1008020102","1","100","100","1008020105","1","1","1008020105","1008020104","1","1008020105","1008020105","1","100","3","10080201","100","34","1008020101","6","33","1","1008020105","100","1","3","100","1008020105","1008020103","6"
"1","1008030102","1","100","100","1008030104","1","1","1008030104","0","1","1008030104","1008030104","1","34","100","10080301","0","33","1008030101","1","100","1","1008030104","100","0","100","100","1008030103","1008030104","6"
"1","1008040102","1","100","100","1008040107","1","1","1008040108","1008040110","1","1008040106","1008040104","1","100","100","10080401","100","100","1008040101","1","100","1","1008040105","100","1","100","100","1008040109","1008040103","6"
"0","1008110103","1","0","33","0","1","0","0","0","0","0","1008110103","1","0","100","10081101","0","0","1008110101","1","0","0","1008110102","34","0","100","100","0","1008110103","1"
"1","1008120102","1","100","100","1008120105","1","1","1008120105","1008120104","1","1008120105","1008120105","1","100","3","10081201","100","34","1008120101","6","33","1","1008120105","100","1","3","100","1008120105","1008120103","6"
"1","1008130102","1","100","100","1008130104","1","1","1008130104","0","1","1008130104","1008130104","1","34","100","10081301","0","33","1008130101","1","100","1","1008130104","100","0","100","100","1008130103","1008130104","6"
"1","1008140102","1","100","100","1008140107","1","1","1008140108","1008140110","1","1008140106","1008140104","1","100","100","10081401","100","100","1008140101","1","100","1","1008140105","100","1","100","100","1008140109","1008140103","6"
"0","1008210103","1","0","33","0","1","0","0","0","0","0","1008210103","1","0","100","10082101","0","0","1008210101","1","0","0","1008210102","34","0","100","100","0","1008210103","1"
"1","1008220102","1","100","100","1008220105","1","1","1008220105","1008220104","1","1008220105","1008220105","1","100","3","10082201","100","34","1008220101","6","33","1","1008220105","100","1","3","100","1008220105","1008220103","6"
"1","1008230102","1","100","100","1008230104","1","1","1008230104","0","1","1008230104","1008230104","1","34","100","10082301","0","33","1008230101","1","100","1","1008230104","100","0","100","100","1008230103","1008230104","6"
"1","1008240102","1","100","100","1008240107","1","1","1008240108","1008240110","1","1008240106","1008240104","1","100","100","10082401","100","100","1008240101","1","100","1","1008240105","100","1","100","100","1008240109","1008240103","6"
"0","1008310103","1","0","33","0","1","0","0","0","0","0","1008310103","1","0","100","10083101","0","0","1008310101","1","0","0","1008310102","34","0","100","100","0","1008310103","1"
"1","1008320102","1","100","100","1008320105","1","1","1008320105","1008320104","1","1008320105","1008320105","1","100","3","10083201","100","34","1008320101","6","33","1","1008320105","100","1","3","100","1008320105","1008320103","6"
"1","1008330102","1","100","100","1008330104","1","1","1008330104","0","1","1008330104","1008330104","1","34","100","10083301","0","33","1008330101","1","100","1","1008330104","100","0","100","100","1008330103","1008330104","6"
"1","1008340102","1","100","100","1008340107","1","1","1008340108","1008340110","1","1008340106","1008340104","1","100","100","10083401","100","100","1008340101","1","100","1","1008340105","100","1","100","100","1008340109","1008340103","6"
"0","1008410103","1","0","33","0","1","0","0","0","0","0","1008410103","1","0","100","10084101","0","0","1008410101","1","0","0","1008410102","34","0","100","100","0","1008410103","1"
"1","1008420102","1","100","100","1008420105","1","1","1008420105","1008420104","1","1008420105","1008420105","1","100","3","10084201","100","34","1008420101","6","33","1","1008420105","100","1","3","100","1008420105","1008420103","6"
"1","1008430102","1","100","100","1008430104","1","1","1008430104","0","1","1008430104","1008430104","1","34","100","10084301","0","33","1008430101","1","100","1","1008430104","100","0","100","100","1008430103","1008430104","6"
"1","1008440102","1","100","100","1008440107","1","1","1008440108","1008440110","1","1008440106","1008440104","1","100","100","10084401","100","100","1008440101","1","100","1","1008440105","100","1","100","100","1008440109","1008440103","6"
"0","1008510103","1","0","33","0","1","0","0","0","0","0","1008510103","1","0","100","10085101","0","0","1008510101","1","0","0","1008510102","34","0","100","100","0","1008510103","1"
"1","1008520102","1","100","100","1008520105","1","1","1008520105","1008520104","1","1008520105","1008520105","1","100","3","10085201","100","34","1008520101","6","33","1","1008520105","100","1","3","100","1008520105","1008520103","6"
"1","1008530102","1","100","100","1008530104","1","1","1008530104","0","1","1008530104","1008530104","1","34","100","10085301","0","33","1008530101","1","100","1","1008530104","100","0","100","100","1008530103","1008530104","6"
"1","1008540102","1","100","100","1008540107","1","1","1008540108","1008540110","1","1008540106","1008540104","1","100","100","10085401","100","100","1008540101","1","100","1","1008540105","100","1","100","100","1008540109","1008540103","6"
"0","1008610103","1","0","33","0","1","0","0","0","0","0","1008610103","1","0","100","10086101","0","0","1008610101","1","0","0","1008610102","34","0","100","100","0","1008610103","1"
"1","1008620102","1","100","100","1008620105","1","1","1008620105","1008620104","1","1008620105","1008620105","1","100","3","10086201","100","34","1008620101","6","33","1","1008620105","100","1","3","100","1008620105","1008620103","6"
"1","1008630102","1","100","100","1008630104","1","1","1008630104","0","1","1008630104","1008630104","1","34","100","10086301","0","33","1008630101","1","100","1","1008630104","100","0","100","100","1008630103","1008630104","6"
"1","1008640102","1","100","100","1008640107","1","1","1008640108","1008640110","1","1008640106","1008640104","1","100","100","10086401","100","100","1008640101","1","100","1","1008640105","100","1","100","100","1008640109","1008640103","6"
"0","1008710103","1","0","33","0","1","0","0","0","0","0","1008710103","1","0","100","10087101","0","0","1008710101","1","0","0","1008710102","34","0","100","100","0","1008710103","1"
"1","1008720102","1","100","100","1008720105","1","1","1008720105","1008720104","1","1008720105","1008720105","1","100","3","10087201","100","34","1008720101","6","33","1","1008720105","100","1","3","100","1008720105","1008720103","6"
"1","1008730102","1","100","100","1008730104","1","1","1008730104","0","1","1008730104","1008730104","1","34","100","10087301","0","33","1008730101","1","100","1","1008730104","100","0","100","100","1008730103","1008730104","6"
"1","1008740102","1","100","100","1008740107","1","1","1008740108","1008740110","1","1008740106","1008740104","1","100","100","10087401","100","100","1008740101","1","100","1","1008740105","100","1","100","100","1008740109","1008740103","6"
"0","1008810103","1","0","33","0","1","0","0","0","0","0","1008810103","1","0","100","10088101","0","0","1008810101","1","0","0","1008810102","34","0","100","100","0","1008810103","1"
"1","1008820102","1","100","100","1008820105","1","1","1008820105","1008820104","1","1008820105","1008820105","1","100","3","10088201","100","34","1008820101","6","33","1","1008820105","100","1","3","100","1008820105","1008820103","6"
"1","1008830102","1","100","100","1008830104","1","1","1008830104","0","1","1008830104","1008830104","1","34","100","10088301","0","33","1008830101","1","100","1","1008830104","100","0","100","100","1008830103","1008830104","6"
"1","1008840102","1","100","100","1008840107","1","1","1008840108","1008840110","1","1008840106","1008840104","1","100","100","10088401","100","100","1008840101","1","100","1","1008840105","100","1","100","100","1008840109","1008840103","6"
"0","1008910103","1","0","33","0","1","0","0","0","0","0","1008910103","1","0","100","10089101","0","0","1008910101","1","0","0","1008910102","34","0","100","100","0","1008910103","1"
"1","1008920102","1","100","100","1008920105","1","1","1008920105","1008920104","1","1008920105","1008920105","1","100","3","10089201","100","34","1008920101","6","33","1","1008920105","100","1","3","100","1008920105","1008920103","6"
"1","1008930102","1","100","100","1008930104","1","1","1008930104","0","1","1008930104","1008930104","1","34","100","10089301","0","33","1008930101","1","100","1","1008930104","100","0","100","100","1008930103","1008930104","6"
"1","1008940102","1","100","100","1008940107","1","1","1008940108","1008940110","1","1008940106","1008940104","1","100","100","10089401","100","100","1008940101","1","100","1","1008940105","100","1","100","100","1008940109","1008940103","6"
"0","1009010103","1","0","33","0","1","0","0","0","0","0","1009010103","1","0","100","10090101","0","0","1009010101","1","0","0","1009010102","34","0","100","100","0","1009010103","1"
"1","1009020102","1","100","100","1009020105","1","1","1009020105","1009020104","1","1009020105","1009020105","1","100","3","10090201","100","34","1009020101","6","33","1","1009020105","100","1","3","100","1009020105","1009020103","6"
"1","1009030102","1","100","100","1009030104","1","1","1009030104","0","1","1009030104","1009030104","1","34","100","10090301","0","33","1009030101","1","100","1","1009030104","100","0","100","100","1009030103","1009030104","6"
"1","1009040102","1","100","100","1009040107","1","1","1009040108","1009040110","1","1009040106","1009040104","1","100","100","10090401","100","100","1009040101","1","100","1","1009040105","100","1","100","100","1009040109","1009040103","6"
"0","1009110103","1","0","33","0","1","0","0","0","0","0","1009110103","1","0","100","10091101","0","0","1009110101","1","0","0","1009110102","34","0","100","100","0","1009110103","1"
"1","1009120102","1","100","100","1009120105","1","1","1009120105","1009120104","1","1009120105","1009120105","1","100","3","10091201","100","34","1009120101","6","33","1","1009120105","100","1","3","100","1009120105","1009120103","6"
"1","1009130102","1","100","100","1009130104","1","1","1009130104","0","1","1009130104","1009130104","1","34","100","10091301","0","33","1009130101","1","100","1","1009130104","100","0","100","100","1009130103","1009130104","6"
"1","1009140102","1","100","100","1009140107","1","1","1009140108","1009140110","1","1009140106","1009140104","1","100","100","10091401","100","100","1009140101","1","100","1","1009140105","100","1","100","100","1009140109","1009140103","6"
"0","1009210103","1","0","33","0","1","0","0","0","0","0","1009210103","1","0","100","10092101","0","0","1009210101","1","0","0","1009210102","34","0","100","100","0","1009210103","1"
"1","1009220102","1","100","100","1009220105","1","1","1009220105","1009220104","1","1009220105","1009220105","1","100","3","10092201","100","34","1009220101","6","33","1","1009220105","100","1","3","100","1009220105","1009220103","6"
"1","1009230102","1","100","100","1009230104","1","1","1009230104","0","1","1009230104","1009230104","1","34","100","10092301","0","33","1009230101","1","100","1","1009230104","100","0","100","100","1009230103","1009230104","6"
"1","1009240102","1","100","100","1009240107","1","1","1009240108","1009240110","1","1009240106","1009240104","1","100","100","10092401","100","100","1009240101","1","100","1","1009240105","100","1","100","100","1009240109","1009240103","6"
"0","1009310103","1","0","33","0","1","0","0","0","0","0","1009310103","1","0","100","10093101","0","0","1009310101","1","0","0","1009310102","34","0","100","100","0","1009310103","1"
"1","1009320102","1","100","100","1009320105","1","1","1009320105","1009320104","1","1009320105","1009320105","1","100","3","10093201","100","34","1009320101","6","33","1","1009320105","100","1","3","100","1009320105","1009320103","6"
"1","1009330102","1","100","100","1009330104","1","1","1009330104","0","1","1009330104","1009330104","1","34","100","10093301","0","33","1009330101","1","100","1","1009330104","100","0","100","100","1009330103","1009330104","6"
"1","1009340102","1","100","100","1009340107","1","1","1009340108","1009340110","1","1009340106","1009340104","1","100","100","10093401","100","100","1009340101","1","100","1","1009340105","100","1","100","100","1009340109","1009340103","6"
"0","1009410103","1","0","33","0","1","0","0","0","0","0","1009410103","1","0","100","10094101","0","0","1009410101","1","0","0","1009410102","34","0","100","100","0","1009410103","1"
"1","1009420102","1","100","100","1009420105","1","1","1009420105","1009420104","1","1009420105","1009420105","1","100","3","10094201","100","34","1009420101","6","33","1","1009420105","100","1","3","100","1009420105","1009420103","6"
"1","1009430102","1","100","100","1009430104","1","1","1009430104","0","1","1009430104","1009430104","1","34","100","10094301","0","33","1009430101","1","100","1","1009430104","100","0","100","100","1009430103","1009430104","6"
"1","1009440102","1","100","100","1009440107","1","1","1009440108","1009440110","1","1009440106","1009440104","1","100","100","10094401","100","100","1009440101","1","100","1","1009440105","100","1","100","100","1009440109","1009440103","6"
"0","1009510103","1","0","33","0","1","0","0","0","0","0","1009510103","1","0","100","10095101","0","0","1009510101","1","0","0","1009510102","34","0","100","100","0","1009510103","1"
"1","1009520102","1","100","100","1009520105","1","1","1009520105","1009520104","1","1009520105","1009520105","1","100","3","10095201","100","34","1009520101","6","33","1","1009520105","100","1","3","100","1009520105","1009520103","6"
"1","1009530102","1","100","100","1009530104","1","1","1009530104","0","1","1009530104","1009530104","1","34","100","10095301","0","33","1009530101","1","100","1","1009530104","100","0","100","100","1009530103","1009530104","6"
"1","1009540102","1","100","100","1009540107","1","1","1009540108","1009540110","1","1009540106","1009540104","1","100","100","10095401","100","100","1009540101","1","100","1","1009540105","100","1","100","100","1009540109","1009540103","6"
"0","1009610103","1","0","33","0","1","0","0","0","0","0","1009610103","1","0","100","10096101","0","0","1009610101","1","0","0","1009610102","34","0","100","100","0","1009610103","1"
"1","1009620102","1","100","100","1009620105","1","1","1009620105","1009620104","1","1009620105","1009620105","1","100","3","10096201","100","34","1009620101","6","33","1","1009620105","100","1","3","100","1009620105","1009620103","6"
"1","1009630102","1","100","100","1009630104","1","1","1009630104","0","1","1009630104","1009630104","1","34","100","10096301","0","33","1009630101","1","100","1","1009630104","100","0","100","100","1009630103","1009630104","6"
"1","1009640102","1","100","100","1009640107","1","1","1009640108","1009640110","1","1009640106","1009640104","1","100","100","10096401","100","100","1009640101","1","100","1","1009640105","100","1","100","100","1009640109","1009640103","6"
"0","1009710103","1","0","33","0","1","0","0","0","0","0","1009710103","1","0","100","10097101","0","0","1009710101","1","0","0","1009710102","34","0","100","100","0","1009710103","1"
"1","1009720102","1","100","100","1009720105","1","1","1009720105","1009720104","1","1009720105","1009720105","1","100","3","10097201","100","34","1009720101","6","33","1","1009720105","100","1","3","100","1009720105","1009720103","6"
"1","1009730102","1","100","100","1009730104","1","1","1009730104","0","1","1009730104","1009730104","1","34","100","10097301","0","33","1009730101","1","100","1","1009730104","100","0","100","100","1009730103","1009730104","6"
"1","1009740102","1","100","100","1009740107","1","1","1009740108","1009740110","1","1009740106","1009740104","1","100","100","10097401","100","100","1009740101","1","100","1","1009740105","100","1","100","100","1009740109","1009740103","6"
"0","1009810103","1","0","33","0","1","0","0","0","0","0","1009810103","1","0","100","10098101","0","0","1009810101","1","0","0","1009810102","34","0","100","100","0","1009810103","1"
"1","1009820102","1","100","100","1009820105","1","1","1009820105","1009820104","1","1009820105","1009820105","1","100","3","10098201","100","34","1009820101","6","33","1","1009820105","100","1","3","100","1009820105","1009820103","6"
"1","1009830102","1","100","100","1009830104","1","1","1009830104","0","1","1009830104","1009830104","1","34","100","10098301","0","33","1009830101","1","100","1","1009830104","100","0","100","100","1009830103","1009830104","6"
"1","1009840102","1","100","100","1009840107","1","1","1009840108","1009840110","1","1009840106","1009840104","1","100","100","10098401","100","100","1009840101","1","100","1","1009840105","100","1","100","100","1009840109","1009840103","6"
"0","1009910103","1","0","33","0","1","0","0","0","0","0","1009910103","1","0","100","10099101","0","0","1009910101","1","0","0","1009910102","34","0","100","100","0","1009910103","1"
"1","1009920102","1","100","100","1009920105","1","1","1009920105","1009920104","1","1009920105","1009920105","1","100","3","10099201","100","34","1009920101","6","33","1","1009920105","100","1","3","100","1009920105","1009920103","6"
"1","1009930102","1","100","100","1009930104","1","1","1009930104","0","1","1009930104","1009930104","1","34","100","10099301","0","33","1009930101","1","100","1","1009930104","100","0","100","100","1009930103","1009930104","6"
"1","1009940102","1","100","100","1009940107","1","1","1009940108","1009940110","1","1009940106","1009940104","1","100","100","10099401","100","100","1009940101","1","100","1","1009940105","100","1","100","100","1009940109","1009940103","6"
"0","1010010103","1","0","33","0","1","0","0","0","0","0","1010010103","1","0","100","10100101","0","0","1010010101","1","0","0","1010010102","34","0","100","100","0","1010010103","1"
"1","1010020102","1","100","100","1010020105","1","1","1010020105","1010020104","1","1010020105","1010020105","1","100","3","10100201","100","34","1010020101","6","33","1","1010020105","100","1","3","100","1010020105","1010020103","6"
"1","1010030102","1","100","100","1010030104","1","1","1010030104","0","1","1010030104","1010030104","1","34","100","10100301","0","33","1010030101","1","100","1","1010030104","100","0","100","100","1010030103","1010030104","6"
"1","1010040102","1","100","100","1010040107","1","1","1010040108","1010040110","1","1010040106","1010040104","1","100","100","10100401","100","100","1010040101","1","100","1","1010040105","100","1","100","100","1010040109","1010040103","6"
"0","1010110103","1","0","33","0","1","0","0","0","0","0","1010110103","1","0","100","10101101","0","0","1010110101","1","0","0","1010110102","34","0","100","100","0","1010110103","1"
"1","1010120102","1","100","100","1010120105","1","1","1010120105","1010120104","1","1010120105","1010120105","1","100","3","10101201","100","34","1010120101","6","33","1","1010120105","100","1","3","100","1010120105","1010120103","6"
"1","1010130102","1","100","100","1010130104","1","1","1010130104","0","1","1010130104","1010130104","1","34","100","10101301","0","33","1010130101","1","100","1","1010130104","100","0","100","100","1010130103","1010130104","6"
"1","1010140102","1","100","100","1010140107","1","1","1010140108","1010140110","1","1010140106","1010140104","1","100","100","10101401","100","100","1010140101","1","100","1","1010140105","100","1","100","100","1010140109","1010140103","6"
"0","1010210103","1","0","33","0","1","0","0","0","0","0","1010210103","1","0","100","10102101","0","0","1010210101","1","0","0","1010210102","34","0","100","100","0","1010210103","1"
"1","1010220102","1","100","100","1010220105","1","1","1010220105","1010220104","1","1010220105","1010220105","1","100","3","10102201","100","34","1010220101","6","33","1","1010220105","100","1","3","100","1010220105","1010220103","6"
"1","1010230102","1","100","100","1010230104","1","1","1010230104","0","1","1010230104","1010230104","1","34","100","10102301","0","33","1010230101","1","100","1","1010230104","100","0","100","100","1010230103","1010230104","6"
"1","1010240102","1","100","100","1010240107","1","1","1010240108","1010240110","1","1010240106","1010240104","1","100","100","10102401","100","100","1010240101","1","100","1","1010240105","100","1","100","100","1010240109","1010240103","6"
"0","1010310103","1","0","33","0","1","0","0","0","0","0","1010310103","1","0","100","10103101","0","0","1010310101","1","0","0","1010310102","34","0","100","100","0","1010310103","1"
"1","1010320102","1","100","100","1010320105","1","1","1010320105","1010320104","1","1010320105","1010320105","1","100","3","10103201","100","34","1010320101","6","33","1","1010320105","100","1","3","100","1010320105","1010320103","6"
"1","1010330102","1","100","100","1010330104","1","1","1010330104","0","1","1010330104","1010330104","1","34","100","10103301","0","33","1010330101","1","100","1","1010330104","100","0","100","100","1010330103","1010330104","6"
"1","1010340102","1","100","100","1010340107","1","1","1010340108","1010340110","1","1010340106","1010340104","1","100","100","10103401","100","100","1010340101","1","100","1","1010340105","100","1","100","100","1010340109","1010340103","6"
"0","1010410103","1","0","33","0","1","0","0","0","0","0","1010410103","1","0","100","10104101","0","0","1010410101","1","0","0","1010410102","34","0","100","100","0","1010410103","1"
"1","1010420102","1","100","100","1010420105","1","1","1010420105","1010420104","1","1010420105","1010420105","1","100","3","10104201","100","34","1010420101","6","33","1","1010420105","100","1","3","100","1010420105","1010420103","6"
"1","1010430102","1","100","100","1010430104","1","1","1010430104","0","1","1010430104","1010430104","1","34","100","10104301","0","33","1010430101","1","100","1","1010430104","100","0","100","100","1010430103","1010430104","6"
"1","1010440102","1","100","100","1010440107","1","1","1010440108","1010440110","1","1010440106","1010440104","1","100","100","10104401","100","100","1010440101","1","100","1","1010440105","100","1","100","100","1010440109","1010440103","6"
"0","1010510103","1","0","33","0","1","0","0","0","0","0","1010510103","1","0","100","10105101","0","0","1010510101","1","0","0","1010510102","34","0","100","100","0","1010510103","1"
"1","1010520102","1","100","100","1010520105","1","1","1010520105","1010520104","1","1010520105","1010520105","1","100","3","10105201","100","34","1010520101","6","33","1","1010520105","100","1","3","100","1010520105","1010520103","6"
"1","1010530102","1","100","100","1010530104","1","1","1010530104","0","1","1010530104","1010530104","1","34","100","10105301","0","33","1010530101","1","100","1","1010530104","100","0","100","100","1010530103","1010530104","6"
"1","1010540102","1","100","100","1010540107","1","1","1010540108","1010540110","1","1010540106","1010540104","1","100","100","10105401","100","100","1010540101","1","100","1","1010540105","100","1","100","100","1010540109","1010540103","6"
"0","1010610103","1","0","33","0","1","0","0","0","0","0","1010610103","1","0","100","10106101","0","0","1010610101","1","0","0","1010610102","34","0","100","100","0","1010610103","1"
"1","1010620102","1","100","100","1010620105","1","1","1010620105","1010620104","1","1010620105","1010620105","1","100","3","10106201","100","34","1010620101","6","33","1","1010620105","100","1","3","100","1010620105","1010620103","6"
