4bd6975b719503207d37de92fff62086234d256173568490854357e6c629c08b,53aaedb8a9c2e07505f2bc4af76b7e5f50970c6d9d8d3b985f479035f7ecef88,d6d88fb385ba58790a8e53ac9fa26b27feb9c20d6439da9ec267ef6425f31acf,21a5c358a316185211de480c105dedd40d16a8d9bab24e2bd2ebc09fb7a0af6d,5499853fc7358aa60ce5287cf3943e06e44e9fb99fe69a92e082975221488503,ace32bbb0a2b325c7a866702e0d0d1a7b55f77302d69e712b4e031c8dc4b0757,a7fc26ec41c3d92787a59158d774bb6356b1aeb7f0bf824dbafe3ee2e584a92a,37a9f5ddff76fd22fa00100e9c6a68c2785621ad9cb01e291520ea38a0019d7a,7a713ae0da98e078ec2f2b6301943be72b58c7c193d8c6eea46c63f5d1d30bae,84da383a69c4c01a0a7bb1056765058af09028da8e3c487f756908628472244b,4fad53e58e03079503cbfe6492f11eba24fe183bae0714475c05c9b9c33bc71f,2831ac9fb162d68ccec3ba0800245e5956d22c42313c9e65755009585a4190db,2ec71c540e270e639307f5a078dd89dfc7db5aef0712fa23a5f00be6e7afbd81,5976bebc5bcc77f85dc1bf4593a579dcf921786b6b72b5c0bd142185730d73ac,aacfc034954c5c9540761f91a98d7729674796e39208502503d68c1c421f2e4b,81e0634f56855d27d6f318b8bf079b17930ef19a136baf0c5ab516f68a3947c5,a32044c9d411da1d8f988fefa8e390bacccd57801695742fd9272a254f54a072,52f5fc0afba376bddf6604a0285fb6743f1740f7dbff41ce34eecfb13148f18d,47f347988827a3d2b505999a89cf186756f38802b2f7604f8cc016c9cb098187,03192e75a8c7f2b8e3d03ae480d9f758d651be993376bbc2d8df08873d479e03,46d518ce4d32d7ec5c457ea0a20a6e965d8de73e7f8e5527e6163123ee2c80d7,a404cd1ed9b6baf4986ebd3d59baedbce14ac7ad8572796754a6487ef26109dd,20ed1aecb9b33db0adc778bf4ff748bc2c322c65a9aa9d2879d579ebd1641b83,d82ec306e2e773afb506856f528b4220bc1dcd6d2a88bb26735d19130af81772,8f35d79326b1e525f658d6d152b62ad2ab9e7d2de8c5986c3cc5ad9a8ebbf1df,5369481464b81cb73e356aa3c09a7c35199f4f133da4490c1ebba600ef09e837,ba528fc8439ae566f4e6a85679d5a29098a932cfb417d7fa709fe0e392202545,2406fe3fb811ae89cfcb5667249e04e8457cebdf9733635d3eda0efc68299b8c,7454ee7c11937356eb60fa9a8c850f65a05a0e851fd649e5a5eed49446990927,0ff91c2209f43c6221a84275d5fe411ffa74c8b90a8967c430b5a31ed6d455c0,ada5bb31dc0478ccde47cec9b5ed3ae377c7c64c2e07bf7469d3b611c2b4c2d9,9af5688e2f100df1ed84f6f4ff89e537e1e897181dcea8c1a5cc195cb2d7ef04,63a7f2e1f373103bc99afc414b26ac2daec10c1c784b1ffcf51ffc7cf792d184,2e45c6ad7a0dc05f49ca3f8dd57bcddab5865059564d61f3d696879a6830c034,c346b2be91982cd3e83c26ec4c58f7b597f89c2142bc3a6e3dbe3df8002e6582,b0ebbc73a030927676e47e8dd05cf8cdd0024e94aa108a2cc5178c945c3fbc58,c80ad7a780f501bde8ce4d2dfacafd44c1ec8b72271e3a2a43610623eb7ec0b9,1e855160f7dd9a7de7c7886a8d0ec237d662969c64e264870aed12079f8b058b,a2cf08a05ae638d16618a8616469cbcde2ee99e061861dbbe8c94fa09d2f577a,b0ae62c49f77c57bfaff00d675ddce1599d248fa30cd68fd52a3e145fb0aedfe,5836b41e48f0f657d25643c9f57629c99f481f972696f64093fd9ff3a9a5dba0,8527f0759b0313d35cc5b4c2627b3748605899684f41955663d77c692543d1d0,1d5d482cd0fa2e46b7c9f57e463de0c15b591860d7252420c1a9202318c421dc,dfd02bfcaf964559771621672d0de5acd9272cdf2e0dd98cd79affb2a071c65f,6cca023584f73cebb6c149885f4bf00acfd61a42dae030898b02db36db144d90,b596ae867ca3fe89d614531f6201fabb6ec0f6f7770a7125ac16a548826eabf2,7a80ec8bba1840ddfaefaab34e35f8da794a8a2f4bb390b8e8dd844a76370215,0ee504c74e68a1386e9b4aa195b531a5028cec9435251d45631e5c68026a37dd,64f0f5ba94627095fa1851ab2c8197ef4d4f3ce05d054482b720c412c60f746b,c4fdb344da7162d361d4b0b5a36da2f0fe575a046c23dadc4c40f25d358c4ad4,dd2d561777750a8e1a264d052d455b52ce324a00d176f1fe03e72cdabffa2cd1,e979490d25315b833e97de69e2e340b31c424e508c0d9731abda80e220fe24c2,595220a5b29f622416828bf371e1a790040c9fd6a5731b9b323ddadbcc1ec6c8,40bdaa1727e8381d8579db9238e95d39391f10039533f5687d5de49f313cc3c6,21285e520773942afe6ca2470d701baaad755d5daf842036b4fb717527efbf03,78dc4143fcefa7ba39c235a459afc0cdf04d8679babdb9ebea14c62af5f8b27e,3bbcd79967b185b98d747fb70f9ef5aa6b292270c3c4416c8bec85900185695f,738b20941248b51ecc406478834d7cd00303b256989efe9fbb849550b23fb22a,a9f4eab1c3d1f3fc6f96b3781c8f4d313108ff8f79ed5fc9151f6643ea01c262,55290d289148d62260feac80470a6accff56c7d3b5407eb1f7224aa1b91a6e5d,f53e11be178506cbb34985e162a06e22150fa51010820b415e5bcbda3ff6854d,68f46fda782843bfbab8d00822644f4a6e1207f05be2ee9d0a83a69f0287d5e9,92dcd0ae235e42fcd250948f5f8d2852fb3724efd56c68062e42e025fbc57543,c46850ce93ef4f7dfc247ddde4891144e4a18f70c2b3dd884c0446f7efeb9d57,c2cd75931b92792c4c09f2c6b93becaf7b8b8eff456cb12a81d9ab2cfb6952fa
"401","0","0","0","0","2","0","0","0","201001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","102","0","404","0","0","0","0","0","0","0","0","101","0","0","0","108","-2","0","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0"
"0","0","101","0","0","2","0","0","0","201002","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","401","0","0","0","0","110","-2","0","0","0","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","0","0","201003","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","112","0","101","0","0","0","0","0","0","0","0","0","0","0","0","111","-2","0","0","0","0","0","0","402","0","210","0","0","0","0","0","0","0","0","0","0","0"
"301","303","303","0","303","2","0","0","303","201004","301","0","303","303","303","301","303","303","301","4","301","0","301","303","303","0","303","301","110","0","303","301","303","0","301","0","303","0","0","303","0","303","303","104","-2","303","301","303","301","0","303","303","301","210","303","301","303","303","0","0","303","303","301","303","303"
"0","0","0","0","0","2","0","0","0","201005","0","301","0","120","0","0","0","0","0","5","0","301","0","0","405","0","0","0","202","0","0","0","0","301","0","0","130","0","301","0","301","0","405","130","-2","0","0","0","0","301","0","0","0","210","0","0","0","0","301","0","405","0","0","0","0"
"0","0","303","0","0","2","0","103","0","201101","0","0","0","150","303","0","402","0","0","1","0","0","0","0","0","0","0","0","0","0","303","0","405","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","211","303","0","303","0","0","0","303","0","0","0","0"
"0","0","303","0","301","2","0","133","301","201102","0","303","301","0","303","0","301","301","0","2","0","303","0","301","301","0","303","0","0","0","303","0","303","303","0","0","150","0","303","301","303","303","303","0","0","303","0","301","0","303","301","301","0","211","303","0","303","303","303","0","303","303","0","301","303"
"0","0","303","0","0","2","0","203","0","201103","0","0","0","402","303","0","401","0","401","3","0","0","0","0","0","0","303","0","0","0","303","0","303","0","0","0","402","0","0","0","0","303","303","105","0","303","0","0","0","0","0","0","0","211","303","0","303","303","0","0","303","303","0","0","303"
"0","0","303","0","303","2","0","102","303","201104","0","0","303","0","303","0","303","303","0","4","0","0","0","303","303","0","0","0","0","0","303","0","0","0","0","401","150","0","0","303","0","0","0","0","0","303","0","303","0","0","303","303","0","211","303","0","303","0","0","0","303","0","0","303","0"
"0","0","0","0","0","2","0","125","0","201105","0","0","0","150","0","0","402","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","203","0","201201","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","212","0","0","0","0","0","0","0","0","0","0","0"
"0","0","301","0","0","2","0","146","0","201202","0","0","301","301","301","0","0","401","0","2","0","0","0","301","0","0","301","0","0","0","301","0","301","0","401","0","301","0","0","0","0","301","301","301","-2","301","0","0","0","0","0","0","0","212","301","0","120","301","0","0","301","301","0","301","301"
"0","0","301","0","301","2","0","102","0","201203","0","303","301","301","0","0","0","0","0","3","0","303","0","301","0","0","0","0","0","0","0","0","0","303","0","0","0","0","303","301","303","0","0","401","-2","0","0","301","0","303","0","301","0","212","401","0","0","0","303","0","0","0","0","120","401"
"0","0","0","0","301","2","0","127","301","201204","0","0","0","401","0","0","301","301","0","4","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","401","-2","0","401","301","0","0","301","301","0","212","401","0","0","0","0","0","0","0","0","0","401"
"0","120","0","0","401","2","0","101","301","201205","0","0","0","401","0","0","301","301","0","5","0","0","0","0","0","0","0","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2","0","0","0","0","0","301","0","301","212","401","0","0","0","0","0","0","0","0","0","401"
"0","120","401","0","0","2","0","102","303","201301","0","0","0","0","0","0","303","303","0","1","0","0","0","0","0","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2","0","0","0","0","0","303","401","303","213","401","0","0","0","0","0","0","0","0","0","401"
"0","0","401","0","303","2","0","108","0","201302","0","0","0","0","0","0","303","303","0","2","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","401","-2","0","0","303","0","0","303","303","0","213","401","0","0","0","0","0","0","0","0","0","401"
"0","401","303","0","303","2","0","136","0","201303","0","0","303","303","0","0","0","0","402","3","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","401","-2","0","0","0","0","0","0","303","0","213","401","0","0","0","0","0","0","0","0","120","401"
"0","0","303","0","0","2","0","118","0","201304","0","303","303","303","303","0","0","0","0","4","0","303","0","0","0","0","303","0","0","0","303","0","303","303","0","0","303","0","303","0","303","303","303","303","-2","303","0","0","0","303","0","0","0","213","303","0","120","303","303","0","303","303","0","0","303"
"0","0","0","0","0","2","0","203","0","201305","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","-2","0","0","0","0","0","0","0","0","213","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","137","0","201401","0","0","0","0","401","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","214","0","0","0","0","0","0","0","0","0","0","0"
"0","303","303","0","303","2","0","126","303","201402","0","301","303","303","303","0","303","303","402","2","0","301","0","303","303","0","303","0","303","0","303","0","303","301","0","0","303","0","301","303","301","303","303","303","-1","303","0","303","0","301","303","303","303","214","303","0","303","303","301","0","303","303","0","303","303"
"0","0","0","0","402","2","0","104","0","201403","0","0","402","0","402","0","402","0","0","3","0","0","0","0","0","0","0","150","0","0","402","0","402","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","214","0","0","0","402","0","0","0","0","0","0","0"
"0","301","301","0","301","2","0","129","301","201404","0","303","301","301","301","0","301","301","0","4","0","303","0","301","301","0","301","0","301","0","301","0","301","303","0","0","301","0","303","301","303","301","301","301","-1","301","0","301","0","303","301","301","301","214","301","0","301","301","303","0","301","301","0","301","301"
"402","0","0","0","0","2","0","203","0","201405","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","214","0","0","0","0","0","0","0","0","0","0","0"
"0","0","303","0","303","2","0","103","0","201501","0","0","303","303","303","0","303","401","0","1","0","0","0","303","303","0","303","0","0","0","303","0","303","0","0","0","303","0","0","303","0","303","303","303","-1","303","0","303","0","0","303","303","0","215","303","0","303","303","0","0","303","303","0","303","303"
"401","303","0","0","0","2","0","102","140","201502","0","0","0","0","0","0","0","301","0","2","0","0","0","0","401","0","0","0","303","0","0","0","0","0","0","0","401","0","0","0","0","0","0","140","-1","0","0","0","0","0","0","0","303","215","0","0","401","0","0","0","0","0","0","401","0"
"0","0","0","0","0","2","0","117","0","201503","0","0","0","0","0","0","0","0","0","3","0","0","0","0","401","0","0","140","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","140","-1","0","0","0","0","0","0","0","0","215","0","0","401","0","0","0","0","0","0","401","0"
"0","301","0","0","0","2","0","203","140","201504","0","0","0","0","0","0","0","0","0","4","401","0","0","0","401","0","0","0","301","0","0","0","303","0","0","0","401","0","0","0","0","0","0","140","-1","0","0","0","0","0","0","0","301","215","0","0","401","0","0","0","0","0","0","401","0"
"0","0","301","0","301","2","0","113","0","201505","0","0","301","301","301","0","301","301","0","5","0","0","0","301","301","0","301","0","0","0","301","0","401","0","0","0","301","0","0","301","0","301","301","301","-1","301","0","301","0","0","301","301","0","215","301","0","301","301","0","0","301","301","0","301","301"
"0","0","0","0","0","2","0","137","0","201601","0","0","0","0","401","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","216","0","0","0","0","0","0","0","0","0","0","0"
"0","303","303","0","303","2","0","126","303","201602","0","301","303","303","303","0","303","303","402","2","0","301","0","303","303","0","303","0","303","0","303","0","303","301","0","0","303","0","301","303","301","303","303","303","-1","303","0","303","0","301","303","303","303","216","303","0","303","303","301","0","303","303","0","303","303"
"0","0","0","0","402","2","0","104","0","201603","0","0","402","0","402","0","402","0","0","3","0","0","0","0","0","0","0","150","0","0","402","0","402","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","216","0","0","0","402","0","0","0","0","0","0","0"
"0","301","301","0","301","2","0","129","301","201604","0","303","301","301","301","0","301","301","0","4","0","303","0","301","301","0","301","0","301","0","301","0","301","303","0","0","301","0","303","301","303","301","301","301","-1","301","0","301","0","303","301","301","301","216","301","0","301","301","303","0","301","301","0","301","301"
"402","0","0","0","0","2","0","204","0","201605","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","216","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","204","0","201701","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","130","0","0","217","0","0","0","0","0","0","0","402","0","0","0"
"0","0","0","0","0","2","0","111","0","201702","0","303","0","0","0","0","0","0","0","2","0","303","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","303","0","303","402","0","0","-2","0","0","0","0","303","130","0","0","217","402","402","0","0","303","0","0","0","0","0","0"
"0","0","402","0","0","2","0","143","0","201703","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","130","0","0","217","0","0","0","0","0","0","0","0","0","0","0"
"0","0","303","0","303","2","0","133","0","201704","0","0","303","303","303","0","303","303","0","4","0","0","0","303","303","0","303","0","0","0","303","0","303","0","0","0","303","0","0","303","0","303","303","303","-2","303","0","303","0","0","130","303","0","217","303","0","303","303","0","0","303","303","0","402","303"
"0","0","0","0","0","2","0","102","0","201705","0","0","0","401","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","217","0","0","0","401","0","0","0","0","0","301","0"
"0","120","0","0","0","2","0","102","303","201801","0","0","0","0","0","0","303","303","0","1","0","0","0","0","0","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","303","0","303","218","0","0","0","0","0","0","402","0","0","0","0"
"0","0","0","0","303","2","0","108","0","201802","0","0","0","402","0","0","303","303","0","2","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","-2","0","0","303","0","0","303","303","0","218","0","0","0","0","0","0","0","0","0","0","0"
"0","401","303","0","303","2","0","136","0","201803","0","0","303","303","0","0","0","0","402","3","0","0","0","303","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","303","0","0","0","0","-2","0","0","0","0","0","0","303","0","218","0","0","0","0","0","0","0","0","0","120","0"
"0","0","303","0","0","2","0","118","0","201804","0","303","303","303","303","0","0","0","0","4","0","303","0","0","0","0","303","0","0","0","303","0","303","303","0","0","303","0","303","0","303","303","303","303","-2","303","0","0","0","303","0","0","0","218","303","0","120","303","303","0","303","303","0","0","402"
"0","0","0","0","0","2","0","203","0","201805","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","-2","0","0","0","0","0","0","0","0","218","0","0","0","0","0","0","0","0","0","0","301"
"0","0","0","0","0","2","0","134","0","201901","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","219","0","0","0","0","0","0","402","0","0","0","0"
"0","303","303","0","303","2","0","135","303","201902","0","301","303","303","303","303","303","303","402","2","0","301","303","303","303","0","303","303","303","0","303","303","303","301","0","0","303","303","301","303","301","303","303","303","-2","303","303","303","303","301","303","303","303","219","303","0","303","303","301","303","303","303","0","303","303"
"0","402","0","0","0","2","0","204","0","201903","0","0","0","0","0","0","0","0","0","3","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","-2","0","0","0","0","0","0","0","0","219","0","0","0","0","0","0","0","0","0","0","0"
"0","303","303","0","303","2","0","143","303","201904","0","303","303","303","303","303","303","303","0","4","0","303","303","303","303","402","303","303","303","0","303","303","303","303","0","0","303","303","303","303","303","303","303","303","-2","303","303","303","303","303","303","303","303","219","303","0","303","303","303","303","303","303","0","303","303"
"0","0","0","0","0","2","0","104","0","201905","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2","0","0","401","0","0","0","0","0","219","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","2","0","108","0","202001","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2","0","0","0","0","0","0","0","0","220","0","0","0","0","0","0","0","0","0","0","0"
"0","0","301","0","0","2","0","146","0","202002","0","0","301","301","301","0","0","0","0","2","0","0","0","301","0","0","301","0","0","0","301","0","301","0","401","0","301","0","0","0","0","301","301","301","-2","301","0","0","0","0","0","0","0","220","301","0","120","301","0","0","301","301","0","301","301"
"0","0","301","0","301","2","0","109","0","202003","0","303","301","301","0","0","0","0","0","3","0","303","0","301","0","0","402","0","0","0","0","0","0","303","0","0","0","0","303","301","303","0","0","0","-2","0","0","301","0","303","0","301","0","220","0","0","0","0","303","0","0","0","0","120","0"
"0","0","0","0","301","2","0","203","301","202004","0","0","0","0","0","0","301","301","0","4","0","0","0","0","120","0","0","0","0","0","0","0","402","0","0","0","0","0","0","301","0","0","0","0","-2","0","401","301","0","0","301","301","0","220","0","0","402","0","0","0","0","0","0","0","0"
"0","120","0","0","0","2","0","102","301","202005","0","0","0","0","0","0","301","301","0","5","0","0","0","0","0","0","0","301","301","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","301","0","301","220","0","0","0","0","0","0","0","0","401","402","0"
"0","0","0","0","0","3","0","124","0","300101","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","0","0","0","401","0","0","301","0","0","140","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","105","0","300102","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","0","0","0","0","0","0","301","0","0","402","0","0","0","0","0","0","0","0"
"0","303","303","0","303","3","0","102","303","300103","0","0","303","303","303","303","303","303","0","3","0","0","303","303","303","0","303","303","303","0","142","303","303","0","0","0","303","303","0","303","0","303","303","303","-6","0","303","303","303","0","303","303","303","301","0","0","303","303","0","303","303","303","405","303","303"
"0","0","0","0","0","3","0","201","402","300104","0","0","0","150","0","0","0","0","0","4","0","0","0","0","130","0","0","120","0","0","301","0","0","0","0","0","150","0","0","0","0","0","0","410","-6","301","0","0","401","0","0","405","0","301","301","0","0","0","0","0","405","0","0","0","0"
"0","301","301","0","301","3","0","118","301","300105","0","0","301","301","301","301","301","301","0","5","0","0","301","301","301","0","301","301","301","0","301","301","301","0","0","0","301","301","0","301","0","301","301","301","-6","301","301","301","301","0","301","301","301","301","301","0","301","301","0","301","301","301","0","301","301"
"0","0","0","0","0","3","0","150","0","300201","0","0","0","0","0","0","0","120","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410","0","-7","0","0","0","0","0","0","0","0","302","0","0","130","0","0","0","0","0","0","0","0"
"0","0","303","0","0","3","0","201","0","300202","0","0","0","303","303","0","303","303","0","2","0","0","0","0","303","0","0","120","0","0","0","0","0","0","0","0","150","0","0","303","0","0","303","410","-7","0","0","303","404","0","303","130","0","302","303","405","303","0","0","0","303","0","0","0","0"
"0","301","0","0","301","3","0","105","301","300203","0","0","301","0","0","301","132","0","0","3","0","0","301","301","0","0","301","301","301","0","301","301","301","0","0","0","301","301","0","0","0","301","403","301","-7","301","301","0","301","0","0","301","301","302","0","0","0","301","0","301","0","301","0","301","301"
"0","0","0","0","0","3","0","125","0","300204","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7","0","0","0","0","0","0","0","0","302","0","0","113","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","101","124","300205","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7","0","0","0","0","0","0","0","0","302","0","0","0","0","0","0","0","0","0","0","0"
"0","401","303","0","303","3","0","103","303","300301","0","0","401","303","303","303","303","303","0","1","0","0","303","303","303","0","402","303","303","0","303","303","303","0","0","0","303","303","0","303","0","303","303","303","-6","303","303","303","303","0","303","303","303","303","303","0","303","303","0","303","303","303","0","303","303"
"403","301","0","0","0","3","0","145","0","300302","0","0","301","0","0","0","0","0","0","2","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","0","0","0","0","0","0","303","0","0","140","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","123","0","300303","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","407","0","-6","0","0","0","0","0","0","130","0","303","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","130","0","300304","0","0","0","0","0","0","0","120","0","4","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410","-6","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","201","0","300305","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6","0","0","0","407","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0"
"0","303","303","0","303","3","0","105","303","300401","0","0","303","303","303","303","403","303","0","1","0","0","303","303","303","0","303","303","303","0","303","303","303","0","0","0","303","303","0","303","0","303","303","303","-5","303","303","303","303","0","303","303","303","304","303","0","303","303","0","303","303","402","0","303","303"
"403","0","0","0","0","3","0","127","0","300402","0","0","0","150","0","0","301","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407","-5","0","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","301","0","0","0"
"0","0","0","0","0","3","0","201","0","300403","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","-5","0","405","0","0","0","0","0","0","304","405","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","145","150","300404","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","0","303","304","0","0","0","0","0","0","0","0","0","0","405"
"0","301","301","0","301","3","0","104","301","300405","0","0","301","301","301","301","301","301","0","5","402","0","301","301","301","0","402","301","301","0","301","301","301","0","0","0","301","301","0","301","0","301","301","301","-5","301","301","301","301","0","301","301","402","304","301","0","301","301","0","301","301","301","0","301","301"
"0","0","303","0","303","3","0","111","303","300501","0","0","303","303","0","0","303","303","0","1","0","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","-5","0","0","303","0","0","303","303","0","305","0","0","0","0","0","0","0","0","0","303","0"
"0","150","0","0","0","3","0","201","0","300502","0","0","0","0","0","0","0","0","0","2","0","0","0","410","407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","0","0","305","0","0","150","0","0","0","0","0","403","0","0"
"0","0","301","0","301","3","0","105","301","300503","0","0","301","301","0","0","301","301","0","3","0","0","0","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","-5","0","0","301","0","0","301","301","0","305","0","0","0","0","0","0","0","405","0","301","0"
"0","0","0","0","0","3","0","112","0","300504","0","0","0","0","0","0","0","0","402","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","150","-5","0","0","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","3","0","105","0","300505","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","0","0","305","0","0","0","0","0","0","0","0","0","0","0"
"0","0","303","0","303","3","0","0","0","300601","0","0","303","303","303","0","0","0","102","1","0","403","0","303","0","0","0","0","104","0","303","0","0","0","0","0","303","0","0","0","0","0","0","102","-1","303","0","0","0","0","0","303","0","306","303","0","303","0","0","0","303","0","0","303","0"
"0","0","0","0","0","3","0","0","0","300602","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","410","0","0","140","0","0","0","127","-1","0","0","0","0","0","0","0","0","306","0","0","405","0","0","0","0","0","0","0","0"
"0","0","301","0","301","3","0","0","0","300603","0","0","301","301","301","0","0","0","132","3","0","0","0","301","0","0","0","0","103","0","301","0","0","0","0","0","301","0","0","0","0","0","0","147","-1","301","0","0","0","0","0","301","0","306","301","0","301","0","0","103","301","0","0","301","0"
