ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"112501","103041","103311","4","103581","102401","102582","103011"
"112501","103042","103282","5","103432","103581","103551","103401"
"112501","104041","103283","6","103491","103401","103582","103042"
"112501","104042","104311","7","103583","103583","103401","104491"
"112501","104043","104432","8","104491","104581","103583","104042"
"112501","104044","104283","9","104282","104582","104581","104043"
"112501","105041","104314","10","104283","104583","104582","104044"
"112501","105042","105281","11","104433","105581","104583","105041"
"112501","105043","105431","12","105281","105582","105581","105042"
"112501","105044","105313","13","105282","105583","105582","105043"
"112501","105045","105314","14","105283","105584","105583","105044"
"112501","105046","105315","15","105284","105585","105584","105045"
"112501","105047","105316","16","105315","105586","105585","105046"
"112501","106041","105317","17","105316","105587","105586","105047"
"112501","106042","106311","18","105317","106581","105587","106041"
"112501","106043","106312","19","106311","106582","106581","106042"
"112501","107041","106313","20","106312","106583","106582","106043"
"112501","107042","107311","21","106313","107581","106583","107041"
"112501","107043","107312","22","107311","107582","107581","107042"
"112501","108041","107313","23","107312","107583","107582","107043"
"112501","108042","108401","24","107313","108581","107583","108041"
"112501","108043","108282","25","108401","108582","108581","108042"
"112501","108044","108403","26","108282","108583","108582","108043"
"112501","109041","108314","27","108403","108584","108583","108044"
"112501","109042","109311","28","108314","109581","108584","109041"
"112501","109043","109312","29","109311","109582","109581","109042"
"112501","109044","109313","30","109312","109583","109582","109043"
"112501","10004032","109314","31","109313","109584","109583","109044"
"112501","10004033","10031032","32","109314","10058032","109584","10004032"
"112501","999999","10031033","33","10031032","10058033","10058032","10004033"
"112601","101251","101371","1","101521","101611","101611","101251"
"112601","102222","102371","2","102461","101611","101611","102221"
"112601","103221","102372","3","102521","102611","102611","102222"
"112601","103252","103521","4","103521","102613","102613","103221"
"112601","103222","103371","5","103522","103612","103612","103252"
"112601","104221","103372","6","103522","103371","103613","103222"
"112601","104252","104371","7","103614","103222","103613","104221"
"112601","104223","104432","8","104221","104611","103614","104252"
"112601","104254","104462","9","104222","104612","104611","104223"
"112601","105251","104463","10","104223","104583","104612","104254"
"112601","105222","105521","11","104224","105611","104583","105251"
"112601","105223","105372","12","105221","105582","105611","105222"
"112601","105224","105462","13","105222","105613","105582","105223"
"112601","105255","105523","14","105223","105614","105613","105224"
"112601","105256","105375","15","105224","105615","105614","105255"
"112601","105257","105376","16","105225","105616","105615","105256"
"112601","106251","105377","17","105226","105617","105616","105257"
"112601","106252","106371","18","105227","106611","105617","106251"
"112601","106253","106521","19","106221","106612","106611","106252"
"112601","107251","106373","20","106521","106613","106612","106253"
"112601","107252","107371","21","106373","107611","106613","107251"
"112601","107253","107372","22","107371","107612","107611","107252"
"112601","108251","107373","23","107372","107613","107612","107253"
"112601","108252","108371","24","107373","108611","107613","108251"
"112601","108253","108372","25","108371","108612","108611","108252"
"112601","108254","108373","26","108372","108613","108612","108253"
"112601","109251","108524","27","108373","108614","108613","108254"
"112601","109252","109461","28","108524","109611","108614","109251"
"112601","109253","109522","29","109461","109612","109611","109252"
"112601","109254","109373","30","109522","109613","109612","109253"
"112601","10025032","109524","31","109373","109614","109613","109254"
"112601","10025033","10046032","32","109524","10061032","109614","10025032"
"112601","999999","10046033","33","10046032","10061033","10061032","10025033"
"112701","101161","101281","1","101431","101161","101581","101161"
"112701","102163","102341","2","102491","101161","101581","102191"
"112701","103161","102342","3","102432","102162","102581","102163"
"112701","103162","103341","4","103431","102163","102582","103161"
"112701","103193","103342","5","103491","103161","103581","103162"
"112701","104161","103343","6","103491","103552","103582","103193"
"112701","104162","104341","7","103553","103583","103401","104161"
"112701","104163","104342","8","104161","104551","103553","104162"
"112701","104164","104283","9","104162","104552","104551","104163"
"112701","105161","104314","10","104163","104553","104552","104164"
"112701","105162","105281","11","104164","105551","104554","105161"
"112701","105163","105431","12","105161","105552","105551","105162"
"112701","105164","105283","13","105162","105553","105552","105163"
"112701","105165","105284","14","105163","105554","105553","105164"
"112701","105166","105315","15","105164","105555","105554","105165"
"112701","105167","105316","16","105165","105556","105555","105166"
"112701","106161","105317","17","105166","105557","105556","105167"
"112701","106162","106311","18","105167","106551","105557","106161"
"112701","106163","106312","19","106161","106552","106551","106162"
"112701","107161","106313","20","106162","106553","106552","106163"
"112701","107162","107311","21","106163","107551","106553","107161"
"112701","107163","107312","22","107161","107552","107551","107162"
"112701","108161","107313","23","107162","107553","107552","107163"
"112701","108162","108281","24","107163","108551","107553","108161"
"112701","108163","108312","25","108161","108552","108551","108162"
"112701","108164","108313","26","108162","108553","108552","108163"
"112701","109161","108314","27","108163","108554","108553","108164"
"112701","109162","109401","28","108164","109551","108554","109161"
"112701","109163","109402","29","109161","109552","109551","109162"
"112701","109164","109343","30","109162","109553","109552","109163"
"112701","10016032","109494","31","109163","109554","109553","109164"
"112701","10016033","10040032","32","109164","10055032","109554","10016032"
"112701","999999","10040033","33","10016032","10055033","10055032","10016033"
"112801","101161","101281","1","101401","101191","101551","101161"
"112801","102163","102281","2","102493","101551","101551","102162"
"112801","103161","102282","3","102401","102162","102551","102163"
"112801","103162","103281","4","103431","102552","102552","103161"
"112801","103193","103282","5","103401","103161","103551","103162"
"112801","104161","103283","6","103401","103552","103552","103193"
"112801","104162","104281","7","103553","103193","103552","104161"
"112801","104163","104282","8","104161","104551","103553","104162"
"112801","104164","104402","9","104162","104552","104551","104163"
"112801","105161","104284","10","104163","104554","104552","104164"
"112801","105162","105281","11","104164","105551","104554","105161"
"112801","105163","105282","12","105161","105552","105551","105162"
"112801","105164","105343","13","105162","105553","105552","105163"
"112801","105165","105284","14","105163","105554","105553","105164"
"112801","105166","105285","15","105164","105555","105554","105165"
"112801","105167","105286","16","105165","105556","105555","105166"
"112801","106161","105287","17","105166","105557","105556","105167"
"112801","106162","106281","18","105167","106551","105557","106161"
"112801","106163","106282","19","106161","106552","106551","106162"
"112801","107161","106283","20","106162","106553","106552","106163"
"112801","107162","107281","21","106163","107551","106553","107161"
"112801","107163","107282","22","107161","107552","107551","107162"
"112801","108161","107283","23","107162","107553","107552","107163"
"112801","108162","108281","24","107163","108551","107553","108161"
"112801","108163","108282","25","108161","108552","108551","108162"
"112801","108164","108343","26","108162","108553","108552","108163"
"112801","109161","108434","27","108163","108554","108553","108164"
"112801","109162","109341","28","108164","109551","108554","109161"
"112801","109163","109282","29","109161","109552","109551","109162"
"112801","109164","109493","30","109162","109553","109552","109163"
"112801","10016032","109284","31","109163","109554","109553","109164"
"112801","10016033","10028032","32","109164","10055032","109554","10016032"
"112801","999999","10028033","33","10016032","10055033","10055032","10016033"
"112901","101131","101281","1","101551","101131","101551","101131"
"112901","102131","102341","2","102551","101131","101551","102071"
"112901","103071","102342","3","102552","102071","102551","102131"
"112901","103131","103341","4","103551","102131","102552","103071"
"112901","103132","103342","5","103552","103071","103551","103131"
"112901","104131","103343","6","103552","103131","103552","103132"
"112901","104132","104341","7","103553","103553","103582","104131"
"112901","104133","104342","8","104131","104551","103553","104132"
"112901","104134","104343","9","104132","104552","104551","104133"
"112901","105131","104344","10","104133","104554","104552","104134"
"112901","105132","105281","11","104134","105551","104553","105131"
"112901","105133","105282","12","105131","105552","105551","105132"
"112901","105134","105343","13","105132","105553","105552","105133"
"112901","105135","105344","14","105133","105554","105553","105134"
"112901","105136","105345","15","105134","105555","105554","105135"
"112901","105137","105346","16","105135","105556","105555","105136"
"112901","106131","105347","17","105136","105557","105556","105137"
"112901","106132","106341","18","105137","106551","105557","106131"
"112901","106133","106342","19","106131","106552","106551","106132"
"112901","107131","106343","20","106132","106553","106552","106133"
"112901","107132","107341","21","106133","107551","106553","107131"
"112901","107133","107492","22","107131","107552","107551","107132"
"112901","108131","107343","23","107132","107553","107552","107133"
"112901","108132","108431","24","107133","108551","107553","108131"
"112901","108133","108342","25","108131","108552","108551","108132"
"112901","108134","108343","26","108132","108553","108552","108133"
"112901","109131","108434","27","108133","108554","108553","108134"
"112901","109132","109341","28","108134","109551","108554","109131"
"112901","109133","109432","29","109131","109552","109551","109132"
"112901","109134","109493","30","109132","109553","109552","109133"
"112901","10013032","109494","31","109133","109554","109553","109134"
"112901","10013033","10034032","32","109134","10055032","109554","10013032"
"112901","999999","10043033","33","10013032","10055033","10055032","10013033"
"113001","101161","101281","1","101431","101581","101551","101161"
"113001","102163","102341","2","102491","101581","101551","102162"
"113001","103161","102342","3","102432","102581","102551","102163"
"113001","103162","103341","4","103431","102582","102552","103161"
"113001","103193","103342","5","103432","103581","103551","103162"
"113001","104161","103343","6","103401","103552","103342","103193"
"113001","104162","104281","7","103583","103553","103582","104161"
"113001","104163","104432","8","104491","104581","103583","104162"
"113001","104164","104283","9","104282","104582","104581","104163"
"113001","105161","104433","10","104283","104583","104582","104164"
"113001","105162","105281","11","104433","105581","104583","105161"
"113001","105163","105282","12","105401","105582","105581","105162"
"113001","105164","105491","13","105431","105583","105582","105163"
"113001","105165","105432","14","105491","105584","105583","105164"
"113001","105166","105402","15","105432","105585","105584","105165"
"113001","105167","105433","16","105402","105586","105585","105166"
"113001","106161","105403","17","105433","105587","105586","105167"
"113001","106162","106401","18","105403","106581","105587","106161"
"113001","106163","106431","19","106401","106582","106581","106162"
"113001","107161","106491","20","106431","106583","106582","106163"
"113001","107162","107341","21","106491","107581","106583","107161"
"113001","107163","107342","22","107341","107582","107581","107162"
"113001","108161","107283","23","107342","107583","107582","107163"
"113001","108162","108281","24","107283","108581","107583","108161"
"113001","108163","108282","25","108281","108582","108581","108162"
"113001","108164","108283","26","108282","108583","108582","108163"
"113001","109161","108314","27","108283","108584","108583","108164"
"113001","109162","109281","28","108314","109581","108584","109161"
"113001","109163","109282","29","109281","109582","109581","109162"
"113001","109164","109283","30","109282","109583","109582","109163"
"113001","10016032","109284","31","109283","109584","109583","109164"
"113001","10016033","10028032","32","109284","10058032","109584","10016032"
"113001","999999","10028033","33","10028032","10058033","10058032","10016033"
"113101","101011","101281","1","101551","101011","101551","101011"
"113101","102041","102341","2","102551","101011","101551","102071"
"113101","103071","102342","3","102552","102071","102551","102041"
"113101","103041","103341","4","103551","102041","102552","103071"
"113101","103042","103342","5","103552","103071","103551","103041"
"113101","104041","103343","6","103552","103041","103552","103042"
"113101","104042","104341","7","103553","103553","103582","104041"
"113101","104043","104342","8","104041","104551","103553","104042"
"113101","104044","104343","9","104042","104552","104551","104043"
"113101","105041","104344","10","104043","104554","104552","104044"
"113101","105042","105281","11","104044","105551","104553","105041"
"113101","105043","105282","12","105041","105552","105551","105042"
"113101","105044","105343","13","105042","105553","105552","105043"
"113101","105045","105344","14","105043","105554","105553","105044"
"113101","105046","105345","15","105044","105555","105554","105045"
"113101","105047","105346","16","105045","105556","105555","105046"
"113101","106041","105347","17","105046","105557","105556","105047"
"113101","106042","106341","18","105047","106551","105557","106041"
"113101","106043","106342","19","106041","106552","106551","106042"
"113101","107041","106283","20","106042","106553","106552","106043"
"113101","107042","107341","21","106043","107551","106553","107041"
"113101","107043","107492","22","107041","107552","107551","107042"
"113101","108041","107493","23","107042","107553","107552","107043"
"113101","108042","108431","24","107043","108551","107553","108041"
"113101","108043","108492","25","108041","108552","108551","108042"
"113101","108044","108343","26","108042","108553","108552","108043"
"113101","109041","108434","27","108043","108554","108553","108044"
"113101","109042","109341","28","108044","109551","108554","109041"
"113101","109043","109432","29","109041","109552","109551","109042"
"113101","109044","109493","30","109042","109553","109552","109043"
"113101","10004032","109434","31","109043","109554","109553","109044"
"113101","10004033","10034032","32","109044","10055032","109554","10004032"
"113101","999999","10043033","33","10004032","10055033","10055032","10004033"
"113201","101251","101371","1","101521","101611","101611","101251"
"113201","102222","102371","2","102461","101611","101611","102221"
"113201","103221","102372","3","102521","102611","102611","102222"
"113201","103252","103521","4","103521","102613","102613","103221"
"113201","103222","103371","5","103522","103611","103611","103252"
"113201","104221","103372","6","103522","103371","103613","103222"
"113201","104222","104371","7","103614","103222","103613","104221"
"113201","104223","104522","8","104221","104611","103614","104222"
"113201","104224","104462","9","104222","104612","104611","104223"
"113201","105221","104463","10","104223","104613","104612","104224"
"113201","105222","105521","11","104224","105611","104613","105221"
"113201","105223","105372","12","105221","105612","105611","105222"
"113201","105224","105373","13","105222","105613","105612","105223"
"113201","105225","105523","14","105223","105614","105613","105224"
"113201","105226","105375","15","105224","105615","105614","105225"
"113201","105227","105376","16","105225","105616","105615","105226"
"113201","106221","105377","17","105226","105617","105616","105227"
"113201","106222","106371","18","105227","106611","105617","106221"
"113201","106223","106372","19","106221","106612","106611","106222"
"113201","107221","106373","20","106222","106613","106612","106223"
"113201","107222","107371","21","106223","107611","106613","107221"
"113201","107223","107372","22","107221","107612","107611","107222"
"113201","108221","107373","23","107222","107613","107612","107223"
"113201","108222","108521","24","107223","108611","107613","108221"
"113201","108223","108462","25","108221","108612","108611","108222"
"113201","108224","108523","26","108222","108613","108612","108223"
"113201","109221","108524","27","108223","108614","108613","108224"
"113201","109222","109461","28","108224","109611","108614","109221"
"113201","109223","109522","29","109221","109612","109611","109222"
"113201","109224","109463","30","109222","109613","109612","109223"
"113201","10022032","109524","31","109223","109614","109613","109224"
"113201","10022033","10046032","32","109224","10061032","109614","10022032"
"113201","999999","10046033","33","10022032","10061033","10061032","10022033"
"113301","101251","101371","1","101521","101611","101611","101251"
"113301","102252","102371","2","102461","101611","101611","102251"
"113301","103251","102372","3","102222","102611","102611","102252"
"113301","103252","103251","4","103611","102613","102613","103521"
"113301","103222","103371","5","103522","103611","103611","103252"
"113301","104251","103372","6","103252","103613","103613","103222"
"113301","104252","104371","7","103614","103614","103613","104251"
"113301","104253","104522","8","104251","104611","103614","104252"
"113301","104254","104462","9","104252","104612","104611","104253"
"113301","105251","104463","10","104253","104613","104612","104254"
"113301","105252","105521","11","104254","105611","104613","105251"
"113301","105253","105372","12","105251","105612","105611","105252"
"113301","105254","105373","13","105252","105613","105612","105253"
"113301","105255","105523","14","105253","105614","105613","105254"
"113301","105256","105463","15","105254","105615","105614","105255"
"113301","105257","105524","16","105255","105616","105615","105256"
"113301","106251","105377","17","105256","105617","105616","105257"
"113301","106252","106371","18","105257","106611","105617","106251"
"113301","106253","106521","19","106251","106612","106611","106252"
"113301","107251","106462","20","106252","106613","106612","106253"
"113301","107252","107461","21","106253","107611","106613","107251"
"113301","107253","107462","22","107251","107612","107611","107252"
"113301","108251","107463","23","107252","107613","107612","107253"
"113301","108222","108371","24","107253","108611","107613","108251"
"113301","108223","108372","25","108221","108612","108611","108222"
"113301","108224","108373","26","108222","108613","108612","108223"
"113301","109221","108374","27","108223","108614","108613","108224"
"113301","109222","109371","28","108224","109611","108614","109221"
"113301","109223","109522","29","109221","109612","109611","109222"
"113301","109224","109463","30","109222","109613","109612","109223"
"113301","10022032","109524","31","109223","109614","109613","109224"
"113301","10022033","10046032","32","109224","10061032","109614","10022032"
"113301","999999","10046033","33","10022032","10061033","10061032","10022033"
"113401","101251","101371","1","101521","101611","101611","101251"
"113401","102222","102371","2","102461","101611","101611","102221"
"113401","103221","102372","3","102521","102611","102611","102222"
"113401","103252","103521","4","103521","102613","102613","103221"
"113401","103222","103371","5","103522","103611","103611","103252"
"113401","104221","103372","6","103522","103371","103613","103222"
"113401","104222","104371","7","103614","103614","103613","104221"
"113401","104223","104522","8","104461","104611","103583","104222"
"113401","104224","104462","9","104522","104612","104581","104223"
"113401","105221","104463","10","104523","104613","104612","104224"
"113401","105222","105521","11","104463","105611","104613","105221"
"113401","105223","105372","12","105521","105612","105611","105222"
"113401","105224","105373","13","105522","105613","105612","105223"
"113401","105225","105523","14","105462","105614","105613","105224"
"113401","105226","105375","15","105523","105615","105614","105225"
"113401","105227","105376","16","105375","105616","105615","105226"
"113401","106221","105377","17","105376","105617","105616","105227"
"113401","106222","106371","18","105377","106611","105617","106221"
"113401","106223","106372","19","106371","106612","106611","106222"
"113401","107221","106373","20","106521","106613","106612","106223"
"113401","107222","107371","21","106373","107611","106613","107221"
"113401","107223","107372","22","107371","107612","107611","107222"
"113401","108221","107373","23","107372","107613","107612","107223"
"113401","108222","108521","24","107373","108611","107613","108221"
"113401","108223","108462","25","108521","108612","108611","108222"
"113401","108224","108523","26","108462","108613","108612","108223"
"113401","109221","108524","27","108523","108614","108613","108224"
"113401","109222","109461","28","108524","109611","108614","109221"
"113401","109223","109522","29","109461","109612","109611","109222"
"113401","109224","109463","30","109522","109613","109612","109223"
"113401","10022032","109524","31","109463","109614","109613","109224"
"113401","10022033","10046032","32","109524","10061032","109614","10022032"
"113401","999999","10046033","33","10046032","10061033","10061032","10022033"
"113501","101251","101371","1","101521","101611","101581","101251"
"113501","102252","102371","2","102461","101611","101611","102251"
"113501","103251","102372","3","102521","102612","102581","102252"
"113501","103252","103521","4","103521","102613","102614","103251"
"113501","103222","103371","5","103461","103612","103581","103252"
"113501","104251","103372","6","103522","103613","103613","103222"
"113501","104252","104371","7","103614","103614","103461","104251"
"113501","104253","104372","8","104461","104611","103614","104252"
"113501","104254","104523","9","104522","104612","104611","104253"
"113501","105251","104373","10","104523","104613","104612","104254"
"113501","105252","105371","11","104463","105581","104613","105251"
"113501","105253","105522","12","105521","105582","105611","105252"
"113501","105254","105462","13","105522","105583","105612","105253"
"113501","105255","105374","14","105462","105584","105613","105254"
"113501","105256","105375","15","105374","105585","105614","105255"
"113501","105257","105376","16","105375","105586","105615","105256"
"113501","106251","105464","17","105376","105587","105616","105257"
"113501","106252","106461","18","105464","106581","105617","106251"
"113501","106253","106521","19","106461","106582","106611","106252"
"113501","107251","106462","20","106372","106583","106612","106253"
"113501","107252","107461","21","106462","107581","106613","107251"
"113501","107253","107462","22","107461","107582","107611","107252"
"113501","108251","107463","23","107462","107583","107612","107253"
"113501","108252","108371","24","107463","108581","107613","108251"
"113501","108253","108372","25","108371","108582","108611","108252"
"113501","108254","108373","26","108372","108583","108612","108253"
"113501","109251","108374","27","108373","108584","108613","108254"
"113501","109252","109371","28","108374","109581","108614","109251"
"113501","109253","109372","29","109371","109582","109611","109252"
"113501","109254","109373","30","109372","109583","109612","109253"
"113501","10025032","109374","31","109373","109584","109613","109254"
"113501","10025033","10037032","32","109374","10058032","109614","10025032"
"113501","999999","10037033","33","10037032","10058033","10061032","10025033"
"113601","101011","101011","1","101401","101551","101551","101011"
"113601","102013","102281","2","102493","101551","101551","102011"
"113601","103011","102013","3","102401","102551","102551","102013"
"113601","103012","103311","4","103431","102552","102552","103011"
"113601","103013","103282","5","103401","103551","103551","103012"
"113601","104011","103283","6","103401","103552","103552","103013"
"113601","104012","104281","7","103553","103583","103552","104011"
"113601","104013","104312","8","104491","104581","103553","104012"
"113601","104014","104402","9","104282","104582","104551","104013"
"113601","105011","104314","10","104283","104583","104552","104014"
"113601","105012","105311","11","104284","105581","104553","105011"
"113601","105013","105431","12","105281","105552","105551","105012"
"113601","105014","105313","13","105282","105553","105552","105013"
"113601","105015","105314","14","105283","105554","105553","105014"
"113601","105016","105402","15","105284","105555","105554","105015"
"113601","105017","105433","16","105402","105556","105555","105016"
"113601","106011","105403","17","105433","105557","105556","105017"
"113601","106012","106401","18","105403","106551","105557","106011"
"113601","106013","106431","19","106401","106552","106551","106012"
"113601","107011","106343","20","106431","106553","106552","106013"
"113601","107012","107341","21","106343","107551","106553","107011"
"113601","107013","107492","22","107341","107552","107551","107012"
"113601","108011","107493","23","107492","107553","107552","107013"
"113601","108012","108431","24","107493","108551","107553","108011"
"113601","108013","108312","25","108431","108552","108551","108012"
"113601","108014","108313","26","108312","108553","108552","108013"
"113601","109011","108314","27","108313","108554","108553","108014"
"113601","109012","109281","28","108314","109551","108554","109011"
"113601","109013","109312","29","109281","109552","109551","109012"
"113601","109014","109313","30","109312","109553","109552","109013"
"113601","10001032","109314","31","109313","109554","109553","109014"
"113601","10001033","10031032","32","109314","10055032","109554","10001032"
"113601","999999","10031033","33","10031032","10055033","10055032","10001033"
"113701","101251","101371","1","101521","101611","101611","101251"
"113701","102222","102371","2","102461","101611","101611","102221"
"113701","103221","102372","3","102521","102611","102611","102222"
"113701","103252","103521","4","103521","102613","102613","103221"
"113701","103222","103371","5","103522","103611","103611","103252"
"113701","104221","103372","6","103522","103371","103613","103222"
"113701","104222","104371","7","103614","103222","103613","104221"
"113701","104223","104522","8","104221","104611","103614","104222"
"113701","104224","104462","9","104222","104612","104611","104223"
"113701","105221","104463","10","104223","104613","104612","104224"
"113701","105222","105521","11","104224","105611","104613","105221"
"113701","105223","105372","12","105221","105612","105611","105222"
"113701","105224","105373","13","105222","105613","105612","105223"
"113701","105225","105523","14","105223","105614","105613","105224"
"113701","105226","105375","15","105224","105615","105614","105225"
"113701","105227","105376","16","105225","105616","105615","105226"
"113701","106221","105377","17","105226","105617","105616","105227"
"113701","106222","106371","18","105227","106611","105617","106221"
"113701","106223","106372","19","106221","106612","106611","106222"
"113701","107221","106373","20","106222","106613","106612","106223"
"113701","107222","107371","21","106223","107611","106613","107221"
"113701","107223","107372","22","107221","107612","107611","107222"
"113701","108221","107373","23","107222","107613","107612","107223"
"113701","108222","108521","24","107223","108611","107613","108221"
"113701","108223","108462","25","108221","108612","108611","108222"
"113701","108224","108523","26","108222","108613","108612","108223"
"113701","109221","108524","27","108223","108614","108613","108224"
"113701","109222","109461","28","108224","109611","108614","109221"
"113701","109223","109522","29","109221","109612","109611","109222"
"113701","109224","109463","30","109222","109613","109612","109223"
"113701","10022032","109524","31","109223","109614","109613","109224"
"113701","10022033","10046032","32","109224","10061032","109614","10022032"
"113701","999999","10046033","33","10022032","10061033","10061032","10022033"
"113801","101251","101371","1","101521","101611","101581","101251"
"113801","102252","102371","2","102461","101611","101611","102251"
"113801","103251","102372","3","102521","102612","102581","102252"
"113801","103252","103521","4","103521","102613","102614","103251"
"113801","103222","103371","5","103461","103612","103581","103252"
"113801","104251","103372","6","103522","103613","103613","103222"
"113801","104252","104371","7","103614","103614","103461","104251"
"113801","104253","104372","8","104461","104611","103614","104252"
"113801","104254","104523","9","104522","104612","104611","104253"
"113801","105251","104373","10","104523","104613","104612","104254"
"113801","105252","105371","11","104373","105581","104613","105251"
"113801","105253","105522","12","105371","105582","105581","105252"
"113801","105254","105462","13","105372","105583","105582","105253"
"113801","105255","105374","14","105373","105584","105583","105254"
"113801","105256","105463","15","105374","105585","105584","105255"
"113801","105257","105524","16","105463","105586","105585","105256"
"113801","106251","105464","17","105524","105587","105586","105257"
"113801","106252","106461","18","105464","106581","105587","106251"
"113801","106253","106521","19","106461","106582","106581","106252"
"113801","107251","106462","20","106372","106583","106582","106253"
"113801","107252","107461","21","106462","107581","106583","107251"
"113801","107253","107462","22","107461","107582","107581","107252"
"113801","108251","107463","23","107462","107583","107582","107253"
"113801","108252","108371","24","107463","108581","107583","108251"
"113801","108253","108372","25","108371","108582","108581","108252"
"113801","108254","108373","26","108372","108583","108582","108253"
"113801","109251","108374","27","108373","108584","108583","108254"
"113801","109252","109371","28","108374","109581","108584","109251"
"113801","109253","109372","29","109371","109582","109581","109252"
"113801","109254","109373","30","109372","109583","109582","109253"
"113801","10025032","109374","31","109373","109584","109583","109254"
"113801","10025033","10037032","32","109374","10061032","109584","10025032"
"113801","999999","10037033","33","10037032","10061033","10058032","10025033"
"113901","101071","101431","1","101431","101581","101581","101281"
"113901","102101","102341","2","102431","101581","101581","102071"
"113901","103071","102342","3","102432","102581","102581","102432"
"113901","103101","103341","4","103431","102582","102582","103071"
"113901","103343","103432","5","103162","103581","103581","103101"
"113901","104071","103343","6","103432","103582","103582","103583"
"113901","104072","104341","7","103583","103583","103432","104431"
"113901","104073","104342","8","104431","104581","103583","104072"
"113901","104074","104343","9","104342","104582","104581","104073"
"113901","105071","104433","10","104343","104583","104582","104074"
"113901","105072","105341","11","104433","105581","104583","105071"
"113901","105073","105342","12","105341","105582","105581","105072"
"113901","105074","105343","13","105342","105583","105582","105073"
"113901","105075","105432","14","105343","105584","105583","105074"
"113901","105076","105345","15","105344","105585","105584","105075"
"113901","105077","105346","16","105345","105586","105585","105076"
"113901","106071","105347","17","105346","105587","105586","105077"
"113901","106072","106401","18","105347","106581","105587","106071"
"113901","106073","106342","19","106401","106582","106581","106072"
"113901","107071","106491","20","106342","106583","106582","106073"
"113901","107072","107281","21","106491","107581","106583","107071"
"113901","107073","107342","22","107281","107582","107581","107072"
"113901","108071","107343","23","107342","107583","107582","107073"
"113901","108072","108311","24","107343","108581","107583","108071"
"113901","108073","108312","25","108311","108582","108581","108072"
"113901","108074","108313","26","108312","108583","108582","108073"
"113901","109071","108314","27","108313","108584","108583","108074"
"113901","109072","109311","28","108314","109581","108584","109071"
"113901","109073","109312","29","109311","109582","109581","109072"
"113901","109074","109313","30","109312","109583","109582","109073"
"113901","10007032","109314","31","109313","109584","109583","109074"
"113901","10007033","10031032","32","109314","10058032","109584","10007032"
"113901","999999","10031033","33","10031032","10058033","10058032","10007033"
"114001","101011","101281","1","101551","101011","101551","101011"
"114001","102013","102341","2","102551","101011","101551","102011"
"114001","103011","102342","3","102552","102011","102551","102013"
"114001","103012","103341","4","103551","102013","102552","103011"
"114001","103013","103342","5","103552","103011","103551","103012"
"114001","104011","103343","6","103552","103012","103552","103013"
"114001","104012","104341","7","103553","103553","103582","104011"
"114001","104013","104342","8","104011","104551","103553","104012"
"114001","104014","104343","9","104012","104552","104551","104013"
"114001","105011","104344","10","104013","104553","104552","104014"
"114001","105012","105281","11","104014","105551","104553","105011"
"114001","105013","105282","12","105011","105552","105551","105012"
"114001","105014","105343","13","105012","105553","105552","105013"
"114001","105015","105344","14","105013","105554","105553","105014"
"114001","105016","105345","15","105014","105555","105554","105015"
"114001","105017","105346","16","105015","105556","105555","105016"
"114001","106011","105347","17","105016","105557","105556","105017"
"114001","106012","106341","18","105017","106551","105557","106011"
"114001","106013","106342","19","106011","106552","106551","106012"
"114001","107011","106343","20","106012","106553","106552","106013"
"114001","107012","107341","21","106013","107551","106553","107011"
"114001","107013","107492","22","107011","107552","107551","107012"
"114001","108011","107493","23","107012","107553","107552","107013"
"114001","108012","108431","24","107013","108551","107553","108011"
"114001","108013","108342","25","108011","108552","108551","108012"
"114001","108014","108343","26","108012","108553","108552","108013"
"114001","109011","108494","27","108013","108554","108553","108014"
"114001","109012","109341","28","108014","109551","108554","109011"
"114001","109013","109432","29","109011","109552","109551","109012"
"114001","109014","109493","30","109012","109553","109552","109013"
"114001","10001032","109434","31","109013","109554","109553","109014"
"114001","10001033","10034032","32","109014","10055032","109554","10001032"
"114001","999999","10043033","33","10001032","10055033","10055032","10001033"
"114101","101101","101281","1","101431","101071","101551","101071"
"114101","102101","102341","2","102431","101551","101551","102071"
"114101","103071","102342","3","102432","102551","102551","102101"
"114101","103101","103341","4","103431","102552","102552","103071"
"114101","103072","103342","5","103432","103551","103551","103101"
"114101","104101","103343","6","103432","103552","103552","103072"
"114101","104102","104341","7","103553","103072","103552","104101"
"114101","104103","104342","8","104101","104551","103553","104102"
"114101","104104","104343","9","104102","104552","104551","104103"
"114101","105101","104344","10","104103","104554","104552","104104"
"114101","105102","105341","11","104104","105551","104553","105101"
"114101","105103","105282","12","105101","105552","105551","105102"
"114101","105104","105343","13","105102","105553","105552","105103"
"114101","105105","105344","14","105103","105554","105553","105104"
"114101","105106","105345","15","105104","105555","105554","105105"
