ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1,7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02
"3","120931","","","501095","501","","0.2","1","nop_idle_thinking",""
"3","111931","","","501096","501","","0.2","1","nop_talk_wish3",""
"21","vo_drama_10082001","","0","501097","501","","","0","vo_drama_10082001_011",""
"11","111931","0.5","1","501098","501","0","0","4","伊莉亞小姐……\n我非常了解妳的感受。","0"
"91","501098","","","501099","501","","","","",""
"3","111931","","","501100","501","","0.2","1","nop_idle_wish3",""
"4","120731","","","501101","501","","","","0",""
"3","120731","","","501102","501","","0.2","1","nop_talk_shy",""
"21","vo_drama_10082001","","0","501103","501","","","0","vo_drama_10082001_012",""
"11","120731","0.5","1","501104","501","0","0","4","可可蘿小姐……","0"
"91","501104","","","501105","501","","","","",""
"3","111831","","nop_idle_joy1","501106","501","","0.2","0","nop_smile2","0.2"
"3","112031","","nop_idle_normal","501107","501","","0.2","0","nop_smile2","0"
"93","1","","","501108","501","","","","1",""
"3","120731","","","501109","501","","0.2","1","nop_idle_shy2",""
"3","112031","","","501110","501","","0.2","1","nop_talk_bitter",""
"21","vo_drama_10082001","","0","501111","501","","","0","vo_drama_10082001_013",""
"11","112031","0.5","1","501112","501","0","0","5","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","0"
"93","6","","","501113","501","","","","1",""
"3","112031","","nop_talk_doya_loop","501114","501","1","0.2","0","nop_talk_doya","0.2"
"91","501112","","","501115","501","","","","",""
"3","112031","","","501116","501","","0.2","1","nop_idle_doya",""
"93","0.5","","","501117","501","","","","1",""
"3","111831","","","501118","501","","0.2","1","nop_talk_joy2",""
"21","vo_drama_10082001","","0","501119","501","","","0","vo_drama_10082001_014",""
"11","111831","0.5","1","501120","501","0","0","4","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","0"
"93","8","","","501121","501","","","","1",""
"3","111831","","nop_talk_guts2_loop","501122","501","1","0.2","0","nop_talk_guts2",""
"91","501120","","","501123","501","","","","",""
"3","111831","","","501124","501","","0.2","1","nop_idle_guts2",""
"4","120731","","","501125","501","","","","1",""
"3","120731","","nop_talk_wish","501126","501","1","0.2","0","nop_talk_normal","0.2"
"21","vo_drama_10082001","","0","501127","501","","","0","vo_drama_10082001_015",""
"11","120731","1","1","501128","501","0","0","6","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","0"
"93","8.5","","","501129","501","","","","1",""
"3","120731","","nop_01_shephy_pose_loop","501130","501","1","0.2","0","nop_01_shephy_pose","0"
"93","2.5","","","501131","501","","","","0",""
"3","111831","","","501132","501","","0.2","1","nop_handclap_long",""
"3","111931","","","501133","501","","0.2","1","nop_talk_wish3",""
"3","112031","","nop_talk_doya_loop","501134","501","1","0.2","0","nop_talk_doya","0"
"3","120931","","nop_talk_arm_crossed_loop","501135","501","1","0.2","0","nop_talk_arm_crossed","0"
"3","120831","","","501136","501","","0.2","1","nop_01_ruka_hello_long",""
"91","501128","","","501137","501","","","","",""
"93","0.5","","","501138","501","","","","0",""
"93","0.5","","","501139","501","","","","0",""
"1","1","nop_idle_joy_normal","-150","502001","502","-255","1.95","105","108731","0"
"1","1","nop_idle_joy1","150","502002","502","-255","1.95","104","108831","1"
"1","1","nop_idle_normal","-300","502003","502","-225","1.95","101","108931","0"
"93","0.5","","","502004","502","","","","0",""
"21","vo_drama_10082002","","0","502005","502","","","0","vo_drama_10082002_001",""
"11","108831","0.5","1","502006","502","0","0","4","騎士先生，\n新年快樂。","0"
"3","108831","","","502007","502","","0.2","1","nop_talk_joy3_blink",""
"93","1","","","502008","502","","","","1",""
"3","108831","","","502009","502","","0.2","1","nop_bow",""
"93","2.25","","","502010","502","","","","1",""
"3","108831","","","502011","502","","0.2","1","nop_idle_normal_joy",""
"91","502006","","","502012","502","","","","",""
"21","vo_drama_10082002","","0","502013","502","","","0","vo_drama_10082002_002",""
"11","108731","0.5","1","502014","502","0","0","4","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","0"
"3","108731","","","502015","502","","0.2","1","nop_talk_joy2",""
"91","502014","","","502016","502","","","","",""
"3","108731","","","502017","502","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082002","","0","502018","502","","","0","vo_drama_10082002_003",""
"11","108931","0.5","1","502019","502","0","0","4","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","0"
"3","108931","","","502020","502","","0.2","1","nop_talk_thinking",""
"91","502019","","","502021","502","","","","",""
"3","108931","","","502022","502","","0.2","1","nop_idle_thinking",""
"21","vo_drama_10082002","","0","502023","502","","","0","vo_drama_10082002_004",""
"11","108731","0.5","1","502024","502","0","0","6","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","0"
"3","108731","","","502025","502","","0.2","1","nop_talk_joy3_blink2",""
"93","1.5","","","502026","502","","","","1",""
"3","108731","","","502027","502","","0.2","1","nop_talk_joy1_normal",""
"91","502024","","","502028","502","","","","",""
"3","108731","","","502029","502","","0.2","1","nop_idle_joy_normal",""
"21","vo_drama_10082002","","0","502030","502","","","0","vo_drama_10082002_005",""
"11","108931","0.5","1","502031","502","0","0","5","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","0"
"3","108931","","","502032","502","","0.2","1","nop_talk_joy3_blink2",""
"93","8","","","502033","502","","","","1",""
"3","108931","","","502034","502","","0.2","1","nop_talk_joy3_blink",""
"91","502031","","","502035","502","","","","",""
"3","108931","","","502036","502","","0.2","1","nop_idle_thinking",""
"21","vo_drama_10082002","","0","502037","502","","","0","vo_drama_10082002_006",""
"11","108831","0.5","1","502038","502","0","0","4","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","0"
"3","108831","","","502039","502","","0.2","1","nop_talk_memory",""
"93","4.75","","","502040","502","","","","1",""
"3","108831","","","502041","502","","0.2","1","nop_talk_anger2",""
"93","3.5","","","502042","502","","","","1",""
"3","108831","","","502043","502","","0.2","1","nop_talk_normal_dere2",""
"91","502038","","","502044","502","","","","",""
"93","0.1","","","502045","502","","","","1",""
"3","108831","","","502046","502","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082002","","0","502047","502","","","0","vo_drama_10082002_007",""
"11","108731","0.5","1","502048","502","0","0","4","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","0"
"3","108731","","","502049","502","","0.2","1","nop_talk_joy3_blink",""
"93","5.5","","","502050","502","","","","1",""
"3","108731","","","502051","502","","0.2","1","nop_look_talk_sad",""
"93","1","","","502052","502","","","","1",""
"3","108731","","","502053","502","","0.2","1","nop_talk_joy2",""
"91","502048","","","502054","502","","","","",""
"3","108731","","","502055","502","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082002","","0","502056","502","","","0","vo_drama_10082002_008",""
"11","108931","0.5","1","502057","502","0","0","4","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","0"
"3","108931","","","502058","502","","0.2","1","nop_talk_joy1_normal",""
"93","3.5","","","502059","502","","","","1",""
"3","108931","","","502060","502","","0.2","1","nop_talk_joy3_blink",""
"93","8.5","","","502061","502","","","","1",""
"3","108931","","","502062","502","","0.2","0","nop_talk_arm_crossed",""
"93","1","","","502063","502","","","","1",""
"3","108931","","","502064","502","","0.2","1","nop_idle_arm_crossed",""
"91","502057","","","502065","502","","","","",""
"21","vo_drama_10082002","","0","502066","502","","","0","vo_drama_10082002_009",""
"11","108731","0.5","1","502067","502","0","0","6","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","0"
"3","108731","","","502068","502","","0.2","1","nop_talk_joy3_blink",""
"93","6","","","502069","502","","","","1",""
"3","108731","","","502070","502","","0.2","1","nop_talk_joy2",""
"91","502067","","","502071","502","","","","",""
"3","108731","","","502072","502","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082002","","0","502073","502","","","0","vo_drama_10082002_010",""
"11","108931","0.5","1","502074","502","0","0","4","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","0"
"3","108931","","","502075","502","","0.2","1","nop_talk_joy3_blink2",""
"93","7.5","","","502076","502","","","","1",""
"3","108831","","","502077","502","","0.2","1","nop_idle_sad",""
"12","108831","0","1","502078","502","0","0","1.5","1","0"
"3","108931","","","502079","502","","0.2","1","nop_talk_worry",""
"3","108731","","","502080","502","","0.2","1","nop_idle_normal_suprise1",""
"91","502074","","","502081","502","","","","",""
"91","502078","","","502082","502","","","","",""
"3","108931","","","502083","502","","0.2","1","nop_idle_worry",""
"21","vo_drama_10082002","","0","502084","502","","","0","vo_drama_10082002_011",""
"11","108831","0.5","1","502085","502","0","0","5","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","0"
"3","108831","","","502086","502","","0.2","1","nop_talk_joy1_sad",""
"93","7","","","502087","502","","","","1",""
"3","108831","","","502088","502","","0.2","1","nop_talk_sad3",""
"91","502085","","","502089","502","","","","",""
"3","108831","","","502090","502","","0.2","1","nop_idle_sad3",""
"21","vo_drama_10082002","","0","502091","502","","","0","vo_drama_10082002_012",""
"11","108731","0.5","1","502092","502","0","0","6","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","0"
"3","108731","","","502093","502","","0.2","1","nop_talk_joy2",""
"93","6","","","502094","502","","","","1",""
"3","108731","","nop_idle_guts5","502095","502","1","0.2","0","nop_talk_guts5","0.2"
"91","502092","","","502096","502","","","","",""
"3","108731","","","502097","502","","0.2","1","nop_idle_guts5",""
"21","vo_drama_10082002","","0","502098","502","","","0","vo_drama_10082002_013",""
"11","108931","0.5","1","502099","502","0","0","6","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","0"
"3","108931","","","502100","502","","0.2","0","nop_talk_arm_crossed",""
"93","1","","","502101","502","","","","1",""
"3","108931","","","502102","502","","0.2","0","nop_talk_arm_crossed_loop",""
"93","1","","","502103","502","","","","1",""
"3","108931","","","502104","502","","0.2","1","nop_talk_normal",""
"91","502099","","","502105","502","","","","",""
"3","108931","","","502106","502","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082002","","0","502107","502","","","0","vo_drama_10082002_014",""
"11","108731","0.5","1","502108","502","0","0","4","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","0"
"3","108731","","","502109","502","","0.2","1","nop_talk_joy2",""
"91","502108","","","502110","502","","","","",""
"3","108731","","","502111","502","","0.2","1","nop_idle_joy_normal",""
"21","vo_drama_10082002","","0","502112","502","","","0","vo_drama_10082002_015",""
"11","108831","0.5","1","502113","502","0","0","6","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","0"
"3","108831","","","502114","502","","0.2","1","nop_talk_joy1_normal",""
"93","2","","","502115","502","","","","1",""
"3","108831","","","502116","502","","0.2","1","nop_look_talk_wish",""
"93","1","","","502117","502","","","","1",""
"3","108831","","nop_idle_joy1","502118","502","1","0.2","0","nop_bow","0.2"
"93","0.2","","","502119","502","","","","1",""
"3","108731","","nop_idle_joy2","502120","502","1","0.2","0","nop_bow","0.2"
"3","108931","","nop_idle_joy1","502121","502","1","0.2","0","nop_bow","0.2"
"93","3","","","502122","502","","","","1",""
"91","502113","","","502123","502","","","","",""
"93","0.5","","","502124","502","","","","0",""
"1","1","nop_idle_joy2","1000","503001","503","-300","1.95","104","102011","1"
"1","1","nop_idle_normal","1000","503002","503","-270","1.95","105","100411","1"
"1","1","nop_idle_normal","1000","503003","503","-235","1.95","101","103631","1"
"5","1","NoItem_idle","-275","503004","503","-255","1.95","106","1","0"
"31","1","","-105","503005","503","1","0","-215","11",""
"93","0","","","503006","503","","","","0",""
"3","100411","","","503007","503","","0.2","1","nop_run",""
"2","100411","","5","503008","503","","","-255","-275",""
"93","0.5","","","503009","503","","","","",""
"3","102011","","","503010","503","","0.2","1","nop_run",""
"2","102011","","5","503011","503","","","-230","-140",""
"93","1","","","503012","503","","","","",""
"3","103631","","","503013","503","","0.2","1","nop_run",""
"2","103631","","4.5","503014","503","","","-235","150",""
"93","3.4","","","503015","503","","","","",""
"4","100411","","","503016","503","","","","0",""
"3","100411","","","503017","503","","0.2","1","nop_idle_normal",""
"93","0.1","","","503018","503","","","","",""
"3","100411","","nop_idle_joy1","503019","503","1","0.2","0","nop_03_misogi_hello_long","0.2"
"12","100411","","","503020","503","","","0","4",""
"93","0.4","","","503021","503","","","","",""
"4","102011","","","503022","503","","","","0",""
"3","102011","","","503023","503","","0.2","1","nop_idle_normal",""
"93","0.1","","","503024","503","","","","",""
"3","102011","","nop_idle_joy1","503025","503","1","0.2","0","nop_03_mimi_swing","0.2"
"12","102011","","","503026","503","","","0","4",""
"93","0.5","","","503027","503","","","","",""
"3","103631","","nop_03_kyoka_idle_doya","503028","503","1","0.2","0","nop_03_kyoka_talk_doya","0"
"12","103631","","","503029","503","","-40","0","4",""
"93","1.5","","","503030","503","","","","0",""
"3","102011","","","503031","503","","0.2","1","nop_talk_joy2",""
"21","vo_drama_10082003","","0","503032","503","","","0","vo_drama_10082003_001",""
"11","102011","0.5","1","503033","503","0","0","4","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","0"
"91","503033","","","503034","503","","","","",""
"3","102011","","","503035","503","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082003","","0","503036","503","","","0","vo_drama_10082003_002",""
"11","100411","1","1","503037","503","0","0","5","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","0"
"3","100411","","","503038","503","","0.2","1","nop_talk_joy2",""
"93","4","","","503039","503","","","","1",""
"3","1","","nop_03_misogi_trick_loop","503040","503","1","0.2","0","nop_03_misogi_trick_in","0"
"3","100411","","nop_03_misogi_trick_loop","503041","503","1","0.2","0","nop_03_misogi_trick_in","0"
"93","2","","","503042","503","","","","1",""
"32","11","","","503043","503","","","","1",""
"3","1","","NoItem_idle","503044","503","1","0.2","0","nop_03_misogi_trick_out","0.2"
"3","100411","","nop_talk_joy2","503045","503","1","0.2","0","nop_03_misogi_trick_out","0.2"
"93","0.1","","","503046","503","","","","1",""
"4","102011","","","503047","503","","","","1",""
"3","102011","","nop_03_mimi_surprise_loop","503048","503","1","0.2","0","nop_03_mimi_surprise","0"
"3","103631","","nop_03_kyoka_surprise_loop","503049","503","1","0.2","0","nop_03_kyoka_surprise","0"
"91","503037","","","503050","503","","","","",""
"3","100411","","","503051","503","","0.2","1","nop_idle_joy2",""
"21","vo_drama_10082003","","0","503052","503","","","0","vo_drama_10082003_003",""
"11","103631","0.5","1","503053","503","0","0","6","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","0"
"3","103631","","","503054","503","","0.2","1","nop_talk_anger",""
"93","4","","","503055","503","","","","1",""
"3","103631","","nop_talk_arm_crossed_loop_anger","503056","503","1","0.2","0","nop_talk_arm_crossed_anger","0"
"91","503053","","","503057","503","","","","",""
"3","100411","","","503058","503","","0.2","1","nop_idle_normal",""
"3","103631","","","503059","503","","0.2","1","nop_idle_arm_crossed_anger",""
"4","102011","","","503060","503","","","","0",""
"21","vo_drama_10082003","","0","503061","503","","","0","vo_drama_10082003_004",""
"11","102011","0.5","1","503062","503","0","0","5","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","0"
"3","102011","","","503063","503","","0.2","1","nop_talk_surprise_kira",""
"93","4","","","503064","503","","","","1",""
"3","103631","","nop_idle_surprise1","503065","503","1","0.2","0","nop_surprise","0"
"91","503062","","","503066","503","","","","",""
"3","102011","","","503067","503","","0.2","1","nop_idle_surprise_kira",""
"21","vo_drama_10082003","","0","503068","503","","","0","vo_drama_10082003_005",""
"11","103631","0.5","1","503069","503","0","0","4","盯……\n太好了。年菜裡，\n好像沒有放青椒……","0"
"3","103631","","","503070","503","","0.2","1","nop_talk_jitome",""
"93","1.5","","","503071","503","","","","1",""
"3","103631","","","503072","503","","0.2","1","nop_talk_sad3",""
"91","503069","","","503073","503","","","","",""
"3","103631","","","503074","503","","0.2","1","nop_idle_sad3",""
"3","102011","","","503075","503","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082003","","0","503076","503","","","0","vo_drama_10082003_006",""
"11","100411","0","1","503077","503","0","0","6","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","0"
"3","100411","","","503078","503","","0.2","1","nop_talk_joy2",""
"91","503077","","","503079","503","","","","",""
"3","100411","","","503080","503","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082003","","0","503081","503","","","0","vo_drama_10082003_007",""
"11","103631","0","1","503082","503","0","0","5","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","0"
"3","103631","","","503083","503","","0.2","1","nop_talk_anger2",""
"91","503082","","","503084","503","","","","",""
"3","103631","","","503085","503","","0.2","1","nop_idle_sad",""
"21","vo_drama_10082003","","0","503086","503","","","0","vo_drama_10082003_008",""
"11","102011","0.5","1","503087","503","0","0","4","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","0"
"3","102011","","","503088","503","","0.2","1","nop_talk_surprise1",""
"93","4","","","503089","503","","","","1",""
"3","102011","","","503090","503","","0.2","1","nop_talk_normal",""
"91","503087","","","503091","503","","","","",""
"3","102011","","","503092","503","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082003","","0","503093","503","","","0","vo_drama_10082003_009",""
"11","100411","0.5","1","503094","503","0","0","6","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","0"
"3","100411","","","503095","503","","0.2","1","nop_talk_thinking",""
"91","503094","","","503096","503","","","","",""
"3","100411","","","503097","503","","0.2","1","nop_idle_thinking",""
"3","103631","","","503098","503","","0.2","1","nop_idle_thinking",""
"21","vo_drama_10082003","","0","503099","503","","","0","vo_drama_10082003_010",""
"11","102011","0.5","1","503100","503","0","0","5","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","0"
"3","102011","","","503101","503","","0.2","1","nop_talk_wish",""
"93","4","","","503102","503","","","","1",""
"3","102011","","","503103","503","","0.2","1","nop_talk_joy2",""
"91","503100","","","503104","503","","","","",""
"3","102011","","","503105","503","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082003","","0","503106","503","","","0","vo_drama_10082003_011",""
"11","103631","0.5","1","503107","503","0","0","5","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","0"
"3","103631","","nop_talk_guts2_loop","503108","503","1","0.2","0","nop_talk_guts2","0.2"
"93","5.5","","","503109","503","","","","1",""
"3","103631","","nop_03_kyoka_talk_doya_loop","503110","503","1","0.2","0","nop_03_kyoka_talk_doya","0.2"
"91","503107","","","503111","503","","","","",""
"3","103631","","","503112","503","","0.2","1","nop_03_kyoka_idle_doya",""
"21","vo_drama_10082003","","0","503113","503","","","0","vo_drama_10082003_012",""
"11","100411","0.5","1","503114","503","0","0","5","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","0"
"3","100411","","","503115","503","","0.2","1","nop_talk_joy2",""
"91","503114","","","503116","503","","","","",""
"3","100411","","","503117","503","","0.2","1","nop_idle_joy2",""
"21","vo_drama_10082003","","0","503118","503","","","0","vo_drama_10082003_013",""
"11","103631","0.5","1","503119","503","0","0","5","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","0"
"3","103631","","","503120","503","","0.2","1","nop_talk_anger",""
"91","503119","","","503121","503","","","","",""
"3","103631","","","503122","503","","0.2","1","nop_idle_anger",""
"21","vo_drama_10082003","","0","503123","503","","","0","vo_drama_10082003_014",""
"11","102011","0","1","503124","503","0","0","5","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","0"
"3","102011","","","503125","503","","0.2","1","nop_talk_joy1",""
"91","503124","","","503126","503","","","","",""
"3","102011","","nop_03_cmn_eieio_loop","503127","503","1","0.2","0","nop_03_cmn_eieio","0.2"
"93","0.1","","","503128","503","","","","",""
"3","103631","","nop_03_cmn_eieio_loop","503129","503","1","0.2","0","nop_03_cmn_eieio","0.2"
"93","0.1","","","503130","503","","","","",""
"3","100411","","nop_03_cmn_eieio_loop","503131","503","1","0.2","0","nop_03_cmn_eieio","0.2"
"93","1.3","","","503132","503","","","","0",""
"1","1","nop_idle_normal","-150","504001","504","-225","1.95","101","101231","0"
"1","1","nop_idle_normal","150","504002","504","-255","1.95","104","104011","1"
"1","1","nop_idle_normal","-300","504003","504","-255","1.95","105","101511","0"
"93","0.5","","","504004","504","","","","0",""
"21","vo_drama_10082004","","0","504005","504","","","0","vo_drama_10082004_001",""
"11","101511","0.5","1","504006","504","0","0","6","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","0"
"3","101511","","nop_talk_joy3","504007","504","1","0.2","0","nop_bow","0.2"
"3","101231","","nop_idle_normal","504008","504","1","0.2","0","nop_bow","0.2"
"3","104011","","nop_idle_normal","504009","504","1","0.2","0","nop_bow","0.2"
"91","504006","","","504010","504","","","","",""
"3","101511","","","504011","504","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082004","","0","504012","504","","","0","vo_drama_10082004_002",""
"11","101231","0.5","1","504013","504","0","0","6","謝謝你邀請我們～！\n小栞也很高興喔！","0"
"3","101231","","nop_talk_joy1","504014","504","1","0.2","0","nop_look_smile","0.2"
"91","504013","","","504015","504","","","","",""
"3","101231","","","504016","504","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082004","","0","504017","504","","","0","vo_drama_10082004_003",""
"11","104011","0.5","1","504018","504","0","0","6","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","0"
"3","104011","","nop_shock_loop","504019","504","1","0.2","0","nop_shock_in","0"
"93","3","","","504020","504","","","","1",""
"3","104011","","","504021","504","","0.2","1","nop_04_aoi_tohoho",""
"91","504018","","","504022","504","","","","",""
"21","vo_drama_10082004","","0","504023","504","","","0","vo_drama_10082004_004",""
"11","101231","0.5","1","504024","504","0","0","6","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","0"
"3","101231","","nop_talk_guts2_loop","504025","504","1","0.2","0","nop_talk_guts2","0"
"93","1.8","","","504026","504","","","","1",""
"3","101231","","","504027","504","","0.2","1","nop_talk_joy1",""
"91","504024","","","504028","504","","","","",""
"3","101231","","","504029","504","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082004","","0","504030","504","","","0","vo_drama_10082004_005",""
"11","104011","0.5","1","504031","504","0","0","7","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","0"
"3","104011","","","504032","504","","0.2","1","nop_04_aoi_panic",""
"93","4.4","","","504033","504","","","","1",""
"3","104011","","","504034","504","","0.2","1","nop_talk_tsun_pain",""
"3","101511","","","504035","504","","0.2","1","nop_idle_bitter",""
"3","101231","","","504036","504","","0.2","1","nop_idle_bitter",""
"91","504031","","","504037","504","","","","",""
"21","vo_drama_10082004","","0","504038","504","","","0","vo_drama_10082004_006",""
"11","101511","0.5","1","504039","504","0","0","7","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","0"
"3","101511","","","504040","504","","0.2","1","nop_talk_normal",""
"93","2.4","","","504041","504","","","","1",""
"3","101511","","","504042","504","","0.2","1","nop_talk_wish_joy",""
"91","504039","","","504043","504","","","","",""
"21","vo_drama_10082004","","0","504044","504","","","0","vo_drama_10082004_007",""
"11","101231","0.5","1","504045","504","0","0","7","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","0"
"3","101231","","nop_idle_normal","504046","504","1","0.2","0","nop_04_hatsune_swing","0.2"
"93","3","","","504047","504","","","","1",""
"3","101231","","","504048","504","","0.2","0","nop_04_hatsune_kiran",""
"91","504045","","","504049","504","","","","",""
"3","101231","","","504050","504","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082004","","0","504051","504","","","0","vo_drama_10082004_008",""
"11","104011","0.5","1","504052","504","0","0","6","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","0"
"3","104011","","nop_04_aoi_haua_loop","504053","504","1","0.2","0","nop_04_aoi_haua_in","0"
"93","3","","","504054","504","","","","1",""
"3","101511","","","504055","504","","0.2","1","nop_talk_joy3_blink",""
"3","101231","","","504056","504","","0.2","1","nop_idle_surprise1",""
"91","504052","","","504057","504","","","","",""
"93","0.5","","","504058","504","","","","0",""
"1","1","nop_05_shinobu_idle_normal","-150","505001","505","-250","1.95","103","103111","1"
"1","1","nop_idle_sad","150","505002","505","-230","1.95","101","102211","1"
"1","1","nop_05_miyako_idle_joy1","-360","505003","505","-240","1.95","101","100711","0"
"1","1","nop_idle_joy1","275","505004","505","-260","1.95","105","100611","1"
"5","1","nop_skull_idle","-50","505005","505","-225","1.95","102","2051","1"
"93","0.5","","","505006","505","","","","0",""
"21","vo_drama_10082005","","0","505007","505","","","0","vo_drama_10082005_001",""
"11","100711","0.5","1","505008","505","0","0","4","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","0"
"3","100711","","","505009","505","","0.2","1","nop_05_miyako_talk_joy2",""
"91","505008","","","505010","505","","","","",""
"3","100711","","","505011","505","","0.2","1","nop_05_miyako_idle_joy2",""
"21","vo_drama_10082005","","0","505012","505","","","0","vo_drama_10082005_002",""
"11","103111","0.5","1","505013","505","0","0","4","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","0"
"3","103111","","","505014","505","","0.2","1","nop_05_shinobu_talk_worry",""
"91","505013","","","505015","505","","","","",""
"3","103111","","","505016","505","","0.2","1","nop_05_shinobu_idle_worry",""
"21","vo_drama_10082005","","0","505017","505","","","0","vo_drama_10082005_003",""
"11","100711","0.5","1","505018","505","0","0","6","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","0"
"3","100711","","","505019","505","","0.2","1","nop_05_miyako_talk_anger",""
"91","505018","","","505020","505","","","","",""
"3","100711","","","505021","505","","0.2","1","nop_05_miyako_idle_anger",""
"21","vo_drama_10082005","","0","505022","505","","","0","vo_drama_10082005_004",""
"11","102211","0.5","1","505023","505","0","0","5","但我總覺得那到頭來\n好像還是跟平常一樣……","0"
"3","102211","","","505024","505","","0.2","1","nop_talk_bitter",""
"91","505023","","","505025","505","","","","",""
