79dd580c454c70c1b487c847ba8e8393d171427f8012f6e3db0a2eb139e1d11e,6ffcf7c19d49bc63d0bcf4b8494fcb2c33a7999de143e108c303f118e1ac58ac,52f408d6abde4f72e11d91a0a42d3dcd50e08502fc902e69d89a0e1d6867d1f0,a805ed8d798996dcff05dbd781a31983c03af3024a391450c05fbbfc3801ea58,08e7d6be14ce0c1712a624a46c1eb9b8ffcc0d8a5eae239a83e754a84c529fe9,c5ab3c06fe961b09b3a370e687a6fdcc46e2f5ae213c573858f75e15615a06f0
"對加農砲附加<0>攻擊力+38%","38","2","1","3","30102038"
"對加農砲附加<0>攻擊力+39%","39","2","1","3","30102039"
"對加農砲附加<0>攻擊力+40%","40","2","1","3","30102040"
"對加農砲附加<0>攻擊力+41%","41","2","1","3","30102041"
"對加農砲附加<0>攻擊力+42%","42","2","1","3","30102042"
"對加農砲附加<0>攻擊力+43%","43","2","1","3","30102043"
"對加農砲附加<0>攻擊力+44%","44","2","1","3","30102044"
"對加農砲附加<0>攻擊力+45%","45","2","1","3","30102045"
"對加農砲附加<0>攻擊力+46%","46","2","1","3","30102046"
"對加農砲附加<0>攻擊力+47%","47","2","1","3","30102047"
"對加農砲附加<0>攻擊力+48%","48","2","1","3","30102048"
"對加農砲附加<0>攻擊力+49%","49","2","1","3","30102049"
"對加農砲附加<0>攻擊力+50%","50","2","1","3","30102050"
"對加農砲附加<0>攻擊力+51%","51","2","1","3","30102051"
"對加農砲附加<0>攻擊力+52%","52","2","1","3","30102052"
"對加農砲附加<0>攻擊力+53%","53","2","1","3","30102053"
"對加農砲附加<0>攻擊力+54%","54","2","1","3","30102054"
"對加農砲附加<0>攻擊力+55%","55","2","1","3","30102055"
"對加農砲附加<0>攻擊力+56%","56","2","1","3","30102056"
"對加農砲附加<0>攻擊力+57%","57","2","1","3","30102057"
"對加農砲附加<0>攻擊力+58%","58","2","1","3","30102058"
"對加農砲附加<0>攻擊力+59%","59","2","1","3","30102059"
"對加農砲附加<0>攻擊力+60%","60","2","1","3","30102060"
"對加農砲附加<0>攻擊力+61%","61","2","1","3","30102061"
"對加農砲附加<0>攻擊力+62%","62","2","1","3","30102062"
"對加農砲附加<0>攻擊力+63%","63","2","1","3","30102063"
"對加農砲附加<0>攻擊力+64%","64","2","1","3","30102064"
"對加農砲附加<0>攻擊力+65%","65","2","1","3","30102065"
"對加農砲附加<0>攻擊力+66%","66","2","1","3","30102066"
"對加農砲附加<0>攻擊力+67%","67","2","1","3","30102067"
"對加農砲附加<0>攻擊力+68%","68","2","1","3","30102068"
"對加農砲附加<0>攻擊力+69%","69","2","1","3","30102069"
"對加農砲附加<0>攻擊力+70%","70","2","1","3","30102070"
"對加農砲附加<0>攻擊力+71%","71","2","1","3","30102071"
"對加農砲附加<0>攻擊力+72%","72","2","1","3","30102072"
"對加農砲附加<0>攻擊力+73%","73","2","1","3","30102073"
"對加農砲附加<0>攻擊力+74%","74","2","1","3","30102074"
"對加農砲附加<0>攻擊力+75%","75","2","1","3","30102075"
"對加農砲附加<0>攻擊力+76%","76","2","1","3","30102076"
"對加農砲附加<0>攻擊力+77%","77","2","1","3","30102077"
"對加農砲附加<0>攻擊力+78%","78","2","1","3","30102078"
"對加農砲附加<0>攻擊力+79%","79","2","1","3","30102079"
"對加農砲附加<0>攻擊力+80%","80","2","1","3","30102080"
"對加農砲附加<0>攻擊力+81%","81","2","1","3","30102081"
"對加農砲附加<0>攻擊力+82%","82","2","1","3","30102082"
"對加農砲附加<0>攻擊力+83%","83","2","1","3","30102083"
"對加農砲附加<0>攻擊力+84%","84","2","1","3","30102084"
"對加農砲附加<0>攻擊力+85%","85","2","1","3","30102085"
"對加農砲附加<0>攻擊力+86%","86","2","1","3","30102086"
"對加農砲附加<0>攻擊力+87%","87","2","1","3","30102087"
"對加農砲附加<0>攻擊力+88%","88","2","1","3","30102088"
"對加農砲附加<0>攻擊力+89%","89","2","1","3","30102089"
"對加農砲附加<0>攻擊力+90%","90","2","1","3","30102090"
"對加農砲附加<0>攻擊力+91%","91","2","1","3","30102091"
"對加農砲附加<0>攻擊力+92%","92","2","1","3","30102092"
"對加農砲附加<0>攻擊力+93%","93","2","1","3","30102093"
"對加農砲附加<0>攻擊力+94%","94","2","1","3","30102094"
"對加農砲附加<0>攻擊力+95%","95","2","1","3","30102095"
"對加農砲附加<0>攻擊力+96%","96","2","1","3","30102096"
"對加農砲附加<0>攻擊力+97%","97","2","1","3","30102097"
"對加農砲附加<0>攻擊力+98%","98","2","1","3","30102098"
"對加農砲附加<0>攻擊力+99%","99","2","1","3","30102099"
"對加農砲附加<0>攻擊力+100%","100","2","1","3","30102100"
"對刨刀附加<0>攻擊力+10%","10","2","2","3","30202010"
"對刨刀附加<0>攻擊力+11%","11","2","2","3","30202011"
"對刨刀附加<0>攻擊力+12%","12","2","2","3","30202012"
"對刨刀附加<0>攻擊力+13%","13","2","2","3","30202013"
"對刨刀附加<0>攻擊力+14%","14","2","2","3","30202014"
"對刨刀附加<0>攻擊力+15%","15","2","2","3","30202015"
"對刨刀附加<0>攻擊力+16%","16","2","2","3","30202016"
"對刨刀附加<0>攻擊力+17%","17","2","2","3","30202017"
"對刨刀附加<0>攻擊力+18%","18","2","2","3","30202018"
"對刨刀附加<0>攻擊力+19%","19","2","2","3","30202019"
"對刨刀附加<0>攻擊力+20%","20","2","2","3","30202020"
"對刨刀附加<0>攻擊力+21%","21","2","2","3","30202021"
"對刨刀附加<0>攻擊力+22%","22","2","2","3","30202022"
"對刨刀附加<0>攻擊力+23%","23","2","2","3","30202023"
"對刨刀附加<0>攻擊力+24%","24","2","2","3","30202024"
"對刨刀附加<0>攻擊力+25%","25","2","2","3","30202025"
"對刨刀附加<0>攻擊力+26%","26","2","2","3","30202026"
"對刨刀附加<0>攻擊力+27%","27","2","2","3","30202027"
"對刨刀附加<0>攻擊力+28%","28","2","2","3","30202028"
"對刨刀附加<0>攻擊力+29%","29","2","2","3","30202029"
"對刨刀附加<0>攻擊力+30%","30","2","2","3","30202030"
"對刨刀附加<0>攻擊力+31%","31","2","2","3","30202031"
"對刨刀附加<0>攻擊力+32%","32","2","2","3","30202032"
"對刨刀附加<0>攻擊力+33%","33","2","2","3","30202033"
"對刨刀附加<0>攻擊力+34%","34","2","2","3","30202034"
"對刨刀附加<0>攻擊力+35%","35","2","2","3","30202035"
"對刨刀附加<0>攻擊力+36%","36","2","2","3","30202036"
"對刨刀附加<0>攻擊力+37%","37","2","2","3","30202037"
"對刨刀附加<0>攻擊力+38%","38","2","2","3","30202038"
"對刨刀附加<0>攻擊力+39%","39","2","2","3","30202039"
"對刨刀附加<0>攻擊力+40%","40","2","2","3","30202040"
"對刨刀附加<0>攻擊力+41%","41","2","2","3","30202041"
"對刨刀附加<0>攻擊力+42%","42","2","2","3","30202042"
"對刨刀附加<0>攻擊力+43%","43","2","2","3","30202043"
"對刨刀附加<0>攻擊力+44%","44","2","2","3","30202044"
"對刨刀附加<0>攻擊力+45%","45","2","2","3","30202045"
"對刨刀附加<0>攻擊力+46%","46","2","2","3","30202046"
"對刨刀附加<0>攻擊力+47%","47","2","2","3","30202047"
"對刨刀附加<0>攻擊力+48%","48","2","2","3","30202048"
"對刨刀附加<0>攻擊力+49%","49","2","2","3","30202049"
"對刨刀附加<0>攻擊力+50%","50","2","2","3","30202050"
"對刨刀附加<0>攻擊力+51%","51","2","2","3","30202051"
"對刨刀附加<0>攻擊力+52%","52","2","2","3","30202052"
"對刨刀附加<0>攻擊力+53%","53","2","2","3","30202053"
"對刨刀附加<0>攻擊力+54%","54","2","2","3","30202054"
"對刨刀附加<0>攻擊力+55%","55","2","2","3","30202055"
"對刨刀附加<0>攻擊力+56%","56","2","2","3","30202056"
"對刨刀附加<0>攻擊力+57%","57","2","2","3","30202057"
"對刨刀附加<0>攻擊力+58%","58","2","2","3","30202058"
"對刨刀附加<0>攻擊力+59%","59","2","2","3","30202059"
"對刨刀附加<0>攻擊力+60%","60","2","2","3","30202060"
"對刨刀附加<0>攻擊力+61%","61","2","2","3","30202061"
"對刨刀附加<0>攻擊力+62%","62","2","2","3","30202062"
"對刨刀附加<0>攻擊力+63%","63","2","2","3","30202063"
"對刨刀附加<0>攻擊力+64%","64","2","2","3","30202064"
"對刨刀附加<0>攻擊力+65%","65","2","2","3","30202065"
"對刨刀附加<0>攻擊力+66%","66","2","2","3","30202066"
"對刨刀附加<0>攻擊力+67%","67","2","2","3","30202067"
"對刨刀附加<0>攻擊力+68%","68","2","2","3","30202068"
"對刨刀附加<0>攻擊力+69%","69","2","2","3","30202069"
"對刨刀附加<0>攻擊力+70%","70","2","2","3","30202070"
"對刨刀附加<0>攻擊力+71%","71","2","2","3","30202071"
"對刨刀附加<0>攻擊力+72%","72","2","2","3","30202072"
"對刨刀附加<0>攻擊力+73%","73","2","2","3","30202073"
"對刨刀附加<0>攻擊力+74%","74","2","2","3","30202074"
"對刨刀附加<0>攻擊力+75%","75","2","2","3","30202075"
"對刨刀附加<0>攻擊力+76%","76","2","2","3","30202076"
"對刨刀附加<0>攻擊力+77%","77","2","2","3","30202077"
"對刨刀附加<0>攻擊力+78%","78","2","2","3","30202078"
"對刨刀附加<0>攻擊力+79%","79","2","2","3","30202079"
"對刨刀附加<0>攻擊力+80%","80","2","2","3","30202080"
"對刨刀附加<0>攻擊力+81%","81","2","2","3","30202081"
"對刨刀附加<0>攻擊力+82%","82","2","2","3","30202082"
"對刨刀附加<0>攻擊力+83%","83","2","2","3","30202083"
"對刨刀附加<0>攻擊力+84%","84","2","2","3","30202084"
"對刨刀附加<0>攻擊力+85%","85","2","2","3","30202085"
"對刨刀附加<0>攻擊力+86%","86","2","2","3","30202086"
"對刨刀附加<0>攻擊力+87%","87","2","2","3","30202087"
"對刨刀附加<0>攻擊力+88%","88","2","2","3","30202088"
"對刨刀附加<0>攻擊力+89%","89","2","2","3","30202089"
"對刨刀附加<0>攻擊力+90%","90","2","2","3","30202090"
"對刨刀附加<0>攻擊力+91%","91","2","2","3","30202091"
"對刨刀附加<0>攻擊力+92%","92","2","2","3","30202092"
"對刨刀附加<0>攻擊力+93%","93","2","2","3","30202093"
"對刨刀附加<0>攻擊力+94%","94","2","2","3","30202094"
"對刨刀附加<0>攻擊力+95%","95","2","2","3","30202095"
"對刨刀附加<0>攻擊力+96%","96","2","2","3","30202096"
"對刨刀附加<0>攻擊力+97%","97","2","2","3","30202097"
"對刨刀附加<0>攻擊力+98%","98","2","2","3","30202098"
"對刨刀附加<0>攻擊力+99%","99","2","2","3","30202099"
"對刨刀附加<0>攻擊力+100%","100","2","2","3","30202100"
"對鑽頭附加<0>攻擊力+10%","10","2","3","3","30302010"
"對鑽頭附加<0>攻擊力+11%","11","2","3","3","30302011"
"對鑽頭附加<0>攻擊力+12%","12","2","3","3","30302012"
"對鑽頭附加<0>攻擊力+13%","13","2","3","3","30302013"
"對鑽頭附加<0>攻擊力+14%","14","2","3","3","30302014"
"對鑽頭附加<0>攻擊力+15%","15","2","3","3","30302015"
"對鑽頭附加<0>攻擊力+16%","16","2","3","3","30302016"
"對鑽頭附加<0>攻擊力+17%","17","2","3","3","30302017"
"對鑽頭附加<0>攻擊力+18%","18","2","3","3","30302018"
"對鑽頭附加<0>攻擊力+19%","19","2","3","3","30302019"
"對鑽頭附加<0>攻擊力+20%","20","2","3","3","30302020"
"對鑽頭附加<0>攻擊力+21%","21","2","3","3","30302021"
"對鑽頭附加<0>攻擊力+22%","22","2","3","3","30302022"
"對鑽頭附加<0>攻擊力+23%","23","2","3","3","30302023"
"對鑽頭附加<0>攻擊力+24%","24","2","3","3","30302024"
"對鑽頭附加<0>攻擊力+25%","25","2","3","3","30302025"
"對鑽頭附加<0>攻擊力+26%","26","2","3","3","30302026"
"對鑽頭附加<0>攻擊力+27%","27","2","3","3","30302027"
"對鑽頭附加<0>攻擊力+28%","28","2","3","3","30302028"
"對鑽頭附加<0>攻擊力+29%","29","2","3","3","30302029"
"對鑽頭附加<0>攻擊力+30%","30","2","3","3","30302030"
"對鑽頭附加<0>攻擊力+31%","31","2","3","3","30302031"
"對鑽頭附加<0>攻擊力+32%","32","2","3","3","30302032"
"對鑽頭附加<0>攻擊力+33%","33","2","3","3","30302033"
"對鑽頭附加<0>攻擊力+34%","34","2","3","3","30302034"
"對鑽頭附加<0>攻擊力+35%","35","2","3","3","30302035"
"對鑽頭附加<0>攻擊力+36%","36","2","3","3","30302036"
"對鑽頭附加<0>攻擊力+37%","37","2","3","3","30302037"
"對鑽頭附加<0>攻擊力+38%","38","2","3","3","30302038"
"對鑽頭附加<0>攻擊力+39%","39","2","3","3","30302039"
"對鑽頭附加<0>攻擊力+40%","40","2","3","3","30302040"
"對鑽頭附加<0>攻擊力+41%","41","2","3","3","30302041"
"對鑽頭附加<0>攻擊力+42%","42","2","3","3","30302042"
"對鑽頭附加<0>攻擊力+43%","43","2","3","3","30302043"
"對鑽頭附加<0>攻擊力+44%","44","2","3","3","30302044"
"對鑽頭附加<0>攻擊力+45%","45","2","3","3","30302045"
"對鑽頭附加<0>攻擊力+46%","46","2","3","3","30302046"
"對鑽頭附加<0>攻擊力+47%","47","2","3","3","30302047"
"對鑽頭附加<0>攻擊力+48%","48","2","3","3","30302048"
"對鑽頭附加<0>攻擊力+49%","49","2","3","3","30302049"
"對鑽頭附加<0>攻擊力+50%","50","2","3","3","30302050"
"對鑽頭附加<0>攻擊力+51%","51","2","3","3","30302051"
"對鑽頭附加<0>攻擊力+52%","52","2","3","3","30302052"
"對鑽頭附加<0>攻擊力+53%","53","2","3","3","30302053"
"對鑽頭附加<0>攻擊力+54%","54","2","3","3","30302054"
"對鑽頭附加<0>攻擊力+55%","55","2","3","3","30302055"
"對鑽頭附加<0>攻擊力+56%","56","2","3","3","30302056"
"對鑽頭附加<0>攻擊力+57%","57","2","3","3","30302057"
"對鑽頭附加<0>攻擊力+58%","58","2","3","3","30302058"
"對鑽頭附加<0>攻擊力+59%","59","2","3","3","30302059"
"對鑽頭附加<0>攻擊力+60%","60","2","3","3","30302060"
"對鑽頭附加<0>攻擊力+61%","61","2","3","3","30302061"
"對鑽頭附加<0>攻擊力+62%","62","2","3","3","30302062"
"對鑽頭附加<0>攻擊力+63%","63","2","3","3","30302063"
"對鑽頭附加<0>攻擊力+64%","64","2","3","3","30302064"
"對鑽頭附加<0>攻擊力+65%","65","2","3","3","30302065"
"對鑽頭附加<0>攻擊力+66%","66","2","3","3","30302066"
"對鑽頭附加<0>攻擊力+67%","67","2","3","3","30302067"
"對鑽頭附加<0>攻擊力+68%","68","2","3","3","30302068"
"對鑽頭附加<0>攻擊力+69%","69","2","3","3","30302069"
"對鑽頭附加<0>攻擊力+70%","70","2","3","3","30302070"
"對鑽頭附加<0>攻擊力+71%","71","2","3","3","30302071"
"對鑽頭附加<0>攻擊力+72%","72","2","3","3","30302072"
"對鑽頭附加<0>攻擊力+73%","73","2","3","3","30302073"
"對鑽頭附加<0>攻擊力+74%","74","2","3","3","30302074"
"對鑽頭附加<0>攻擊力+75%","75","2","3","3","30302075"
"對鑽頭附加<0>攻擊力+76%","76","2","3","3","30302076"
"對鑽頭附加<0>攻擊力+77%","77","2","3","3","30302077"
"對鑽頭附加<0>攻擊力+78%","78","2","3","3","30302078"
"對鑽頭附加<0>攻擊力+79%","79","2","3","3","30302079"
"對鑽頭附加<0>攻擊力+80%","80","2","3","3","30302080"
"對鑽頭附加<0>攻擊力+81%","81","2","3","3","30302081"
"對鑽頭附加<0>攻擊力+82%","82","2","3","3","30302082"
"對鑽頭附加<0>攻擊力+83%","83","2","3","3","30302083"
"對鑽頭附加<0>攻擊力+84%","84","2","3","3","30302084"
"對鑽頭附加<0>攻擊力+85%","85","2","3","3","30302085"
"對鑽頭附加<0>攻擊力+86%","86","2","3","3","30302086"
"對鑽頭附加<0>攻擊力+87%","87","2","3","3","30302087"
"對鑽頭附加<0>攻擊力+88%","88","2","3","3","30302088"
"對鑽頭附加<0>攻擊力+89%","89","2","3","3","30302089"
"對鑽頭附加<0>攻擊力+90%","90","2","3","3","30302090"
"對鑽頭附加<0>攻擊力+91%","91","2","3","3","30302091"
"對鑽頭附加<0>攻擊力+92%","92","2","3","3","30302092"
"對鑽頭附加<0>攻擊力+93%","93","2","3","3","30302093"
"對鑽頭附加<0>攻擊力+94%","94","2","3","3","30302094"
"對鑽頭附加<0>攻擊力+95%","95","2","3","3","30302095"
"對鑽頭附加<0>攻擊力+96%","96","2","3","3","30302096"
"對鑽頭附加<0>攻擊力+97%","97","2","3","3","30302097"
"對鑽頭附加<0>攻擊力+98%","98","2","3","3","30302098"
"對鑽頭附加<0>攻擊力+99%","99","2","3","3","30302099"
"對鑽頭附加<0>攻擊力+100%","100","2","3","3","30302100"
"對槌子附加<0>攻擊力+10%","10","2","4","3","30402010"
"對槌子附加<0>攻擊力+11%","11","2","4","3","30402011"
"對槌子附加<0>攻擊力+12%","12","2","4","3","30402012"
"對槌子附加<0>攻擊力+13%","13","2","4","3","30402013"
"對槌子附加<0>攻擊力+14%","14","2","4","3","30402014"
"對槌子附加<0>攻擊力+15%","15","2","4","3","30402015"
"對槌子附加<0>攻擊力+16%","16","2","4","3","30402016"
"對槌子附加<0>攻擊力+17%","17","2","4","3","30402017"
"對槌子附加<0>攻擊力+18%","18","2","4","3","30402018"
"對槌子附加<0>攻擊力+19%","19","2","4","3","30402019"
"對槌子附加<0>攻擊力+20%","20","2","4","3","30402020"
"對槌子附加<0>攻擊力+21%","21","2","4","3","30402021"
"對槌子附加<0>攻擊力+22%","22","2","4","3","30402022"
"對槌子附加<0>攻擊力+23%","23","2","4","3","30402023"
"對槌子附加<0>攻擊力+24%","24","2","4","3","30402024"
"對槌子附加<0>攻擊力+25%","25","2","4","3","30402025"
"對槌子附加<0>攻擊力+26%","26","2","4","3","30402026"
"對槌子附加<0>攻擊力+27%","27","2","4","3","30402027"
"對槌子附加<0>攻擊力+28%","28","2","4","3","30402028"
"對槌子附加<0>攻擊力+29%","29","2","4","3","30402029"
"對槌子附加<0>攻擊力+30%","30","2","4","3","30402030"
"對槌子附加<0>攻擊力+31%","31","2","4","3","30402031"
"對槌子附加<0>攻擊力+32%","32","2","4","3","30402032"
"對槌子附加<0>攻擊力+33%","33","2","4","3","30402033"
"對槌子附加<0>攻擊力+34%","34","2","4","3","30402034"
"對槌子附加<0>攻擊力+35%","35","2","4","3","30402035"
"對槌子附加<0>攻擊力+36%","36","2","4","3","30402036"
"對槌子附加<0>攻擊力+37%","37","2","4","3","30402037"
"對槌子附加<0>攻擊力+38%","38","2","4","3","30402038"
"對槌子附加<0>攻擊力+39%","39","2","4","3","30402039"
"對槌子附加<0>攻擊力+40%","40","2","4","3","30402040"
"對槌子附加<0>攻擊力+41%","41","2","4","3","30402041"
"對槌子附加<0>攻擊力+42%","42","2","4","3","30402042"
"對槌子附加<0>攻擊力+43%","43","2","4","3","30402043"
"對槌子附加<0>攻擊力+44%","44","2","4","3","30402044"
"對槌子附加<0>攻擊力+45%","45","2","4","3","30402045"
"對槌子附加<0>攻擊力+46%","46","2","4","3","30402046"
"對槌子附加<0>攻擊力+47%","47","2","4","3","30402047"
"對槌子附加<0>攻擊力+48%","48","2","4","3","30402048"
"對槌子附加<0>攻擊力+49%","49","2","4","3","30402049"
"對槌子附加<0>攻擊力+50%","50","2","4","3","30402050"
"對槌子附加<0>攻擊力+51%","51","2","4","3","30402051"
"對槌子附加<0>攻擊力+52%","52","2","4","3","30402052"
"對槌子附加<0>攻擊力+53%","53","2","4","3","30402053"
"對槌子附加<0>攻擊力+54%","54","2","4","3","30402054"
"對槌子附加<0>攻擊力+55%","55","2","4","3","30402055"
"對槌子附加<0>攻擊力+56%","56","2","4","3","30402056"
"對槌子附加<0>攻擊力+57%","57","2","4","3","30402057"
"對槌子附加<0>攻擊力+58%","58","2","4","3","30402058"
"對槌子附加<0>攻擊力+59%","59","2","4","3","30402059"
"對槌子附加<0>攻擊力+60%","60","2","4","3","30402060"
"對槌子附加<0>攻擊力+61%","61","2","4","3","30402061"
"對槌子附加<0>攻擊力+62%","62","2","4","3","30402062"
"對槌子附加<0>攻擊力+63%","63","2","4","3","30402063"
"對槌子附加<0>攻擊力+64%","64","2","4","3","30402064"
"對槌子附加<0>攻擊力+65%","65","2","4","3","30402065"
"對槌子附加<0>攻擊力+66%","66","2","4","3","30402066"
"對槌子附加<0>攻擊力+67%","67","2","4","3","30402067"
"對槌子附加<0>攻擊力+68%","68","2","4","3","30402068"
"對槌子附加<0>攻擊力+69%","69","2","4","3","30402069"
"對槌子附加<0>攻擊力+70%","70","2","4","3","30402070"
"對槌子附加<0>攻擊力+71%","71","2","4","3","30402071"
"對槌子附加<0>攻擊力+72%","72","2","4","3","30402072"
"對槌子附加<0>攻擊力+73%","73","2","4","3","30402073"
"對槌子附加<0>攻擊力+74%","74","2","4","3","30402074"
"對槌子附加<0>攻擊力+75%","75","2","4","3","30402075"
"對槌子附加<0>攻擊力+76%","76","2","4","3","30402076"
"對槌子附加<0>攻擊力+77%","77","2","4","3","30402077"
"對槌子附加<0>攻擊力+78%","78","2","4","3","30402078"
"對槌子附加<0>攻擊力+79%","79","2","4","3","30402079"
"對槌子附加<0>攻擊力+80%","80","2","4","3","30402080"
"對槌子附加<0>攻擊力+81%","81","2","4","3","30402081"
"對槌子附加<0>攻擊力+82%","82","2","4","3","30402082"
"對槌子附加<0>攻擊力+83%","83","2","4","3","30402083"
"對槌子附加<0>攻擊力+84%","84","2","4","3","30402084"
"對槌子附加<0>攻擊力+85%","85","2","4","3","30402085"
"對槌子附加<0>攻擊力+86%","86","2","4","3","30402086"
"對槌子附加<0>攻擊力+87%","87","2","4","3","30402087"
"對槌子附加<0>攻擊力+88%","88","2","4","3","30402088"
"對槌子附加<0>攻擊力+89%","89","2","4","3","30402089"
"對槌子附加<0>攻擊力+90%","90","2","4","3","30402090"
"對槌子附加<0>攻擊力+91%","91","2","4","3","30402091"
"對槌子附加<0>攻擊力+92%","92","2","4","3","30402092"
"對槌子附加<0>攻擊力+93%","93","2","4","3","30402093"
"對槌子附加<0>攻擊力+94%","94","2","4","3","30402094"
"對槌子附加<0>攻擊力+95%","95","2","4","3","30402095"
"對槌子附加<0>攻擊力+96%","96","2","4","3","30402096"
"對槌子附加<0>攻擊力+97%","97","2","4","3","30402097"
"對槌子附加<0>攻擊力+98%","98","2","4","3","30402098"
"對槌子附加<0>攻擊力+99%","99","2","4","3","30402099"
"對槌子附加<0>攻擊力+100%","100","2","4","3","30402100"
"對霰彈槍附加<0>攻擊力+10%","10","2","5","3","30502010"
"對霰彈槍附加<0>攻擊力+11%","11","2","5","3","30502011"
"對霰彈槍附加<0>攻擊力+12%","12","2","5","3","30502012"
"對霰彈槍附加<0>攻擊力+13%","13","2","5","3","30502013"
"對霰彈槍附加<0>攻擊力+14%","14","2","5","3","30502014"
"對霰彈槍附加<0>攻擊力+15%","15","2","5","3","30502015"
"對霰彈槍附加<0>攻擊力+16%","16","2","5","3","30502016"
"對霰彈槍附加<0>攻擊力+17%","17","2","5","3","30502017"
"對霰彈槍附加<0>攻擊力+18%","18","2","5","3","30502018"
"對霰彈槍附加<0>攻擊力+19%","19","2","5","3","30502019"
"對霰彈槍附加<0>攻擊力+20%","20","2","5","3","30502020"
"對霰彈槍附加<0>攻擊力+21%","21","2","5","3","30502021"
"對霰彈槍附加<0>攻擊力+22%","22","2","5","3","30502022"
"對霰彈槍附加<0>攻擊力+23%","23","2","5","3","30502023"
"對霰彈槍附加<0>攻擊力+24%","24","2","5","3","30502024"
"對霰彈槍附加<0>攻擊力+25%","25","2","5","3","30502025"
"對霰彈槍附加<0>攻擊力+26%","26","2","5","3","30502026"
"對霰彈槍附加<0>攻擊力+27%","27","2","5","3","30502027"
"對霰彈槍附加<0>攻擊力+28%","28","2","5","3","30502028"
"對霰彈槍附加<0>攻擊力+29%","29","2","5","3","30502029"
"對霰彈槍附加<0>攻擊力+30%","30","2","5","3","30502030"
"對霰彈槍附加<0>攻擊力+31%","31","2","5","3","30502031"
"對霰彈槍附加<0>攻擊力+32%","32","2","5","3","30502032"
"對霰彈槍附加<0>攻擊力+33%","33","2","5","3","30502033"
"對霰彈槍附加<0>攻擊力+34%","34","2","5","3","30502034"
"對霰彈槍附加<0>攻擊力+35%","35","2","5","3","30502035"
"對霰彈槍附加<0>攻擊力+36%","36","2","5","3","30502036"
"對霰彈槍附加<0>攻擊力+37%","37","2","5","3","30502037"
"對霰彈槍附加<0>攻擊力+38%","38","2","5","3","30502038"
"對霰彈槍附加<0>攻擊力+39%","39","2","5","3","30502039"
"對霰彈槍附加<0>攻擊力+40%","40","2","5","3","30502040"
"對霰彈槍附加<0>攻擊力+41%","41","2","5","3","30502041"
"對霰彈槍附加<0>攻擊力+42%","42","2","5","3","30502042"
"對霰彈槍附加<0>攻擊力+43%","43","2","5","3","30502043"
"對霰彈槍附加<0>攻擊力+44%","44","2","5","3","30502044"
"對霰彈槍附加<0>攻擊力+45%","45","2","5","3","30502045"
"對霰彈槍附加<0>攻擊力+46%","46","2","5","3","30502046"
"對霰彈槍附加<0>攻擊力+47%","47","2","5","3","30502047"
"對霰彈槍附加<0>攻擊力+48%","48","2","5","3","30502048"
"對霰彈槍附加<0>攻擊力+49%","49","2","5","3","30502049"
"對霰彈槍附加<0>攻擊力+50%","50","2","5","3","30502050"
"對霰彈槍附加<0>攻擊力+51%","51","2","5","3","30502051"
"對霰彈槍附加<0>攻擊力+52%","52","2","5","3","30502052"
"對霰彈槍附加<0>攻擊力+53%","53","2","5","3","30502053"
"對霰彈槍附加<0>攻擊力+54%","54","2","5","3","30502054"
"對霰彈槍附加<0>攻擊力+55%","55","2","5","3","30502055"
"對霰彈槍附加<0>攻擊力+56%","56","2","5","3","30502056"
"對霰彈槍附加<0>攻擊力+57%","57","2","5","3","30502057"
"對霰彈槍附加<0>攻擊力+58%","58","2","5","3","30502058"
"對霰彈槍附加<0>攻擊力+59%","59","2","5","3","30502059"
"對霰彈槍附加<0>攻擊力+60%","60","2","5","3","30502060"
"對霰彈槍附加<0>攻擊力+61%","61","2","5","3","30502061"
"對霰彈槍附加<0>攻擊力+62%","62","2","5","3","30502062"
"對霰彈槍附加<0>攻擊力+63%","63","2","5","3","30502063"
"對霰彈槍附加<0>攻擊力+64%","64","2","5","3","30502064"
"對霰彈槍附加<0>攻擊力+65%","65","2","5","3","30502065"
"對霰彈槍附加<0>攻擊力+66%","66","2","5","3","30502066"
"對霰彈槍附加<0>攻擊力+67%","67","2","5","3","30502067"
"對霰彈槍附加<0>攻擊力+68%","68","2","5","3","30502068"
"對霰彈槍附加<0>攻擊力+69%","69","2","5","3","30502069"
"對霰彈槍附加<0>攻擊力+70%","70","2","5","3","30502070"
"對霰彈槍附加<0>攻擊力+71%","71","2","5","3","30502071"
"對霰彈槍附加<0>攻擊力+72%","72","2","5","3","30502072"
"對霰彈槍附加<0>攻擊力+73%","73","2","5","3","30502073"
"對霰彈槍附加<0>攻擊力+74%","74","2","5","3","30502074"
"對霰彈槍附加<0>攻擊力+75%","75","2","5","3","30502075"
"對霰彈槍附加<0>攻擊力+76%","76","2","5","3","30502076"
"對霰彈槍附加<0>攻擊力+77%","77","2","5","3","30502077"
"對霰彈槍附加<0>攻擊力+78%","78","2","5","3","30502078"
"對霰彈槍附加<0>攻擊力+79%","79","2","5","3","30502079"
"對霰彈槍附加<0>攻擊力+80%","80","2","5","3","30502080"
"對霰彈槍附加<0>攻擊力+81%","81","2","5","3","30502081"
"對霰彈槍附加<0>攻擊力+82%","82","2","5","3","30502082"
"對霰彈槍附加<0>攻擊力+83%","83","2","5","3","30502083"
"對霰彈槍附加<0>攻擊力+84%","84","2","5","3","30502084"
