7277426a8c65afbfb4e2dc12a803eb70865012d32310b93df4c43702c69cd82d,7feef42e1dfb913eb5109ac3a16e9dad6e9190f6c4f3578622dcc2f1a6316952,12f76c8f80bc4cf5eecb73013b15ce87e8ea831f1a56483bacb34e4efbdf62c7,b50da6ab541ccd946cd6fc0a53c5dd72a8b23ca312d28604af70316d625fb685,9b405ca2ded3bff70f8dbe28aad65dd10037c1bb3567d072eae6a26d344b0d78,750fad5aa3a8f0f73d5081d875d9300edf3653208dc72035a026e652784032d1,9ee1ad96f70401a8d49691f80a892e87f2ff032c4edae078b1c39913cc4669c6,1df9a2a69e27f36c24d6839bd2745deba000eba88e0dd18afbe9220e84a21427,a37568e10e93b5b621fd1ba2387359fc2dd41a8773467a4ff3ea534bce059c32,1c0d5e00195758508b488d4b11f294b6dc32ed83531850ef5ed9534652545d1f,4862fcc742fd96686ef89c3494c7c055eb6cb7007ade5e91f21057f17a6c5c4c,57e55e2fbd3610510ccc5724cf48b7d426714ceb27e392cd68fbc53a79e053d1,6f9a66d009fa069dafad3911c56bba0a59fb0e9f60de852aaa4ff64bc0b64872,c208473b8e01485354d67e41146f793298dd41eb6b8d9c0de995e8bb60b0bfc6,3fa63921d2ca756caab0ae56713b28186b17b5a0ee6ebb0f0cb6ca91019f186e,1f1a924818480930a4fae6c6cd8ed6662674e399cbdca34f9d7ad90c83d29039,83028b4a491903d133ac7cf7f019de638d933e703797122f951862cd6861b012,c2442d752d5745f3c2a84dc3cc9f3bacf096cefde6148ebcbd6b321ddd23c435,efa0d256c55ed50b4b3d81f8b8c59584db1c20312ef54e2b4dd9b76d21f5619c,d3ccf64667b96fb14f083f1e6991527ba4b4e506ef80dc4397196733eb8d0235,f2580aca2ae063824640f32cf42c80b8367ac0e984095959a220e0a88f177af7,605aa4b4375eabad127463f85e7ac097dcbdc5f54f4c2fbf54cc6e9682f998dc,48e6975452b269f293da27529175b5ab557b7911a7bef2159eb66867b9f70520,b36315c550aa673d09a80ef27e931eedcc77b5b60a198950588ed2fb6f3c84c5,0d709e8227f2fc68c6b79aa9f8a8e92ad7b7dc15306b5839ac30e27fea0936bb,ede23212eb5c4d8ba215343fb8d990145d4a5137c80ee82048dc4ab392086551,6ef0f97f283ad5fd241c794f815759c4bc1749019be73f80ee6ad83c2b13202e,cb175dd7235b5e1de54952915c5d36ec424e2ef49b80e3c8c1b73ee584e6cea7,e2b6bb39ff29ac88efaa69ec420b2cad3e712a8746a2babca5eaef9901f3509c,71a68bdba9d2aac9816ea2d36781644bb543b8accc75d1e97d20b9920d20fd99,0e38bf737c9daf20682de160db67be59775e0eb0d86f0467c1aa60e37bd97118,7e647450dd8208493826ffe1dc994c6f3b74fb45e1fcca2161a8d2e75f1484c9,197600f6385690575cff97fe8df1c2a04a21f3823e77ce8b8eea93ee636288b5,13cedbcb50caebe209fc831eaff37bbaf2504a31873652aa36816764889ae5d6,7fa5de611ef3ec2ca3ca98572cd5e9b2d994d9adace5145b56ec747d81fefa2b,ffd48447982d2e0a0f8cd3f178842007c4eec9f03d5e9a5e85f8e8593608d7b6,a7fcb47552bd0397c06f718813b14eef07ba71406e9f1b51e815705c8b60f44f,db930170886a8998aadbc254195e679e44cd1a2783988241a1d318d3950f268f,b081f3b132e236884f57d3aef7d7b9cf78aa7716f3f916ccbdcce3ae6d32759a,6c0a938203ae0ccc796cc90e09fdffa93378c0a42a734b2d77b8789df772dd22,199257311d18f5ecf754f06f0a50134f62f5091d317396bca8c98a66c6ad5e0b
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","720000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100540","31025","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125076","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115317","1","91002","4","125256","12","1","115615","50001","1","2100541","115137","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125046","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","125377","1","91002","4","115166","12","1","125345","50001","1","2100542","115047","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115136","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","125287","1","91002","4","125076","12","1","125463","50001","1","2100543","115317","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115106","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115464","1","91002","4","125046","12","1","115165","50001","1","2100544","125377","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125376","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115403","1","91002","4","115136","12","1","125045","50001","1","2100545","125287","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125286","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","125347","1","91002","4","115106","12","1","125285","50001","1","2100546","115464","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125016","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115077","1","91002","4","125376","12","1","125075","50001","1","2100547","115403","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125256","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115137","1","91002","4","125286","12","1","125015","50001","1","2100548","125347","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115166","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","115047","1","91002","4","125016","12","1","115585","50001","1","2100549","115077","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","800000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100550","31013","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115047","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","116071","1","91002","4","115403","12","1","115106","50001","1","2100551","126251","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115137","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","116191","1","91002","4","125107","12","1","125376","50001","1","2100552","126101","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115077","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","116041","1","91002","4","115047","12","1","125076","50001","1","2100553","116071","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125017","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","116131","1","91002","4","115137","12","1","125016","50001","1","2100554","116191","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115197","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","126221","1","91002","4","115077","12","1","125046","50001","1","2100555","116041","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115317","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","126011","1","91002","4","125017","12","1","115616","50001","1","2100556","116131","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125377","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","126161","1","91002","4","115197","12","1","115136","50001","1","2100557","126221","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115403","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","126251","1","91002","4","115317","12","1","115433","50001","1","2100558","126011","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125107","3","140001","2","1","60","400000","1","94002","4","4","1","1","4","126101","1","91002","4","125377","12","1","115586","50001","1","2100559","126161","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","800000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100560","31042","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115317","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116551","1","91002","4","115137","12","1","125376","50001","1","2100561","126011","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115047","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116611","1","91002","4","125107","12","1","125286","50001","1","2100562","116131","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125377","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116041","1","91002","4","115317","12","1","125046","50001","1","2100563","116551","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115617","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116581","1","91002","4","115047","12","1","115433","50001","1","2100564","116611","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115077","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116191","1","91002","4","125377","12","1","115106","50001","1","2100565","116041","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115403","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116071","1","91002","4","115617","12","1","115316","50001","1","2100566","116581","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115197","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","126161","1","91002","4","115077","12","1","115586","50001","1","2100567","116191","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115137","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","126011","1","91002","4","115403","12","1","125076","50001","1","2100568","116071","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125107","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116131","1","91002","4","115197","12","1","115616","50001","1","2100569","126161","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","880000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100570","31057","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115317","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","126371","1","91002","4","115197","12","1","125376","50001","1","2100571","116071","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115047","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116311","1","91002","4","115557","12","1","115433","50001","1","2100572","116041","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115617","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","126281","1","91002","4","115317","12","1","115616","50001","1","2100573","126371","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115403","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116401","1","91002","4","115047","12","1","125046","50001","1","2100574","116311","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115587","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","126341","1","91002","4","115617","12","1","115106","50001","1","2100575","126281","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125377","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116461","1","91002","4","115403","12","1","125286","50001","1","2100576","116401","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115077","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116191","1","91002","4","115587","12","1","115586","50001","1","2100577","126341","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115197","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116071","1","91002","4","125377","12","1","115316","50001","1","2100578","116461","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115557","3","140001","2","1","60","440000","1","94002","4","4","1","1","4","116041","1","91002","4","115077","12","1","115196","50001","1","2100579","116191","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","880000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100580","31045","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116041","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126162","1","91002","4","126161","12","1","115617","50001","1","2100581","116072","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116311","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126102","1","91002","4","126341","12","1","115317","50001","1","2100582","126252","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126371","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116132","1","91002","4","116041","12","1","115587","50001","1","2100583","126162","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116401","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126222","1","91002","4","116311","12","1","125377","50001","1","2100584","126102","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116191","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116042","1","91002","4","126371","12","1","115047","50001","1","2100585","116132","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116071","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126012","1","91002","4","116401","12","1","115403","50001","1","2100586","126222","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116461","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116192","1","91002","4","116191","12","1","115077","50001","1","2100587","116042","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126161","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116072","1","91002","4","116071","12","1","115197","50001","1","2100588","126012","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126341","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126252","1","91002","4","116461","12","1","125107","50001","1","2100589","116192","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","960000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100590","31029","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116041","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126102","1","91002","4","126371","12","1","115617","50001","1","2100591","116552","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116191","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126162","1","91002","4","116401","12","1","115317","50001","1","2100592","126252","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116311","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126012","1","91002","4","116041","12","1","115587","50001","1","2100593","126102","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126161","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116132","1","91002","4","116191","12","1","115403","50001","1","2100594","126162","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116071","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126222","1","91002","4","116311","12","1","115047","50001","1","2100595","126012","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116461","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116612","1","91002","4","126161","12","1","125377","50001","1","2100596","116132","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116611","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116582","1","91002","4","116071","12","1","125107","50001","1","2100597","126222","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126371","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","116552","1","91002","4","116461","12","1","115077","50001","1","2100598","116612","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116401","3","140001","2","1","60","480000","1","94002","4","4","1","1","4","126252","1","91002","4","116611","12","1","125017","50001","1","2100599","116582","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","960000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100600","31056","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116041","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116372","1","91002","4","126341","12","1","115617","50001","1","2100601","126162","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116611","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126282","1","91002","4","126161","12","1","115317","50001","1","2100602","126102","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116191","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116312","1","91002","4","116041","12","1","115587","50001","1","2100603","116372","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116551","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116431","1","91002","4","116611","12","1","125377","50001","1","2100604","126282","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126101","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126342","1","91002","4","116191","12","1","115403","50001","1","2100605","116312","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116311","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126012","1","91002","4","116551","12","1","115047","50001","1","2100606","116431","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116071","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126521","1","91002","4","126101","12","1","125107","50001","1","2100607","126342","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126341","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126162","1","91002","4","116311","12","1","115077","50001","1","2100608","126012","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126161","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126102","1","91002","4","116071","12","1","115197","50001","1","2100609","126521","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1040000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100610","31037","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126012","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126103","1","91002","4","116132","12","1","116041","50001","1","2100611","126253","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126222","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126223","1","91002","4","116042","12","1","116611","50001","1","2100612","116073","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126162","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116133","1","91002","4","126012","12","1","126101","50001","1","2100613","126103","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126282","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126013","1","91002","4","126222","12","1","116191","50001","1","2100614","126223","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126102","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116043","1","91002","4","126162","12","1","116311","50001","1","2100615","116133","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126521","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116193","1","91002","4","126282","12","1","116581","50001","1","2100616","126013","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116192","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126163","1","91002","4","126102","12","1","116461","50001","1","2100617","116043","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116132","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","126253","1","91002","4","126521","12","1","116071","50001","1","2100618","116193","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116042","3","140001","2","1","60","520000","1","94002","4","4","1","1","4","116073","1","91002","4","116192","12","1","126281","50001","1","2100619","126163","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1040000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100620","31011","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126222","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116553","1","91002","4","126102","12","1","116611","50001","1","2100621","126103","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126012","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116613","1","91002","4","116372","12","1","116041","50001","1","2100622","126253","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126162","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126163","1","91002","4","126222","12","1","126101","50001","1","2100623","116553","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116552","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116583","1","91002","4","126012","12","1","116581","50001","1","2100624","116613","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116042","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116133","1","91002","4","126162","12","1","116191","50001","1","2100625","126163","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126282","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126013","1","91002","4","116552","12","1","116311","50001","1","2100626","116583","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116192","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126223","1","91002","4","116042","12","1","116401","50001","1","2100627","116133","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126102","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126103","1","91002","4","126282","12","1","126281","50001","1","2100628","126013","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116372","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126253","1","91002","4","116192","12","1","116071","50001","1","2100629","126223","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1120000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100630","31046","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126222","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116313","1","91002","4","126102","12","1","116611","50001","1","2100631","116133","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126012","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126373","1","91002","4","126282","12","1","116041","50001","1","2100632","126103","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116552","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126283","1","91002","4","126222","12","1","126101","50001","1","2100633","116313","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116192","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116462","1","91002","4","126012","12","1","116401","50001","1","2100634","126373","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116042","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126343","1","91002","4","116552","12","1","116191","50001","1","2100635","126283","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126162","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116491","1","91002","4","116192","12","1","116581","50001","1","2100636","116462","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116372","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126163","1","91002","4","116042","12","1","116311","50001","1","2100637","126343","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126102","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","116133","1","91002","4","126162","12","1","116071","50001","1","2100638","116491","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126282","3","140001","2","1","60","560000","1","94002","4","4","1","1","4","126103","1","91002","4","116372","12","1","116131","50001","1","2100639","126163","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1120000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100640","31025","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116313","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","127161","1","91002","4","126373","12","1","126222","50001","1","2100641","117191","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126163","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","117041","1","91002","4","116462","12","1","126102","50001","1","2100642","127251","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126013","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","127101","1","91002","4","116313","12","1","126162","50001","1","2100643","127161","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126223","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","127221","1","91002","4","126163","12","1","126012","50001","1","2100644","117041","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116133","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","127011","1","91002","4","126013","12","1","126282","50001","1","2100645","127101","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126103","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","117071","1","91002","4","126223","12","1","116042","50001","1","2100646","127221","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126283","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","117131","1","91002","4","116133","12","1","116372","50001","1","2100647","127011","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","126373","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","117191","1","91002","4","126103","12","1","116192","50001","1","2100648","117071","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","116462","3","140001","2","1","60","600000","1","94002","4","4","1","1","4","127251","1","91002","4","126283","12","1","116582","50001","1","2100649","117131","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1200000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100650","31013","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","126013","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","117041","1","91002","4","126283","12","1","126102","50001","1","2100651","117581","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","116133","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","127161","1","91002","4","116073","12","1","126222","50001","1","2100652","127101","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","126163","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","117551","1","91002","4","126013","12","1","126162","50001","1","2100653","117041","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","126103","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","127221","1","91002","4","116133","12","1","116582","50001","1","2100654","127161","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","126223","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","117071","1","91002","4","126163","12","1","126012","50001","1","2100655","117551","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","116313","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","127011","1","91002","4","126103","12","1","116192","50001","1","2100656","127221","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","116553","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","117611","1","91002","4","126223","12","1","116042","50001","1","2100657","117071","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","126283","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","117581","1","91002","4","116313","12","1","126282","50001","1","2100658","127011","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","116073","5","140001","3","1","60","600000","1","94002","4","4","1","1","4","127101","1","91002","4","116553","12","1","116372","50001","1","2100659","117611","1"
"6","4","4","0","0","0","0","0","0","0","0","8","1","200","20001","16","91002","2","0","2","1200000","1","94002","4","2","1","0","2","140001","6","140000","2","50001","12","1","0","0","1","2100660","31042","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","126013","5","140001","3","1","60","640000","1","94002","4","4","1","1","4","117311","1","91002","4","116613","12","1","126102","50001","1","2100661","127221","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","116553","5","140001","3","1","60","640000","1","94002","4","4","1","1","4","127371","1","91002","4","126253","12","1","126012","50001","1","2100662","127011","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","126163","5","140001","3","1","60","640000","1","94002","4","4","1","1","4","117461","1","91002","4","126013","12","1","116582","50001","1","2100663","117311","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","3","126223","5","140001","3","1","60","640000","1","94002","4","4","1","1","4","127281","1","91002","4","116553","12","1","126162","50001","1","2100664","127371","1"
"3","8","5","20001","2","4","4","2","10","16","1","4","1","2","116313","5","140001","3","1","60","640000","1","94002","4","4","1","1","4","127341","1","91002","4","126163","12","1","116192","50001","1","2100665","117461","1"
