e3afab6f987c02366cf205f99720c47144c9f95c3910822c23724bcaf879c34a,7505c75a47acb9ba1205d13ba6842e198e7997f2c307ce98644bf24db2aa83a0,a220a0651a02c26101604ab7466afb8217af43be3d14910d913dd2c86cd73d80,00a87918043244ce892c82d042cf3f3e1f5e0dd179b1233e3c7f8f262adefe82,bfd2de476dc7e5932739bd4e66f5560225d079afd3b3d53cb85aa46813e36044,6001c62116b72436178170e2eaea4c99bbc402dc69d5bbb21f0fac02c582c234,c0e264554e24783a4d3f87b986dbc1fee8377b56b9a2924d87c8c1c73288f177,c9693bbfba963e81a04b1f825b48bcd41494ab82a4b12b06041d1cb3cee3bc87,c18b7e95fcde4d0f0910763b89e1529a287ebfbfb10a6d0b05b9602863635ea8,14f46ff0efe801751bc9aee80c3d2d7324fc2c77042f613b173fee1fbcf5de72,ca93963edb021edcfbe13f24360f32ed2417a4489249625aa8f6093aa5ccd63e,c74f62ef3e158f03c16250073179ca61d99db280d5cfa49ac111928ebce2284e,b9f07637fd189d140692c65d04c5390101d7e866ed06128489e0055f72769b87,10ac10bbb6df2a353d366bc871d25810dbf83facdaf0208922c6de609b98fadc,51266d4a73f7976cc8e12761720db9043094ccadf84a1ae8166074ede99d3663,cc536d1c5f49e744aaf63a546c13bca194a09e956b88fe7f469bb52d3ad528d6,87c298317ef8bc69cb2d9c8df107e6077e886e2ab143d261a755d3039bcb4277,74f4d258d463571704a87b8d65c419d7a2ad145b410193472e5587f531643268,4d195f555e94817c44e72d474a74cbea90db86424763cb0514577767d9938ee1,f2e0cb18389c1f08e823daa608a151604fd4935fcc18cae9fc05701f78cf3acc,a42c5aa34655ecf8042a2c5450203e892741a66ae0d9343fdfb950adeb6596e2,b3d45e92b7e679fbabaf8df46eb079c9eae9e6e43ddaf7427d6582e807a532f3,a34155232e4fabf873da285fd4b9cb644170eae6e106a5ae41d351d7ab55506b,e5fe370eeb087d7e483153798c43fa1e0fec0aea20ef963d68f34a2b252e0dce,c45d186415b1b6f67b9944a425a2756a3c417fc69885447723948e27c586cfe7,bcd628c77128a1e47c9d20496d0fa0ad6436d1f6e8c533f8064973f7ec399b9c,c532c83e9c47c9554f1800d739b0cef8666bcf0099ede6a1336b4155a47cb1fe,7ab2b3ae4fb4f723660b2ac05cd15b1749187d34be76df242410638b89efcbba,959895f5ef3cf35b3663a753d440e4da7f5133febe27ea4e92d7feddf0a58aee,3b72db200b93ce30646e19d7deed663f3c046b501015e9e05c246ad1127c730f,6cf4ce3c972dbee87fc5a3bb5d01a18f9e036766bfbba074a16465a3ea0cc1a9,2e887297255c6af5a55141dc36f729c550abd25356114dc77e33edc298dd0af9,93c0a2e1dc3bce35510bbfc9cde3aa61747a040a2ed0a653ea77cb9c97862861,558466806f2d0d3996cc9560f72fc1b1872b3488da569f42f547169a3b3bacbe,2a2512ac0eb5a4f0cbd0b409726ea6e774ef50725e88876787287d665166b8d4,5c57274c8c6002c601a036e6ef4a5ef92a728686d7833487e302c4a65e91bbe3,7d43b0cc530d2f37e79574ec5b7bf9cf946227a95672b461795faa097d7fae42,ccbc8d18a5a672cd5ec6ff046ab4f703455d3fdbd7e3d78d7f4e6336d1953095,b6590f6feba781ffe8ac40923973a5ae86b10a8efab09a23ae1211cfd9aaa47e,515bd2a61b0d84521ec2890a6605bc3c04e0d925e7b50c82beed1418dc118294,589b47b466e6c8f58096388652b0a051348e72d6c44ae8daeac5c1fd9939ddfe,d042110c1e72e7bfc24fda5fd14a5ed40398685dc45262bbcf3f3a8b9e58efa7,7d34a95cce18ff9ac6ec427066299dd725a00ecff630125ddefb9aaec7a79b2e,41af9c5c15ed0c22afba8607bf8c21e647ba018aeb5167599b4f41552635b131
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000022","1","0","0","0","0","0","0","0","0","0","0","0","80000","323105","50000","0","0","0","0","0","750000000","0","50000","610204302","600","0","0","0","50","0","0","0","600","0","50000","0","450","0","0"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","80000","323106","0","0","0","0","0","0","750000000","0","50000","610204303","600","0","0","0","50","0","0","0","600","0","50000","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216905","200","0","0","0","0","0","99999999","0","0","610204304","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216905","200","0","0","0","0","0","99999999","0","100","610204305","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216905","200","0","0","0","0","0","99999999","0","50","610204306","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","0","魔像","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","8394","250700","2550","0","0","0","0","0","39606942","0","2550","610204401","2048","0","0","0","40","0","0","0","768","0","2550","0","255","0","0"
"0","0","0","青藍魔像","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","8504","250800","2550","0","0","0","0","0","46113653","0","2550","610204402","512","0","0","0","40","0","0","0","3072","0","2550","0","255","0","0"
"0","0","0","軟泥怪","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","252600","2550","0","0","0","24293","0","28184137","0","2550","610204403","768","0","0","0","40","0","0","0","1152","0","2550","0","255","0","0"
"0","0","0","雷雲長老","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","259000","2550","0","0","0","16371","0","21487317","0","2550","610204404","256","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","魔像","200000011","1","3400","0","0","0","0","3400","0","0","0","3400","0","31874","250700","3400","0","0","0","0","0","129333929","0","3400","610204501","2728","0","0","0","40","0","0","0","1023","0","3400","0","340","0","0"
"0","0","0","青藍魔像","200000011","1","3400","0","0","0","0","3400","0","0","0","3400","0","32343","250800","3400","0","0","0","0","0","150171444","0","3400","610204502","682","0","0","0","40","0","0","0","4092","0","3400","0","340","0","0"
"0","0","0","軟泥怪","200000011","1","3400","0","0","0","0","3400","0","0","0","3400","0","0","252600","3400","0","0","0","106869","0","92889031","0","3400","610204503","1023","0","0","0","40","0","0","0","1535","0","3400","0","340","0","0"
"0","0","0","雷雲長老","200000011","1","3400","0","0","0","0","3400","0","0","0","3400","0","0","259000","3400","0","0","0","75330","0","71825783","0","3400","610204504","341","0","0","0","40","0","0","0","512","0","3400","0","340","0","0"
"0","0","1","灼麗的劍奴 哥布林女士","300000022","1","10000","0","0","0","0","0","0","0","0","10000","0","10000","323300","10000","0","0","0","10000","0","67000000","0","10000","610205101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216906","200","0","0","0","0","0","99999999","0","0","610205102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","灼麗的劍奴 哥布林女士","300000031","1","0","0","0","0","0","0","0","0","0","0","0","50000","323301","0","0","0","0","50000","0","380000000","0","25000","610205201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","灼麗的劍奴 哥布林女士","300000018","1","25000","0","0","0","0","0","0","0","0","15000","0","400","323302","1000","0","0","0","400","0","380000000","0","25000","610205202","0","0","0","0","50","0","0","0","0","0","25000","0","300","0","0"
"70","0","1","灼麗的劍奴 哥布林女士","300000022","1","25000","0","0","0","0","0","0","0","0","15000","0","40000","323303","10000","0","0","0","40000","0","380000000","0","25000","610205203","300","0","0","0","50","0","0","0","300","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216906","200","0","0","0","0","0","99999999","0","0","610205204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216906","200","0","0","0","0","0","99999999","0","100","610205205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","100","0","0","216906","100","0","0","0","0","0","99999999","0","0","610205206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","灼麗的劍奴 哥布林女士","300000031","1","0","0","0","0","0","0","0","0","0","0","0","80000","323304","0","0","0","0","80000","0","900000000","0","50000","610205301","99999","0","0","0","50","0","0","0","99999","0","0","0","450","0","0"
"0","0","1","灼麗的劍奴 哥布林女士","300000018","1","50000","0","0","0","0","0","0","0","0","50000","0","12000","323305","1000","0","0","0","12000","0","900000000","0","50000","610205302","600","0","0","0","50","0","0","0","600","0","50000","0","450","0","0"
"70","0","1","灼麗的劍奴 哥布林女士","300000022","1","50000","0","0","0","0","0","0","0","0","50000","0","80000","323306","25000","0","0","0","80000","0","900000000","0","50000","610205303","600","0","0","0","50","0","0","0","600","0","50000","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216906","200","0","0","0","0","0","99999999","0","0","610205304","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216906","200","0","0","0","0","0","99999999","0","100","610205305","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","100","0","0","216906","100","0","0","0","0","0","99999999","0","0","610205306","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","0","閃焰軟泥怪","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","252700","2550","0","0","0","24388","0","56068388","0","2550","610205401","768","0","0","0","40","0","0","0","1152","0","2550","0","255","0","0"
"0","0","0","火蜥蜴","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","29939","252500","2550","0","0","0","0","0","54444241","0","2550","610205402","768","0","0","0","40","0","0","0","1152","0","2550","0","255","0","0"
"0","0","0","熔岩魚","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","35390","255300","2550","0","0","0","0","0","35363037","0","2550","610205403","640","0","0","0","40","0","0","0","960","0","2550","0","255","0","0"
"0","0","0","岩漿烏帕魯帕","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","28390","259200","2550","0","0","0","0","0","32092808","0","2550","610205404","256","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","閃焰軟泥怪","200000011","1","3430","0","0","0","0","3430","0","0","0","3430","0","0","252700","3430","0","0","0","107305","0","101780648","0","3430","610205501","1023","0","0","0","40","0","0","0","1535","0","3430","0","343","0","0"
"0","0","0","火蜥蜴","200000011","1","3430","0","0","0","0","3430","0","0","0","3430","0","123105","252500","3430","0","0","0","0","0","99073736","0","3430","610205502","1023","0","0","0","40","0","0","0","1535","0","3430","0","343","0","0"
"0","0","0","熔岩魚","200000011","1","3430","0","0","0","0","3430","0","0","0","3430","0","146187","255300","3430","0","0","0","0","0","90605062","0","3430","610205503","853","0","0","0","40","0","0","0","1279","0","3430","0","343","0","0"
"0","0","0","岩漿烏帕魯帕","200000011","1","3430","0","0","0","0","3430","0","0","0","3430","0","123937","259200","3430","0","0","0","0","0","75154681","0","3430","610205504","341","0","0","0","40","0","0","0","512","0","3430","0","343","0","0"
"130","0","1","厄莉絲的闇影","300000022","1","0","0","0","0","0","0","0","0","0","4000","0","10000","323400","20000","0","0","0","10000","0","67000000","0","20000","610206101","300","0","0","0","50","0","0","0","300","0","76000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216907","200","0","0","0","0","0","99999999","0","0","610206102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","厄莉絲的闇影","300000031","1","0","0","0","0","0","0","0","0","0","25000","0","50000","323401","25000","0","0","0","50000","0","300000000","0","0","610206201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","厄莉絲的闇影","300000031","1","750","0","0","0","0","0","0","0","0","15000","0","50000","323402","0","0","0","0","50000","0","300000000","0","25000","610206202","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"90","0","1","厄莉絲的闇影","300000022","1","0","0","0","0","0","0","0","0","0","20000","0","50000","323403","25000","0","0","0","50000","0","300000000","0","25000","610206203","300","0","0","0","50","0","0","0","300","0","76000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216907","200","0","0","0","0","0","99999999","0","0","610206204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216907","200","0","0","0","0","0","99999999","0","0","610206205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","100","0","0","216907","100","0","0","0","0","0","99999999","0","50","610206206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","厄莉絲的闇影","300000031","1","0","0","0","0","0","0","0","0","0","100000","0","80000","323404","50000","0","0","0","80000","0","900000000","0","0","610206301","99999","0","0","0","50","0","0","0","99999","0","0","0","450","0","0"
"0","0","1","厄莉絲的闇影","300000031","1","3000","0","0","0","0","0","0","0","0","100000","0","80000","323405","0","0","0","0","80000","0","900000000","0","100000","610206302","99999","0","0","0","50","0","0","0","99999","0","0","0","450","0","0"
"90","0","1","厄莉絲的闇影","300000022","1","0","0","0","0","0","0","0","0","0","100000","0","80000","323406","50000","0","0","0","80000","0","900000000","0","100000","610206303","600","0","0","0","50","0","0","0","600","0","76000","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216907","200","0","0","0","0","0","99999999","0","0","610206304","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216907","200","0","0","0","0","0","99999999","0","0","610206305","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216907","200","0","0","0","0","0","99999999","0","50","610206306","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","0","魔像","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","3148","250700","2550","0","0","0","0","0","23619550","0","2550","610206401","2048","0","0","0","40","0","0","0","768","0","2550","0","255","0","0"
"0","0","0","叢林護衛","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","3927","251300","2550","0","0","0","0","0","16263599","0","2550","610206402","768","0","0","0","40","0","0","0","1070","0","2550","0","255","0","0"
"0","0","0","狗頭刺客","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","9047","255900","2550","0","0","0","0","0","17950869","0","2550","610206403","384","0","0","0","40","0","0","0","576","0","2550","0","255","0","0"
"0","0","0","火焰咒士","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","259300","2550","0","0","0","7294","0","10805964","0","2550","610206404","256","0","0","0","40","0","0","0","384","0","2550","0","255","0","0"
"0","0","6","雪菲的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","0","20550","606401","255","0","0","0","0","0","15000000","0","255","610206405","479","0","0","0","40","0","0","0","389","1","255","0","255","0","0"
"0","0","1","可璃亞（墮落）的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","0","15578","218001","255","0","0","0","0","0","15000000","0","255","610206406","616","0","0","0","40","0","0","0","725","1","255","0","255","0","0"
"0","0","1","莉莉（墮落）的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","0","18982","625801","255","0","0","0","0","0","15000000","0","255","610206407","373","0","0","0","40","0","0","0","335","1","255","0","255","0","0"
"0","0","1","普蕾西亞（墮落）的闇影","200000011","7","255","0","0","0","0","255","0","0","0","255","0","0","626101","255","0","0","0","17382","0","15000000","0","255","610206408","440","0","0","0","40","0","0","0","563","1","255","0","255","0","0"
"39","0","0","魔像","200000011","1","3460","0","0","0","0","3460","0","0","0","3460","0","12995","250700","3460","0","0","0","0","0","77115543","0","3460","610206501","2776","0","0","0","40","0","0","0","1041","0","3460","0","346","0","0"
"31","0","0","叢林護衛","200000011","1","3460","0","0","0","0","3460","0","0","0","3460","0","15724","251300","3460","0","0","0","0","0","75971276","0","3460","610206502","1041","0","0","0","40","0","0","0","2603","0","3460","0","346","0","0"
"32","0","0","狗頭刺客","200000011","1","3460","0","0","0","0","3460","0","0","0","3460","0","32677","255900","3460","0","0","0","0","0","59133392","0","3460","610206503","521","0","0","0","40","0","0","0","781","0","3460","0","346","0","0"
"32","0","0","火焰咒士","200000011","1","3460","0","0","0","0","3460","0","0","0","3460","0","0","259300","3460","0","0","0","29797","0","36019176","0","3460","610206504","347","0","0","0","40","0","0","0","521","0","3460","0","346","0","0"
"0","0","6","雪菲的闇影","200000011","1","346","0","0","0","0","346","0","0","0","346","0","121509","606401","346","0","0","0","0","0","60000000","0","346","610206505","626","0","0","0","40","0","0","0","524","1","346","0","346","0","0"
"0","0","1","可璃亞（墮落）的闇影","200000011","1","346","0","0","0","0","346","0","0","0","346","0","99414","218001","346","0","0","0","0","0","60000000","0","346","610206506","817","0","0","0","40","0","0","0","948","1","346","0","346","0","0"
"0","0","1","莉莉（墮落）的闇影","200000011","7","346","0","0","0","0","346","0","0","0","346","0","115157","625801","346","0","0","0","0","0","60000000","0","346","610206507","509","0","0","0","40","0","0","0","468","1","346","0","346","0","0"
"0","0","1","普蕾西亞（墮落）的闇影","200000011","1","346","0","0","0","0","346","0","0","0","346","0","0","626101","346","0","0","0","108905","0","60000000","0","346","610206508","602","0","0","0","40","0","0","0","727","1","346","0","346","0","0"
"0","0","1","企鵝加丘","300000022","1","0","0","0","0","0","0","0","0","0","10000","0","20000","323500","10000","0","0","0","20000","0","67000000","0","10000","610207101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216908","200","0","0","0","0","0","99999999","0","100","610207102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","企鵝加丘","300000031","1","0","0","0","0","0","0","0","0","0","0","0","20000","323501","25000","0","0","0","20000","0","380000000","0","0","610207201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","企鵝加丘","300000020","1","25000","0","0","0","0","0","0","0","0","0","0","40000","323502","1000","0","0","0","40000","0","380000000","0","0","610207202","750","0","0","0","50","0","0","0","750","0","25000","0","300","0","0"
"70","0","1","企鵝加丘","300000022","1","0","0","0","0","0","0","0","0","0","15000","0","20000","323503","10000","0","0","0","20000","0","380000000","0","25000","610207203","300","0","0","0","50","0","0","0","300","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216908","200","0","0","0","0","0","99999999","0","0","610207204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216908","200","0","0","0","0","0","99999999","0","100","610207205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216908","200","0","0","0","0","0","99999999","0","100","610207206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","企鵝加丘","300000031","1","0","0","0","0","0","0","0","0","0","0","0","30000","323504","50000","0","0","0","30000","0","900000000","0","0","610207301","99999","0","0","0","50","0","0","0","99999","0","0","0","450","0","0"
"180","0","1","企鵝加丘","300000020","1","50000","0","0","0","0","0","0","0","0","0","0","45000","323505","50000","0","0","0","45000","0","900000000","0","0","610207302","2000","0","0","0","50","0","0","0","2000","0","50000","0","450","0","0"
"130","0","1","企鵝加丘","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","30000","323506","50000","0","0","0","30000","0","900000000","0","50000","610207303","600","0","0","0","50","0","0","0","600","0","50000","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216908","200","0","0","0","0","0","99999999","0","0","610207304","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216908","200","0","0","0","0","0","99999999","0","100","610207305","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","400","0","0","216908","400","0","0","0","0","0","99999999","0","100","610207306","9999","0","0","0","300","0","0","0","9999","0","0","0","450","0","0"
"0","0","0","冰雪角鹿","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","11714","251700","2550","0","0","0","0","0","40931577","0","2550","610207401","1920","0","0","0","40","0","0","0","2560","0","2550","0","255","0","0"
"0","0","0","海獅怪","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","11990","250400","2550","0","0","0","0","0","34964077","0","2550","610207402","1536","0","0","0","40","0","0","0","2048","0","2550","0","255","0","0"
"0","0","0","寒冰鼴鼠","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","15164","257100","2550","0","0","0","0","0","31593934","0","2550","610207403","576","0","0","0","40","0","0","0","768","0","2550","0","255","0","0"
"0","0","0","噬冰怪","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","19139","258800","2550","0","0","0","0","0","24926727","0","2550","610207404","384","0","0","0","40","0","0","0","512","0","2550","0","255","0","0"
"0","0","0","冰雪角鹿","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","98992","251700","3490","0","0","0","0","0","131222751","0","3490","610207501","2625","0","0","0","41","0","0","0","3500","0","3490","0","349","0","0"
"0","0","0","海獅怪","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","101592","250400","3490","0","0","0","0","0","112411448","0","3490","610207502","2100","0","0","0","41","0","0","0","2800","0","3490","0","349","0","0"
"0","0","0","寒冰鼴鼠","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","201121","257100","3490","0","0","0","0","0","102444532","0","3490","610207503","788","0","0","0","41","0","0","0","1050","0","3490","0","349","0","0"
"0","0","0","噬冰怪","200000011","1","3490","0","0","0","0","3490","0","0","0","3490","0","176315","258800","3490","0","0","0","0","0","81634362","0","3490","610207504","525","0","0","0","41","0","0","0","700","0","3490","0","349","0","0"
"130","0","1","霸瞳皇帝'","300000022","1","0","0","0","0","0","0","0","0","0","10000","0","20000","323800","10000","0","0","0","20000","0","67000000","0","0","610208101","0","0","0","0","50","0","0","0","0","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","200","0","0","0","0","0","0","0","0","400","0","0","216909","400","0","0","0","0","0","99999999","0","100","610208102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","環境效果_瑪那","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217900","200","0","0","0","0","0","99999999","0","100","610208103","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","霸瞳皇帝'","300000031","1","0","0","0","0","0","0","0","0","0","0","0","60000","323801","25000","0","0","0","60000","0","400000000","0","0","610208201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","霸瞳皇帝'","300000022","1","0","0","0","0","0","0","0","0","0","25000","0","20000","323802","25000","0","0","0","20000","0","400000000","0","0","610208202","800","0","0","0","50","0","0","0","800","0","25000","0","300","0","0"
"130","0","1","霸瞳皇帝'","300000022","1","0","0","0","0","0","0","0","0","0","25000","0","20000","323803","25000","0","0","0","20000","0","400000000","0","0","610208203","0","0","0","0","50","0","0","0","0","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216909","200","0","0","0","0","0","99999999","0","0","610208204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","100","0","0","216909","100","0","0","0","0","0","99999999","0","50","610208205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","200","0","0","0","0","0","0","0","0","600","0","0","216909","600","0","0","0","0","0","99999999","0","100","610208206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","霸瞳皇帝'","300000031","1","0","0","0","0","0","0","0","0","0","0","0","60000","323804","50000","0","0","0","60000","0","900000000","0","0","610208301","99999","0","0","0","50","0","0","0","99999","0","0","0","460","0","0"
"130","0","1","霸瞳皇帝'","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","60000","323805","50000","0","0","0","60000","0","900000000","0","0","610208302","2000","0","0","0","50","0","0","0","2000","0","50000","0","460","0","0"
"130","0","1","霸瞳皇帝'","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","60000","323806","50000","0","0","0","60000","0","900000000","0","0","610208303","0","0","0","0","50","0","0","0","0","0","50000","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","200","0","0","216909","200","0","0","0","0","0","99999999","0","0","610208304","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","200","0","0","216909","200","0","0","0","0","0","99999999","0","50","610208305","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","1","氣勢敵人","300000001","1","200","0","0","400","0","400","0","0","400","800","0","0","216909","800","0","0","0","0","0","99999999","0","100","610208306","9999","0","0","0","300","0","0","0","9999","0","0","0","460","0","0"
"0","0","6","日和的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","24388","600101","2550","0","0","0","0","0","106068388","0","2550","610208401","1168","0","0","0","40","0","0","0","1152","1","2550","0","255","0","0"
"0","0","6","怜的闇影","200000011","1","2550","0","0","0","0","2550","0","0","0","638","0","29939","600301","2550","0","0","0","0","0","104444241","0","2550","610208402","1168","0","0","0","40","0","0","0","1152","2","2550","0","255","0","0"
"0","0","6","日和的闇影","200000011","1","3520","0","0","0","0","3520","0","0","0","3520","0","107305","600101","3520","0","0","0","0","0","202670972","0","3520","610208501","3046","0","0","0","40","0","0","0","3070","1","3520","0","352","0","0"
"0","0","6","怜的闇影","200000011","1","3520","0","0","0","0","3520","0","0","0","880","0","123105","600301","3520","0","0","0","0","0","198610604","0","3520","610208502","3046","0","0","0","40","0","0","0","3070","2","3520","0","352","0","0"
"130","0","1","冰獄入道","300000022","1","10000","0","0","0","0","0","0","0","0","10000","0","20000","323900","0","0","0","0","20000","0","67000000","0","10000","610209101","500","0","0","0","50","0","0","0","500","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","217002","200","0","0","0","0","0","99999999","0","50","610209102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","冰獄入道","300000031","1","25000","0","0","0","0","0","0","0","0","0","0","30000","323901","0","0","0","0","30000","0","260000000","0","0","610209201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","冰獄入道","300000022","1","25000","0","0","0","0","0","0","0","0","0","0","13000","323902","9000","0","0","0","13000","0","260000000","0","0","610209202","400","0","0","0","50","0","0","0","400","0","40000","0","300","0","0"
