eee54194e2ef02bbd6d9c6fb980e63f1ee1b79d89c728a2b7ef724aff04256ac,1f6985abb47d5af0a09ac4afc0b0871a37159a149e5b69a3104361d3c2ad7610,93c68b29fc5df6535c57c7afdcf7bd419dcb9936cd06c705873314adb3271502,f94277cf544d4ea1768d384b9aceffb7fe261f3dd2558dbe78996bb28ca431df,691c78654445eb87cef2dd7467dc64f1b17fba834de48456228a989676b42054,33f5479e32d6b795c5d79f755c2a067da08ae71752963464e35a50bfacb70e7a,dee93d57971f0bfd643baeb8e75bba44264de7ea126eb758192f6bdec124bafe,2a5a78b40e6cdd0ba208a95dcbdd2fd61e89a544216092ded88b554e30e7b8f8,4d8c29d149590cebeed8a55fde6d4ee771c767676d7311c5f0bc9f6d8c2ca8cc,06314c7ade5e82c416a57f565d53c78a1a4c12ed059b779b9a1d1322df328dde,2be190756c127e9937833daf92a632a1608926d561183cf0c083f28cef7dfecd,e538d820be71a3aeaef6360dd6e67605acbe99333e95fbad6085a5f87ff2a8a7,bc84df4714756279c30adacf8eceed10818b3e35d306710132b9522840be8fb5
"0","1","雖然有讀書了，\n但還是一堆不懂的東西……\n秀才老師，救救人家～","22300148","3001","vo_minigame_1012_result_2080","4","0","2","5","2","9","4"
"0","2","果然很難耶……\n但是感覺下一次能答對更多題！","22300149","3001","vo_minigame_1012_result_2081","4","2.67","2","5","2","9","3"
"0","2","題目那麼難，\n這分數很可以了吧？\n咦？感覺還能更好？","22300150","3001","vo_minigame_1012_result_2082","10","4.68","2","5","2","9","6"
"0","2","哪裡錯了呢？\n人家完全不曉得……\n不愧是很難的題目。","22300151","3001","vo_minigame_1012_result_2083","9","0","2","5","2","9","9"
"0","3","雖然難到爆，\n但要做的事還是一樣的吧？\n人家也會跟著秀才的，\n就腳踏實地地努力吧！","22300152","3001","vo_minigame_1012_result_2084","0","3.55","2","5","2","9","3"
"0","3","果然難翻天了……\n對了，猶豫的話，\n使用提示也是很可以的吧？","22300153","3001","vo_minigame_1012_result_2085","4","2.51","2","5","2","9","6"
"0","3","果然考試\n不能想說船到橋頭自然直？\n只能記起來嗎？\n那就只能努力了……","22300154","3001","vo_minigame_1012_result_2086","9","6.15","2","5","2","9","5"
"6","1","本來以為可以的，\n但卻不是那麼一回事？\n考試真的好殘酷……","22300155","3001","vo_minigame_1012_result_2087","4","4.12","2","1","2","4","9"
"6","1","唔嗯……完全不懂！\n但這是簡單的題目吧……？\n要再試一次嗎？","22300156","3001","vo_minigame_1012_result_2088","4","0.01","2","1","2","4","4"
"0","1","我們還在\n學習中嘛……\n之後才會展現成果吧？\n對吧，秀才！","22300157","3001","vo_minigame_1012_result_2089","0","5.28","2","1","2","4","3"
"0","2","一點一滴記起來就OK了吧！\n跟人家一起學習吧！","22300158","3001","vo_minigame_1012_result_2090","0","2.89","2","1","2","4","3"
"0","2","即使不擅長讀書，\n但人家很喜歡跟秀才一起學習！\n所以說，\n能再教人家一次嗎？","22300159","3001","vo_minigame_1012_result_2091","0","5.45","2","1","2","4","7"
"3","2","即使記了也馬上就忘，\n該怎麼辦才好？\n啊，這種時候，\n就是要複習？","22300160","3001","vo_minigame_1012_result_2092","4","4.29","2","1","2","4","10"
"6","3","太難了！\n腦筋都要秀逗了！\n秀才，\n吹吹人家的頭～","22300161","3001","vo_minigame_1012_result_2093","4","4.64","2","1","2","4","8"
"0","3","題目難到翻好難過～\n但是秀才很努力，\n人家也要加油！","22300162","3001","vo_minigame_1012_result_2094","9","3.14","2","1","2","4","5"
"0","3","跟秀才同分，\n人家好像有點安心了，\n我們一起加油吧～！\n可別丟下人家喔！","22300163","3001","vo_minigame_1012_result_2095","7","6.59","2","1","2","4","4"
"0","1","……總之，不會有比這更低分了，\n下次來個大逆轉，\n讓分數飆升吧！","22300164","3001","vo_minigame_1012_result_2096","3","0","2","0","2","0","3"
"5","1","這是0分嘛……\n對了，下次要不要試試看，\n用擲鉛筆來選答案的作戰？","22300165","3001","vo_minigame_1012_result_2097","9","2.2","2","0","2","0","10"
"6","1","有時候會沒辦法思考呢……\n秀才也有過那種感覺嗎？","22300166","3001","vo_minigame_1012_result_2098","4","0.01","2","0","2","0","4"
"3","2","咦？秀才也考0分？\n那就跟人家一樣了嘛♪\n不過也別急，\n我們一起學習吧！","22300167","3001","vo_minigame_1012_result_2099","6","2.8","2","0","2","0","2"
"6","2","唔唔唔～0分……！\n即使記起來了也馬上就忘，\n讀書真的好辛苦。","22300168","3001","vo_minigame_1012_result_2100","9","3.22","2","0","2","0","4"
"11","2","0分呢……\n不過沒事沒事，\n只要能雪恥，結果就沒問題！","22300169","3001","vo_minigame_1012_result_2101","4","2.1","2","0","2","0","0"
"3","3","吃點點心休息一下，\n再來雪恥吧！\n吃了甜食後一定可以的吧！","22300170","3001","vo_minigame_1012_result_2102","0","2.74","2","0","2","0","2"
"9","3","秀才你也覺得\n這難翻天了嗎？\n那這份測驗，\n不就誰都沒辦法答對？","22300171","3001","vo_minigame_1012_result_2103","6","3","2","0","2","0","9"
"0","3","……奇怪？\n我把0看成〇了！\n呀哈，\n我可能稍微湧出幹勁了！","22300172","3001","vo_minigame_1012_result_2104","10","4.37","2","0","2","0","2"
"10","0","好～加油吧～","23100101","1001","vo_minigame_1012_gamestart_200","0","0.01","2","0","3","0","0"
"0","0","學習，\n學習～！","23100102","1001","vo_minigame_1012_gamestart_201","2","0","2","0","3","0","2"
"0","0","秀才，請多指教～","23100103","1001","vo_minigame_1012_gamestart_202","3","0","2","0","3","0","3"
"4","0","重複複習很重要呢♪","23100201","1002","vo_minigame_1012_gamestart_203","0","0.01","2","3","3","-1","0"
"0","0","那個那個，再多教人家一點～","23100202","1002","vo_minigame_1012_gamestart_204","7","0","2","3","3","-1","7"
"0","0","首先從這開始……！","23100301","1003","vo_minigame_1012_gamestart_205","5","0","2","1","3","1","5"
"0","0","請多指教，手下留情～","23100302","1003","vo_minigame_1012_gamestart_206","0","0","2","1","3","1","0"
"0","0","好像還蠻難的喔？","23100303","1003","vo_minigame_1012_gamestart_207","6","0","2","2","3","2","6"
"0","0","OK～人家努力看看……！","23100304","1003","vo_minigame_1012_gamestart_208","5","0","2","2","3","2","5"
"0","0","慘了，這難翻天了……！","23100305","1003","vo_minigame_1012_gamestart_209","4","0","2","3","3","3","4"
"0","0","這是會讓腦筋秀逗的東西吧？","23100306","1003","vo_minigame_1012_gamestart_210","10","0","2","3","3","3","10"
"0","0","OK～人家也不會放棄的～","23100401","1004","vo_minigame_1012_gamestart_211","3","0","2","0","3","0","3"
"0","0","再複習一次吧！","23100402","1004","vo_minigame_1012_gamestart_212","2","0","2","0","3","0","2"
"0","0","我有看到\n你和凱留寶\n一起讀書♪","23100501","1005","vo_minigame_1012_gamestart_213","3","0","2","0","3","0","3"
"0","0","人家也像凱留寶一樣戴眼鏡試試看吧？","23100502","1005","vo_minigame_1012_gamestart_214","0","0","2","0","3","0","0"
"0","0","來吧～！","23110101","1101","vo_minigame_1012_start_200","3","0","2","0","3","0","3"
"0","0","答得出來嗎？","23110102","1101","vo_minigame_1012_start_201","4","0","2","0","3","0","4"
"0","0","秀才老師～！","23110103","1101","vo_minigame_1012_start_202","2","0","2","0","3","0","2"
"0","0","還早得很！","23110201","1102","vo_minigame_1012_start_203","5","0","2","0","3","0","5"
"0","0","來反攻吧！","23110202","1102","vo_minigame_1012_start_204","0","0","2","0","3","0","0"
"0","0","專心，專心！","23110203","1102","vo_minigame_1012_start_205","5","0","2","0","3","0","5"
"0","0","現在才開始！","23110301","1103","vo_minigame_1012_start_206","3","0","2","2","3","4","3"
"0","0","積極進攻囉！","23110302","1103","vo_minigame_1012_start_207","3","0","2","2","3","4","3"
"0","0","氣氛嗨起來～","23110303","1103","vo_minigame_1012_start_208","2","0","2","2","3","4","2"
"0","0","加油～加油～！","23110304","1103","vo_minigame_1012_start_209","2","0","2","5","3","7","2"
"0","0","還有一半……！","23110305","1103","vo_minigame_1012_start_210","5","0","2","5","1","7","5"
"0","0","下半場……！","23110306","1103","vo_minigame_1012_start_211","5","0","2","5","1","7","5"
"0","0","差不多要結束了！","23110307","1103","vo_minigame_1012_start_212","0","0","2","8","1","10","0"
"0","0","還剩一點！","23110308","1103","vo_minigame_1012_start_213","2","0","2","8","1","10","2"
"0","0","再堅持一下……！","23110309","1103","vo_minigame_1012_start_214","5","0","2","8","1","10","5"
"0","0","能選到正確答案就好了呢。","23110401","1104","vo_minigame_1012_start_215","0","0","2","2","3","2","0"
"0","0","哪個是正確答案呢～？","23110402","1104","vo_minigame_1012_start_216","6","0","2","2","3","2","6"
"0","0","好像是單選！","23110403","1104","vo_minigame_1012_start_217","0","0","2","2","3","2","0"
"0","0","是是非題呢！","23110404","1104","vo_minigame_1012_start_218","3","0","2","1","3","1","3"
"0","0","是〇嗎？還是×？","23110405","1104","vo_minigame_1012_start_219","6","0","2","1","3","1","6"
"0","0","你覺得是哪個？","23110406","1104","vo_minigame_1012_start_220","0","0","2","1","3","1","0"
"0","0","要選出所有\n正確答案！","23110407","1104","vo_minigame_1012_start_221","2","0","2","3","3","3","2"
"0","0","好像有好幾個正確答案。","23110408","1104","vo_minigame_1012_start_222","0","0","2","3","3","3","0"
"0","0","好像只要選出正確答案～","23110409","1104","vo_minigame_1012_start_223","6","0","2","3","3","3","6"
"0","0","人家可能知道答案！","23110501","1105","vo_minigame_1012_start_227","6","0","2","0","3","0","6"
"0","0","呃……人家記得……","23110502","1105","vo_minigame_1012_start_228","5","0","2","0","3","0","5"
"0","0","之前有答對過嗎？","23110503","1105","vo_minigame_1012_start_229","10","0","2","0","3","0","10"
"0","0","好難的題目……！","23110601","1106","vo_minigame_1012_start_224","4","0","2","0","3","0","4"
"0","0","這是什麼啊？","23110602","1106","vo_minigame_1012_start_225","10","0","2","0","3","0","10"
"0","0","有看過吧？","23110603","1106","vo_minigame_1012_start_226","0","0","2","0","3","0","0"
"0","0","好，快了快了！","23110701","1107","vo_minigame_1012_start_230","3","0","2","0","3","0","3"
"4","0","再一題～♪","23110702","1107","vo_minigame_1012_start_231","2","0.01","2","0","3","0","2"
"0","0","奇怪，\n這下超不妙的吧……？","23110801","1108","vo_minigame_1012_start_232","6","0","2","0","3","0","6"
"0","0","這個，是不及格吧……？","23110802","1108","vo_minigame_1012_start_233","4","0","2","0","3","0","4"
"0","0","原來如此～","23120101","1201","vo_minigame_1012_correct_200","6","0","2","0","3","0","6"
"0","0","是這樣啊～！","23120102","1201","vo_minigame_1012_correct_201","2","0","2","0","3","0","2"
"11","0","耶～！","23120103","1201","vo_minigame_1012_correct_202","3","0.01","2","0","3","0","3"
"0","0","答對了～！","23120104","1201","vo_minigame_1012_correct_203","3","0","2","0","3","0","3"
"2","0","嗯嗯……！","23120105","1201","vo_minigame_1012_correct_204","1","0.01","2","0","3","0","1"
"0","0","我不曉得……","23120106","1201","vo_minigame_1012_correct_205","6","0","2","0","3","0","6"
"0","0","很完美嘛！","23120107","1201","vo_minigame_1012_correct_206","3","0","2","0","3","0","3"
"0","0","快到爆～","23120201","1202","vo_minigame_1012_correct_210","6","0","2","0","3","3000","6"
"0","0","等一下！","23120202","1202","vo_minigame_1012_correct_211","6","0","2","0","3","3000","6"
"8","0","真是的～下一題！？","23120203","1202","vo_minigame_1012_correct_212","6","0.01","2","3001","3","6000","6"
"8","0","太快了吧！？","23120204","1202","vo_minigame_1012_correct_213","6","0.01","2","3001","3","6000","6"
"0","0","很行嘛！","23120205","1202","vo_minigame_1012_correct_214","3","0","2","3001","3","6000","3"
"0","0","好難喔。","23120206","1202","vo_minigame_1012_correct_216","4","0","2","13333","3","-1","4"
"0","0","氣氛超級嗨～","23120301","1203","vo_minigame_1012_correct_220","3","0","2","0","3","0","3"
"0","0","輕輕鬆鬆嘛！","23120401","1204","vo_minigame_1012_correct_224","3","0","2","0","3","0","3"
"0","0","已經～很完美囉！","23120402","1204","vo_minigame_1012_correct_226","3","0","2","0","3","0","3"
"0","0","答對了～！！","23120501","1205","vo_minigame_1012_correct_221","2","0","2","0","3","0","2"
"0","0","來雪恥吧！","23120502","1205","vo_minigame_1012_correct_222","3","0","2","0","3","0","3"
"0","0","不錯喔～","23120601","1206","vo_minigame_1012_correct_227","2","0","2","3","3","-1","2"
"4","0","嗨起來～！","23120602","1206","vo_minigame_1012_correct_229","3","0.01","2","3","3","-1","3"
"0","0","好戲現在才開始！","23120701","1207","vo_minigame_1012_correct_230","5","0","2","3","3","-1","5"
"6","0","唔～嗯……","23130101","1301","vo_minigame_1012_incorrect_200","4","0.01","2","0","3","0","4"
"0","0","怎麼會～","23130102","1301","vo_minigame_1012_incorrect_201","4","0","2","0","3","0","4"
"0","0","是這樣啊～！","23130103","1301","vo_minigame_1012_incorrect_202","10","0","2","0","3","0","10"
"0","0","騙人～！？","23130104","1301","vo_minigame_1012_incorrect_203","9","0","2","0","3","0","9"
"0","0","答錯了？","23130105","1301","vo_minigame_1012_incorrect_204","4","0","2","0","3","0","4"
"6","0","震驚……","23130106","1301","vo_minigame_1012_incorrect_205","4","0.01","2","0","3","0","4"
"0","0","為什麼為什麼～！","23130107","1301","vo_minigame_1012_incorrect_206","9","0","2","0","3","0","9"
"8","0","真的嗎！？","23130201","1302","vo_minigame_1012_incorrect_210","6","0.01","2","0","3","3000","6"
"8","0","秀才！？","23130202","1302","vo_minigame_1012_incorrect_211","6","0.01","2","0","3","3000","6"
"0","0","奇怪……？","23130203","1302","vo_minigame_1012_incorrect_212","4","0","2","3001","3","6000","4"
"0","0","答錯了！？","23130204","1302","vo_minigame_1012_incorrect_213","4","0","2","3001","3","6000","4"
"0","0","別急喔！","23130205","1302","vo_minigame_1012_incorrect_214","4","0","2","3001","3","6000","4"
"0","0","時間到了？","23130206","1302","vo_minigame_1012_incorrect_215","4","0","2","20000","3","-1","4"
"0","0","真的莫名其妙～","23130301","1303","vo_minigame_1012_incorrect_220","9","0","2","0","3","0","9"
"0","0","人家忘了……","23130401","1304","vo_minigame_1012_incorrect_221","10","0","2","0","3","0","10"
"0","0","是這樣嗎？","23130402","1304","vo_minigame_1012_incorrect_222","4","0","2","0","3","0","4"
"0","0","剛好出局？","23130501","1305","vo_minigame_1012_incorrect_224","10","0","2","0","3","0","10"
"0","0","真可惜～！","23130502","1305","vo_minigame_1012_incorrect_225","5","0","2","0","3","0","5"
"0","0","唔唔唔……","23140101","1401","vo_minigame_1012_hint_200","5","0","2","0","3","0","5"
"0","0","是哪個呢～？","23140102","1401","vo_minigame_1012_hint_201","5","0","2","0","3","0","5"
"0","0","不知道啦～","23140103","1401","vo_minigame_1012_hint_202","4","0","2","0","3","0","4"
"0","0","思考中……","23140104","1401","vo_minigame_1012_hint_203","5","0","2","0","3","0","5"
"7","0","人、人家沒睡著……！","23140105","1401","vo_minigame_1012_hint_204","5","0.01","2","0","3","0","5"
"4","0","哼哼哼～哼♪","23140106","1401","vo_minigame_1012_hint_205","2","0.01","2","0","3","0","2"
"11","0","呀哈，\n對到眼了呢♪","23140107","1401","vo_minigame_1012_hint_206","3","0.01","2","0","3","0","3"
"0","0","那個，要吃點心嗎？","23140108","1401","vo_minigame_1012_hint_207","0","0","2","0","3","0","0"
"0","0","腦袋要秀逗了……","23140109","1401","vo_minigame_1012_hint_208","4","0","2","0","3","0","4"
"0","0","感覺好像\n是這個吧？","23140110","1401","vo_minigame_1012_hint_209","10","0","2","0","3","0","10"
"0","0","這沒有答案吧……？","23140201","1402","vo_minigame_1012_hint_210","4","0","2","0","3","0","4"
"0","0","莫名其妙，笑死～","23140202","1402","vo_minigame_1012_hint_211","10","0","2","0","3","0","10"
"0","0","根本難到爆～","23140203","1402","vo_minigame_1012_hint_212","9","0","2","0","3","0","9"
"0","0","給人家提示～！","23150101","1501","vo_minigame_1012_hint_213","0","0","2","3001","3","20000","0"
"0","0","幫幫人家～","23150102","1501","vo_minigame_1012_hint_214","2","0","2","3001","3","20000","2"
"0","0","提示來吧～！","23150103","1501","vo_minigame_1012_hint_215","3","0","2","3001","3","20000","3"
"0","0","提示提示～！","23150104","1501","vo_minigame_1012_hint_216","2","0","2","0","3","3000","2"
"0","0","救救人家～","23150105","1501","vo_minigame_1012_hint_217","8","0","2","0","3","3000","8"
"8","0","哇啊！\n嚇人家一跳！","23160101","1601","vo_minigame_1012_tap_200","6","0.01","2","1","3","4","6"
"11","0","哈嚕哈嚕～","23160102","1601","vo_minigame_1012_tap_201","3","0.01","2","1","3","4","3"
"4","0","耶～！","23160103","1601","vo_minigame_1012_tap_202","2","0.01","2","5","3","9","2"
"0","0","要讓氣氛嗨起來嗎？","23160104","1601","vo_minigame_1012_tap_203","7","0","2","5","3","9","7"
"0","0","很癢啦～！","23160105","1601","vo_minigame_1012_tap_204","2","0","2","10","3","-1","2"
"11","0","氣氛超級嗨～♪","23160106","1601","vo_minigame_1012_tap_205","3","0.01","2","10","3","-1","3"
"0","0","要教人家哪個科目？","23200101","2001","vo_minigame_1012_select_200","0","0","2","0","3","0","0"
"0","0","每個好像都很難呢。","23200102","2001","vo_minigame_1012_select_201","8","0","2","0","3","0","8"
"0","0","那個，說「預備」後一起選嗎？","23200103","2001","vo_minigame_1012_select_202","0","0.99","2","0","3","0","7"
"0","0","重新看過之前教人家的內容，\n就叫做預習複習……\n……對吧！","23400101","4001","vo_minigame_1012_archive_200","2","3.43","2","0","3","0","3"
