b04c287c30d219f573eb28745ab5453e711cd70f621105f9bfd7c9c81b9a7acd,7a46a5c40c02a26fca2cc572c907c6bb650a3800afee6df636a5d3c040006397,3197469d515bbe53872063d6047bf549af6faa4f49233cb7c3050af72d3ef22b,e7b1951f0e259078562e7de58750086322505ceb0b0cd94a3fd1de16ea7a8968,cf3858a49ada8320c6ff8caa9fee331febb94f2b1b2a67ca723ef07f8076e7e8,357e3c75f0cf39ecd3d4151684976c46faabeea36c5f0785c9d4531c7a2fc1b2,1c728757560ffae07418954bbfab09baaca19f4a62d27f451a50c6a4302a6ab5,fada2923ee69b46c42f9a5d0d7f851740a71fa20c2ee7249f3f732bac6dcc3d6,f05f956aa3a82302763ea635a66b11c83a03e6955bfe54d92af787c0e3766159,af0f24efbfa54c2e633e397e0301af77d024164d19eec9a1c8a9ca1579a14759,b1977f0549fe91dd686f53b564aa6eeb3c53be1a3e5eb0b665da8c2bc167e2d0,9b0ee4bc6209970cc6929c93eb263d34d923b4400b9ecf345d04f7bb66098aa8,341fcf5dbef0bd118aa3c8895571f1e9898bb0dd1507aeb02acb10e7587fcae3,36464cb1b0d4e7168fdfe9a643e921e3c8a5b0958081f514fe2dff0d7861916c,00568668716c6cf99f2c8e4894b075b9bd29518c844446b21d72176d7ba88686,8907e02cb0a159e5444e995fe63847a9fdc1dafe23e72c4127d33a35b0f1a2e8,f415ac62aca8db0b992f73079a7b9ffdbb0525aabc19ef64fb6fddfe8cade791,a4cadec5d420b80a0ce618b81d7d6fbc45c12bfe1825a0b4d2c411a254ba0686,c3d8092884e44594466356fb6dc184f892b1be9c9956e6e58e7a9038fbaa7100,00651a82aa6965cf45251c689de96d730444389035a7280e880bc7c14d35fdc7,029040d2e72b6500c24dfeda663f716967a5ea689223926b237dcbc6e102fbf9
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","499","7","1036","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","500","30","1037","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","501","30","1037","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","502","30","1037","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","503","30","1037","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","504","30","1037","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","505","25","1037","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","506","20","1037","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","507","18","1037","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","508","16","1037","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","509","14","1037","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","510","12","1037","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","511","10","1037","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","512","8","1037","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","513","7","1037","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","514","30","1038","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","515","30","1038","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","516","30","1038","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","517","30","1038","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","518","30","1038","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","519","25","1038","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","520","20","1038","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","521","18","1038","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","522","16","1038","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","523","14","1038","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","524","12","1038","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","525","10","1038","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","526","8","1038","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","527","7","1038","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","528","30","1039","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","529","30","1039","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","530","30","1039","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","531","30","1039","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","532","30","1039","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","533","25","1039","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","534","20","1039","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","535","18","1039","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","536","16","1039","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","537","14","1039","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","538","12","1039","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","539","10","1039","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","540","8","1039","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","541","7","1039","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","542","30","1040","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","543","30","1040","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","544","30","1040","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","545","30","1040","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","546","30","1040","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","547","25","1040","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","548","20","1040","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","549","18","1040","8","1","31042","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","550","16","1040","8","1","31042","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","551","14","1040","8","1","31042","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","552","12","1040","8","1","31042","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","553","10","1040","8","1","31042","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","554","8","1040","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","555","7","1040","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","556","30","1041","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","557","30","1041","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","558","30","1041","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","559","30","1041","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","560","30","1041","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","561","25","1041","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","562","20","1041","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","563","18","1041","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","564","16","1041","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","565","14","1041","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","566","12","1041","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","567","10","1041","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","568","8","1041","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","569","7","1041","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","570","30","1042","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","571","30","1042","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","572","30","1042","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","573","30","1042","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","574","30","1042","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","575","25","1042","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","576","20","1042","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","577","18","1042","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","578","16","1042","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","579","14","1042","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","580","12","1042","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","581","10","1042","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","582","8","1042","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","583","7","1042","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","584","30","1043","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","585","30","1043","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","586","30","1043","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","587","30","1043","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","588","30","1043","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","589","25","1043","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","590","20","1043","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","591","18","1043","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","592","16","1043","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","593","14","1043","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","594","12","1043","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","595","10","1043","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","596","8","1043","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","597","7","1043","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","598","30","1044","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","599","30","1044","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","600","30","1044","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","601","30","1044","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","602","30","1044","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","603","25","1044","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","604","20","1044","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","605","18","1044","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","606","16","1044","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","607","14","1044","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","608","12","1044","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","609","10","1044","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","610","8","1044","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","611","7","1044","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","612","30","1045","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","613","30","1045","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","614","30","1045","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","615","30","1045","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","616","30","1045","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","617","25","1045","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","618","20","1045","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","619","18","1045","8","1","31042","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","620","16","1045","8","1","31042","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","621","14","1045","8","1","31042","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","622","12","1045","8","1","31042","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","623","10","1045","8","1","31042","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","624","8","1045","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","625","7","1045","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","626","30","1046","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","627","30","1046","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","628","30","1046","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","629","30","1046","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","630","30","1046","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","631","25","1046","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","632","20","1046","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","633","18","1046","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","634","16","1046","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","635","14","1046","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","636","12","1046","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","637","10","1046","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","638","8","1046","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","639","7","1046","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","640","30","1047","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","641","30","1047","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","642","30","1047","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","643","30","1047","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","644","30","1047","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","645","25","1047","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","646","20","1047","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","647","18","1047","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","648","16","1047","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","649","14","1047","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","650","12","1047","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","651","10","1047","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","652","8","1047","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","653","7","1047","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","654","30","1048","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","655","30","1048","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","656","30","1048","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","657","30","1048","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","658","30","1048","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","659","25","1048","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","660","20","1048","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","661","18","1048","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","662","16","1048","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","663","14","1048","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","664","12","1048","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","665","10","1048","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","666","8","1048","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","667","7","1048","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","668","30","1049","8","1","31145","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","669","30","1049","8","1","31145","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","670","30","1049","8","1","31145","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","671","30","1049","8","1","31145","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","672","30","1049","8","1","31145","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","673","25","1049","8","1","31145","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","674","20","1049","8","1","31145","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","675","18","1049","8","1","31145","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","676","16","1049","8","1","31145","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","677","14","1049","8","1","31145","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","678","12","1049","8","1","31145","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","679","10","1049","8","1","31145","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","680","8","1049","8","1","31145","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","681","7","1049","8","1","31145","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","682","30","1050","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","683","30","1050","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","684","30","1050","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","685","30","1050","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","686","30","1050","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","687","25","1050","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","688","20","1050","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","689","18","1050","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","690","16","1050","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","691","14","1050","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","692","12","1050","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","693","10","1050","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","694","8","1050","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","695","7","1050","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","696","30","1051","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","697","30","1051","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","698","30","1051","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","699","30","1051","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","700","30","1051","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","701","25","1051","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","702","20","1051","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","703","18","1051","8","1","31042","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","704","16","1051","8","1","31042","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","705","14","1051","8","1","31042","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","706","12","1051","8","1","31042","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","707","10","1051","8","1","31042","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","708","8","1051","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","709","7","1051","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","710","30","1052","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","711","30","1052","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","712","30","1052","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","713","30","1052","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","714","30","1052","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","715","25","1052","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","716","20","1052","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","717","18","1052","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","718","16","1052","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","719","14","1052","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","720","12","1052","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","721","10","1052","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","722","8","1052","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","723","7","1052","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","724","30","1053","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","725","30","1053","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","726","30","1053","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","727","30","1053","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","728","30","1053","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","729","25","1053","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","730","20","1053","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","731","18","1053","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","732","16","1053","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","733","14","1053","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","734","12","1053","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","735","10","1053","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","736","8","1053","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","737","7","1053","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","738","30","1054","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","739","30","1054","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","740","30","1054","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","741","30","1054","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","742","30","1054","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","743","25","1054","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","744","20","1054","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","745","18","1054","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","746","16","1054","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","747","14","1054","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","748","12","1054","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","749","10","1054","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","750","8","1054","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","751","7","1054","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","752","30","1055","8","1","31145","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","753","30","1055","8","1","31145","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","754","30","1055","8","1","31145","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","755","30","1055","8","1","31145","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","756","30","1055","8","1","31145","2"
