a35781acf3dc1b2c86ff2d997c90ce8c3ca1f81effdbe6df1d85856b8ebfce5f,0c69392c583bfbcc658ef88f6fab14090153448e5ea57833e393dde2f0fa65e3,1bfcc3e3f7dd0f5248379b85da8e7b7ec3d06bf50c49bf35898b144bf69c3e86,ac81ca3b4e7eed3a728f91588f16bee698e004a36b49916ddd874ec4212e5fe7,28e80e3bf253bc20ece7ee534fb537a7affd62109e597f8b3c1e7fcb33b63f18,924cc75d8d2d9fbb8dda49983ec1623c9e0193422a8eedd50a082d380f29ffbf,83913be0ba0b0ab24aafdd00e53a894337e25da3378afbdc2d4147fc69873dca,f3c11d4578b663fe56454b3b11e449eeb14311436dbecc59ec97d038b43e62af,9b5ade4feb4f57dee4680e7bdd0990faa5ad1d2c8fc6ba36219deefc5b9f7853,04da89c47a58600f3b2607c814472cb7fa7d86cdcb37e7aa7889084e7f92ed0f,8606e91f078cde638ac9ca6184956715ca24b3d08ef07a8385351c425e3a897b,0b43491c56f6781ed16182c925bb4b4cfa36b8023cc488bbec1b49ff1a3eaf5e,2303d5b1378ffde00ecc2ef2646b5bacfe227b8f6bf372450ce7a073638d4804,841cb3b48541dea56ad7f782e310c0323fc6feac88552000b60d05eef91faa17,3026699f4a78233ecc657fa860eeea40189c662bd3a482f51ff49031a63a47e9,4dc75d15550d0bdda3db17697825ca7fa4b6788823d354766e027eb76e073123,9b3717086c0c4856ecf0228a70e1417d370735f3b4b3085731af1c0a8e112fdb,63d6a76612f1dea9c0f1552542e7cb5a0184b44ff633400807cd4859ea563de5,c9e2dc1b1509c2be162e31672937e466d8da7342657e27ee80477843ddf88bd4,e39a5eb9179193df709d4a7759d989d39248e4b19ebfe235a9f704179e2a4c8d,b0478847d254a5edd7f4c6a236de2df8ddfe153569b6e7d4ccb69742bef5faac,9eda37c6ce54e2a774b03733b57eff6528c61e320e02a9ca7cbb45107658dc42,696f1dcbc31a4ee9f83ab89a1ce83fd11546d42789a2e2e239408ecdcf701083,a90e0939c9439800cee1693d3ee13f499c22c089c6906dd77a9685992baaaf57,44d115b54a43a48ba896eea9dcb931204ee7ae67c37a53a548f3c8af9056b3fe,8b1640e0663499e7727eeecaa1aa9b8beb980ccaadf1bcb636d52bddd68c1733,5d30432598ddff8abff87956e631ec52b713102ff4ac83d3ee6a0e1d9154bb62,72111192a1e50b8c1425e0699c161db124a887f3a9a61eaea4fffb2e168a606b,84e1d61851eb2a615a7af9572d5ab4b77549f2c4164ee1e4bb953d13806d4ab7,01b3d99a811a88dbcf4bac63ebe367c00b9cf50dc9110357c07772c7b282c900,92cbce7b708b4a4cdf6a75f6ef52826f31bedd7027577363911ae58b84722db2,ef1b28a14acd4ad7219889ff4f2590a7ee53ac780a9dfdd53186e67dfb6af017,96bf4035531b08a92799b839fdc5cbbb3bec5496542f6f839c99059627511aa7,553d3582f122ba4d1c4bcaf892b8164f48b3e516f069d684c51f17b2642ff02d,6f57faaa41ea2f8aa835df08cbb2cfecd369091eb8eda1a4d43b9355d76e7487,9e8b9b9414c7d84694a44ace3072f9d7f4167d2a6d245157fb7cbc1712b2a4b9,b0eac8d755b27a56ee3497d5edac51ac7ccc2643c9f7bdc757da61b9511dcf06,319e585418aa3010c56f689db5063c2344941e0c8acf1b803c0d45850939a6fb,f5cd1060842cf6a5ededa92e3397f2d2786743ff106cb5b2255b1470894a0910,6cb62f89510a21af2499bad5b5f6d1895ecd321ff083f021641cec051bebfa4c,856a3fcc4f24a7ee1e02e44c6e613f6898f93fd398d63ced902dbd5ca59be3de
"115011","2","0","91002","5","1","94002","20001","0","0","0","0","2100345","2","4","1","8","30","12","1","0","2","8","114014","1","114193","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114582","94002","0","0","0","0","2100346","30","8","1","4","1","4","1","0","12","50000","115161","1","114254","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125131","2","0","91002","5","1","94002","20001","0","0","0","0","2100347","2","4","1","8","30","12","1","0","2","8","114583","1","124103","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114552","94002","0","0","0","0","2100348","30","8","1","4","1","4","1","0","12","50000","125371","1","114164","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125401","2","0","91002","5","1","94002","20001","0","0","0","0","2100349","2","4","1","8","30","12","1","0","2","8","124074","1","114193","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100350","1","4","1","4","1","12","6","0","2","8","91002","1","31023","100","50001","2","0","0","1","1","100000","2","0","0","1","0","8","0"
"115071","2","0","91002","5","1","94002","20001","0","0","0","0","2100351","2","4","1","8","30","12","1","0","2","8","114254","1","124103","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114193","94002","0","0","0","0","2100352","30","8","1","4","1","4","1","0","12","80000","115251","1","114583","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115041","2","0","91002","5","1","94002","20001","0","0","0","0","2100353","2","4","1","8","30","12","1","0","2","8","114613","1","114552","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124163","94002","0","0","0","0","2100354","30","8","1","4","1","4","1","0","12","80000","125101","1","124044","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115581","2","0","91002","5","1","94002","20001","0","0","0","0","2100355","2","4","1","8","30","12","1","0","2","8","124284","1","114582","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114193","94002","0","0","0","0","2100356","30","8","1","4","1","4","1","0","12","80000","115161","1","114104","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125401","2","0","91002","5","1","94002","20001","0","0","0","0","2100357","2","4","1","8","30","12","1","0","2","8","124344","1","114552","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124103","94002","0","0","0","0","2100358","30","8","1","4","1","4","1","0","12","80000","125371","1","124224","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125341","2","0","91002","5","1","94002","20001","0","0","0","0","2100359","2","4","1","8","30","12","1","0","2","8","114164","1","124163","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100360","1","4","1","4","1","12","6","0","2","8","91002","1","31007","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"115041","2","0","91002","5","1","94002","20001","0","0","0","0","2100361","2","4","1","8","30","12","1","0","2","8","124044","1","114582","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114193","94002","0","0","0","0","2100362","30","8","1","4","1","4","1","0","12","80000","125101","1","114583","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115071","2","0","91002","5","1","94002","20001","0","0","0","0","2100363","2","4","1","8","30","12","1","0","2","8","124284","1","124103","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124163","94002","0","0","0","0","2100364","30","8","1","4","1","4","1","0","12","80000","115251","1","114613","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115161","2","0","91002","5","1","94002","20001","0","0","0","0","2100365","2","4","1","8","30","12","1","0","2","8","124344","1","114552","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114582","94002","0","0","0","0","2100366","30","8","1","4","1","4","1","0","12","80000","115581","1","114104","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125341","2","0","91002","5","1","94002","20001","0","0","0","0","2100367","2","4","1","8","30","12","1","0","2","8","114254","1","124103","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114193","94002","0","0","0","0","2100368","30","8","1","4","1","4","1","0","12","80000","125401","1","124224","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125371","2","0","91002","5","1","94002","20001","0","0","0","0","2100369","2","4","1","8","30","12","1","0","2","8","114583","1","114552","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100370","1","4","1","4","1","12","6","0","2","8","91002","1","31053","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"115222","2","0","91002","5","1","94002","20001","0","0","0","0","2100371","2","4","1","8","30","12","1","0","2","8","115071","1","114613","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114254","94002","0","0","0","0","2100372","30","8","1","4","2","4","1","0","12","80000","115552","1","115251","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115192","2","0","91002","5","1","94002","20001","0","0","0","0","2100373","2","4","1","8","30","12","1","0","2","8","115581","1","124284","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124044","94002","0","0","0","0","2100374","30","8","1","4","2","4","1","0","12","80000","125252","1","115041","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125012","2","0","91002","5","1","94002","20001","0","0","0","0","2100375","2","4","1","8","30","12","1","0","2","8","125101","1","124224","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114583","94002","0","0","0","0","2100376","30","8","1","4","2","4","1","0","12","80000","125522","1","115161","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115582","2","0","91002","5","1","94002","20001","0","0","0","0","2100377","2","4","1","8","30","12","1","0","2","8","115221","1","114194","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114554","94002","0","0","0","0","2100378","30","8","1","4","2","4","1","0","12","80000","115612","1","125401","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115102","2","0","91002","5","1","94002","20001","0","0","0","0","2100379","2","4","1","8","30","12","1","0","2","8","125341","1","114164","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100380","2","4","1","4","1","12","6","0","2","8","91002","1","31054","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"115192","2","0","91002","5","1","94002","20001","0","0","0","0","2100381","2","4","1","8","30","12","1","0","2","8","115581","1","124044","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114254","94002","0","0","0","0","2100382","30","8","1","4","2","4","1","0","12","80000","125252","1","115041","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115222","2","0","91002","5","1","94002","20001","0","0","0","0","2100383","2","4","1","8","30","12","1","0","2","8","115071","1","124224","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124284","94002","0","0","0","0","2100384","30","8","1","4","2","4","1","0","12","80000","115552","1","115251","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125522","2","0","91002","5","1","94002","20001","0","0","0","0","2100385","2","4","1","8","30","12","1","0","2","8","115161","1","114194","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114583","94002","0","0","0","0","2100386","30","8","1","4","2","4","1","0","12","80000","125012","1","125101","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115102","2","0","91002","5","1","94002","20001","0","0","0","0","2100387","2","4","1","8","30","12","1","0","2","8","125341","1","114613","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114554","94002","0","0","0","0","2100388","30","8","1","4","2","4","1","0","12","80000","115582","1","115221","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115612","2","0","91002","5","1","94002","20001","0","0","0","0","2100389","2","4","1","8","30","12","1","0","2","8","125401","1","114254","2","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100390","2","4","1","4","1","12","6","0","2","8","91002","1","31044","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100391","2","4","1","8","30","12","1","0","2","8","125223","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115552","94002","0","0","0","0","2100392","30","8","1","4","2","4","1","0","12","80000","125074","1","125043","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125134","2","0","91002","5","1","94002","20001","0","0","0","0","2100393","2","4","1","8","30","12","1","0","2","8","115133","1","125012","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125252","94002","0","0","0","0","2100394","30","8","1","4","2","4","1","0","12","80000","125044","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125014","2","0","91002","5","1","94002","20001","0","0","0","0","2100395","2","4","1","8","30","12","1","0","2","8","125013","1","115132","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125342","94002","0","0","0","0","2100396","30","8","1","4","2","4","1","0","12","80000","125224","1","125103","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115104","2","0","91002","5","1","94002","20001","0","0","0","0","2100397","2","4","1","8","30","12","1","0","2","8","115163","1","115042","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115102","94002","0","0","0","0","2100398","30","8","1","4","2","4","1","0","12","80000","115194","1","125373","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115254","2","0","91002","5","1","94002","20001","0","0","0","0","2100399","2","4","1","8","30","12","1","0","2","8","115073","1","125522","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100400","2","4","1","4","1","12","6","0","2","8","91002","1","31013","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"125134","2","0","91002","5","1","94002","20001","0","0","0","0","2100401","2","4","1","8","30","12","1","0","2","8","115133","1","125252","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115552","94002","0","0","0","0","2100402","30","8","1","4","2","4","1","0","12","80000","125044","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100403","2","4","1","8","30","12","1","0","2","8","125223","1","115132","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125012","94002","0","0","0","0","2100404","30","8","1","4","2","4","1","0","12","80000","125074","1","125043","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125224","2","0","91002","5","1","94002","20001","0","0","0","0","2100405","2","4","1","8","30","12","1","0","2","8","125103","1","115042","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125342","94002","0","0","0","0","2100406","30","8","1","4","2","4","1","0","12","80000","125014","1","125013","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115254","2","0","91002","5","1","94002","20001","0","0","0","0","2100407","2","4","1","8","30","12","1","0","2","8","115073","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115102","94002","0","0","0","0","2100408","30","8","1","4","2","4","1","0","12","80000","115104","1","115163","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115194","2","0","91002","5","1","94002","20001","0","0","0","0","2100409","2","4","1","8","30","12","1","0","2","8","125373","1","115552","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100410","2","4","1","4","1","12","6","0","2","8","91002","1","31014","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100411","2","4","1","8","30","12","1","0","2","8","125043","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125012","94002","0","0","0","0","2100412","30","8","1","4","2","4","1","0","12","80000","125074","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125134","2","0","91002","5","1","94002","20001","0","0","0","0","2100413","2","4","1","8","30","12","1","0","2","8","125013","1","125252","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115552","94002","0","0","0","0","2100414","30","8","1","4","2","4","1","0","12","80000","125044","1","125223","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125224","2","0","91002","5","1","94002","20001","0","0","0","0","2100415","2","4","1","8","30","12","1","0","2","8","115163","1","115042","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115132","94002","0","0","0","0","2100416","30","8","1","4","2","4","1","0","12","80000","125014","1","115133","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115614","2","0","91002","5","1","94002","20001","0","0","0","0","2100417","2","4","1","8","30","12","1","0","2","8","125103","1","125522","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115102","94002","0","0","0","0","2100418","30","8","1","4","2","4","1","0","12","80000","115554","1","115073","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115104","2","0","91002","5","1","94002","20001","0","0","0","0","2100419","2","4","1","8","30","12","1","0","2","8","125283","1","115582","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100420","2","4","1","4","1","12","6","0","2","8","91002","1","31055","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"125134","2","0","91002","5","1","94002","20001","0","0","0","0","2100421","2","4","1","8","30","12","1","0","2","8","125013","1","115552","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125012","94002","0","0","0","0","2100422","30","8","1","4","2","4","1","0","12","80000","125044","1","125223","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100423","2","4","1","8","30","12","1","0","2","8","125043","1","115042","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125252","94002","0","0","0","0","2100424","30","8","1","4","2","4","1","0","12","80000","125074","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125014","2","0","91002","5","1","94002","20001","0","0","0","0","2100425","2","4","1","8","30","12","1","0","2","8","115133","1","125522","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115132","94002","0","0","0","0","2100426","30","8","1","4","2","4","1","0","12","80000","125224","1","115163","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115104","2","0","91002","5","1","94002","20001","0","0","0","0","2100427","2","4","1","8","30","12","1","0","2","8","125283","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115102","94002","0","0","0","0","2100428","30","8","1","4","2","4","1","0","12","80000","115614","1","125103","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115554","2","0","91002","5","1","94002","20001","0","0","0","0","2100429","2","4","1","8","30","12","1","0","2","8","115073","1","125012","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100430","2","4","1","4","1","12","6","0","2","8","91002","1","31056","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"125314","2","0","91002","5","1","94002","20001","0","0","0","0","2100431","2","4","1","8","30","12","1","0","2","8","125223","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125252","94002","0","0","0","0","2100432","30","8","1","4","2","4","1","0","12","80000","125523","1","115073","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115344","2","0","91002","5","1","94002","20001","0","0","0","0","2100433","2","4","1","8","30","12","1","0","2","8","125043","1","115042","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125012","94002","0","0","0","0","2100434","30","8","1","4","2","4","1","0","12","80000","115284","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115432","2","0","91002","5","1","94002","20001","0","0","0","0","2100435","2","4","1","8","30","12","1","0","2","8","125491","1","115552","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115132","94002","0","0","0","0","2100436","30","8","1","4","2","4","1","0","12","80000","125374","1","125013","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125044","2","0","91002","5","1","94002","20001","0","0","0","0","2100437","2","4","1","8","30","12","1","0","2","8","125103","1","125522","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125282","94002","0","0","0","0","2100438","30","8","1","4","2","4","1","0","12","80000","125224","1","125283","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100439","2","4","1","8","30","12","1","0","2","8","125373","1","125162","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100440","2","4","1","4","1","12","6","0","2","8","91002","1","31032","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"115344","2","0","91002","5","1","94002","20001","0","0","0","0","2100441","2","4","1","8","30","12","1","0","2","8","125043","1","125012","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125252","94002","0","0","0","0","2100442","30","8","1","4","2","4","1","0","12","80000","115284","1","125253","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125314","2","0","91002","5","1","94002","20001","0","0","0","0","2100443","2","4","1","8","30","12","1","0","2","8","125223","1","115552","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115042","94002","0","0","0","0","2100444","30","8","1","4","2","4","1","0","12","80000","125523","1","115073","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125374","2","0","91002","5","1","94002","20001","0","0","0","0","2100445","2","4","1","8","30","12","1","0","2","8","125013","1","125522","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","115132","94002","0","0","0","0","2100446","30","8","1","4","2","4","1","0","12","80000","115432","1","125491","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125164","2","0","91002","5","1","94002","20001","0","0","0","0","2100447","2","4","1","8","30","12","1","0","2","8","125373","1","115222","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","125282","94002","0","0","0","0","2100448","30","8","1","4","2","4","1","0","12","80000","125044","1","125103","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125224","2","0","91002","5","1","94002","20001","0","0","0","0","2100449","2","4","1","8","30","12","1","0","2","8","125283","1","125252","3","50001","2","0","0","1","1","80000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100450","2","4","1","4","1","12","6","0","2","8","91002","1","31011","100","50001","2","0","0","1","1","150000","2","0","0","1","0","8","0"
"140001","4","1","91002","2","1","94002","115284","2","50001","1","2","2100451","2","4","1","8","60","12","1","4","4","3","125015","1","115105","2","115344","3","20001","10","1","1","200000","4","16","1","1","125103","4","4"
"140001","4","1","91002","2","1","94002","125523","2","50001","1","2","2100452","2","4","1","8","60","12","1","4","4","3","125045","1","115225","2","115432","3","20001","10","1","1","200000","4","16","1","1","115553","4","4"
"140001","4","1","91002","2","1","94002","115344","2","50001","1","2","2100453","2","4","1","8","60","12","1","4","4","3","115105","1","125015","2","115284","3","20001","10","1","1","200000","4","16","1","1","115073","4","4"
"140001","4","1","91002","2","1","94002","115432","2","50001","1","2","2100454","2","4","1","8","60","12","1","4","4","3","115225","1","125045","2","125523","3","20001","10","1","1","200000","4","16","1","1","125462","4","4"
"140001","4","1","91002","2","1","94002","125134","2","50001","1","2","2100455","2","4","1","8","60","12","1","4","4","3","125255","1","115135","2","125044","3","20001","10","1","1","200000","4","16","1","1","125253","4","4"
"140001","4","1","91002","2","1","94002","125044","2","50001","1","2","2100456","2","4","1","8","60","12","1","4","4","3","115135","1","125255","2","125134","3","20001","10","1","1","200000","4","16","1","1","115613","4","4"
"140001","4","1","91002","2","1","94002","125314","2","50001","1","2","2100457","2","4","1","8","60","12","1","4","4","3","115165","1","125195","2","115194","3","20001","10","1","1","200000","4","16","1","1","115133","4","4"
"140001","4","1","91002","2","1","94002","115104","2","50001","1","2","2100458","2","4","1","8","60","12","1","4","4","3","125075","1","115165","2","125314","3","20001","10","1","1","200000","4","16","1","1","125013","4","4"
"140001","4","1","91002","2","1","94002","115194","2","50001","1","2","2100459","2","4","1","8","60","12","1","4","4","3","125195","1","125075","2","115104","3","20001","10","1","1","200000","4","16","1","1","125043","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100460","200","8","1","4","2","12","6","0","2","16","140001","1","31023","2","50001","4","0","0","1","1","400000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","125523","2","50001","1","2","2100461","2","4","1","8","60","12","1","4","4","3","125045","1","115615","2","115194","3","20001","10","1","1","240000","4","16","1","1","115073","4","4"
"140001","4","1","91002","2","1","94002","115284","2","50001","1","2","2100462","2","4","1","8","60","12","1","4","4","3","115105","1","125195","2","125134","3","20001","10","1","1","240000","4","16","1","1","125103","4","4"
"140001","4","1","91002","2","1","94002","115344","2","50001","1","2","2100463","2","4","1","8","60","12","1","4","4","3","125255","1","125045","2","125523","3","20001","10","1","1","240000","4","16","1","1","115553","4","4"
"140001","4","1","91002","2","1","94002","125314","2","50001","1","2","2100464","2","4","1","8","60","12","1","4","4","3","115165","1","115105","2","115284","3","20001","10","1","1","240000","4","16","1","1","125491","4","4"
"140001","4","1","91002","2","1","94002","125044","2","50001","1","2","2100465","2","4","1","8","60","12","1","4","4","3","115585","1","125255","2","115344","3","20001","10","1","1","240000","4","16","1","1","125043","4","4"
"140001","4","1","91002","2","1","94002","115432","2","50001","1","2","2100466","2","4","1","8","60","12","1","4","4","3","115555","1","115165","2","125314","3","20001","10","1","1","240000","4","16","1","1","115133","4","4"
"140001","4","1","91002","2","1","94002","125224","2","50001","1","2","2100467","2","4","1","8","60","12","1","4","4","3","125015","1","115585","2","125044","3","20001","10","1","1","240000","4","16","1","1","125013","4","4"
"140001","4","1","91002","2","1","94002","115194","2","50001","1","2","2100468","2","4","1","8","60","12","1","4","4","3","115615","1","115555","2","115432","3","20001","10","1","1","240000","4","16","1","1","115613","4","4"
"140001","4","1","91002","2","1","94002","125134","2","50001","1","2","2100469","2","4","1","8","60","12","1","4","4","3","125195","1","125015","2","125224","3","20001","10","1","1","240000","4","16","1","1","125462","4","4"
"91002","2","0","140000","6","1","94002","20001","0","0","0","0","2100470","200","8","1","4","2","12","6","0","2","16","140001","1","31052","2","50001","4","0","0","1","1","480000","2","0","0","1","0","4","0"
"140001","4","1","91002","2","1","94002","115284","2","50001","1","2","2100471","2","4","1","8","60","12","1","4","4","3","125285","1","115105","2","115194","3","20001","10","1","1","240000","4","16","1","1","115553","4","4"
"140001","4","1","91002","2","1","94002","125523","2","50001","1","2","2100472","2","4","1","8","60","12","1","4","4","3","115315","1","125255","2","125374","3","20001","10","1","1","240000","4","16","1","1","115073","4","4"
