dcd9d6ca0c19d8d641821f9f8a4b922bd0f63ec53507b07f4f840f7ef8570a8d,0eb0f7ce3371b7e19d92c9925194464fab944d9aac844404c5d48b7e02c70538,382b78b8008c546bf09002af3fecbb2191d4cd54f1193decc8860874e3f92602,aa11da2bfdfc8359ebe7420c42a5e7fa6fcdd546715ece509e3803959f1dbea1,56f9d329402578fb48e3c84539d843959db751ace8e76197f8dcd665fb6123bf,00aa0f22b5ae08eabcce066122a886574e1bbd6f82cbee7e11e6126e8570476c,a66461f415570b364acccdb980dd2e07248ae5055ccba5234af55700f2660aae,58e9d8714d42d88325fb246289461542b4bc8006ff930ce0f69224480bf5a891,9a6b8f52a5c8cfa6fddb06b3eeca8f6641d1a25587280b54802f335668a70ce4,b120da2b1737db0500cafe1f52c36513b07df22b69bab646b088625c3128a268,9e2d01a9bf7b6bdf01f0ef548e1d2e8ab98863a61608354cbb5e901677f0afde,53fbdf35a015f597127f5b3331b04561b4c8979e17873988719cff135cd27b6f,98a2790bf226f88c39b1bcde3bb20df5e9e3a1f4b5fa8a94d7a6b84143148aab,ab8ee0c8a9a5eb0bcf9b3f927a0f9926b45d6fed671031cb799721630c940fcc,efd6036b8d7e650033aa0ebc4c1857e4906c40198ed9b1bc33e358ff52c03b91,896c67e2e03cc1da33727288e10cef4e8453207380c9344f2c916146b95e0613,04ba36d7d6bc7888ea1847ae515845ef82f97e267f4df9e8cebf668dea615dec,f3d5a3616a14248edb601a7c40932d0e33d01d54df979919e99d2ad1580bcf1f,48b624445ebc4321674d5a9735043adad96fcf67b13e1a4ab3960743772739b8,64de88703f6d24dec150607c9024f133cf33b55e6755373f7f74bf0802f199ca,edf49883111f1431e31d98fd38ade2870c5e8a7415c4e2dbe3b81eb204394c9f,e2bc1b857f20db57b1c156bdd2b9d926bafd0860bb9677a4e5dbbb80f95a35ad,2c102c7c5f42fb1b35254215cb9ce19a66e3378961e9f3f6f630fd3fca385b7a,0b25b24ef2477be5bdded5ca47bbb3350aed46af21263a62d951a231663e01ef,b5e9561bafd67313d54f6d9f3e36c0738235c157b21b064a9061e9ac4eec5fe7,4afdff52e97698c9cba9740551bee8ee9eda7963e754aa5cdacbcd38341136fd,45245cab7daf0ccc41d186208cde0914b9a0fdfea6b4d900e8f3e15f8114f7a5,66d88f81bf59166b20e848d2559b74ad4098af7148f258a8e31bcc25c52e426f,351e3913cc53e5e0b0f2e031472781ec76290eb91b4450a77fc3bd5f813a56e8,c18b617cacbfb99a8f09397b60d720a1edf457d954282162f58ec7d9a9895ad1,0953c46bb97354ca15993c317c25f1d3950bbec1976b502e6cbd4d70bf1bca0e,aee150d8bc888f64a4775554cbe9deafa3ac76b2a9a82230904a713fec4d9285,ffd9c8f854a357f6a8272bbd6c70f2970c77dc1fa3c2de814e8efca8fd0d9fd3,0e34f0a8b4a04285f18270cac1eec1bea08e5ae32256fa69d9e8ed61b0e3dd2a,38c4ad3c90ccc6fafda834045cc3cc5bceb43d16702ccbbb17c36596cf1cd45e,41870ab96744e235e77ec23ce2803d8ee21892f51c2fd4e3f2e5111ea34d60b2,5410d733de6ff957fd74862acfc4a0da2f72e6e6a578b470acf8c405b9a90d5b,13ea775847c23c450bf8e4d4a075397343885648996f46fbaa0bc96d678e93e8,05998b04c9846f566e68903529d31dcfc81a80175088acf5213c4ed2ca54dc22
"3","401050191","30","401050171","1004110","10410101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1041","0","10410102","1004210","2.6","10410105","10410104","401050201","2","710051","10410103","401050161","2.4","0","2","401050181","11","1","1004107","11","1004207","170"
"4","401050241","40","401050221","1004110","10410101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1041","0","10410102","1004210","4","10410105","10410104","401050251","2","710051","10410103","401050211","3.8","0","3.5","401050231","31","1","1004107","31","1004207","171"
"5","401050291","-1","401050271","1004110","10410101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1041","0","10410102","1004210","4","10410105","10410104","401050301","2","710051","10410103","401050261","3.8","0","3.5","401050281","41","1","1004107","41","1004207","172"
"1","401050491","1","401050471","1004105","10420101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1042","0","10420102","1004205","1.5","10420105","10420104","401050501","1","710061","10420103","401050461","1.4","0","1.2","401050481","1","1","1004102","1","1004202","173"
"1","401050491","3","401050471","1004110","10420101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1042","0","10420102","1004210","1.5","10420105","10420104","401050501","1","710061","10420103","401050461","1.4","0","1.2","401050481","2","1","1004107","2","1004207","174"
"2","401050541","10","401050521","1004110","10420101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1042","0","10420102","1004210","2","10420105","10420104","401050551","2","710061","10420103","401050511","1.9","0","1.6","401050531","4","1","1004107","4","1004207","175"
"3","401050591","30","401050571","1004110","10420101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1042","0","10420102","1004210","2.6","10420105","10420104","401050601","2","710061","10420103","401050561","2.4","0","2","401050581","11","1","1004107","11","1004207","176"
"4","401050641","40","401050621","1004110","10420101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1042","0","10420102","1004210","4","10420105","10420104","401050651","2","710061","10420103","401050611","3.8","0","3.5","401050631","31","1","1004107","31","1004207","177"
"5","401050691","-1","401050671","1004110","10420101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1042","0","10420102","1004210","4","10420105","10420104","401050701","2","710061","10420103","401050661","3.8","0","3.5","401050681","41","1","1004107","41","1004207","178"
"1","401050891","1","401050871","1004105","10430101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1043","0","10430102","1004205","1.5","10430105","10430104","401050901","1","710071","10430103","401050861","1.4","0","1.2","401050881","1","1","1004102","1","1004202","179"
"1","401050891","3","401050871","1004110","10430101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1043","0","10430102","1004210","1.5","10430105","10430104","401050901","1","710071","10430103","401050861","1.4","0","1.2","401050881","2","1","1004107","2","1004207","180"
"2","401050941","10","401050921","1004110","10430101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1043","0","10430102","1004210","2","10430105","10430104","401050951","2","710071","10430103","401050911","1.9","0","1.6","401050931","4","1","1004107","4","1004207","181"
"3","401050991","30","401050971","1004110","10430101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1043","0","10430102","1004210","2.6","10430105","10430104","401051001","2","710071","10430103","401050961","2.4","0","2","401050981","11","1","1004107","11","1004207","182"
"4","401051041","40","401051021","1004110","10430101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1043","0","10430102","1004210","4","10430105","10430104","401051051","2","710071","10430103","401051011","3.8","0","3.5","401051031","31","1","1004107","31","1004207","183"
"5","401051091","-1","401051071","1004110","10430101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1043","0","10430102","1004210","4","10430105","10430104","401051101","2","710071","10430103","401051061","3.8","0","3.5","401051081","41","1","1004107","41","1004207","184"
"1","401051291","1","401051271","1004105","10440101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1044","0","10440102","1004205","1.5","10440105","10440104","401051301","1","710081","10440103","401051261","1.4","0","1.2","401051281","1","1","1004102","1","1004202","185"
"1","401051291","3","401051271","1004110","10440101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1044","0","10440102","1004210","1.5","10440105","10440104","401051301","1","710081","10440103","401051261","1.4","0","1.2","401051281","2","1","1004107","2","1004207","186"
"2","401051341","10","401051321","1004110","10440101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1044","0","10440102","1004210","2","10440105","10440104","401051351","2","710081","10440103","401051311","1.9","0","1.6","401051331","4","1","1004107","4","1004207","187"
"3","401051391","30","401051371","1004110","10440101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1044","0","10440102","1004210","2.6","10440105","10440104","401051401","2","710081","10440103","401051361","2.4","0","2","401051381","11","1","1004107","11","1004207","188"
"4","401051441","40","401051421","1004110","10440101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1044","0","10440102","1004210","4","10440105","10440104","401051451","2","710081","10440103","401051411","3.8","0","3.5","401051431","31","1","1004107","31","1004207","189"
"5","401051491","-1","401051471","1004110","10440101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1044","0","10440102","1004210","4","10440105","10440104","401051501","2","710081","10440103","401051461","3.8","0","3.5","401051481","41","1","1004107","41","1004207","190"
"1","401051691","1","401051671","1004105","10450101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1045","0","10450102","1004205","1.5","10450105","10450104","401051701","1","710091","10450103","401051661","1.4","0","1.2","401051681","1","1","1004102","1","1004202","191"
"1","401051691","3","401051671","1004110","10450101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1045","0","10450102","1004210","1.5","10450105","10450104","401051701","1","710091","10450103","401051661","1.4","0","1.2","401051681","2","1","1004107","2","1004207","192"
"2","401051741","10","401051721","1004110","10450101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1045","0","10450102","1004210","2","10450105","10450104","401051751","2","710091","10450103","401051711","1.9","0","1.6","401051731","4","1","1004107","4","1004207","193"
"3","401051791","30","401051771","1004110","10450101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1045","0","10450102","1004210","2.6","10450105","10450104","401051801","2","710091","10450103","401051761","2.4","0","2","401051781","11","1","1004107","11","1004207","194"
"4","401051841","40","401051821","1004110","10450101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1045","0","10450102","1004210","4","10450105","10450104","401051851","2","710091","10450103","401051811","3.8","0","3.5","401051831","31","1","1004107","31","1004207","195"
"5","401051891","-1","401051871","1004110","10450101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1045","0","10450102","1004210","4","10450105","10450104","401051901","2","710091","10450103","401051861","3.8","0","3.5","401051881","41","1","1004107","41","1004207","196"
"1","401052091","1","401052071","1004105","10460101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1046","0","10460102","1004205","1.5","10460105","10460104","401052101","1","710101","10460103","401052061","1.4","0","1.2","401052081","1","1","1004102","1","1004202","197"
"1","401052091","3","401052071","1004110","10460101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1046","0","10460102","1004210","1.5","10460105","10460104","401052101","1","710101","10460103","401052061","1.4","0","1.2","401052081","2","1","1004107","2","1004207","198"
"2","401052141","10","401052121","1004110","10460101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1046","0","10460102","1004210","2","10460105","10460104","401052151","2","710101","10460103","401052111","1.9","0","1.6","401052131","4","1","1004107","4","1004207","199"
"3","401052191","30","401052171","1004110","10460101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1046","0","10460102","1004210","2.6","10460105","10460104","401052201","2","710101","10460103","401052161","2.4","0","2","401052181","11","1","1004107","11","1004207","200"
"4","401052241","38","401052221","1004110","10460101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1046","0","10460102","1004210","4","10460105","10460104","401052251","2","710101","10460103","401052211","3.8","0","3.5","401052231","31","1","1004107","31","1004207","201"
"5","401052291","-1","401052271","1004110","10460101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1046","0","10460102","1004210","4","10460105","10460104","401052301","2","710101","10460103","401052261","3.8","0","3.5","401052281","39","1","1004107","39","1004207","202"
"1","401052491","1","401052471","1004105","10470101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1047","0","10470102","1004205","1.5","10470105","10470104","401052501","1","710111","10470103","401052461","1.4","0","1.2","401052481","1","1","1004102","1","1004202","203"
"1","401052491","3","401052471","1004110","10470101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1047","0","10470102","1004210","1.5","10470105","10470104","401052501","1","710111","10470103","401052461","1.4","0","1.2","401052481","2","1","1004107","2","1004207","204"
"2","401052541","10","401052521","1004110","10470101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1047","0","10470102","1004210","2","10470105","10470104","401052551","2","710111","10470103","401052511","1.9","0","1.6","401052531","4","1","1004107","4","1004207","205"
"3","401052591","30","401052571","1004110","10470101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1047","0","10470102","1004210","2.6","10470105","10470104","401052601","2","710111","10470103","401052561","2.4","0","2","401052581","11","1","1004107","11","1004207","206"
"4","401052641","38","401052621","1004110","10470101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1047","0","10470102","1004210","4","10470105","10470104","401052651","2","710111","10470103","401052611","3.8","0","3.5","401052631","31","1","1004107","31","1004207","207"
"5","401052691","-1","401052671","1004110","10470101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1047","0","10470102","1004210","4","10470105","10470104","401052701","2","710111","10470103","401052661","3.8","0","3.5","401052681","39","1","1004107","39","1004207","208"
"1","401052891","1","401052871","1004105","10480101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1048","0","10480102","1004205","1.5","10480105","10480104","401052901","1","710121","10480103","401052861","1.4","0","1.2","401052881","1","1","1004102","1","1004202","209"
"1","401052891","3","401052871","1004110","10480101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1048","0","10480102","1004210","1.5","10480105","10480104","401052901","1","710121","10480103","401052861","1.4","0","1.2","401052881","2","1","1004107","2","1004207","210"
"2","401052941","10","401052921","1004110","10480101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1048","0","10480102","1004210","2","10480105","10480104","401052951","2","710121","10480103","401052911","1.9","0","1.6","401052931","4","1","1004107","4","1004207","211"
"3","401052991","30","401052971","1004110","10480101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1048","0","10480102","1004210","2.6","10480105","10480104","401053001","2","710121","10480103","401052961","2.4","0","2","401052981","11","1","1004107","11","1004207","212"
"4","401053041","38","401053021","1004110","10480101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1048","0","10480102","1004210","4","10480105","10480104","401053051","2","710121","10480103","401053011","3.8","0","3.5","401053031","31","1","1004107","31","1004207","213"
"5","401053091","-1","401053071","1004110","10480101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1048","0","10480102","1004210","4","10480105","10480104","401053101","2","710121","10480103","401053061","3.8","0","3.5","401053081","39","1","1004107","39","1004207","214"
"1","401053291","1","401053271","1004105","10490101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1049","0","10490102","1004205","1.5","10490105","10490104","401053301","1","710011","10490103","401053261","1.4","0","1.2","401053281","1","1","1004102","1","1004202","215"
"1","401053291","3","401053271","1004110","10490101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1049","0","10490102","1004210","1.5","10490105","10490104","401053301","1","710011","10490103","401053261","1.4","0","1.2","401053281","2","1","1004107","2","1004207","216"
"2","401053341","10","401053321","1004110","10490101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1049","0","10490102","1004210","2","10490105","10490104","401053351","2","710011","10490103","401053311","1.9","0","1.6","401053331","4","1","1004107","4","1004207","217"
"3","401053391","30","401053371","1004110","10490101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1049","0","10490102","1004210","2.6","10490105","10490104","401053401","2","710011","10490103","401053361","2.4","0","2","401053381","11","1","1004107","11","1004207","218"
"4","401053441","38","401053421","1004110","10490101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1049","0","10490102","1004210","4","10490105","10490104","401053451","2","710011","10490103","401053411","3.8","0","3.5","401053431","31","1","1004107","31","1004207","219"
"5","401053491","-1","401053471","1004110","10490101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1049","0","10490102","1004210","4","10490105","10490104","401053501","2","710011","10490103","401053461","3.8","0","3.5","401053481","39","1","1004107","39","1004207","220"
"1","401053691","1","401053671","1004105","10500101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1050","0","10500102","1004205","1.5","10500105","10500104","401053701","1","710021","10500103","401053661","1.4","0","1.2","401053681","1","1","1004102","1","1004202","221"
"1","401053691","3","401053671","1004110","10500101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1050","0","10500102","1004210","1.5","10500105","10500104","401053701","1","710021","10500103","401053661","1.4","0","1.2","401053681","2","1","1004107","2","1004207","222"
"2","401053741","10","401053721","1004110","10500101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1050","0","10500102","1004210","2","10500105","10500104","401053751","2","710021","10500103","401053711","1.9","0","1.6","401053731","4","1","1004107","4","1004207","223"
"3","401053791","30","401053771","1004110","10500101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1050","0","10500102","1004210","2.6","10500105","10500104","401053801","2","710021","10500103","401053761","2.4","0","2","401053781","11","1","1004107","11","1004207","224"
"4","401053841","38","401053821","1004110","10500101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1050","0","10500102","1004210","4","10500105","10500104","401053851","2","710021","10500103","401053811","3.8","0","3.5","401053831","31","1","1004107","31","1004207","225"
"5","401053891","-1","401053871","1004110","10500101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1050","0","10500102","1004210","4","10500105","10500104","401053901","2","710021","10500103","401053861","3.8","0","3.5","401053881","39","1","1004107","39","1004207","226"
"1","401054091","1","401054071","1004105","10510101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1051","0","10510102","1004205","1.5","10510105","10510104","401054101","1","710031","10510103","401054061","1.4","0","1.2","401054081","1","1","1004102","1","1004202","227"
"1","401054091","3","401054071","1004110","10510101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1051","0","10510102","1004210","1.5","10510105","10510104","401054101","1","710031","10510103","401054061","1.4","0","1.2","401054081","2","1","1004107","2","1004207","228"
"2","401054141","10","401054121","1004110","10510101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1051","0","10510102","1004210","2","10510105","10510104","401054151","2","710031","10510103","401054111","1.9","0","1.6","401054131","4","1","1004107","4","1004207","229"
"3","401054191","30","401054171","1004110","10510101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1051","0","10510102","1004210","2.6","10510105","10510104","401054201","2","710031","10510103","401054161","2.4","0","2","401054181","11","1","1004107","11","1004207","230"
"4","401054241","38","401054221","1004110","10510101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1051","0","10510102","1004210","4","10510105","10510104","401054251","2","710031","10510103","401054211","3.8","0","3.5","401054231","31","1","1004107","31","1004207","231"
"5","401054291","-1","401054271","1004110","10510101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1051","0","10510102","1004210","4","10510105","10510104","401054301","2","710031","10510103","401054261","3.8","0","3.5","401054281","39","1","1004107","39","1004207","232"
"1","401054491","1","401054471","1004105","10520101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1052","0","10520102","1004205","1.5","10520105","10520104","401054501","1","710041","10520103","401054461","1.4","0","1.2","401054481","1","1","1004102","1","1004202","233"
"1","401054491","3","401054471","1004110","10520101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1052","0","10520102","1004210","1.5","10520105","10520104","401054501","1","710041","10520103","401054461","1.4","0","1.2","401054481","2","1","1004107","2","1004207","234"
"2","401054541","10","401054521","1004110","10520101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1052","0","10520102","1004210","2","10520105","10520104","401054551","2","710041","10520103","401054511","1.9","0","1.6","401054531","4","1","1004107","4","1004207","235"
"3","401054591","30","401054571","1004110","10520101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1052","0","10520102","1004210","2.6","10520105","10520104","401054601","2","710041","10520103","401054561","2.4","0","2","401054581","11","1","1004107","11","1004207","236"
"4","401054641","38","401054621","1004110","10520101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1052","0","10520102","1004210","4","10520105","10520104","401054651","2","710041","10520103","401054611","3.8","0","3.5","401054631","31","1","1004107","31","1004207","237"
"5","401054691","-1","401054671","1004110","10520101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1052","0","10520102","1004210","4","10520105","10520104","401054701","2","710041","10520103","401054661","3.8","0","3.5","401054681","39","1","1004107","39","1004207","238"
"1","401054891","1","401054871","1004105","10530101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1053","0","10530102","1004205","1.5","10530105","10530104","401054901","1","710051","10530103","401054861","1.4","0","1.2","401054881","1","1","1004102","1","1004202","239"
"1","401054891","3","401054871","1004110","10530101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1053","0","10530102","1004210","1.5","10530105","10530104","401054901","1","710051","10530103","401054861","1.4","0","1.2","401054881","2","1","1004107","2","1004207","240"
"2","401054941","10","401054921","1004110","10530101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1053","0","10530102","1004210","2","10530105","10530104","401054951","2","710051","10530103","401054911","1.9","0","1.6","401054931","4","1","1004107","4","1004207","241"
"3","401054991","30","401054971","1004110","10530101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1053","0","10530102","1004210","2.6","10530105","10530104","401055001","2","710051","10530103","401054961","2.4","0","2","401054981","11","1","1004107","11","1004207","242"
"4","401055041","38","401055021","1004110","10530101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1053","0","10530102","1004210","4","10530105","10530104","401055051","2","710051","10530103","401055011","3.8","0","3.5","401055031","31","1","1004107","31","1004207","243"
"5","401055091","-1","401055071","1004110","10530101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1053","0","10530102","1004210","4","10530105","10530104","401055101","2","710051","10530103","401055061","3.8","0","3.5","401055081","39","1","1004107","39","1004207","244"
"1","401055291","1","401055271","1004105","10540101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1054","0","10540102","1004205","1.5","10540105","10540104","401055301","1","710061","10540103","401055261","1.4","0","1.2","401055281","1","1","1004102","1","1004202","245"
"1","401055291","3","401055271","1004110","10540101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1054","0","10540102","1004210","1.5","10540105","10540104","401055301","1","710061","10540103","401055261","1.4","0","1.2","401055281","2","1","1004107","2","1004207","246"
"2","401055341","10","401055321","1004110","10540101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1054","0","10540102","1004210","2","10540105","10540104","401055351","2","710061","10540103","401055311","1.9","0","1.6","401055331","4","1","1004107","4","1004207","247"
"3","401055391","30","401055371","1004110","10540101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1054","0","10540102","1004210","2.6","10540105","10540104","401055401","2","710061","10540103","401055361","2.4","0","2","401055381","11","1","1004107","11","1004207","248"
"4","401055441","38","401055421","1004110","10540101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1054","0","10540102","1004210","4","10540105","10540104","401055451","2","710061","10540103","401055411","3.8","0","3.5","401055431","31","1","1004107","31","1004207","249"
"5","401055491","-1","401055471","1004110","10540101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1054","0","10540102","1004210","4","10540105","10540104","401055501","2","710061","10540103","401055461","3.8","0","3.5","401055481","39","1","1004107","39","1004207","250"
"1","401055691","1","401055671","1004105","10550101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1055","0","10550102","1004205","1.5","10550105","10550104","401055701","1","710071","10550103","401055661","1.4","0","1.2","401055681","1","1","1004102","1","1004202","251"
"1","401055691","3","401055671","1004110","10550101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1055","0","10550102","1004210","1.5","10550105","10550104","401055701","1","710071","10550103","401055661","1.4","0","1.2","401055681","2","1","1004107","2","1004207","252"
"2","401055741","10","401055721","1004110","10550101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1055","0","10550102","1004210","2","10550105","10550104","401055751","2","710071","10550103","401055711","1.9","0","1.6","401055731","4","1","1004107","4","1004207","253"
"3","401055791","30","401055771","1004110","10550101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1055","0","10550102","1004210","2.6","10550105","10550104","401055801","2","710071","10550103","401055761","2.4","0","2","401055781","11","1","1004107","11","1004207","254"
"4","401055841","38","401055821","1004110","10550101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1055","0","10550102","1004210","4","10550105","10550104","401055851","2","710071","10550103","401055811","3.8","0","3.5","401055831","31","1","1004107","31","1004207","255"
"5","401055891","-1","401055871","1004110","10550101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1055","0","10550102","1004210","4","10550105","10550104","401055901","2","710071","10550103","401055861","3.8","0","3.5","401055881","39","1","1004107","39","1004207","256"
"1","401056091","1","401056071","1004105","10560101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1056","0","10560102","1004205","1.5","10560105","10560104","401056101","1","710081","10560103","401056061","1.4","0","1.2","401056081","1","1","1004102","1","1004202","257"
"1","401056091","3","401056071","1004110","10560101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1056","0","10560102","1004210","1.5","10560105","10560104","401056101","1","710081","10560103","401056061","1.4","0","1.2","401056081","2","1","1004107","2","1004207","258"
"2","401056141","10","401056121","1004110","10560101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1056","0","10560102","1004210","2","10560105","10560104","401056151","2","710081","10560103","401056111","1.9","0","1.6","401056131","4","1","1004107","4","1004207","259"
