30523f070ba85e1eeb04567cbb9fb0d677a4b81f64a1fe61873752f9a8a42cd8,28006a908a2f4c509d7347b36387a688edf61af7f5c52bc46b45504f270ff6ed,bda853361a412e21a49f62ad9221c80f0a64c1de0f36e96a943ca57486a3b2b1,fb6b0efc275fc7de149d783e5d1c61521764e259050b4889bc21a964e3d4ea57,0d6b6df6597701a906669feea3334a455ecdc6864057ffd1446e613be7e7b0c5,7293d4eb48e9f7b53f664bacca032ee4fdb4f511d09a4b13ed3892c38bac3268,bff81f48fe9318150db4cf636d191286c5717dd32cfa816964c05a37656b65be,5f69b1786dab5a2cdc2c9152a1b96ad238355ccf3050bb5414dc3270b0c02103,56e4dd69851fe4598c0270231fc97bbfd67cda0d037ef10a4810890be4bd0cfc,eadf18d7df9cb09a488aebe554f8ef9949363cf0a2711df5955692891a3e6703,a110b008ada9b9935612e3659ac773105f7c3b4cf52121257eb315405cd01b55,60e9b68cd6324d276223364fb7ef36f18ab9e8e1d8a03534a8a84e5b3da6bef3,b107d37d50e1a36881d0784fc48d590d66586c7865bf7e19b207974892b2f28a,184b4473ee92de4b6996e318d31d3ebc192415976a2ae8fc7ed4575334593557,1475763bf5902c1702598c1a4895999bad9d3eb3532302a73c6cd2c33d21fb1f,64771c1aa42f8ba28f96ed54a77496f21d684b9ac0117cdefaf4b5e246a565a5,b7bcb0df1448a85d54541ded1ed4f2533437d032d09b36913ab7e52f16437a0c,31c90ed0dbe9c4de1324d8608aaffb70f73ab187d93dc8fcab26a03f4177a637,05c194cdc40408e41e677ab6a777624d2a399e9f11d3a8f47ec0086412ae7204,31ec652da7ca1e1d859b974e072dca37b00dfda72abfa3dfd093a61f2204b5ea,59b66cba177b29521654a1bd506a8b4548a512e78d5621e168cd41babc68c190,bd8e3e324bab2872a6bf5136dccc08cc54f5a073b2099c58bf1a218aa0b1e8ea,14f987a1c692f125fdbd1c6138b85aac232f218bb2bd68636ff3f769acab1563,604f4936d083c4427cca0cf919a5d1af382fc0b60aad0fc53973903afa4c382e,135e377fb8fc936c3215d774f7389e7687a7464f7659994ec610823c8b4348d6
"31027","0","0","5044000","0","8","0","0","前往夏日旅程的邀約","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 序幕","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31132","0","0","5044001","5044000","8","0","0","七夕祭存亡危機！？","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第1話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31027","0","0","5044002","5044001","8","0","0","織女與牛郎的情況","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第2話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31132","0","0","5044003","5044002","8","0","0","雨過天晴？","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第3話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31027","0","0","5044004","5044003","8","0","0","喚醒妳真正的自我吧！","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第4話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31132","0","0","5044005","5044004","8","0","0","天才魔法少女的真本領","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第5話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31027","0","0","5044006","5044005","8","0","0","決戰銀河！","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 第6話","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31132","0","0","5044007","5044006","8","0","0","一年一度的七夕祭","1","0","20","5044","1","2030/12/31 14:59:59","0","0","七夕劍客旅情譚 天際川流夏之戀 終幕","0","2020/11/02 16:00:00","2","0","0","91002","0"
"31023","0","0","5046000","0","8","0","0","青春的夏天，開球！","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 序幕","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31135","0","0","5046001","5046000","8","0","0","專心致志於白球上","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第1話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31023","0","0","5046002","5046001","8","0","0","美里顧問的考驗","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第2話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31135","0","0","5046003","5046002","8","0","0","全壘打的暗號","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第3話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31023","0","0","5046004","5046003","8","0","0","隊伍中的欠缺之物","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第4話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31135","0","0","5046005","5046004","8","0","0","再次實現說好的約定","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第5話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31023","0","0","5046006","5046005","8","0","0","寄托於投球打擊中的夢想","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 第6話","0","2020/12/04 16:00:00","2","0","0","91002","0"
"31135","0","0","5046007","5046006","8","0","0","榮冠將為誰閃耀","1","0","20","5046","1","2030/12/31 14:59:59","0","0","美里的夏日聲援！　追夢的盛夏棒球隊 終幕","0","2020/12/04 16:00:00","2","0","0","91002","0"
"0","0","0","5046601","5046007","0","0","0","最棒的回憶","1","0","0","5046","0","2030/12/31 14:59:59","12","0","特別章節","0","2020/12/04 16:00:00","0","1","0","0","0"
"31013","0","0","5048000","0","8","0","0","突然降臨的幸福天使","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 序幕","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31016","0","0","5048001","5048000","8","0","0","天使玩家如是說","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第1話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31013","0","0","5048002","5048001","8","0","0","身心互換的訓練","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第2話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31016","0","0","5048003","5048002","8","0","0","狂熱與決心的音樂節","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第3話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31013","0","0","5048004","5048003","8","0","0","自信與預期外的線下聚","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第4話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31016","0","0","5048005","5048004","8","0","0","出包天使的幸福變身","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第5話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31013","0","0","5048006","5048005","8","0","0","羈絆超越了魔法","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 第6話","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31016","0","0","5048007","5048006","8","0","0","託付於姊妹的幸福心願","1","0","20","5048","1","2030/12/31 14:59:59","0","0","Happy・Change・Angels 終幕","0","2020/12/28 16:00:00","2","0","0","91002","0"
"31054","0","0","5050000","0","8","0","0","歡迎來到萬聖節樂園","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 序幕","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31141","0","0","5050001","5050000","8","0","0","萬聖節的鬼怪們","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第1話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31054","0","0","5050002","5050001","8","0","0","前途堪憂的計畫","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第2話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31141","0","0","5050003","5050002","8","0","0","為了能夠獨當一面","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第3話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31054","0","0","5050004","5050003","8","0","0","鬼屋重新改裝開業！","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第4話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31141","0","0","5050005","5050004","8","0","0","潛藏在舞台後的影子","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第5話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31054","0","0","5050006","5050005","8","0","0","點亮在小小胸口的勇氣","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 第6話","0","2021/02/01 16:00:00","2","0","0","91002","0"
"0","0","0","5050007","0","0","0","0","","1","0","0","5050","0","2030/12/31 14:59:59","8","0","","0","2021/02/01 16:00:00","0","0","0","0","0"
"31141","0","0","5050008","5050006","8","0","0","迴盪開心尖叫的城鎮","1","0","20","5050","1","2030/12/31 14:59:59","0","0","迴響！尖叫！萬聖鬼怪狂歡節 終幕","0","2021/02/01 16:00:00","2","0","0","91002","0"
"31037","0","0","5052000","0","8","0","0","莫妮卡的夢想與魔法之力","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 序幕","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31014","0","0","5052001","5052000","8","0","0","集合吧，魔法少女們！","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第1話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31037","0","0","5052002","5052001","8","0","0","凝視的雙眸所映照之物","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第2話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31014","0","0","5052003","5052002","8","0","0","給予夢想的人們","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第3話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31037","0","0","5052004","5052003","8","0","0","烏雲密布","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第4話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31014","0","0","5052005","5052004","8","0","0","嶄新的名號","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第5話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31037","0","0","5052006","5052005","8","0","0","集結，魔法的四重奏","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第6話","0","2021/03/02 16:00:00","2","0","0","91002","0"
"0","0","0","5052007","0","0","0","0","勝利動畫","1","0","0","5052","0","2030/12/31 14:59:59","8","0","勝利演出","0","2021/03/02 16:00:00","0","0","0","0","0"
"31014","0","0","5052008","5052006","8","0","0","朝向未來出航","1","0","20","5052","1","2030/12/31 14:59:59","0","0","魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 終幕","0","2021/03/02 16:00:00","2","0","0","91002","0"
"31048","0","0","5054000","0","8","0","0","特別的邀請函","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 序幕","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31146","0","0","5054001","5054000","8","0","0","戀愛遊戲的開端","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第1話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31048","0","0","5054002","5054001","8","0","0","Shall we dance?","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第2話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31146","0","0","5054003","5054002","8","0","0","激烈的打雪仗","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第3話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31048","0","0","5054004","5054003","8","0","0","波瀾不斷的料理對決","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第4話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31146","0","0","5054005","5054004","8","0","0","愛的迷宮","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第5話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31048","0","0","5054006","5054005","8","0","0","雪人失控","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 第6話","0","2021/03/30 16:00:00","2","0","0","91002","0"
"0","0","0","5054007","0","0","0","0","勝利動畫","1","0","0","5054","0","2030/12/31 14:59:59","8","0","勝利演出","0","2021/03/30 16:00:00","0","0","0","0","0"
"31146","0","0","5054008","5054006","8","0","0","聖夜的奇蹟","1","0","20","5054","1","2030/12/31 14:59:59","0","0","名媛初登夢想秘境　聖誕夜的戀愛遊戲 終幕","0","2021/03/30 16:00:00","2","0","0","91002","0"
"31060","0","0","5056000","0","8","0","0","目標是一攫千金","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 序幕","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31147","0","0","5056001","5056000","8","0","0","大間的漁夫","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第1話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31060","0","0","5056002","5056001","8","0","0","與七冠的相遇","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第2話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31147","0","0","5056003","5056002","8","0","0","歷經波瀾","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第3話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31060","0","0","5056004","5056003","8","0","0","只要同心協力","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第4話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31147","0","0","5056005","5056004","8","0","0","激鬥，大海的防線","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第5話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31060","0","0","5056006","5056005","8","0","0","將一切灌注於這一擲","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 第6話","0","2021/05/04 16:00:00","2","0","0","91002","0"
"31147","0","0","5056007","5056006","8","0","0","新年的美食","1","0","20","5056","1","2030/12/31 14:59:59","0","0","新春美食家公主！　賭上關鍵一擲的少女們 終幕","0","2021/05/04 16:00:00","2","0","0","91002","0"
"0","0","0","5056501","0","0","0","0","新年演出","1","0","0","5056","0","2030/12/31 14:59:59","8","0","新年演出","0","2021/05/04 16:00:00","0","0","0","0","0"
"0","0","0","5056601","5056007","7","0","0","點綴新春的吉祥物","1","0","1","5056","0","2030/12/31 14:59:59","12","0","特別章節","0","2021/05/04 16:00:00","0","0","0","2804","0"
"31003","0","0","5058000","0","8","0","0","一如往常的歡樂餐桌","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　序幕","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31156","0","0","5058001","5058000","8","0","0","動搖的日常","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　第1話","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31003","0","0","5058002","5058001","8","0","0","遺忘與失控","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　第2話","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31156","0","0","5058003","5058002","8","0","0","可可蘿的決心","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　第3話","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31003","0","0","5058004","5058003","8","0","0","無從知曉眼淚的意義","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　第4話","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31156","0","0","5058005","5058004","8","0","0","祈禱的旅途","1","0","20","5058","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 前篇　終幕","0","2021/06/02 16:00:00","2","0","0","91002","0"
"31003","0","0","5059001","5058005","8","0","0","故鄉，精靈族之村","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　第1話","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31156","0","0","5059002","5059001","8","0","0","陌生的再會","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　第2話","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31003","0","0","5059003","5059002","8","0","0","斷開的羈絆","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　幕間","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31156","0","0","5059004","5059003","8","0","0","被揭露的事實","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　第3話","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31003","0","0","5059005","5059004","8","0","0","盈滿內心的滋味","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　第4話","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31156","0","0","5059006","5059005","8","0","0","羈絆與心","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　第5話","0","2021/06/12 16:00:00","2","0","0","91002","0"
"31003","0","0","5059007","5059006","8","0","0","再次邁向歡樂餐桌","1","0","20","5059","1","2030/12/31 14:59:59","0","0","羈絆相連。心相繫。 後篇　終幕","0","2021/06/12 16:00:00","2","0","0","91002","0"
"0","0","0","5059201","0","0","0","0","Logo動畫","1","0","0","5059","0","2030/12/31 14:59:59","11","0","羈絆相連。心相繫。 後篇 Logo","0","2021/06/12 16:00:00","0","0","0","0","0"
"31010","0","0","5061000","0","8","0","0","突然敞開的夢想之門","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 序幕","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31158","0","0","5061001","5061000","8","0","0","玻璃鞋、禮服和魔法師","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第1話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31010","0","0","5061002","5061001","8","0","0","淑女之路始於足下","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第2話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31158","0","0","5061003","5061002","8","0","0","戰鬥是淑女的餘興","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第3話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31010","0","0","5061004","5061003","8","0","0","愛，常在身邊","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第4話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31158","0","0","5061005","5061004","8","0","0","舞台背後的真相","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第5話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31010","0","0","5061006","5061005","8","0","0","填補孤獨的事物","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 第6話","0","2021/07/05 16:00:00","2","0","0","91002","0"
"31158","0","0","5061007","5061006","8","0","0","將幸福結局獻給你","1","0","20","5061","1","2030/12/31 14:59:59","0","0","灰姑娘課程　璀璨的日子有著蘋果的滋味 終幕","0","2021/07/05 16:00:00","2","0","0","91002","0"
"0","0","0","5061601","5061007","0","0","0","來自美麗朋友的信","1","0","0","5061","0","2030/12/31 14:59:59","12","0","特別章節","0","2021/07/05 16:00:00","0","1","0","0","0"
"0","0","0","5061602","0","7","0","0","少女表明決心","1","0","1","5061","0","2030/12/31 14:59:59","8","0","特別章節","0","2021/07/05 16:00:00","0","0","0","2808","0"
"31031","0","0","5064000","0","8","0","0","其名為瑪麗亞修女","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 序幕","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31032","0","0","5064001","5064000","8","0","0","前途堪憂的共同幻想","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第1話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31031","0","0","5064002","5064001","8","0","0","嶄露頭角的印象派藝術家","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第2話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31032","0","0","5064003","5064002","8","0","0","起死回生的攬客熊貓與暗樁","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第3話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31031","0","0","5064004","5064003","8","0","0","來自先知們的宣戰","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第4話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31032","0","0","5064005","5064004","8","0","0","不公正對不公正的醜陋爭鬥","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第5話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31031","0","0","5064006","5064005","8","0","0","Live on 四面楚歌","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 第6話","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31032","0","0","5064007","5064006","8","0","0","祭典的結尾","1","0","20","5064","1","2030/12/31 14:59:59","0","0","鋼鐵聖女與神聖學院的問題兒童 終幕","0","2021/03/31 12:00:00","2","0","0","91002","0"
"31015","0","0","5066000","0","8","0","0","從祕密房間出發，前往過去之旅","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 序幕","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31065","0","0","5066001","5066000","8","0","0","手忙腳亂的偶遇","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第1話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31015","0","0","5066002","5066001","8","0","0","新老大是祈梨大人！？","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第2話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31065","0","0","5066003","5066002","8","0","0","停不下來的Big Boss","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第3話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31015","0","0","5066004","5066003","8","0","0","變了一個樣貌的城鎮","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第4話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31065","0","0","5066005","5066004","8","0","0","這是未來的蘭德索爾？","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第5話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31015","0","0","5066006","5066005","8","0","0","那一天，我所夢想的是","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第6話","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31065","0","0","5066007","5066006","8","0","0","成為憧憬的幫派巨星","1","0","20","5066","1","2030/12/31 14:59:59","0","0","祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 終幕","0","2021/09/01 16:00:00","2","0","0","91002","0"
"31040","0","0","5068000","0","8","0","0","邊緣流善後補救","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 序章","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31168","0","0","5068001","5068000","8","0","0","玩具工廠的宗旨！","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第1話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31040","0","0","5068002","5068001","8","0","0","交到了100個朋友！","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第2話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31168","0","0","5068003","5068002","8","0","0","玩具‧友情！","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第3話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31040","0","0","5068004","5068003","8","0","0","小玩具造成大混亂","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第4話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31168","0","0","5068005","5068004","8","0","0","靠孤獨驅動的玩具","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第5話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31040","0","0","5068006","5068005","8","0","0","拭去淚水的青之翼","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 第6話","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31168","0","0","5068007","5068006","8","0","0","鼓起勇氣，向前邁進","1","0","20","5068","1","2030/12/31 14:59:59","0","0","心電感應！碧與玩具朋友們 終章","0","2021/10/01 16:00:00","2","0","0","91002","0"
"31050","0","0","5070000","0","8","0","0","夏天、大海、作業！","1","0","20","5070","1","2030/12/31 14:59:59","0","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 序幕","0","2021/11/01 16:00:00","2","0","0","91002","0"
"31018","0","0","5070001","5070000","8","0","0","大海、西瓜與您","1","0","20","5070","1","2030/12/31 14:59:59","0","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第1話","0","2021/11/01 16:00:00","2","0","0","91002","0"
"31050","0","0","5070002","5070001","8","0","0","跟姐姐一起捉蟲","1","0","20","5070","1","2030/12/31 14:59:59","0","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第2話","0","2021/11/01 16:00:00","2","0","0","91002","0"
"31018","0","0","5070003","5070002","8","0","0","消逝的煙火與永恆的愛","1","0","20","5070","1","2030/12/31 14:59:59","0","0","永不完結的夏日計畫 盛夏的雙人獨佔樂園 第3話","0","2021/11/01 16:00:00","2","0","0","91002","0"
