ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"1002","0","1","0","1","0","7","0","0","0","1","1","30500101","0","0","0","0","305001","1002","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","1","1001","30500201","0","0","0","0","305002","1","1","0","0","0","1002"
"1001","0","1002","0","1001","0","8","0","0","0","1","1002","30500202","0","1","0","0","305002","1002","1","0","0","0","1002"
"1002","0","1001","0","1","0","7","0","0","0","1","1","30500301","0","0","0","0","305003","1001","1","0","0","0","1002"
"1001","0","1002","0","1001","0","8","0","0","0","1","1002","30500302","0","1","0","0","305003","1002","1","0","0","0","1002"
"1002","0","1","0","1","0","7","0","0","0","1","1001","30500401","0","0","0","0","305004","1","1","0","0","0","1002"
"1002","0","1","0","1","0","7","0","0","0","1","1","30500501","0","0","0","0","305005","1002","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","1","1001","30500601","0","0","0","0","305006","1","1","0","0","0","1002"
"1001","0","1002","0","1001","0","8","0","0","0","1","1002","30500602","0","1","0","0","305006","1002","1","0","0","0","1002"
"1002","0","1001","0","1","0","7","0","0","0","1","1","30500701","0","0","0","0","305007","1001","1","0","0","0","1002"
"1001","0","1002","0","1001","0","8","0","0","0","1","1002","30500702","0","1","0","0","305007","1002","1","0","0","0","1002"
"1001","0","1","0","1001","0","8","0","0","0","1","1","30510001","0","1","0","0","305100","1","1","0","0","0","1"
"1001","0","1","0","1001","0","8","0","0","0","1","1","30510101","0","1","0","0","305101","1","1","0","0","0","1"
"1002","0","1002","0","1001","0","8","0","0","0","2","1001","30510201","0","1002","0","0","305102","1002","1002","0","0","0","1002"
"1002","0","1002","0","1001","0","8","0","0","0","2","1001","30510301","0","1002","0","0","305103","1002","1002","0","0","0","1002"
"1002","0","1002","0","1001","0","8","0","0","0","2","1001","30510401","0","1002","0","0","305104","1002","1002","0","0","0","1002"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30520001","0","0","0","0","305200","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","1","1","30520101","0","0","0","0","305201","1001","1","0","0","0","1"
"1001","0","1","0","1001","0","7","0","0","0","1","1002","30520201","0","0","0","0","305202","1","1","0","0","0","1"
"1002","0","1001","0","1002","0","8","0","0","0","1","1001","30520202","0","1","0","0","305202","1","1","0","0","0","1001"
"1","0","1001","0","1","0","9","1002","0","0","1","1","30520301","0","1001","0","0","305203","1002","1001","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30520302","0","0","0","0","305203","1002","1","0","0","0","1001"
"1","0","1001","0","1","0","9","1002","0","0","1","1","30520401","0","1001","0","0","305204","1002","1001","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30520402","0","0","0","0","305204","1002","1","0","0","0","1001"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30520501","0","0","0","0","305205","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","1","1","30520601","0","0","0","0","305206","1001","1","0","0","0","1"
"1001","0","1","0","1001","0","7","0","0","0","1","1002","30520701","0","0","0","0","305207","1","1","0","0","0","1"
"1002","0","1001","0","1002","0","8","0","0","0","1","1001","30520702","0","1","0","0","305207","1","1","0","0","0","1001"
"1","0","1001","0","1","0","9","1002","0","0","1","1","30520801","0","1001","0","0","305208","1002","1001","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30520802","0","0","0","0","305208","1002","1","0","0","0","1001"
"1002","0","0","0","1002","0","6","0","0","0","1","1","30530001","0","0","0","0","305300","1","1001","0","0","0","1"
"1","0","1001","0","1001","0","7","0","0","0","1","1002","30530002","0","0","0","0","305300","1","1001","0","0","0","1002"
"1002","0","0","0","1002","0","6","0","0","0","1","1","30530101","0","0","0","0","305301","1","1001","0","0","0","1"
"1002","0","0","0","1002","0","6","0","0","0","1","1","30530201","0","0","0","0","305302","1","1001","0","0","0","1"
"1","0","1001","0","1001","0","8","0","0","0","1","1001","30540001","0","1","0","0","305400","1","1","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550001","0","1002","0","1004","305500","1001","1004","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550101","0","1002","0","1004","305501","1001","1004","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550201","0","1002","0","1004","305502","1001","1004","0","0","0","1"
"1","0","1002","1004","1001","0","11","1","0","0","5","1","30550202","0","1","0","1001","305502","1004","1","0","0","0","1"
"1","0","1","1","1","0","12","1","1005","0","6","1","30550301","0","1007","0","1004","305503","1005","1004","0","0","0","1"
"1","0","1006","1004","1005","0","11","1","0","0","5","1","30550302","0","1","0","1005","305503","1004","1","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550401","0","1002","0","1004","305504","1001","1004","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550501","0","1002","0","1004","305505","1001","1004","0","0","0","1"
"1","0","1","1","1","0","12","1","1001","0","6","1","30550601","0","1002","0","1004","305506","1001","1004","0","0","0","1"
"1","0","1002","1004","1001","0","11","1","0","0","5","1","30550602","0","1","0","1001","305506","1004","1","0","0","0","1"
"1","0","1","1004","1","0","12","1007","1005","0","6","1004","30550701","0","1004","0","1","305507","1005","1","0","0","0","1"
"1","0","1006","1005","1005","0","11","1","0","0","5","1004","30550702","0","1004","0","1","305507","1","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30550801","0","0","0","0","305508","1","1002","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","1","0","30550802","0","0","0","0","305508","1004","0","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","30550901","0","0","0","0","305509","1001","1002","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","1","1001","30560001","0","0","0","0","305600","1","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","3","1001","30560002","0","0","0","0","305600","1002","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","1","0","30570001","0","0","0","0","305700","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","1","0","30570101","0","0","0","0","305701","0","0","0","0","0","1"
"1001","0","0","0","1001","0","6","0","0","0","1","1001","30570201","0","0","0","0","305702","1003","1001","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","1","0","30570301","0","0","0","0","305703","0","0","0","0","0","1"
"1001","0","0","0","1001","0","6","0","0","0","1","1001","30570401","0","0","0","0","305704","1003","1001","0","0","0","1001"
"1001","0","0","0","1001","0","6","0","0","0","1","1001","30570501","0","0","0","0","305705","1003","1001","0","0","0","1001"
"1001","0","0","0","1001","0","6","0","0","0","1","1001","30570601","0","0","0","0","305706","1003","1001","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","30570701","0","0","0","0","305707","1001","0","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","30580001","0","0","0","0","305800","1001","1002","0","0","0","1002"
"1004","0","1002","0","1004","0","7","0","0","0","1","1002","30580101","0","0","0","0","305801","1001","1004","0","0","0","1004"
"1004","0","1002","0","1002","0","8","0","0","0","2","1002","30580102","0","1001","0","0","305801","1001","1004","0","0","0","1004"
"0","0","0","0","1002","0","4","0","0","0","1","0","30580201","0","0","0","0","305802","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30580301","0","0","0","0","305803","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30580401","0","0","0","0","305804","1001","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30580501","0","0","0","0","305805","1001","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","4","1002","30590001","0","0","0","0","305900","1001","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","4","1002","30590101","0","0","0","0","305901","1001","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","7","0","0","0","4","1002","30590201","0","0","0","0","305902","1001","1002","0","0","0","1002"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30600001","0","0","0","0","306000","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","1","1","30600101","0","0","0","0","306001","1001","1","0","0","0","1"
"1001","0","1","0","1001","0","7","0","0","0","1","1002","30600201","0","0","0","0","306002","1","1","0","0","0","1"
"1002","0","1001","0","1002","0","8","0","0","0","1","1001","30600202","0","1","0","0","306002","1","1","0","0","0","1001"
"1","0","1","0","1001","0","9","1001","0","0","1","1001","30600301","0","1002","0","0","306003","1","1002","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30600302","0","0","0","0","306003","1002","1","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","30600401","0","0","0","0","306004","0","0","0","0","0","1002"
"1","0","1001","0","1","0","5","0","0","0","2","1001","30600501","0","0","0","0","306005","1","1","0","0","0","1001"
"1","0","1","0","1001","0","9","1001","0","0","1","1002","30600601","0","1002","0","0","306006","1","1001","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30600602","0","0","0","0","306006","1002","1","0","0","0","1001"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30600701","0","0","0","0","306007","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","1","1","30600801","0","0","0","0","306008","1001","1","0","0","0","1"
"1002","0","1001","0","1002","0","8","0","0","0","1","1001","30600802","0","1","0","0","306008","1","1","0","0","0","1001"
"1","0","1","0","1001","0","9","1001","0","0","1","1001","30600901","0","1002","0","0","306009","1","1002","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30600902","0","0","0","0","306009","1002","1","0","0","0","1001"
"1","0","1","0","1001","0","9","1001","0","0","1","1001","30601001","0","1002","0","0","306010","1","1002","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","1","1","30601002","0","0","0","0","306010","1002","1","0","0","0","1001"
"1","1","1001","1","1","1","8","1","1","1","2","1","30610001","1","1","1","1","306100","1001","1","1","1","1","1"
"1002","0","1001","0","1002","0","8","0","0","0","2","1002","30610101","0","1002","0","0","306101","1001","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","8","0","0","0","2","1002","30610201","0","1002","0","0","306102","1001","1002","0","0","0","1004"
"1002","0","1001","0","1002","0","8","0","0","0","2","1002","30610301","0","1002","0","0","306103","1001","1002","0","0","0","1002"
"1002","0","1001","0","1002","0","8","0","0","0","2","1002","30610401","0","1002","0","0","306104","1001","1002","0","0","0","1002"
"1001","0","1","0","1","0","7","0","0","0","1","1","30620001","0","0","0","0","306200","1001","1","0","0","0","1"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","30620101","0","0","0","0","306201","1001","1002","0","0","0","1002"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","30620201","0","0","0","0","306202","1001","1002","0","0","0","1002"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","30620301","0","0","0","0","306203","1001","1002","0","0","0","1002"
"1001","0","1002","0","1002","0","7","0","0","0","1","1002","30620401","0","0","0","0","306204","1001","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30630001","0","0","0","0","306300","1","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","3","1001","30630002","0","0","0","0","306300","1002","1","0","0","0","1001"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30630101","0","0","0","0","306301","1","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","3","1001","30630102","0","0","0","0","306301","1002","1","0","0","0","1001"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30630201","0","0","0","0","306302","1002","1001","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30630301","0","0","0","0","306303","1002","1001","0","0","0","1003"
"0","0","0","0","1001","0","5","0","0","0","1","1003","30630401","0","0","0","0","306304","1002","1001","0","0","0","1003"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30630501","0","0","0","0","306300","1","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","3","1001","30630502","0","0","0","0","306300","1002","1","0","0","0","1001"
"1","0","0","0","1001","0","6","0","0","0","1","1001","30640001","0","0","0","0","306400","1","1","0","0","0","1"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30640101","0","0","0","0","306401","1002","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30640201","0","0","0","0","306402","1002","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30640301","0","0","0","0","306403","1002","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30640401","0","0","0","0","306404","1002","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30640501","0","0","0","0","306405","1002","1002","0","0","0","1002"
"1001","0","1002","1001","1002","0","10","1002","0","0","3","1002","30650001","0","1002","0","0","306500","1002","1002","0","0","0","1002"
"1002","0","0","0","1001","0","6","0","0","0","1","1001","30650101","0","0","0","0","306501","1","1","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","3","1001","30650102","0","0","0","0","306501","1002","1","0","0","0","1001"
"1001","0","0","0","1","0","6","0","0","0","1","1","30660001","0","0","0","0","306600","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30660101","0","0","0","0","306601","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30660201","0","0","0","0","306602","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","1","1002","30660301","0","0","0","0","306603","1002","1002","0","0","0","1001"
"0","0","0","0","1001","0","5","0","0","0","1","1002","30660401","0","0","0","0","306604","1002","1002","0","0","0","1002"
"1005","0","1006","0","1001","0","5","1008","0","0","2","1004","30670001","0","1007","0","0","306700","1002","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","2","1","30670101","0","0","0","0","306701","1002","1","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","2","1","30670201","0","0","0","0","306702","1002","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","2","1002","30670202","0","1","0","0","306702","1","1","0","0","0","1002"
"0","0","0","0","1","0","5","0","0","0","2","1","30670301","0","0","0","0","306703","1002","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","2","1002","30670302","0","1","0","0","306703","1","1","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","2","1001","30670401","0","0","0","0","306704","1001","1001","0","0","0","1008"
"1","1006","1006","1","1005","0","18","1","1","1","2","1","30670501","1","1005","1","1","306705","1","1","1005","1","0","1006"
"0","0","0","0","1","0","5","0","0","0","2","1","30670601","0","0","0","0","306706","1002","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","2","1002","30670602","0","1","0","0","306706","1","1","0","0","0","1002"
"1","0","0","0","1","0","6","0","0","0","1","1","30670801","0","0","0","0","306708","1","1002","0","0","0","1"
"1002","0","1","0","1","0","7","0","0","0","1","1","30670901","0","0","0","0","306709","1","1","0","0","0","1"
"1","0","1","0","1","0","7","0","0","0","2","1","30670902","0","0","0","0","306709","1","1","0","0","0","1002"
"1","0","0","0","1","0","6","0","0","0","2","1","30671001","0","0","0","0","306710","1002","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","2","1002","30671002","0","1","0","0","306710","1","1","0","0","0","1002"
"0","0","0","0","1001","0","5","0","0","0","2","1001","30671101","0","0","0","0","306711","1001","1001","0","0","0","1008"
"1","1006","1006","1","1005","0","18","1","1","1","2","1","30671201","1","1005","1","1","306712","1","1","1005","1","0","1006"
"0","0","0","0","1","0","5","0","0","0","2","1","30671301","0","0","0","0","306713","1002","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","2","1002","30671302","0","1","0","0","306713","1","1","0","0","0","1002"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30680001","0","0","0","0","306800","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","2","1","30680101","0","0","0","0","306801","1001","1","0","0","0","1"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30680201","0","0","0","0","306802","1002","1","0","0","0","1"
"1001","0","1002","0","1","0","8","0","0","0","2","1","30680202","0","1","0","0","306802","1002","1","0","0","0","1001"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30680301","0","0","0","0","306803","1002","1","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","2","1","30680302","0","0","0","0","306803","1002","1","0","0","0","1001"
"0","0","0","0","1007","0","2","0","0","0","2","0","30680401","0","0","0","0","306804","0","0","0","0","0","1007"
"1004","0","1005","1","1005","0","10","1","0","0","2","1","30680501","0","1","0","0","306805","1","1","0","0","0","1004"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30680601","0","0","0","0","306806","1002","1","0","0","0","1"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30680602","0","0","0","0","306806","1002","1","0","0","0","1"
"1001","0","1002","0","1001","0","7","0","0","0","1","1","30680701","0","0","0","0","306807","1002","1","0","0","0","1"
"1001","0","1","0","1","0","7","0","0","0","2","1","30680801","0","0","0","0","306808","1001","1","0","0","0","1"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30680901","0","0","0","0","306809","1002","1","0","0","0","1"
"1001","0","1002","0","1","0","8","0","0","0","2","1","30680902","0","1","0","0","306809","1002","1","0","0","0","1001"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30681001","0","0","0","0","306810","1002","1","0","0","0","1"
"1001","0","1002","0","1","0","7","0","0","0","2","1","30681002","0","0","0","0","306810","1002","1","0","0","0","1001"
"0","0","0","0","1007","0","2","0","0","0","2","0","30681101","0","0","0","0","306811","0","0","0","0","0","1007"
"1004","0","1005","1","1005","0","10","1","0","0","2","1","30681201","0","1","0","0","306812","1","1","0","0","0","1004"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30681301","0","0","0","0","306813","1002","1","0","0","0","1"
"1","0","1001","0","1","0","7","0","0","0","2","1002","30681302","0","0","0","0","306813","1002","1","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","1","0","30690001","0","0","0","0","306900","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","30690101","0","0","0","0","306901","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","30690201","0","0","0","0","306902","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","30690301","0","0","0","0","306903","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","1","0","30690401","0","0","0","0","306904","1002","0","0","0","0","1001"
"1001","0","1002","0","1005","0","8","0","0","0","1","1005","30700001","0","1005","0","0","307000","1002","1005","0","0","0","1005"
"1005","0","0","0","1001","0","6","0","0","0","2","1001","30700101","0","0","0","0","307001","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","5","0","0","0","1","1005","30700201","0","0","0","0","307002","1002","1001","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30700202","0","0","0","0","307002","1001","1005","0","0","0","1005"
"0","0","0","0","1005","0","5","0","0","0","1","1005","30700301","0","0","0","0","307003","1002","1001","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30700302","0","0","0","0","307003","1001","1005","0","0","0","1005"
"1001","0","1005","1005","1005","0","10","1001","0","0","2","1005","30700401","0","1002","0","0","307004","1002","1001","0","0","0","1005"
"0","0","0","0","1005","0","3","0","0","0","2","0","30700501","0","0","0","0","307005","1001","0","0","0","0","1001"
"1005","0","0","0","1005","0","6","0","0","0","1","1005","30700601","0","0","0","0","307006","1005","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30700701","0","0","0","0","307007","1001","1005","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30700702","0","0","0","0","307007","1001","1005","0","0","0","1005"
"1001","0","1002","0","1005","0","8","0","0","0","1","1005","30700801","0","1005","0","0","307008","1002","1005","0","0","0","1005"
"1005","0","0","0","1001","0","6","0","0","0","2","1001","30700901","0","0","0","0","307009","1005","1005","0","0","0","1005"
"0","0","0","0","1005","0","5","0","0","0","1","1005","30701001","0","0","0","0","307010","1002","1001","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30701002","0","0","0","0","307010","1001","1005","0","0","0","1005"
"0","0","0","0","1005","0","5","0","0","0","1","1005","30701101","0","0","0","0","307011","1002","1001","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30701102","0","0","0","0","307011","1001","1005","0","0","0","1005"
"1001","0","1005","1005","1005","0","10","1001","0","0","2","1005","30701201","0","1002","0","0","307012","1002","1001","0","0","0","1005"
"0","0","0","0","1005","0","3","0","0","0","2","0","30701301","0","0","0","0","307013","1001","0","0","0","0","1001"
"1005","0","0","0","1005","0","6","0","0","0","1","1005","30701401","0","0","0","0","307014","1005","1002","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","30701501","0","0","0","0","307015","1001","1005","0","0","0","1005"
"0","0","0","0","1002","0","4","0","0","0","1","0","30701502","0","0","0","0","307015","1001","1005","0","0","0","1005"
"1001","0","1003","0","1003","0","7","0","0","0","2","1003","30710001","0","0","0","0","307100","1002","1003","0","0","0","1003"
"1002","0","1004","1001","1003","0","12","1003","1004","0","2","1002","30710101","0","1003","0","1002","307101","1003","1001","0","0","0","1004"
"1003","0","0","0","1001","0","6","0","0","0","3","1002","30710201","0","0","0","0","307102","1002","1003","0","0","0","1003"
"1002","0","1","1002","1","0","11","1","0","0","1","1001","30720001","0","1001","0","1001","307200","1002","1","0","0","0","1"
"1004","0","1","1","1004","0","12","1","1001","0","1","1","30720002","0","1001","0","1004","307200","1001","1","0","0","0","1"
"1002","0","1003","1002","1003","0","11","1003","0","0","1","1001","30720101","0","1001","0","1001","307201","1002","1003","0","0","0","1003"
"1","0","1002","0","1","0","8","0","0","0","1","1","30720201","0","1","0","0","307202","1002","1","0","0","0","1"
"1002","0","1003","1002","1003","0","11","1003","0","0","1","1001","30720301","0","1001","0","1001","307203","1002","1003","0","0","0","1003"
"1001","0","1002","0","1001","0","7","0","0","0","2","1","30730001","0","0","0","0","307300","1002","1","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","30730101","0","0","0","0","307301","1","0","0","0","0","1"
"1","0","1","0","1","0","7","0","0","0","2","1","30730201","0","0","0","0","307302","1","1","0","0","0","1"
"1","0","1","0","1","0","7","0","0","0","2","1","30730202","0","0","0","0","307302","1","1","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30730301","0","1007","0","0","307303","1","1001","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30730302","0","1007","0","0","307303","1","1001","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","2","1","30730401","0","0","0","0","307304","1","1","0","0","0","1"
"1004","1","1","1004","1004","0","14","1","1004","0","2","1004","30730501","0","1","0","1004","307305","1","1","1","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30730601","0","1007","0","0","307306","1","1001","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30730602","0","1007","0","0","307306","1","1001","0","0","0","1"
"1001","0","1002","0","1001","0","7","0","0","0","2","1","30730701","0","0","0","0","307307","1002","1","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","30730801","0","0","0","0","307308","1","0","0","0","0","1"
"1006","0","1007","0","1001","0","7","0","0","0","2","1","30730901","0","0","0","0","307309","1002","1","0","0","0","1"
"1006","0","1007","0","1001","0","7","0","0","0","2","1","30730902","0","0","0","0","307309","1002","1","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30731001","0","1007","0","0","307310","1","1001","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30731002","0","1007","0","0","307310","1","1001","0","0","0","1"
"0","0","0","0","1","0","5","0","0","0","2","1","30731101","0","0","0","0","307311","1","1","0","0","0","1"
"1004","1","1","1004","1004","0","14","1","1004","0","2","1004","30731201","0","1","0","1004","307312","1","1","1","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30731301","0","1007","0","0","307313","1","1001","0","0","0","1"
"1006","0","1","0","1002","0","9","1","0","0","2","1","30731302","0","1007","0","0","307313","1","1001","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740001","0","0","0","0","307400","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740101","0","0","0","0","307401","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740201","0","0","0","0","307402","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740202","0","0","0","0","307402","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740301","0","0","0","0","307403","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740302","0","0","0","0","307403","1002","1","0","0","0","1"
"0","0","0","0","1","0","4","0","0","0","1","0","30740401","0","0","0","0","307404","1","1","0","0","0","1"
"1","0","1","0","1","0","8","0","0","0","3","1002","30740501","0","1002","0","0","307405","1004","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740601","0","0","0","0","307406","1002","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","30740602","0","0","0","0","307406","1002","1","0","0","0","1"
"1001","1","0","1","1","1","6","0","1","1","1","1","30750001","1","0","1","1","307500","1001","1002","1","1","1","1"
"1001","1","0","1","1001","1","6","0","1","1","1","1","30750101","1","0","1","1","307501","1","1001","1","1","1","1"
"1","1","0","1","1001","1","6","0","1","1","1","1002","30750201","1","0","1","1","307502","1","1002","1","1","1","1001"
