e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"-75","1","-135","30091","52","1000003","0.8","travel_topdrama_r_3007_idle_C","1300910003","0","1"
"-75","1","140","30091","53","1000004","0.8","travel_topdrama_r_3007_idle_D","1300910004","1","1"
"-50","15","0","30091","60","300915","1","travel_topdrama_r_3007_idleF","1300910005","0","5"
"-50","15","0","30091","54","300916","1","travel_topdrama_r_3007_idleB","1300910006","0","5"
"1","300900","-57","30091","3","300900","1","","1300910007","","31"
"-87","0","0","30091","110","0","1","normal","1300910008","0","5"
"","1000001","","30091","1","travel_topdrama_r_3007_idle_A","0.2","","1300910009","","3"
"","1000002","","30091","1","travel_topdrama_r_3007_idle_B","0.2","","1300910010","","3"
"","1000003","","30091","1","travel_topdrama_r_3007_idle_C","0.2","","1300910011","","3"
"","1000004","","30091","1","travel_topdrama_r_3007_idle_D","0.2","","1300910012","","3"
"","0","","30091","","0","","","1300910013","","91"
"","300915","","30091","0","travel_topdrama_r_3007_idleF","0.2","","1300910014","","3"
"","0","","30091","","0","","","1300910015","","91"
"","1300910013","","30091","","","","","1300910016","","101"
"","0","","30091","0","none","","","1300910017","","3"
"","0","","30091","","","","","1300910018","","91"
"1","300901","-50","30092","3","300901","0","","1300920001","","31"
"","0","d","30092","","","","","1300920002","","91"
"","se_travel_top","","30092","0","se_travel_top_geyser_rumble","","","1300920003","","23"
"","300915","","30092","0","travel_topdrama_r_3007_geyserF","0","","1300920004","","3"
"","300916","","30092","0","travel_topdrama_r_3007_geyserB","0","","1300920005","","3"
"","0.33","","30092","","0","","","1300920006","","93"
"","1000001","","30092","0","travel_topdrama_r_3007_geyser_A","0.2","","1300920007","","3"
"","1000002","","30092","0","travel_topdrama_r_3007_geyser_B","0.2","","1300920008","","3"
"","1000003","","30092","0","travel_topdrama_r_3007_geyser_C","0.2","","1300920009","","3"
"","1000004","","30092","0","travel_topdrama_r_3007_geyser_D","0.2","","1300920010","","3"
"","2.66","","30092","","0","","","1300920011","","93"
"","300900","","30092","","0","","","1300920012","","32"
"","300901","","30092","","1","","","1300920013","","32"
"","se_travel_top","","30092","0","se_travel_top_geyser_splash","","","1300920014","","23"
"","1.86","","30092","","0","","","1300920015","","93"
"","se_travel_top","","30092","0","se_travel_top_geyser_splash_rare","","","1300920016","","23"
"","1.14","","30092","","0","","","1300920017","","93"
"","","","30092","","","","","1300920018","","111"
"","0","","30092","","","","","1300920019","","91"
"-55","1","25","40011","50","1000001","0.8","travel_topdrama_r_4001_idle_A","1400110001","0","1"
"-65","1","-25","40011","51","1000002","0.8","travel_topdrama_r_4001_idle_B","1400110002","0","1"
"-75","0","0","40011","55","0","1","normal","1400110003","0","5"
"","0","","40011","","0","","","1400110004","","91"
"","1000001","","40011","1","travel_topdrama_r_4001_idle_A","0.2","","1400110005","0","3"
"","1000002","","40011","1","travel_topdrama_r_4001_idle_B","0.2","","1400110006","0","3"
"","0","","40011","","0","","","1400110007","","91"
"","1400110005","","40011","","","","","1400110008","","101"
"","0","","40011","","0","","","1400110009","","91"
"-75","1","-390","40012","49","1000001","1.46","travel_topdrama_r_4000_idle","1400120001","0","1"
"-100","1","-510","40012","50","1000002","1.46","travel_topdrama_r_4000_idle","1400120002","0","1"
"-150","6","0","40012","55","6","0.6","disappear","1400120003","1","5"
"1","400100","0","40012","0","400100","1","","1400120004","","31"
"1","400101","0","40012","0","400101","1","","1400120005","","31"
"1","400102","0","40012","0","400102","0","","1400120006","","31"
"1","400103","0","40012","0","400103","0","","1400120007","","31"
"1","400104","190","40012","140","400104","0","","1400120008","","31"
"1","400105","0","40012","0","400105","0","","1400120009","","31"
"1","400001","0","40012","0","400001","0","","1400120010","","31"
"","0","","40012","","0","","","1400120011","","91"
"","400001","","40012","","1","","","1400120012","","32"
"","se_travel_top","","40012","0","se_travel_top_yamagami_foot","","","1400120013","","23"
"","1000001","","40012","1","travel_topdrama_r_4001_A_01","0.2","","1400120014","","3"
"","1000001","2.3","40012","-75","60","","","1400120015","","2"
"","1000002","","40012","1","travel_topdrama_r_4001_B_01","0.2","","1400120016","","3"
"","1000002","2.3","40012","-100","-60","","","1400120017","","2"
"","2","","40012","","0","","","1400120018","","93"
"","se_travel_top","","40012","0","se_travel_top_yamagami_rumble","","","1400120019","","23"
"","5","","40012","1.3","5","","","1400120020","","122"
"","0.3","","40012","","0","","","1400120021","","93"
"","7.5","","40012","2.5","7.5","","","1400120022","","122"
"","se_travel_top","","40012","0","se_travel_top_yamagami_emote_common","","","1400120023","","23"
"","1000001","","40012","0","travel_topdrama_r_4001_A_02","0.2","","1400120024","","3"
"0","1000001","0","40012","0.3","3","","","1400120025","","12"
"","0.1","","40012","","0","","","1400120026","","93"
"","1000002","","40012","0","travel_topdrama_r_4001_B_02","0.2","","1400120027","","3"
"0","1000002","0","40012","0.2","3","","","1400120028","","12"
"","0.6","","40012","","0","","","1400120029","","93"
"","10","","40012","4","10","","","1400120030","","122"
"","6","disappear","40012","0","run","0","","1400120031","","3"
"","400102","","40012","","1","","","1400120032","","32"
"","400103","","40012","","1","","","1400120033","","32"
"","0.5","","40012","","0","","","1400120034","","93"
"","se_travel_top","","40012","0","se_travel_top_yamagami_passaway","","","1400120035","","23"
"","0.2","","40012","","0","","","1400120036","","93"
"","se_travel_top","","40012","0","se_travel_top_yamagami_pass_wind","","","1400120037","","23"
"","0.2","","40012","","0","","","1400120038","","93"
"","se_travel_top","","40012","0","se_travel_top_yamagami_rumble2","","","1400120039","","23"
"","se_travel_top","","40012","0","se_travel_top_yamagami_rolling","","","1400120040","","23"
"","400104","","40012","","1","","","1400120041","","32"
"","1000002","","40012","0","travel_topdrama_r_4001_B_03","0.2","","1400120042","","3"
"","0.1","","40012","","0","","","1400120043","","93"
"","1000001","","40012","0","travel_topdrama_r_4001_A_03","0.2","","1400120044","","3"
"","1.75","","40012","","0","","","1400120045","","93"
"","400105","","40012","","1","","","1400120046","","32"
"","0.2","","40012","","0","","","1400120047","","93"
"","se_travel_top","","40012","0","se_travel_top_yamagami_drop_box","","","1400120048","","23"
"","1.55","","40012","","0","","","1400120049","","93"
"","","","40012","","","","","1400120050","","111"
"","0","","40012","","","","","1400120051","","91"
"-55","1","25","40021","50","1000001","0.8","travel_topdrama_r_4001_idle_A","1400210001","0","1"
"-65","1","-25","40021","51","1000002","0.8","travel_topdrama_r_4001_idle_B","1400210002","0","1"
"-75","0","0","40021","55","0","1","normal","1400210003","0","5"
"","0","","40021","","0","","","1400210004","","91"
"","1000001","","40021","1","travel_topdrama_r_4001_idle_A","0.2","","1400210005","0","3"
"","1000002","","40021","1","travel_topdrama_r_4001_idle_B","0.2","","1400210006","0","3"
"","0","","40021","","0","","","1400210007","","91"
"","1400210005","","40021","","","","","1400210008","","101"
"","0","","40021","","0","","","1400210009","","91"
"-75","1","-390","40022","49","1000001","1.46","travel_topdrama_r_4000_idle","1400220001","0","1"
"-100","1","-510","40022","50","1000002","1.46","travel_topdrama_r_4000_idle","1400220002","0","1"
"-150","6","0","40022","55","6","0.6","disappear","1400220003","1","5"
"1","400200","0","40022","0","400200","1","","1400220004","","31"
"1","400201","0","40022","0","400201","1","","1400220005","","31"
"1","400202","0","40022","0","400202","0","","1400220006","","31"
"1","400203","0","40022","0","400203","0","","1400220007","","31"
"1","400204","190","40022","140","400204","0","","1400220008","","31"
"1","400205","0","40022","0","400205","0","","1400220009","","31"
"1","400002","0","40022","0","400002","0","","1400220010","","31"
"","0","","40022","","0","","","1400220011","","91"
"","400002","","40022","","1","","","1400220012","","32"
"","se_travel_top","","40022","0","se_travel_top_yamagami_foot","","","1400220013","","23"
"","1000001","","40022","1","travel_topdrama_r_4001_A_01","0.2","","1400220014","","3"
"","1000001","2.3","40022","-75","60","","","1400220015","","2"
"","1000002","","40022","1","travel_topdrama_r_4001_B_01","0.2","","1400220016","","3"
"","1000002","2.3","40022","-100","-60","","","1400220017","","2"
"","2","","40022","","0","","","1400220018","","93"
"","se_travel_top","","40022","0","se_travel_top_yamagami_rumble","","","1400220019","","23"
"","5","","40022","1.3","5","","","1400220020","","122"
"","0.3","","40022","","0","","","1400220021","","93"
"","7.5","","40022","2.5","7.5","","","1400220022","","122"
"","se_travel_top","","40022","0","se_travel_top_yamagami_emote_common","","","1400220023","","23"
"","1000001","","40022","0","travel_topdrama_r_4001_A_02","0.2","","1400220024","","3"
"0","1000001","0","40022","0.3","3","","","1400220025","","12"
"","0.1","","40022","","0","","","1400220026","","93"
"","1000002","","40022","0","travel_topdrama_r_4001_B_02","0.2","","1400220027","","3"
"0","1000002","0","40022","0.2","3","","","1400220028","","12"
"","0.6","","40022","","0","","","1400220029","","93"
"","10","","40022","4","10","","","1400220030","","122"
"","6","disappear","40022","0","run","0","","1400220031","","3"
"","400202","","40022","","1","","","1400220032","","32"
"","400203","","40022","","1","","","1400220033","","32"
"","0.5","","40022","","0","","","1400220034","","93"
"","se_travel_top","","40022","0","se_travel_top_yamagami_passaway","","","1400220035","","23"
"","0.2","","40022","","0","","","1400220036","","93"
"","se_travel_top","","40022","0","se_travel_top_yamagami_pass_wind","","","1400220037","","23"
"","0.2","","40022","","0","","","1400220038","","93"
"","se_travel_top","","40022","0","se_travel_top_yamagami_rumble2","","","1400220039","","23"
"","se_travel_top","","40022","0","se_travel_top_yamagami_rolling","","","1400220040","","23"
"","400204","","40022","","1","","","1400220041","","32"
"","1000002","","40022","0","travel_topdrama_r_4001_B_03","0.2","","1400220042","","3"
"","0.1","","40022","","0","","","1400220043","","93"
"","1000001","","40022","0","travel_topdrama_r_4001_A_03","0.2","","1400220044","","3"
"","1.75","","40022","","0","","","1400220045","","93"
"","400205","","40022","","1","","","1400220046","","32"
"","0.2","","40022","","0","","","1400220047","","93"
"","se_travel_top","","40022","0","se_travel_top_yamagami_drop_box","","","1400220048","","23"
"","se_travel_top","","40022","0","se_travel_top_yamagami_drop_silverbox","","","1400220049","","23"
"","1.55","","40022","","0","","","1400220050","","93"
"","","","40022","","","","","1400220051","","111"
"","0","","40022","","","","","1400220052","","91"
"-23","5","0","40051","50","5","0.3","idle","1400510001","0","5"
"-43","0","0","40051","55","0","1","normal","1400510002","0","5"
"","0","","40051","","0","","","1400510003","","91"
"","5","","40051","1","idle","0","","1400510004","0","3"
"","0","","40051","","0","","","1400510005","","91"
"","1400510004","","40051","","","","","1400510006","","101"
"","0","","40051","","0","","","1400510007","","91"
"-110","1","-640","40052","50","1000001","1.46","travel_topdrama_r_4000_idle","1400520001","0","1"
"-110","5","210","40052","50","5","0.4","disappear","1400520002","0","5"
"1","400500","0","40052","0","400500","1","","1400520003","","31"
"1","400501","-100","40052","0","400501","0","","1400520004","","31"
"1","400502","-100","40052","0","400502","0","","1400520005","","31"
"1","400503","0","40052","0","400503","0","","1400520006","","31"
"1","400504","0","40052","0","400504","0","","1400520007","","31"
"1","400505","0","40052","0","400505","0","","1400520008","","31"
"1","400506","0","40052","0","400506","0","","1400520009","","31"
"1","400507","0","40052","0","400507","0","","1400520010","","31"
"1","400508","0","40052","0","400508","0","","1400520011","","31"
"1","400509","0","40052","0","400509","0","","1400520012","","31"
"1","400510","-70","40052","400","400510","1","","1400520013","","31"
"1","400005","0","40052","0","400005","0","","1400520014","","31"
"","0","","40052","","0","","","1400520015","","91"
"","400005","","40052","","1","","","1400520016","","32"
"","se_travel_top","","40052","0","se_travel_top_pitfall_foot1","","","1400520017","","23"
"","1000001","","40052","1","travel_topdrama_r_4000_run_normal","0.2","","1400520018","","3"
"","1000001","1","40052","-110","-300","","","1400520019","","2"
"","1","","40052","","0","","","1400520020","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_emote_note","","","1400520021","","23"
"1","1000001","travel_topdrama_r_4000_idle_surprise1","40052","0","travel_topdrama_r_4000_surprise","0.2","","1400520022","0.2","3"
"0","1000001","0","40052","0.3","10","","","1400520023","","12"
"","1.2","","40052","","0","","","1400520024","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_foot2","","","1400520025","","23"
"","1000001","","40052","1","travel_topdrama_r_4000_run_joy","0.2","","1400520026","","3"
"","1000001","0.8","40052","-110","0","","","1400520027","","2"
"","0.8","","40052","","0","","","1400520028","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_open_hole","","","1400520029","","23"
"","400501","","40052","","1","","","1400520030","","32"
"","400502","","40052","","1","","","1400520031","","32"
"","1000001","","40052","1","travel_topdrama_r_4005_fall1","0","","1400520032","","3"
"","0.3","","40052","","0","","","1400520033","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_panic","","","1400520034","","23"
"","400505","","40052","","1","","","1400520035","","32"
"","1","","40052","","0","","","1400520036","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_fall","","","1400520037","","23"
"","1000001","","40052","0","travel_topdrama_r_4005_fall2","0","","1400520038","","3"
"","400506","","40052","","1","","","1400520039","","32"
"","400507","","40052","","1","","","1400520040","","32"
"","0.3","","40052","","0","","","1400520041","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_drillmall1","","","1400520042","","23"
"","5","","40052","0","appear","0","","1400520043","","3"
"","0.3","","40052","","0","","","1400520044","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_drillmall2","","","1400520045","","23"
"","0.7","","40052","","0","","","1400520046","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_wipe","","","1400520047","","23"
"","400503","","40052","","1","","","1400520048","","32"
"","0.2","","40052","","0","","","1400520049","","93"
"","1000001","","40052","1","travel_topdrama_r_4005_fall3","0","","1400520050","","3"
"","1000001","0.01","40052","-60","-200","","","1400520051","","2"
"","5","","40052","0","disappear","0","","1400520052","","3"
"","400510","0.01","40052","-10","200","","","1400520053","","33"
"","400501","","40052","","0","","","1400520054","","32"
"","400502","","40052","","0","","","1400520055","","32"
"","400504","","40052","","1","","","1400520056","","32"
"","400507","","40052","","0","","","1400520057","","32"
"","0.2","","40052","","0","","","1400520058","","93"
"","400508","","40052","","1","","","1400520059","","32"
"","400509","","40052","","1","","","1400520060","","32"
"","1000001","","40052","0","travel_topdrama_r_4005_fall4","0.2","","1400520061","","3"
"","0.1","","40052","","0","","","1400520062","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_bodyfall","","","1400520063","","23"
"","0.9","","40052","","0","","","1400520064","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_lookig_around","","","1400520065","","23"
"","1.3","","40052","","0","","","1400520066","","93"
"","se_travel_top","","40052","0","se_travel_top_pitfall_emote_notice","","","1400520067","","23"
"0","1000001","0","40052","0.01","4","20","","1400520068","","12"
"","1400520061","","40052","","","","","1400520069","","91"
"","se_travel_top","","40052","0","se_travel_top_pitfall_emote_joy","","","1400520070","","23"
"","1000001","","40052","0","travel_topdrama_r_4005_guts","0.2","","1400520071","","3"
"","1","","40052","","0","","","1400520072","","93"
"","","","40052","","","","","1400520073","","111"
"","0","","40052","","","","","1400520074","","91"
"-23","5","0","40061","50","5","0.3","idle","1400610001","0","5"
"-43","0","0","40061","55","0","1","normal","1400610002","0","5"
"","0","","40061","","0","","","1400610003","","91"
"","5","","40061","1","idle","0","","1400610004","0","3"
"","0","","40061","","0","","","1400610005","","91"
"","1400610004","","40061","","","","","1400610006","","101"
"","0","","40061","","0","","","1400610007","","91"
"-110","1","-640","40062","50","1000001","1.46","travel_topdrama_r_4000_idle","1400620001","0","1"
"-110","5","210","40062","50","5","0.4","disappear","1400620002","0","5"
"1","400600","0","40062","0","400600","1","","1400620003","","31"
"1","400601","-100","40062","0","400601","0","","1400620004","","31"
"1","400602","-100","40062","0","400602","0","","1400620005","","31"
"1","400603","0","40062","0","400603","0","","1400620006","","31"
"1","400604","0","40062","0","400604","0","","1400620007","","31"
"1","400605","0","40062","0","400605","0","","1400620008","","31"
"1","400606","0","40062","0","400606","0","","1400620009","","31"
"1","400607","0","40062","0","400607","0","","1400620010","","31"
"1","400608","0","40062","0","400608","0","","1400620011","","31"
"1","400609","0","40062","0","400609","0","","1400620012","","31"
"1","400610","-70","40062","400","400610","1","","1400620013","","31"
"1","400611","-10","40062","200","400611","0","","1400620014","","31"
"1","400006","0","40062","0","400006","0","","1400620015","","31"
"","0","","40062","","0","","","1400620016","","91"
"","400006","","40062","","1","","","1400620017","","32"
"","se_travel_top","","40062","0","se_travel_top_pitfall_foot1","","","1400620018","","23"
"","1000001","","40062","1","travel_topdrama_r_4000_run_normal","0.2","","1400620019","","3"
"","1000001","1","40062","-110","-300","","","1400620020","","2"
"","1","","40062","","0","","","1400620021","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_emote_note","","","1400620022","","23"
"1","1000001","travel_topdrama_r_4000_idle_surprise1","40062","0","travel_topdrama_r_4000_surprise","0.2","","1400620023","0.2","3"
"0","1000001","0","40062","0.3","10","","","1400620024","","12"
"","1.2","","40062","","0","","","1400620025","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_foot2","","","1400620026","","23"
"","1000001","","40062","1","travel_topdrama_r_4000_run_joy","0.2","","1400620027","","3"
"","1000001","0.8","40062","-110","0","","","1400620028","","2"
"","0.8","","40062","","0","","","1400620029","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_open_hole","","","1400620030","","23"
"","400601","","40062","","1","","","1400620031","","32"
"","400602","","40062","","1","","","1400620032","","32"
"","1000001","","40062","1","travel_topdrama_r_4005_fall1","0","","1400620033","","3"
"","0.3","","40062","","0","","","1400620034","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_panic","","","1400620035","","23"
"","400605","","40062","","1","","","1400620036","","32"
"","1","","40062","","0","","","1400620037","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_fall","","","1400620038","","23"
"","1000001","","40062","0","travel_topdrama_r_4005_fall2","0","","1400620039","","3"
"","400606","","40062","","1","","","1400620040","","32"
"","400607","","40062","","1","","","1400620041","","32"
"","0.3","","40062","","0","","","1400620042","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_drillmall1","","","1400620043","","23"
"","5","","40062","0","appear","0","","1400620044","","3"
"","0.3","","40062","","0","","","1400620045","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_drillmall2","","","1400620046","","23"
"","0.7","","40062","","0","","","1400620047","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_wipe","","","1400620048","","23"
"","400603","","40062","","1","","","1400620049","","32"
"","0.2","","40062","","0","","","1400620050","","93"
"","1000001","","40062","1","travel_topdrama_r_4005_fall3","0","","1400620051","","3"
"","1000001","0.01","40062","-60","-200","","","1400620052","","2"
"","5","","40062","0","disappear","0","","1400620053","","3"
"","400610","","40062","","0","","","1400620054","","32"
"","400611","","40062","","1","","","1400620055","","32"
"","400601","","40062","","0","","","1400620056","","32"
"","400602","","40062","","0","","","1400620057","","32"
"","400604","","40062","","1","","","1400620058","","32"
"","400607","","40062","","0","","","1400620059","","32"
"","0.2","","40062","","0","","","1400620060","","93"
"","400608","","40062","","1","","","1400620061","","32"
"","400609","","40062","","1","","","1400620062","","32"
"","1000001","","40062","0","travel_topdrama_r_4005_fall4","0.2","","1400620063","","3"
"","0.1","","40062","","0","","","1400620064","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_bodyfall","","","1400620065","","23"
"","0.9","","40062","","0","","","1400620066","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_lookig_around","","","1400620067","","23"
"","1.3","","40062","","0","","","1400620068","","93"
"","se_travel_top","","40062","0","se_travel_top_pitfall_emote_notice","","","1400620069","","23"
"0","1000001","0","40062","0.01","4","20","","1400620070","","12"
"","1400620063","","40062","","","","","1400620071","","91"
"","se_travel_top","","40062","0","se_travel_top_pitfall_emote_joy","","","1400620072","","23"
"","1000001","","40062","0","travel_topdrama_r_4005_guts","0.2","","1400620073","","3"
"","1","","40062","","0","","","1400620074","","93"
"","","","40062","","","","","1400620075","","111"
"","0","","40062","","","","","1400620076","","91"
"-113","9","0","40071","50","9","0.3","idle","1400710001","1","5"
"-83","0","0","40071","55","0","1","rare","1400710002","0","5"
"","0","","40071","","0","","","1400710003","","91"
"","9","","40071","1","idle","0","","1400710004","","3"
"","0","","40071","","0","","","1400710005","","91"
"","1400710004","","40071","","","","","1400710006","","101"
"","0","","40071","","0","","","1400710007","","91"
"-150","1","-400","40072","51","1000001","1.46","travel_topdrama_r_4000_idle_normal","1400720001","0","1"
"-250","9","0","40072","50","9","1","disappear","1400720002","1","5"
"-250","16","0","40072","53","16","1","disappear","1400720003","1","5"
"1","400700","0","40072","0","400700","1","","1400720004","","31"
"1","400701","0","40072","0","400701","1","","1400720005","","31"
"1","400702","0","40072","0","400702","0","","1400720006","","31"
"1","400703","0","40072","0","400703","0","","1400720007","","31"
"1","400704","0","40072","0","400704","0","","1400720008","","31"
"1","400705","0","40072","0","400705","0","","1400720009","","31"
"1","400720","0","40072","0","400720","1","","1400720010","","31"
"1","400721","0","40072","0","400721","0","","1400720011","","31"
"1","400722","0","40072","0","400722","0","","1400720012","","31"
"1","400723","0","40072","0","400723","0","","1400720013","","31"
"1","400724","0","40072","0","400724","0","","1400720014","","31"
"1","400730","0","40072","0","400730","0","","1400720015","","31"
"1","400740","0","40072","0","400740","0","","1400720016","","31"
"1","400741","0","40072","0","400741","0","","1400720017","","31"
"1","400742","0","40072","0","400742","0","","1400720018","","31"
"1","400743","0","40072","0","400743","0","","1400720019","","31"
"1","400744","0","40072","0","400744","0","","1400720020","","31"
"1","400750","0","40072","0","400750","0","","1400720021","","31"
"1","400751","0","40072","0","400751","0","","1400720022","","31"
"1","400752","0","40072","0","400752","0","","1400720023","","31"
"1","400753","0","40072","0","400753","0","","1400720024","","31"
"1","400754","0","40072","0","400754","0","","1400720025","","31"
"1","400780","0","40072","0","400780","0","","1400720026","","31"
"1","400781","0","40072","0","400781","0","","1400720027","","31"
"1","400790","0","40072","0","400790","0","","1400720028","","31"
"1","400007","0","40072","0","400007","0","","1400720029","","31"
"","0","","40072","","0","","","1400720030","","91"
"","0","","40072","","0","","","1400720031","","93"
"","400007","","40072","","1","","","1400720032","","32"
"","se_travel_top","","40072","0","se_travel_top_ziz_foot","","","1400720033","","23"
"","1000001","","40072","0","travel_topdrama_r_4007_walk_to_surprise","0.2","","1400720034","","3"
"","1000001","1.8","40072","-150","-100","","","1400720035","","2"
"","1","","40072","","0","","","1400720036","","93"
"","se_travel_top","","40072","0","se_travel_top_ziz_approach","","","1400720037","","23"
"","0.6","","40072","","0","","","1400720038","","93"
"","se_travel_top","","40072","0","se_travel_top_ziz_emote_notice","","","1400720039","","23"
"0","1000001","0","40072","0.5","4","","","1400720040","","12"
"","1.2","","40072","","0","","","1400720041","","93"
"","3","","40072","1","3","","","1400720042","","122"
"","0.3","","40072","","0","","","1400720043","","93"
"","se_travel_top","","40072","0","se_travel_top_ziz_surprise","","","1400720044","","23"
"","400722","","40072","","1","","","1400720045","","32"
"","0.2","","40072","","0","","","1400720046","","93"
"","5","","40072","1","5","","","1400720047","","122"
"","0.5","","40072","","0","","","1400720048","","93"
"","se_travel_top","","40072","0","se_travel_top_ziz_whoosh","","","1400720049","","23"
"","10","","40072","1","10","","","1400720050","","122"
"","0.25","","40072","","0","","","1400720051","","93"
"","400723","","40072","","1","","","1400720052","","32"
"","0.05","","40072","","0","","","1400720053","","93"
"","400700","","40072","","0","","","1400720054","","32"
"","400701","","40072","","0","","","1400720055","","32"
"","se_travel_top","","40072","0","se_travel_top_ziz_hit","","","1400720056","","23"
"","400721","","40072","","1","","","1400720057","","32"
"","0.1","","40072","","0","","","1400720058","","93"
"","400702","","40072","","1","","","1400720059","","32"
"","se_travel_top","","40072","1","se_travel_top_ziz_wing","","","1400720060","","23"
"","1000001","","40072","1","travel_topdrama_r_4007_grab","0.2","","1400720061","","3"
"","1000001","0.01","40072","-200","0","","","1400720062","","2"
"","9","","40072","1","idle","0.2","","1400720063","","3"
"","16","","40072","1","idle","0.2","","1400720064","","3"
"","0.2","","40072","","0","","","1400720065","","93"
"","400720","","40072","","0","","","1400720066","","32"
"","400721","","40072","","0","","","1400720067","","32"
"","400722","","40072","","0","","","1400720068","","32"
"","2","","40072","","0","","","1400720069","","93"
"","400790","","40072","","1","","","1400720070","","32"
"","掙扎逃跑","","40072","0","1400720073","","","1400720071","","103"
"","乖乖就範","","40072","0","1400720075","","","1400720072","","103"
"","1","","40072","","0","","","1400720073","","102"
"","1400720077","","40072","","","","","1400720074","","101"
"","2","","40072","","0","","","1400720075","","102"
"","1400720077","","40072","","","","","1400720076","","101"
"","0","","40072","","","","","1400720077","","91"
"","0","","40073","","0","","","1400730001","","93"
"","se_travel_top_ziz_wing","","40073","","0.2","","","1400730002","","24"
"","400790","","40073","","0","","","1400730003","","32"
"","se_travel_top","","40073","0","se_travel_top_ziz_panic","","","1400730004","","23"
"","400724","","40073","","1","","","1400730005","","32"
"","1000001","","40073","0","travel_topdrama_r_4007_fall1","0.2","","1400730006","","3"
"","9","","40073","0","fall","0.2","","1400730007","","3"
"","16","","40073","0","fall","0.2","","1400730008","","3"
"","1.8","","40073","","0","","","1400730009","","93"
"","se_travel_top","","40073","0","se_travel_top_ziz_cry","","","1400730010","","23"
"","se_travel_top","","40073","0","se_travel_top_ziz_fall","","","1400730011","","23"
"","1","","40073","","0","","","1400730012","","93"
"","400740","","40073","","1","","","1400730013","","32"
"","0.2","","40073","","0","","","1400730014","","93"
"","1000001","","40073","0","travel_topdrama_r_4007_fall2","0","","1400730015","","3"
"","1000001","0.01","40073","-180","-200","","","1400730016","","2"
"","9","","40073","0","disappear","0","","1400730017","","3"
"","16","","40073","0","disappear","0","","1400730018","","3"
"","400702","","40073","","0","","","1400730019","","32"
"","400704","","40073","","1","","","1400730020","","32"
"","400705","","40073","","1","","","1400730021","","32"
"","400724","","40073","","0","","","1400730022","","32"
"","400750","","40073","","1","","","1400730023","","32"
"","400751","","40073","","1","","","1400730024","","32"
"","400753","","40073","","1","","","1400730025","","32"
"","0.3","","40073","","0","","","1400730026","","93"
"","se_travel_top","","40073","0","se_travel_top_ziz_drop2","","","1400730027","","23"
"","0.3","","40073","","0","","","1400730028","","93"
"","400741","","40073","","1","","","1400730029","","32"
"","400742","","40073","","1","","","1400730030","","32"
"","400752","","40073","","1","","","1400730031","","32"
"","1000001","","40073","0","travel_topdrama_r_4007_fall3","0.2","","1400730032","","3"
"","0.3","","40073","","0","","","1400730033","","93"
"","se_travel_top","","40073","0","se_travel_top_ziz_drop3","","","1400730034","","23"
"","0.6","","40073","","0","","","1400730035","","93"
"","se_travel_top","","40073","0","se_travel_top_ziz_look_around","","","1400730036","","23"
"","1400730032","","40073","","","","","1400730037","","91"
"","1000001","","40073","0","travel_topdrama_r_4007_fall4_hit","0","","1400730038","","3"
"","0.5","","40073","","0","","","1400730039","","93"
"","se_travel_top","","40073","0","se_travel_top_ziz_joy2","","","1400730040","","23"
