6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10050550","0","0","14","32","10050552","3","10050551","0","5"
"0","0","0","10050551","0","0","2","31","10050553","2","10050552","0","5"
"0","0","0","10050552","0","0","2","30","10050554","3","10050553","0","5"
"0","0","0","10050553","0","0","2","29","10050555","2","10050554","0","5"
"0","0","0","10050554","0","0","14","28","10050255","3","10050555","0","5"
"0","0","0","10050128","0","0","14","46","10050562","2","10050561","0","5"
"0","0","0","10050561","0","0","3","45","10050563","3","10050562","0","5"
"0","0","0","10050562","0","0","4","44","10050564","0","10050563","0","5"
"10050838","0","0","10050563","10050658","0","2","43","10050146","1","10050564","0","5"
"0","0","0","10050128","0","0","7","46","10050574","10002","10050567","0","5"
"0","0","0","10050567","0","0","7","45","10050658","10003","10050574","0","5"
"0","0","0","10050515","0","0","14","10","10050577","2","10050576","0","5"
"0","0","0","10050576","0","0","4","9","10050579","0","10050577","0","5"
"0","0","0","10050577","0","0","7","8","10050582","10003","10050579","0","5"
"0","0","0","10050579","0","0","14","7","10050404","4","10050582","0","5"
"0","0","0","10050515","0","0","4","10","10050851","0","10050583","0","5"
"0","0","0","10050006","0","0","2","65","10050596","1","10050595","0","5"
"0","0","0","10050595","0","0","5","64","10050597","0","10050596","0","5"
"0","0","0","10050596","0","0","4","63","10050830","0","10050597","0","5"
"0","0","0","10050830","0","0","7","61","10050600","10002","10050599","0","5"
"0","0","0","10050599","0","10050603","12","60","10050601","0","10050600","0","5"
"0","0","0","10050600","0","0","2","59","10050605","3","10050601","0","5"
"0","0","0","10050608","0","0","2","55","10050611","2","10050602","0","5"
"0","0","0","10050600","0","0","3","59","10050606","3","10050603","0","5"
"0","0","0","10050607","0","0","3","55","10050611","2","10050604","0","5"
"0","0","0","10050601","0","0","14","58","10050609","1","10050605","0","5"
"0","0","0","10050603","0","0","14","58","10050610","1","10050606","0","5"
"0","0","0","10050610","0","0","14","56","10050604","2","10050607","0","5"
"0","0","0","10050609","0","0","7","56","10050602","10003","10050608","0","5"
"0","0","0","10050605","0","0","4","57","10050608","0","10050609","0","5"
"0","0","0","10050606","0","0","6","57","10050607","0","10050610","0","5"
"0","0","0","10050602","10050604","0","4","54","10050850","0","10050611","0","5"
"0","0","0","10050831","0","0","6","51","10050615","0","10050614","0","5"
"0","0","0","10050614","0","0","5","50","10050616","0","10050615","0","5"
"0","0","0","10050615","0","0","4","49","10050617","0","10050616","0","5"
"0","0","0","10050616","0","0","14","48","10050618","6","10050617","0","5"
"0","0","0","10050617","0","0","2","47","10050619","1","10050618","0","5"
"0","0","0","10050618","0","0","3","46","10050620","2","10050619","0","5"
"0","0","0","10050619","0","0","4","45","10050621","0","10050620","0","5"
"0","0","0","10050620","0","0","11","44","10050622","10001","10050621","0","5"
"0","0","0","10050621","0","0","6","43","10050623","0","10050622","0","5"
"0","0","0","10050622","0","0","15","42","10050624","0","10050623","0","5"
"0","0","0","10050623","0","0","11","41","10050625","10001","10050624","0","5"
"0","0","0","10050624","0","10050627","7","40","10050626","10001","10050625","0","5"
"0","0","0","10050625","0","0","7","39","10050632","10002","10050626","0","5"
"0","0","0","10050625","0","0","14","39","10050628","2","10050627","0","5"
"0","0","0","10050627","0","0","3","38","10050629","2","10050628","0","5"
"0","0","0","10050628","0","0","3","37","10050630","3","10050629","0","5"
"0","0","0","10050629","10050631","0","4","36","10050633","0","10050630","0","5"
"0","0","0","10050632","0","0","7","37","10050630","10003","10050631","0","5"
"0","0","0","10050626","0","0","14","38","10050631","1","10050632","0","5"
"0","0","0","10050630","0","0","14","35","10050634","5","10050633","0","5"
"0","0","0","10050633","0","0","3","34","10050635","1","10050634","0","5"
"0","0","0","10050634","0","0","4","33","10050636","0","10050635","0","5"
"0","0","0","10050635","0","0","12","32","10050637","0","10050636","0","5"
"0","0","0","10050636","0","0","7","31","10050638","10001","10050637","0","5"
"0","0","0","10050637","0","0","2","30","10050639","3","10050638","0","5"
"0","0","0","10050638","0","0","11","29","10050529","10001","10050639","0","5"
"0","0","0","10050532","0","0","16","24","10050641","10050640","10050640","0","5"
"0","0","0","10050640","0","0","7","23","10050832","10002","10050641","0","5"
"0","0","0","10050832","0","0","2","21","10050644","2","10050643","0","5"
"0","0","0","10050643","0","0","4","20","10050645","0","10050644","0","5"
"0","0","0","10050644","0","0","11","19","10050646","10001","10050645","0","5"
"0","0","0","10050645","0","0","2","18","10050647","2","10050646","0","5"
"0","0","0","10050646","0","0","4","17","10050833","0","10050647","0","5"
"0","0","0","10050833","0","0","5","15","10050650","0","10050649","0","5"
"0","0","0","10050649","0","0","7","14","10050835","10003","10050650","0","5"
"0","0","0","10050851","0","0","4","8","10050654","0","10050653","0","5"
"0","0","0","10050653","0","0","15","7","10050404","0","10050654","0","5"
"0","0","0","10050092","0","0","15","68","10050656","0","10050655","0","5"
"0","0","0","10050655","0","0","2","67","10050101","2","10050656","0","5"
"0","0","0","10050574","0","0","5","44","10050564","0","10050658","0","5"
"0","0","0","10050146","0","0","16","41","10050660","10050659","10050659","0","5"
"0","0","0","10050659","0","0","2","40","10050661","1","10050660","0","5"
"0","0","0","10050660","0","0","14","39","10050662","3","10050661","0","5"
"0","0","0","10050661","0","0","5","38","10050663","0","10050662","0","5"
"0","0","0","10050662","0","0","3","37","10050664","2","10050663","0","5"
"0","0","0","10050663","0","0","4","36","10050665","0","10050664","0","5"
"0","0","0","10050664","0","0","2","35","10050666","2","10050665","0","5"
"0","0","0","10050665","0","0","6","34","10050839","0","10050666","0","5"
"0","0","0","10050839","0","0","14","32","10050670","2","10050668","0","5"
"0","0","0","10050668","0","0","4","31","10050671","0","10050670","0","5"
"0","0","0","10050670","0","0","11","30","10050672","10001","10050671","0","5"
"0","0","0","10050671","0","0","4","29","10050673","0","10050672","0","5"
"0","0","0","10050672","0","0","2","28","10050674","1","10050673","0","5"
"0","0","0","10050673","0","0","7","27","10050675","10001","10050674","0","5"
"0","0","0","10050674","0","0","3","26","10050676","3","10050675","0","5"
"0","0","0","10050675","0","0","14","25","10050677","6","10050676","0","5"
"0","0","0","10050676","0","0","12","24","10050678","0","10050677","0","5"
"0","0","0","10050677","0","10050684","7","23","10050679","10002","10050678","0","5"
"0","0","0","10050678","0","0","3","22","10050681","2","10050679","0","5"
"0","0","0","10050682","0","0","3","18","10050689","2","10050680","0","5"
"0","0","0","10050679","0","0","7","21","10050683","10003","10050681","0","5"
"0","0","0","10050683","0","0","7","19","10050680","10003","10050682","0","5"
"0","0","0","10050681","0","0","2","20","10050682","1","10050683","0","5"
"0","0","0","10050678","0","0","2","22","10050686","3","10050684","0","5"
"0","0","0","10050688","0","0","2","18","10050689","3","10050685","0","5"
"0","0","0","10050684","0","0","4","21","10050687","0","10050686","0","5"
"0","0","0","10050686","0","0","6","20","10050688","0","10050687","0","5"
"0","0","0","10050687","0","0","11","19","10050685","10001","10050688","0","5"
"0","0","0","10050680","10050685","0","7","17","10050690","10001","10050689","0","5"
"0","0","0","10050689","0","0","4","16","10050691","0","10050690","0","5"
"0","0","0","10050690","0","0","15","15","10050692","0","10050691","0","5"
"0","0","0","10050691","0","0","14","14","10050693","5","10050692","0","5"
"0","0","0","10050692","0","0","6","13","10050694","0","10050693","0","5"
"0","0","0","10050693","0","0","11","12","10050695","10001","10050694","0","5"
"0","0","0","10050694","0","0","2","11","10050696","2","10050695","0","5"
"0","0","0","10050695","0","0","4","10","10050180","0","10050696","0","5"
"0","0","0","10050183","0","0","4","6","10050840","0","10050697","0","5"
"0","0","0","10050192","0","0","14","72","10050699","4","10050698","0","5"
"0","0","0","10050698","0","0","4","71","10050700","0","10050699","0","5"
"0","0","0","10050699","0","0","2","70","10050701","1","10050700","0","5"
"0","0","0","10050700","0","0","7","69","10050702","10001","10050701","0","5"
"0","0","0","10050701","0","0","2","68","10050712","2","10050702","0","5"
"0","0","0","10050712","0","0","14","66","10050705","4","10050704","0","5"
"0","0","0","10050704","0","0","4","65","10050841","0","10050705","0","5"
"0","0","0","10050841","0","0","7","63","10050708","10001","10050707","0","5"
"0","0","0","10050707","0","0","2","62","10050713","2","10050708","0","5"
"0","0","0","10050713","0","0","14","60","10050711","3","10050710","0","5"
"0","0","0","10050710","0","10050715","11","59","10050714","10001","10050711","0","5"
"0","0","0","10050702","0","0","11","67","10050704","10001","10050712","0","5"
"0","0","0","10050708","0","0","12","61","10050710","0","10050713","0","5"
"0","0","0","10050711","0","0","3","58","10050717","1","10050714","0","5"
"0","0","0","10050711","0","0","4","58","10050716","0","10050715","0","5"
"0","0","0","10050715","0","0","2","57","10050719","2","10050716","0","5"
"0","0","0","10050714","0","0","12","57","10050718","0","10050717","0","5"
"0","0","0","10050717","0","0","14","56","10050720","4","10050718","0","5"
"0","0","0","10050716","0","0","3","56","10050720","3","10050719","0","5"
"0","0","0","10050718","10050719","0","4","55","10050721","0","10050720","0","5"
"0","0","0","10050720","0","0","5","54","10050722","0","10050721","0","5"
"0","0","0","10050721","0","0","3","53","10050723","1","10050722","0","5"
"0","0","0","10050722","0","0","16","52","10050724","10050723","10050723","0","5"
"0","0","0","10050723","0","0","14","51","10050725","2","10050724","0","5"
"0","0","0","10050724","0","0","7","50","10050726","10001","10050725","0","5"
"0","0","0","10050725","0","0","5","49","10050842","0","10050726","0","5"
"0","0","0","10050842","0","0","7","47","10050729","10002","10050728","0","5"
"0","0","0","10050728","0","0","2","46","10050730","2","10050729","0","5"
"0","0","0","10050729","0","0","4","45","10050731","0","10050730","0","5"
"0","0","0","10050730","0","0","14","44","10050732","3","10050731","0","5"
"0","0","0","10050731","0","0","6","43","10050733","0","10050732","0","5"
"0","0","0","10050732","0","0","3","42","10050734","1","10050733","0","5"
"0","0","0","10050733","0","0","7","41","10050735","10001","10050734","0","5"
"0","0","0","10050734","0","0","14","40","10050843","4","10050735","0","5"
"0","0","0","10050473","0","0","4","37","10050738","0","10050737","0","5"
"0","0","0","10050737","0","0","15","36","10050739","0","10050738","0","5"
"0","0","0","10050738","0","0","14","35","10050740","3","10050739","0","5"
"0","0","0","10050739","0","0","6","34","10050235","0","10050740","0","5"
"0","0","0","10050237","0","0","2","30","10050253","1","10050741","0","5"
"0","0","0","10050253","0","0","2","28","10050255","2","10050742","0","5"
"0","0","0","10050844","0","0","4","25","10050845","0","10050744","0","5"
"0","0","0","10050845","0","0","15","23","10050747","0","10050746","0","5"
"0","0","0","10050746","0","0","3","22","10050748","2","10050747","0","5"
"0","0","0","10050747","0","0","11","21","10050749","10001","10050748","0","5"
"0","0","0","10050748","0","0","4","20","10050750","0","10050749","0","5"
"0","0","0","10050749","0","0","5","19","10050751","0","10050750","0","5"
"0","0","0","10050750","0","0","2","18","10050752","2","10050751","0","5"
"0","0","0","10050751","0","0","7","17","10050753","10003","10050752","0","5"
"0","0","0","10050752","0","0","4","16","10050754","0","10050753","0","5"
"0","0","0","10050753","0","0","14","15","10050846","4","10050754","0","5"
"0","0","0","10050846","0","0","12","13","10050757","0","10050756","0","5"
"0","0","0","10050756","0","0","11","12","10050758","10001","10050757","0","5"
"0","0","0","10050757","0","0","2","11","10050759","3","10050758","0","5"
"0","0","0","10050758","0","10050761","4","10","10050760","0","10050759","0","5"
"0","0","0","10050759","0","0","2","9","10050762","1","10050760","0","5"
"0","0","0","10050759","0","0","2","9","10050763","3","10050761","0","5"
"0","0","0","10050760","0","0","2","8","10050766","3","10050762","0","5"
"0","0","0","10050761","0","0","6","8","10050764","0","10050763","0","5"
"0","0","0","10050763","0","0","14","7","10050765","5","10050764","0","5"
"0","0","0","10050764","10050766","0","7","6","10050767","10003","10050765","0","5"
"0","0","0","10050762","0","0","3","7","10050765","2","10050766","0","5"
"0","0","0","10050765","0","0","2","5","10050768","1","10050767","0","5"
"0","0","0","10050767","0","0","14","4","10050769","3","10050768","0","5"
"0","0","0","10050768","0","0","2","3","10050770","3","10050769","0","5"
"0","0","0","10050769","0","0","6","2","10050771","0","10050770","0","5"
"0","0","0","10050770","0","0","2","1","10050772","1","10050771","0","5"
"0","0","0","10050771","0","0","13","0","10050773","0","10050772","0","5"
"0","0","0","10050772","0","0","7","74","10050774","10001","10050773","0","5"
"0","0","0","10050773","0","0","5","73","10050775","0","10050774","0","5"
"0","0","0","10050774","0","0","14","72","10050776","4","10050775","0","5"
"0","0","0","10050775","0","0","6","71","10050777","0","10050776","0","5"
"0","0","0","10050776","0","0","12","70","10050778","0","10050777","0","5"
"0","0","0","10050777","0","0","3","69","10050779","2","10050778","0","5"
"0","0","0","10050778","0","10050783","4","68","10050780","0","10050779","0","5"
"0","0","0","10050779","0","0","7","67","10050781","10003","10050780","0","5"
"0","0","0","10050780","0","0","15","66","10050782","0","10050781","0","5"
"0","0","0","10050781","0","0","14","65","10050786","4","10050782","0","5"
"0","0","0","10050779","0","0","2","67","10050784","1","10050783","0","5"
"0","0","0","10050783","0","0","7","66","10050785","10001","10050784","0","5"
"0","0","0","10050784","0","0","6","65","10050786","0","10050785","0","5"
"0","0","0","10050782","10050785","0","11","64","10050787","10001","10050786","0","5"
"0","0","0","10050786","0","0","4","63","10050788","0","10050787","0","5"
"0","0","0","10050787","0","0","14","62","10050847","4","10050788","0","5"
"0","0","0","10050847","0","10050792","7","60","10050791","10001","10050790","0","5"
"0","0","0","10050790","0","0","7","59","10050794","10002","10050791","0","5"
"0","0","0","10050790","0","0","3","59","10050793","2","10050792","0","5"
"0","0","0","10050792","0","0","7","58","10050796","10003","10050793","0","5"
"0","0","0","10050791","0","0","3","58","10050795","3","10050794","0","5"
"0","0","0","10050794","0","0","2","57","10050797","3","10050795","0","5"
"0","0","0","10050793","0","0","3","57","10050798","3","10050796","0","5"
"0","0","0","10050795","0","0","12","56","10050803","0","10050797","0","5"
"0","0","0","10050796","0","0","4","56","10050799","0","10050798","0","5"
"0","0","0","10050798","0","0","7","55","10050800","10001","10050799","0","5"
"0","0","0","10050799","0","0","11","54","10050801","10001","10050800","0","5"
"0","0","0","10050800","10050802","0","6","53","10050804","0","10050801","0","5"
"0","0","0","10050803","0","0","4","54","10050801","0","10050802","0","5"
"0","0","0","10050797","0","0","2","55","10050802","2","10050803","0","5"
"0","0","0","10050801","0","0","7","52","10050805","10002","10050804","0","5"
"0","0","0","10050804","0","0","15","51","10050806","0","10050805","0","5"
"0","0","0","10050805","0","0","14","50","10050807","4","10050806","0","5"
"0","0","0","10050806","0","0","7","49","10050808","10002","10050807","0","5"
"0","0","0","10050807","0","0","4","48","10050809","0","10050808","0","5"
"0","0","0","10050808","0","0","2","47","10050810","1","10050809","0","5"
"0","0","0","10050809","0","0","3","46","10050811","3","10050810","0","5"
"0","0","0","10050810","0","0","14","45","10050812","6","10050811","0","5"
"0","0","0","10050811","0","0","12","44","10050813","0","10050812","0","5"
"0","0","0","10050812","0","0","11","43","10050814","10001","10050813","0","5"
"0","0","0","10050813","0","0","3","42","10050815","2","10050814","0","5"
"0","0","0","10050814","0","0","2","41","10050816","2","10050815","0","5"
"0","0","0","10050815","0","0","4","40","10050817","0","10050816","0","5"
"0","0","0","10050816","0","0","3","39","10050818","2","10050817","0","5"
"0","0","0","10050817","0","0","16","38","10050819","10050818","10050818","0","5"
"0","0","0","10050818","0","0","12","37","10050820","0","10050819","0","5"
"0","0","0","10050819","0","0","14","36","10050821","3","10050820","0","5"
"0","0","0","10050820","0","0","2","35","10050822","1","10050821","0","5"
"0","0","0","10050821","0","0","14","34","10050823","3","10050822","0","5"
"0","0","0","10050822","0","0","6","33","10050824","0","10050823","0","5"
"0","0","0","10050823","0","0","2","32","10050349","2","10050824","0","5"
"0","0","0","10050349","0","0","14","30","10050353","1","10050825","0","5"
"0","0","0","10050352","0","0","14","30","10050356","6","10050826","0","5"
"0","0","0","10050370","0","0","15","14","10050441","0","10050827","0","5"
"0","0","0","10050448","0","0","4","5","10050382","0","10050828","0","5"
"0","0","0","10050383","0","0","7","2","10050385","10003","10050829","0","5"
"0","0","0","10050597","0","0","14","62","10050599","3","10050830","0","5"
"0","0","0","10050850","0","0","11","52","10050614","10001","10050831","0","5"
"0","0","0","10050641","0","0","14","22","10050643","2","10050832","0","5"
"0","0","0","10050647","0","0","14","16","10050649","2","10050833","0","5"
"0","0","0","10050835","0","0","15","12","10050063","0","10050834","0","5"
"0","0","0","10050650","0","0","14","13","10050834","3","10050835","0","5"
"0","0","0","10050502","0","10050505","14","53","10050504","3","10050836","0","5"
"0","0","0","10050511","0","0","11","47","10050127","10001","10050837","0","5"
"0","0","0","10050128","0","0","3","44","10050564","1","10050838","0","5"
"0","0","0","10050666","0","0","2","33","10050668","1","10050839","0","5"
"0","0","0","10050697","0","0","3","5","10050186","2","10050840","0","5"
"0","0","0","10050705","0","0","3","64","10050707","2","10050841","0","5"
"0","0","0","10050726","0","0","11","48","10050728","10001","10050842","0","5"
"0","0","0","10050735","0","0","3","39","10050473","2","10050843","0","5"
"0","0","0","10050255","0","0","11","26","10050744","10001","10050844","0","5"
"0","0","0","10050744","0","0","14","24","10050746","6","10050845","0","5"
"0","0","0","10050754","0","0","3","14","10050756","3","10050846","0","5"
"0","0","0","10050788","0","0","2","61","10050790","2","10050847","0","5"
"0","0","0","10050361","0","0","11","23","10050363","10001","10050848","0","5"
"0","0","0","10050367","0","0","14","17","10050369","6","10050849","0","5"
"0","0","0","10050611","0","0","14","53","10050831","3","10050850","0","5"
"0","0","0","10050583","0","0","14","9","10050653","4","10050851","0","5"
"0","0","0","10050493","0","0","2","62","10050495","1","10050852","0","5"
"0","0","0","0","0","0","1","71","10060002","0","10060001","0","6"
"0","0","0","10060001","10060369","0","7","70","10060003","10001","10060002","0","6"
"0","0","0","10060002","0","0","2","69","10060004","1","10060003","0","6"
"0","0","0","10060003","0","0","4","68","10060012","0","10060004","0","6"
"0","0","0","10060004","0","0","12","67","10060013","0","10060012","0","6"
"0","0","0","10060012","0","0","5","66","10060014","0","10060013","0","6"
"0","0","0","10060013","0","0","2","65","10060015","1","10060014","0","6"
"0","0","0","10060014","0","0","4","64","10060018","0","10060015","0","6"
"0","0","0","10060015","0","0","11","63","10060019","10001","10060018","0","6"
"0","0","0","10060018","0","10060023","6","62","10060020","0","10060019","0","6"
"0","0","0","10060019","0","0","2","61","10060022","2","10060020","0","6"
"0","0","0","10060022","0","0","2","59","10060380","2","10060021","0","6"
"0","0","0","10060020","0","0","12","60","10060021","0","10060022","0","6"
"0","0","0","10060019","0","0","3","61","10060025","1","10060023","0","6"
"0","0","0","10060025","0","0","3","59","10060380","2","10060024","0","6"
"0","0","0","10060023","0","0","4","60","10060024","0","10060025","0","6"
"0","0","0","10060380","0","0","7","57","10060028","10002","10060027","0","6"
"0","0","0","10060027","0","0","2","56","10060029","2","10060028","0","6"
"0","0","0","10060028","0","0","12","55","10060030","0","10060029","0","6"
"0","0","0","10060029","0","0","14","54","10060031","4","10060030","0","6"
"0","0","0","10060030","0","0","11","53","10060032","10001","10060031","0","6"
"0","0","0","10060031","0","0","4","52","10060033","0","10060032","0","6"
"0","0","0","10060032","0","10060035","2","51","10060034","1","10060033","0","6"
"0","0","0","10060033","0","0","12","50","10060037","0","10060034","0","6"
"0","0","0","10060033","0","0","7","50","10060036","10002","10060035","0","6"
"0","0","0","10060035","0","0","3","49","10060039","3","10060036","0","6"
"0","0","0","10060034","0","0","14","49","10060038","2","10060037","0","6"
"0","0","0","10060037","0","0","6","48","10060040","0","10060038","0","6"
"0","0","0","10060036","0","0","4","48","10060041","0","10060039","0","6"
"0","0","0","10060038","0","0","7","47","10060043","10002","10060040","0","6"
"0","0","0","10060039","0","0","2","47","10060042","3","10060041","0","6"
"0","0","0","10060041","0","0","7","46","10060045","10003","10060042","0","6"
"0","0","0","10060040","0","0","14","46","10060044","2","10060043","0","6"
"0","0","0","10060043","0","0","11","45","10060047","10001","10060044","0","6"
"0","0","0","10060042","0","0","3","45","10060046","2","10060045","0","6"
"0","0","0","10060045","0","0","2","44","10060048","3","10060046","0","6"
"0","0","0","10060044","0","0","7","44","10060048","10001","10060047","0","6"
"0","0","0","10060046","10060047","0","14","43","10060049","2","10060048","0","6"
"0","0","0","10060048","0","0","7","42","10060402","10001","10060049","0","6"
"0","0","0","10060476","0","0","4","74","10060093","0","10060092","0","6"
"0","0","0","10060092","0","0","3","73","10060094","2","10060093","0","6"
"0","0","0","10060093","0","0","2","72","10060095","2","10060094","0","6"
"0","0","0","10060094","0","10060097","6","71","10060096","0","10060095","0","6"
"0","0","0","10060095","0","0","4","70","10060099","0","10060096","0","6"
"0","0","0","10060095","0","0","2","70","10060098","3","10060097","0","6"
"0","0","0","10060097","0","0","6","69","10060101","0","10060098","0","6"
"0","0","0","10060096","0","0","3","69","10060100","2","10060099","0","6"
"0","0","0","10060099","0","0","7","68","10060102","10003","10060100","0","6"
"0","0","0","10060098","0","0","5","68","10060102","0","10060101","0","6"
"0","0","0","10060100","10060101","0","11","67","10060103","10001","10060102","0","6"
"0","0","0","10060102","0","0","4","66","10060104","0","10060103","0","6"
"0","0","0","10060103","0","0","7","65","10060105","10001","10060104","0","6"
"0","0","0","10060104","0","0","14","64","10060106","4","10060105","0","6"
"0","0","0","10060105","0","0","3","63","10060107","1","10060106","0","6"
"0","0","0","10060106","0","0","7","62","10060108","10001","10060107","0","6"
"0","0","0","10060107","0","0","12","61","10060110","0","10060108","0","6"
"0","0","0","10060108","0","0","6","60","10060156","0","10060110","0","6"
"0","0","0","10060156","0","0","7","58","10060113","10001","10060112","0","6"
"0","0","0","10060112","0","0","2","57","10060114","1","10060113","0","6"
"0","0","0","10060113","0","0","11","56","10060477","10001","10060114","0","6"
"0","0","0","10060477","0","0","14","54","10060117","3","10060116","0","6"
"0","0","0","10060116","0","0","2","53","10060118","1","10060117","0","6"
"0","0","0","10060117","0","0","4","52","10060119","0","10060118","0","6"
"0","0","0","10060118","0","10060121","6","51","10060120","0","10060119","0","6"
"0","0","0","10060119","0","0","3","50","10060123","3","10060120","0","6"
"0","0","0","10060119","0","0","2","50","10060122","1","10060121","0","6"
"0","0","0","10060121","0","0","7","49","10060125","10003","10060122","0","6"
"0","0","0","10060120","0","0","2","49","10060124","3","10060123","0","6"
"0","0","0","10060123","0","0","2","48","10060126","2","10060124","0","6"
"0","0","0","10060122","0","0","14","48","10060127","5","10060125","0","6"
"0","0","0","10060124","0","0","3","47","10060129","3","10060126","0","6"
"0","0","0","10060125","0","0","6","47","10060128","0","10060127","0","6"
"0","0","0","10060127","0","0","7","46","10060130","10002","10060128","0","6"
"0","0","0","10060126","0","0","14","46","10060131","4","10060129","0","6"
"0","0","0","10060128","0","0","7","45","10060133","10003","10060130","0","6"
"0","0","0","10060129","0","0","7","45","10060132","10001","10060131","0","6"
"0","0","0","10060131","0","0","2","44","10060134","3","10060132","0","6"
"0","0","0","10060130","0","0","5","44","10060134","0","10060133","0","6"
"0","0","0","10060132","10060133","0","4","43","10060135","0","10060134","0","6"
"0","0","0","10060134","0","0","3","42","10060478","1","10060135","0","6"
"0","0","0","10060478","0","0","12","40","10060138","0","10060137","0","6"
"0","0","0","10060137","0","0","3","39","10060139","2","10060138","0","6"
"0","0","0","10060138","0","0","2","38","10060140","2","10060139","0","6"
"0","0","0","10060139","0","0","7","37","10060141","10001","10060140","0","6"
"0","0","0","10060140","0","0","12","36","10060142","0","10060141","0","6"
"0","0","0","10060141","0","0","2","35","10060143","1","10060142","0","6"
"0","0","0","10060142","0","0","6","34","10060144","0","10060143","0","6"
"0","0","0","10060143","0","0","4","33","10060145","0","10060144","0","6"
"0","0","0","10060144","0","0","2","32","10060146","1","10060145","0","6"
"0","0","0","10060145","0","0","14","31","10060479","3","10060146","0","6"
"0","0","0","10060479","0","0","2","29","10060149","1","10060148","0","6"
"0","0","0","10060148","0","0","11","28","10060150","10001","10060149","0","6"
"0","0","0","10060149","0","0","7","27","10060399","10002","10060150","0","6"
"0","0","0","10060398","0","0","2","24","10060480","2","10060153","0","6"
"0","0","0","10060110","0","0","4","59","10060112","0","10060156","0","6"
"0","0","0","10060492","0","0","6","10","10060162","0","10060161","0","6"
"0","0","0","10060161","0","0","12","9","10060163","0","10060162","0","6"
"0","0","0","10060162","0","0","7","8","10060164","10002","10060163","0","6"
"0","0","0","10060163","0","0","15","7","10060165","2","10060164","0","6"
"0","0","0","10060164","0","10060166","4","6","10060167","0","10060165","0","6"
"0","0","0","10060165","0","0","7","9","10060169","10003","10060166","0","6"
"0","0","0","10060165","0","0","2","5","10060168","1","10060167","0","6"
"0","0","0","10060167","10060172","0","11","4","10060173","10001","10060168","0","6"
"0","0","0","10060166","0","0","2","8","10060170","3","10060169","0","6"
"0","0","0","10060169","0","0","14","7","10060171","6","10060170","0","6"
"0","0","0","10060170","0","0","6","6","10060172","0","10060171","0","6"
"0","0","0","10060171","0","0","3","5","10060168","3","10060172","0","6"
"0","0","0","10060168","0","0","3","3","10060174","2","10060173","0","6"
"0","0","0","10060173","0","0","7","2","10060175","10002","10060174","0","6"
"0","0","0","10060174","0","0","7","1","10060493","10003","10060175","0","6"
"0","0","0","10060493","0","0","6","74","10060178","0","10060177","0","6"
"0","0","0","10060177","0","0","12","73","10060179","0","10060178","0","6"
"0","0","0","10060178","0","0","2","72","10060494","1","10060179","0","6"
"0","0","0","10060498","0","0","2","66","10060184","1","10060183","0","6"
"0","0","0","10060183","0","0","11","65","10060185","10001","10060184","0","6"
"0","0","0","10060184","0","0","6","64","10060186","0","10060185","0","6"
"0","0","0","10060185","0","0","2","63","10060188","1","10060186","0","6"
"0","0","0","10060188","0","0","2","61","10060189","1","10060187","0","6"
"0","0","0","10060186","0","0","3","62","10060187","2","10060188","0","6"
"0","0","0","10060187","0","10060191","7","60","10060190","10001","10060189","0","6"
"0","0","0","10060189","0","0","4","59","10060193","0","10060190","0","6"
"0","0","0","10060189","0","0","14","59","10060192","3","10060191","0","6"
"0","0","0","10060191","0","0","2","58","10060195","3","10060192","0","6"
"0","0","0","10060190","0","0","14","58","10060499","2","10060193","0","6"
"0","0","0","10060192","0","0","3","57","10060500","3","10060195","0","6"
"0","0","0","10060500","0","0","6","55","10060198","0","10060197","0","6"
"0","0","0","10060197","0","0","3","54","10060199","1","10060198","0","6"
"0","0","0","10060198","0","0","4","53","10060200","0","10060199","0","6"
"0","0","0","10060199","0","0","2","52","10060201","1","10060200","0","6"
"0","0","0","10060200","0","0","11","51","10060202","10001","10060201","0","6"
"0","0","0","10060201","0","10060204","7","50","10060203","10001","10060202","0","6"
"0","0","0","10060202","0","0","14","49","10060206","3","10060203","0","6"
"0","0","0","10060202","0","0","12","49","10060205","0","10060204","0","6"
"0","0","0","10060204","0","0","14","48","10060208","4","10060205","0","6"
"0","0","0","10060203","0","0","7","48","10060207","10003","10060206","0","6"
"0","0","0","10060206","0","0","4","47","10060209","0","10060207","0","6"
