8aa78bcab40fa8b12381d5758845d57601ebb44efe21230fcd3ad5ca7dd63871,92aecde261284d18bd5e948727551bb1d5dc822c7b2dba5a9f311812f644e0a5,8664b138876d727225d41f65852176739b68eb03e2731afb7cba84dffdb2e853,c022008d5663e7d1dbac1dc3b7ee5d9cc9acd7b769dbe0ac39c8e98f1dec394b,a6ff40aaf628277de22b7c55fb645e15ab092c4f8668b35b6b9e4ddd56c64116,b901b9aff97b3b3baf375a317674a9fd20c4215d870eff451f4340d7bbb44d18,be9e3aac6c056dd302e4a0f5d2a597508ac7807caf66d1cf57363743426739b1,82e8e185692ef20ab16db239f73809db2b3254a4befd265b716e403d7da3d0a7,5ea9322907846e17f2abee3306f10dbf0e4417c6f75a5ebb20626f86f8afea78,a50f2112475489f86e535df02eed2ae4172a8e5a890f1649e6930f56413275fe,fd13ae952eacafe0e9b169374e50c24aad79ecb2cf910523c92a5293071d45f5,b4f77d5391102b0fd595aec0334ad233866f25419bea7bb8c41345e589cede7f,51e93e061cf2456068886eed5c38a9ec2d9f5d4586b4fdaa9a9f56ff579cc46e,99012e80f513d59f0e5850b58f504dd12d8eee8484c5589d38b21bc66c1ba33c,da228938eb1ce93b986f0147915df9911f328395aef00f57fdc6284a487a6a0b,b861ead9edadeb3918eb4a460d92c85d0b5c3599ebc0b145515269f465edebbc,4379855faa79e7b606a922b24b7bd7588f1abea4d274e53e9a0fc107367c005d,2440c2a88e1a4bdf54df0e30f87cdcf4f8bf0510bedcb6c01cdbd2c82abfa64d,a21cc3fbfea7abda7851615814e150421fef47b8a41f27f5e103c841f142e274,4dafddf4b001e013e72d02df1909e09bad75e015a4bdd57fc9087b3e2e2c4d56,ddea19e1a640d8f439caedfded3fcc9f00367217195b1e036eb39c97a2e56c3f,70bcb78cc0aa806c5e2448cde07ab20b78a1ef877415b85fd5057aa459c854e2,4a73ac556e7f04598e373ab8fcad4e730ddd1bf2ce70c9a8f0dda30f4972107f,4e83c4437504b0e50b6e1f00bf06408b2a4ecf9e77b7089841c3e4fde0369df5,347fe96f3d8459057ad09694803b8d7ae3f5c5139495af527b9913a509501e6b,f5f9800b5192c6cf10499a0b2f9789512ff95cff3ba1eb784d1d09f57e2f394a,fadcb3df2a5281191e53dc1ae808a9cab8b279843dffdb7c8bd84f6f68b423c1,b902d1c28134a7a23a2bb11c3001781fe03d227f6d384188c6f08aa71d2c4128,3af0db04b2df774f2727d1cba5c83978bfde2d013086cf6345a3385af8e0f94d,1c7a5595f7887fe8f04f76541e6e83bb73fbb22f8dc4d323c5f152561707886a,3664a9307d438588d4c246b63fafc576a632cbfa48e955d1d85b292604f71225
"1","0","0","1007210101","1007210102","100","0","1007210104","1","0","1007210103","10072101","1","1","34","0","100","1","0","1","0","100","0","33","0","1007210103","100","1007210103","0","0","0"
"6","100","1007220105","1007220101","1007220105","3","100","1007220105","1","1","1007220103","10072201","1","6","100","1007220106","100","1","1","1","67","100","1","100","1007220105","1007220105","3","1007220102","1007220104","100","1"
"1","100","1007230104","1007230101","1007230104","100","100","1007230104","1","1","1007230104","10072301","1","6","100","1007230103","100","1","1","1","33","100","1","100","1007230104","1007230104","100","1007230102","1007230105","34","1"
"1","100","1007240107","1007240101","1007240105","100","100","1007240106","1","1","1007240103","10072401","1","6","100","1007240109","100","1","1","1","100","100","1","100","1007240108","1007240104","100","1007240102","1007240110","100","1"
"1","0","0","1007310101","1007310102","100","0","0","0","0","1007310103","10073101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007310103","100","1007310103","0","0","0"
"6","100","1007320105","1007320101","1007320105","3","33","1007320105","1","1","1007320103","10073201","1","6","100","1007320105","100","1","1","1","34","100","1","100","1007320105","1007320105","3","1007320102","1007320104","100","1"
"1","0","1007330104","1007330101","1007330104","100","100","1007330104","1","1","1007330104","10073301","1","6","100","1007330103","100","1","0","1","33","100","1","100","1007330104","1007330104","100","1007330102","0","34","1"
"1","100","1007340107","1007340101","1007340105","100","100","1007340106","1","1","1007340103","10073401","1","6","100","1007340109","100","1","1","1","100","100","1","100","1007340108","1007340104","100","1007340102","1007340110","100","1"
"1","0","0","1007410101","1007410102","100","0","0","0","0","1007410103","10074101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007410103","100","1007410103","0","0","0"
"6","100","1007420105","1007420101","1007420105","3","33","1007420105","1","1","1007420103","10074201","1","6","100","1007420105","100","1","1","1","34","100","1","100","1007420105","1007420105","3","1007420102","1007420104","100","1"
"1","0","1007430104","1007430101","1007430104","100","100","1007430104","1","1","1007430104","10074301","1","6","100","1007430103","100","1","0","1","33","100","1","100","1007430104","1007430104","100","1007430102","0","34","1"
"1","100","1007440107","1007440101","1007440105","100","100","1007440106","1","1","1007440103","10074401","1","6","100","1007440109","100","1","1","1","100","100","1","100","1007440108","1007440104","100","1007440102","1007440110","100","1"
"1","0","0","1007510101","1007510102","100","0","0","0","0","1007510103","10075101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007510103","100","1007510103","0","0","0"
"6","100","1007520105","1007520101","1007520105","3","33","1007520105","1","1","1007520103","10075201","1","6","100","1007520105","100","1","1","1","34","100","1","100","1007520105","1007520105","3","1007520102","1007520104","100","1"
"1","0","1007530104","1007530101","1007530104","100","100","1007530104","1","1","1007530104","10075301","1","6","100","1007530103","100","1","0","1","33","100","1","100","1007530104","1007530104","100","1007530102","0","34","1"
"1","100","1007540107","1007540101","1007540105","100","100","1007540106","1","1","1007540103","10075401","1","6","100","1007540109","100","1","1","1","100","100","1","100","1007540108","1007540104","100","1007540102","1007540110","100","1"
"1","0","0","1007610101","1007610102","100","0","0","0","0","1007610103","10076101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007610103","100","1007610103","0","0","0"
"6","100","1007620105","1007620101","1007620105","3","33","1007620105","1","1","1007620103","10076201","1","6","100","1007620105","100","1","1","1","34","100","1","100","1007620105","1007620105","3","1007620102","1007620104","100","1"
"1","0","1007630104","1007630101","1007630104","100","100","1007630104","1","1","1007630104","10076301","1","6","100","1007630103","100","1","0","1","33","100","1","100","1007630104","1007630104","100","1007630102","0","34","1"
"1","100","1007640107","1007640101","1007640105","100","100","1007640106","1","1","1007640103","10076401","1","6","100","1007640109","100","1","1","1","100","100","1","100","1007640108","1007640104","100","1007640102","1007640110","100","1"
"1","0","0","1007710101","1007710102","100","0","0","0","0","1007710103","10077101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007710103","100","1007710103","0","0","0"
"6","100","1007720105","1007720101","1007720105","3","33","1007720105","1","1","1007720103","10077201","1","6","100","1007720105","100","1","1","1","34","100","1","100","1007720105","1007720105","3","1007720102","1007720104","100","1"
"1","0","1007730104","1007730101","1007730104","100","100","1007730104","1","1","1007730104","10077301","1","6","100","1007730103","100","1","0","1","33","100","1","100","1007730104","1007730104","100","1007730102","0","34","1"
"1","100","1007740107","1007740101","1007740105","100","100","1007740106","1","1","1007740103","10077401","1","6","100","1007740109","100","1","1","1","100","100","1","100","1007740108","1007740104","100","1007740102","1007740110","100","1"
"1","0","0","1007810101","1007810102","100","0","0","0","0","1007810103","10078101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007810103","100","1007810103","0","0","0"
"6","100","1007820105","1007820101","1007820105","3","33","1007820105","1","1","1007820103","10078201","1","6","100","1007820105","100","1","1","1","34","100","1","100","1007820105","1007820105","3","1007820102","1007820104","100","1"
"1","0","1007830104","1007830101","1007830104","100","100","1007830104","1","1","1007830104","10078301","1","6","100","1007830103","100","1","0","1","33","100","1","100","1007830104","1007830104","100","1007830102","0","34","1"
"1","100","1007840107","1007840101","1007840105","100","100","1007840106","1","1","1007840103","10078401","1","6","100","1007840109","100","1","1","1","100","100","1","100","1007840108","1007840104","100","1007840102","1007840110","100","1"
"1","0","0","1007910101","1007910102","100","0","0","0","0","1007910103","10079101","1","1","34","0","100","1","0","1","0","0","0","33","0","1007910103","100","1007910103","0","0","0"
"6","100","1007920105","1007920101","1007920105","3","33","1007920105","1","1","1007920103","10079201","1","6","100","1007920105","100","1","1","1","34","100","1","100","1007920105","1007920105","3","1007920102","1007920104","100","1"
"1","0","1007930104","1007930101","1007930104","100","100","1007930104","1","1","1007930104","10079301","1","6","100","1007930103","100","1","0","1","33","100","1","100","1007930104","1007930104","100","1007930102","0","34","1"
"1","100","1007940107","1007940101","1007940105","100","100","1007940106","1","1","1007940103","10079401","1","6","100","1007940109","100","1","1","1","100","100","1","100","1007940108","1007940104","100","1007940102","1007940110","100","1"
"1","0","0","1008010101","1008010102","100","0","0","0","0","1008010103","10080101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008010103","100","1008010103","0","0","0"
"6","100","1008020105","1008020101","1008020105","3","33","1008020105","1","1","1008020103","10080201","1","6","100","1008020105","100","1","1","1","34","100","1","100","1008020105","1008020105","3","1008020102","1008020104","100","1"
"1","0","1008030104","1008030101","1008030104","100","100","1008030104","1","1","1008030104","10080301","1","6","100","1008030103","100","1","0","1","33","100","1","100","1008030104","1008030104","100","1008030102","0","34","1"
"1","100","1008040107","1008040101","1008040105","100","100","1008040106","1","1","1008040103","10080401","1","6","100","1008040109","100","1","1","1","100","100","1","100","1008040108","1008040104","100","1008040102","1008040110","100","1"
"1","0","0","1008110101","1008110102","100","0","0","0","0","1008110103","10081101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008110103","100","1008110103","0","0","0"
"6","100","1008120105","1008120101","1008120105","3","33","1008120105","1","1","1008120103","10081201","1","6","100","1008120105","100","1","1","1","34","100","1","100","1008120105","1008120105","3","1008120102","1008120104","100","1"
"1","0","1008130104","1008130101","1008130104","100","100","1008130104","1","1","1008130104","10081301","1","6","100","1008130103","100","1","0","1","33","100","1","100","1008130104","1008130104","100","1008130102","0","34","1"
"1","100","1008140107","1008140101","1008140105","100","100","1008140106","1","1","1008140103","10081401","1","6","100","1008140109","100","1","1","1","100","100","1","100","1008140108","1008140104","100","1008140102","1008140110","100","1"
"1","0","0","1008210101","1008210102","100","0","0","0","0","1008210103","10082101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008210103","100","1008210103","0","0","0"
"6","100","1008220105","1008220101","1008220105","3","33","1008220105","1","1","1008220103","10082201","1","6","100","1008220105","100","1","1","1","34","100","1","100","1008220105","1008220105","3","1008220102","1008220104","100","1"
"1","0","1008230104","1008230101","1008230104","100","100","1008230104","1","1","1008230104","10082301","1","6","100","1008230103","100","1","0","1","33","100","1","100","1008230104","1008230104","100","1008230102","0","34","1"
"1","100","1008240107","1008240101","1008240105","100","100","1008240106","1","1","1008240103","10082401","1","6","100","1008240109","100","1","1","1","100","100","1","100","1008240108","1008240104","100","1008240102","1008240110","100","1"
"1","0","0","1008310101","1008310102","100","0","0","0","0","1008310103","10083101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008310103","100","1008310103","0","0","0"
"6","100","1008320105","1008320101","1008320105","3","33","1008320105","1","1","1008320103","10083201","1","6","100","1008320105","100","1","1","1","34","100","1","100","1008320105","1008320105","3","1008320102","1008320104","100","1"
"1","0","1008330104","1008330101","1008330104","100","100","1008330104","1","1","1008330104","10083301","1","6","100","1008330103","100","1","0","1","33","100","1","100","1008330104","1008330104","100","1008330102","0","34","1"
"1","100","1008340107","1008340101","1008340105","100","100","1008340106","1","1","1008340103","10083401","1","6","100","1008340109","100","1","1","1","100","100","1","100","1008340108","1008340104","100","1008340102","1008340110","100","1"
"1","0","0","1008410101","1008410102","100","0","0","0","0","1008410103","10084101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008410103","100","1008410103","0","0","0"
"6","100","1008420105","1008420101","1008420105","3","33","1008420105","1","1","1008420103","10084201","1","6","100","1008420105","100","1","1","1","34","100","1","100","1008420105","1008420105","3","1008420102","1008420104","100","1"
"1","0","1008430104","1008430101","1008430104","100","100","1008430104","1","1","1008430104","10084301","1","6","100","1008430103","100","1","0","1","33","100","1","100","1008430104","1008430104","100","1008430102","0","34","1"
"1","100","1008440107","1008440101","1008440105","100","100","1008440106","1","1","1008440103","10084401","1","6","100","1008440109","100","1","1","1","100","100","1","100","1008440108","1008440104","100","1008440102","1008440110","100","1"
"1","0","0","1008510101","1008510102","100","0","0","0","0","1008510103","10085101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008510103","100","1008510103","0","0","0"
"6","100","1008520105","1008520101","1008520105","3","33","1008520105","1","1","1008520103","10085201","1","6","100","1008520105","100","1","1","1","34","100","1","100","1008520105","1008520105","3","1008520102","1008520104","100","1"
"1","0","1008530104","1008530101","1008530104","100","100","1008530104","1","1","1008530104","10085301","1","6","100","1008530103","100","1","0","1","33","100","1","100","1008530104","1008530104","100","1008530102","0","34","1"
"1","100","1008540107","1008540101","1008540105","100","100","1008540106","1","1","1008540103","10085401","1","6","100","1008540109","100","1","1","1","100","100","1","100","1008540108","1008540104","100","1008540102","1008540110","100","1"
"1","0","0","1008610101","1008610102","100","0","0","0","0","1008610103","10086101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008610103","100","1008610103","0","0","0"
"6","100","1008620105","1008620101","1008620105","3","33","1008620105","1","1","1008620103","10086201","1","6","100","1008620105","100","1","1","1","34","100","1","100","1008620105","1008620105","3","1008620102","1008620104","100","1"
"1","0","1008630104","1008630101","1008630104","100","100","1008630104","1","1","1008630104","10086301","1","6","100","1008630103","100","1","0","1","33","100","1","100","1008630104","1008630104","100","1008630102","0","34","1"
"1","100","1008640107","1008640101","1008640105","100","100","1008640106","1","1","1008640103","10086401","1","6","100","1008640109","100","1","1","1","100","100","1","100","1008640108","1008640104","100","1008640102","1008640110","100","1"
"1","0","0","1008710101","1008710102","100","0","0","0","0","1008710103","10087101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008710103","100","1008710103","0","0","0"
"6","100","1008720105","1008720101","1008720105","3","33","1008720105","1","1","1008720103","10087201","1","6","100","1008720105","100","1","1","1","34","100","1","100","1008720105","1008720105","3","1008720102","1008720104","100","1"
"1","0","1008730104","1008730101","1008730104","100","100","1008730104","1","1","1008730104","10087301","1","6","100","1008730103","100","1","0","1","33","100","1","100","1008730104","1008730104","100","1008730102","0","34","1"
"1","100","1008740107","1008740101","1008740105","100","100","1008740106","1","1","1008740103","10087401","1","6","100","1008740109","100","1","1","1","100","100","1","100","1008740108","1008740104","100","1008740102","1008740110","100","1"
"1","0","0","1008810101","1008810102","100","0","0","0","0","1008810103","10088101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008810103","100","1008810103","0","0","0"
"6","100","1008820105","1008820101","1008820105","3","33","1008820105","1","1","1008820103","10088201","1","6","100","1008820105","100","1","1","1","34","100","1","100","1008820105","1008820105","3","1008820102","1008820104","100","1"
"1","0","1008830104","1008830101","1008830104","100","100","1008830104","1","1","1008830104","10088301","1","6","100","1008830103","100","1","0","1","33","100","1","100","1008830104","1008830104","100","1008830102","0","34","1"
"1","100","1008840107","1008840101","1008840105","100","100","1008840106","1","1","1008840103","10088401","1","6","100","1008840109","100","1","1","1","100","100","1","100","1008840108","1008840104","100","1008840102","1008840110","100","1"
"1","0","0","1008910101","1008910102","100","0","0","0","0","1008910103","10089101","1","1","34","0","100","1","0","1","0","0","0","33","0","1008910103","100","1008910103","0","0","0"
"6","100","1008920105","1008920101","1008920105","3","33","1008920105","1","1","1008920103","10089201","1","6","100","1008920105","100","1","1","1","34","100","1","100","1008920105","1008920105","3","1008920102","1008920104","100","1"
"1","0","1008930104","1008930101","1008930104","100","100","1008930104","1","1","1008930104","10089301","1","6","100","1008930103","100","1","0","1","33","100","1","100","1008930104","1008930104","100","1008930102","0","34","1"
"1","100","1008940107","1008940101","1008940105","100","100","1008940106","1","1","1008940103","10089401","1","6","100","1008940109","100","1","1","1","100","100","1","100","1008940108","1008940104","100","1008940102","1008940110","100","1"
"1","0","0","1009010101","1009010102","100","0","0","0","0","1009010103","10090101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009010103","100","1009010103","0","0","0"
"6","100","1009020105","1009020101","1009020105","3","33","1009020105","1","1","1009020103","10090201","1","6","100","1009020105","100","1","1","1","34","100","1","100","1009020105","1009020105","3","1009020102","1009020104","100","1"
"1","0","1009030104","1009030101","1009030104","100","100","1009030104","1","1","1009030104","10090301","1","6","100","1009030103","100","1","0","1","33","100","1","100","1009030104","1009030104","100","1009030102","0","34","1"
"1","100","1009040107","1009040101","1009040105","100","100","1009040106","1","1","1009040103","10090401","1","6","100","1009040109","100","1","1","1","100","100","1","100","1009040108","1009040104","100","1009040102","1009040110","100","1"
"1","0","0","1009110101","1009110102","100","0","0","0","0","1009110103","10091101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009110103","100","1009110103","0","0","0"
"6","100","1009120105","1009120101","1009120105","3","33","1009120105","1","1","1009120103","10091201","1","6","100","1009120105","100","1","1","1","34","100","1","100","1009120105","1009120105","3","1009120102","1009120104","100","1"
"1","0","1009130104","1009130101","1009130104","100","100","1009130104","1","1","1009130104","10091301","1","6","100","1009130103","100","1","0","1","33","100","1","100","1009130104","1009130104","100","1009130102","0","34","1"
"1","100","1009140107","1009140101","1009140105","100","100","1009140106","1","1","1009140103","10091401","1","6","100","1009140109","100","1","1","1","100","100","1","100","1009140108","1009140104","100","1009140102","1009140110","100","1"
"1","0","0","1009210101","1009210102","100","0","0","0","0","1009210103","10092101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009210103","100","1009210103","0","0","0"
"6","100","1009220105","1009220101","1009220105","3","33","1009220105","1","1","1009220103","10092201","1","6","100","1009220105","100","1","1","1","34","100","1","100","1009220105","1009220105","3","1009220102","1009220104","100","1"
"1","0","1009230104","1009230101","1009230104","100","100","1009230104","1","1","1009230104","10092301","1","6","100","1009230103","100","1","0","1","33","100","1","100","1009230104","1009230104","100","1009230102","0","34","1"
"1","100","1009240107","1009240101","1009240105","100","100","1009240106","1","1","1009240103","10092401","1","6","100","1009240109","100","1","1","1","100","100","1","100","1009240108","1009240104","100","1009240102","1009240110","100","1"
"1","0","0","1009310101","1009310102","100","0","0","0","0","1009310103","10093101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009310103","100","1009310103","0","0","0"
"6","100","1009320105","1009320101","1009320105","3","33","1009320105","1","1","1009320103","10093201","1","6","100","1009320105","100","1","1","1","34","100","1","100","1009320105","1009320105","3","1009320102","1009320104","100","1"
"1","0","1009330104","1009330101","1009330104","100","100","1009330104","1","1","1009330104","10093301","1","6","100","1009330103","100","1","0","1","33","100","1","100","1009330104","1009330104","100","1009330102","0","34","1"
"1","100","1009340107","1009340101","1009340105","100","100","1009340106","1","1","1009340103","10093401","1","6","100","1009340109","100","1","1","1","100","100","1","100","1009340108","1009340104","100","1009340102","1009340110","100","1"
"1","0","0","1009410101","1009410102","100","0","0","0","0","1009410103","10094101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009410103","100","1009410103","0","0","0"
"6","100","1009420105","1009420101","1009420105","3","33","1009420105","1","1","1009420103","10094201","1","6","100","1009420105","100","1","1","1","34","100","1","100","1009420105","1009420105","3","1009420102","1009420104","100","1"
"1","0","1009430104","1009430101","1009430104","100","100","1009430104","1","1","1009430104","10094301","1","6","100","1009430103","100","1","0","1","33","100","1","100","1009430104","1009430104","100","1009430102","0","34","1"
"1","100","1009440107","1009440101","1009440105","100","100","1009440106","1","1","1009440103","10094401","1","6","100","1009440109","100","1","1","1","100","100","1","100","1009440108","1009440104","100","1009440102","1009440110","100","1"
"1","0","0","1009510101","1009510102","100","0","0","0","0","1009510103","10095101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009510103","100","1009510103","0","0","0"
"6","100","1009520105","1009520101","1009520105","3","33","1009520105","1","1","1009520103","10095201","1","6","100","1009520105","100","1","1","1","34","100","1","100","1009520105","1009520105","3","1009520102","1009520104","100","1"
"1","0","1009530104","1009530101","1009530104","100","100","1009530104","1","1","1009530104","10095301","1","6","100","1009530103","100","1","0","1","33","100","1","100","1009530104","1009530104","100","1009530102","0","34","1"
"1","100","1009540107","1009540101","1009540105","100","100","1009540106","1","1","1009540103","10095401","1","6","100","1009540109","100","1","1","1","100","100","1","100","1009540108","1009540104","100","1009540102","1009540110","100","1"
"1","0","0","1009610101","1009610102","100","0","0","0","0","1009610103","10096101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009610103","100","1009610103","0","0","0"
"6","100","1009620105","1009620101","1009620105","3","33","1009620105","1","1","1009620103","10096201","1","6","100","1009620105","100","1","1","1","34","100","1","100","1009620105","1009620105","3","1009620102","1009620104","100","1"
"1","0","1009630104","1009630101","1009630104","100","100","1009630104","1","1","1009630104","10096301","1","6","100","1009630103","100","1","0","1","33","100","1","100","1009630104","1009630104","100","1009630102","0","34","1"
"1","100","1009640107","1009640101","1009640105","100","100","1009640106","1","1","1009640103","10096401","1","6","100","1009640109","100","1","1","1","100","100","1","100","1009640108","1009640104","100","1009640102","1009640110","100","1"
"1","0","0","1009710101","1009710102","100","0","0","0","0","1009710103","10097101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009710103","100","1009710103","0","0","0"
"6","100","1009720105","1009720101","1009720105","3","33","1009720105","1","1","1009720103","10097201","1","6","100","1009720105","100","1","1","1","34","100","1","100","1009720105","1009720105","3","1009720102","1009720104","100","1"
"1","0","1009730104","1009730101","1009730104","100","100","1009730104","1","1","1009730104","10097301","1","6","100","1009730103","100","1","0","1","33","100","1","100","1009730104","1009730104","100","1009730102","0","34","1"
"1","100","1009740107","1009740101","1009740105","100","100","1009740106","1","1","1009740103","10097401","1","6","100","1009740109","100","1","1","1","100","100","1","100","1009740108","1009740104","100","1009740102","1009740110","100","1"
"1","0","0","1009810101","1009810102","100","0","0","0","0","1009810103","10098101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009810103","100","1009810103","0","0","0"
"6","100","1009820105","1009820101","1009820105","3","33","1009820105","1","1","1009820103","10098201","1","6","100","1009820105","100","1","1","1","34","100","1","100","1009820105","1009820105","3","1009820102","1009820104","100","1"
"1","0","1009830104","1009830101","1009830104","100","100","1009830104","1","1","1009830104","10098301","1","6","100","1009830103","100","1","0","1","33","100","1","100","1009830104","1009830104","100","1009830102","0","34","1"
"1","100","1009840107","1009840101","1009840105","100","100","1009840106","1","1","1009840103","10098401","1","6","100","1009840109","100","1","1","1","100","100","1","100","1009840108","1009840104","100","1009840102","1009840110","100","1"
"1","0","0","1009910101","1009910102","100","0","0","0","0","1009910103","10099101","1","1","34","0","100","1","0","1","0","0","0","33","0","1009910103","100","1009910103","0","0","0"
"6","100","1009920105","1009920101","1009920105","3","33","1009920105","1","1","1009920103","10099201","1","6","100","1009920105","100","1","1","1","34","100","1","100","1009920105","1009920105","3","1009920102","1009920104","100","1"
"1","0","1009930104","1009930101","1009930104","100","100","1009930104","1","1","1009930104","10099301","1","6","100","1009930103","100","1","0","1","33","100","1","100","1009930104","1009930104","100","1009930102","0","34","1"
"1","100","1009940107","1009940101","1009940105","100","100","1009940106","1","1","1009940103","10099401","1","6","100","1009940109","100","1","1","1","100","100","1","100","1009940108","1009940104","100","1009940102","1009940110","100","1"
"1","0","0","1010010101","1010010102","100","0","0","0","0","1010010103","10100101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010010103","100","1010010103","0","0","0"
"6","100","1010020105","1010020101","1010020105","3","33","1010020105","1","1","1010020103","10100201","1","6","100","1010020105","100","1","1","1","34","100","1","100","1010020105","1010020105","3","1010020102","1010020104","100","1"
"1","0","1010030104","1010030101","1010030104","100","100","1010030104","1","1","1010030104","10100301","1","6","100","1010030103","100","1","0","1","33","100","1","100","1010030104","1010030104","100","1010030102","0","34","1"
"1","100","1010040107","1010040101","1010040105","100","100","1010040106","1","1","1010040103","10100401","1","6","100","1010040109","100","1","1","1","100","100","1","100","1010040108","1010040104","100","1010040102","1010040110","100","1"
"1","0","0","1010110101","1010110102","100","0","0","0","0","1010110103","10101101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010110103","100","1010110103","0","0","0"
"6","100","1010120105","1010120101","1010120105","3","33","1010120105","1","1","1010120103","10101201","1","6","100","1010120105","100","1","1","1","34","100","1","100","1010120105","1010120105","3","1010120102","1010120104","100","1"
"1","0","1010130104","1010130101","1010130104","100","100","1010130104","1","1","1010130104","10101301","1","6","100","1010130103","100","1","0","1","33","100","1","100","1010130104","1010130104","100","1010130102","0","34","1"
"1","100","1010140107","1010140101","1010140105","100","100","1010140106","1","1","1010140103","10101401","1","6","100","1010140109","100","1","1","1","100","100","1","100","1010140108","1010140104","100","1010140102","1010140110","100","1"
"1","0","0","1010210101","1010210102","100","0","0","0","0","1010210103","10102101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010210103","100","1010210103","0","0","0"
"6","100","1010220105","1010220101","1010220105","3","33","1010220105","1","1","1010220103","10102201","1","6","100","1010220105","100","1","1","1","34","100","1","100","1010220105","1010220105","3","1010220102","1010220104","100","1"
"1","0","1010230104","1010230101","1010230104","100","100","1010230104","1","1","1010230104","10102301","1","6","100","1010230103","100","1","0","1","33","100","1","100","1010230104","1010230104","100","1010230102","0","34","1"
"1","100","1010240107","1010240101","1010240105","100","100","1010240106","1","1","1010240103","10102401","1","6","100","1010240109","100","1","1","1","100","100","1","100","1010240108","1010240104","100","1010240102","1010240110","100","1"
"1","0","0","1010310101","1010310102","100","0","0","0","0","1010310103","10103101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010310103","100","1010310103","0","0","0"
"6","100","1010320105","1010320101","1010320105","3","33","1010320105","1","1","1010320103","10103201","1","6","100","1010320105","100","1","1","1","34","100","1","100","1010320105","1010320105","3","1010320102","1010320104","100","1"
"1","0","1010330104","1010330101","1010330104","100","100","1010330104","1","1","1010330104","10103301","1","6","100","1010330103","100","1","0","1","33","100","1","100","1010330104","1010330104","100","1010330102","0","34","1"
"1","100","1010340107","1010340101","1010340105","100","100","1010340106","1","1","1010340103","10103401","1","6","100","1010340109","100","1","1","1","100","100","1","100","1010340108","1010340104","100","1010340102","1010340110","100","1"
"1","0","0","1010410101","1010410102","100","0","0","0","0","1010410103","10104101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010410103","100","1010410103","0","0","0"
"6","100","1010420105","1010420101","1010420105","3","33","1010420105","1","1","1010420103","10104201","1","6","100","1010420105","100","1","1","1","34","100","1","100","1010420105","1010420105","3","1010420102","1010420104","100","1"
"1","0","1010430104","1010430101","1010430104","100","100","1010430104","1","1","1010430104","10104301","1","6","100","1010430103","100","1","0","1","33","100","1","100","1010430104","1010430104","100","1010430102","0","34","1"
"1","100","1010440107","1010440101","1010440105","100","100","1010440106","1","1","1010440103","10104401","1","6","100","1010440109","100","1","1","1","100","100","1","100","1010440108","1010440104","100","1010440102","1010440110","100","1"
"1","0","0","1010510101","1010510102","100","0","0","0","0","1010510103","10105101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010510103","100","1010510103","0","0","0"
"6","100","1010520105","1010520101","1010520105","3","33","1010520105","1","1","1010520103","10105201","1","6","100","1010520105","100","1","1","1","34","100","1","100","1010520105","1010520105","3","1010520102","1010520104","100","1"
"1","0","1010530104","1010530101","1010530104","100","100","1010530104","1","1","1010530104","10105301","1","6","100","1010530103","100","1","0","1","33","100","1","100","1010530104","1010530104","100","1010530102","0","34","1"
"1","100","1010540107","1010540101","1010540105","100","100","1010540106","1","1","1010540103","10105401","1","6","100","1010540109","100","1","1","1","100","100","1","100","1010540108","1010540104","100","1010540102","1010540110","100","1"
"1","0","0","1010610101","1010610102","100","0","0","0","0","1010610103","10106101","1","1","34","0","100","1","0","1","0","0","0","33","0","1010610103","100","1010610103","0","0","0"
"6","100","1010620105","1010620101","1010620105","3","33","1010620105","1","1","1010620103","10106201","1","6","100","1010620105","100","1","1","1","34","100","1","100","1010620105","1010620105","3","1010620102","1010620104","100","1"
