e01491d109bf243705dac6ab183e84139b7cb6c42aae88363337d4ebd0aba2ed,07f5894e47158105658a4bae33c928fbb00df315dfe2382f00cf38ea4bd0306a,4729169f6336d5edf7d9e5ce5b1d6a021a30c119b463dd7a265baf83d98cf535,5059317802c97fe8bd7a597274fe10e3cef17b5227f3a3440fb8c2c5aafb559d,fcd9c36751275211a8fb708380db776aae9e9fa87c86f02dcdc85c34d0bd960d,6868de548c6c2e43f90603e6d8f45a6ed522dddc0e22e31fbc5af95af1945b8c,4433aca25cb9a43ba0fa9c96a6e1ae6a467c297621ff1185c505a21cbc0397ea,c183089f086d8ed396322f044af1127ce2fb1e69b554efda5fa385986c2b021d,5cd65c92e802de097eaa4aa00dfe1278724bdc63cd236e31d6c74fc0b47e0902,2f012718c47833d63bfdc82faff3bcd56732d23afa5c37ce0559e9837fdcc4d5,4e2c218cbf2c5f911ef807f083394e38b386d96bffdc66dbf1babc243dc46c3f,95292bb4266eb6829fc8a7bbe35ad0c9180e832b06a318ba6115fd9235a2104e,14727a553ad825300f5e8d3abfa89b9818ca2d4693b2d5152a2b3900a86ef7bf,3ab0333928482cb917ee65e793af0a5864782ff12664b97963e3255b5be22d9a,4fbd0bf156865103abd2124b172156c960a655a6ccd9c19498b6a142ab1120dd,7a31f87a57fe903703b5dae02a6a6b1617d009e27d5fa20bac3ce22a668d2e3d
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1059109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1059110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1059111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1059112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1059113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1059114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1059115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1059116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1060101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1060102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1060103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1060104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1060105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1060106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1060107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1060108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1060109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1060110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1060111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1060112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1060113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1060114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1060115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1060116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1061101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1061102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1061103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1061104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1061105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1061106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1061107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1061108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1061109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1061110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1061111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1061112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1061113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1061114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1061115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1061116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1063101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1063102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1063103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1063104"
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1063105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1063106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1063107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1063108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1063109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1063110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1063111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1063112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1063113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1063114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1063115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1063116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1064101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1064102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1064103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1064104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1064105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1064106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1064107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1064108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1064109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1064110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1064111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1064112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1064113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1064114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1064115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1064116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1065101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1065102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1065103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1065104"
"100","0","91002","2","8","0","0","0","2","31022","150","90006","0","0","2","1065105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1065106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1065107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1065108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1065109"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1065110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1065111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1065112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1065113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1065114"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1065115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1065116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1066101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1066102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1066103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1066104"
"100","0","91002","2","8","0","0","0","2","31043","150","90006","0","0","2","1066105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1066106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1066107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1066108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1066109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1066110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1066111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1066112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1066113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1066114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1066115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1066116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1067101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1067102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1067103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1067104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1067105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1067106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1067107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1067108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1067109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1067110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1067111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1067112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1067113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1067114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1067115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1067116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1068101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1068102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1068103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1068104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1068105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1068106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1068107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1068108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1068109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1068110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1068111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1068112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1068113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1068114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1068115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1068116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1069101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1069102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1069103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1069104"
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1069105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1069106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1069107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1069108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1069109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1069110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1069111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1069112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1069113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1069114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1069115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1069116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1070101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1070102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1070103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1070104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1070105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1070106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1070107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1070108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1070109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1070110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1070111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1070112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1070113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1070114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1070115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1070116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1071101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1071102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1071103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1071104"
"100","0","91002","2","8","0","0","0","2","31022","150","90006","0","0","2","1071105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1071106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1071107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1071108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1071109"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1071110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1071111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1071112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1071113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1071114"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1071115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1071116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1072101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1072102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1072103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1072104"
"100","0","91002","2","8","0","0","0","2","31043","150","90006","0","0","2","1072105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1072106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1072107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1072108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1072109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1072110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1072111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1072112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1072113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1072114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1072115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1072116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1073101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1073102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1073103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1073104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1073105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1073106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1073107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1073108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1073109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1073110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1073111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1073112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1073113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1073114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1073115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1073116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1074101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1074102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1074103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1074104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1074105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1074106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1074107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1074108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1074109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1074110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1074111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1074112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1074113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1074114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1074115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1074116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1075101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1075102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1075103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1075104"
"100","0","91002","2","8","0","0","0","2","31025","150","90006","0","0","2","1075105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1075106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1075107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1075108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1075109"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1075110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1075111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1075112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1075113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1075114"
"100","0","91002","2","8","0","0","0","1","31025","80","90006","0","0","2","1075115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1075116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1076101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1076102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1076103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1076104"
"100","0","91002","2","8","0","0","0","2","31042","150","90006","0","0","2","1076105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1076106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1076107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1076108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1076109"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1076110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1076111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1076112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1076113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1076114"
"100","0","91002","2","8","0","0","0","1","31042","80","90006","0","0","2","1076115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1076116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1077101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1077102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1077103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1077104"
"100","0","91002","2","8","0","0","0","2","31022","150","90006","0","0","2","1077105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1077106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1077107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1077108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1077109"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1077110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1077111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1077112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1077113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1077114"
"100","0","91002","2","8","0","0","0","1","31022","80","90006","0","0","2","1077115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1077116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1078101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1078102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1078103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1078104"
"100","0","91002","2","8","0","0","0","2","31214","150","90006","0","0","2","1078105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1078106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1078107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1078108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1078109"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1078110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1078111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1078112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1078113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1078114"
"100","0","91002","2","8","0","0","0","1","31214","80","90006","0","0","2","1078115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1078116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1079101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1079102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1079103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1079104"
"100","0","91002","2","8","0","0","0","2","31043","150","90006","0","0","2","1079105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1079106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1079107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1079108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1079109"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1079110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1079111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1079112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1079113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1079114"
"100","0","91002","2","8","0","0","0","1","31043","80","90006","0","0","2","1079115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1079116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1080101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1080102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1080103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1080104"
"100","0","91002","2","8","0","0","0","2","31018","150","90006","0","0","2","1080105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1080106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1080107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1080108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1080109"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1080110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1080111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1080112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1080113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1080114"
"100","0","91002","2","8","0","0","0","1","31018","80","90006","0","0","2","1080115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1080116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1081101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1081102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1081103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1081104"
"100","0","91002","2","8","0","0","0","2","31145","150","90006","0","0","2","1081105"
"20","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1081106"
"30","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1081107"
"40","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1081108"
"50","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1081109"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1081110"
"30","0","91002","2","8","0","0","0","0","0","20","90006","0","0","2","1081111"
"40","0","91002","2","8","0","0","0","0","0","25","90006","0","0","2","1081112"
"50","0","91002","2","8","0","0","0","0","0","30","90006","0","0","2","1081113"
"60","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1081114"
"100","0","91002","2","8","0","0","0","1","31145","80","90006","0","0","2","1081115"
"0","0","94002","0","12","0","0","0","0","0","25000","0","0","0","0","1081116"
"20","0","91002","2","8","0","0","0","0","0","40","90006","0","0","2","1082101"
"30","0","91002","2","8","0","0","0","0","0","50","90006","0","0","2","1082102"
"40","0","91002","2","8","0","0","0","0","0","75","90006","0","0","2","1082103"
"50","0","91002","2","8","0","0","0","0","0","100","90006","0","0","2","1082104"
