7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"301000017","0","0","301020306","0","0","0","0","0","0","301020307","0","301020303","0","0","301020308","100","301010062","0","0"
"301000018","0","0","301020305","0","0","0","0","0","0","0","0","301020302","0","0","301020301","100","301010063","0","0"
"401000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010101","100","401010011","0","0"
"401000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010102","100","401010021","0","0"
"401000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010103","100","401010031","0","0"
"401000004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010104","100","401010041","0","0"
"401000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010105","100","401010051","0","0"
"401000006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010201","100","401020011","0","0"
"401000007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010202","100","401020021","0","0"
"401000008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010203","100","401020031","0","0"
"401000009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010204","100","401020041","0","0"
"401000010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010205","100","401020051","0","0"
"401000011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011201","100","401020061","0","0"
"401000012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011202","100","401020071","0","0"
"401000013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011203","100","401020081","0","0"
"401000014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011204","100","401020091","0","0"
"401000015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011205","100","401020101","0","0"
"401000016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010301","100","401030011","0","0"
"401000017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010302","100","401030021","0","0"
"401000018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010303","100","401030031","0","0"
"401000019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010304","100","401030041","0","0"
"401000020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010305","100","401030051","0","0"
"401000021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011301","100","401030061","0","0"
"401000022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011302","100","401030071","0","0"
"401000023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011303","100","401030081","0","0"
"401000024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011304","100","401030091","0","0"
"401000025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011305","100","401030101","0","0"
"401000026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010401","100","401040011","0","0"
"401000027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010402","100","401040021","0","0"
"401000028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010403","100","401040031","0","0"
"401000029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010404","100","401040041","0","0"
"401000030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011401","100","401040051","0","0"
"401000031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011402","100","401040061","0","0"
"401000032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011403","100","401040071","0","0"
"401000033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011404","100","401040081","0","0"
"401000034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011405","100","401040091","0","0"
"401000035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011406","100","401040101","0","0"
"401000036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010501","100","401040111","0","0"
"401000037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010502","100","401040121","0","0"
"401000038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010503","100","401040131","0","0"
"401000039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010504","100","401040141","0","0"
"401000040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010505","100","401040151","0","0"
"401000041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011501","100","401040161","0","0"
"401000042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011502","100","401040171","0","0"
"401000043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011503","100","401040181","0","0"
"401000044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011504","100","401040191","0","0"
"401000045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011505","100","401040201","0","0"
"401000046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010601","100","401040211","0","0"
"401000047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010602","100","401040221","0","0"
"401000048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010603","100","401040231","0","0"
"401000049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010604","100","401040241","0","0"
"401000050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010605","100","401040251","0","0"
"401000051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011601","100","401040261","0","0"
"401000052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011602","100","401040271","0","0"
"401000053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011603","100","401040281","0","0"
"401000054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011604","100","401040291","0","0"
"401000055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011605","100","401040301","0","0"
"401000056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010701","100","401040311","0","0"
"401000057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010702","100","401040321","0","0"
"401000058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010703","100","401040331","0","0"
"401000059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010704","100","401040341","0","0"
"401000060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010705","100","401040351","0","0"
"401000061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011701","100","401040361","0","0"
"401000062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011702","100","401040371","0","0"
"401000063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011703","100","401040381","0","0"
"401000064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011704","100","401040391","0","0"
"401000065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011705","100","401040401","0","0"
"401000066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010801","100","401040411","0","0"
"401000067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010802","100","401040421","0","0"
"401000068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010803","100","401040431","0","0"
"401000069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010804","100","401040441","0","0"
"401000070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010805","100","401040451","0","0"
"401000071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011801","100","401040461","0","0"
"401000072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011802","100","401040471","0","0"
"401000073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011803","100","401040481","0","0"
"401000074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011804","100","401040491","0","0"
"401000075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011805","100","401040501","0","0"
"401000076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010901","100","401040511","0","0"
"401000077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010902","100","401040521","0","0"
"401000078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010903","100","401040531","0","0"
"401000079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010904","100","401040541","0","0"
"401000080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401010905","100","401040551","0","0"
"401000081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011901","100","401040561","0","0"
"401000082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011902","100","401040571","0","0"
"401000083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011903","100","401040581","0","0"
"401000084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011904","100","401040591","0","0"
"401000085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011905","100","401040601","0","0"
"401000086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401012901","100","401040611","0","0"
"401000087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401012902","100","401040621","0","0"
"401000088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401012903","100","401040631","0","0"
"401000089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401012904","100","401040641","0","0"
"401000090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401012905","100","401040651","0","0"
"401000091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011001","100","401011001","0","0"
"401000092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011002","100","401011002","0","0"
"401000093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011003","100","401011003","0","0"
"401000094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011004","100","401011004","0","0"
"401000095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011005","100","401011005","0","0"
"401000096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021001","100","401021001","0","0"
"401000097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021002","100","401021002","0","0"
"401000098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021003","100","401021003","0","0"
"401000099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021004","100","401021004","0","0"
"401000100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021005","100","401021005","0","0"
"401000101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031001","100","401031001","0","0"
"401000102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031002","100","401031002","0","0"
"401000103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031003","100","401031003","0","0"
"401000104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031004","100","401031004","0","0"
"401000105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031005","100","401031005","0","0"
"401000106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011101","100","401040661","0","0"
"401000107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011102","100","401040671","0","0"
"401000108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011103","100","401040681","0","0"
"401000109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011104","100","401040691","0","0"
"401000110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401011105","100","401040701","0","0"
"401000111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021101","100","401040711","0","0"
"401000112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021102","100","401040721","0","0"
"401000113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021103","100","401040731","0","0"
"401000114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021104","100","401040741","0","0"
"401000115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021105","100","401040751","0","0"
"401000116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031101","100","401040761","0","0"
"401000117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031102","100","401040771","0","0"
"401000118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031103","100","401040781","0","0"
"401000119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031104","100","401040791","0","0"
"401000120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031105","100","401040801","0","0"
"401000121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021201","100","401040811","0","0"
"401000122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021202","100","401040821","0","0"
"401000123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021203","100","401040831","0","0"
"401000124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021204","100","401040841","0","0"
"401000125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021205","100","401040851","0","0"
"401000126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031201","100","401040861","0","0"
"401000127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031202","100","401040871","0","0"
"401000128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031203","100","401040881","0","0"
"401000129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031204","100","401040891","0","0"
"401000130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031205","100","401040901","0","0"
"401000131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041201","100","401040911","0","0"
"401000132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041202","100","401040921","0","0"
"401000133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041203","100","401040931","0","0"
"401000134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041204","100","401040941","0","0"
"401000135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041205","100","401040951","0","0"
"401000136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021301","100","401040961","0","0"
"401000137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021302","100","401040971","0","0"
"401000138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021303","100","401040981","0","0"
"401000139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021304","100","401040991","0","0"
"401000140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021305","100","401041001","0","0"
"401000141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031301","100","401041011","0","0"
"401000142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031302","100","401041021","0","0"
"401000143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031303","100","401041031","0","0"
"401000144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031304","100","401041041","0","0"
"401000145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031305","100","401041051","0","0"
"401000146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041301","100","401041061","0","0"
"401000147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041302","100","401041071","0","0"
"401000148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041303","100","401041081","0","0"
"401000149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041304","100","401041091","0","0"
"401000150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041305","100","401041101","0","0"
"401000151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021401","100","401041111","0","0"
"401000152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021402","100","401041121","0","0"
"401000153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021403","100","401041131","0","0"
"401000154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021404","100","401041141","0","0"
"401000155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021405","100","401041151","0","0"
"401000156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031401","100","401041161","0","0"
"401000157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031402","100","401041171","0","0"
"401000158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031403","100","401041181","0","0"
"401000159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031404","100","401041191","0","0"
"401000160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031405","100","401041201","0","0"
"401000161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041401","100","401041211","0","0"
"401000162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041402","100","401041221","0","0"
"401000163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041403","100","401041231","0","0"
"401000164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041404","100","401041241","0","0"
"401000165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041405","100","401041251","0","0"
"401000166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021501","100","401041261","0","0"
"401000167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021502","100","401041271","0","0"
"401000168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021503","100","401041281","0","0"
"401000169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021504","100","401041291","0","0"
"401000170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021505","100","401041301","0","0"
"401000171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031501","100","401041311","0","0"
"401000172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031502","100","401041321","0","0"
"401000173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031503","100","401041331","0","0"
"401000174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031504","100","401041341","0","0"
"401000175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031505","100","401041351","0","0"
"401000176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041501","100","401041361","0","0"
"401000177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041502","100","401041371","0","0"
"401000178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041503","100","401041381","0","0"
"401000179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041504","100","401041391","0","0"
"401000180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041505","100","401041401","0","0"
"401000181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021601","100","401041411","0","0"
"401000182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021602","100","401041421","0","0"
"401000183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021603","100","401041431","0","0"
"401000184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021604","100","401041441","0","0"
"401000185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021605","100","401041451","0","0"
"401000186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031601","100","401041461","0","0"
"401000187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031602","100","401041471","0","0"
"401000188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031603","100","401041481","0","0"
"401000189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031604","100","401041491","0","0"
"401000190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031605","100","401041501","0","0"
"401000191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041601","100","401041511","0","0"
"401000192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041602","100","401041521","0","0"
"401000193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041603","100","401041531","0","0"
"401000194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041604","100","401041541","0","0"
"401000195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041605","100","401041551","0","0"
"401000196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022601","100","401041561","0","0"
"401000197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022602","100","401041571","0","0"
"401000198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022603","100","401041581","0","0"
"401000199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022604","100","401041591","0","0"
"401000200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022605","100","401041601","0","0"
"401000201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032601","100","401041611","0","0"
"401000202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032602","100","401041621","0","0"
"401000203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032603","100","401041631","0","0"
"401000204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032604","100","401041641","0","0"
"401000205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401032605","100","401041651","0","0"
"401000206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042601","100","401041661","0","0"
"401000207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042602","100","401041671","0","0"
"401000208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042603","100","401041681","0","0"
"401000209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042604","100","401041691","0","0"
"401000210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401042605","100","401041701","0","0"
"401000211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021701","100","401041711","0","0"
"401000212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021702","100","401041721","0","0"
"401000213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021703","100","401041731","0","0"
"401000214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021704","100","401041741","0","0"
"401000215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021705","100","401041751","0","0"
"401000216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031701","100","401041761","0","0"
"401000217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031702","100","401041771","0","0"
"401000218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031703","100","401041781","0","0"
"401000219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031704","100","401041791","0","0"
"401000220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031705","100","401041801","0","0"
"401000221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041701","100","401041811","0","0"
"401000222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041702","100","401041821","0","0"
"401000223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041703","100","401041831","0","0"
"401000224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041704","100","401041841","0","0"
"401000225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041705","100","401041851","0","0"
"401000226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021801","100","401041861","0","0"
"401000227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021802","100","401041871","0","0"
"401000228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021803","100","401041881","0","0"
"401000229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021804","100","401041891","0","0"
"401000230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021805","100","401041901","0","0"
"401000231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031801","100","401041911","0","0"
"401000232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031802","100","401041921","0","0"
"401000233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031803","100","401041931","0","0"
"401000234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031804","100","401041941","0","0"
"401000235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031805","100","401041951","0","0"
"401000236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041801","100","401041961","0","0"
"401000237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041802","100","401041971","0","0"
"401000238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041803","100","401041981","0","0"
"401000239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041804","100","401041991","0","0"
"401000240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041805","100","401042001","0","0"
"401000256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021901","100","401042161","0","0"
"401000257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021902","100","401042171","0","0"
"401000258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021903","100","401042181","0","0"
"401000259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021904","100","401042191","0","0"
"401000260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401021905","100","401042201","0","0"
"401000261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031901","100","401042211","0","0"
"401000262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031902","100","401042221","0","0"
"401000263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031903","100","401042231","0","0"
"401000264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031904","100","401042241","0","0"
"401000265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401031905","100","401042251","0","0"
"401000266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041901","100","401042261","0","0"
"401000267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041902","100","401042271","0","0"
"401000268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041903","100","401042281","0","0"
"401000269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041904","100","401042291","0","0"
"401000270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401041905","100","401042301","0","0"
"401000271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401025901","100","401042311","0","0"
"401000272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401025902","100","401042321","0","0"
"401000273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401025903","100","401042331","0","0"
"401000274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401025904","100","401042341","0","0"
"401000275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401025905","100","401042351","0","0"
"401000276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401035901","100","401042361","0","0"
"401000277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401035902","100","401042371","0","0"
"401000278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401035903","100","401042381","0","0"
"401000279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401035904","100","401042391","0","0"
"401000280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401035905","100","401042401","0","0"
"401000281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401045901","100","401042411","0","0"
"401000282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401045902","100","401042421","0","0"
"401000283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401045903","100","401042431","0","0"
"401000284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401045904","100","401042441","0","0"
"401000285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401045905","100","401042451","0","0"
"401000286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401022001","100","401042461","0","0"
