a6ff3929769a1643a8815358cbb05dffcd44021c966caab9c4061ec244168a0f,ecde5a0f4cb95ce4af001ec01749e9931094b0fb16993a68c2ad939b9f59b5eb,5e92e95f7b69dbfe120be657f38eb1c441100856da6cc726315713a05236eec3,d94769c468a752ce7626638e4e26cf787c144ab5530f1adee1f774c0798f2967,82acb8357d9e13c70294e0eb60a5159a067bb3a1299fc5d92d06670ae9a91cc3,61fd669c9543b480b1aee2d6e8a4a7d1c66095c2d340d249da73751102a0e926,1cd9d03e046f24536e56cbde525c02a748f65d56d8f038f5ddcb1dc304e01277,5b4c32f78a0aecf2b32f7420f52aa057fbefeb699fe7fd25d26bae77a5bb2cac,37f33d47923c217216d229d76a5f975dd720e7690922828bbceb0edc974251dd,63bb153c04642284e407c230645a11be0ef07dbc4e343904ade6213149c0e9a2,bdaeab684ab103af431eea166aa87ca9157be7ab0db06ef75eb64db7ddce20d6,fd976f36c4a289641ac17640bc363771dd5f89c1421dfcdab1449c665965cfb6,a840e54067054d9f2dcdb7dbbaa7ab36ce6fed1379f3bf9d91d428e5b3aad1e2,d2bd8d1d481b19d820f63d7a4ec9d21045cc587cf7aeb5981b67b26d785bbb6a,8279df1d762ba1570660b98855cefc2043a7205fe1f74d81acce5dd643be590e,5ece9ec6a97ae7da95fc8d99a38e2c2115694c43a39f258413ddee8f2330783c,ce61ed396e59b6c8428375eebcc078e3b8a86e2cae915e60e4ab6ae1bd76f7c2,30351262a30f79b026dd91501aad2d1f23cd57b156360a4342da3b9176fb74da,bc0e58c83c3cd9893da620f262ea6b87c155a5b13a0b7a17e03be79144e7e36f,7cbe345e7c9a7e8dfabc9f43bee356154fa1bf3f87ecf05ece0eafd6ee9bfa25,8395ed4b3b7473fa7f2798b7441acae6bcdf5c74abbd3d9224d597ec33ae755e,c447b88f49048baa69c6d54d2661f159c6971aeab66696bc9bc1cdcb9eb62b67,ee4886fce754d3a18cc38814767d97d398e552a373037aed5be461736cc13e98,e4dc0e70b3561943e12cf7ed2227317148c1135d61dab3d65d3d7df6daee5c0d
"115901","2030/12/31 15:00:00","0","4","0","115901","2021/07/05 16:00:00","0","【物理】位於前衛，身穿華麗服裝施展流麗劍舞的狼女。\n技能的威力與提升物理攻擊力的技能效果會\n依照周圍的我方數量增加，揮動鼓舞激勵的斬擊。","0","真琴（灰姑娘）","真琴（灰姑娘）","5","2.27","0","0","0","166","450","5","3","115901","1","115901"
"116001","2030/12/31 15:00:00","0","9","0","116001","2021/07/21 16:00:00","0","【魔法】位於後衛，優雅地支援我方的真步老師。\n藉由技能提升正在進行物理攻擊的我方的攻擊力，恢復最遠的我方的TP，\n可以優雅優雅地改變戰況。","0","真步（灰姑娘）","真步（灰姑娘）","7","2.27","0","0","0","645","450","7","3","116001","2","116001"
"116201","2030/12/31 15:00:00","0","2","0","116201","2021/03/31 12:00:00","0","【物理】位於前衛，如疾風般奔馳的陰暗系女孩。\n藉由每當造成特定次數的傷害時完全恢復ＴＰ的技能\n以及每次發動會提升攻擊力的技能來掌握最終的勝利。","0","克蘿依（聖學祭）","克蘿依（聖學祭）","2","2.125","0","0","0","184","450","2","3","116201","1","116201"
"116301","2030/12/31 15:00:00","0","2","0","116301","2021/03/31 12:00:00","0","【物理】位於前衛，炒熱聖學祭氣氛的快樂切嚕系女孩。\n每當攻擊命中時都會累積【切嚕】，藉由增加威力的技能\n與提升我方全體的物理攻擊力效果的UB來引導我方獲得勝利。","0","琪愛兒（聖學祭）","琪愛兒（聖學祭）","32","2.295","0","0","0","223","450","1","3","116301","1","116301"
"116401","2030/12/31 15:00:00","0","2","0","116401","2022/06/12 16:00:00","0","【魔法】位於後衛，能夠啟蒙夥伴的優妮們才女。\n為自身以外的全體我方提升物理、魔法攻擊力，\n並提升暴擊時的傷害，引領大家邁向勝利。","0","優妮（聖學祭）","優妮（聖學祭）","39","2.27","0","0","0","808","450","7","3","116401","2","116401"
"116501","2030/12/31 15:00:00","0","17","0","116501","2021/09/01 16:00:00","0","【物理】位於前衛，充滿朝氣又滔滔不絕的嘴砲系龍。\n提升全體物理攻擊力的UB雖會降低我方的防禦力，\n相對地HP越多效果也會越高，能將我方導向勝利。","0","祈梨（時空旅行）","祈梨（時空旅行）","3","2.295","0","0","0","252","450","3","3","116501","1","116501"
"116601","2030/12/31 15:00:00","0","17","0","116601","2021/09/01 16:00:00","0","【物理】位於前衛，能引導我方邁向勝利的龍人族打手。\n必殺技能極大幅度提升自身攻擊速度，\n和提升物理攻擊力的技能相輔相成，揮出如雨點般密集的拳頭。","0","嘉夜（時空旅行）","嘉夜（時空旅行）","1","2.295","0","0","0","169","450","1","3","116601","1","116601"
"116701","2030/12/31 15:00:00","0","9","0","116701","2021/10/01 16:00:00","0","【物理】位於中衛，專門妨礙敵人，身穿工作服的邊緣精靈族。\n與締結了深厚情意的好友「好朋友號」一同施放的UB，\n能阻擋敵人的行動，使其物理防禦力急劇下降。","0","碧（工作服）","碧（工作服）","33","1.82","0","0","0","527","450","33","3","116701","1","116701"
"116801","2030/12/31 15:00:00","0","8","0","116801","2023/07/26 16:00:00","0","【物理】位於前衛，用手中的鯛魚燒機懲奸除惡的貓娘店長。\n能提升我方全體的物理攻擊力及恢復 TP，\nUB更是能特大幅度強化自身攻擊力，發揮出驚人的威力。","0","珠希（工作服）","珠希（工作服）","2","2.295","0","0","1","216","450","2","1","116801","1","116801"
"116901","2030/12/31 15:00:00","0","8","0","116901","2021/10/18 16:00:00","0","【物理】位於前衛，作為盾帶領大家進攻的工廠領班。\n在戰鬥剛開始時會發動強化物理攻擊力及防禦力的技能。\n當UB發動時，能提升自身物理爆擊率，使出猛烈的連擊。","0","美冬（工作服）","美冬（工作服）","6","2.065","0","0","0","275","450","6","3","116901","1","116901"
"117001","2025/01/01 15:59:59","0","11","0","117001","2024/12/27 16:00:00","0","【物理】位於中衛，纏繞火花點綴暮色的盛夏破壞者。\n以兩個技能降低物理防禦力，並運用依照傷害量\n延長暴擊上升的UB粉碎眼前的敵方。","0","惠理子（夏日）","惠理子（夏日）","3","1.55","0","0","1","407","450","3","3","117001","1","117001"
"117101","2030/12/31 15:00:00","0","6","0","117101","2021/07/15 12:00:00","0","【物理】位於前衛，穩固地守護著夥伴的海邊姐姐。\n擔任防禦及輔助角色時，能巧妙運用物理防禦力越高\n效果越佳的多項技能，也能運用範圍攻擊擔任攻擊者。","0","靜流（夏日）","靜流（夏日）","5","2","0","0","0","163","450","5","3","117101","1","117101"
"117201","2025/01/01 15:59:59","0","10","0","117201","2024/12/27 16:00:00","0","【物理】位於中衛，幫大家聲援的盛夏頂尖偶像。\n會用所有技能支援我方全體的物理攻擊，\n並從戰鬥中期起恢復我方全體的TP，引導大家獲勝。","0","望（夏日）","望（夏日）","4","2.09","0","0","1","417","450","4","3","117201","1","117201"
"117301","2030/12/31 15:00:00","0","10","0","117301","2021/12/17 16:00:00","0","【魔法】位於中衛，獻上守護讚美曲的夏日海邊歌姬。\n在戰鬥一開始時會大幅度強化我方的魔法防禦，面對任何猛攻都能用吸收護盾\n和恢復HP技能守護我方。","0","千歌（夏日）","千歌（夏日）","7","2.07","0","0","0","520","450","7","3","117301","2","117301"
"117401","2030/12/31 15:00:00","0","10","0","117401","2023/09/25 16:00:00","0","【物理】位於中衛，拉近敵方瓦解陣形，風平浪靜的裁縫師。\n將攻擊力最高的敵方從敵陣拉近到我方陣地，\n並用束縛和降低行動速度一類的技能束縛敵方的自由。","0","紡希（夏日）","紡希（夏日）","1","2.42","0","0","1","355","450","1","1","117401","1","117401"
"117501","2030/12/31 15:00:00","0","11","0","117501","2021/01/05 16:00:00","0","【物理】位於中衛，緊盯著戰況全盤的獨眼密醫。\n能夠束縛住HP少的敵人，對其使出降低防禦力的技能，\n並以咒術造成每秒會增加的持續傷害，逐刻侵蝕敵人的生命。","0","深月（大江戶）","深月（大江戶）","5","2.4","0","0","0","552","450","5","3","117501","1","117501"
"117601","2030/12/31 15:00:00","0","12","0","117601","2022/01/15 16:00:00","0","【魔法】位於後衛，拯救迷茫眾生、身著白衣的美之象徵。\n能恢復一位我方TP最低角色的TP，並以HP恢復技能\n守護該對象，再使用魔法攻擊力提升技能，一口氣攻陷對方。","0","雪（大江戶）","雪（大江戶）","7","2","0","0","0","798","450","7","3","117601","2","117601"
"117701","2025/02/26 15:59:59","0","4","0","117701","2025/02/22 16:00:00","0","【物理】越是逼迫前衛的敵人，力量越會增強的幽玄南國少女。\n能使用當敵人體力越少，效果便會增強的攻擊力提升技能\n與提高傷害量的攻擊技能，不放過敵人，當場將其解決。","0","香織（萬聖節）","香織（萬聖節）","1","2.17","0","0","1","156","450","1","3","117701","1","117701"
"117801","2030/12/31 15:00:00","0","12","0","117801","2023/11/24 16:00:00","0","【物理】位於中衛，強化物理攻擊型我方的忍者。\n能夠使用提升我方物理攻擊力和行動速度的技能效果，\n增強我方全體的攻擊力，並吹響勝利之笛。","0","妮諾（萬聖節）","妮諾（萬聖節）","36","2.25","0","0","1","518","450","36","1","117801","1","117801"
"117901","2030/12/31 15:00:00","0","15","0","117901","2022/02/01 16:00:00","0","【物理】位於後衛，瞄準主力輸出者的小惡魔超級名模。\n會施展對誘惑狀態可提升威力的攻擊技能，以及奪取TP的\n妨礙技能，針對物理攻擊力最高的敵人進行攻擊。","0","鈴奈（萬聖節）","鈴奈（萬聖節）","8","1.97","0","0","0","761","450","8","3","117901","1","117901"
"118001","2025/02/01 15:59:59","0","0","0","118001","2025/01/26 16:00:00","0","【物理】位於後衛，在攻擊與弱化敵人兩方面都表現傑出的女商人。\n能夠投擲裝滿了有生命金幣的錢包偷襲敵人，\n以及引起金幣暴風進行攻擊，大幅破壞對方的防禦。","0","克蕾琪塔","克蕾琪塔","35","1.97","0","0","1","751","450","35","3","118001","1","118001"
"118101","2025/05/04 15:59:59","0","19","0","118101","2025/05/01 16:00:00","0","【魔法】位於後衛，編織美麗旋律進行支援的深沉平靜\n歌姬。以強化我方與弱化敵人雙方面進行輔助，\n同時與召喚的飛龍進行波狀攻擊鎮壓敵人。","0","蘭法","蘭法","21","2.07","0","0","1","782","450","7","3","118101","2","118101"
"118201","2025/05/04 15:59:59","0","19","0","118201","2025/05/01 16:00:00","0","【魔法】位於後衛，帶著笑容四處破壞的活潑少女★\n最多讓三名敵人中彈的技能和ＵＢ在【PSI★蓄力】\n狀態下追加降低魔防效果，將礙事者殲滅。","0","美空","美空","0","1.7","0","0","1","730","450","0","3","118201","2","118201"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180701","初音（初音＆栞）","初音（初音＆栞）","0","0","0","0","1","732","0","0","3","118301","0","118301"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180701","栞（初音＆栞）","栞（初音＆栞）","0","0","0","0","1","732","0","0","3","118401","0","118401"
"118501","2030/12/31 15:00:00","0","0","0","118501","2022/02/01 16:00:00","0","【魔法】位於後衛，支撐眾人的公會管理協會職員。\n會施展提高我方能力的魔法取代普通攻擊，\n守護我方並妨礙敵人，進行完美支援。","0","花凜","花凜","37","2","0","0","1","787","450","37","1","118501","2","118501"
"118601","2030/12/31 15:00:00","0","0","0","118601","2024/12/10 16:00:00","0","【魔法】飛出後衛盡全力惡作劇的幻惑妖精。\n隨興的來回飛舞於敵陣中，使敵人的攻擊揮空，\n用ＵＢ隨機賦予四種妨礙效果，使其陷入大混亂。","0","涅比亞","涅比亞","0","2","0","0","1","826","450","0","3","118601","2","118601"
"119001","2030/12/31 15:00:00","0","15","0","119001","2022/03/07 16:00:00","0","【魔法】位於後衛，妨礙魔法主力輸出者的黑暗老師。\n能以誘惑與TP下降來妨礙魔法攻擊力最高的敵人，\n並以TP恢復技能來掩護我方、支配戰況。","0","伊緒（黑暗）","伊緒（黑暗）","7","2.27","0","0","0","714","450","7","3","119001","2","119001"
"119101","2030/12/31 15:00:00","0","12","0","119101","2022/03/20 16:00:00","0","【魔法】位於前衛，使用護盾擋下突襲的黑暗被虐狂少女。\n提升魔法攻擊力最高的我方角色的魔法攻擊力與暴擊，\n並透過魔法防禦力下降技能讓敵方膽怯。","0","空花（黑暗）","空花（黑暗）","26","2.545","0","0","0","143","450","7","3","119101","2","119101"
"119201","2030/12/31 15:00:00","0","5","0","119201","2024/01/26 16:00:00","0","【物理】位於中衛，支援並守護我方的聖誕夜牧場主人。\n擊退範圍內的敵人以破壞對方的隊形，\n並利用展開全體物理護盾及恢復單體ＨＰHP來導向勝利。","0","真陽（聖誕節）","真陽（聖誕節）","6","2.19","0","0","1","397","450","6","1","119201","1","119201"
"119301","2030/12/31 15:00:00","0","6","0","119301","2022/04/25 16:00:00","0","【物理】位於後衛，負責攻擊和支援的聖夜弓箭手。\n以提升物理攻擊力和物理暴擊的技能強化周圍，\n並以暴擊時威力增加的ＵＢ粉碎敵人。","0","璃乃（聖誕節）","璃乃（聖誕節）","8","1.97","0","0","0","762","450","8","3","119301","1","119301"
"0","2030/12/31 15:00:00","0","0","0","0","2022/06/01 16:00:00","0","","0","貪吃佩可","貪吃佩可","0","0","0","0","0","0","0","5","1","119401","0","119401"
"0","2030/12/31 15:00:00","0","0","0","0","2022/06/01 16:00:00","0","","0","可可蘿","可可蘿","6","0","0","0","0","0","0","6","1","119501","0","119501"
"0","2030/12/31 15:00:00","0","0","0","0","2022/06/01 16:00:00","0","","0","凱留","凱留","7","0","0","0","0","0","0","7","1","119601","0","119601"
"0","2030/12/31 15:00:00","0","0","0","0","2022/06/01 16:00:00","0","","0","雪菲","雪菲","4","0","0","0","0","0","0","4","3","119701","0","119701"
"119901","2025/05/01 15:59:59","0","14","0","119901","2025/04/22 16:00:00","0","【物理】位於中衛，用布丁強化我方的幽靈聖少女。\n在提升物理攻擊力和物理暴擊的布丁能量領域內\n也會強化自己的技能，使出突襲。","0","宮子（聖誕節）","宮子（聖誕節）","1","2.17","0","0","1","302","450","1","3","119901","1","119901"
"120001","2024/07/29 15:59:59","0","6","0","120001","2024/07/23 16:00:00","0","【物理】位於前衛，守護夥伴免受猛烈攻擊的黑暗姐姐。\n能以戰鬥開始時無法行動無效的技能守護周圍夥伴，\n並以技能限制範圍內敵人的行動，牽制並改變戰況。","0","靜流（黑暗）","靜流（黑暗）","5","2.375","0","0","1","190","450","5","3","120001","1","120001"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","伊緒（黑暗）","伊緒（黑暗）","7","0","0","0","0","0","0","7","3","120101","0","120101"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","空花（黑暗）","空花（黑暗）","26","0","0","0","0","0","0","7","3","120201","0","120201"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","靜流（黑暗）","靜流（黑暗）","7","0","0","0","0","0","0","5","3","120301","0","120301"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180801","美美（小小甜心）","美美（小小甜心）","0","0","0","0","1","465","0","0","3","120401","0","120401"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180801","禊（小小甜心）","禊（小小甜心）","0","0","0","0","1","465","0","0","3","120501","0","120501"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180801","鏡華（小小甜心）","鏡華（小小甜心）","0","0","0","0","1","465","0","0","3","120601","0","120601"
"120701","2024/06/02 15:59:59","0","1","0","120701","2024/05/28 16:00:00","0","【物理】前衛，翱翔於雪花紛飛晴空的新春冰龍少女。\n以透過ＵＢ顯現的冰龍之牙提升施加我方的強化技能，\n配合自身的範圍攻擊技使出猛烈攻勢，凍滅敵方陣營。","0","雪菲（新年）","雪菲（新年）","22","1.84","0","0","1","283","450","4","3","120701","1","120701"
"120801","2030/12/31 15:00:00","0","2","0","120801","2024/02/23 16:00:00","0","【物理】位於前衛，展現雪月花之舞的新春大姐頭。\n攻擊命中時增加【劍之烙印】提升ＵＢ和技能的威力，\n以眼力無法捕捉的迅捷斬擊壓制敵人。","0","流夏（新年）","流夏（新年）","22","1.3","0","0","1","193","450","4","1","120801","1","120801"
"120901","2024/06/02 15:59:59","0","12","0","120901","2024/05/28 16:00:00","0","【魔法】中衛，以自身血液為代價展現力量的\n新春吸血鬼。自在操縱消耗自身ＨＰ施放的強力技能，\n以及從敵人吸收ＴＰ的技能，藉以消滅面前的敵人。","0","伊莉亞（新年）","伊莉亞（新年）","38","1.425","0","0","1","424","450","3","3","120901","2","120901"
"121001","2024/07/01 15:59:59","0","1","0","121001","2024/06/24 16:00:00","0","【物理】前衛，以夥伴的羈絆為力量而戰的餓扁公主。\n依照敵方ＨＰ狀態分別施展永續物理攻擊力上升，\n短時間內特大攻擊力上升和自身ＴＰ恢復來改變戰況。","0","貪吃佩可（超載）","貪吃佩可（超載）","41","2.25","0","0","1","164","450","5","3","121001","1","121001"
"121101","2024/07/01 15:59:59","0","1","0","121101","2024/06/24 16:00:00","0","【魔法】中衛，以夥伴的羈絆為力量而戰的傲嬌貓女。\n擁有妨礙敵人的技能，以ＵＢ使敵方全體陷入恐慌，\n已處於恐慌狀態的敵人ＴＰ下降，掌控戰場全局。","0","凱留（超載）","凱留（超載）","42","2.07","0","0","1","588","450","7","3","121101","2","121101"
"121201","2030/12/31 15:00:00","0","6","0","121201","2024/03/26 16:00:00","0","【物理】前衛，眺望著世界所有真理的「迷宮女王」。\n以技能強化我方攻擊面並為全體附加ＨＰ持續恢復。\n重整戰線的同時自己也能以壓倒性力量殲滅敵人。","0","拉比林斯達（超載）","拉比林斯達（超載）","40","1.55","0","0","1","260","450","4","1","121201","1","121201"
"121301","2030/12/31 15:00:00","0","3","0","121301","2022/07/05 16:00:00","0","【物理】位於後衛，為了大家而下定決心並奮發向上的\n小小女演員。剩餘ＨＰ越多，物理攻擊力提升越多，會以\n物理攻擊無效護盾的技能與持續恢復ＨＰ與ＴＰ支援我方。","0","胡桃（舞台）","胡桃（舞台）","3","1.9","0","0","0","731","450","3","3","121301","1","121301"
"121401","2030/12/31 15:00:00","0","15","0","121401","2022/07/17 16:00:00","0","【魔法】位於後衛，強化我方後衛的魔法少女看板娘。\n以護盾與持續恢復ＴＰ支援我方後衛，以及依照自身的\n魔法攻擊力提升強化攻擊力的技能鼓舞我方。","0","美咲（舞台）","美咲（舞台）","7","2.27","0","0","0","742","450","7","3","121401","2","121401"
"121501","2024/08/16 15:59:59","0","12","0","121501","2024/08/13 16:00:00","0","【物理】位於中衛，潛藏於暗夜中神出鬼沒的怪盜少女。\n以消失於敵人面前的隱密技能，與使用降低遠方敵人ＴＰ的\n技能，從敵陣後方使敵人瓦解。","0","步未（怪盜）","步未（怪盜）","6","2","0","0","1","590","450","6","3","121501","1","121501"
"121601","2030/12/31 15:00:00","0","17","0","121601","2022/08/17 16:00:00","0","【物理】位於前衛，藏身於黑暗中釋放會心一擊的\n怪盜龍。使用當處於隱密效果時，傷害會大幅提升\n且必定發動暴擊的ＵＢ與技能輸出的穩定傷害打倒敵人。","0","祈梨（怪盜）","祈梨（怪盜）","3","1.425","0","0","0","292","450","3","3","121601","1","121601"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180901","秋乃（秋乃＆咲戀）","秋乃（秋乃＆咲戀）","0","0","0","0","1","421","0","0","3","121701","0","121701"
"0","2030/12/31 15:00:00","0","0","1","0","2015/04/01 15:00:00","0","","180901","咲戀（秋乃＆咲戀）","咲戀（秋乃＆咲戀）","0","0","0","0","1","421","0","0","3","121801","0","121801"
"121901","2030/12/31 15:00:00","0","12","0","121901","2022/09/16 16:00:00","0","【魔法】位於前衛，鼓舞自身並釋放高漲魔力的\n蒼海之冥姬。\n能以每次發動都能提升攻擊力和暴擊時傷害的ＵＢ，\n和以自我犧牲為代價的強力範圍攻擊技消滅敵人。","0","杏奈（海盜）","杏奈（海盜）","5","2.125","0","0","0","293","450","5","3","121901","2","121901"
"122001","2030/12/31 15:00:00","0","14","0","122001","2022/09/04 16:00:00","0","【物理】位於中衛，解放徘徊靈魂的海星靈能少女。\n攻擊時運用賦予的【靈錨之烙印】，以提升傷害量的\n技能和防禦力下降ＵＢ帶領敵人走向滅亡。","0","忍（海盜）","忍（海盜）","3","1.425","0","0","0","380","450","3","3","122001","1","122001"
"122101","2030/12/31 15:00:00","0","9","0","122101","2024/08/26 16:00:00","0","【物理】位於後衛射出千百箭矢，孤獨的山居精靈族。\n以物理魔法無效護盾擋下攻擊，朝敵方全體射擊\n並對進入自身攻擊範圍的敵人以強烈的箭雨追擊掃蕩。","0","碧（露營）","碧（露營）","35","1.97","0","0","1","731","450","35","1","122101","1","122101"
"122201","2030/12/31 15:00:00","0","8","0","122201","2022/10/02 16:00:00","0","【物理】位於中衛，與大自然一起享受最棒的那一杯的\n前聖騎士。\n【最幸福的一刻】增加得越多，我方物理攻擊力及\n暴擊時的傷害也會得到強力的強化，並掌握勝利。","0","優花梨（露營）","優花梨（露營）","4","1.84","0","0","0","419","450","4","3","122201","1","122201"
"122301","2030/12/31 15:00:00","0","0","0","122301","2022/10/17 16:00:00","0","【魔法】位於中衛，與幼龍同行的最～強吸血鬼公主。\n能夠強化我方全體，並透過吸收敵人ＴＰ的技能蓄力，\n發動ＵＢ後會與貝斯共鬥，並降低防禦力和以強擊發動攻勢。","0","班比","班比","43","1.425","0","0","0","564","450","43","3","122301","2","122301"
"122401","2030/12/31 15:00:00","0","8","0","122401","2024/10/26 16:00:00","0","【物理】位於前衛，為夥伴們聲援打氣的盛夏活力女孩。\n除了持續恢復我方ＨＰ並提升行動速度之外，\n還能根據我方的數量來強化暴擊和攻擊力，進而致勝。","0","日和（夏日）","日和（夏日）","1","2.42","0","0","1","264","450","1","1","122401","1","122401"
"122501","2025/01/01 15:59:59","0","0","0","122501","2024/12/27 16:00:00","0","【物理】位於前衛，身負水刃加持，馳騁於水面上的海岸\n劍士。每次提升暴擊時的傷害並發動ＵＢ時，身旁的\n【水刃的加持】都會提升所有技能傷害，同時貫穿敵陣。","0","怜（夏日）","怜（夏日）","4","1.965","0","0","1","250","450","4","3","122501","1","122501"
"122601","2030/12/31 15:00:00","0","0","0","122601","2022/11/16 16:00:00","0","【魔法】位於中衛，負責輔助魔法角色的靜夜魔法師。\n可累積的攻擊強化技能、ＴＰ恢復、物理與魔法無效護盾\n以及持續恢復ＨＰ等招式攻守皆宜，藉此引導我方致勝。","0","優衣（夏日）","優衣（夏日）","7","2.27","0","0","0","554","450","7","3","122601","2","122601"
"122701","2030/12/31 15:00:00","0","0","0","122701","2022/12/17 16:00:00","0","【魔法】位於後衛，勤奮練習困難魔法的海邊優等生。\n可擊中隨機敵人的技能，其威力會因攻擊時留下的\n【蝴蝶貼紙】而增加，並降低其防禦力。","0","鏡華（夏日）","鏡華（夏日）","7","1.92","0","0","0","812","450","7","3","122701","2","122701"
"122801","2030/12/31 15:00:00","0","0","0","122801","2024/11/26 16:00:00","0","【物理】位於前衛，在敵後設置煙火的納涼搗蛋女孩。\n會用暈眩來牽制敵方最前衛，同時施展以最後方為中心的\nＵＢ來拉近窄範圍的敵人，並降低其ＴＰ，藉此阻斷攻勢。","0","禊（夏日）","禊（夏日）","1","2.295","0","0","1","237","450","1","1","122801","1","122801"
"122901","2025/01/01 15:59:59","0","0","0","122901","2024/12/27 16:00:00","0","【物理】位於中衛，帶著巨大氣球蹦蹦跳跳的夏日\n小兔兔女孩。可使用ＵＢ和技能對所有複數目標造成追加傷害，\n並運用自我強化和降低防禦力的效果來突破強敵。","0","美美（夏日）","美美（夏日）","5","2.25","0","0","1","361","450","5","3","122901","1","122901"
"123001","2025/05/04 15:59:59","0","0","0","123001","2025/05/01 16:00:00","0","【魔法】位於後衛，以嶄新姿態支援騎士冒險的妖精。\n會以傷害降低、提升防禦力、無效護盾等保護我方，\n以護盾為起點支援攻擊力與ＴＰ來轉變攻勢。","0","愛梅斯","愛梅斯","44","2.27","0","0","1","746","450","44","3","123001","2","123001"
"123101","2030/12/31 15:00:00","0","0","0","123101","2023/01/05 16:00:00","0","【魔法】位於後衛與玩偶們一起挑戰大冒險的真步隊員。\n施加在我方身上的【軟綿綿羊毛】會在受到傷害時被消耗\n以恢復ＴＰ，以一氣呵成的反擊開闢生路。","0","真步（探險家）","真步（探險家）","7","1.795","0","0","0","793","450","7","3","123101","2","123101"
"123201","2030/12/31 15:00:00","0","0","0","123201","2023/01/17 16:00:00","0","【物理】位於前衛，與搭檔一同克服困難\n奮勇前進的綾音隊員。\n以兩個範圍攻擊一口氣逮住敵群，提升周圍我方的\n物理攻擊力與暴擊以擊垮阻礙冒險之牆。","0","綾音（探險家）","綾音（探險家）","3","1.425","0","0","0","256","450","3","3","123201","1","123201"
"123301","2025/02/01 15:59:59","0","0","0","123301","2025/01/26 16:00:00","0","【物理】位於中衛散佈黏液的黃色史萊姆女孩。\n以技能降低敵方全體的物理攻擊能力與ＴＰ上升，\n以ＵＢ變身為史萊姆攻擊所有敵人並獲得無敵的身軀。","0","涅婭","涅婭","0","1.62","0","0","1","350","450","1","3","123301","1","123301"
"0","2030/12/31 15:00:00","0","0","0","0","2015/04/01 15:00:00","0","","0","純（露營）","純（露營）","5","0","0","0","0","0","0","5","3","123401","0","123401"
"123501","2030/12/31 15:00:00","0","0","0","123501","2025/01/26 16:00:00","0","【物理】位於中衛以惡作劇玩弄敵人的恐怖殭屍女孩。\n對魔法攻擊力最高的敵人發動突襲，以ＴＰ減少、\n降低魔法攻擊力與暈眩等妨礙技能先發制人。","0","鈴（萬聖節）","鈴（萬聖節）","6","2.34","0","0","1","583","450","6","1","123501","1","123501"
"123601","2025/02/26 15:59:59","0","0","0","123601","2025/02/22 16:00:00","0","【物理】位於前衛，與同志合力共戰的夜巡劍士。\n使自身與物理攻擊力最高的１名我方角色攻擊力大幅\n提升，以飛快的劍技懲罰無禮之徒。","0","智（萬聖節）","智（萬聖節）","4","1.965","0","0","1","262","450","4","3","123601","1","123601"
"123701","2030/12/31 15:00:00","0","0","0","123701","2023/02/16 16:00:00","0","【魔法】位於後衛，卯足全力\n進行御宅活動的萬聖節魔法少女。\n降低ＨＰ恢復量以打亂敵方戰略，依照傷害領域\n與目標多寡增加火傷的威力，以狂熱的火焰包覆敵人。","0","七七香（萬聖節）","七七香（萬聖節）","21","2.07","0","0","0","741","450","7","3","123701","2","123701"
"123801","2025/04/01 15:59:59","0","0","0","123801","2025/03/28 16:00:00","0","【物理】位於前衛，以兔子模樣在戰場蹦蹦跳跳的\n誓約女君。會運用迴避所有物理攻擊的技能及攻擊力強化\n來單身闖入敵陣，並用ＵＢ的範圍攻擊從內側將敵人擊潰。","0","克莉絲提娜（狂野）","克莉絲提娜（狂野）","1","2.295","0","0","1","238","450","1","3","123801","1","123801"
"123901","2030/12/31 15:00:00","0","0","0","123901","2023/03/19 16:00:00","0","【物理】位於前衛，身穿著母親製作的鎧甲，意氣昂揚的\n獸人族騎士。自身的ＨＰ越低，造成的傷害與無效護盾的\n耐久度就越高，除此之外還會運用降低防禦力及\n永續攻擊力提升來開闢生路。","0","茉莉（狂野）","茉莉（狂野）","2","2.125","0","0","0","183","450","2","3","123901","1","123901"
"124001","2025/05/01 15:59:59","0","0","0","124001","2025/04/22 16:00:00","0","【魔法】位於中衛，為迎來聖夜的城鎮帶來幸福的雙胞胎\n妹妹聖誕老人。除了能為我方全體附加效果會隨自身魔法\n攻擊力提升的攻擊力強化，還會用單體特大幅度傷害的\n魔法攻擊來演奏勝利的旋律。","0","茜里（聖誕節）","茜里（聖誕節）","7","2.07","0","0","1","438","450","7","3","124001","2","124001"
