96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"2003701","601","0","9019","72037022","2018/01/01 12:00:00","72037022","2030/12/31 14:59:59","0","1","20037105","8006","打倒1隻爆裂‧時間儀（NORMAL限定）","20037"
"2003702","601","0","9019","72037023","2018/01/01 12:00:00","72037023","2030/12/31 14:59:59","0","1","20037104","8007","打倒1隻爆裂‧時間儀（HARD限定）","20037"
"2003703","601","0","9019","72037024","2018/01/01 12:00:00","72037024","2030/12/31 14:59:59","0","1","20037104","8010","打倒1隻爆裂‧時間儀（VERY HARD限定）","20037"
"20038101","601","0","9003","72038001","2018/01/01 12:00:00","72038001","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-1 (NORMAL)","20038"
"20038102","601","0","9003","72038002","2018/01/01 12:00:00","72038002","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-2 (NORMAL)","20038"
"20038103","601","0","9003","72038003","2018/01/01 12:00:00","72038003","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-3 (NORMAL)","20038"
"20038104","601","0","9003","72038004","2018/01/01 12:00:00","72038004","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-4 (NORMAL)","20038"
"20038105","601","0","9003","72038005","2018/01/01 12:00:00","72038005","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-5 (NORMAL)","20038"
"20038106","601","0","9003","72038006","2018/01/01 12:00:00","72038006","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-6 (NORMAL)","20038"
"20038107","601","0","9003","72038007","2018/01/01 12:00:00","72038007","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-7 (NORMAL)","20038"
"20038108","601","0","9003","72038008","2018/01/01 12:00:00","72038008","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-8 (NORMAL)","20038"
"20038109","601","0","9003","72038009","2018/01/01 12:00:00","72038009","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-9 (NORMAL)","20038"
"20038110","601","0","9003","72038010","2018/01/01 12:00:00","72038010","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-10 (NORMAL)","20038"
"20038111","601","0","9003","72038011","2018/01/01 12:00:00","72038011","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-11 (NORMAL)","20038"
"20038112","601","0","9003","72038012","2018/01/01 12:00:00","72038012","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-12 (NORMAL)","20038"
"20038113","601","0","9003","72038013","2018/01/01 12:00:00","72038013","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-13 (NORMAL)","20038"
"20038114","601","0","9003","72038014","2018/01/01 12:00:00","72038014","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-14 (NORMAL)","20038"
"20038115","601","0","9003","72038015","2018/01/01 12:00:00","72038015","2030/12/31 14:59:59","0","1","20038102","8004","完成活動任務1-15 (NORMAL)","20038"
"20038201","601","0","9003","72038016","2018/01/01 12:00:00","72038016","2030/12/31 14:59:59","0","1","20038103","8005","完成活動任務1-1 (HARD)","20038"
"20038202","601","0","9003","72038017","2018/01/01 12:00:00","72038017","2030/12/31 14:59:59","0","1","20038103","8005","完成活動任務1-2 (HARD)","20038"
"20038203","601","0","9003","72038018","2018/01/01 12:00:00","72038018","2030/12/31 14:59:59","0","1","20038103","8005","完成活動任務1-3 (HARD)","20038"
"20038204","601","0","9003","72038019","2018/01/01 12:00:00","72038019","2030/12/31 14:59:59","0","1","20038103","8005","完成活動任務1-4 (HARD)","20038"
"20038205","601","0","9003","72038020","2018/01/01 12:00:00","72038020","2030/12/31 14:59:59","0","1","20038103","8005","完成活動任務1-5 (HARD)","20038"
"2003801","601","0","9019","72038021","2018/01/01 12:00:00","72038021","2030/12/31 14:59:59","0","1","20038104","8006","打倒1隻究極機械玩具王（NORMAL限定）","20038"
"2003801","601","0","9019","72038022","2018/01/01 12:00:00","72038022","2030/12/31 14:59:59","0","1","20038105","8006","打倒1隻究極機械玩具王（NORMAL限定）","20038"
"2003801","601","0","9019","72038023","2018/01/01 12:00:00","72038023","2030/12/31 14:59:59","0","1","20038106","8006","打倒1隻究極機械玩具王（NORMAL限定）","20038"
"2003802","601","0","9019","72038024","2018/01/01 12:00:00","72038024","2030/12/31 14:59:59","0","1","20038104","8007","打倒1隻究極機械玩具王（HARD限定）","20038"
"2003803","601","0","9019","72038025","2018/01/01 12:00:00","72038025","2030/12/31 14:59:59","0","1","20038104","8010","打倒1隻究極機械玩具王（VERY HARD限定）","20038"
"20039101","601","0","9003","72039001","2018/01/01 12:00:00","72039001","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-1 (NORMAL)","20039"
"20039102","601","0","9003","72039002","2018/01/01 12:00:00","72039002","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-2 (NORMAL)","20039"
"20039103","601","0","9003","72039003","2018/01/01 12:00:00","72039003","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-3 (NORMAL)","20039"
"20039104","601","0","9003","72039004","2018/01/01 12:00:00","72039004","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-4 (NORMAL)","20039"
"20039105","601","0","9003","72039005","2018/01/01 12:00:00","72039005","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-5 (NORMAL)","20039"
"20039106","601","0","9003","72039006","2018/01/01 12:00:00","72039006","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-6 (NORMAL)","20039"
"20039107","601","0","9003","72039007","2018/01/01 12:00:00","72039007","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-7 (NORMAL)","20039"
"20039108","601","0","9003","72039008","2018/01/01 12:00:00","72039008","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-8 (NORMAL)","20039"
"20039109","601","0","9003","72039009","2018/01/01 12:00:00","72039009","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-9 (NORMAL)","20039"
"20039110","601","0","9003","72039010","2018/01/01 12:00:00","72039010","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-10 (NORMAL)","20039"
"20039111","601","0","9003","72039011","2018/01/01 12:00:00","72039011","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-11 (NORMAL)","20039"
"20039112","601","0","9003","72039012","2018/01/01 12:00:00","72039012","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-12 (NORMAL)","20039"
"20039113","601","0","9003","72039013","2018/01/01 12:00:00","72039013","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-13 (NORMAL)","20039"
"20039114","601","0","9003","72039014","2018/01/01 12:00:00","72039014","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-14 (NORMAL)","20039"
"20039115","601","0","9003","72039015","2018/01/01 12:00:00","72039015","2030/12/31 14:59:59","0","1","20039102","8004","完成活動任務1-15 (NORMAL)","20039"
"20039201","601","0","9003","72039016","2018/01/01 12:00:00","72039016","2030/12/31 14:59:59","0","1","20039103","8005","完成活動任務1-1 (HARD)","20039"
"20039202","601","0","9003","72039017","2018/01/01 12:00:00","72039017","2030/12/31 14:59:59","0","1","20039103","8005","完成活動任務1-2 (HARD)","20039"
"20039203","601","0","9003","72039018","2018/01/01 12:00:00","72039018","2030/12/31 14:59:59","0","1","20039103","8005","完成活動任務1-3 (HARD)","20039"
"20039204","601","0","9003","72039019","2018/01/01 12:00:00","72039019","2030/12/31 14:59:59","0","1","20039103","8005","完成活動任務1-4 (HARD)","20039"
"20039205","601","0","9003","72039020","2018/01/01 12:00:00","72039020","2030/12/31 14:59:59","0","1","20039103","8005","完成活動任務1-5 (HARD)","20039"
"2003901","601","0","9019","72039021","2018/01/01 12:00:00","72039021","2030/12/31 14:59:59","0","1","20039104","8006","完成1次擅長的作業","20039"
"2003901","601","0","9019","72039022","2018/01/01 12:00:00","72039022","2030/12/31 14:59:59","0","1","20039105","8006","完成1次擅長的作業","20039"
"2003902","601","0","9019","72039023","2018/01/01 12:00:00","72039023","2030/12/31 14:59:59","0","1","20039104","8007","完成1次有些棘手的作業","20039"
"2003903","601","0","9019","72039024","2018/01/01 12:00:00","72039024","2030/12/31 14:59:59","0","1","20039104","8010","完成1次非常棘手的作業","20039"
"20040101","601","0","9003","72040001","2018/01/01 12:00:00","72040001","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-1 (NORMAL)","20040"
"20040102","601","0","9003","72040002","2018/01/01 12:00:00","72040002","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-2 (NORMAL)","20040"
"20040103","601","0","9003","72040003","2018/01/01 12:00:00","72040003","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-3 (NORMAL)","20040"
"20040104","601","0","9003","72040004","2018/01/01 12:00:00","72040004","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-4 (NORMAL)","20040"
"20040105","601","0","9003","72040005","2018/01/01 12:00:00","72040005","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-5 (NORMAL)","20040"
"20040106","601","0","9003","72040006","2018/01/01 12:00:00","72040006","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-6 (NORMAL)","20040"
"20040107","601","0","9003","72040007","2018/01/01 12:00:00","72040007","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-7 (NORMAL)","20040"
"20040108","601","0","9003","72040008","2018/01/01 12:00:00","72040008","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-8 (NORMAL)","20040"
"20040109","601","0","9003","72040009","2018/01/01 12:00:00","72040009","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-9 (NORMAL)","20040"
"20040110","601","0","9003","72040010","2018/01/01 12:00:00","72040010","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-10 (NORMAL)","20040"
"20040111","601","0","9003","72040011","2018/01/01 12:00:00","72040011","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-11 (NORMAL)","20040"
"20040112","601","0","9003","72040012","2018/01/01 12:00:00","72040012","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-12 (NORMAL)","20040"
"20040113","601","0","9003","72040013","2018/01/01 12:00:00","72040013","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-13 (NORMAL)","20040"
"20040114","601","0","9003","72040014","2018/01/01 12:00:00","72040014","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-14 (NORMAL)","20040"
"20040115","601","0","9003","72040015","2018/01/01 12:00:00","72040015","2030/12/31 14:59:59","0","1","20040102","8004","完成活動任務1-15 (NORMAL)","20040"
"20040201","601","0","9003","72040016","2018/01/01 12:00:00","72040016","2030/12/31 14:59:59","0","1","20040103","8005","完成活動任務1-1 (HARD)","20040"
"20040202","601","0","9003","72040017","2018/01/01 12:00:00","72040017","2030/12/31 14:59:59","0","1","20040103","8005","完成活動任務1-2 (HARD)","20040"
"20040203","601","0","9003","72040018","2018/01/01 12:00:00","72040018","2030/12/31 14:59:59","0","1","20040103","8005","完成活動任務1-3 (HARD)","20040"
"20040204","601","0","9003","72040019","2018/01/01 12:00:00","72040019","2030/12/31 14:59:59","0","1","20040103","8005","完成活動任務1-4 (HARD)","20040"
"20040205","601","0","9003","72040020","2018/01/01 12:00:00","72040020","2030/12/31 14:59:59","0","1","20040103","8005","完成活動任務1-5 (HARD)","20040"
"2004001","601","0","9019","72040021","2018/01/01 12:00:00","72040021","2030/12/31 14:59:59","0","1","20040104","8006","打倒1隻女王歌唱水母（NORMAL限定）","20040"
"2004001","601","0","9019","72040022","2018/01/01 12:00:00","72040022","2030/12/31 14:59:59","0","1","20040105","8006","打倒1隻女王歌唱水母（NORMAL限定）","20040"
"2004002","601","0","9019","72040023","2018/01/01 12:00:00","72040023","2030/12/31 14:59:59","0","1","20040104","8007","打倒1隻女王歌唱水母（HARD限定）","20040"
"2004003","601","0","9019","72040024","2018/01/01 12:00:00","72040024","2030/12/31 14:59:59","0","1","20040104","8010","打倒1隻女王歌唱水母（VERY HARD限定）","20040"
"20041101","601","0","9003","72041001","2018/01/01 12:00:00","72041001","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-1 (NORMAL)","20041"
"20041102","601","0","9003","72041002","2018/01/01 12:00:00","72041002","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-2 (NORMAL)","20041"
"20041103","601","0","9003","72041003","2018/01/01 12:00:00","72041003","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-3 (NORMAL)","20041"
"20041104","601","0","9003","72041004","2018/01/01 12:00:00","72041004","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-4 (NORMAL)","20041"
"20041105","601","0","9003","72041005","2018/01/01 12:00:00","72041005","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-5 (NORMAL)","20041"
"20041106","601","0","9003","72041006","2018/01/01 12:00:00","72041006","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-6 (NORMAL)","20041"
"20041107","601","0","9003","72041007","2018/01/01 12:00:00","72041007","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-7 (NORMAL)","20041"
"20041108","601","0","9003","72041008","2018/01/01 12:00:00","72041008","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-8 (NORMAL)","20041"
"20041109","601","0","9003","72041009","2018/01/01 12:00:00","72041009","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-9 (NORMAL)","20041"
"20041110","601","0","9003","72041010","2018/01/01 12:00:00","72041010","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-10 (NORMAL)","20041"
"20041111","601","0","9003","72041011","2018/01/01 12:00:00","72041011","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-11 (NORMAL)","20041"
"20041112","601","0","9003","72041012","2018/01/01 12:00:00","72041012","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-12 (NORMAL)","20041"
"20041113","601","0","9003","72041013","2018/01/01 12:00:00","72041013","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-13 (NORMAL)","20041"
"20041114","601","0","9003","72041014","2018/01/01 12:00:00","72041014","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-14 (NORMAL)","20041"
"20041115","601","0","9003","72041015","2018/01/01 12:00:00","72041015","2030/12/31 14:59:59","0","1","20041102","8004","完成活動任務1-15 (NORMAL)","20041"
"20041201","601","0","9003","72041016","2018/01/01 12:00:00","72041016","2030/12/31 14:59:59","0","1","20041103","8005","完成活動任務1-1 (HARD)","20041"
"20041202","601","0","9003","72041017","2018/01/01 12:00:00","72041017","2030/12/31 14:59:59","0","1","20041103","8005","完成活動任務1-2 (HARD)","20041"
"20041203","601","0","9003","72041018","2018/01/01 12:00:00","72041018","2030/12/31 14:59:59","0","1","20041103","8005","完成活動任務1-3 (HARD)","20041"
"20041204","601","0","9003","72041019","2018/01/01 12:00:00","72041019","2030/12/31 14:59:59","0","1","20041103","8005","完成活動任務1-4 (HARD)","20041"
"20041205","601","0","9003","72041020","2018/01/01 12:00:00","72041020","2030/12/31 14:59:59","0","1","20041103","8005","完成活動任務1-5 (HARD)","20041"
"2004101","601","0","9019","72041021","2018/01/01 12:00:00","72041021","2030/12/31 14:59:59","0","1","20041104","8006","打倒1隻基古魯博士（NORMAL限定）","20041"
"2004101","601","0","9019","72041022","2018/01/01 12:00:00","72041022","2030/12/31 14:59:59","0","1","20041105","8006","打倒1隻基古魯博士（NORMAL限定）","20041"
"2004102","601","0","9019","72041023","2018/01/01 12:00:00","72041023","2030/12/31 14:59:59","0","1","20041104","8007","打倒1隻基古魯博士（HARD限定）","20041"
"2004103","601","0","9019","72041024","2018/01/01 12:00:00","72041024","2030/12/31 14:59:59","0","1","20041104","8010","打倒1隻基古魯博士 （VERY HARD限定）","20041"
"20042101","601","0","9003","72042001","2018/01/01 12:00:00","72042001","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-1 (NORMAL)","20042"
"20042102","601","0","9003","72042002","2018/01/01 12:00:00","72042002","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-2 (NORMAL)","20042"
"20042103","601","0","9003","72042003","2018/01/01 12:00:00","72042003","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-3 (NORMAL)","20042"
"20042104","601","0","9003","72042004","2018/01/01 12:00:00","72042004","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-4 (NORMAL)","20042"
"20042105","601","0","9003","72042005","2018/01/01 12:00:00","72042005","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-5 (NORMAL)","20042"
"20042106","601","0","9003","72042006","2018/01/01 12:00:00","72042006","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-6 (NORMAL)","20042"
"20042107","601","0","9003","72042007","2018/01/01 12:00:00","72042007","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-7 (NORMAL)","20042"
"20042108","601","0","9003","72042008","2018/01/01 12:00:00","72042008","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-8 (NORMAL)","20042"
"20042109","601","0","9003","72042009","2018/01/01 12:00:00","72042009","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-9 (NORMAL)","20042"
"20042110","601","0","9003","72042010","2018/01/01 12:00:00","72042010","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-10 (NORMAL)","20042"
"20042111","601","0","9003","72042011","2018/01/01 12:00:00","72042011","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-11 (NORMAL)","20042"
"20042112","601","0","9003","72042012","2018/01/01 12:00:00","72042012","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-12 (NORMAL)","20042"
"20042113","601","0","9003","72042013","2018/01/01 12:00:00","72042013","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-13 (NORMAL)","20042"
"20042114","601","0","9003","72042014","2018/01/01 12:00:00","72042014","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-14 (NORMAL)","20042"
"20042115","601","0","9003","72042015","2018/01/01 12:00:00","72042015","2030/12/31 14:59:59","0","1","20042102","8004","完成活動任務1-15 (NORMAL)","20042"
"20042201","601","0","9003","72042016","2018/01/01 12:00:00","72042016","2030/12/31 14:59:59","0","1","20042103","8005","完成活動任務1-1 (HARD)","20042"
"20042202","601","0","9003","72042017","2018/01/01 12:00:00","72042017","2030/12/31 14:59:59","0","1","20042103","8005","完成活動任務1-2 (HARD)","20042"
"20042203","601","0","9003","72042018","2018/01/01 12:00:00","72042018","2030/12/31 14:59:59","0","1","20042103","8005","完成活動任務1-3 (HARD)","20042"
"20042204","601","0","9003","72042019","2018/01/01 12:00:00","72042019","2030/12/31 14:59:59","0","1","20042103","8005","完成活動任務1-4 (HARD)","20042"
"20042205","601","0","9003","72042020","2018/01/01 12:00:00","72042020","2030/12/31 14:59:59","0","1","20042103","8005","完成活動任務1-5 (HARD)","20042"
"2004201","601","0","9019","72042021","2018/01/01 12:00:00","72042021","2030/12/31 14:59:59","0","1","20042104","8006","打倒1隻哀暴小棉花糖 （NORMAL限定）","20042"
"2004201","601","0","9019","72042022","2018/01/01 12:00:00","72042022","2030/12/31 14:59:59","0","1","20042105","8006","打倒1隻哀暴小棉花糖 （NORMAL限定）","20042"
"2004202","601","0","9019","72042023","2018/01/01 12:00:00","72042023","2030/12/31 14:59:59","0","1","20042104","8007","打倒1隻哀暴小棉花糖 （HARD限定）","20042"
"2004203","601","0","9019","72042024","2018/01/01 12:00:00","72042024","2030/12/31 14:59:59","0","1","20042104","8010","打倒1隻哀暴小棉花糖 （VERY HARD限定）","20042"
"20043101","601","0","9003","72043001","2018/01/01 12:00:00","72043001","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-1 (NORMAL)","20043"
"20043102","601","0","9003","72043002","2018/01/01 12:00:00","72043002","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-2 (NORMAL)","20043"
"20043103","601","0","9003","72043003","2018/01/01 12:00:00","72043003","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-3 (NORMAL)","20043"
"20043104","601","0","9003","72043004","2018/01/01 12:00:00","72043004","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-4 (NORMAL)","20043"
"20043105","601","0","9003","72043005","2018/01/01 12:00:00","72043005","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-5 (NORMAL)","20043"
"20043106","601","0","9003","72043006","2018/01/01 12:00:00","72043006","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-6 (NORMAL)","20043"
"20043107","601","0","9003","72043007","2018/01/01 12:00:00","72043007","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-7 (NORMAL)","20043"
"20043108","601","0","9003","72043008","2018/01/01 12:00:00","72043008","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-8 (NORMAL)","20043"
"20043109","601","0","9003","72043009","2018/01/01 12:00:00","72043009","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-9 (NORMAL)","20043"
"20043110","601","0","9003","72043010","2018/01/01 12:00:00","72043010","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-10 (NORMAL)","20043"
"20043111","601","0","9003","72043011","2018/01/01 12:00:00","72043011","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-11 (NORMAL)","20043"
"20043112","601","0","9003","72043012","2018/01/01 12:00:00","72043012","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-12 (NORMAL)","20043"
"20043113","601","0","9003","72043013","2018/01/01 12:00:00","72043013","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-13 (NORMAL)","20043"
"20043114","601","0","9003","72043014","2018/01/01 12:00:00","72043014","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-14 (NORMAL)","20043"
"20043115","601","0","9003","72043015","2018/01/01 12:00:00","72043015","2030/12/31 14:59:59","0","1","20043102","8004","完成活動任務1-15 (NORMAL)","20043"
"20043201","601","0","9003","72043016","2018/01/01 12:00:00","72043016","2030/12/31 14:59:59","0","1","20043103","8005","完成活動任務1-1 (HARD)","20043"
"20043202","601","0","9003","72043017","2018/01/01 12:00:00","72043017","2030/12/31 14:59:59","0","1","20043103","8005","完成活動任務1-2 (HARD)","20043"
"20043203","601","0","9003","72043018","2018/01/01 12:00:00","72043018","2030/12/31 14:59:59","0","1","20043103","8005","完成活動任務1-3 (HARD)","20043"
"20043204","601","0","9003","72043019","2018/01/01 12:00:00","72043019","2030/12/31 14:59:59","0","1","20043103","8005","完成活動任務1-4 (HARD)","20043"
"20043205","601","0","9003","72043020","2018/01/01 12:00:00","72043020","2030/12/31 14:59:59","0","1","20043103","8005","完成活動任務1-5 (HARD)","20043"
"2004301","601","0","9019","72043021","2018/01/01 12:00:00","72043021","2030/12/31 14:59:59","0","1","20043104","8006","打倒1隻反逆獸‧三重 （NORMAL限定）","20043"
"2004301","601","0","9019","72043022","2018/01/01 12:00:00","72043022","2030/12/31 14:59:59","0","1","20043105","8006","打倒1隻反逆獸‧三重 （NORMAL限定）","20043"
"2004302","601","0","9019","72043023","2018/01/01 12:00:00","72043023","2030/12/31 14:59:59","0","1","20043104","8007","打倒1隻反逆獸‧三重 （HARD限定）","20043"
"2004303","601","0","9019","72043024","2018/01/01 12:00:00","72043024","2030/12/31 14:59:59","0","1","20043104","8010","打倒1隻反逆獸‧三重 （VERY HARD限定）","20043"
"20044101","601","0","9003","72044001","2018/01/01 12:00:00","72044001","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-1 (NORMAL)","20044"
"20044102","601","0","9003","72044002","2018/01/01 12:00:00","72044002","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-2 (NORMAL)","20044"
"20044103","601","0","9003","72044003","2018/01/01 12:00:00","72044003","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-3 (NORMAL)","20044"
"20044104","601","0","9003","72044004","2018/01/01 12:00:00","72044004","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-4 (NORMAL)","20044"
"20044105","601","0","9003","72044005","2018/01/01 12:00:00","72044005","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-5 (NORMAL)","20044"
"20044106","601","0","9003","72044006","2018/01/01 12:00:00","72044006","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-6 (NORMAL)","20044"
"20044107","601","0","9003","72044007","2018/01/01 12:00:00","72044007","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-7 (NORMAL)","20044"
"20044108","601","0","9003","72044008","2018/01/01 12:00:00","72044008","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-8 (NORMAL)","20044"
"20044109","601","0","9003","72044009","2018/01/01 12:00:00","72044009","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-9 (NORMAL)","20044"
"20044110","601","0","9003","72044010","2018/01/01 12:00:00","72044010","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-10 (NORMAL)","20044"
"20044111","601","0","9003","72044011","2018/01/01 12:00:00","72044011","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-11 (NORMAL)","20044"
"20044112","601","0","9003","72044012","2018/01/01 12:00:00","72044012","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-12 (NORMAL)","20044"
"20044113","601","0","9003","72044013","2018/01/01 12:00:00","72044013","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-13 (NORMAL)","20044"
"20044114","601","0","9003","72044014","2018/01/01 12:00:00","72044014","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-14 (NORMAL)","20044"
"20044115","601","0","9003","72044015","2018/01/01 12:00:00","72044015","2030/12/31 14:59:59","0","1","20044102","8004","完成活動任務1-15 (NORMAL)","20044"
"20044201","601","0","9003","72044016","2018/01/01 12:00:00","72044016","2030/12/31 14:59:59","0","1","20044103","8005","完成活動任務1-1 (HARD)","20044"
"20044202","601","0","9003","72044017","2018/01/01 12:00:00","72044017","2030/12/31 14:59:59","0","1","20044103","8005","完成活動任務1-2 (HARD)","20044"
"20044203","601","0","9003","72044018","2018/01/01 12:00:00","72044018","2030/12/31 14:59:59","0","1","20044103","8005","完成活動任務1-3 (HARD)","20044"
"20044204","601","0","9003","72044019","2018/01/01 12:00:00","72044019","2030/12/31 14:59:59","0","1","20044103","8005","完成活動任務1-4 (HARD)","20044"
"20044205","601","0","9003","72044020","2018/01/01 12:00:00","72044020","2030/12/31 14:59:59","0","1","20044103","8005","完成活動任務1-5 (HARD)","20044"
