5191f33ac5c44dad29899819ab1147b51c99379cea1a2261b132a89d21195f51,a056999ad7e6705f7f4b43e92eaa6404cb777e7afc59badcc7140617ae67baeb,4fe70725e93d1eb130fbd3155824c67253f993fb691df02cc634438bcf3e53fe,8e56e1f589717c1655cd7201d2b96eaa0396dd298ee52bc39e7eaca71088dae3,42ce21a8b0517faccffc635ad75a979a74a7658949c58f8633dcb3c34c65628e,1052e52f5043b2da48b17c6f4f1c6fb5786ee399dabeb5dd7dc8d0f1aa23897b,4ccee5a306157ff971b8c7b0d16909c350f2a0f4d868800842a9ef38fafd95a0,6f8c808379a2bf32c7741a144f0137f1c93449ec217a5880b0ed060f5dc869e4,a6b63ad79e480658774eb6c228f449b1985822553aa2f8883f18c890a64fa923,ea4219ad340a3ffe67e29ada4a99567ef9a3ea95bdd7760f3dc4ccca4fd96138,896e8b782e13cf7ad59bad4b9920afd9d17e22808314ac2f455e2fb72987e8f5,68299ddfddd1684ca78d9db92901a081daa68d83c32356795dc58c1de8d6ab16,85b6c59aa1f0d2beaa7b79a6bba66f0a3b29aaf0ac6ae9079775becaf44dbdd7,e8ac2c3b298655a4f44d1474b60c74fa9e2e32c63a0f8d761534611623e960e1,f6ac7625c7c36880e3eb60d72efdc33d99dc282974dde2d5305f0134246738c2,16426792579a3db6b90f49f052ce6a2ce7ed116c72d2f9283d1e1a0a760df563
"0","2","90006","0","0","2","40","1059108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1059109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1059110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1059111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1059112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1059113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1059114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1059115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1059116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1060101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1060102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1060103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1060104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1060105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1060106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1060107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1060108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1060109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1060110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1060111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1060112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1060113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1060114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1060115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1060116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1061101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1061102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1061103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1061104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1061105","150","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","20","1061106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1061107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1061108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1061109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1061110","80","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","30","1061111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1061112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1061113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1061114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1061115","80","8","0","91002","31145","0","0","0"
"0","0","0","0","0","0","0","1061116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1063101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1063102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1063103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1063104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1063105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1063106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1063107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1063108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1063109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1063110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1063111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1063112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1063113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1063114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1063115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1063116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1064101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1064102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1064103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1064104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1064105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1064106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1064107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1064108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1064109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1064110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1064111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1064112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1064113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1064114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1064115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1064116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1065101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1065102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1065103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1065104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1065105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1065106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1065107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1065108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1065109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1065110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1065111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1065112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1065113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1065114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1065115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1065116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1066101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1066102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1066103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1066104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1066105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1066106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1066107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1066108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1066109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1066110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1066111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1066112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1066113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1066114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1066115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1066116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1067101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1067102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1067103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1067104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1067105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1067106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1067107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1067108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1067109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1067110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1067111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1067112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1067113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1067114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1067115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1067116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1068101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1068102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1068103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1068104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1068105","150","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","20","1068106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1068107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1068108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1068109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1068110","80","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","30","1068111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1068112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1068113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1068114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1068115","80","8","0","91002","31145","0","0","0"
"0","0","0","0","0","0","0","1068116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1069101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1069102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1069103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1069104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1069105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1069106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1069107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1069108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1069109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1069110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1069111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1069112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1069113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1069114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1069115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1069116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1070101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1070102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1070103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1070104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1070105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1070106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1070107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1070108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1070109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1070110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1070111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1070112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1070113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1070114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1070115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1070116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1071101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1071102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1071103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1071104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1071105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1071106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1071107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1071108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1071109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1071110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1071111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1071112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1071113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1071114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1071115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1071116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1072101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1072102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1072103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1072104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1072105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1072106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1072107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1072108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1072109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1072110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1072111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1072112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1072113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1072114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1072115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1072116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1073101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1073102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1073103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1073104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1073105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1073106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1073107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1073108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1073109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1073110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1073111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1073112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1073113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1073114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1073115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1073116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1074101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1074102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1074103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1074104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1074105","150","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","20","1074106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1074107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1074108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1074109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1074110","80","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","30","1074111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1074112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1074113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1074114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1074115","80","8","0","91002","31145","0","0","0"
"0","0","0","0","0","0","0","1074116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1075101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1075102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1075103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1075104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1075105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1075106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1075107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1075108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1075109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1075110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1075111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1075112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1075113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1075114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1075115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1075116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1076101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1076102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1076103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1076104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1076105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1076106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1076107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1076108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1076109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1076110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1076111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1076112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1076113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1076114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1076115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1076116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1077101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1077102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1077103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1077104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1077105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1077106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1077107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1077108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1077109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1077110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1077111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1077112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1077113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1077114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1077115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1077116","25000","12","0","94002","0","0","0","0"
