dac319186fc875e756dfff6a6bedab2780dac6baaa632fb0fb85dfc3ee9a803e,1443587b37da0f57db69ca219b1d2d8b1935785cd7286286cc9bac6b6aa8fcb9,130aa451338f7eab203a41c164fa0ceffd3dc9afee6cde866b04e95dc3ffd956,4cabd20fea80cfc3baf491d69bf9f244dec6b2beae92ce813aadae5b9dbe4d8b,68bdd4907a137abcf954c35d9a7a86f1250e83cdd1b083145b1e5acabe325459,f3225920c6313b5c10bade791b583e2b89cc118bb72be2b5aba732b053bb75e1,a9468fb4e2bf156f1f070ef7a367f3a9f9d57b51c24cde42280e9acce8205259,0cf742d5a3cdee6d470cb9842afc83229d0876740a41fb798fbf636b2de5acc0,a17ad47bdd1913f0d66dc753668571252f2e64e914e07fa844185d316074040c,2bfee110ed96f9f67c3f69ae681b7686a08d43f1871c54f4beb4d1bc31bd9527,17c025c23f0026f1ba18345f835fae9e55b32bacf63d7e7e390153b672c6e7d0,8f4d83295f78e2f7611d9fbc0f8480965a4214a3e9b1c6b6ca5bf3951dbe5d46,66f31a9b59380dd94cee30193c45e4dfaa0a92ef19872f1b8b1d56dfbb1f3741,969fb872dd38e909f9756d48b1fe3236f2bd2d673c75181e51d6e48c54e4cb90,268654ed49aa8abc9570c9c0b7a48dc1a25467deaffe1899fb0f543ca23c05a5,bf077ae03a07198cd77a445b461e6031ab8f2804c24502ef7389236afa1e767c,43cf1e862d4fea3ce57a5d0f8f5972b501aa332cf863dc01d1c09e5ad50bcf56,a2d8fed4c713507cc6b532468790e99eb6391e8ac5572190031579f5be8be912,fe4aa691808663e249c1234c5936ed6ac0f500aec1a595613253b658a14113e4,5eb3ac2f4dfeb5c1cd5ae01cca36ac1a6f9a1af930a1a7059382f0da79a0d2ac,2681bd777ff371e87b502436470daad34543607eabf81cf91824a4cd4f2e7331,977e4d4af15ed44eb8531b10624360a71753f97b7878a8e998b12375d3c1fb61,184ba35c45656310e6b0ff36839726cd9fd528a21524e2f219330c7cef4f9e85,911986642f2d7ce7df94e006ba419b804efa3f8909cb7c962674aab06a1accea,bec5073d90f180d6167e5b4a813910f0300c2b9f39240c341d689a34813518ba,bffe36ef395970ef0122b2f4231e1498750dda724c684336164d3530a32a4e06,6e2ba850ad8d718dda7942c17461696b7cccf9d5db3752d2e31b60929613b933,b120c63d5ec46580f713bca6851d9f30ff2e852ddff7062c78d957aa5db06a73,d67900180261e8471b0bbcba59cfa0840c73d74a30a6c27f332b4821ebef859f,acbd3b5ddb87ea3c654bd6e0bb3492d0a59cef1a7666023cebcf4765155c3092,f644feb1d2bb3d3373c0939a411617fb0bf76e0137f836f4b44b7df8410a0966,7e5652937a19df1aa2ae5e2b029ec94cd25b3f64bdede8534e4101cab56f2dd1,7a1432095c6a6bac1cbcbf01b639e73e729ca89fd93a8a19ced45757267c29eb,851b5e6ed2137bc1f0d561b840279d0472e930c45d478cb03298fc571f37c3a5,634999bd765655e0ce3702f143a6b0bc4fa680f5db81691613a3eb05a29bfb53,5c7a65801239848637692a5125dab97b97876f6ee2f0c0db76c4b98c1c85acdf,902da6a13e2ff76a722b0de575f66b018046623cf488ccaf61479addd220d08b,49b052303368bddd3943d836b814478ab5f9c0bf6a5ff66f60f3a71b157185e0,4d8b4e004a2706ff10f8598146d34b32ecff3d9608fd8c403ee99df6864d41c1,278dff1c9c617ed8c41b292c6e1ab04e892d460ac99f550773728fec33eb8950,d55cb0134f893b8ca11c4479b2957afcb47cc9c9e344e91b393d87af6eaa4ce5,b2bf262bdb5085237750f66a885eb4ef1a11a7144b9fed6fdcdb94673c3e131b,ee2673e6c281b7fc81305f880cf7f5a39c7a2c71ab2d55721b01a1700b5fe79e,c304f3499ea57ee563976bfd8a1373fd172d565e91cd716ce1946a360bf9a633,74f95f31a55a12ec4f4d6fc2f436b8737319b74ee18cf552dca219189fcbb875,aa21dd0b7d23b864adbea1d13faadb02d2fd91291bd2700f357127fb18183d66,78c4092945569bf2caadcbebc0057403a28ba17d095cfe4fbd006c07214c7062,2f7762afabdece37467fca9979b2231a5876e1adfcf2c6fa5650eb7e97d8e545,743e9927dbd446ad5a454267189dba61c1f0216fb36a8ff4975f11305ae25a8c,5594aaa8a7008c49370f1154d3349c3b26133c99c60aa9bc55e6919046a3dfac,d780177e2a194a0050b84be221f5d0426e9dbfbabfd4fec1c170ab09611f46e2,132d0b674b3cbd7121fc33c019483f2d71dcf4b0f5a05e9c17ebc9e53ea4b299,61e3dfd71c8b8c12a4dfa1a75207e8eb1fcad08ef8cd0bbb7464ce56ea609987,1ebb0894202e4b82b7778fdfe67c6bcce6aceb748aed928d3752116a2042e527,e1a61996a03c2cc6444d0156871f5749f880c6375fab55d19b4a00009b4511f5,3df57a8d9269897cfad6f601e1cc520417a87cc404d60973ef339a137d8cf4ec,01927a9c3d626f89f74d32b883722df523d0fc4db686b576ee56a40e36976472,4bcbc6aa2e03eb25acacb737d8e481133c39913fbe69fb6eb30fbd515f0450af,c1eeec5905032fa088c02a262ec188cf2fc2df42ae69fb4664e45f6feb832da2,c52bdf8a61022107b3c6a0551e1f6fb8ea6c490a146dc170906a99be067b1098,f7cc1ab5fd2d8d4c7b964f476b8733a1520f2f5fb82d0b082cba20ea6a1ef50f,a527cc8bfa33b7f303c5e28e0c816946ba530a37d26cf29e72ced24312aa4450,b665618c42ef6f963d2302e6d3e53ea9540bf603e77822ba1437f712a2e05ed9,ee220462e87ebb772663f042b64dc058545292c9ed189b606b8aabfaa718f1dd,20001112eeec3e016e1e6a54b58032203f40d6a17edb23052e6c7e0cb93824be
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","108","0","0","0","0","0","0","101","0","1","0","0","0","0","0","201001","401","210","0","0","2","0","0","0","0","0","0","404","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","110","101","0","401","0","0","0","0","0","2","0","0","0","0","0","201002","0","210","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","111","0","0","0","0","0","0","0","0","3","0","0","0","0","0","201003","0","210","402","0","2","0","0","0","0","0","0","101","0","0","0","0"
"303","-2","0","303","301","303","303","303","303","303","301","0","301","303","0","0","301","301","0","301","0","303","301","303","303","301","303","303","303","303","110","0","303","104","303","301","0","0","301","301","303","0","4","0","303","301","301","0","201004","301","210","303","0","2","0","303","303","303","303","303","303","303","0","303","303"
"405","-2","301","0","0","0","0","0","405","0","0","0","0","0","301","0","0","0","301","0","0","0","0","0","0","0","0","0","0","120","202","301","0","130","0","0","301","301","0","0","0","0","5","0","0","0","0","0","201005","0","210","0","0","2","301","0","0","130","0","405","0","0","0","0","0"
"0","0","0","0","0","0","0","402","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","303","150","0","0","0","0","303","0","0","0","0","0","0","0","1","0","0","0","0","103","201101","0","211","0","0","2","0","0","0","0","303","303","303","0","0","0","303"
"303","0","303","301","0","303","303","301","301","303","0","0","0","301","303","0","0","0","303","0","0","301","0","303","301","0","303","303","303","0","0","303","0","0","303","0","303","303","0","0","301","0","2","0","301","0","0","133","201102","0","211","301","0","2","303","301","301","150","303","303","303","301","0","303","303"
"303","0","0","0","0","303","303","401","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","303","303","303","402","0","0","0","105","303","0","0","0","0","0","0","0","3","0","0","0","401","203","201103","0","211","0","0","2","0","0","0","402","303","303","303","0","0","303","303"
"0","0","0","303","0","0","0","303","303","303","0","0","0","303","0","0","0","0","0","0","0","303","0","0","303","0","0","0","303","0","0","0","0","0","303","0","0","0","0","0","303","0","4","401","303","0","0","102","201104","0","211","303","0","2","0","303","303","150","303","303","303","303","0","0","303"
"0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","150","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","125","201105","0","211","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","203","201201","0","212","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"301","-2","0","0","0","301","301","0","0","301","0","0","0","301","0","0","0","0","0","0","0","401","401","301","301","0","301","301","301","301","0","0","0","301","301","0","0","0","0","0","0","0","2","0","301","0","0","146","201202","0","212","0","0","2","0","0","0","301","301","301","301","0","0","301","120"
"0","-2","303","0","0","401","0","0","0","0","0","0","0","301","303","0","0","0","303","0","0","0","0","0","120","0","0","0","0","301","0","303","0","401","301","0","303","303","0","0","301","0","3","0","301","0","0","102","201203","0","212","301","0","2","303","301","301","0","401","0","0","0","0","0","0"
"0","-2","0","301","0","401","0","301","120","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","401","0","0","0","401","0","0","0","0","401","0","301","0","4","0","0","0","0","127","201204","0","212","301","0","2","0","301","301","0","401","0","0","301","0","0","0"
"0","-2","0","301","0","401","0","301","0","0","0","0","0","0","0","0","301","0","0","0","0","301","0","0","0","0","0","0","0","401","301","0","120","401","0","301","0","0","0","0","0","0","5","0","0","0","0","101","201205","0","212","0","0","2","0","0","401","0","401","0","0","301","0","0","0"
"0","-2","0","303","0","401","0","303","0","0","0","0","0","0","0","0","303","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","120","401","401","303","0","0","0","0","0","0","1","0","0","0","0","102","201301","0","213","401","0","2","0","0","0","0","401","0","0","303","0","0","0"
"0","-2","0","303","0","401","0","303","120","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","401","401","0","0","0","0","0","303","0","2","0","0","0","0","108","201302","0","213","303","0","2","0","303","303","0","401","0","0","0","0","0","0"
"0","-2","0","0","0","401","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","303","0","0","401","401","303","0","0","0","0","0","303","0","3","0","303","0","402","136","201303","0","213","303","0","2","0","0","303","0","401","0","0","0","0","0","0"
"303","-2","303","0","0","303","303","0","0","303","0","0","0","0","303","0","0","0","303","0","0","0","0","303","0","0","303","303","303","303","0","303","0","303","303","0","303","303","0","0","0","0","4","0","303","0","0","118","201304","0","213","0","0","2","303","0","0","303","303","303","303","0","0","303","120"
"401","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","203","201305","0","213","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","137","201401","0","214","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"303","-1","301","303","0","303","303","303","303","303","0","0","0","303","301","0","303","0","301","0","0","303","0","303","303","0","303","303","303","303","303","301","303","303","303","0","301","301","0","0","303","0","2","0","303","0","402","126","201402","0","214","303","0","2","301","303","303","303","303","303","303","303","0","303","303"
"0","-1","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","402","402","0","0","0","0","0","0","150","0","0","0","0","0","0","3","0","402","0","0","104","201403","0","214","0","0","2","0","0","402","0","0","0","402","0","0","0","0"
"301","-1","303","301","0","301","301","301","301","301","0","0","0","301","303","0","301","0","303","0","0","301","0","301","301","0","301","301","301","301","301","303","301","301","301","0","303","303","0","0","301","0","4","0","301","0","0","129","201404","0","214","301","0","2","303","301","301","301","301","301","301","301","0","301","301"
"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","203","201405","402","214","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"303","-1","0","303","0","303","303","303","303","303","0","0","0","303","0","0","0","0","0","0","0","401","0","303","303","0","303","303","303","303","0","0","0","303","303","0","0","0","0","0","303","0","1","0","303","0","0","103","201501","0","215","303","0","2","0","303","303","303","303","303","303","0","0","303","303"
"0","-1","0","0","0","0","0","0","401","0","0","0","0","0","0","0","303","0","0","0","0","301","0","0","401","0","0","0","0","0","303","0","303","140","0","0","0","0","0","0","0","0","2","0","0","0","0","102","201502","401","215","0","0","2","0","0","0","401","0","0","0","140","0","0","401"
"0","-1","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","140","0","140","0","0","0","0","0","0","3","0","0","0","0","117","201503","0","215","0","0","2","0","0","0","401","0","0","0","0","0","0","401"
"0","-1","0","0","0","0","0","0","401","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","401","0","0","303","0","0","301","0","301","140","0","0","0","0","0","0","0","0","4","0","0","401","0","203","201504","0","215","0","0","2","0","0","0","401","0","0","0","140","0","0","401"
"301","-1","0","301","0","301","301","301","301","301","0","0","0","301","0","0","0","0","0","0","0","301","0","301","301","0","301","401","301","301","0","0","0","301","301","0","0","0","0","0","301","0","5","0","301","0","0","113","201505","0","215","301","0","2","0","301","301","301","301","301","301","0","0","301","301"
"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","137","201601","0","216","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"303","-1","301","303","0","303","303","303","303","303","0","0","0","303","301","0","303","0","301","0","0","303","0","303","303","0","303","303","303","303","303","301","303","303","303","0","301","301","0","0","303","0","2","0","303","0","402","126","201602","0","216","303","0","2","301","303","303","303","303","303","303","303","0","303","303"
"0","-1","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","402","402","0","0","0","0","0","0","150","0","0","0","0","0","0","3","0","402","0","0","104","201603","0","216","0","0","2","0","0","402","0","0","0","402","0","0","0","0"
"301","-1","303","301","0","301","301","301","301","301","0","0","0","301","303","0","301","0","303","0","0","301","0","301","301","0","301","301","301","301","301","303","301","301","301","0","303","303","0","0","301","0","4","0","301","0","0","129","201604","0","216","301","0","2","303","301","301","301","301","301","301","301","0","301","301"
"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","204","201605","402","216","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","0","130","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","204","201701","0","217","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","303","130","402","0","0","0","0","0","0","0","0","0","303","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","303","303","0","0","0","0","2","0","0","0","0","111","201702","0","217","0","0","2","303","0","0","0","402","0","0","0","0","402","0"
"0","-2","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","3","0","0","0","0","143","201703","0","217","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"303","-2","0","130","0","303","303","303","303","303","0","0","0","303","0","0","0","0","0","0","0","303","0","303","402","0","303","303","303","303","0","0","0","303","303","0","0","0","0","0","303","0","4","0","303","0","0","133","201704","0","217","303","0","2","0","303","303","303","303","303","303","0","0","303","303"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","401","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","102","201705","0","217","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","0","303","0","0","0","303","0","0","0","0","0","0","0","0","303","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","120","0","0","303","0","0","0","0","0","0","1","0","0","0","0","102","201801","0","218","0","0","2","0","0","0","0","0","402","0","303","0","0","0"
"0","-2","0","303","0","0","0","303","120","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","303","0","2","0","0","0","0","108","201802","0","218","303","0","2","0","303","303","0","0","0","0","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","303","0","0","401","0","303","0","0","0","0","0","303","0","3","0","303","0","402","136","201803","0","218","303","0","2","0","0","303","0","0","0","402","0","0","0","0"
"303","-2","303","0","0","402","303","0","0","303","0","0","0","0","303","0","0","0","303","0","0","0","0","303","0","0","303","303","303","303","0","303","0","303","303","0","303","303","0","0","0","0","4","0","303","0","0","118","201804","0","218","0","0","2","303","0","0","303","303","303","303","0","0","303","120"
"401","-2","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","203","201805","0","218","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","134","201901","0","219","0","0","2","0","0","0","0","0","402","0","0","0","0","0"
"303","-2","301","303","0","303","303","303","303","303","303","0","0","303","301","0","303","303","301","0","0","303","0","303","303","303","303","303","303","303","303","301","303","303","303","303","301","301","303","303","303","303","2","0","303","0","402","135","201902","0","219","303","0","2","301","303","303","303","303","303","303","303","303","303","303"
"402","-2","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","3","0","0","0","0","204","201903","0","219","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"303","-2","303","303","0","303","303","303","303","303","303","0","0","303","303","0","303","303","303","0","0","303","0","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","303","4","0","303","0","0","143","201904","0","219","303","402","2","303","303","303","303","303","303","303","303","303","303","303"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","5","0","0","0","0","104","201905","0","219","0","0","2","0","401","0","0","0","0","0","0","0","0","0"
"0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","1","0","0","0","0","108","202001","0","220","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"301","-2","0","0","0","301","301","0","0","301","0","0","0","301","0","0","0","0","0","0","0","0","401","301","301","0","301","301","301","301","0","0","0","301","301","0","0","0","0","0","0","0","2","0","301","0","0","146","202002","0","220","0","0","2","0","0","0","301","301","301","301","0","0","301","120"
"0","-2","303","0","0","0","0","0","0","0","0","0","0","301","303","0","0","0","303","0","0","0","0","402","120","0","0","0","0","301","0","303","0","0","301","0","303","303","0","0","301","0","3","0","301","0","0","109","202003","0","220","301","0","2","303","301","301","0","0","0","0","0","0","0","0"
"0","-2","0","301","0","0","0","301","120","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","401","0","301","0","4","0","0","0","0","203","202004","0","220","301","0","2","0","301","301","0","0","0","0","301","0","0","402"
"0","-2","0","301","0","0","0","301","0","0","0","0","0","0","0","0","301","0","0","401","0","301","0","0","402","0","0","0","0","0","301","0","120","0","0","301","0","0","0","0","0","0","5","0","0","0","0","102","202005","0","220","0","0","2","0","0","0","0","0","0","402","301","0","0","0"
"0","-6","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","124","300101","0","301","0","0","3","0","0","0","0","0","0","0","0","0","0","140"
"0","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","105","300102","0","301","0","0","3","0","0","0","0","0","0","0","0","0","0","402"
"303","-6","0","303","0","303","303","303","303","0","303","0","0","303","0","0","303","303","0","405","0","303","0","303","303","303","303","303","303","303","303","0","303","303","303","303","0","0","303","303","303","303","3","0","303","0","0","102","300103","0","301","303","0","3","0","303","303","303","0","303","142","303","303","303","303"
"0","-6","0","0","0","0","0","0","130","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","150","0","0","0","410","0","120","0","0","0","0","0","0","4","0","0","0","0","201","300104","0","301","405","0","3","0","0","0","150","301","405","301","402","0","0","0"
"301","-6","0","301","0","301","301","301","301","301","301","0","0","301","0","0","301","301","0","0","0","301","0","301","301","301","301","301","301","301","301","0","301","301","301","301","0","0","301","301","301","301","5","0","301","0","0","118","300105","0","301","301","0","3","0","301","301","301","301","301","301","301","301","301","301"
"410","-7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","150","300201","0","302","0","0","3","0","0","0","0","0","0","0","0","0","0","130"
"303","-7","0","303","405","0","0","303","303","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","404","0","0","303","303","0","0","0","410","303","120","0","0","0","0","303","0","2","0","0","0","0","201","300202","0","302","130","0","3","0","303","0","150","303","303","0","0","0","0","303"
"403","-7","0","0","0","301","301","132","0","301","301","0","0","301","0","0","301","301","0","0","0","0","0","301","301","301","301","301","0","0","301","0","301","301","0","301","0","0","301","301","0","301","3","0","301","0","0","105","300203","0","302","301","0","3","0","0","301","301","0","0","301","301","301","301","0"
"0","-7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","125","300204","0","302","0","0","3","0","0","0","0","0","0","0","0","0","0","113"
"0","-7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","101","300205","0","302","0","0","3","0","0","0","0","0","0","0","124","0","0","0"
"303","-6","0","303","0","303","303","303","303","303","303","0","0","303","0","0","303","303","0","0","0","303","0","402","303","303","303","303","303","303","303","0","401","303","303","303","0","0","303","303","303","303","1","0","401","0","0","103","300301","0","303","303","0","3","0","303","303","303","303","303","303","303","303","303","303"
"0","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","2","0","301","0","0","145","300302","403","303","0","0","3","0","0","0","0","0","0","0","0","0","0","140"
"407","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","123","300303","0","303","130","0","3","0","0","0","150","0","0","0","0","0","0","0"
"0","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","410","0","0","0","0","0","0","0","0","4","0","0","402","0","130","300304","0","303","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","-6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","5","0","0","0","0","201","300305","0","303","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"303","-5","0","303","0","303","402","403","303","303","303","0","0","303","0","0","303","303","0","0","0","303","0","303","303","303","303","303","303","303","303","0","303","303","303","303","0","0","303","303","303","303","1","0","303","0","0","105","300401","0","304","303","0","3","0","303","303","303","303","303","303","303","303","303","303"
"0","-5","0","0","0","0","301","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","407","0","0","0","0","0","0","0","0","2","0","0","0","0","127","300402","403","304","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405","0","150","0","3","0","0","0","0","201","300403","0","304","0","0","3","0","0","0","0","405","0","0","0","0","0","0"
"0","-5","0","0","0","405","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","145","300404","0","304","0","0","3","0","0","0","0","0","0","0","150","0","0","0"
"301","-5","0","301","0","301","301","301","301","301","301","0","0","301","0","0","402","301","0","0","0","301","0","402","301","301","301","301","301","301","301","0","301","301","301","301","0","0","301","301","301","301","5","0","301","402","0","104","300405","0","304","301","0","3","0","301","301","301","301","301","301","301","301","301","301"
"0","-5","0","303","0","0","0","303","303","0","0","0","0","303","0","0","0","0","0","0","0","303","0","0","303","0","0","0","0","303","0","0","0","0","303","0","0","0","0","0","303","0","1","0","303","0","0","111","300501","0","305","303","0","3","0","303","303","0","0","0","0","303","0","0","0"
"0","-5","0","0","0","0","0","0","407","0","0","0","0","410","0","0","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","2","0","0","0","0","201","300502","0","305","0","0","3","0","0","0","0","0","0","0","0","0","0","150"
"0","-5","0","301","0","0","405","301","301","0","0","0","0","301","0","0","0","0","0","0","0","301","0","0","301","0","0","0","0","301","0","0","0","0","301","0","0","0","0","0","301","0","3","0","301","0","0","105","300503","0","305","301","0","3","0","301","301","0","0","0","0","301","0","0","0"
"0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","150","0","4","0","0","0","402","112","300504","0","305","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","105","300505","0","305","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0","-1","403","0","0","0","0","0","0","303","0","0","0","303","0","0","0","0","0","0","0","0","0","0","303","0","0","0","303","303","104","0","0","102","303","0","0","0","0","0","0","0","1","0","303","0","102","0","300601","0","306","303","0","3","0","0","303","303","303","303","303","0","0","0","303"
"0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202","0","0","127","0","0","0","0","0","0","140","0","2","0","0","0","0","0","300602","0","306","0","0","3","0","0","0","410","0","0","0","0","0","0","405"
"0","-1","0","0","0","0","0","0","0","301","0","0","0","301","0","0","0","0","0","0","0","0","0","0","301","0","0","0","301","301","103","0","0","147","301","0","0","0","0","0","0","103","3","0","301","0","132","0","300603","0","306","301","0","3","0","0","301","301","301","301","301","0","0","0","301"
