d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"1","0","1","302500502","0","0","0","0","30250002","","0","","0","2","0","22","1","1","180","0","1"
"1","0","1","302500503","0","0","0","0","3025001","","0","","0","2","0","22","1","1","180","0","2"
"7","0","1","302500601","0","0","0","0","3025001","","0","","0","2","0","22","1","1","30","0","2"
"3","1","2","302501101","350","0","0","100","0","","0","","14","1","0","1","1","99","14","0.00019","1"
"3","1","2","302501102","600","0","0","100","0","","0","","14","1","0","1","1","99","14","0.00019","1"
"3","1500","3","302501103","-1","0","0","0","0","","0","","0","1","0","3","1","99","500","0","3"
"3","1","3","302501104","3000","0","0","100","0","","0","","14","1","0","1","1","99","14","0.00019","1"
"3","1500","3","302501105","-1","0","0","0","0","","0","","0","1","0","3","1","99","400","2000","1"
"3","1","2","302501201","350","0","0","100","0","","0","","26.01","1","0","1","1","3","26","0.00052","1"
"3","18.5","2","302501202","350","0","0","100","0","","0","","0.4","1","0","9","1","3","33","0","2"
"3","1","2","302501301","350","0","0","100","0","","0","","10.4","1","0","1","1","99","10.4","0.00396","2"
"3","0","2","302501302","350","0","0","0","1","","0","","50","1","0","10","1","99","3","12","21"
"3","0","2","302501303","350","0","0","0","1","","0","","50","1","0","10","1","99","3","12","41"
"3","12","2","302501304","350","0","0","0","0","","0","","0","1","0","8","1","99","0.5","0","1"
"3","1.44","6","302501401","3000","0","0","100","0","","0","","0","1","9999999","1","1","99","100","0.01411","2"
"7","0","3","302501402","0","0","0","0","0","","0","","0","2","0","16","1","1","2000","0","2"
"7","40","3","302501501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","3"
"7","0","3","302501502","3000","0","0","0","1","","0","","100","2","0","10","1","1","2","90","10"
"7","90","3","302501503","3000","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"7","0","3","302501504","-1","0","0","0","30250102","","0","","0","2","0","22","1","1","120","0","1"
"3","1","3","302501601","3000","0","0","100","0","","0","","40.01","1","0","1","1","1","40","0.00091","1"
"3","0","3","302600101","3000","0","0","100","1","","0","","0","1","0","46","1","99","10","0","1"
"3","0","3","302600102","3000","0","0","100","1","","0","","0","1","0","46","1","99","19","0","1"
"3","2","3","302600103","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","11"
"3","2","3","302600104","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","31"
"3","0","1","302600201","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302600202","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","1","2","302600203","164","0","0","0","0","","0","","0","1","0","8","1","3","0","0","7"
"3","0","1","302600301","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302600302","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","0","2","302600303","164","0","0","0","0","","0","","0","1","0","16","1","3","20","0","2"
"7","0","1","302600304","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","1","0"
"7","0","1","302600305","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","2","0"
"3","1","3","302600401","3000","0","0","100","0","","0","","4","1","0","1","1","1","4","0.00004","1"
"7","10","1","302600501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302600502","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302600503","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302600601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302600602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302600603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","10","1","302600701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302600702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302600703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302600801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302600802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302600803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","0","3","302601101","3000","0","0","100","1","","0","","0","1","0","46","1","99","15","0","1"
"3","0","3","302601102","3000","0","0","100","1","","0","","0","1","0","46","1","99","26","0","1"
"3","2","3","302601103","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","11"
"3","2","3","302601104","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","31"
"3","0","1","302601201","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302601202","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","2","2","302601203","164","0","0","0","0","","0","","0","1","0","8","1","3","0","0","7"
"3","0","1","302601301","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302601302","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","0","2","302601303","164","0","0","0","0","","0","","0","1","0","16","1","3","30","0","2"
"7","0","1","302601304","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","1","0"
"7","0","1","302601305","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","2","0"
"7","0","1","302601401","0","0","0","0","0","","0","","0","2","0","16","1","1","270","0","4"
"7","17","1","302601402","0","0","0","0","0","","0","","0","2","0","8","1","1","1.5","0","2"
"3","1","3","302601403","3000","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00002","1"
"3","1","3","302601501","3000","0","0","100","0","","0","","4","1","0","1","1","1","4","0.00004","1"
"7","10","1","302601601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302601602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302601603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302601701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302601702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302601703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","10","1","302601801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302601802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302601803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302601901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302601902","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302601903","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","0","3","302602101","3000","0","0","100","1","","0","","0","1","0","46","1","99","21","0","1"
"3","0","3","302602102","3000","0","0","100","1","","0","","0","1","0","46","1","99","33","0","1"
"3","2","3","302602103","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","11"
"3","2","3","302602104","3000","0","0","1","0","","0","","0","1","0","10","1","99","1","18","31"
"3","0","1","302602201","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302602202","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","3","2","302602203","164","0","0","0","0","","0","","0","1","0","8","1","3","0","0","7"
"3","0","1","302602301","3000","0","0","0","0","","0","","0","1","0","7","1","1","1500","0","2"
"4","1","2","302602302","164","0","0","100","0","","0","","3","1","0","1","1","3","3","0.00003","1"
"4","0","2","302602303","164","0","0","0","0","","0","","0","1","0","16","1","3","40","0","2"
"7","0","1","302602304","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","1","0"
"7","0","1","302602305","3000","0","0","0","0","","2","","0","2","0","55","1","1","-850","2","0"
"7","0","1","302602401","0","0","0","0","0","","0","","0","2","0","16","1","1","360","0","4"
"7","17","1","302602402","0","0","0","0","0","","0","","0","2","0","8","1","1","1.5","0","2"
"3","1","3","302602403","3000","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00002","1"
"3","1","3","302602501","3000","0","0","100","0","","0","","4","1","0","1","1","1","4","0.00004","1"
"3","17","3","302602601","3000","0","0","0","0","","0","","0","1","0","83","1","99","0.5","0","1"
"3","17","3","302602602","3000","0","0","0","0","","0","","153","1","0","35","1","99","1","1","0"
"3","0","3","302602603","3000","0","0","0","1","","0","","50","1","0","10","1","99","1","17","181"
"3","0","3","302602604","3000","0","0","0","1","","0","","50","1","0","10","1","99","1","17","191"
"3","17","3","302602605","3000","0","0","0","0","","0","","181","1","0","35","1","99","1","1","0"
"3","17","3","302602606","3000","0","0","0","0","","0","","182","1","0","35","1","99","1","1","0"
"7","10","1","302602701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302602702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302602703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302602801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302602802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302602803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","10","1","302602901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302602902","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302602903","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302612001","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302612002","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302612003","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"3","1.52","1","302700101","3000","0","0","0","0","","0","對全體魔法DM","1.2","1","0","1","1","99","0.5","0","2"
"3","4.5","1","302700102","3000","0","0","0","1","","0","物理防禦下降","11","1","0","10","1","99","1","6","21"
"3","1.52","1","302700201","200","0","0","0","0","","0","對前方範圍內物理DM","0.8","1","0","1","1","99","0.5","0","1"
"1","6","1","302700202","200","0","0","0","0","","0","硬直","0","1","0","8","1","99","0","0","7"
"3","0.55","1","302700301","3000","0","0","0","0","","0","全體小物理傷害","0.5","1","0","1","1","99","5","0","1"
"3","0.5","2","302700401","300","0","0","0","0","","0","","2","1","0","1","2","99","70","0.1","1"
"7","50","1","302700501","0","0","0","0","0","","0","","0","2","0","17","2","1","100","0","3"
"1","0","1","302700502","0","0","0","0","30270002","","0","","0","2","0","22","2","1","180","0","1"
"1","0","1","302700503","0","0","0","0","3027001","","0","","0","2","0","22","2","1","180","0","2"
"7","0","1","302700601","0","0","0","0","3027001","","0","","0","2","0","22","2","1","30","0","2"
"3","10","3","302701101","3000","0","0","100","0","","0","","0.4","1","99999","1","1","99","0","0","2"
"7","0","1","302701102","0","0","0","1","1","","0","","40","2","0","10","1","1","2","90","30"
"3","0","3","302701201","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","302701202","150","0","0","100","0","","0","","6.4","1","0","1","1","99","6.4","0.0003","1"
"3","1","3","302701301","3000","0","0","100","0","","0","","2","1","0","1","1","99","2","0.00008","1"
"3","12","3","302701302","3000","0","0","0","0","","0","","0","1","0","8","1","99","0.5","0","1"
"3","1","3","302701401","3000","0","0","100","0","","0","","9","1","0","1","1","1","9","0.00127","1"
"3","10","3","302702101","3000","0","0","100","0","","0","","0.4","1","99999","1","1","99","0","0","2"
"7","0","1","302702102","0","0","0","1","1","","0","","40","2","0","10","1","1","2","90","30"
"3","0","3","302702201","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","302702202","150","0","0","100","0","","0","","6.4","1","0","1","1","99","6.4","0.0003","1"
"3","1","3","302702301","3000","0","0","100","0","","0","","2","1","0","1","1","99","2","0.00008","1"
"3","12","3","302702302","3000","0","0","0","0","","0","","0","1","0","8","1","99","0.5","0","1"
"7","0","1","302702401","0","0","0","1","30270202","","0","","0","2","0","14","1","1","90","0","1"
"7","0","1","302702402","0","0","0","0","30270201","","0","","0","2","0","14","1","1","0","0","3"
"7","0","1","302702403","0","0","0","0","1","","0","","80","2","0","10","1","1","2","90","30"
"7","90","1","302702404","0","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"3","0","3","302702501","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","302702502","150","0","0","100","0","","0","","6","1","0","1","1","99","6","0.00084","2"
"3","1","3","302702601","3000","0","0","100","0","","0","","1.8","1","0","1","1","99","1.8","0.00024","2"
"3","12","3","302702602","3000","0","0","0","0","","0","","0","1","0","8","1","99","0.5","0","1"
"3","1","3","302702701","3000","0","0","100","0","","0","","12","1","0","1","1","1","18","0.00088","1"
"3","1","3","302702801","3000","0","0","100","0","","0","","9","1","0","1","1","1","9","0.00127","2"
"3","10","3","302703101","3000","0","0","100","0","","0","","0.4","1","99999","1","1","99","0","0","2"
"7","0","1","302703102","0","0","0","1","1","","0","","40","2","0","10","1","1","2","90","30"
"3","1","1","302703103","3000","0","0","0","0","","0","","0","1","0","49","1","99","100","0","10"
"3","0","3","302703201","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","302703202","150","0","0","100","0","","0","","6.4","1","0","1","1","99","6.4","0.0003","1"
"3","1","3","302703301","3000","0","0","100","0","","0","","2","1","0","1","1","99","2","0.00008","1"
"3","18","3","302703302","3000","0","0","0","0","","0","","0","1","0","83","1","99","0.5","0","1"
"3","18","3","302703303","3000","0","0","0","0","","0","","153","1","0","35","1","99","1","1","0"
"7","0","1","302703401","0","0","0","1","30270302","","0","","0","2","0","14","1","1","90","0","1"
"7","0","1","302703402","0","0","0","0","30270301","","0","","0","2","0","14","1","1","0","0","3"
"7","0","1","302703403","0","0","0","0","1","","0","","80","2","0","10","1","1","2","90","30"
"7","90","1","302703404","0","0","0","0","0","","0","","0","2","0","8","1","1","2","0","2"
"3","0","3","302703501","3000","0","0","0","0","","0","","0","1","0","7","1","1","0","0","4"
"3","1","2","302703502","150","0","0","100","0","","0","","6","1","0","1","1","99","6","0.00084","2"
"3","1","3","302703601","3000","0","0","100","0","","0","","1.8","1","0","1","1","99","1.8","0.00024","2"
"3","18","3","302703602","3000","0","0","0","0","","0","","0","1","0","83","1","99","0.5","0","1"
"3","18","3","302703603","3000","0","0","0","0","","0","","153","1","0","35","1","99","1","1","0"
"3","1","3","302703701","3000","0","0","100","0","","0","","18","1","0","1","1","1","18","0.00088","1"
"3","0","3","302703702","3000","0","0","0","1","","0","","70","1","0","10","1","1","1","20","181"
"3","0","3","302703703","3000","0","0","0","1","","0","","70","1","0","10","1","1","1","20","191"
"3","20","3","302703704","3000","0","0","0","0","","0","","181","1","0","35","1","1","1","1","0"
"3","20","3","302703705","3000","0","0","0","0","","0","","182","1","0","35","1","1","1","1","0"
"3","1","3","302703801","3000","0","0","100","0","","0","","9","1","0","1","1","1","9","0.00127","2"
"3","0","3","302703802","3000","0","0","0","1","","0","","70","1","0","10","1","1","1","20","181"
"3","0","3","302703803","3000","0","0","0","1","","0","","70","1","0","10","1","1","1","20","191"
"3","20","3","302703804","3000","0","0","0","0","","0","","181","1","0","35","1","1","1","1","0"
"3","20","3","302703805","3000","0","0","0","0","","0","","182","1","0","35","1","1","1","1","0"
"3","0","1","302800101","3000","0","0","0","1","","0","","0","1","0","46","1","99","25","0","1"
"3","0","1","302800102","3000","0","0","0","302800103","","0","判定對象狀態","2","1","0","23","1","99","1","0","950"
"3","1.5","1","302800103","3000","0","0","0","0","","0","判定○則火傷賦予","2.4","1","0","9","1","99","15","0.08","2"
"3","1.2","1","302800201","3000","0","0","0","0","","0","對單體造成傷害","0.5","1","0","1","1","1","10","0","1"
"3","0","1","302800202","3000","0","0","0","302800203","","0","判定對象狀態","2","1","0","23","1","1","1","0","500"
"3","1.5","1","302800203","3000","0","0","0","0","","0","判定○則追加傷害","0.8","1","0","1","1","1","20","0","1"
"3","0.5","1","302800301","3000","0","0","0","0","","0","對3名造成小傷害","0.8","1","0","1","1","3","10","0","1"
"3","0","1","302800302","3000","0","0","0","302800303","","0","判定對象狀態","2","1","0","23","1","3","1","0","500"
"3","0.4","1","302800303","3000","0","0","0","0","","0","對3名造成小傷害","1.3","1","0","1","1","3","5","0","1"
"7","50","1","302800401","0","0","0","0","0","","0","","0","2","0","17","2","1","100","0","3"
"1","0","1","302800402","0","0","0","0","30280002","","0","","0","2","0","22","2","1","180","0","1"
"1","0","1","302800403","0","0","0","0","3028001","","0","","0","2","0","22","2","1","180","0","2"
"3","0.5","3","302800501","3000","0","0","0","0","","0","","2","1","0","1","2","99","85","0.1","1"
"7","0","1","302800601","0","0","0","0","3028001","","0","","0","2","0","22","2","1","30","0","2"
"3","1","3","302801101","3000","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","3","302801102","3000","0","0","302801104","302801103","","0","","2","1","0","23","1","99","1","0","970"
"3","9.5","3","302801103","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","4.5","3","302801104","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","1","1","302801201","3000","0","0","100","0","","0","","6","1","0","1","1","1","6","0.00018","1"
"3","0","1","302801202","3000","0","0","0","302801203","","0","","2","1","0","23","1","1","1","0","500"
"3","0","1","302801203","3000","0","0","100","0","","0","","0","1","99999","1","1","1","10000","0","1"
"3","1","1","302801301","650","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","1","302801302","650","0","0","0","302801303","","0","","2","1","0","23","1","99","1","0","500"
"3","0","1","302801303","650","0","0","100","0","","0","","0","1","99999","1","1","99","5000","0","1"
"3","1","1","302801401","3000","0","0","100","0","","0","","24","1","0","1","1","1","24","0.00078","1"
"7","20","1","302801601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302801602","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","302801603","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"7","15","1","302801701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302801702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","21"
"7","1","1","302801703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","41"
"7","10","1","302801801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302801802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","21"
"7","1","1","302801803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","41"
"3","1","3","302802101","3000","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","3","302802102","3000","0","0","302802104","302802103","","0","","2","1","0","23","1","99","1","0","970"
"3","9.5","3","302802103","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","4.5","3","302802104","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","1","1","302802201","3000","0","0","100","0","","0","","6","1","0","1","1","1","6","0.00018","1"
"3","0","1","302802202","3000","0","0","0","302802203","","0","","2","1","0","23","1","1","1","0","500"
"3","0","1","302802203","3000","0","0","100","0","","0","","0","1","99999","1","1","1","20000","0","1"
"3","1","1","302802301","650","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","1","302802302","650","0","0","0","302802303","","0","","2","1","0","23","1","99","1","0","500"
"3","0","1","302802303","650","0","0","100","0","","0","","0","1","99999","1","1","99","15000","0","1"
"3","0","3","302802401","3000","0","0","100","2","","0","","0","1","0","46","1","99","20","0","1"
"3","0","3","302802402","3000","0","0","302802404","302802403","","0","","2","1","0","23","1","99","1","0","970"
"3","3","3","302802403","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"3","1","3","302802404","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"3","1","1","302802501","3000","0","0","100","0","","0","","24","1","0","1","1","1","24","0.00078","1"
"7","20","1","302802701","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302802702","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","302802703","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"7","15","1","302802801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302802802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","21"
"7","1","1","302802803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","41"
"7","10","1","302802901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302802902","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","21"
"7","1","1","302802903","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","41"
"3","1","3","302803101","3000","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","3","302803102","3000","0","0","302803104","302803103","","0","","2","1","0","23","1","99","1","0","970"
"3","12.5","3","302803103","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","4.5","3","302803104","3000","0","0","100","0","","0","","0.16","1","0","9","1","99","1015","0","2"
"3","1","1","302803201","3000","0","0","100","0","","0","","6","1","0","1","1","1","6","0.00018","1"
"3","0","1","302803202","3000","0","0","0","302803203","","0","","2","1","0","23","1","1","1","0","500"
"3","0","1","302803203","3000","0","0","100","0","","0","","0","1","99999","1","1","1","80000","0","1"
"3","1","1","302803301","650","0","0","100","0","","0","","2.4","1","0","1","1","99","2.4","0.00006","1"
"3","0","1","302803302","650","0","0","0","302803303","","0","","2","1","0","23","1","99","1","0","500"
"3","0","1","302803303","650","0","0","100","0","","0","","0","1","99999","1","1","99","50000","0","1"
"3","0","3","302803401","3000","0","0","100","2","","0","","0","1","0","46","1","99","20","0","1"
"3","0","3","302803402","3000","0","0","302803404","302803403","","0","","2","1","0","23","1","99","1","0","970"
"3","4","3","302803403","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"3","1","3","302803404","3000","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"3","1","1","302803501","3000","0","0","100","0","","0","","24","1","0","1","1","1","24","0.00078","1"
"3","0","3","302803601","3000","0","2","0","0","","0","","0","1","0","93","1","1","0","0","302803602"
"3","1","2","302803602","3000","0","2","100","0","","20.5","","1.2","1","300","36","1","1","1.2","0.00002","4"
"3","20.5","2","302803603","3000","0","2","0","2","","300","","0","1","0","38","1","1","25","0","11"
"3","20.5","2","302803604","3000","0","2","0","2","","300","","0","1","0","38","1","1","25","0","31"
"7","20","1","302803801","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302803802","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","21"
"7","1","1","302803803","0","0","0","0","2","","0","","0","2","0","10","1","1","1","20","41"
"7","15","1","302803901","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302803902","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","21"
"7","1","1","302803903","0","0","0","0","2","","0","","0","2","0","10","1","1","1","15","41"
"7","10","1","302813001","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302813002","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","21"
"7","1","1","302813003","0","0","0","0","2","","0","","0","2","0","10","1","1","1","10","41"
"3","2.5","1","302900101","2160","0","0","0","0","","0","","12","1","0","1","1","99","25","0","2"
"3","0","1","302900102","2160","0","0","0","302900103","","0","判定對象狀態","2","1","0","23","1","99","1","0","980"
"3","500","1","302900103","2160","0","0","0","0","","0","","0","1","1","3","1","99","300","0","3"
"3","0","1","302900104","2160","0","0","0","302900105","","0","判定對象狀態","2","1","0","23","1","99","1","0","940"
"3","500","1","302900105","2160","0","0","0","0","","0","","0","1","1","3","1","99","300","0","3"
"1","5","1","302900106","100","0","0","0","0","","0","","0","1","0","8","1","99","0","0","7"
"3","0","3","302900201","2160","0","0","0","0","","0","抵銷增益效果","0","1","0","49","1","99","100","0","1"
"7","0","2","302900202","-1","0","0","0","0","","0","","0","2","0","16","1","1","30","0","1"
"7","0","3","302900203","2160","0","0","0","0","","0","抵銷減益效果","0","2","0","49","1","99","100","0","2"
"3","2","3","302900301","2160","0","0","0","0","","0","","8","1","0","1","1","3","25","0","1"
"3","0.5","2","302900401","300","0","0","0","0","","0","","2","1","0","1","2","99","70","0.1","1"
"3","0.5","2","302900501","300","0","0","0","0","","0","","2","1","0","1","2","99","70","0.1","1"
"3","0.5","2","302900601","300","0","0","0","0","","0","","2","1","0","1","2","99","70","0.1","1"
"3","1","3","302901101","3000","0","0","100","2","","0","","12","1","0","1","1","99","12","0.00007","2"
"3","500","3","302901102","3000","0","0","0","0","","0","","0","1","0","3","1","99","200","0","3"
"3","0","9","302901103","3000","0","0","0","302901104","","0","","2","1","0","23","1","2","1","0","980"
"7","0.03","1","302901201","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","20"
"7","0.03","1","302901202","-1","0","0","0","1","","0","","0","2","0","10","1","1","1","18","40"
"7","0","3","302901203","3000","0","0","0","0","","0","","0","2","0","16","1","1","20","0","4"
"3","0.03","3","302901204","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","21"
"3","0.03","3","302901205","3000","0","0","0","1","","0","","0","1","0","10","1","99","1","90","41"
"3","1","3","302901301","3000","0","0","50","0","","0","","23","1","0","1","1","3","23","0.00023","1"
"3","1","3","302901401","3000","0","0","50","0","","0","","48","1","0","1","1","1","48","0.00059","1"
"7","20","1","302901501","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
"7","1","1","302901502","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","21"
"7","1","1","302901503","0","0","0","0","2","","0","","0","2","0","10","1","1","1","0","41"
"7","20","1","302901601","0","0","0","0","0","","0","","0","2","0","17","1","1","100","0","9"
