659e69368d31bb0340019f6e66a7063f3f752299c5f8d5bf80207621306b7a19,ef266d36805021df4775bff6b5dfc373ae3d1f551d1ff793a62faa7a17aff545,a9a91e400eb46879109426e66680f850ebc6488fd58f975af791f6679bdfcb92,c4c3e3a4d30450a4ca3fcaec7a35f10874ac425a740562f056229d283c120816,9294433c5ceb0651c0fd73e9784d6fa5aa23c01a85809e143634d73a3549cf25,d05e705849d57849fd0d8f038c201a2e24370a39f851caefbaac015d3a8a1e8b,df3892660d07b125bbd456de8fcf9df6864943aecef15323a569da5ba3f8753a,bd857a0e271783241f6962f011cf6d03d56781962b58e72e34be19a76d86a36d,3a82bf1d27a7e387e9375196c4ccd5eb594184fbf984df59748a607fb5c71333,0e14394c29eb23ba4627fd019bfadedca821bbaae51fb93412792d3ac1f124e7,e6d56c2f9042a853dc3336af1b6f0d40732bb1e9207abf9317b0e4366b723b60,586153a228383f90f890356ac0cf5b11fe00b84715a97b97f33a5237ea09cb9e,fed5f4b2178322fd327834955a37de0b1cecf999fcdd8a2db6133529db0d11bf,c09675f377764f5c725ba725cdfac2467e30a1a1b148bc050e106a76bfc4b64a,d4551c5c995d7147735a6676f0a95e40fa1e67c583c13f5722d73d2fe92d955a,f5a91383c3e421540c0db6afafa242dfb36dc9ee33119aa2b38dc8513cd12916,4827263db424e71e29079312b09c7757d6184f7614ec7024ee35688472b196f5,3caa58b0cdf37758b2214a780c765c6af5114188fc55afd34f5613d6a25d9182,dde3f4f47d99a5570187bb50383c2d1102e47212e29243c6e397eabf5f33cb4f,d97908d4ed0af9d5e7a07f08547be05522bd13557299fce0fbf90d296f4288b1,567742cb2c55fa1d94c0ff818055f726c6a0d2019d2e6da43629ee0dd7183bcd,0d87df35882235f5e7a403de10d3bc48651f3b20fc5d23f223845b461532d7d0,52da1b86a7487becd79530fbb616ad7313bdeb2f3d1d6a111bb03cd75bd01b68,21a04d062a7525e3bfb05f374e9e18da503a0489c8de5a1ef6b1ca7184954e4c,95189d29744acabf530f5cbff612b2e73cfd070584932104be263497a97a2f0a,b390419299c69bc4ffaf4d550f55a5d77bc7433eaf600e37f99025593436e8ab,1530abc0bba397738b6d67c332ef99536a119f001987abd458d69c0ed8d7651d,f05ace0b5d60660aedb1a6dd0876e6d2d256d7b14323c4459d390515c041ecef,c375ca3711955afc2377bc19060456c5bea2494069248013da5debdcd3f41aa8,7968abfba8cec7ea1926101848348d19706c6409a3cd04ec42c2298053419d85,c206f1152c9d7590392fe673e582d57ef9f999317f6406b79ffeada5a626538f,6f7bd54e42053c13151207ed2bf89138920f7146fe57c8a1f9f396375364bd77,28bd103f302d17ad069b45b6ee8b967d89dacc3b2184b07e8c60061f95ecdb3a,c3ea93e158520947406ca08762e1e597adc9d9b7b74b525c7b061c7498329490,f792d4dafb7ed8432c20ed804495371d77663b1bf5e0ea4edaba441a9f4e43a5,8641deae0d04e999991145cd4ff050eceaa351d8beca44dd0d218dfb044f5d51,f29a77bfbc464e34d805de45f5c93b0ad7b639ae1f400dab776dfdc09ed03fe4,3ca1a489b4c58c8964ae124f63593ee6c10ce880aef019828a746c8b6d945fb6,586e37ac916fd813c393a6f40a1fbca2ede673f81ee6d0031adec1a1e8b7f37e,b094e95560635909cd4258992f46f6b1df8848243305348eca86bd84194427fe
"25001","5","90002","90010","1","1","320050107","0.8","0.8","0.8","0.8","103063","1","100","94002","1","bgm_M126","0","7","0","3200205","0","0","90008","32005","40004","bgm_M126","0","-50","90","103063","0","0","320050107","100","0","502005121","140001","1.1","0"
"25001","3","90002","90011","1","1","320050108","1","0","0","0","103071","1","100","94002","0.9","bgm_M64","0","8","0","3200205","0","0","90008","32005","40004","bgm_M64","0","-50","90","103071","0","0","320050108","100","0","502005131","140001","0","0"
"25001","3","90002","90009","1","1","320050109","1","0","0","0","103071","1","100","94002","1.1","bgm_M64","10","9","20","3200205","0","0","90008","32005","40006","bgm_M64","0","-50","90","103071","0","0","320050109","100","0","502005141","140001","0","0"
"0","3","90008","90002","1","1","320050110","1","0","0","0","103072","1","100","140001","1","bgm_M63","0","10","0","3200205","0","0","94002","32005","40007","bgm_M63","0","-50","90","103072","0","0","320050110","100","0","502005151","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","2","600","140001","1.2","bgm_M06","0","1","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050201","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","2","800","140001","1.2","bgm_M06","0","2","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050202","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","2","800","140001","1.2","bgm_M06","0","3","0","3200502","0","0","94002","32005","40005","bgm_M06","0","-50","90","103063","0","0","320050203","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","2","1200","140001","1.2","bgm_M06","0","4","0","3200503","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050204","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","2","1200","140001","1.2","bgm_M06","0","5","0","3200504","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050205","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320050106","0.8","0.8","0.8","0.8","103062","2","100","94002","1","bgm_M126","0","6","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103062","0","0","320050206","100","0","502005211","140001","1.2","0"
"25001","5","90002","90010","1","1","320050107","0.8","0.8","0.8","0.8","103063","2","100","94002","1","bgm_M126","0","7","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103063","0","0","320050207","100","0","502005221","140001","1.1","0"
"25001","3","90002","90011","1","1","320050108","1","0","0","0","103071","2","100","94002","0.9","bgm_M64","0","8","0","3200505","0","0","90008","32005","40004","bgm_M64","0","-50","90","103071","0","0","320050208","100","0","502005231","140001","0","0"
"25001","3","90002","90009","1","1","320050109","1","0","0","0","103071","2","100","94002","1.1","bgm_M64","10","9","20","3200505","0","0","90008","32005","40006","bgm_M64","0","-50","90","103071","0","0","320050209","100","0","502005241","140001","0","0"
"0","3","90008","90002","1","1","320050110","1","0","0","0","103072","2","100","140001","1","bgm_M63","0","10","0","3200505","0","0","94002","32005","40007","bgm_M63","0","-50","90","103072","0","0","320050210","100","0","502005251","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","3","600","140001","1.2","bgm_M06","0","1","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050301","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","3","800","140001","1.2","bgm_M06","0","2","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050302","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","3","800","140001","1.2","bgm_M06","0","3","0","3200502","0","0","94002","32005","40005","bgm_M06","0","-50","90","103063","0","0","320050303","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","3","1200","140001","1.2","bgm_M06","0","4","0","3200503","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050304","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","3","1200","140001","1.2","bgm_M06","0","5","0","3200504","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050305","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320050106","0.8","0.8","0.8","0.8","103062","3","100","94002","1","bgm_M126","0","6","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103062","0","0","320050306","100","0","502005311","140001","1.2","0"
"25001","5","90002","90010","1","1","320050107","0.8","0.8","0.8","0.8","103063","3","100","94002","1","bgm_M126","0","7","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103063","0","0","320050307","100","0","502005321","140001","1.1","0"
"25001","3","90002","90011","1","1","320050108","1","0","0","0","103071","3","100","94002","0.9","bgm_M64","0","8","0","3200505","0","0","90008","32005","40004","bgm_M64","0","-50","90","103071","0","0","320050308","100","0","502005331","140001","0","0"
"25001","3","90002","90009","1","1","320050109","1","0","0","0","103071","3","100","94002","1.1","bgm_M64","10","9","20","3200505","0","0","90008","32005","40006","bgm_M64","0","-50","90","103071","0","0","320050309","100","0","502005341","140001","0","0"
"0","3","90008","90002","1","1","320050110","1","0","0","0","103072","3","100","140001","1","bgm_M63","0","10","0","3200505","0","0","94002","32005","40007","bgm_M63","0","-50","90","103072","0","0","320050310","100","0","502005351","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","4","600","140001","1.2","bgm_M06","0","1","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050401","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","4","800","140001","1.2","bgm_M06","0","2","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050402","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","4","800","140001","1.2","bgm_M06","0","3","0","3200502","0","0","94002","32005","40005","bgm_M06","0","-50","90","103063","0","0","320050403","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","4","1200","140001","1.2","bgm_M06","0","4","0","3200503","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050404","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","4","1200","140001","1.2","bgm_M06","0","5","0","3200504","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050405","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320050106","0.8","0.8","0.8","0.8","103062","4","100","94002","1","bgm_M126","0","6","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103062","0","0","320050406","100","0","502005411","140001","1.2","0"
"25001","5","90002","90010","1","1","320050107","0.8","0.8","0.8","0.8","103063","4","100","94002","1","bgm_M126","0","7","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103063","0","0","320050407","100","0","502005421","140001","1.1","0"
"25001","3","90002","90011","1","1","320050108","1","0","0","0","103071","4","100","94002","0.9","bgm_M64","0","8","0","3200505","0","0","90008","32005","40004","bgm_M64","0","-50","90","103071","0","0","320050408","100","0","502005431","140001","0","0"
"25001","3","90002","90009","1","1","320050109","1","0","0","0","103071","4","100","94002","1.1","bgm_M64","10","9","20","3200505","0","0","90008","32005","40006","bgm_M64","0","-50","90","103071","0","0","320050409","100","0","502005441","140001","0","0"
"0","3","90008","90002","1","1","320050110","1","0","0","0","103072","4","100","140001","1","bgm_M63","0","10","0","3200505","0","0","94002","32005","40007","bgm_M63","0","-50","90","103072","0","0","320050410","100","0","502005451","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","5","600","140001","1.2","bgm_M06","0","1","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050501","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","5","800","140001","1.2","bgm_M06","0","2","0","3200501","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050502","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","5","800","140001","1.2","bgm_M06","0","3","0","3200502","0","0","94002","32005","40005","bgm_M06","0","-50","90","103063","0","0","320050503","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","5","1200","140001","1.2","bgm_M06","0","4","0","3200503","0","0","94002","32005","40005","bgm_M06","0","-50","90","103062","0","0","320050504","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","5","1200","140001","1.2","bgm_M06","0","5","0","3200504","0","0","94002","32005","40005","bgm_M06","0","-50","90","103061","0","0","320050505","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320050106","0.8","0.8","0.8","0.8","103062","5","100","94002","1","bgm_M126","0","6","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103062","0","0","320050506","100","0","502005511","140001","1.2","0"
"25001","5","90002","90010","1","1","320050107","0.8","0.8","0.8","0.8","103063","5","100","94002","1","bgm_M126","0","7","0","3200505","0","0","90008","32005","40004","bgm_M126","0","-50","90","103063","0","0","320050507","100","0","502005521","140001","1.1","0"
"25001","3","90002","90011","1","1","320050108","1","0","0","0","103071","5","100","94002","0.9","bgm_M64","0","8","0","3200505","0","0","90008","32005","40004","bgm_M64","0","-50","90","103071","0","0","320050508","100","0","502005531","140001","0","0"
"25001","3","90002","90009","1","1","320050109","1","0","0","0","103071","5","100","94002","1.1","bgm_M64","10","9","20","3200505","0","0","90008","32005","40006","bgm_M64","0","-50","90","103071","0","0","320050509","100","0","502005541","140001","0","0"
"0","3","90008","90002","1","1","320050110","1","0","0","0","103072","5","100","140001","1","bgm_M63","0","10","0","3200505","0","0","94002","32005","40007","bgm_M63","0","-50","90","103072","0","0","320050510","100","0","502005551","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","1","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060101","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","1","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060102","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","1","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32006","40005","bgm_M06","0","-50","90","103063","0","0","320060103","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","1","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060104","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","1","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060105","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320060106","0.8","0.8","0.8","0.8","103062","1","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103062","0","0","320060106","100","0","502006111","140001","0.8","0"
"25001","5","90002","90010","1","1","320060107","0.8","0.8","0.8","0.8","103063","1","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103063","0","0","320060107","100","0","502006121","140001","1","0"
"25001","3","90002","90011","1","1","320060108","1.1","0","0","0","103071","1","100","94002","1.1","bgm_M64","0","8","0","3200605","0","0","90008","32006","40004","bgm_M64","0","-50","90","103071","0","0","320060108","100","0","502006131","140001","0","0"
"25001","3","90002","90009","1","1","320060109","1.2","0","0","0","103071","1","100","94002","1.2","bgm_M64","10","9","20","3200605","0","0","90008","32006","40006","bgm_M64","0","-50","90","103071","0","0","320060109","100","0","502006141","140001","0","0"
"0","3","90008","90002","1","1","320060110","1","0","0","0","103072","1","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32006","40007","bgm_M63","0","-50","90","103072","0","0","320060110","100","0","502006151","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","2","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060201","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","2","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060202","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","2","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32006","40005","bgm_M06","0","-50","90","103063","0","0","320060203","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","2","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060204","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","2","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060205","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320060106","0.8","0.8","0.8","0.8","103062","2","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103062","0","0","320060206","100","0","502006211","140001","0.8","0"
"25001","5","90002","90010","1","1","320060107","0.8","0.8","0.8","0.8","103063","2","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103063","0","0","320060207","100","0","502006221","140001","1","0"
"25001","3","90002","90011","1","1","320060108","1.1","0","0","0","103071","2","100","94002","1.1","bgm_M64","0","8","0","3200605","0","0","90008","32006","40004","bgm_M64","0","-50","90","103071","0","0","320060208","100","0","502006231","140001","0","0"
"25001","3","90002","90009","1","1","320060109","1.2","0","0","0","103071","2","100","94002","1.2","bgm_M64","10","9","20","3200605","0","0","90008","32006","40006","bgm_M64","0","-50","90","103071","0","0","320060209","100","0","502006241","140001","0","0"
"0","3","90008","90002","1","1","320060110","1","0","0","0","103072","2","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32006","40007","bgm_M63","0","-50","90","103072","0","0","320060210","100","0","502006251","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","3","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060301","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","3","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060302","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","3","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32006","40005","bgm_M06","0","-50","90","103063","0","0","320060303","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","3","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060304","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","3","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060305","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320060106","0.8","0.8","0.8","0.8","103062","3","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103062","0","0","320060306","100","0","502006311","140001","0.8","0"
"25001","5","90002","90010","1","1","320060107","0.8","0.8","0.8","0.8","103063","3","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103063","0","0","320060307","100","0","502006321","140001","1","0"
"25001","3","90002","90011","1","1","320060108","1.1","0","0","0","103071","3","100","94002","1.1","bgm_M64","0","8","0","3200605","0","0","90008","32006","40004","bgm_M64","0","-50","90","103071","0","0","320060308","100","0","502006331","140001","0","0"
"25001","3","90002","90009","1","1","320060109","1.2","0","0","0","103071","3","100","94002","1.2","bgm_M64","10","9","20","3200605","0","0","90008","32006","40006","bgm_M64","0","-50","90","103071","0","0","320060309","100","0","502006341","140001","0","0"
"0","3","90008","90002","1","1","320060110","1","0","0","0","103072","3","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32006","40007","bgm_M63","0","-50","90","103072","0","0","320060310","100","0","502006351","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","4","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060401","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","4","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060402","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","4","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32006","40005","bgm_M06","0","-50","90","103063","0","0","320060403","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","4","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060404","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","4","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060405","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320060106","0.8","0.8","0.8","0.8","103062","4","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103062","0","0","320060406","100","0","502006411","140001","0.8","0"
"25001","5","90002","90010","1","1","320060107","0.8","0.8","0.8","0.8","103063","4","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103063","0","0","320060407","100","0","502006421","140001","1","0"
"25001","3","90002","90011","1","1","320060108","1.1","0","0","0","103071","4","100","94002","1.1","bgm_M64","0","8","0","3200605","0","0","90008","32006","40004","bgm_M64","0","-50","90","103071","0","0","320060408","100","0","502006431","140001","0","0"
"25001","3","90002","90009","1","1","320060109","1.2","0","0","0","103071","4","100","94002","1.2","bgm_M64","10","9","20","3200605","0","0","90008","32006","40006","bgm_M64","0","-50","90","103071","0","0","320060409","100","0","502006441","140001","0","0"
"0","3","90008","90002","1","1","320060110","1","0","0","0","103072","4","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32006","40007","bgm_M63","0","-50","90","103072","0","0","320060410","100","0","502006451","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103061","5","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060501","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","5","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060502","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103063","5","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32006","40005","bgm_M06","0","-50","90","103063","0","0","320060503","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103062","5","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32006","40005","bgm_M06","0","-50","90","103062","0","0","320060504","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103061","5","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32006","40005","bgm_M06","0","-50","90","103061","0","0","320060505","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320060106","0.8","0.8","0.8","0.8","103062","5","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103062","0","0","320060506","100","0","502006511","140001","0.8","0"
"25001","5","90002","90010","1","1","320060107","0.8","0.8","0.8","0.8","103063","5","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32006","40004","bgm_M126","0","-50","90","103063","0","0","320060507","100","0","502006521","140001","1","0"
"25001","3","90002","90011","1","1","320060108","1.1","0","0","0","103071","5","100","94002","1.1","bgm_M64","0","8","0","3200605","0","0","90008","32006","40004","bgm_M64","0","-50","90","103071","0","0","320060508","100","0","502006531","140001","0","0"
"25001","3","90002","90009","1","1","320060109","1.2","0","0","0","103071","5","100","94002","1.2","bgm_M64","10","9","20","3200605","0","0","90008","32006","40006","bgm_M64","0","-50","90","103071","0","0","320060509","100","0","502006541","140001","0","0"
"0","3","90008","90002","1","1","320060110","1","0","0","0","103072","5","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32006","40007","bgm_M63","0","-50","90","103072","0","0","320060510","100","0","502006551","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103241","1","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32007","40005","bgm_M06","0","-50","90","103241","0","0","320070101","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103242","1","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32007","40005","bgm_M06","0","-50","90","103242","0","0","320070102","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103243","1","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32007","40005","bgm_M06","0","-50","90","103243","0","0","320070103","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103241","1","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32007","40005","bgm_M06","0","-50","90","103241","0","0","320070104","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103242","1","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32007","40005","bgm_M06","0","-50","90","103242","0","0","320070105","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320070106","1","0.8","1","0.8","103251","1","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32007","40004","bgm_M126","0","-50","90","103251","0","0","320070106","100","0","502007111","140001","1","0"
"25001","5","90002","90010","1","1","320070107","1","0.8","0.8","0.8","103252","1","100","94002","1","bgm_M126","0","7","0","3200605","0","0","90008","32007","40004","bgm_M126","0","-50","90","103252","0","0","320070107","100","0","502007121","140001","0.8","0"
"25001","3","90002","90011","1","1","320070108","1.1","0","0","0","103253","1","100","94002","1","bgm_M64","10","8","0","3200605","0","0","90008","32007","40004","bgm_M64","0","-50","90","103253","0","0","320070108","100","0","502007131","140001","0","0"
"25001","3","90002","90009","1","1","320070109","1.1","0","0","0","103261","1","100","94002","1","bgm_M64","0","9","0","3200605","0","0","90008","32007","40006","bgm_M64","0","-50","90","103261","0","0","320070109","100","0","502007141","140001","0","0"
"0","3","90008","90002","1","1","320070110","1.1","0","0","0","103262","1","100","140001","1","bgm_M63","0","10","0","3200605","0","0","94002","32007","40007","bgm_M63","0","-50","90","103262","0","0","320070110","100","0","502007151","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103241","2","700","140001","1.2","bgm_M06","0","1","0","3200601","0","0","94002","32007","40005","bgm_M06","0","-50","90","103241","0","0","320070201","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103242","2","900","140001","1.2","bgm_M06","0","2","0","3200601","0","0","94002","32007","40005","bgm_M06","0","-50","90","103242","0","0","320070202","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103243","2","900","140001","1.2","bgm_M06","0","3","0","3200602","0","0","94002","32007","40005","bgm_M06","0","-50","90","103243","0","0","320070203","50","0","0","25001","0","0"
"0","1","90008","90002","0","0","0","0","0","0","0","103241","2","1400","140001","1.2","bgm_M06","0","4","0","3200603","0","0","94002","32007","40005","bgm_M06","0","-50","90","103241","0","0","320070204","50","0","0","25001","0","0"
"90005","1","90008","90002","0","0","0","0","0","0","0","103242","2","1400","140001","1.2","bgm_M06","0","5","0","3200604","0","0","94002","32007","40005","bgm_M06","0","-50","90","103242","0","0","320070205","50","0","0","25001","0","0"
"25001","5","90002","90009","1","1","320070106","1","0.8","1","0.8","103251","2","100","94002","1","bgm_M126","0","6","0","3200605","0","0","90008","32007","40004","bgm_M126","0","-50","90","103251","0","0","320070206","100","0","502007211","140001","1","0"
