c064eac559946303b8ef6a383351a3bf8b39a4e0939dabdfc3cd139052b78384,4d6af75720907432a3202707b5373de4b5bbb537ff703ed1bfef58bccb411f3c,3059f41f06c0d1b267b20618387b137c4d0980477d147b7f48e6b86388d301b9,2b2261aad2d747f36be9d7abf422b23b36b526bea8489cd125fe27f30ae2c859,8ecda945c71432aff272802d3b9125a10a965171c270e07ec3854f79585cc9e8,8fa6b507f26f3a55ab3c24d5eb520e01a512f71f335b269c8a658ce8c6b375c5,a7f65f07f377bb7fd4e307cdb8440e5e092c4dd980834b69c0f25fce6b3e0552,6bb2ce9ed49896f8d5e670b748093ad6f29dedd8592e27b24b04f82538d22194,a6a5788234b6a33dd03252d625139e4f63e870670e9a09391399597f4ddfa768,6a52558c205d56a595409413c4b39fa98bcb7c9f48b026cf49fc9fb804db4a07,d71fe27b96502c08979132c72bcad7fe9853d753cbeb87fdd19ade2bcdaa2852,171008cca2825830a508ad32de104cbfaaf0e4e7effbbdbad95a1daf9465c7e0,14319540d6a0ac6ac283caeb25fc98a4a011f97388140c94c98644e5e943cb5c,7ce716c38bb40b744b9aefa6ed6635b27cb5debdc251db886f0ef3b0aef97c99,d7872410d8860bf191e8c095674d9d9335f9e2fa691b50104bd2c245f7601e46,3a71f02e9f4212cc206978fac66273cf47a800e94a2da82f66f84db94f0172ba,2162d6d78ea95e9e1a57d2e2afe734ee9a2d0b6b3fe529b54d0d905605d6c4b7,4b61edf0c77a0d8d478a0b9aa7f6f8a0e80d9bd2b6275738c97df79fc358040a,18027fbc578e4b44c19a25309f5939fc069eb6cc14d88032a5eae63760c6bc85,1df5c329662c5879f0c9b125dc94c5270f0c38a94c4d65debb1c5db5a39e3a5b,f23095c154f6bac578b7ec86e97c894887b9be610af10d0f75f9db4326b8c0c8,dbfea180738a4db2a7207d79bdae2d7f941c78b1b54970d40d25a9a02f65fb36,5095a153ec627a1bddbc0a352002b2420af22f8dda0313062e1b0e664f4426f3,a6dea88447fd3d428280b48339390555982cc1ffd66f42e8f209d23679a43dcf,0a34d0e20b2c2763d0196efcfb8251f62980bb17d1ef637bf325d49e0557e97a
"不可思議之國的璃乃 小小愛麗絲與希望的繪本 終幕","2020/09/04 16:00:00","5042","0","1","91002","20","0","31130","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5042006","5042007","離別伴隨著重逢的約定"
"七夕劍客旅情譚 天際川流夏之戀 序幕","2020/11/02 16:00:00","5044","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5044000","前往夏日旅程的邀約"
"七夕劍客旅情譚 天際川流夏之戀 第1話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31132","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044000","5044001","七夕祭存亡危機！？"
"七夕劍客旅情譚 天際川流夏之戀 第2話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044001","5044002","織女與牛郎的情況"
"七夕劍客旅情譚 天際川流夏之戀 第3話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31132","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044002","5044003","雨過天晴？"
"七夕劍客旅情譚 天際川流夏之戀 第4話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044003","5044004","喚醒妳真正的自我吧！"
"七夕劍客旅情譚 天際川流夏之戀 第5話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31132","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044004","5044005","天才魔法少女的真本領"
"七夕劍客旅情譚 天際川流夏之戀 第6話","2020/11/02 16:00:00","5044","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044005","5044006","決戰銀河！"
"七夕劍客旅情譚 天際川流夏之戀 終幕","2020/11/02 16:00:00","5044","0","1","91002","20","0","31132","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5044006","5044007","一年一度的七夕祭"
"美里的夏日聲援！　追夢的盛夏棒球隊 序幕","2020/12/04 16:00:00","5046","0","1","91002","20","0","31023","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5046000","青春的夏天，開球！"
"美里的夏日聲援！　追夢的盛夏棒球隊 第1話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31135","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046000","5046001","專心致志於白球上"
"美里的夏日聲援！　追夢的盛夏棒球隊 第2話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31023","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046001","5046002","美里顧問的考驗"
"美里的夏日聲援！　追夢的盛夏棒球隊 第3話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31135","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046002","5046003","全壘打的暗號"
"美里的夏日聲援！　追夢的盛夏棒球隊 第4話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31023","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046003","5046004","隊伍中的欠缺之物"
"美里的夏日聲援！　追夢的盛夏棒球隊 第5話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31135","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046004","5046005","再次實現說好的約定"
"美里的夏日聲援！　追夢的盛夏棒球隊 第6話","2020/12/04 16:00:00","5046","0","1","91002","20","0","31023","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046005","5046006","寄托於投球打擊中的夢想"
"美里的夏日聲援！　追夢的盛夏棒球隊 終幕","2020/12/04 16:00:00","5046","0","1","91002","20","0","31135","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5046006","5046007","榮冠將為誰閃耀"
"特別章節","2020/12/04 16:00:00","5046","0","0","0","0","0","0","12","0","0","0","0","0","1","1","0","0","0","0","2030/12/31 14:59:59","5046007","5046601","最棒的回憶"
"Happy・Change・Angels 序幕","2020/12/28 16:00:00","5048","0","1","91002","20","0","31013","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5048000","突然降臨的幸福天使"
"Happy・Change・Angels 第1話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31016","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048000","5048001","天使玩家如是說"
"Happy・Change・Angels 第2話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31013","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048001","5048002","身心互換的訓練"
"Happy・Change・Angels 第3話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31016","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048002","5048003","狂熱與決心的音樂節"
"Happy・Change・Angels 第4話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31013","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048003","5048004","自信與預期外的線下聚"
"Happy・Change・Angels 第5話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31016","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048004","5048005","出包天使的幸福變身"
"Happy・Change・Angels 第6話","2020/12/28 16:00:00","5048","0","1","91002","20","0","31013","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048005","5048006","羈絆超越了魔法"
"Happy・Change・Angels 終幕","2020/12/28 16:00:00","5048","0","1","91002","20","0","31016","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5048006","5048007","託付於姊妹的幸福心願"
"迴響！尖叫！萬聖鬼怪狂歡節 序幕","2021/02/01 16:00:00","5050","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5050000","歡迎來到萬聖節樂園"
"迴響！尖叫！萬聖鬼怪狂歡節 第1話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31141","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050000","5050001","萬聖節的鬼怪們"
"迴響！尖叫！萬聖鬼怪狂歡節 第2話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050001","5050002","前途堪憂的計畫"
"迴響！尖叫！萬聖鬼怪狂歡節 第3話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31141","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050002","5050003","為了能夠獨當一面"
"迴響！尖叫！萬聖鬼怪狂歡節 第4話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050003","5050004","鬼屋重新改裝開業！"
"迴響！尖叫！萬聖鬼怪狂歡節 第5話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31141","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050004","5050005","潛藏在舞台後的影子"
"迴響！尖叫！萬聖鬼怪狂歡節 第6話","2021/02/01 16:00:00","5050","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050005","5050006","點亮在小小胸口的勇氣"
"","2021/02/01 16:00:00","5050","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5050007",""
"迴響！尖叫！萬聖鬼怪狂歡節 終幕","2021/02/01 16:00:00","5050","0","1","91002","20","0","31141","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5050006","5050008","迴盪開心尖叫的城鎮"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 序幕","2021/03/02 16:00:00","5052","0","1","91002","20","0","31037","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5052000","莫妮卡的夢想與魔法之力"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第1話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052000","5052001","集合吧，魔法少女們！"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第2話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31037","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052001","5052002","凝視的雙眸所映照之物"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第3話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052002","5052003","給予夢想的人們"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第4話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31037","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052003","5052004","烏雲密布"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第5話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052004","5052005","嶄新的名號"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 第6話","2021/03/02 16:00:00","5052","0","1","91002","20","0","31037","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052005","5052006","集結，魔法的四重奏"
"勝利演出","2021/03/02 16:00:00","5052","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5052007","勝利動畫"
"魔法提督Lovely★莫妮卡　Let's Go！魔法的四重奏！ 終幕","2021/03/02 16:00:00","5052","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5052006","5052008","朝向未來出航"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 序幕","2021/03/30 16:00:00","5054","0","1","91002","20","0","31048","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5054000","特別的邀請函"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第1話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31146","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054000","5054001","戀愛遊戲的開端"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第2話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31048","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054001","5054002","Shall we dance?"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第3話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31146","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054002","5054003","激烈的打雪仗"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第4話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31048","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054003","5054004","波瀾不斷的料理對決"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第5話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31146","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054004","5054005","愛的迷宮"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 第6話","2021/03/30 16:00:00","5054","0","1","91002","20","0","31048","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054005","5054006","雪人失控"
"勝利演出","2021/03/30 16:00:00","5054","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5054007","勝利動畫"
"名媛初登夢想秘境　聖誕夜的戀愛遊戲 終幕","2021/03/30 16:00:00","5054","0","1","91002","20","0","31146","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5054006","5054008","聖夜的奇蹟"
"新春美食家公主！　賭上關鍵一擲的少女們 序幕","2021/05/04 16:00:00","5056","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5056000","目標是一攫千金"
"新春美食家公主！　賭上關鍵一擲的少女們 第1話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31147","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056000","5056001","大間的漁夫"
"新春美食家公主！　賭上關鍵一擲的少女們 第2話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056001","5056002","與七冠的相遇"
"新春美食家公主！　賭上關鍵一擲的少女們 第3話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31147","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056002","5056003","歷經波瀾"
"新春美食家公主！　賭上關鍵一擲的少女們 第4話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056003","5056004","只要同心協力"
"新春美食家公主！　賭上關鍵一擲的少女們 第5話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31147","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056004","5056005","激鬥，大海的防線"
"新春美食家公主！　賭上關鍵一擲的少女們 第6話","2021/05/04 16:00:00","5056","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056005","5056006","將一切灌注於這一擲"
"新春美食家公主！　賭上關鍵一擲的少女們 終幕","2021/05/04 16:00:00","5056","0","1","91002","20","0","31147","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5056006","5056007","新年的美食"
"新年演出","2021/05/04 16:00:00","5056","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5056501","新年演出"
"特別章節","2021/05/04 16:00:00","5056","0","0","2804","1","0","0","12","0","0","0","7","0","1","0","0","0","0","0","2030/12/31 14:59:59","5056007","5056601","點綴新春的吉祥物"
"羈絆相連。心相繫。 前篇　序幕","2021/06/02 16:00:00","5058","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5058000","一如往常的歡樂餐桌"
"羈絆相連。心相繫。 前篇　第1話","2021/06/02 16:00:00","5058","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058000","5058001","動搖的日常"
"羈絆相連。心相繫。 前篇　第2話","2021/06/02 16:00:00","5058","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058001","5058002","遺忘與失控"
"羈絆相連。心相繫。 前篇　第3話","2021/06/02 16:00:00","5058","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058002","5058003","可可蘿的決心"
"羈絆相連。心相繫。 前篇　第4話","2021/06/02 16:00:00","5058","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058003","5058004","無從知曉眼淚的意義"
"羈絆相連。心相繫。 前篇　終幕","2021/06/02 16:00:00","5058","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058004","5058005","祈禱的旅途"
"羈絆相連。心相繫。 後篇　第1話","2021/06/12 16:00:00","5059","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5058005","5059001","故鄉，精靈族之村"
"羈絆相連。心相繫。 後篇　第2話","2021/06/12 16:00:00","5059","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059001","5059002","陌生的再會"
"羈絆相連。心相繫。 後篇　幕間","2021/06/12 16:00:00","5059","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059002","5059003","斷開的羈絆"
"羈絆相連。心相繫。 後篇　第3話","2021/06/12 16:00:00","5059","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059003","5059004","被揭露的事實"
"羈絆相連。心相繫。 後篇　第4話","2021/06/12 16:00:00","5059","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059004","5059005","盈滿內心的滋味"
"羈絆相連。心相繫。 後篇　第5話","2021/06/12 16:00:00","5059","0","1","91002","20","0","31156","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059005","5059006","羈絆與心"
"羈絆相連。心相繫。 後篇　終幕","2021/06/12 16:00:00","5059","0","1","91002","20","0","31003","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5059006","5059007","再次邁向歡樂餐桌"
"羈絆相連。心相繫。 後篇 Logo","2021/06/12 16:00:00","5059","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5059201","Logo動畫"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 序幕","2021/07/05 16:00:00","5061","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5061000","突然敞開的夢想之門"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第1話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31158","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061000","5061001","玻璃鞋、禮服和魔法師"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第2話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061001","5061002","淑女之路始於足下"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第3話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31158","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061002","5061003","戰鬥是淑女的餘興"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第4話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061003","5061004","愛，常在身邊"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第5話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31158","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061004","5061005","舞台背後的真相"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 第6話","2021/07/05 16:00:00","5061","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061005","5061006","填補孤獨的事物"
"灰姑娘課程　璀璨的日子有著蘋果的滋味 終幕","2021/07/05 16:00:00","5061","0","1","91002","20","0","31158","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5061006","5061007","將幸福結局獻給你"
"特別章節","2021/07/05 16:00:00","5061","0","0","0","0","0","0","12","0","0","0","0","0","1","1","0","0","0","0","2030/12/31 14:59:59","5061007","5061601","來自美麗朋友的信"
"特別章節","2021/07/05 16:00:00","5061","0","0","2808","1","0","0","8","0","0","0","7","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5061602","少女表明決心"
"鋼鐵聖女與神聖學院的問題兒童 序幕","2021/03/31 12:00:00","5064","0","1","91002","20","0","31031","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5064000","其名為瑪麗亞修女"
"鋼鐵聖女與神聖學院的問題兒童 第1話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31032","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064000","5064001","前途堪憂的共同幻想"
"鋼鐵聖女與神聖學院的問題兒童 第2話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31031","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064001","5064002","嶄露頭角的印象派藝術家"
"鋼鐵聖女與神聖學院的問題兒童 第3話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31032","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064002","5064003","起死回生的攬客熊貓與暗樁"
"鋼鐵聖女與神聖學院的問題兒童 第4話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31031","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064003","5064004","來自先知們的宣戰"
"鋼鐵聖女與神聖學院的問題兒童 第5話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31032","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064004","5064005","不公正對不公正的醜陋爭鬥"
"鋼鐵聖女與神聖學院的問題兒童 第6話","2021/03/31 12:00:00","5064","0","1","91002","20","0","31031","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064005","5064006","Live on 四面楚歌"
"鋼鐵聖女與神聖學院的問題兒童 終幕","2021/03/31 12:00:00","5064","0","1","91002","20","0","31032","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5064006","5064007","祭典的結尾"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 序幕","2021/09/01 16:00:00","5066","0","1","91002","20","0","31015","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5066000","從祕密房間出發，前往過去之旅"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第1話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31065","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066000","5066001","手忙腳亂的偶遇"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第2話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31015","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066001","5066002","新老大是祈梨大人！？"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第3話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31065","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066002","5066003","停不下來的Big Boss"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第4話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31015","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066003","5066004","變了一個樣貌的城鎮"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第5話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31065","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066004","5066005","這是未來的蘭德索爾？"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 第6話","2021/09/01 16:00:00","5066","0","1","91002","20","0","31015","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066005","5066006","那一天，我所夢想的是"
"祈梨ＳＯＳ！！ 踏上時空旅行的龍人族 終幕","2021/09/01 16:00:00","5066","0","1","91002","20","0","31065","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5066006","5066007","成為憧憬的幫派巨星"
"心電感應！碧與玩具朋友們 序章","2021/10/01 16:00:00","5068","0","1","91002","20","0","31040","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5068000","邊緣流善後補救"
"心電感應！碧與玩具朋友們 第1話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31168","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068000","5068001","玩具工廠的宗旨！"
"心電感應！碧與玩具朋友們 第2話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31040","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068001","5068002","交到了100個朋友！"
"心電感應！碧與玩具朋友們 第3話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31168","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068002","5068003","玩具‧友情！"
"心電感應！碧與玩具朋友們 第4話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31040","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068003","5068004","小玩具造成大混亂"
"心電感應！碧與玩具朋友們 第5話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31168","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068004","5068005","靠孤獨驅動的玩具"
"心電感應！碧與玩具朋友們 第6話","2021/10/01 16:00:00","5068","0","1","91002","20","0","31040","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068005","5068006","拭去淚水的青之翼"
"心電感應！碧與玩具朋友們 終章","2021/10/01 16:00:00","5068","0","1","91002","20","0","31168","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5068006","5068007","鼓起勇氣，向前邁進"
"永不完結的夏日計畫 盛夏的雙人獨佔樂園 序幕","2021/11/01 16:00:00","5070","0","1","91002","20","0","31050","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5070000","夏天、大海、作業！"
"永不完結的夏日計畫 盛夏的雙人獨佔樂園 第1話","2021/11/01 16:00:00","5070","0","1","91002","20","0","31018","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5070000","5070001","大海、西瓜與您"
"永不完結的夏日計畫 盛夏的雙人獨佔樂園 第2話","2021/11/01 16:00:00","5070","0","1","91002","20","0","31050","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5070001","5070002","跟姐姐一起捉蟲"
