121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71079001","完成活動任務1-1 (NORMAL)","10079101","10079102","2022/03/18 16:00:00","71079001","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079002","完成活動任務1-2 (NORMAL)","10079102","10079102","2022/03/18 16:00:00","71079002","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079003","完成活動任務1-3 (NORMAL)","10079103","10079102","2022/03/18 16:00:00","71079003","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079004","完成活動任務1-4 (NORMAL)","10079104","10079102","2022/03/18 16:00:00","71079004","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079005","完成活動任務1-5 (NORMAL)","10079105","10079102","2022/03/18 16:00:00","71079005","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079006","完成活動任務1-6 (NORMAL)","10079106","10079102","2022/03/18 16:00:00","71079006","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079007","完成活動任務1-7 (NORMAL)","10079107","10079102","2022/03/18 16:00:00","71079007","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079008","完成活動任務1-8 (NORMAL)","10079108","10079102","2022/03/18 16:00:00","71079008","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079009","完成活動任務1-9 (NORMAL)","10079109","10079102","2022/03/18 16:00:00","71079009","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079010","完成活動任務1-10 (NORMAL)","10079110","10079102","2022/03/18 16:00:00","71079010","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079011","完成活動任務1-11 (NORMAL)","10079111","10079102","2022/03/18 16:00:00","71079011","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079012","完成活動任務1-12 (NORMAL)","10079112","10079102","2022/03/18 16:00:00","71079012","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079013","完成活動任務1-13 (NORMAL)","10079113","10079102","2022/03/18 16:00:00","71079013","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079014","完成活動任務1-14 (NORMAL)","10079114","10079102","2022/03/18 16:00:00","71079014","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079015","完成活動任務1-15 (NORMAL)","10079115","10079102","2022/03/18 16:00:00","71079015","6004","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079016","完成活動任務1-1 (HARD)","10079201","10079103","2022/03/18 16:00:00","71079016","6005","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079017","完成活動任務1-2 (HARD)","10079202","10079103","2022/03/18 16:00:00","71079017","6005","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079018","完成活動任務1-3 (HARD)","10079203","10079103","2022/03/18 16:00:00","71079018","6005","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079019","完成活動任務1-4 (HARD)","10079204","10079103","2022/03/18 16:00:00","71079019","6005","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079020","完成活動任務1-5 (HARD)","10079205","10079103","2022/03/18 16:00:00","71079020","6005","10079","2022/03/27 15:59:59","9003","601","0","1","0"
"71079021","將討伐證交換的獎賞一覽重置1次","0","10079104","2022/03/18 16:00:00","71079021","6002","10079","2022/03/27 15:59:59","9006","601","0","1","0"
"71079022","將討伐證交換的獎賞一覽重置2次","0","10079104","2022/03/18 16:00:00","71079022","6002","10079","2022/03/27 15:59:59","9006","601","0","2","0"
"71079023","將討伐證交換的獎賞一覽重置3次","0","10079104","2022/03/18 16:00:00","71079023","6002","10079","2022/03/27 15:59:59","9006","601","0","3","0"
"71079024","將討伐證交換的獎賞一覽重置4次","0","10079104","2022/03/18 16:00:00","71079024","6002","10079","2022/03/27 15:59:59","9006","601","0","4","0"
"71079025","打倒5隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079025","6008","10079","2022/03/27 15:59:59","9011","601","0","5","0"
"71079026","打倒10隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079026","6008","10079","2022/03/27 15:59:59","9011","601","0","10","0"
"71079027","打倒15隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079027","6008","10079","2022/03/27 15:59:59","9011","601","0","15","0"
"71079028","打倒20隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079028","6008","10079","2022/03/27 15:59:59","9011","601","0","20","0"
"71079029","打倒25隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079029","6008","10079","2022/03/27 15:59:59","9011","601","0","25","0"
"71079030","打倒30隻反逆獸 de M（全難易度共通）","0","10079105","2022/03/18 16:00:00","71079030","6008","10079","2022/03/27 15:59:59","9011","601","0","30","0"
"71079031","打倒1隻反逆獸 de M（VERY HARD限定）","610079301","10079108","2022/03/18 16:00:00","71079031","6010","10079","2022/03/27 15:59:59","9001","601","0","1","0"
"71079032","打倒1隻反逆獸 de M（NORMAL限定）","610079101","10079106","2022/03/18 16:00:00","71079032","6006","10079","2022/03/27 15:59:59","9001","601","0","1","0"
"71079033","打倒1隻反逆獸 de M（NORMAL限定）","610079101","10079107","2022/03/18 16:00:00","71079033","6006","10079","2022/03/27 15:59:59","9001","601","0","1","0"
"71080001","完成活動冒險1-1（NORMAL）","10080101","10080102","2022/04/01 16:00:00","71080001","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080002","完成活動冒險1-2（NORMAL）","10080102","10080102","2022/04/01 16:00:00","71080002","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080003","完成活動冒險1-3（NORMAL）","10080103","10080102","2022/04/01 16:00:00","71080003","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080004","完成活動冒險1-4（NORMAL）","10080104","10080102","2022/04/01 16:00:00","71080004","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080005","完成活動冒險1-5（NORMAL）","10080105","10080102","2022/04/01 16:00:00","71080005","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080006","完成活動冒險1-6（NORMAL）","10080106","10080102","2022/04/01 16:00:00","71080006","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080007","完成活動冒險1-7（NORMAL）","10080107","10080102","2022/04/01 16:00:00","71080007","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080008","完成活動冒險1-8（NORMAL）","10080108","10080102","2022/04/01 16:00:00","71080008","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080009","完成活動冒險1-9（NORMAL）","10080109","10080102","2022/04/01 16:00:00","71080009","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080010","完成活動冒險1-10（NORMAL）","10080110","10080102","2022/04/01 16:00:00","71080010","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080011","完成活動冒險1-11（NORMAL）","10080111","10080102","2022/04/01 16:00:00","71080011","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080012","完成活動冒險1-12（NORMAL）","10080112","10080102","2022/04/01 16:00:00","71080012","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080013","完成活動冒險1-13（NORMAL）","10080113","10080102","2022/04/01 16:00:00","71080013","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080014","完成活動冒險1-14（NORMAL）","10080114","10080102","2022/04/01 16:00:00","71080014","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080015","完成活動冒險1-15（NORMAL）","10080115","10080102","2022/04/01 16:00:00","71080015","6004","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080016","完成活動冒險1-1（HARD）","10080201","10080103","2022/04/01 16:00:00","71080016","6005","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080017","完成活動冒險1-2（HARD）","10080202","10080103","2022/04/01 16:00:00","71080017","6005","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080018","完成活動冒險1-3（HARD）","10080203","10080103","2022/04/01 16:00:00","71080018","6005","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080019","完成活動冒險1-4（HARD）","10080204","10080103","2022/04/01 16:00:00","71080019","6005","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080020","完成活動冒險1-5（HARD）","10080205","10080103","2022/04/01 16:00:00","71080020","6005","10080","2022/04/19 15:59:59","9003","601","0","1","0"
"71080021","將討伐證交換的獎賞一覽重置1次","0","10080104","2022/04/01 16:00:00","71080021","6002","10080","2022/04/19 15:59:59","9006","601","0","1","0"
"71080022","將討伐證交換的獎賞一覽重置2次","0","10080104","2022/04/01 16:00:00","71080022","6002","10080","2022/04/19 15:59:59","9006","601","0","2","0"
"71080023","將討伐證交換的獎賞一覽重置3次","0","10080104","2022/04/01 16:00:00","71080023","6002","10080","2022/04/19 15:59:59","9006","601","0","3","0"
"71080024","將討伐證交換的獎賞一覽重置4次","0","10080104","2022/04/01 16:00:00","71080024","6002","10080","2022/04/19 15:59:59","9006","601","0","4","0"
"71080025","將討伐證交換的獎勵清單重置5次","0","10080104","2022/04/01 16:00:00","71080025","6002","10080","2022/04/19 15:59:59","9006","601","0","5","0"
"71080026","打倒 5 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080026","6008","10080","2022/04/19 15:59:59","9011","601","0","5","0"
"71080027","打倒 10 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080027","6008","10080","2022/04/19 15:59:59","9011","601","0","10","0"
"71080028","打倒 15 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080028","6008","10080","2022/04/19 15:59:59","9011","601","0","15","0"
"71080029","打倒 20 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080029","6008","10080","2022/04/19 15:59:59","9011","601","0","20","0"
"71080030","打倒 25 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080030","6008","10080","2022/04/19 15:59:59","9011","601","0","25","0"
"71080031","打倒 30 隻孤伶伶的聖誕夜妖精（全難易度皆可）","0","10080105","2022/04/01 16:00:00","71080031","6008","10080","2022/04/19 15:59:59","9011","601","0","30","0"
"71080032","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","1008001","10080106","2022/04/01 16:00:00","71080032","6006","10080","2022/04/19 15:59:59","9019","601","0","1","0"
"71080033","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","1008003","10080107","2022/04/01 16:00:00","71080033","6010","10080","2022/04/19 15:59:59","9019","601","0","1","0"
"71081001","完成活動任務1-1 (NORMAL)","10081101","10081102","2022/04/18 16:00:00","71081001","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081002","完成活動任務1-2 (NORMAL)","10081102","10081102","2022/04/18 16:00:00","71081002","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081003","完成活動任務1-3 (NORMAL)","10081103","10081102","2022/04/18 16:00:00","71081003","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081004","完成活動任務1-4 (NORMAL)","10081104","10081102","2022/04/18 16:00:00","71081004","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081005","完成活動任務1-5 (NORMAL)","10081105","10081102","2022/04/18 16:00:00","71081005","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081006","完成活動任務1-6 (NORMAL)","10081106","10081102","2022/04/18 16:00:00","71081006","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081007","完成活動任務1-7 (NORMAL)","10081107","10081102","2022/04/18 16:00:00","71081007","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081008","完成活動任務1-8 (NORMAL)","10081108","10081102","2022/04/18 16:00:00","71081008","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081009","完成活動任務1-9 (NORMAL)","10081109","10081102","2022/04/18 16:00:00","71081009","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081010","完成活動任務1-10 (NORMAL)","10081110","10081102","2022/04/18 16:00:00","71081010","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081011","完成活動任務1-11 (NORMAL)","10081111","10081102","2022/04/18 16:00:00","71081011","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081012","完成活動任務1-12 (NORMAL)","10081112","10081102","2022/04/18 16:00:00","71081012","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081013","完成活動任務1-13 (NORMAL)","10081113","10081102","2022/04/18 16:00:00","71081013","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081014","完成活動任務1-14 (NORMAL)","10081114","10081102","2022/04/18 16:00:00","71081014","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081015","完成活動任務1-15 (NORMAL)","10081115","10081102","2022/04/18 16:00:00","71081015","6004","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081016","完成活動任務1-1 (HARD)","10081201","10081103","2022/04/18 16:00:00","71081016","6005","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081017","完成活動任務1-2 (HARD)","10081202","10081103","2022/04/18 16:00:00","71081017","6005","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081018","完成活動任務1-3 (HARD)","10081203","10081103","2022/04/18 16:00:00","71081018","6005","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081019","完成活動任務1-4 (HARD)","10081204","10081103","2022/04/18 16:00:00","71081019","6005","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081020","完成活動任務1-5 (HARD)","10081205","10081103","2022/04/18 16:00:00","71081020","6005","10081","2022/04/27 15:59:59","9003","601","0","1","0"
"71081021","將討伐證交換的獎賞一覽重置1次","0","10081104","2022/04/18 16:00:00","71081021","6002","10081","2022/04/27 15:59:59","9006","601","0","1","0"
"71081022","將討伐證交換的獎賞一覽重置2次","0","10081104","2022/04/18 16:00:00","71081022","6002","10081","2022/04/27 15:59:59","9006","601","0","2","0"
"71081023","將討伐證交換的獎賞一覽重置3次","0","10081104","2022/04/18 16:00:00","71081023","6002","10081","2022/04/27 15:59:59","9006","601","0","3","0"
"71081024","將討伐證交換的獎賞一覽重置4次","0","10081104","2022/04/18 16:00:00","71081024","6002","10081","2022/04/27 15:59:59","9006","601","0","4","0"
"71081025","將討伐證交換的獎勵清單重置5次","0","10081104","2022/04/18 16:00:00","71081025","6002","10081","2022/04/27 15:59:59","9006","601","0","5","0"
"71081026","打倒5隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081026","6008","10081","2022/04/27 15:59:59","9011","601","0","5","0"
"71081027","打倒10隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081027","6008","10081","2022/04/27 15:59:59","9011","601","0","10","0"
"71081028","打倒15隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081028","6008","10081","2022/04/27 15:59:59","9011","601","0","15","0"
"71081029","打倒20隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081029","6008","10081","2022/04/27 15:59:59","9011","601","0","20","0"
"71081030","打倒25隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081030","6008","10081","2022/04/27 15:59:59","9011","601","0","25","0"
"71081031","打倒30隻被操控的雪人（全難易度共通）","0","10081105","2022/04/18 16:00:00","71081031","6008","10081","2022/04/27 15:59:59","9011","601","0","30","0"
"71081032","打倒1隻被操控的雪人（VERY HARD限定）","1008103","10081107","2022/04/18 16:00:00","71081032","6010","10081","2022/04/27 15:59:59","9019","601","0","1","0"
"71081033","打倒1隻被操控的雪人（NORMAL限定）","1008101","10081106","2022/04/18 16:00:00","71081033","6006","10081","2022/04/27 15:59:59","9019","601","0","1","0"
"71082001","完成活動任務1-1 (NORMAL)","10082101","10082102","2022/05/02 16:00:00","71082001","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082002","完成活動任務1-2 (NORMAL)","10082102","10082102","2022/05/02 16:00:00","71082002","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082003","完成活動任務1-3 (NORMAL)","10082103","10082102","2022/05/02 16:00:00","71082003","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082004","完成活動任務1-4 (NORMAL)","10082104","10082102","2022/05/02 16:00:00","71082004","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082005","完成活動任務1-5 (NORMAL)","10082105","10082102","2022/05/02 16:00:00","71082005","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082006","完成活動任務1-6 (NORMAL)","10082106","10082102","2022/05/02 16:00:00","71082006","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082007","完成活動任務1-7 (NORMAL)","10082107","10082102","2022/05/02 16:00:00","71082007","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082008","完成活動任務1-8 (NORMAL)","10082108","10082102","2022/05/02 16:00:00","71082008","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082009","完成活動任務1-9 (NORMAL)","10082109","10082102","2022/05/02 16:00:00","71082009","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082010","完成活動任務1-10 (NORMAL)","10082110","10082102","2022/05/02 16:00:00","71082010","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082011","完成活動任務1-11 (NORMAL)","10082111","10082102","2022/05/02 16:00:00","71082011","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082012","完成活動任務1-12 (NORMAL)","10082112","10082102","2022/05/02 16:00:00","71082012","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082013","完成活動任務1-13 (NORMAL)","10082113","10082102","2022/05/02 16:00:00","71082013","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082014","完成活動任務1-14 (NORMAL)","10082114","10082102","2022/05/02 16:00:00","71082014","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082015","完成活動任務1-15 (NORMAL)","10082115","10082102","2022/05/02 16:00:00","71082015","6004","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082016","完成活動任務1-1 (HARD)","10082201","10082103","2022/05/02 16:00:00","71082016","6005","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082017","完成活動任務1-2 (HARD)","10082202","10082103","2022/05/02 16:00:00","71082017","6005","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082018","完成活動任務1-3 (HARD)","10082203","10082103","2022/05/02 16:00:00","71082018","6005","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082019","完成活動任務1-4 (HARD)","10082204","10082103","2022/05/02 16:00:00","71082019","6005","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082020","完成活動任務1-5 (HARD)","10082205","10082103","2022/05/02 16:00:00","71082020","6005","10082","2022/05/20 15:59:59","9003","601","0","1","0"
"71082021","將討伐證交換的獎賞一覽重置1次","0","10082104","2022/05/02 16:00:00","71082021","6002","10082","2022/05/20 15:59:59","9006","601","0","1","0"
"71082022","將討伐證交換的獎賞一覽重置2次","0","10082104","2022/05/02 16:00:00","71082022","6002","10082","2022/05/20 15:59:59","9006","601","0","2","0"
"71082023","將討伐證交換的獎賞一覽重置3次","0","10082104","2022/05/02 16:00:00","71082023","6002","10082","2022/05/20 15:59:59","9006","601","0","3","0"
"71082024","將討伐證交換的獎賞一覽重置4次","0","10082104","2022/05/02 16:00:00","71082024","6002","10082","2022/05/20 15:59:59","9006","601","0","4","0"
"71082025","將討伐證交換的獎勵清單重置5次","0","10082104","2022/05/02 16:00:00","71082025","6002","10082","2022/05/20 15:59:59","9006","601","0","5","0"
"71082026","打倒 5 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082026","6008","10082","2022/05/20 15:59:59","9011","601","0","5","0"
"71082027","打倒 10 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082027","6008","10082","2022/05/20 15:59:59","9011","601","0","10","0"
"71082028","打倒 15 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082028","6008","10082","2022/05/20 15:59:59","9011","601","0","15","0"
"71082029","打倒 20 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082029","6008","10082","2022/05/20 15:59:59","9011","601","0","20","0"
"71082030","打倒 25 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082030","6008","10082","2022/05/20 15:59:59","9011","601","0","25","0"
"71082031","打倒 30 隻邪牛神哞猛（全難易度共通）","0","10082105","2022/05/02 16:00:00","71082031","6008","10082","2022/05/20 15:59:59","9011","601","0","30","0"
"71082032","打倒 1 隻邪牛神哞猛（NORMAL限定）","1008201","10082106","2022/05/02 16:00:00","71082032","6006","10082","2022/05/20 15:59:59","9019","601","0","1","0"
"71082033","打倒 1 隻邪牛神哞猛（VERY HARD限定）","1008203","10082107","2022/05/02 16:00:00","71082033","6010","10082","2022/05/20 15:59:59","9019","601","0","1","0"
"71083001","完成活動任務1-1 (NORMAL)","10083101","10083102","2022/05/19 16:00:00","71083001","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083002","完成活動任務1-2 (NORMAL)","10083102","10083102","2022/05/19 16:00:00","71083002","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083003","完成活動任務1-3 (NORMAL)","10083103","10083102","2022/05/19 16:00:00","71083003","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083004","完成活動任務1-4 (NORMAL)","10083104","10083102","2022/05/19 16:00:00","71083004","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083005","完成活動任務1-5 (NORMAL)","10083105","10083102","2022/05/19 16:00:00","71083005","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083006","完成活動任務1-6 (NORMAL)","10083106","10083102","2022/05/19 16:00:00","71083006","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083007","完成活動任務1-7 (NORMAL)","10083107","10083102","2022/05/19 16:00:00","71083007","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083008","完成活動任務1-8 (NORMAL)","10083108","10083102","2022/05/19 16:00:00","71083008","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083009","完成活動任務1-9 (NORMAL)","10083109","10083102","2022/05/19 16:00:00","71083009","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083010","完成活動任務1-10 (NORMAL)","10083110","10083102","2022/05/19 16:00:00","71083010","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083011","完成活動任務1-11 (NORMAL)","10083111","10083102","2022/05/19 16:00:00","71083011","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083012","完成活動任務1-12 (NORMAL)","10083112","10083102","2022/05/19 16:00:00","71083012","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083013","完成活動任務1-13 (NORMAL)","10083113","10083102","2022/05/19 16:00:00","71083013","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083014","完成活動任務1-14 (NORMAL)","10083114","10083102","2022/05/19 16:00:00","71083014","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083015","完成活動任務1-15 (NORMAL)","10083115","10083102","2022/05/19 16:00:00","71083015","6004","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083016","完成活動任務1-1 (HARD)","10083201","10083103","2022/05/19 16:00:00","71083016","6005","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083017","完成活動任務1-2 (HARD)","10083202","10083103","2022/05/19 16:00:00","71083017","6005","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083018","完成活動任務1-3 (HARD)","10083203","10083103","2022/05/19 16:00:00","71083018","6005","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083019","完成活動任務1-4 (HARD)","10083204","10083103","2022/05/19 16:00:00","71083019","6005","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083020","完成活動任務1-5 (HARD)","10083205","10083103","2022/05/19 16:00:00","71083020","6005","10083","2022/05/28 15:59:59","9003","601","0","1","0"
"71083021","將討伐證交換的獎賞一覽重置1次","0","10083104","2022/05/19 16:00:00","71083021","6002","10083","2022/05/28 15:59:59","9006","601","0","1","0"
"71083022","將討伐證交換的獎賞一覽重置2次","0","10083104","2022/05/19 16:00:00","71083022","6002","10083","2022/05/28 15:59:59","9006","601","0","2","0"
"71083023","將討伐證交換的獎賞一覽重置3次","0","10083104","2022/05/19 16:00:00","71083023","6002","10083","2022/05/28 15:59:59","9006","601","0","3","0"
"71083024","將討伐證交換的獎賞一覽重置4次","0","10083104","2022/05/19 16:00:00","71083024","6002","10083","2022/05/28 15:59:59","9006","601","0","4","0"
"71083025","將討伐證交換的獎勵清單重置5次","0","10083104","2022/05/19 16:00:00","71083025","6002","10083","2022/05/28 15:59:59","9006","601","0","5","0"
"71083026","打倒5隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083026","6008","10083","2022/05/28 15:59:59","9011","601","0","5","0"
"71083027","打倒10隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083027","6008","10083","2022/05/28 15:59:59","9011","601","0","10","0"
"71083028","打倒15隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083028","6008","10083","2022/05/28 15:59:59","9011","601","0","15","0"
"71083029","打倒20隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083029","6008","10083","2022/05/28 15:59:59","9011","601","0","20","0"
"71083030","打倒25隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083030","6008","10083","2022/05/28 15:59:59","9011","601","0","25","0"
"71083031","打倒30隻究極金槍鮪（全難易度共通）","0","10083105","2022/05/19 16:00:00","71083031","6008","10083","2022/05/28 15:59:59","9011","601","0","30","0"
"71083032","打倒1隻究極金槍鮪（NORMAL限定）","610083101","10083106","2022/05/19 16:00:00","71083032","6006","10083","2022/05/28 15:59:59","9001","601","0","1","0"
"71083033","打倒1隻究極金槍鮪（VERY HARD限定）","610083301","10083107","2022/05/19 16:00:00","71083033","6010","10083","2022/05/28 15:59:59","9001","601","0","1","0"
"71084001","完成活動冒險1-1 (NORMAL)前篇","10084101","10084102","2022/06/01 16:00:00","71084001","6004","10084","2022/06/25 15:59:59","9003","601","0","1","0"
