2274ce793280dbbb355666519280bf6b939c80168ca680f0149eb2eeedcf5f0e,c5b9bcee0def78640aac6411b271da013370e925f3c3443f329c57c52a7794ee,2e949414f163b549a8d79cd912e6e5d733b9ce2c79c736ae593b5f721e9c4a51,719a8d6d99e9fbd773cec81b0f53566cbff619440f70a66050f97b246ab6cd0c,3e93cabdad79341865d8d4b16fd6667c5edf3dc096fd5fc01b991e962ad99c64,86b2a5b40d677ff992a6381d1a0b9560676fe85022b626909942b9badf8ae36a,1a347611896d0863d0d3dfe899249fcbc649f8d352fe2b31d0bf26906bc664e6,5577d74014c670bc6ae5b4d471a4fcd8c05649a296ba1c61c89aa6a06968a26c,e25fdfdf34d4d93b7cad272bff0d073167c47da869e30ea1e4b0c44e681b28d2,9716da007ea36805091f96a68e4f831693b198e7d40284b37a62c0780483aa6e,b1c852784c6b1ae732462fb049a017d888ecc3d3160a6ad55bb4177f4d0e5b02,751d12903e4c847f63502976b740c630669e3d9892b8a6e45c4ab0e3c4948145,5adc13eba1b445cff1ed376964205e4eb990ed211ca49274a7bfb6949fec730b
"6","10060135","0","0","0","0","10060134","1","10060478","42","3","0","0"
"6","10060137","0","0","0","0","10060478","0","10060138","40","12","0","0"
"6","10060138","0","0","0","0","10060137","2","10060139","39","3","0","0"
"6","10060139","0","0","0","0","10060138","2","10060140","38","2","0","0"
"6","10060140","0","0","0","0","10060139","10001","10060141","37","7","0","0"
"6","10060141","0","0","0","0","10060140","0","10060142","36","12","0","0"
"6","10060142","0","0","0","0","10060141","1","10060143","35","2","0","0"
"6","10060143","0","0","0","0","10060142","0","10060144","34","6","0","0"
"6","10060144","0","0","0","0","10060143","0","10060145","33","4","0","0"
"6","10060145","0","0","0","0","10060144","1","10060146","32","2","0","0"
"6","10060146","0","0","0","0","10060145","3","10060479","31","14","0","0"
"6","10060148","0","0","0","0","10060479","1","10060149","29","2","0","0"
"6","10060149","0","0","0","0","10060148","10001","10060150","28","11","0","0"
"6","10060150","0","0","0","0","10060149","10002","10060399","27","7","0","0"
"6","10060153","0","0","0","0","10060398","2","10060480","24","2","0","0"
"6","10060156","0","0","0","0","10060110","0","10060112","59","4","0","0"
"6","10060161","0","0","0","0","10060492","0","10060162","10","6","0","0"
"6","10060162","0","0","0","0","10060161","0","10060163","9","12","0","0"
"6","10060163","0","0","0","0","10060162","10002","10060164","8","7","0","0"
"6","10060164","0","0","0","0","10060163","2","10060165","7","15","0","0"
"6","10060165","0","0","0","0","10060164","0","10060167","6","4","10060166","0"
"6","10060166","0","0","0","0","10060165","10003","10060169","9","7","0","0"
"6","10060167","0","0","0","0","10060165","1","10060168","5","2","0","0"
"6","10060168","0","10060172","0","0","10060167","10001","10060173","4","11","0","0"
"6","10060169","0","0","0","0","10060166","3","10060170","8","2","0","0"
"6","10060170","0","0","0","0","10060169","6","10060171","7","14","0","0"
"6","10060171","0","0","0","0","10060170","0","10060172","6","6","0","0"
"6","10060172","0","0","0","0","10060171","3","10060168","5","3","0","0"
"6","10060173","0","0","0","0","10060168","2","10060174","3","3","0","0"
"6","10060174","0","0","0","0","10060173","10002","10060175","2","7","0","0"
"6","10060175","0","0","0","0","10060174","10003","10060493","1","7","0","0"
"6","10060177","0","0","0","0","10060493","0","10060178","74","6","0","0"
"6","10060178","0","0","0","0","10060177","0","10060179","73","12","0","0"
"6","10060179","0","0","0","0","10060178","1","10060494","72","2","0","0"
"6","10060183","0","0","0","0","10060498","1","10060184","66","2","0","0"
"6","10060184","0","0","0","0","10060183","10001","10060185","65","11","0","0"
"6","10060185","0","0","0","0","10060184","0","10060186","64","6","0","0"
"6","10060186","0","0","0","0","10060185","1","10060188","63","2","0","0"
"6","10060187","0","0","0","0","10060188","1","10060189","61","2","0","0"
"6","10060188","0","0","0","0","10060186","2","10060187","62","3","0","0"
"6","10060189","0","0","0","0","10060187","10001","10060190","60","7","10060191","0"
"6","10060190","0","0","0","0","10060189","0","10060193","59","4","0","0"
"6","10060191","0","0","0","0","10060189","3","10060192","59","14","0","0"
"6","10060192","0","0","0","0","10060191","3","10060195","58","2","0","0"
"6","10060193","0","0","0","0","10060190","2","10060499","58","14","0","0"
"6","10060195","0","0","0","0","10060192","3","10060500","57","3","0","0"
"6","10060197","0","0","0","0","10060500","0","10060198","55","6","0","0"
"6","10060198","0","0","0","0","10060197","1","10060199","54","3","0","0"
"6","10060199","0","0","0","0","10060198","0","10060200","53","4","0","0"
"6","10060200","0","0","0","0","10060199","1","10060201","52","2","0","0"
"6","10060201","0","0","0","0","10060200","10001","10060202","51","11","0","0"
"6","10060202","0","0","0","0","10060201","10001","10060203","50","7","10060204","0"
"6","10060203","0","0","0","0","10060202","3","10060206","49","14","0","0"
"6","10060204","0","0","0","0","10060202","0","10060205","49","12","0","0"
"6","10060205","0","0","0","0","10060204","4","10060208","48","14","0","0"
"6","10060206","0","0","0","0","10060203","10003","10060207","48","7","0","0"
"6","10060207","0","0","0","0","10060206","0","10060209","47","4","0","0"
"6","10060208","0","0","0","0","10060205","1","10060209","47","2","0","0"
"6","10060209","0","10060208","0","0","10060207","0","10060210","46","6","0","0"
"6","10060210","0","0","0","0","10060209","0","10060211","45","12","0","0"
"6","10060211","0","0","0","0","10060210","2","10060212","44","3","0","0"
"6","10060212","0","0","0","0","10060211","0","10060501","43","4","0","0"
"6","10060242","0","0","0","0","10060543","3","10060387","19","3","0","0"
"6","10060244","0","0","0","0","10060387","2","10060245","17","14","0","0"
"6","10060245","0","0","0","0","10060244","1","10060246","16","2","0","0"
"6","10060246","0","0","0","0","10060245","10003","10060247","15","7","0","0"
"6","10060247","0","0","0","0","10060246","0","10060401","14","6","0","0"
"6","10060251","0","0","0","0","10060252","10001","10060544","10","11","0","0"
"6","10060252","0","0","0","0","10060400","10002","10060251","11","7","0","0"
"6","10060294","0","0","0","0","10060589","10001","10060295","48","7","0","0"
"6","10060295","0","0","0","0","10060294","2","10060296","47","2","0","0"
"6","10060296","0","0","0","0","10060295","10001","10060297","46","11","0","0"
"6","10060297","0","0","0","0","10060296","3","10060298","45","14","0","0"
"6","10060298","0","0","0","0","10060297","0","10060299","44","5","0","0"
"6","10060299","0","0","0","0","10060298","0","10060300","43","4","10060301","0"
"6","10060300","0","0","0","0","10060299","1","10060303","42","3","0","0"
"6","10060301","0","0","0","0","10060299","10001","10060302","42","7","0","0"
"6","10060302","0","0","0","0","10060301","2","10060305","41","14","0","0"
"6","10060303","0","0","0","0","10060300","0","10060304","41","6","0","0"
"6","10060304","0","0","0","0","10060303","3","10060306","40","2","0","0"
"6","10060305","0","0","0","0","10060302","0","10060308","40","4","0","0"
"6","10060306","0","0","0","0","10060304","2","10060307","39","14","0","0"
"6","10060307","0","0","0","0","10060306","3","10060310","38","2","0","0"
"6","10060308","0","0","0","0","10060305","10003","10060309","39","7","0","0"
"6","10060309","0","0","0","0","10060308","10002","10060310","38","7","0","0"
"6","10060310","0","10060309","0","0","10060307","0","10060311","37","6","0","0"
"6","10060311","0","0","0","0","10060310","10001","10060312","36","11","0","0"
"6","10060312","0","0","0","0","10060311","4","10060313","35","14","0","0"
"6","10060313","0","0","0","0","10060312","0","10060314","34","12","0","0"
"6","10060314","0","0","0","0","10060313","10001","10060315","33","7","0","0"
"6","10060315","0","0","0","0","10060314","2","10060385","32","2","0","0"
"6","10060317","0","0","0","0","10060385","1","10060391","30","15","0","0"
"6","10060320","0","0","0","0","10060390","1","10060324","27","2","10060321","0"
"6","10060321","0","0","0","0","10060320","3","10060322","28","3","0","0"
"6","10060322","0","0","0","0","10060321","3","10060323","27","14","0","0"
"6","10060323","0","0","0","0","10060322","10003","10060325","26","7","0","0"
"6","10060324","0","0","0","0","10060320","1","10060325","26","3","0","0"
"6","10060325","0","10060324","0","0","10060323","10001","10060591","25","7","0","0"
"6","10060366","0","0","0","0","10060624","0","10060367","74","4","0","0"
"6","10060367","0","0","0","0","10060366","0","10060368","73","6","0","0"
"6","10060368","0","0","0","0","10060367","2","10060369","72","3","0","0"
"6","10060369","0","0","0","0","10060368","2","10060002","71","2","0","0"
"6","10060380","0","10060024","0","0","10060021","10001","10060027","58","7","0","0"
"6","10060385","0","0","0","0","10060315","10001","10060317","31","7","0","0"
"6","10060387","0","0","0","0","10060242","10001","10060244","18","7","0","0"
"6","10060390","0","0","0","0","10060391","10001","10060320","28","11","0","0"
"6","10060391","0","0","0","0","10060317","3","10060390","29","14","0","0"
"6","10060398","0","0","0","0","10060399","0","10060153","25","4","0","0"
"6","10060399","0","0","0","0","10060150","3","10060398","26","14","0","0"
"6","10060400","0","0","0","0","10060401","3","10060252","12","14","0","0"
"6","10060401","0","0","0","0","10060247","1","10060400","13","3","0","0"
"6","10060402","0","0","0","0","10060049","10060402","10060403","41","16","0","0"
"6","10060403","0","0","0","0","10060402","2","10060404","40","2","0","0"
"6","10060404","0","0","0","0","10060403","3","10060405","39","14","0","0"
"6","10060405","0","0","0","0","10060404","0","10060406","38","12","0","0"
"6","10060406","0","0","0","0","10060405","0","10060407","37","4","0","0"
"6","10060407","0","0","0","0","10060406","0","10060408","36","6","0","0"
"6","10060408","0","0","0","0","10060407","0","10060409","35","15","0","0"
"6","10060409","0","0","0","0","10060408","1","10060410","34","3","0","0"
"6","10060410","0","0","0","0","10060409","10001","10060411","33","11","0","0"
"6","10060411","0","0","0","0","10060410","2","10060412","32","14","0","0"
"6","10060412","0","0","0","0","10060411","10002","10060413","31","7","0","0"
"6","10060413","0","0","0","0","10060412","0","10060414","30","4","0","0"
"6","10060414","0","0","0","0","10060413","1","10060415","29","3","0","0"
"6","10060415","0","0","0","0","10060414","0","10060416","28","5","0","0"
"6","10060416","0","0","0","0","10060415","0","10060417","27","4","0","0"
"6","10060417","0","0","0","10060449","10060416","1","10060418","26","2","10060446","0"
"6","10060418","0","0","0","0","10060417","10001","10060419","25","7","0","0"
"6","10060419","0","0","0","0","10060418","1","10060420","24","3","0","0"
"6","10060420","0","10060447","10060450","0","10060419","1","10060454","23","2","0","0"
"6","10060446","0","0","0","0","10060417","4","10060452","27","14","0","0"
"6","10060447","0","0","0","0","10060453","4","10060420","24","14","0","0"
"6","10060448","0","0","0","0","10060451","6","10060450","25","14","0","0"
"6","10060449","0","0","0","0","10060417","10003","10060451","27","7","0","0"
"6","10060450","0","0","0","0","10060448","10003","10060420","24","7","0","0"
"6","10060451","0","0","0","0","10060449","0","10060448","26","6","0","0"
"6","10060452","0","0","0","0","10060446","3","10060453","26","2","0","0"
"6","10060453","0","0","0","0","10060452","3","10060447","25","3","0","0"
"6","10060454","0","0","0","0","10060420","0","10060455","22","6","0","0"
"6","10060455","0","0","0","0","10060454","10001","10060456","21","7","0","0"
"6","10060456","0","0","0","0","10060455","10001","10060457","20","11","0","0"
"6","10060457","0","0","0","0","10060456","2","10060458","19","2","0","0"
"6","10060458","0","0","0","0","10060457","10001","10060459","18","7","0","0"
"6","10060459","0","0","0","0","10060458","3","10060460","17","14","0","0"
"6","10060460","0","0","0","0","10060459","0","10060461","16","4","0","0"
"6","10060461","0","0","0","0","10060460","0","10060462","15","15","0","0"
"6","10060462","0","0","0","0","10060461","0","10060463","14","6","0","0"
"6","10060463","0","0","0","0","10060462","1","10060464","13","3","0","0"
"6","10060464","0","0","0","0","10060463","10002","10060465","12","7","0","0"
"6","10060465","0","0","0","0","10060464","4","10060466","11","14","0","0"
"6","10060466","0","0","0","0","10060465","1","10060467","10","2","0","0"
"6","10060467","0","0","0","0","10060466","2","10060468","9","3","0","0"
"6","10060468","0","0","0","0","10060467","0","10060469","8","6","0","0"
"6","10060469","0","0","0","0","10060468","1","10060470","7","2","0","0"
"6","10060470","0","0","0","0","10060469","0","10060471","6","4","0","0"
"6","10060471","0","0","0","0","10060470","10001","10060472","5","7","0","0"
"6","10060472","0","0","0","0","10060471","3","10060473","4","14","0","0"
"6","10060473","0","0","0","0","10060472","1","10060474","3","2","0","0"
"6","10060474","0","0","0","0","10060473","10002","10060475","2","7","0","0"
"6","10060475","0","0","0","0","10060474","1","10060476","1","2","0","0"
"6","10060476","0","0","0","0","10060475","0","10060092","0","13","0","0"
"6","10060477","0","0","0","0","10060114","0","10060116","55","15","0","0"
"6","10060478","0","0","0","0","10060135","3","10060137","41","14","0","0"
"6","10060479","0","0","0","0","10060146","0","10060148","30","15","0","0"
"6","10060480","0","0","0","0","10060153","10060480","10060481","23","16","0","0"
"6","10060481","0","0","0","0","10060480","10002","10060482","22","7","0","0"
"6","10060482","0","0","0","0","10060481","3","10060483","21","14","0","0"
"6","10060483","0","0","0","0","10060482","0","10060484","20","6","0","0"
"6","10060484","0","0","0","0","10060483","1","10060485","19","3","0","0"
"6","10060485","0","0","0","0","10060484","10001","10060486","18","7","0","0"
"6","10060486","0","0","0","0","10060485","0","10060487","17","4","0","0"
"6","10060487","0","0","0","0","10060486","4","10060488","16","14","0","0"
"6","10060488","0","0","0","0","10060487","10001","10060489","15","11","0","0"
"6","10060489","0","0","0","0","10060488","2","10060490","14","3","0","0"
"6","10060490","0","0","0","0","10060489","2","10060491","13","2","0","0"
"6","10060491","0","0","0","0","10060490","0","10060492","12","4","0","0"
"6","10060492","0","0","0","0","10060491","0","10060161","11","5","0","0"
"6","10060493","0","0","0","0","10060175","0","10060177","0","13","0","0"
"6","10060494","0","0","0","0","10060179","3","10060495","71","14","0","0"
"6","10060495","0","0","0","0","10060494","10001","10060496","70","7","0","0"
"6","10060496","0","0","0","0","10060495","1","10060497","69","3","0","0"
"6","10060497","0","0","0","0","10060496","0","10060498","68","4","0","0"
"6","10060498","0","0","0","0","10060497","0","10060183","67","15","0","0"
"6","10060499","0","0","0","0","10060193","0","10060500","57","5","0","0"
"6","10060500","0","10060499","0","0","10060195","0","10060197","56","4","0","0"
"6","10060501","0","0","0","0","10060212","2","10060502","42","2","0","0"
"6","10060502","0","0","0","0","10060501","2","10060503","41","14","0","0"
"6","10060503","0","0","0","0","10060502","0","10060516","40","15","0","0"
"6","10060515","0","0","0","0","10060516","5","10060528","42","14","0","0"
"6","10060516","0","0","0","0","10060503","1","10060517","39","2","10060515","0"
"6","10060517","0","0","0","0","10060516","0","10060518","38","12","0","0"
"6","10060518","0","0","0","0","10060517","10001","10060519","37","11","0","0"
"6","10060519","0","0","0","0","10060518","4","10060520","36","14","0","0"
"6","10060520","0","0","0","0","10060519","1","10060521","35","3","0","0"
"6","10060521","0","0","0","0","10060520","0","10060522","34","6","0","0"
"6","10060522","0","10060534","0","0","10060521","10001","10060523","33","7","0","0"
"6","10060523","0","0","0","0","10060522","0","10060524","32","5","0","0"
"6","10060524","0","0","0","0","10060523","1","10060525","31","2","0","0"
"6","10060525","0","0","0","0","10060524","1","10060526","30","3","0","0"
"6","10060526","0","0","0","0","10060525","10001","10060527","29","7","0","0"
"6","10060527","0","0","0","0","10060526","1","10060536","28","2","0","0"
"6","10060528","0","0","0","0","10060515","3","10060529","41","2","0","0"
"6","10060529","0","0","0","0","10060528","2","10060530","40","2","0","0"
"6","10060530","0","0","0","0","10060529","2","10060535","39","2","0","0"
"6","10060531","0","0","0","0","10060535","2","10060532","37","2","0","0"
"6","10060532","0","0","0","0","10060531","2","10060533","36","2","0","0"
"6","10060533","0","0","0","0","10060532","3","10060534","35","2","0","0"
"6","10060534","0","0","0","0","10060533","3","10060522","34","14","0","0"
"6","10060535","0","0","0","0","10060530","3","10060531","38","14","0","0"
"6","10060536","0","0","0","0","10060527","4","10060537","27","14","0","0"
"6","10060537","0","0","0","0","10060536","10001","10060538","26","7","0","0"
"6","10060538","0","0","0","0","10060537","2","10060539","25","2","0","0"
"6","10060539","0","0","0","0","10060538","0","10060540","24","4","0","0"
"6","10060540","0","0","0","0","10060539","10002","10060541","23","7","0","0"
"6","10060541","0","0","0","0","10060540","1","10060542","22","2","0","0"
"6","10060542","0","0","0","0","10060541","10060542","10060543","21","16","0","0"
"6","10060543","0","0","0","0","10060542","10001","10060242","20","11","0","0"
"6","10060544","0","0","0","0","10060251","2","10060545","9","3","0","0"
"6","10060545","0","0","0","0","10060544","2","10060546","8","2","0","0"
"6","10060546","0","0","0","0","10060545","2","10060547","7","2","0","0"
"6","10060547","0","0","0","10060556","10060546","1","10060549","6","2","10060550","0"
"6","10060548","0","0","0","0","10060549","1","10060552","4","2","0","0"
"6","10060549","0","10060551","10060555","0","10060547","0","10060548","5","6","0","0"
"6","10060550","0","0","0","0","10060547","5","10060555","7","14","0","0"
"6","10060551","0","0","0","0","10060556","4","10060549","6","14","0","0"
"6","10060552","0","0","0","0","10060548","0","10060553","3","4","0","0"
"6","10060553","0","0","0","0","10060552","0","10060554","2","12","0","0"
"6","10060554","0","0","0","0","10060553","10003","10060557","1","7","0","0"
"6","10060555","0","0","0","0","10060550","0","10060549","6","4","0","0"
"6","10060556","0","0","0","0","10060547","3","10060551","7","3","0","0"
"6","10060557","0","0","0","0","10060554","0","10060558","0","13","0","0"
"6","10060558","0","0","0","0","10060557","10001","10060559","74","11","0","0"
"6","10060559","0","0","0","0","10060558","10001","10060560","73","7","0","0"
"6","10060560","0","0","0","0","10060559","1","10060561","72","3","0","0"
"6","10060561","0","0","0","0","10060560","3","10060563","71","14","0","0"
"6","10060563","0","0","0","0","10060561","1","10060564","70","2","0","0"
"6","10060564","0","0","0","0","10060563","10001","10060565","69","7","0","0"
"6","10060565","0","0","0","0","10060564","0","10060566","68","5","0","0"
"6","10060566","0","0","0","0","10060565","2","10060567","67","3","0","0"
"6","10060567","0","0","0","0","10060566","0","10060568","66","12","0","0"
"6","10060568","0","0","0","0","10060567","0","10060569","65","4","0","0"
"6","10060569","0","0","0","0","10060568","1","10060570","64","2","0","0"
"6","10060570","0","0","0","0","10060569","0","10060571","63","6","0","0"
"6","10060571","0","0","0","0","10060570","10001","10060572","62","11","10060579","0"
"6","10060572","0","0","0","0","10060571","10001","10060573","61","7","0","0"
"6","10060573","0","0","0","0","10060572","10002","10060574","60","7","0","0"
"6","10060574","0","0","0","0","10060573","10003","10060575","59","7","0","0"
"6","10060575","0","0","0","0","10060574","10002","10060576","58","7","0","0"
"6","10060576","0","0","0","0","10060575","10001","10060577","57","7","0","0"
"6","10060577","0","10060578","0","0","10060576","0","10060583","56","4","0","0"
"6","10060578","0","0","0","0","10060581","3","10060577","57","14","0","0"
"6","10060579","0","0","0","0","10060571","2","10060580","61","14","0","0"
"6","10060580","0","0","0","0","10060579","2","10060582","60","3","0","0"
"6","10060581","0","0","0","0","10060582","3","10060578","58","3","0","0"
"6","10060582","0","0","0","0","10060580","3","10060581","59","2","0","0"
"6","10060583","0","0","0","0","10060577","0","10060584","55","6","0","0"
"6","10060584","0","0","0","0","10060583","1","10060585","54","3","0","0"
"6","10060585","0","0","0","0","10060584","2","10060586","53","14","0","0"
"6","10060586","0","0","0","0","10060585","1","10060590","52","2","0","0"
"6","10060588","0","0","0","0","10060590","0","10060589","50","15","0","0"
"6","10060589","0","0","0","0","10060588","0","10060294","49","5","0","0"
"6","10060590","0","0","0","0","10060586","0","10060588","51","4","0","0"
"6","10060591","0","0","0","0","10060325","10060591","10060592","24","16","0","0"
"6","10060592","0","0","0","0","10060591","2","10060593","23","3","0","0"
"6","10060593","0","0","0","0","10060592","0","10060594","22","4","0","0"
"6","10060594","0","0","0","0","10060593","2","10060596","21","14","0","0"
"6","10060595","0","0","0","0","10060596","0","10060597","19","15","0","0"
"6","10060596","0","0","0","0","10060594","0","10060595","20","6","0","0"
"6","10060597","0","0","0","0","10060595","2","10060598","18","3","0","0"
"6","10060598","0","0","0","0","10060597","0","10060599","17","4","0","0"
"6","10060599","0","0","0","0","10060598","10003","10060603","16","7","0","0"
"6","10060603","0","0","0","0","10060599","2","10060604","15","2","0","0"
"6","10060604","0","0","0","0","10060603","3","10060605","14","14","0","0"
"6","10060605","0","0","0","0","10060604","0","10060606","13","12","0","0"
"6","10060606","0","0","0","0","10060605","1","10060607","12","2","0","0"
"6","10060607","0","0","0","10060616","10060606","1","10060608","11","3","10060612","0"
"6","10060608","0","0","0","0","10060607","0","10060609","10","6","0","0"
"6","10060609","0","10060614","10060617","0","10060608","1","10060610","9","2","0","0"
"6","10060610","0","0","0","0","10060609","2","10060611","8","3","0","0"
"6","10060611","0","0","0","0","10060610","10003","10060618","7","7","0","0"
"6","10060612","0","0","0","0","10060607","2","10060613","12","14","0","0"
"6","10060613","0","0","0","0","10060612","4","10060617","11","14","0","0"
"6","10060614","0","0","0","0","10060615","4","10060609","10","14","0","0"
"6","10060615","0","0","0","0","10060616","0","10060614","11","4","0","0"
"6","10060616","0","0","0","0","10060607","10003","10060615","12","7","0","0"
"6","10060617","0","0","0","0","10060613","3","10060609","10","3","0","0"
"6","10060618","0","0","0","0","10060611","10002","10060619","6","7","0","0"
"6","10060619","0","0","0","0","10060618","3","10060620","5","14","0","0"
"6","10060620","0","0","0","0","10060619","10002","10060621","4","7","0","0"
"6","10060621","0","0","0","0","10060620","1","10060622","3","2","0","0"
"6","10060622","0","0","0","0","10060621","10002","10060623","2","7","0","0"
"6","10060623","0","0","0","0","10060622","1","10060624","1","2","0","0"
"6","10060624","0","0","0","0","10060623","0","10060366","0","13","0","0"
"7","10070122","0","0","0","0","10070680","1","10070681","32","3","0","0"
"7","10070357","0","0","0","0","10071094","0","10070358","0","13","0","0"
"7","10070358","0","0","0","0","10070357","3","10070359","66","2","0","0"
"7","10070359","0","0","0","0","10070358","0","10070360","65","6","0","0"
"7","10070360","0","0","0","0","10070359","10002","10070361","64","7","0","0"
"7","10070361","0","0","0","0","10070360","10001","10070362","63","11","0","0"
"7","10070362","0","10070363","0","0","10070361","0","10070364","62","6","0","0"
"7","10070363","0","0","0","0","0","0","10070362","63","1","0","0"
"7","10070364","0","0","0","0","10070362","1","10070365","61","2","0","0"
"7","10070365","0","0","0","0","10070364","0","10070367","60","4","0","0"
"7","10070367","0","0","0","0","10070365","10001","10070539","59","7","0","0"
"7","10070369","0","0","0","0","10070543","1","10070370","53","2","0","0"
"7","10070370","0","0","0","0","10070369","0","10070371","52","5","0","0"
"7","10070371","0","0","0","0","10070370","0","10070372","51","4","10070380","0"
"7","10070372","0","0","0","0","10070371","1","10070373","50","14","0","0"
"7","10070373","0","0","0","0","10070372","3","10070374","49","3","0","0"
"7","10070374","0","0","0","0","10070373","0","10070375","48","6","0","0"
"7","10070375","0","0","0","0","10070374","2","10070376","47","14","0","0"
"7","10070376","0","0","0","0","10070375","1","10070377","46","3","0","0"
"7","10070377","0","0","0","0","10070376","2","10070378","45","3","0","0"
"7","10070378","0","10070385","0","0","10070377","2","10070379","44","2","0","0"
"7","10070379","0","0","0","0","10070378","0","10070577","43","4","0","0"
"7","10070380","0","0","0","0","10070371","1","10070381","50","14","0","0"
"7","10070381","0","0","0","0","10070380","3","10070382","49","2","0","0"
"7","10070382","0","0","0","0","10070381","0","10070383","48","4","0","0"
"7","10070383","0","0","0","0","10070382","2","10070384","47","14","0","0"
"7","10070384","0","0","0","0","10070383","1","10070385","46","2","0","0"
"7","10070385","0","0","0","0","10070384","2","10070378","45","2","0","0"
"7","10070387","0","0","0","0","10070577","1","10070388","41","2","0","0"
"7","10070388","0","0","0","0","10070387","4","10070578","40","14","0","0"
"7","10070398","0","0","0","0","10070586","0","10070587","33","6","0","0"
"7","10070539","0","0","0","0","10070367","0","10070540","58","12","0","0"
"7","10070540","0","0","0","0","10070539","2","10070541","57","2","0","0"
"7","10070541","0","0","0","0","10070540","2","10070542","56","14","0","0"
"7","10070542","0","0","0","0","10070541","10001","10070543","55","7","0","0"
"7","10070543","0","0","0","0","10070542","0","10070369","54","4","0","0"
"7","10070577","0","0","0","0","10070379","10001","10070387","42","7","0","0"
"7","10070578","0","0","0","0","10070388","1","10070579","39","2","10070581","0"
"7","10070579","0","0","0","0","10070578","2","10070584","38","3","0","0"
"7","10070580","0","0","0","0","10070582","2","10070583","36","3","0","0"
"7","10070581","0","0","0","0","10070578","0","10070582","38","12","0","0"
"7","10070582","0","0","0","0","10070581","10002","10070580","37","7","0","0"
"7","10070583","0","10070585","0","0","10070580","0","10070586","35","4","0","0"
"7","10070584","0","0","0","0","10070579","2","10070585","37","2","0","0"
"7","10070585","0","0","0","0","10070584","10001","10070583","36","11","0","0"
"7","10070586","0","0","0","0","10070583","0","10070398","34","5","0","0"
"7","10070587","0","0","0","0","10070398","1","10070588","32","2","0","0"
"7","10070588","0","0","0","0","10070587","10001","10070589","31","11","0","0"
"7","10070589","0","0","0","0","10070588","5","10070590","30","14","0","0"
"7","10070590","0","0","0","0","10070589","0","10070591","29","4","0","0"
"7","10070591","0","0","0","0","10070590","0","10070592","28","12","0","0"
"7","10070592","0","0","0","0","10070591","0","10070593","27","15","0","0"
"7","10070593","0","0","0","0","10070592","2","10070594","26","3","0","0"
"7","10070594","0","0","0","0","10070593","0","10070595","25","4","0","0"
"7","10070595","0","0","0","0","10070594","2","10070596","24","2","0","0"
"7","10070596","0","0","0","0","10070595","3","10070597","23","14","0","0"
"7","10070597","0","0","0","0","10070596","1","10070598","22","3","10070601","0"
"7","10070598","0","0","0","0","10070597","1","10070603","21","2","0","0"
"7","10070599","0","0","0","0","10070601","3","10070606","20","2","0","0"
"7","10070600","0","0","0","0","10070606","2","10070605","18","2","0","0"
"7","10070601","0","0","0","0","10070597","2","10070599","21","3","0","0"
"7","10070602","0","0","0","0","10070603","2","10070604","19","3","0","0"
"7","10070603","0","0","0","0","10070598","10003","10070602","20","7","0","0"
"7","10070604","0","0","0","0","10070602","10002","10070605","18","7","0","0"
"7","10070605","0","10070604","0","0","10070600","10001","10070607","17","7","0","0"
"7","10070606","0","0","0","0","10070599","10001","10070600","19","11","0","0"
"7","10070607","0","0","0","0","10070605","0","10070608","16","5","0","0"
"7","10070608","0","0","0","0","10070607","10070608","10070609","15","16","0","0"
"7","10070609","0","0","0","0","10070608","0","10070611","14","4","0","0"
"7","10070610","0","0","0","0","10070611","3","10070619","12","2","0","0"
"7","10070611","0","0","0","0","10070609","3","10070610","13","14","0","0"
"7","10070619","0","0","0","0","10070610","0","10070620","11","12","0","0"
"7","10070620","0","0","0","0","10070619","0","10070621","10","6","0","0"
"7","10070621","0","0","0","0","10070620","2","10070622","9","14","0","0"
"7","10070622","0","0","0","0","10070621","10002","10070623","8","7","0","0"
"7","10070623","0","0","0","0","10070622","10003","10070624","7","7","0","0"
"7","10070624","0","0","0","0","10070623","10001","10070625","6","11","0","0"
"7","10070625","0","0","0","0","10070624","0","10070626","5","4","0","0"
"7","10070626","0","0","0","0","10070625","10001","10070628","4","7","0","0"
"7","10070628","0","0","0","0","10070626","1","10070629","3","3","0","0"
"7","10070629","0","0","0","0","10070628","3","10070630","2","2","0","0"
"7","10070630","0","0","0","0","10070629","10001","10070631","1","7","0","0"
"7","10070631","0","0","0","0","10070630","0","10070632","0","13","0","0"
"7","10070632","0","0","0","0","10070631","1","10070633","66","3","0","0"
"7","10070633","0","0","0","0","10070632","1","10070634","65","2","0","0"
"7","10070634","0","0","0","0","10070633","10001","10070635","64","11","0","0"
"7","10070635","0","0","0","0","10070634","0","10070636","63","12","0","0"
"7","10070636","0","0","0","0","10070635","1","10070637","62","2","0","0"
"7","10070637","0","0","0","0","10070636","2","10070638","61","2","0","0"
"7","10070638","0","0","0","0","10070637","0","10070639","60","4","0","0"
"7","10070639","0","0","0","0","10070638","1","10070640","59","3","0","0"
"7","10070640","0","0","0","0","10070639","0","10070641","58","12","0","0"
"7","10070641","0","0","0","0","10070640","0","10070642","57","5","0","0"
"7","10070642","0","0","0","0","10070641","1","10070643","56","2","10070644","0"
"7","10070643","0","0","0","0","10070642","10001","10070645","55","11","0","0"
"7","10070644","0","0","0","0","10070642","0","10070664","55","4","0","0"
"7","10070645","0","0","0","0","10070643","0","10070646","54","4","0","0"
