18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"花凜","2023/10/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10121003","2","10121","-416.5","1","2023/10/28 15:59:59","3","0","2.801"
"花凜","2023/10/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10121004","2","10121","-416.5","2","2023/10/28 15:59:59","4","0","0"
"花凜","2023/10/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10121005","1","10121","-416.5","1","2023/10/28 15:59:59","5","0","0"
"花凜","2023/10/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10121006","2","10121","-363","1","2023/10/28 15:59:59","1","0","5.506"
"花凜","2023/10/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10121007","1","10121","-363","2","2023/10/28 15:59:59","2","0","1.216"
"花凜","2023/10/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10121008","1","10121","-363","2","2023/10/28 15:59:59","3","0","1.539"
"花凜","2023/10/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10121009","1","10121","-363","2","2023/10/28 15:59:59","4","0","1.875"
"碧","2023/10/18 16:00:00","","51","104001","10121101","1","10121","-285","4","2023/10/28 15:59:59","101","8","7.9"
"碧（露營）","2023/10/18 16:00:00","","51","122101","10121102","1","10121","-285","4","2023/10/28 15:59:59","101","8","7.9"
"碧（露營）","2023/10/18 16:00:00","","51","122101","10121103","5","10121","-285","2","2023/10/28 15:59:59","102","8","14.4"
"碧（露營）","2023/10/18 16:00:00","","51","122101","10121104","1","10121","-285","4","2023/10/28 15:59:59","103","8","10.3"
"優花梨（露營）","2023/10/18 16:00:00","","51","122201","10121105","2","10121","-285","1","2023/10/28 15:59:59","201","8","7.93"
"優花梨（露營）","2023/10/18 16:00:00","","51","122201","10121106","1","10121","-285","4","2023/10/28 15:59:59","202","8","7.27"
"優花梨（露營）","2023/10/18 16:00:00","","51","122201","10121107","2","10121","-285","1","2023/10/28 15:59:59","203","8","10.17"
"純（露營）","2023/10/18 16:00:00","","51","123401","10121108","6","10121","-285","1","2023/10/28 15:59:59","301","8","0"
"純（露營）","2023/10/18 16:00:00","","51","123401","10121109","2","10121","-285","1","2023/10/28 15:59:59","302","8","0"
"純（露營）","2023/10/18 16:00:00","","51","123401","10121110","1","10121","-285","1","2023/10/28 15:59:59","303","8","0"
"碧","2023/10/18 16:00:00","","52","104001","10121111","5","10121","-285","2","2023/10/28 15:59:59","104","8","11.77"
"碧（露營）","2023/10/18 16:00:00","","52","122101","10121112","5","10121","-285","2","2023/10/28 15:59:59","104","8","11.77"
"碧","2023/10/18 16:00:00","","52","104001","10121113","2","10121","-285","4","2023/10/28 15:59:59","105","8","5.02"
"碧（露營）","2023/10/18 16:00:00","","52","122101","10121114","2","10121","-285","4","2023/10/28 15:59:59","105","8","5.02"
"碧","2023/10/18 16:00:00","","52","104001","10121115","5","10121","-285","1","2023/10/28 15:59:59","106","8","13.81"
"碧（露營）","2023/10/18 16:00:00","","52","122101","10121116","5","10121","-285","1","2023/10/28 15:59:59","106","8","13.81"
"優花梨","2023/10/18 16:00:00","","52","103401","10121117","4","10121","-285","1","2023/10/28 15:59:59","204","8","9.88"
"優花梨（露營）","2023/10/18 16:00:00","","52","122201","10121118","4","10121","-285","1","2023/10/28 15:59:59","204","8","9.88"
"優花梨","2023/10/18 16:00:00","","52","103401","10121119","4","10121","-285","6","2023/10/28 15:59:59","205","8","13.72"
"優花梨（露營）","2023/10/18 16:00:00","","52","122201","10121120","4","10121","-285","6","2023/10/28 15:59:59","205","8","13.72"
"優花梨","2023/10/18 16:00:00","","52","103401","10121121","1","10121","-285","3","2023/10/28 15:59:59","206","8","7.32"
"優花梨（露營）","2023/10/18 16:00:00","","52","122201","10121122","1","10121","-285","3","2023/10/28 15:59:59","206","8","7.32"
"純","2023/10/18 16:00:00","","52","104701","10121123","2","10121","-285","1","2023/10/28 15:59:59","304","8","0"
"純（露營）","2023/10/18 16:00:00","","52","123401","10121124","2","10121","-285","1","2023/10/28 15:59:59","304","8","0"
"純","2023/10/18 16:00:00","","52","104701","10121125","2","10121","-285","1","2023/10/28 15:59:59","305","8","0"
"純（露營）","2023/10/18 16:00:00","","52","123401","10121126","2","10121","-285","1","2023/10/28 15:59:59","305","8","0"
"純","2023/10/18 16:00:00","","52","104701","10121127","2","10121","-285","1","2023/10/28 15:59:59","306","8","0"
"純（露營）","2023/10/18 16:00:00","","52","123401","10121128","2","10121","-285","1","2023/10/28 15:59:59","306","8","0"
"花凜","2023/11/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10122001","2","10122","-416.5","1","2023/11/19 15:59:59","1","0","3.414"
"花凜","2023/11/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10122002","2","10122","-416.5","1","2023/11/19 15:59:59","2","0","3.099"
"花凜","2023/11/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10122003","2","10122","-416.5","1","2023/11/19 15:59:59","3","0","2.801"
"花凜","2023/11/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10122004","2","10122","-416.5","2","2023/11/19 15:59:59","4","0","0"
"花凜","2023/11/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10122005","1","10122","-416.5","1","2023/11/19 15:59:59","5","0","0"
"花凜","2023/11/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10122006","2","10122","-363","1","2023/11/19 15:59:59","1","0","5.506"
"花凜","2023/11/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10122007","1","10122","-363","2","2023/11/19 15:59:59","2","0","1.216"
"花凜","2023/11/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10122008","1","10122","-363","2","2023/11/19 15:59:59","3","0","1.539"
"花凜","2023/11/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10122009","1","10122","-363","2","2023/11/19 15:59:59","4","0","1.875"
"似似花（夏日）","2023/11/01 16:00:00","","51","126601","10122101","1","10122","-285","2","2023/11/19 15:59:59","101","8","13.78"
"似似花（夏日）","2023/11/01 16:00:00","","51","126601","10122102","2","10122","-285","1","2023/11/19 15:59:59","102","8","12.1"
"似似花（夏日）","2023/11/01 16:00:00","","51","126601","10122103","1","10122","-285","1","2023/11/19 15:59:59","103","8","0"
"秋乃（夏日）","2023/11/01 16:00:00","","51","126701","10122104","4","10122","-285","2","2023/11/19 15:59:59","201","8","5.3"
"秋乃（夏日）","2023/11/01 16:00:00","","51","126701","10122105","2","10122","-285","1","2023/11/19 15:59:59","202","8","15.8"
"秋乃（夏日）","2023/11/01 16:00:00","","51","126701","10122106","1","10122","-285","6","2023/11/19 15:59:59","203","8","9"
"雪野（夏日）","2023/11/01 16:00:00","","51","126801","10122107","4","10122","-285","1","2023/11/19 15:59:59","301","8","12.52"
"雪野（夏日）","2023/11/01 16:00:00","","51","126801","10122108","4","10122","-285","1","2023/11/19 15:59:59","302","8","7.2"
"雪野（夏日）","2023/11/01 16:00:00","","51","126801","10122109","2","10122","-285","1","2023/11/19 15:59:59","303","8","10.8"
"似似花（夏日）","2023/11/01 16:00:00","","52","126601","10122110","2","10122","-285","2","2023/11/19 15:59:59","104","8","0"
"秋乃（夏日）","2023/11/01 16:00:00","","52","126701","10122111","2","10122","-285","5","2023/11/19 15:59:59","204","8","16.7"
"雪野（夏日）","2023/11/01 16:00:00","","52","126801","10122112","6","10122","-285","4","2023/11/19 15:59:59","304","8","11.1"
"花凜","2023/11/17 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10123001","2","10123","-416.5","1","2023/11/27 15:59:59","1","0","3.414"
"花凜","2023/11/17 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10123002","2","10123","-416.5","1","2023/11/27 15:59:59","2","0","3.099"
"花凜","2023/11/17 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10123003","2","10123","-416.5","1","2023/11/27 15:59:59","3","0","2.801"
"花凜","2023/11/17 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10123004","2","10123","-416.5","2","2023/11/27 15:59:59","4","0","0"
"花凜","2023/11/17 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10123005","1","10123","-416.5","1","2023/11/27 15:59:59","5","0","0"
"花凜","2023/11/17 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10123006","2","10123","-363","1","2023/11/27 15:59:59","1","0","5.506"
"花凜","2023/11/17 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10123007","1","10123","-363","2","2023/11/27 15:59:59","2","0","1.216"
"花凜","2023/11/17 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10123008","1","10123","-363","2","2023/11/27 15:59:59","3","0","1.539"
"花凜","2023/11/17 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10123009","1","10123","-363","2","2023/11/27 15:59:59","4","0","1.875"
"日和（夏日）","2023/11/17 16:00:00","","51","122401","10123101","5","10123","-285","1","2023/11/27 15:59:59","301","8","16.113"
"優衣（夏日）","2023/11/17 16:00:00","","51","122601","10123102","7","10123","-285","5","2023/11/27 15:59:59","101","8","15.12"
"怜（夏日）","2023/11/17 16:00:00","","51","122501","10123103","1","10123","-285","6","2023/11/27 15:59:59","201","8","21.212"
"日和","2023/11/17 16:00:00","","51","100101","10123104","2","10123","-285","1","2023/11/27 15:59:59","302","8","6.35"
"日和（夏日）","2023/11/17 16:00:00","","51","122401","10123105","2","10123","-285","1","2023/11/27 15:59:59","302","8","6.35"
"優衣","2023/11/17 16:00:00","","51","100201","10123106","7","10123","-285","6","2023/11/27 15:59:59","102","8","5.586"
"優衣（夏日）","2023/11/17 16:00:00","","51","122601","10123107","7","10123","-285","6","2023/11/27 15:59:59","102","8","5.586"
"怜（夏日）","2023/11/17 16:00:00","","51","122501","10123108","1","10123","-285","1","2023/11/27 15:59:59","202","8","0"
"日和（夏日）","2023/11/17 16:00:00","","51","122401","10123109","2","10123","-285","1","2023/11/27 15:59:59","303","8","13.998"
"優衣（夏日）","2023/11/17 16:00:00","","51","122601","10123110","3","10123","-285","1","2023/11/27 15:59:59","103","8","6.025"
"怜","2023/11/17 16:00:00","","51","100301","10123111","1","10123","-285","4","2023/11/27 15:59:59","203","8","6.075"
"怜（夏日）","2023/11/17 16:00:00","","51","122501","10123112","1","10123","-285","4","2023/11/27 15:59:59","203","8","6.075"
"日和","2023/11/17 16:00:00","","52","100101","10123113","5","10123","-285","2","2023/11/27 15:59:59","304","8","16.46"
"日和（夏日）","2023/11/17 16:00:00","","52","122401","10123114","5","10123","-285","2","2023/11/27 15:59:59","304","8","16.46"
"優衣","2023/11/17 16:00:00","","52","100201","10123115","5","10123","-285","2","2023/11/27 15:59:59","104","8","8.4"
"優衣（夏日）","2023/11/17 16:00:00","","52","122601","10123116","5","10123","-285","2","2023/11/27 15:59:59","104","8","8.4"
"怜","2023/11/17 16:00:00","","52","100301","10123117","2","10123","-285","1","2023/11/27 15:59:59","204","8","8.62"
"怜（夏日）","2023/11/17 16:00:00","","52","122501","10123118","2","10123","-285","1","2023/11/27 15:59:59","204","8","8.62"
"日和","2023/11/17 16:00:00","","52","100101","10123119","6","10123","-285","4","2023/11/27 15:59:59","305","8","5.31"
"日和（夏日）","2023/11/17 16:00:00","","52","122401","10123120","6","10123","-285","4","2023/11/27 15:59:59","305","8","5.31"
"優衣","2023/11/17 16:00:00","","52","100201","10123121","2","10123","-285","1","2023/11/27 15:59:59","105","8","10.324"
"優衣（夏日）","2023/11/17 16:00:00","","52","122601","10123122","2","10123","-285","1","2023/11/27 15:59:59","105","8","10.324"
"怜","2023/11/17 16:00:00","","52","100301","10123123","2","10123","-285","1","2023/11/27 15:59:59","205","8","14.6"
"怜（夏日）","2023/11/17 16:00:00","","52","122501","10123124","2","10123","-285","1","2023/11/27 15:59:59","205","8","14.6"
"日和","2023/11/17 16:00:00","","52","100101","10123125","3","10123","-285","6","2023/11/27 15:59:59","306","8","6.59"
"日和（夏日）","2023/11/17 16:00:00","","52","122401","10123126","3","10123","-285","6","2023/11/27 15:59:59","306","8","6.59"
"優衣","2023/11/17 16:00:00","","52","100201","10123127","8","10123","-285","7","2023/11/27 15:59:59","106","8","15.645"
"優衣（夏日）","2023/11/17 16:00:00","","52","122601","10123128","8","10123","-285","7","2023/11/27 15:59:59","106","8","15.645"
"怜","2023/11/17 16:00:00","","52","100301","10123129","3","10123","-285","5","2023/11/27 15:59:59","206","8","7.406"
"怜（夏日）","2023/11/17 16:00:00","","52","122501","10123130","3","10123","-285","5","2023/11/27 15:59:59","206","8","7.406"
"花凜","2023/12/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10124001","2","10124","-416.5","1","2023/12/19 15:59:59","1","0","3.414"
"花凜","2023/12/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10124002","2","10124","-416.5","1","2023/12/19 15:59:59","2","0","3.099"
"花凜","2023/12/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10124003","2","10124","-416.5","1","2023/12/19 15:59:59","3","0","2.801"
"花凜","2023/12/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10124004","2","10124","-416.5","2","2023/12/19 15:59:59","4","0","0"
"花凜","2023/12/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10124005","1","10124","-416.5","1","2023/12/19 15:59:59","5","0","0"
"花凜","2023/12/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10124006","2","10124","-363","1","2023/12/19 15:59:59","1","0","5.506"
"花凜","2023/12/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10124007","1","10124","-363","2","2023/12/19 15:59:59","2","0","1.216"
"花凜","2023/12/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10124008","1","10124","-363","2","2023/12/19 15:59:59","3","0","1.539"
"花凜","2023/12/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10124009","1","10124","-363","2","2023/12/19 15:59:59","4","0","1.875"
"忍（夏日）","2023/12/01 16:00:00","","51","127101","10124101","4","10124","-285","1","2023/12/19 15:59:59","101","8","4.64"
"忍（夏日）","2023/12/01 16:00:00","","51","127101","10124102","2","10124","-285","3","2023/12/19 15:59:59","102","8","5.47"
"忍（夏日）","2023/12/01 16:00:00","","51","127101","10124103","4","10124","-285","6","2023/12/19 15:59:59","103","8","4.32"
"忍（夏日）","2023/12/01 16:00:00","","52","127101","10124104","5","10124","-285","1","2023/12/19 15:59:59","104","8","12.21"
"空花（夏日）","2023/12/01 16:00:00","","51","127001","10124105","5","10124","-285","2","2023/12/19 15:59:59","201","8","12.07"
"空花（夏日）","2023/12/01 16:00:00","","51","127001","10124106","5","10124","-285","4","2023/12/19 15:59:59","202","8","10.13"
"空花（夏日）","2023/12/01 16:00:00","","51","127001","10124107","5","10124","-285","2","2023/12/19 15:59:59","203","8","5.43"
"空花（夏日）","2023/12/01 16:00:00","","52","127001","10124108","4","10124","-285","2","2023/12/19 15:59:59","204","8","14.48"
"蘭法（夏日）","2023/12/01 16:00:00","","51","126901","10124109","7","10124","-285","6","2023/12/19 15:59:59","301","0","6.83"
"蘭法（夏日）","2023/12/01 16:00:00","","51","126901","10124110","1","10124","-285","7","2023/12/19 15:59:59","302","0","16.4"
"蘭法（夏日）","2023/12/01 16:00:00","","51","126901","10124111","5","10124","-285","1","2023/12/19 15:59:59","303","0","16"
"蘭法（夏日）","2023/12/01 16:00:00","","52","126901","10124112","5","10124","-285","2","2023/12/19 15:59:59","304","0","28.92"
"骷髏老爸（夏日）","2023/12/01 16:00:00","","51","427101","10124113","1","10124","-330","1","2023/12/19 15:59:59","402","82","3.582"
"骷髏老爸（夏日）","2023/12/01 16:00:00","","52","427101","10124114","1","10124","-330","1","2023/12/19 15:59:59","404","82","0"
"花凜","2023/12/18 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10125001","2","10125","-416.5","1","2023/12/28 15:59:59","1","0","3.414"
"花凜","2023/12/18 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10125002","2","10125","-416.5","1","2023/12/28 15:59:59","2","0","3.099"
"花凜","2023/12/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10125003","2","10125","-416.5","1","2023/12/28 15:59:59","3","0","2.801"
"花凜","2023/12/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10125004","2","10125","-416.5","2","2023/12/28 15:59:59","4","0","0"
"花凜","2023/12/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10125005","1","10125","-416.5","1","2023/12/28 15:59:59","5","0","0"
"花凜","2023/12/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10125006","2","10125","-363","1","2023/12/28 15:59:59","1","0","5.506"
"花凜","2023/12/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10125007","1","10125","-363","2","2023/12/28 15:59:59","2","0","1.216"
"花凜","2023/12/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10125008","1","10125","-363","2","2023/12/28 15:59:59","3","0","1.539"
"花凜","2023/12/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10125009","1","10125","-363","2","2023/12/28 15:59:59","4","0","1.875"
"美美（夏日）","2023/12/18 16:00:00","","51","122901","10125101","2","10125","-285","2","2023/12/28 15:59:59","101","8","0"
"禊（夏日）","2023/12/18 16:00:00","","51","122801","10125102","2","10125","-285","1","2023/12/28 15:59:59","201","8","13.2"
"鏡華（夏日）","2023/12/18 16:00:00","","51","122701","10125103","5","10125","-285","6","2023/12/28 15:59:59","301","8","8.726"
"美美（夏日）","2023/12/18 16:00:00","","51","122901","10125104","5","10125","-285","2","2023/12/28 15:59:59","102","8","3.92"
"禊（夏日）","2023/12/18 16:00:00","","51","122801","10125105","2","10125","-285","1","2023/12/28 15:59:59","202","8","11.295"
"鏡華（夏日）","2023/12/18 16:00:00","","51","122701","10125106","4","10125","-285","1","2023/12/28 15:59:59","302","8","13.07"
"美美（夏日）","2023/12/18 16:00:00","","51","122901","10125107","5","10125","-285","1","2023/12/28 15:59:59","103","8","10.493"
"禊（夏日）","2023/12/18 16:00:00","","51","122801","10125108","4","10125","-285","4","2023/12/28 15:59:59","203","8","0"
"鏡華（夏日）","2023/12/18 16:00:00","","51","122701","10125109","1","10125","-285","1","2023/12/28 15:59:59","303","8","0"
"美美（夏日）","2023/12/18 16:00:00","","52","122901","10125110","5","10125","-285","1","2030/01/01 14:59:59","104","8","10.75"
"禊（夏日）","2023/12/18 16:00:00","","52","122801","10125111","5","10125","-285","4","2030/01/01 14:59:59","204","8","16.972"
"鏡華（夏日）","2023/12/18 16:00:00","","52","122701","10125112","2","10125","-285","1","2030/01/01 14:59:59","304","8","10.892"
"美美（夏日）","2023/12/18 16:00:00","","52","122901","10125113","2","10125","-285","5","2030/01/01 14:59:59","105","8","12.09"
"禊（夏日）","2023/12/18 16:00:00","","52","122801","10125114","5","10125","-285","2","2030/01/01 14:59:59","205","8","10.034"
"鏡華（夏日）","2023/12/18 16:00:00","","52","122701","10125115","2","10125","-285","1","2030/01/01 14:59:59","305","8","7.815"
"美美（夏日）","2023/12/18 16:00:00","","52","122901","10125116","2","10125","-285","1","2030/01/01 14:59:59","106","8","9.73"
"禊（夏日）","2023/12/18 16:00:00","","52","122801","10125117","2","10125","-285","1","2030/01/01 14:59:59","206","8","10.775"
"鏡華（夏日）","2023/12/18 16:00:00","","52","122701","10125118","1","10125","-285","4","2030/01/01 14:59:59","306","8","10.214"
"美美（夏日）","2023/12/18 16:00:00","","51","122901","10125119","2","10125","-285","2","2023/12/28 15:59:59","101","8","0"
"禊（夏日）","2023/12/18 16:00:00","","51","122801","10125120","2","10125","-285","1","2023/12/28 15:59:59","201","8","13.2"
"鏡華（夏日）","2023/12/18 16:00:00","","51","122701","10125121","5","10125","-285","6","2023/12/28 15:59:59","301","8","8.726"
"花凜","2024/01/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10126001","2","10126","-416.5","1","2024/01/19 15:59:59","1","0","3.414"
"花凜","2024/01/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10126002","2","10126","-416.5","1","2024/01/19 15:59:59","2","0","3.099"
"花凜","2024/01/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10126003","2","10126","-416.5","1","2024/01/19 15:59:59","3","0","2.801"
"花凜","2024/01/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10126004","2","10126","-416.5","2","2024/01/19 15:59:59","4","0","0"
"花凜","2024/01/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10126005","1","10126","-416.5","1","2024/01/19 15:59:59","5","0","0"
"花凜","2024/01/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10126006","2","10126","-363","1","2024/01/19 15:59:59","1","0","5.506"
"花凜","2024/01/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10126007","1","10126","-363","2","2024/01/19 15:59:59","2","0","1.216"
"花凜","2024/01/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10126008","1","10126","-363","2","2024/01/19 15:59:59","3","0","1.539"
"花凜","2024/01/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10126009","1","10126","-363","2","2024/01/19 15:59:59","4","0","1.875"
"凱留（插班生）","2024/01/01 16:00:00","","51","127202","10126101","2","10126","-285","5","2024/01/19 15:59:59","101","8","14.6"
"凱留（插班生）","2024/01/01 16:00:00","","51","127202","10126102","5","10126","-285","6","2024/01/19 15:59:59","102","8","17.5"
"凱留（插班生）","2024/01/01 16:00:00","","51","127203","10126103","2","10126","-285","1","2024/01/19 15:59:59","103","8","10.6"
"凱留（插班生）","2024/01/01 16:00:00","","52","127202","10126104","2","10126","-285","4","2024/01/19 15:59:59","104","8","6.98"
"鈴奈（插班生）","2024/01/01 16:00:00","","51","127302","10126105","5","10126","-285","1","2024/01/19 15:59:59","201","8","13.25"
"鈴奈（插班生）","2024/01/01 16:00:00","","51","127302","10126106","2","10126","-285","1","2024/01/19 15:59:59","202","8","10.93"
"鈴奈（插班生）","2024/01/01 16:00:00","","51","127302","10126107","5","10126","-285","2","2024/01/19 15:59:59","203","8","6.52"
"鈴奈（插班生）","2024/01/01 16:00:00","","52","127302","10126108","5","10126","-285","4","2024/01/19 15:59:59","204","8","4.43"
"花凜","2024/01/17 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10127001","2","10127","-416.5","1","2024/01/27 15:59:59","1","0","3.414"
"花凜","2024/01/17 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10127002","2","10127","-416.5","1","2024/01/27 15:59:59","2","0","3.099"
"花凜","2024/01/17 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10127003","2","10127","-416.5","1","2024/01/27 15:59:59","3","0","2.801"
"花凜","2024/01/17 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10127004","2","10127","-416.5","2","2024/01/27 15:59:59","4","0","0"
"花凜","2024/01/17 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10127005","1","10127","-416.5","1","2024/01/27 15:59:59","5","0","0"
"花凜","2024/01/17 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10127006","2","10127","-363","1","2024/01/27 15:59:59","1","0","5.506"
"花凜","2024/01/17 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10127007","1","10127","-363","2","2024/01/27 15:59:59","2","0","1.216"
"花凜","2024/01/17 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10127008","1","10127","-363","2","2024/01/27 15:59:59","3","0","1.539"
"花凜","2024/01/17 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10127009","1","10127","-363","2","2024/01/27 15:59:59","4","0","1.875"
"真步","2024/01/17 16:00:00","","51","101001","10127101","2","10127","-285","1","2024/01/27 15:59:59","101","8","20.38"
"真步（探險家）","2024/01/17 16:00:00","","51","123101","10127102","2","10127","-285","1","2024/01/27 15:59:59","111","8","20.38"
"綾音","2024/01/17 16:00:00","","51","102301","10127103","1","10127","-285","6","2024/01/27 15:59:59","201","8","8.01"
"綾音（探險家）","2024/01/17 16:00:00","","51","123201","10127104","1","10127","-285","6","2024/01/27 15:59:59","211","8","8.01"
"真步（探險家）","2024/01/17 16:00:00","","51","123101","10127105","1","10127","-285","6","2024/01/27 15:59:59","112","8","8.06"
"綾音（探險家）","2024/01/17 16:00:00","","51","123201","10127106","1","10127","-285","6","2024/01/27 15:59:59","212","8","7.17"
"真步（探險家）","2024/01/17 16:00:00","","51","123101","10127107","2","10127","-285","6","2024/01/27 15:59:59","113","8","6.72"
"綾音（探險家）","2024/01/17 16:00:00","","51","123201","10127108","5","10127","-285","2","2024/01/27 15:59:59","213","8","10.6"
"真步（探險家）","2024/01/17 16:00:00","","52","123101","10127109","2","10127","-285","1","2030/01/01 14:59:59","114","8","16.5"
"綾音（探險家）","2024/01/17 16:00:00","","52","123201","10127110","1","10127","-285","2","2030/01/01 14:59:59","214","8","10.38"
"真步（探險家）","2024/01/17 16:00:00","","52","123101","10127111","2","10127","-285","1","2030/01/01 14:59:59","115","8","21.55"
"綾音（探險家）","2024/01/17 16:00:00","","52","123201","10127112","2","10127","-285","2","2030/01/01 14:59:59","215","8","0"
