3c1b913cf644d0641a2bc72dcaaf70a0dc01540f67c8c5280f420b41aa9f4fac,40f27788f209deb024d25f30df9e93326a1c938b775cbf90c9a2d1502770da61,728f61bfc6ec140ab944348dbb6e1c174d47714471948b3968b2af9cd2928545,8049b95a4f98f59cc6fade07c32c3d28e609caadb1d25b3a420b447b539ff087,fb0ad9fda3654c05000492113fbbb494d8845732b1de1417f3b4c93956791ac7,e4f7544a634175dbcc7b1ee45613c60a690f5fde7a74d4a2ec99964ce8ef1779,694da00650c427e0642ad24664994c96674abbdcc7fa267c6a21631ed9b77b1a,b77660875a75bdd53ea86678bd5ba70e719567693ab9f53957efe25af2aefa67,1d8043a114710c7472cb4775a6ccdd3c888a70eadcf754d8cdb0921b8315579d,ea7e8cf127e2c5189fdcb5b5eaf87b5e19d35e2c8d771ed78782c275ccc80128,a1385ddcddc140545c186a69e284321febc1388b028c5093cc08270d0c34fd4a,c016c18aa605af6f6c484879631ce98441307e333af2a989abb0dc7a4739fc87,910b736fe0227c55198370ee343532519c6a9022004fa4e1aaecac968309f729,62b9e0e4aaf74a82e3673b2f319c0bb9a5b808f8c0319a4d6b41edd52cf42c39,59f7e6200848ff94351c9191ac0242e9e827c726c4ec0482b14db37368711c2f,19ba06b4e796a47cfd3ec0bccdaf79eff0d36f403706573ec1bdca7ff0f0d240,e489d49c5f119404799ae1fcea2de1020f691b9f9d29eb00a63807253a2da470,151c7d55808809f98500748db227f73d6f84d74828510276527690fd39edd1c9,f28858ce4598a5196b0a9ddd0509e3fc7bc2d17503476f3208a80d0bb9627874,fb04c0796631d88ed96adbdb32e104a2d304a48fb36f3142508b9bb89dcfc3bb,74520697de55e8feeeb7a5b00bbb77f1b6b7a5118e9e7790e8343bdcb9c995bc,ee01777d598bc0e1254884b58b03e34c3299efccb8100d053b0cf2350eda3f56,c3dc8d3774ace032e4312e7d726a22771d60618a249bdc6f8fb6be16c730a99a,376d4635fcdcfbe73698dbfd188d80a23df31fa80095e4d1c1fff03f9c9f5cc5,b9ef49799ff9f102ecf4560671be5396ad6f1a6952a60dcd891b7d9d39ac4f48,a33e0f4f63551ae296c7642d1b7fbe4c2ef6af9f8f31b86644c4b136f2f330c7,c8efe3223c103a37bf05aa49d9a9f55e8c46089108244845ef7ca4380e7ea57c,b7e39cc469161e43d4a08fd9cbf869ee1983136272be94dae98f8ab3afd77a16,550c190349ee3fe8408014818006b7c418ca654528d5680e1df5b9331641956a,9a89d9aacade890f8d8a66de81f364b254c4dd46645c0e7a2d5f129ae9269b62,e925c162dcaa00cd0e0fd71a78c5146b60235da89f3ee701060363685bca4c58,19f8a14255a5b623808001cafb4ddc6ac5d2c4dd4fd4ebba19e327ddb586e1d4,9e75e1cda319d57ae7b4452d05a982f59352e8434bb8144fbc137dc5f60b2771,4d76a60c3ad5e8d168ecdd8e67ac183fdfe80c5967cea4be6a8c0e8955a95b71
"0","0","81013701","510331","0","-52","0","0","Boss戰（NORMAL）","0","65","1","20068","bgm_MC115","650068011","0","0","81013701","bgm_MC115","-85","800","0","0.5","90","1.2","20068101","5137301","837","1","660068001","1","0","2006801","0.85"
"0","0","81013702","510332","0","30","0","0","Boss戰（HARD）","0","65","1","20068","bgm_MC115","650068021","0","0","81013702","bgm_MC115","110","720","0","0.5","90","1.2","20068201","5137302","-77","2","660068002","1","0","2006802","0.85"
"0","0","81013702","510333","0","-90","0","0","Boss戰（VERY HARD）","0","65","1","20068","bgm_MC115","650068031","0","0","81013702","bgm_MC115","-40","490","0","0.5","90","1.2","20068201","5137308","421","3","660068003","1","0","2006803","0.85"
"0","-25","81012607","510331","-10","-64","0.7","0","Boss戰（NORMAL）","0.55","145","1","20069","bgm_MC066","650069011","0","0","81012607","bgm_MC066","-85","800","0","0.8","90","1","20069101","5126301","912","1","660069001","1","10","2006901","1.5"
"0","-25","81012608","510332","-10","48","0.7","0","Boss戰（HARD）","0.55","145","1","20069","bgm_MC066","650069021","0","0","81012608","bgm_MC066","-10","145","0","0.8","90","1","20069201","5126302","-260","2","660069002","1","10","2006902","1.5"
"0","-25","81012608","510333","-10","-60","0.7","0","Boss戰（VERY HARD）","0.6","145","1","20069","bgm_MC066","650069031","0","0","81012608","bgm_MC066","-70","480","0","0.8","90","1","20069201","5126308","475","3","660069003","1","10","2006903","1.5"
"0","-25","101111","510331","-10","-64","0.8","0","Boss戰（NORMAL）","0.65","200","1","20070","bgm_MC077","650070011","0","0","101113","bgm_MC077","-85","800","0","0.95","90","1","20070101","5128301","912","1","660070001","1","10","2007001","1.85"
"0","-25","101131","510332","-10","28","0.8","0","Boss戰（HARD）","0.65","200","1","20070","bgm_MC077","650070021","0","0","81012801","bgm_MC077","-10","145","0","0.95","90","1","20070201","5128302","-267","2","660070002","1","10","2007002","1.85"
"0","-25","101131","510333","-10","-81","0.8","0","Boss戰（VERY HARD）","0.65","200","1","20070","bgm_MC077","650070031","0","0","81012801","bgm_MC077","-70","480","0","0.95","90","1","20070201","5128308","478","3","660070003","1","10","2007003","1.85"
"0","0","81011401","510331","-10","-26","0.8","0","Boss戰（NORMAL）","0.55","110","1","20071","bgm_MC085","650071011","0","0","81011401","bgm_MC085","-40","770","0","0.8","90","1","20071101","5130301","805","1","660071001","1","10","2007101","1.2"
"0","0","81013002","510332","-10","37","0.8","0","Boss戰（HARD）","0.55","110","1","20071","bgm_MC085","650071021","0","0","81013002","bgm_MC085","-40","450","0","0.8","90","1","20071201","5130302","-166","2","660071002","1","10","2007102","1.2"
"0","0","81013002","510333","-10","-60","0.8","0","Boss戰（VERY HARD）","0.6","110","1","20071","bgm_MC085","650071031","0","0","81013002","bgm_MC085","-40","450","0","0.8","90","1","20071201","5130308","470","3","660071003","1","10","2007103","1.2"
"0","-60","100943","510331","-30","-68","1.25","0","Boss戰（NORMAL）","0.9","450","1","20072","bgm_MC094","650072011","0","0","100943","bgm_MC094","-85","800","0","0.65","90","1","20072101","5132301","660","1","660072001","1","10","2007201","1"
"0","-60","100963","510332","-30","-10","1.25","0","Boss戰（HARD）","0.9","450","1","20072","bgm_MC094","650072021","0","0","100963","bgm_MC094","-10","145","0","0.65","90","1","20072201","5132302","-287","2","660072002","1","10","2007202","1"
"0","-60","100963","510333","-30","-81","1.25","0","Boss戰（VERY HARD）","0.95","450","1","20072","bgm_MC094","650072031","0","0","100963","bgm_MC094","-70","480","0","0.65","90","1","20072201","5132308","465","3","660072003","1","10","2007203","1"
