18c6ca388ca07f9bc2f044407ebfc32241b71619ec02cf99b53271d2172a0a08,956411fb1a3a4ba9dc6d097ca61db86b0837e737872254b1ab3eeb66b32d6114,d8f8e3ebf9c1ad578ef04c84956c2729a6642a182efac618d242168dd8c22644,a283c3b93730c1236429006075afbaa5061c5dfe7139296e37d42d7641fca1d6,257b5fd5e8f8745f30d758cb34a3285fefc619650180491032bc6f1bbf8d3eec,ad481825cea71da9541588daed618fa322e2de59f70eaaa47d6aa449c7620380,2e17dc6fc7120c53ffb18965e0c45054b4678f3959f60a1478d2d1b787a36635,da44f289da7b78db409f1e13c2372bf59e57e8061ecdd14de5602602aae22cd0,7ad98be46acf9d7c987b8f6008a9f8f5baa77099ca91af9179ed6bac5bd49459,1b945563a45cdba67897d06b84b56304d44f0d3445efff780c5a654b2ea5a281,ccb3f020d108f7c854f3eda522f0616d3baece56c320984f7df550345e9bab1e,82699d4a2ab4e225755c6e89022c940ac668ffdd39a90c6929762a8e2af89ac8,c9308baef383815e713301fd0ee12a756f5a0b2667cd7603625c5f37da710883,330e706306ad80848eed55d75aac76c24652e5e05cc581ac41c4c6c594771a24,2f78a9ce5e11e5768fb32acd40c6f51ede27784f9be6174efdc29f2145f86ad2,8eb096f6c782f86d7d997a7a71fa133705f623d4d8f3c1734f5dc138ec8d55c2,190542520a602a264e83af77a442369b2e22313275338024f5a0536bf6087bbb,a1345680a51c3435248b459390addcdcdedc14a643874b5fd76b02a92463d2e8,a3eeca6df1490d4e2d5edac2d3532c26b991159aba8427b974f6961fb41fe708,bc8cfeca22ec58b35e102515bbdedeed5fc607d256b9ac14d726cbbeca3f22a1,872ca9e954bb0212d2c819c1b6eeb990eacfc89758db3069e909c87e314b12cc,86c6631da2729ccaa69973eaeb8d3756cc062145fc70cd79df1a9afde13f1147,e321a437c33868fc46ab26d1b6fe2fe15005eccce46ede64e8574981adbd6c1b,e58966614efb96647f46fd6cc97a03a8c17ae9c9b38a33b4de263b3258aee0bc,c99c5ea24b146c4cb36f79e99291556ae0f593ffe3ca7ee42c9d49ae2b6b0c38,b196e11ecdd2438117d63bf73609e1afb239c0c9294dc6a0c66faa6e28ec21a1,de058802b46da3b6b66bd830083d2646175cd50448ec987548f5846b7e14e8c6,413beb70aa9c0c7aaf4a6cb513654d068c9bbbe9b61e48d8fe05d6376a6744d2,46fd2b7176ec87453885f05b0e2d136eb16f75aa0f691cb4b545269d4c325609,6c1c2ade44af4c3488d1167612b95e2d10a88aa5e0d4dfb3b36b891c20ae49a6,6cab6f7c920020c4f79797cc8c66dc61be8e25d72398942e6135f9a9c9f3ae7b,db203c59f61b76d21e7febd816a78db5a03e096edaf89f124229808bc1e2e10e,108066698ef1ed9f50535595cb6dd1d5f8b6c313a2d70d1f22473a566a56e237,f26e2b56cfedeab1ecc3d943177e279df87f4d3ea0ba754ed4042f54a0e46377,be259208ffcbbb16be12c3bd6dba09d448d5341121aa95573779cf8b308a8f03,3dc988390026edba6e0f85847c188e8decb531a03d90439a1a515b84869b4030,c6df305dd9e17835670e20cb1e0dce75fcddd2ccdaf40e66e698bba86aa7f774,d12196364dd7aeea764ef3888ba4ac567da99e35ac0cab2897371eeb21daa8f6,dc9f0a8b7639f896ae1803326c34aea3218648056ea649a5552347437cf3e47f,c22e45b55fbaacef4a0def70078e21acf6ffc282d431a1d23df6b1b1a270c38a,f27367880b2f2332e8a65c8c1e2190b90556801bf733fe41682a789e65c4fb3f,3a2b0852b100e00f09e3de5d7cca976ec3c6a014b98d329824a3d6835dd4c1d8,163f638658207aeb46fd4df20993d5d5d21e780c911cdbff710f067e5d4cdf3f,17902d5b18b483cd715073dbaa0c4eab05cc76507dc089171c39b0f40cc0c856
"10","0","10","650037142","bgm_M41","0","0","0","0","90","0","0","0","0","20037102","102762","650037114","650037143","0","-82","0","150","0","bgm_M41","100691","650037127","bgm_M41","bgm_M41","bgm_M41","14","0","102763","1","102761","0","84","650037141","102761","bgm_M41","10","20037114","0","時光隧道 1-14","20037"
"10","0","10","650037152","bgm_M41","0","0","0","0","90","0","0","0","0","20037102","102762","650037115","650037153","0","79","0","150","0","bgm_M41","100690","650037123","bgm_M41","bgm_M41","bgm_M41","15","0","102763","1","102761","0","264","650037151","102761","bgm_M41","10","20037115","0","時光隧道 1-15","20037"
"16","0","10","650037162","bgm_M41","0","0","0","0","90","0","0","0","5","20037201","102772","650037116","650037163","0","-128","1","240","2","bgm_M41","100692","650037121","bgm_M41","bgm_M41","bgm_M41","16","31065","102773","1","102771","54","-504","650037161","102771","bgm_M41","16","20037201","0","時光隧道 1-1","20037"
"16","0","10","650037172","bgm_M41","0","0","0","0","90","0","0","0","5","20037201","102772","650037117","650037173","0","88","1","240","2","bgm_M41","100693","650037121","bgm_M41","bgm_M41","bgm_M41","17","31015","102773","1","102771","54","-352","650037171","102771","bgm_M41","16","20037202","0","時光隧道 1-2","20037"
"18","0","10","650037182","bgm_M41","0","0","0","0","90","0","0","0","5","20037201","102772","650037118","650037183","0","41","1","270","2","bgm_M41","100692","650037121","bgm_M41","bgm_M41","bgm_M41","18","31065","102773","1","102771","54","-98","650037181","102771","bgm_M41","18","20037203","0","時光隧道 1-3","20037"
"18","0","10","650037192","bgm_M41","0","0","0","0","90","0","0","0","5","20037201","102772","650037119","650037193","0","-92","1","270","2","bgm_M41","100693","650037121","bgm_M41","bgm_M41","bgm_M41","19","31015","102773","1","102771","54","108","650037191","102771","bgm_M41","18","20037204","0","時光隧道 1-4","20037"
"20","0","10","650037202","bgm_M41","0","0","0","0","90","0","0","0","5","20037201","102772","650037120","650037203","0","47","1","300","2","bgm_M41","100692","650037121","bgm_M41","bgm_M41","bgm_M41","20","31065","102773","1","102771","54","296","650037201","102771","bgm_M41","20","20037205","0","時光隧道 1-5","20037"
"8","0","8","650038012","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038101","650038013","0","-300","0","120","0","bgm_M41","100701","650038124","bgm_M41","bgm_M41","bgm_M41","1","0","102793","1","102791","0","-409","650038011","102791","bgm_M41","8","20038101","0","玩具工廠 1-1","20038"
"8","0","8","650038022","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038102","650038023","0","-234","0","120","0","bgm_M41","100700","650038125","bgm_M41","bgm_M41","bgm_M41","2","0","102793","1","102791","0","-176","650038021","102791","bgm_M41","8","20038102","0","玩具工廠 1-2","20038"
"8","0","8","650038032","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038103","650038033","0","-273","0","120","0","bgm_M41","100701","650038126","bgm_M41","bgm_M41","bgm_M41","3","0","102793","1","102791","0","49","650038031","102791","bgm_M41","8","20038103","0","玩具工廠 1-3","20038"
"8","0","8","650038042","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038104","650038043","0","-215","0","120","0","bgm_M41","100700","650038127","bgm_M41","bgm_M41","bgm_M41","4","0","102793","1","102791","0","262","650038041","102791","bgm_M41","8","20038104","0","玩具工廠 1-4","20038"
"8","0","8","650038052","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038105","650038053","0","-61","0","120","0","bgm_M41","100701","650038123","bgm_M41","bgm_M41","bgm_M41","5","0","102793","1","102791","0","155","650038051","102791","bgm_M41","8","20038105","0","玩具工廠 1-5","20038"
"9","0","9","650038062","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038106","650038063","0","-20","0","135","0","bgm_M41","100700","650038124","bgm_M41","bgm_M41","bgm_M41","6","0","102793","1","102791","0","-57","650038061","102791","bgm_M41","9","20038106","0","玩具工廠 1-6","20038"
"9","0","9","650038072","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038107","650038073","0","-35","0","135","0","bgm_M41","100701","650038125","bgm_M41","bgm_M41","bgm_M41","7","0","102793","1","102791","0","-265","650038071","102791","bgm_M41","9","20038107","0","玩具工廠 1-7","20038"
"9","0","9","650038082","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038108","650038083","0","171","0","135","0","bgm_M41","100700","650038126","bgm_M41","bgm_M41","bgm_M41","8","0","102793","1","102791","0","-335","650038081","102791","bgm_M41","9","20038108","0","玩具工廠 1-8","20038"
"9","0","9","650038092","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038109","650038093","0","215","0","135","0","bgm_M41","100701","650038127","bgm_M41","bgm_M41","bgm_M41","9","0","102793","1","102791","0","-93","650038091","102791","bgm_M41","9","20038109","0","玩具工廠 1-9","20038"
"9","0","9","650038102","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038110","650038103","0","191","0","135","0","bgm_M41","100700","650038122","bgm_M41","bgm_M41","bgm_M41","10","0","102793","1","102791","0","146","650038101","102791","bgm_M41","9","20038110","0","玩具工廠 1-10","20038"
"10","0","10","650038112","bgm_M41","0","0","0","0","90","0","0","0","0","20038101","102792","650038111","650038113","0","211","0","150","0","bgm_M41","100701","650038124","bgm_M41","bgm_M41","bgm_M41","11","0","102793","1","102791","0","382","650038111","102791","bgm_M41","10","20038111","0","玩具工廠 1-11","20038"
"10","0","10","650038122","bgm_M41","0","0","0","0","90","0","0","0","0","20038102","103032","650038112","650038123","0","-14","0","150","0","bgm_M41","100200","650038125","bgm_M41","bgm_M41","bgm_M41","12","0","103033","1","103031","0","-419","650038121","103031","bgm_M41","10","20038112","0","王城蘭德索爾 1-12","20038"
"10","0","10","650038132","bgm_M41","0","0","0","0","90","0","0","0","0","20038102","103032","650038113","650038133","0","-110","0","150","0","bgm_M41","100190","650038126","bgm_M41","bgm_M41","bgm_M41","13","0","103033","1","103031","0","-221","650038131","103031","bgm_M41","10","20038113","0","王城蘭德索爾 1-13","20038"
"10","0","10","650038142","bgm_M41","0","0","0","0","90","0","0","0","0","20038102","103032","650038114","650038143","0","40","0","150","0","bgm_M41","100590","650038127","bgm_M41","bgm_M41","bgm_M41","14","0","103033","1","103031","0","-51","650038141","103031","bgm_M41","10","20038114","0","王城蘭德索爾 1-14","20038"
"10","0","10","650038152","bgm_M41","0","0","0","0","90","0","0","0","0","20038102","103032","650038115","650038153","0","-54","0","150","0","bgm_M41","100200","650038123","bgm_M41","bgm_M41","bgm_M41","15","0","103033","1","103031","0","143","650038151","103031","bgm_M41","10","20038115","0","王城蘭德索爾 1-15","20038"
"16","0","10","650038162","bgm_M41","0","0","0","0","90","0","0","0","5","20038201","103042","650038116","650038163","0","-48","1","240","2","bgm_M41","100190","650038121","bgm_M41","bgm_M41","bgm_M41","16","31168","103043","1","103041","54","-492","650038161","103041","bgm_M41","16","20038201","0","王城蘭德索爾 1-1","20038"
"16","0","10","650038172","bgm_M41","0","0","0","0","90","0","0","0","5","20038201","103042","650038117","650038173","0","10","1","240","2","bgm_M41","100590","650038121","bgm_M41","bgm_M41","bgm_M41","17","31040","103043","1","103041","54","-266","650038171","103041","bgm_M41","16","20038202","0","王城蘭德索爾 1-2","20038"
"18","0","10","650038182","bgm_M41","0","0","0","0","90","0","0","0","5","20038201","103042","650038118","650038183","0","-195","1","270","2","bgm_M41","100200","650038121","bgm_M41","bgm_M41","bgm_M41","18","31168","103043","1","103041","54","-155","650038181","103041","bgm_M41","18","20038203","0","王城蘭德索爾 1-3","20038"
"18","0","10","650038192","bgm_M41","0","0","0","0","90","0","0","0","5","20038201","103042","650038119","650038193","0","-133","1","270","2","bgm_M41","100200","650038121","bgm_M41","bgm_M41","bgm_M41","19","31040","103043","1","103041","54","118","650038191","103041","bgm_M41","18","20038204","0","王城蘭德索爾 1-4","20038"
"20","0","10","650038202","bgm_M41","0","0","0","0","90","0","0","0","5","20038201","103042","650038120","650038203","0","40","1","300","2","bgm_M41","100590","650038121","bgm_M41","bgm_M41","bgm_M41","20","31168","103043","1","103041","54","299","650038201","103041","bgm_M41","20","20038205","0","王城蘭德索爾 1-5","20038"
"8","0","8","650039012","bgm_M41","0","0","0","0","90","0","0","0","0","20039101","101242","650039101","650039013","0","-109","0","120","0","bgm_M41","100200","650039124","bgm_M41","bgm_M41","bgm_M41","1","0","101243","1","101241","0","-485","650039011","101241","bgm_M41","8","20039101","0","王城蘭德索爾 1-1","20039"
"8","0","8","650039022","bgm_M41","0","0","0","0","90","0","0","0","0","20039101","101242","650039102","650039023","0","76","0","120","0","bgm_M41","100190","650039125","bgm_M41","bgm_M41","bgm_M41","2","0","101243","1","101241","0","-270","650039021","101241","bgm_M41","8","20039102","0","王城蘭德索爾 1-2","20039"
"8","0","8","650039032","bgm_M41","0","0","0","0","90","0","0","0","0","20039101","101242","650039103","650039033","0","44","0","120","0","bgm_M41","100590","650039126","bgm_M41","bgm_M41","bgm_M41","3","0","101243","1","101241","0","-42","650039031","101241","bgm_M41","8","20039103","0","王城蘭德索爾 1-3","20039"
"8","0","8","650039042","bgm_M41","0","0","0","0","90","0","0","0","0","20039101","101242","650039104","650039043","0","-106","0","120","0","bgm_M41","100590","650039127","bgm_M41","bgm_M41","bgm_M41","4","0","101243","1","101241","0","127","650039041","101241","bgm_M41","8","20039104","0","王城蘭德索爾 1-4","20039"
"8","0","8","650039052","bgm_M41","0","0","0","0","90","0","0","0","0","20039101","101242","650039105","650039053","0","-21","0","120","0","bgm_M41","100200","650039123","bgm_M41","bgm_M41","bgm_M41","5","0","101243","1","101241","0","376","650039051","101241","bgm_M41","8","20039105","0","王城蘭德索爾 1-5","20039"
"9","0","9","650039062","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039106","650039063","0","-3","0","135","0","bgm_M41","100710","650039124","bgm_M41","bgm_M41","bgm_M41","6","0","102783","1","102781","0","-590","650039061","102781","bgm_M41","9","20039106","0","某座無人島 1-6","20039"
"9","0","9","650039072","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039107","650039073","0","83","0","135","0","bgm_M41","100710","650039125","bgm_M41","bgm_M41","bgm_M41","7","0","102783","1","102781","0","-406","650039071","102781","bgm_M41","9","20039107","0","某座無人島 1-7","20039"
"9","0","9","650039082","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039108","650039083","0","-85","0","135","0","bgm_M41","100180","650039126","bgm_M41","bgm_M41","bgm_M41","8","0","102783","1","102781","0","-307","650039081","102781","bgm_M41","9","20039108","0","某座無人島 1-8","20039"
"9","0","9","650039092","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039109","650039093","0","-24","0","135","0","bgm_M41","100180","650039127","bgm_M41","bgm_M41","bgm_M41","9","0","102783","1","102781","0","-131","650039091","102781","bgm_M41","9","20039109","0","某座無人島 1-9","20039"
"9","0","9","650039102","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039110","650039103","0","38","0","135","0","bgm_M41","100711","650039122","bgm_M41","bgm_M41","bgm_M41","10","0","102783","1","102781","0","47","650039101","102781","bgm_M41","9","20039110","0","某座無人島 1-10","20039"
"10","0","10","650039112","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039111","650039113","0","-56","0","150","0","bgm_M41","100710","650039124","bgm_M41","bgm_M41","bgm_M41","11","0","102783","1","102781","0","189","650039111","102781","bgm_M41","10","20039111","0","某座無人島 1-11","20039"
"10","0","10","650039122","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039112","650039123","0","-83","0","150","0","bgm_M41","100710","650039125","bgm_M41","bgm_M41","bgm_M41","12","0","102783","1","102781","0","388","650039121","102781","bgm_M41","10","20039112","0","某座無人島 1-12","20039"
"10","0","10","650039132","bgm_M41","0","0","0","0","90","0","0","0","0","20039102","102782","650039113","650039133","0","-55","0","150","0","bgm_M41","100711","650039126","bgm_M41","bgm_M41","bgm_M41","13","0","102783","1","102781","0","593","650039131","102781","bgm_M41","10","20039113","0","某座無人島 1-13","20039"
"10","0","10","650039142","bgm_M41","0","0","0","0","90","0","0","0","0","20039103","101242","650039114","650039143","0","2","0","150","0","bgm_M41","100190","650039127","bgm_M41","bgm_M41","bgm_M41","14","0","101243","1","101241","0","-359","650039141","101241","bgm_M41","10","20039114","0","王城蘭德索爾 1-14","20039"
"10","0","10","650039152","bgm_M41","0","0","0","0","90","0","0","0","0","20039103","101242","650039115","650039153","0","-120","0","150","0","bgm_M41","100200","650039123","bgm_M41","bgm_M41","bgm_M41","15","0","101243","1","101241","0","-17","650039151","101241","bgm_M41","10","20039115","0","王城蘭德索爾 1-15","20039"
"16","0","10","650039162","bgm_M41","0","0","0","0","90","0","0","0","5","20039201","101252","650039116","650039163","0","-87","1","240","2","bgm_M41","100200","650039121","bgm_M41","bgm_M41","bgm_M41","16","31018","101253","1","101251","54","-484","650039161","101251","bgm_M41","16","20039201","0","王城蘭德索爾 1-1","20039"
"16","0","10","650039172","bgm_M41","0","0","0","0","90","0","0","0","5","20039201","101252","650039117","650039173","0","82","1","240","2","bgm_M41","100590","650039121","bgm_M41","bgm_M41","bgm_M41","17","31050","101253","1","101251","54","-283","650039171","101251","bgm_M41","16","20039202","0","王城蘭德索爾 1-2","20039"
"18","0","10","650039182","bgm_M41","0","0","0","0","90","0","0","0","5","20039201","101252","650039118","650039183","0","5","1","270","2","bgm_M41","100190","650039121","bgm_M41","bgm_M41","bgm_M41","18","31018","101253","1","101251","54","-82","650039181","101251","bgm_M41","18","20039203","0","王城蘭德索爾 1-3","20039"
"18","0","10","650039192","bgm_M41","0","0","0","0","90","0","0","0","5","20039201","101252","650039119","650039193","0","-127","1","270","2","bgm_M41","100200","650039121","bgm_M41","bgm_M41","bgm_M41","19","31050","101253","1","101251","54","82","650039191","101251","bgm_M41","18","20039204","0","王城蘭德索爾 1-4","20039"
"20","0","10","650039202","bgm_M41","0","0","0","0","90","0","0","0","5","20039201","101252","650039120","650039203","0","27","1","300","2","bgm_M41","100190","650039121","bgm_M41","bgm_M41","bgm_M41","20","31018","101253","1","101251","54","257","650039201","101251","bgm_M41","20","20039205","0","王城蘭德索爾 1-5","20039"
"8","0","8","650040012","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040101","650040013","0","70","0","120","0","bgm_M41","100110","650040124","bgm_M41","bgm_M41","bgm_M41","1","0","102593","1","102591","0","-840","650040011","102591","bgm_M41","8","20040101","0","慈樂之音夏日演唱會會場 1-1","20040"
"8","0","8","650040022","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040102","650040023","0","-50","0","120","0","bgm_M41","100480","650040125","bgm_M41","bgm_M41","bgm_M41","2","0","102593","1","102591","0","-710","650040021","102591","bgm_M41","8","20040102","0","慈樂之音夏日演唱會會場 1-2","20040"
"8","0","8","650040032","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040103","650040033","0","60","0","120","0","bgm_M41","100110","650040126","bgm_M41","bgm_M41","bgm_M41","3","0","102593","1","102591","0","-600","650040031","102591","bgm_M41","8","20040103","0","慈樂之音夏日演唱會會場 1-3","20040"
"8","0","8","650040042","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040104","650040043","0","120","0","120","0","bgm_M41","100110","650040127","bgm_M41","bgm_M41","bgm_M41","4","0","102593","1","102591","0","-420","650040041","102591","bgm_M41","8","20040104","0","慈樂之音夏日演唱會會場 1-4","20040"
"8","0","8","650040052","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040105","650040053","0","-120","0","120","0","bgm_M41","100480","650040123","bgm_M41","bgm_M41","bgm_M41","5","0","102593","1","102591","0","-470","650040051","102591","bgm_M41","8","20040105","0","慈樂之音夏日演唱會會場 1-5","20040"
"9","0","9","650040062","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040106","650040063","0","-50","0","135","0","bgm_M41","100480","650040124","bgm_M41","bgm_M41","bgm_M41","6","0","102593","1","102591","0","-290","650040061","102591","bgm_M41","9","20040106","0","慈樂之音夏日演唱會會場 1-6","20040"
"9","0","9","650040072","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040107","650040073","0","100","0","135","0","bgm_M41","100110","650040125","bgm_M41","bgm_M41","bgm_M41","7","0","102593","1","102591","0","-150","650040071","102591","bgm_M41","9","20040107","0","慈樂之音夏日演唱會會場 1-7","20040"
"9","0","9","650040082","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040108","650040083","0","107","0","135","0","bgm_M41","100480","650040126","bgm_M41","bgm_M41","bgm_M41","8","0","102593","1","102591","0","113","650040081","102591","bgm_M41","9","20040108","0","慈樂之音夏日演唱會會場 1-8","20040"
"9","0","9","650040092","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040109","650040093","0","-50","0","135","0","bgm_M41","100480","650040127","bgm_M41","bgm_M41","bgm_M41","9","0","102593","1","102591","0","-40","650040091","102591","bgm_M41","9","20040109","0","慈樂之音夏日演唱會會場 1-9","20040"
"9","0","9","650040102","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040110","650040103","0","-180","0","135","0","bgm_M41","100480","650040122","bgm_M41","bgm_M41","bgm_M41","10","0","102593","1","102591","0","110","650040101","102591","bgm_M41","9","20040110","0","慈樂之音夏日演唱會會場 1-10","20040"
"10","0","10","650040112","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040111","650040113","0","5","0","150","0","bgm_M41","100480","650040124","bgm_M41","bgm_M41","bgm_M41","11","0","102593","1","102591","0","235","650040111","102591","bgm_M41","10","20040111","0","慈樂之音夏日演唱會會場 1-11","20040"
"10","0","10","650040122","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040112","650040123","0","75","0","150","0","bgm_M41","100110","650040125","bgm_M41","bgm_M41","bgm_M41","12","0","102593","1","102591","0","400","650040121","102591","bgm_M41","10","20040112","0","慈樂之音夏日演唱會會場 1-12","20040"
"10","0","10","650040132","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040113","650040133","0","-150","0","150","0","bgm_M41","100110","650040126","bgm_M41","bgm_M41","bgm_M41","13","0","102593","1","102591","0","340","650040131","102591","bgm_M41","10","20040113","0","慈樂之音夏日演唱會會場 1-13","20040"
"10","0","10","650040142","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040114","650040143","0","-67","0","150","0","bgm_M41","100180","650040127","bgm_M41","bgm_M41","bgm_M41","14","0","102593","1","102591","0","527","650040141","102591","bgm_M41","10","20040114","0","慈樂之音夏日演唱會會場 1-14","20040"
"10","0","10","650040152","bgm_M41","0","0","0","0","90","0","0","0","0","20040101","102592","650040115","650040153","0","-79","0","150","0","bgm_M41","100180","650040123","bgm_M41","bgm_M41","bgm_M41","15","0","102593","1","102591","0","675","650040151","102591","bgm_M41","10","20040115","0","慈樂之音夏日演唱會會場 1-15","20040"
"16","0","10","650040162","bgm_M41","0","0","0","0","90","0","0","0","5","20040201","102602","650040116","650040163","0","47","1","240","2","bgm_M41","100480","650040121","bgm_M41","bgm_M41","bgm_M41","16","31174","102603","1","102601","54","-520","650040161","102601","bgm_M41","16","20040201","0","慈樂之音夏日演唱會會場 1-1","20040"
"16","0","10","650040172","bgm_M41","0","0","0","0","90","0","0","0","5","20040201","102602","650040117","650040173","0","-70","1","240","2","bgm_M41","100480","650040121","bgm_M41","bgm_M41","bgm_M41","17","31109","102603","1","102601","54","-325","650040171","102601","bgm_M41","16","20040202","0","慈樂之音夏日演唱會會場 1-2","20040"
"18","0","10","650040182","bgm_M41","0","0","0","0","90","0","0","0","5","20040201","102602","650040118","650040183","0","37","1","270","2","bgm_M41","100110","650040121","bgm_M41","bgm_M41","bgm_M41","18","31174","102603","1","102601","54","-130","650040181","102601","bgm_M41","18","20040203","0","慈樂之音夏日演唱會會場 1-3","20040"
"18","0","10","650040192","bgm_M41","0","0","0","0","90","0","0","0","5","20040201","102602","650040119","650040193","0","-130","1","270","2","bgm_M41","100110","650040121","bgm_M41","bgm_M41","bgm_M41","19","31109","102603","1","102601","54","-20","650040191","102601","bgm_M41","18","20040204","0","慈樂之音夏日演唱會會場 1-4","20040"
"20","0","10","650040202","bgm_M41","0","0","0","0","90","0","0","0","5","20040201","102602","650040120","650040203","0","-90","1","300","2","bgm_M41","100180","650040121","bgm_M41","bgm_M41","bgm_M41","20","31174","102603","1","102601","54","293","650040201","102601","bgm_M41","20","20040205","0","慈樂之音夏日演唱會會場 1-5","20040"
"8","0","8","650041012","bgm_M41","0","0","0","0","90","0","0","0","0","20041101","101242","650041101","650041013","0","11","0","120","0","bgm_M41","100190","650041124","bgm_M41","bgm_M41","bgm_M41","1","0","101243","1","101241","0","-409","650041011","101241","bgm_M41","8","20041101","0","王城蘭德索爾 1-1","20041"
"8","0","8","650041022","bgm_M41","0","0","0","0","90","0","0","0","0","20041101","101242","650041102","650041023","0","-117","0","120","0","bgm_M41","100590","650041125","bgm_M41","bgm_M41","bgm_M41","2","0","101243","1","101241","0","-196","650041021","101241","bgm_M41","8","20041102","0","王城蘭德索爾 1-2","20041"
"8","0","8","650041032","bgm_M41","0","0","0","0","90","0","0","0","0","20041101","101242","650041103","650041033","0","-16","0","120","0","bgm_M41","100200","650041126","bgm_M41","bgm_M41","bgm_M41","3","0","101243","1","101241","0","5","650041031","101241","bgm_M41","8","20041103","0","王城蘭德索爾 1-3","20041"
"8","0","8","650041042","bgm_M41","0","0","0","0","90","0","0","0","0","20041101","101242","650041104","650041043","0","-90","0","120","0","bgm_M41","100190","650041127","bgm_M41","bgm_M41","bgm_M41","4","0","101243","1","101241","0","234","650041041","101241","bgm_M41","8","20041104","0","王城蘭德索爾 1-4","20041"
"8","0","8","650041052","bgm_M41","0","0","0","0","90","0","0","0","0","20041101","101242","650041105","650041053","0","15","0","120","0","bgm_M41","100200","650041123","bgm_M41","bgm_M41","bgm_M41","5","0","101243","1","101241","0","467","650041051","101241","bgm_M41","8","20041105","0","王城蘭德索爾 1-5","20041"
"9","0","9","650041062","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041106","650041063","0","112","0","135","0","bgm_M41","100420","650041124","bgm_M41","bgm_M41","bgm_M41","6","0","101703","1","101701","0","-648","650041061","101701","bgm_M41","9","20041106","0","大江戶町 1-6","20041"
"9","0","9","650041072","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041107","650041073","0","-68","0","135","0","bgm_M41","100410","650041125","bgm_M41","bgm_M41","bgm_M41","7","0","101703","1","101701","0","-552","650041071","101701","bgm_M41","9","20041107","0","大江戶町 1-7","20041"
"9","0","9","650041082","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041108","650041083","0","-124","0","135","0","bgm_M41","100410","650041126","bgm_M41","bgm_M41","bgm_M41","8","0","101703","1","101701","0","-395","650041081","101701","bgm_M41","9","20041108","0","大江戶町 1-8","20041"
"9","0","9","650041092","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041109","650041093","0","56","0","135","0","bgm_M41","100420","650041127","bgm_M41","bgm_M41","bgm_M41","9","0","101703","1","101701","0","-298","650041091","101701","bgm_M41","9","20041109","0","大江戶町 1-9","20041"
"9","0","9","650041102","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041110","650041103","0","-119","0","135","0","bgm_M41","100410","650041122","bgm_M41","bgm_M41","bgm_M41","10","0","101703","1","101701","0","-174","650041101","101701","bgm_M41","9","20041110","0","大江戶町 1-10","20041"
"10","0","10","650041112","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041111","650041113","0","41","0","150","0","bgm_M41","100420","650041124","bgm_M41","bgm_M41","bgm_M41","11","0","101703","1","101701","0","-81","650041111","101701","bgm_M41","10","20041111","0","大江戶町 1-11","20041"
"10","0","10","650041122","bgm_M41","0","0","0","0","90","0","0","0","0","20041102","101702","650041112","650041123","0","38","0","150","0","bgm_M41","100420","650041125","bgm_M41","bgm_M41","bgm_M41","12","0","101703","1","101701","0","110","650041121","101701","bgm_M41","10","20041112","0","大江戶町 1-12","20041"
