52c3abbc2b0e7b1ee13f0c020b66b5567966330e31b712e1ad04c5278ac9ad40,f1936358846df8b4eda2c6908d42200ad1b202b59362877aca16448586d5865a,fea32eb4a07866f7d33b0e90ae5fc8305bd821548f1ce3d25935f0cd38c95d0b,322e34c5721e5193eba346af0f518d1607db794878745dc1a2daaeb5413a1b3e,49cb367620b5a0faab29debfc1903ccfb4c9bcdd4fc4452b8e202a3e79ed03a1,c4e363e1dc110586d4162655fa86464a55d89ae2507374f92c2f760b89eb99a4,c48e915903abc313cc46cdd99316473c3dfb73ad6d904ac54bd317e45324f236,492eb1bd3c2e0798c0fbebbd6b57b2562c2066f1e09763c46f477ee7c53f7fb6,b8cf575b300f8f69b1e9d4e232280016aeb4d672a176eaf39d90bae233bde44b,56735b786fedcf5cd73178c5322f6a0ea347e8647156a4ac6f120c2b8859d65b,a9e82c2880a050fd943a29d8cf615ee827765b7c5b4e96e4a5c076612e010498,702c9dc6cb253e064b545f3b3f8ce8d2cceffbfd08c608d0514ad0c982a062e5,ee66c36fad049620834103fc947c257d980af05a5b4465a8a19e86f80c93dd99,34b6c21b92407a78210e2d6b74dae8d49b6afeda4db00945d57669d4db908ae3
"106601","10117109","104","1","","2023/08/28 15:59:59","10117","8","2","10.48","52","2023/08/18 16:00:00","-285","祈梨"
"121601","10117110","104","1","","2023/08/28 15:59:59","10117","8","2","10.48","52","2023/08/18 16:00:00","-285","祈梨（怪盜）"
"105501","10117111","204","4","","2023/08/28 15:59:59","10117","8","2","9.73","52","2023/08/18 16:00:00","-285","步未"
"121501","10117112","204","4","","2023/08/28 15:59:59","10117","8","2","9.73","52","2023/08/18 16:00:00","-285","步未（怪盜）"
"106601","10117113","105","6","","2023/08/28 15:59:59","10117","8","2","4.79","52","2023/08/18 16:00:00","-285","祈梨"
"121601","10117114","105","6","","2023/08/28 15:59:59","10117","8","2","4.79","52","2023/08/18 16:00:00","-285","祈梨（怪盜）"
"105501","10117115","205","1","","2023/08/28 15:59:59","10117","8","2","6.3","52","2023/08/18 16:00:00","-285","步未"
"121501","10117116","205","1","","2023/08/28 15:59:59","10117","8","2","6.3","52","2023/08/18 16:00:00","-285","步未（怪盜）"
"106601","10117117","106","2","","2023/08/28 15:59:59","10117","8","2","0","52","2023/08/18 16:00:00","-285","祈梨"
"121601","10117118","106","2","","2023/08/28 15:59:59","10117","8","2","0","52","2023/08/18 16:00:00","-285","祈梨（怪盜）"
"105501","10117119","206","4","","2023/08/28 15:59:59","10117","8","2","10.59","52","2023/08/18 16:00:00","-285","步未"
"121501","10117120","206","4","","2023/08/28 15:59:59","10117","8","2","10.59","52","2023/08/18 16:00:00","-285","步未（怪盜）"
"190801","10118001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/09/18 15:59:59","10118","0","2","3.414","53","2023/09/01 16:00:00","-416.5","花凜"
"190801","10118002","2","1","將任務完成，\n並獲得獎勵吧！","2023/09/18 15:59:59","10118","0","2","3.099","53","2023/09/01 16:00:00","-416.5","花凜"
"190801","10118003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/09/18 15:59:59","10118","0","2","2.801","54","2023/09/01 16:00:00","-416.5","花凜"
"190801","10118004","4","2","能夠領取獎勵了！\n請檢查看看","2023/09/18 15:59:59","10118","0","2","0","54","2023/09/01 16:00:00","-416.5","花凜"
"190801","10118005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/09/18 15:59:59","10118","0","1","0","57","2023/09/01 16:00:00","-416.5","花凜"
"190801","10118006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/09/18 15:59:59","10118","0","2","5.506","55","2023/09/01 16:00:00","-363","花凜"
"190801","10118007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/09/18 15:59:59","10118","0","1","1.216","55","2023/09/01 16:00:00","-363","花凜"
"190801","10118008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/09/18 15:59:59","10118","0","1","1.539","56","2023/09/01 16:00:00","-363","花凜"
"190801","10118009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/09/18 15:59:59","10118","0","1","1.875","56","2023/09/01 16:00:00","-363","花凜"
"105701","10118101","101","2","","2023/09/18 15:59:59","10118","8","1","3.36","51","2023/09/01 16:00:00","-285","吉塔"
"105701","10118102","102","2","","2023/09/18 15:59:59","10118","8","1","2.12","51","2023/09/01 16:00:00","-285","吉塔"
"105701","10118103","103","1","","2023/09/18 15:59:59","10118","8","2","8.78","51","2023/09/01 16:00:00","-285","吉塔"
"125501","10118104","123","1","","2023/09/18 15:59:59","10118","8","2","8.78","51","2023/09/01 16:00:00","-285","吉塔（術士）"
"125501","10118105","104","4","","2023/09/18 15:59:59","10118","8","1","4.82","51","2023/09/01 16:00:00","-285","吉塔（術士）"
"125601","10118106","201","1","","2023/09/18 15:59:59","10118","8","2","6.84","51","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125601","10118107","202","1","","2023/09/18 15:59:59","10118","8","3","6.24","51","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125601","10118108","203","2","","2023/09/18 15:59:59","10118","8","1","4.32","51","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125601","10118109","203","2","","2023/09/18 15:59:59","10118","8","1","4.32","51","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125601","10118110","204","1","","2023/09/18 15:59:59","10118","8","2","11.02","51","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125602","10118111","207","4","","2023/09/18 15:59:59","10118","8","1","9.52","51","2023/09/01 16:00:00","-285","碧卡拉（陰）"
"125602","10118112","208","2","","2023/09/18 15:59:59","10118","8","1","5.78","51","2023/09/01 16:00:00","-285","碧卡拉（陰）"
"125602","10118113","209","1","","2023/09/18 15:59:59","10118","8","5","11.8","51","2023/09/01 16:00:00","-285","碧卡拉（陰）"
"125602","10118114","210","1","","2023/09/18 15:59:59","10118","8","4","12.3","51","2023/09/01 16:00:00","-285","碧卡拉（陰）"
"190801","10118115","301","1","","2023/09/18 15:59:59","10118","8","2","4.75","51","2023/09/01 16:00:00","-285","花凜"
"125701","10118116","302","1","","2023/09/18 15:59:59","10118","8","2","10.4","51","2023/09/01 16:00:00","-285","花凜（鍊金術師）"
"125701","10118117","303","1","","2023/09/18 15:59:59","10118","8","2","16.2","51","2023/09/01 16:00:00","-285","花凜（鍊金術師）"
"125701","10118118","304","4","","2023/09/18 15:59:59","10118","8","1","5.43","51","2023/09/01 16:00:00","-285","花凜（鍊金術師）"
"105701","10118119","105","1","","2023/09/18 15:59:59","10118","8","2","9.18","52","2023/09/01 16:00:00","-285","吉塔"
"125501","10118120","125","1","","2023/09/18 15:59:59","10118","8","2","9.18","52","2023/09/01 16:00:00","-285","吉塔（術士）"
"125601","10118121","205","1","","2023/09/18 15:59:59","10118","8","2","7.52","52","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125601","10118122","205","1","","2023/09/18 15:59:59","10118","8","2","7.52","52","2023/09/01 16:00:00","-285","碧卡拉（陽）"
"125602","10118123","211","1","","2023/09/18 15:59:59","10118","8","2","9.58","52","2023/09/01 16:00:00","-285","碧卡拉（陰）"
"190801","10118124","305","1","","2023/09/18 15:59:59","10118","8","2","5.82","52","2023/09/01 16:00:00","-285","花凜"
"125701","10118125","325","1","","2023/09/18 15:59:59","10118","8","2","5.82","52","2023/09/01 16:00:00","-285","花凜（鍊金術師）"
"190801","10119001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/09/28 15:59:59","10119","0","2","3.414","53","2023/09/18 16:00:00","-416.5","花凜"
"190801","10119002","2","1","將任務完成，\n並獲得獎勵吧！","2023/09/28 15:59:59","10119","0","2","3.099","53","2023/09/18 16:00:00","-416.5","花凜"
"190801","10119003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/09/28 15:59:59","10119","0","2","2.801","54","2023/09/18 16:00:00","-416.5","花凜"
"190801","10119004","4","2","能夠領取獎勵了！\n請檢查看看","2023/09/28 15:59:59","10119","0","2","0","54","2023/09/18 16:00:00","-416.5","花凜"
"190801","10119005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/09/28 15:59:59","10119","0","1","0","57","2023/09/18 16:00:00","-416.5","花凜"
"190801","10119006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/09/28 15:59:59","10119","0","2","5.506","55","2023/09/18 16:00:00","-363","花凜"
"190801","10119007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/09/28 15:59:59","10119","0","1","1.216","55","2023/09/18 16:00:00","-363","花凜"
"190801","10119008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/09/28 15:59:59","10119","0","1","1.539","56","2023/09/18 16:00:00","-363","花凜"
"190801","10119009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/09/28 15:59:59","10119","0","1","1.875","56","2023/09/18 16:00:00","-363","花凜"
"101401","10119101","101","1","","2023/09/28 15:59:59","10119","8","2","14.08","51","2023/09/18 16:00:00","-285","霞"
"101401","10119102","102","1","","2023/09/28 15:59:59","10119","8","2","10.15","51","2023/09/18 16:00:00","-285","霞"
"101401","10119103","103","4","","2023/09/28 15:59:59","10119","8","5","10.62","51","2023/09/18 16:00:00","-285","霞"
"103101","10119104","301","1","","2023/09/28 15:59:59","10119","8","2","17.15","51","2023/09/18 16:00:00","-285","忍"
"122001","10119105","302","2","","2023/09/28 15:59:59","10119","8","5","15.92","51","2023/09/18 16:00:00","-285","忍（海盜）"
"122001","10119106","303","1","","2023/09/28 15:59:59","10119","8","2","3.92","51","2023/09/18 16:00:00","-285","忍（海盜）"
"100901","10119107","201","2","","2023/09/28 15:59:59","10119","8","5","7.53","51","2023/09/18 16:00:00","-285","杏奈"
"121901","10119108","201","2","","2023/09/28 15:59:59","10119","8","5","7.53","51","2023/09/18 16:00:00","-285","杏奈（海盜）"
"121901","10119109","202","6","","2023/09/28 15:59:59","10119","8","5","14.78","51","2023/09/18 16:00:00","-285","杏奈（海盜）"
"121901","10119110","203","2","","2023/09/28 15:59:59","10119","8","5","14.53","51","2023/09/18 16:00:00","-285","杏奈（海盜）"
"101401","10119111","104","1","","2023/09/28 15:59:59","10119","8","5","15.05","52","2023/09/18 16:00:00","-285","霞"
"101401","10119112","105","1","","2023/09/28 15:59:59","10119","8","6","13.85","52","2023/09/18 16:00:00","-285","霞"
"101401","10119113","106","1","","2023/09/28 15:59:59","10119","8","2","12.68","52","2023/09/18 16:00:00","-285","霞"
"103101","10119114","304","1","","2023/09/28 15:59:59","10119","8","2","16.63","52","2023/09/18 16:00:00","-285","忍"
"122001","10119115","304","1","","2023/09/28 15:59:59","10119","8","2","16.63","52","2023/09/18 16:00:00","-285","忍（海盜）"
"103101","10119116","305","4","","2023/09/28 15:59:59","10119","8","5","13.45","52","2023/09/18 16:00:00","-285","忍"
"122001","10119117","305","4","","2023/09/28 15:59:59","10119","8","5","13.45","52","2023/09/18 16:00:00","-285","忍（海盜）"
"103101","10119118","306","1","","2023/09/28 15:59:59","10119","8","2","12.63","52","2023/09/18 16:00:00","-285","忍"
"122001","10119119","306","1","","2023/09/28 15:59:59","10119","8","2","12.63","52","2023/09/18 16:00:00","-285","忍（海盜）"
"100901","10119120","204","6","","2023/09/28 15:59:59","10119","8","1","4.33","52","2023/09/18 16:00:00","-285","杏奈"
"121901","10119121","204","6","","2023/09/28 15:59:59","10119","8","1","4.33","52","2023/09/18 16:00:00","-285","杏奈（海盜）"
"100901","10119122","205","1","","2023/09/28 15:59:59","10119","8","2","12.88","52","2023/09/18 16:00:00","-285","杏奈"
"121901","10119123","205","1","","2023/09/28 15:59:59","10119","8","2","12.88","52","2023/09/18 16:00:00","-285","杏奈（海盜）"
"100901","10119124","206","2","","2023/09/28 15:59:59","10119","8","6","7.27","52","2023/09/18 16:00:00","-285","杏奈"
"121901","10119125","206","2","","2023/09/28 15:59:59","10119","8","6","7.27","52","2023/09/18 16:00:00","-285","杏奈（海盜）"
"122001","10119126","301","2","","2023/09/28 15:59:59","10119","8","2","17.15","51","2023/09/18 16:00:00","-285","忍（海盜）"
"190801","10120001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/10/19 15:59:59","10120","0","2","3.414","53","2023/10/01 16:00:00","-416.5","花凜"
"190801","10120002","2","1","將任務完成，\n並獲得獎勵吧！","2023/10/19 15:59:59","10120","0","2","3.099","53","2023/10/01 16:00:00","-416.5","花凜"
"190801","10120003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/10/19 15:59:59","10120","0","2","2.801","54","2023/10/01 16:00:00","-416.5","花凜"
"190801","10120004","4","2","能夠領取獎勵了！\n請檢查看看","2023/10/19 15:59:59","10120","0","2","0","54","2023/10/01 16:00:00","-416.5","花凜"
"190801","10120005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/10/19 15:59:59","10120","0","1","0","57","2023/10/01 16:00:00","-416.5","花凜"
"190801","10120006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/10/19 15:59:59","10120","0","2","5.506","55","2023/10/01 16:00:00","-363","花凜"
"190801","10120007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/10/19 15:59:59","10120","0","1","1.216","55","2023/10/01 16:00:00","-363","花凜"
"190801","10120008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/10/19 15:59:59","10120","0","1","1.539","56","2023/10/01 16:00:00","-363","花凜"
"190801","10120009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/10/19 15:59:59","10120","0","1","1.875","56","2023/10/01 16:00:00","-363","花凜"
"126201","10120102","101","1","","2023/10/19 15:59:59","10120","0","2","12.33","51","2023/10/01 16:00:00","-285","伊莉亞（祭服）"
"126201","10120103","102","1","","2023/10/19 15:59:59","10120","0","2","20.23","51","2023/10/01 16:00:00","-285","伊莉亞（祭服）"
"126201","10120104","103","4","","2023/10/19 15:59:59","10120","0","6","13.05","51","2023/10/01 16:00:00","-285","伊莉亞（祭服）"
"126202","10120106","104","2","","2023/10/19 15:59:59","10120","8","2","0","52","2023/10/01 16:00:00","-285","伊莉亞（祭服）"
"126301","10120108","201","2","","2023/10/19 15:59:59","10120","8","1","12.37","51","2023/10/01 16:00:00","-285","雪（祭服）"
"126301","10120109","202","1","","2023/10/19 15:59:59","10120","8","1","0","51","2023/10/01 16:00:00","-285","雪（祭服）"
"126301","10120110","203","1","","2023/10/19 15:59:59","10120","8","5","5.58","51","2023/10/01 16:00:00","-285","雪（祭服）"
"126301","10120112","204","1","","2023/10/19 15:59:59","10120","8","2","13.28","52","2023/10/01 16:00:00","-285","雪（祭服）"
"190801","10121001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/10/28 15:59:59","10121","0","2","3.414","53","2023/10/18 16:00:00","-416.5","花凜"
"190801","10121002","2","1","將任務完成，\n並獲得獎勵吧！","2023/10/28 15:59:59","10121","0","2","3.099","53","2023/10/18 16:00:00","-416.5","花凜"
"190801","10121003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/10/28 15:59:59","10121","0","2","2.801","54","2023/10/18 16:00:00","-416.5","花凜"
"190801","10121004","4","2","能夠領取獎勵了！\n請檢查看看","2023/10/28 15:59:59","10121","0","2","0","54","2023/10/18 16:00:00","-416.5","花凜"
"190801","10121005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/10/28 15:59:59","10121","0","1","0","57","2023/10/18 16:00:00","-416.5","花凜"
"190801","10121006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/10/28 15:59:59","10121","0","2","5.506","55","2023/10/18 16:00:00","-363","花凜"
"190801","10121007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/10/28 15:59:59","10121","0","1","1.216","55","2023/10/18 16:00:00","-363","花凜"
"190801","10121008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/10/28 15:59:59","10121","0","1","1.539","56","2023/10/18 16:00:00","-363","花凜"
"190801","10121009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/10/28 15:59:59","10121","0","1","1.875","56","2023/10/18 16:00:00","-363","花凜"
"104001","10121101","101","4","","2023/10/28 15:59:59","10121","8","1","7.9","51","2023/10/18 16:00:00","-285","碧"
"122101","10121102","101","4","","2023/10/28 15:59:59","10121","8","1","7.9","51","2023/10/18 16:00:00","-285","碧（露營）"
"122101","10121103","102","2","","2023/10/28 15:59:59","10121","8","5","14.4","51","2023/10/18 16:00:00","-285","碧（露營）"
"122101","10121104","103","4","","2023/10/28 15:59:59","10121","8","1","10.3","51","2023/10/18 16:00:00","-285","碧（露營）"
"122201","10121105","201","1","","2023/10/28 15:59:59","10121","8","2","7.93","51","2023/10/18 16:00:00","-285","優花梨（露營）"
"122201","10121106","202","4","","2023/10/28 15:59:59","10121","8","1","7.27","51","2023/10/18 16:00:00","-285","優花梨（露營）"
"122201","10121107","203","1","","2023/10/28 15:59:59","10121","8","2","10.17","51","2023/10/18 16:00:00","-285","優花梨（露營）"
"123401","10121108","301","1","","2023/10/28 15:59:59","10121","8","6","0","51","2023/10/18 16:00:00","-285","純（露營）"
"123401","10121109","302","1","","2023/10/28 15:59:59","10121","8","2","0","51","2023/10/18 16:00:00","-285","純（露營）"
"123401","10121110","303","1","","2023/10/28 15:59:59","10121","8","1","0","51","2023/10/18 16:00:00","-285","純（露營）"
"104001","10121111","104","2","","2023/10/28 15:59:59","10121","8","5","11.77","52","2023/10/18 16:00:00","-285","碧"
"122101","10121112","104","2","","2023/10/28 15:59:59","10121","8","5","11.77","52","2023/10/18 16:00:00","-285","碧（露營）"
"104001","10121113","105","4","","2023/10/28 15:59:59","10121","8","2","5.02","52","2023/10/18 16:00:00","-285","碧"
"122101","10121114","105","4","","2023/10/28 15:59:59","10121","8","2","5.02","52","2023/10/18 16:00:00","-285","碧（露營）"
"104001","10121115","106","1","","2023/10/28 15:59:59","10121","8","5","13.81","52","2023/10/18 16:00:00","-285","碧"
"122101","10121116","106","1","","2023/10/28 15:59:59","10121","8","5","13.81","52","2023/10/18 16:00:00","-285","碧（露營）"
"103401","10121117","204","1","","2023/10/28 15:59:59","10121","8","4","9.88","52","2023/10/18 16:00:00","-285","優花梨"
"122201","10121118","204","1","","2023/10/28 15:59:59","10121","8","4","9.88","52","2023/10/18 16:00:00","-285","優花梨（露營）"
"103401","10121119","205","6","","2023/10/28 15:59:59","10121","8","4","13.72","52","2023/10/18 16:00:00","-285","優花梨"
"122201","10121120","205","6","","2023/10/28 15:59:59","10121","8","4","13.72","52","2023/10/18 16:00:00","-285","優花梨（露營）"
"103401","10121121","206","3","","2023/10/28 15:59:59","10121","8","1","7.32","52","2023/10/18 16:00:00","-285","優花梨"
"122201","10121122","206","3","","2023/10/28 15:59:59","10121","8","1","7.32","52","2023/10/18 16:00:00","-285","優花梨（露營）"
"104701","10121123","304","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純"
"123401","10121124","304","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純（露營）"
"104701","10121125","305","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純"
"123401","10121126","305","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純（露營）"
"104701","10121127","306","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純"
"123401","10121128","306","1","","2023/10/28 15:59:59","10121","8","2","0","52","2023/10/18 16:00:00","-285","純（露營）"
"190801","10122001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/11/19 15:59:59","10122","0","2","3.414","53","2023/11/01 16:00:00","-416.5","花凜"
"190801","10122002","2","1","將任務完成，\n並獲得獎勵吧！","2023/11/19 15:59:59","10122","0","2","3.099","53","2023/11/01 16:00:00","-416.5","花凜"
"190801","10122003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/11/19 15:59:59","10122","0","2","2.801","54","2023/11/01 16:00:00","-416.5","花凜"
"190801","10122004","4","2","能夠領取獎勵了！\n請檢查看看","2023/11/19 15:59:59","10122","0","2","0","54","2023/11/01 16:00:00","-416.5","花凜"
"190801","10122005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/11/19 15:59:59","10122","0","1","0","57","2023/11/01 16:00:00","-416.5","花凜"
"190801","10122006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/11/19 15:59:59","10122","0","2","5.506","55","2023/11/01 16:00:00","-363","花凜"
"190801","10122007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/11/19 15:59:59","10122","0","1","1.216","55","2023/11/01 16:00:00","-363","花凜"
"190801","10122008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/11/19 15:59:59","10122","0","1","1.539","56","2023/11/01 16:00:00","-363","花凜"
"190801","10122009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/11/19 15:59:59","10122","0","1","1.875","56","2023/11/01 16:00:00","-363","花凜"
"126601","10122101","101","2","","2023/11/19 15:59:59","10122","8","1","13.78","51","2023/11/01 16:00:00","-285","似似花（夏日）"
"126601","10122102","102","1","","2023/11/19 15:59:59","10122","8","2","12.1","51","2023/11/01 16:00:00","-285","似似花（夏日）"
"126601","10122103","103","1","","2023/11/19 15:59:59","10122","8","1","0","51","2023/11/01 16:00:00","-285","似似花（夏日）"
"126701","10122104","201","2","","2023/11/19 15:59:59","10122","8","4","5.3","51","2023/11/01 16:00:00","-285","秋乃（夏日）"
"126701","10122105","202","1","","2023/11/19 15:59:59","10122","8","2","15.8","51","2023/11/01 16:00:00","-285","秋乃（夏日）"
"126701","10122106","203","6","","2023/11/19 15:59:59","10122","8","1","9","51","2023/11/01 16:00:00","-285","秋乃（夏日）"
"126801","10122107","301","1","","2023/11/19 15:59:59","10122","8","4","12.52","51","2023/11/01 16:00:00","-285","雪野（夏日）"
"126801","10122108","302","1","","2023/11/19 15:59:59","10122","8","4","7.2","51","2023/11/01 16:00:00","-285","雪野（夏日）"
"126801","10122109","303","1","","2023/11/19 15:59:59","10122","8","2","10.8","51","2023/11/01 16:00:00","-285","雪野（夏日）"
"126601","10122110","104","2","","2023/11/19 15:59:59","10122","8","2","0","52","2023/11/01 16:00:00","-285","似似花（夏日）"
"126701","10122111","204","5","","2023/11/19 15:59:59","10122","8","2","16.7","52","2023/11/01 16:00:00","-285","秋乃（夏日）"
"126801","10122112","304","4","","2023/11/19 15:59:59","10122","8","6","11.1","52","2023/11/01 16:00:00","-285","雪野（夏日）"
"190801","10123001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/11/27 15:59:59","10123","0","2","3.414","53","2023/11/17 16:00:00","-416.5","花凜"
"190801","10123002","2","1","將任務完成，\n並獲得獎勵吧！","2023/11/27 15:59:59","10123","0","2","3.099","53","2023/11/17 16:00:00","-416.5","花凜"
"190801","10123003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/11/27 15:59:59","10123","0","2","2.801","54","2023/11/17 16:00:00","-416.5","花凜"
"190801","10123004","4","2","能夠領取獎勵了！\n請檢查看看","2023/11/27 15:59:59","10123","0","2","0","54","2023/11/17 16:00:00","-416.5","花凜"
"190801","10123005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/11/27 15:59:59","10123","0","1","0","57","2023/11/17 16:00:00","-416.5","花凜"
"190801","10123006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/11/27 15:59:59","10123","0","2","5.506","55","2023/11/17 16:00:00","-363","花凜"
"190801","10123007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/11/27 15:59:59","10123","0","1","1.216","55","2023/11/17 16:00:00","-363","花凜"
"190801","10123008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/11/27 15:59:59","10123","0","1","1.539","56","2023/11/17 16:00:00","-363","花凜"
"190801","10123009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/11/27 15:59:59","10123","0","1","1.875","56","2023/11/17 16:00:00","-363","花凜"
"122401","10123101","301","1","","2023/11/27 15:59:59","10123","8","5","16.113","51","2023/11/17 16:00:00","-285","日和（夏日）"
"122601","10123102","101","5","","2023/11/27 15:59:59","10123","8","7","15.12","51","2023/11/17 16:00:00","-285","優衣（夏日）"
"122501","10123103","201","6","","2023/11/27 15:59:59","10123","8","1","21.212","51","2023/11/17 16:00:00","-285","怜（夏日）"
"100101","10123104","302","1","","2023/11/27 15:59:59","10123","8","2","6.35","51","2023/11/17 16:00:00","-285","日和"
"122401","10123105","302","1","","2023/11/27 15:59:59","10123","8","2","6.35","51","2023/11/17 16:00:00","-285","日和（夏日）"
"100201","10123106","102","6","","2023/11/27 15:59:59","10123","8","7","5.586","51","2023/11/17 16:00:00","-285","優衣"
"122601","10123107","102","6","","2023/11/27 15:59:59","10123","8","7","5.586","51","2023/11/17 16:00:00","-285","優衣（夏日）"
"122501","10123108","202","1","","2023/11/27 15:59:59","10123","8","1","0","51","2023/11/17 16:00:00","-285","怜（夏日）"
"122401","10123109","303","1","","2023/11/27 15:59:59","10123","8","2","13.998","51","2023/11/17 16:00:00","-285","日和（夏日）"
"122601","10123110","103","1","","2023/11/27 15:59:59","10123","8","3","6.025","51","2023/11/17 16:00:00","-285","優衣（夏日）"
"100301","10123111","203","4","","2023/11/27 15:59:59","10123","8","1","6.075","51","2023/11/17 16:00:00","-285","怜"
"122501","10123112","203","4","","2023/11/27 15:59:59","10123","8","1","6.075","51","2023/11/17 16:00:00","-285","怜（夏日）"
"100101","10123113","304","2","","2023/11/27 15:59:59","10123","8","5","16.46","52","2023/11/17 16:00:00","-285","日和"
"122401","10123114","304","2","","2023/11/27 15:59:59","10123","8","5","16.46","52","2023/11/17 16:00:00","-285","日和（夏日）"
"100201","10123115","104","2","","2023/11/27 15:59:59","10123","8","5","8.4","52","2023/11/17 16:00:00","-285","優衣"
"122601","10123116","104","2","","2023/11/27 15:59:59","10123","8","5","8.4","52","2023/11/17 16:00:00","-285","優衣（夏日）"
"100301","10123117","204","1","","2023/11/27 15:59:59","10123","8","2","8.62","52","2023/11/17 16:00:00","-285","怜"
"122501","10123118","204","1","","2023/11/27 15:59:59","10123","8","2","8.62","52","2023/11/17 16:00:00","-285","怜（夏日）"
"100101","10123119","305","4","","2023/11/27 15:59:59","10123","8","6","5.31","52","2023/11/17 16:00:00","-285","日和"
"122401","10123120","305","4","","2023/11/27 15:59:59","10123","8","6","5.31","52","2023/11/17 16:00:00","-285","日和（夏日）"
"100201","10123121","105","1","","2023/11/27 15:59:59","10123","8","2","10.324","52","2023/11/17 16:00:00","-285","優衣"
"122601","10123122","105","1","","2023/11/27 15:59:59","10123","8","2","10.324","52","2023/11/17 16:00:00","-285","優衣（夏日）"
"100301","10123123","205","1","","2023/11/27 15:59:59","10123","8","2","14.6","52","2023/11/17 16:00:00","-285","怜"
"122501","10123124","205","1","","2023/11/27 15:59:59","10123","8","2","14.6","52","2023/11/17 16:00:00","-285","怜（夏日）"
