22a3b093c293312053928668c478f3ef19652471adc4fa14816c472632a47cbc,4d766046f31fe0638b7842f57576b7d7116e02dc01826b918e0fdec4df416beb,5a77ea6dab3862d9bab522981ab1cc76ac6a1695d017bbbde3d0d356dad39741,430883df6cfec5f96dfdbbc179dbd93ba825d09098d02fa7a78c6df35c40a2ee,564be3efe61c76272a500c7963519db3c1f7f9c5b77cb904040fd8f18723cc5e,1022976653c71cfe96381d7d85e323d3ab5517d01d40897421fce87334b8dafa,6a3622604a617811c2fdc768d446a5e560ddda78a6987e000c2e5303de76fa71,13080f2d43cb86f4ce1168f08f6586b35707fa8e17447b3559c854c6d457d378,e9a26351da864507311e743d0ccb168a2f6aec41b307bc85d2024f717f781bb4,1e40105a45dd48b90e3fdc0ccfa914d3b6547e339d0fe88db47d453f0d147f69,afedd660fe5f92858e37b5562fe56cb39fd3b85f765ed2bd51decce4a23697f5,efb0610d99d0d23152a0ea7650e42d492a76e9d2d2a1b18b785150d50718cc0c,99daddc182a12cdf6848f75284472e0076649f5a6a071444fc3d28ac8d358726,50456d914de301a6ac1df7486f17938f2d45660aaf44cb3d74dfae2d4a7867fe
"601","2022/06/25 15:59:59","9011","10084","打倒 20 隻碎裂魔像（全難易度共通）","71084029","10084105","0","2022/06/01 16:00:00","0","71084029","20","0","6008"
"601","2022/06/25 15:59:59","9011","10084","打倒 25 隻碎裂魔像（全難易度共通）","71084030","10084105","0","2022/06/01 16:00:00","0","71084030","25","0","6008"
"601","2022/06/25 15:59:59","9011","10084","打倒 30 隻碎裂魔像（全難易度共通）","71084031","10084105","0","2022/06/01 16:00:00","0","71084031","30","0","6008"
"601","2022/06/25 15:59:59","9019","10084","打倒 1 隻碎裂魔像（VERY HARD限定）","71084032","10084106","0","2022/06/01 16:00:00","1008403","71084032","1","0","6010"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-1 (NORMAL)後篇","71085001","10085102","0","2022/06/08 16:00:00","10085101","71085001","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-2 (NORMAL)後篇","71085002","10085102","0","2022/06/08 16:00:00","10085102","71085002","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-3 (NORMAL)後篇","71085003","10085102","0","2022/06/08 16:00:00","10085103","71085003","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-4 (NORMAL)後篇","71085004","10085102","0","2022/06/08 16:00:00","10085104","71085004","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-5 (NORMAL)後篇","71085005","10085102","0","2022/06/08 16:00:00","10085105","71085005","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-6 (NORMAL)後篇","71085006","10085102","0","2022/06/08 16:00:00","10085106","71085006","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-7 (NORMAL)後篇","71085007","10085102","0","2022/06/08 16:00:00","10085107","71085007","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-8 (NORMAL)後篇","71085008","10085102","0","2022/06/08 16:00:00","10085108","71085008","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-9 (NORMAL)後篇","71085009","10085102","0","2022/06/08 16:00:00","10085109","71085009","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-10 (NORMAL)後篇","71085010","10085102","0","2022/06/08 16:00:00","10085110","71085010","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-11 (NORMAL)後篇","71085011","10085102","0","2022/06/08 16:00:00","10085111","71085011","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-12 (NORMAL)後篇","71085012","10085102","0","2022/06/08 16:00:00","10085112","71085012","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-13 (NORMAL)後篇","71085013","10085102","0","2022/06/08 16:00:00","10085113","71085013","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-14 (NORMAL)後篇","71085014","10085102","0","2022/06/08 16:00:00","10085114","71085014","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-15 (NORMAL)後篇","71085015","10085102","0","2022/06/08 16:00:00","10085115","71085015","1","0","6004"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-1 (HARD)後篇","71085016","10085103","0","2022/06/08 16:00:00","10085201","71085016","1","0","6005"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-2 (HARD)後篇","71085017","10085103","0","2022/06/08 16:00:00","10085202","71085017","1","0","6005"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-3 (HARD)後篇","71085018","10085103","0","2022/06/08 16:00:00","10085203","71085018","1","0","6005"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-4 (HARD)後篇","71085019","10085103","0","2022/06/08 16:00:00","10085204","71085019","1","0","6005"
"601","2022/06/25 15:59:59","9003","10085","完成活動冒險1-5 (HARD)後篇","71085020","10085103","0","2022/06/08 16:00:00","10085205","71085020","1","0","6005"
"601","2022/06/25 15:59:59","9006","10085","將討伐證交換後半的獎勵清單重置1次","71085021","10085104","0","2022/06/08 16:00:00","0","71085021","1","0","6002"
"601","2022/06/25 15:59:59","9006","10085","將討伐證交換後半的獎勵清單重置2次","71085022","10085104","0","2022/06/08 16:00:00","0","71085022","2","0","6002"
"601","2022/06/25 15:59:59","9006","10085","將討伐證交換後半的獎勵清單重置3次","71085023","10085104","0","2022/06/08 16:00:00","0","71085023","3","0","6002"
"601","2022/06/25 15:59:59","9006","10085","將討伐證交換後半的獎勵清單重置4次","71085024","10085104","0","2022/06/08 16:00:00","0","71085024","4","0","6002"
"601","2022/06/25 15:59:59","9006","10085","將討伐證交換後半的獎勵清單重置5次","71085025","10085104","0","2022/06/08 16:00:00","0","71085025","5","0","6002"
"601","2022/06/25 15:59:59","9011","10085","打倒 5 隻超載力量（全難易度共通）","71085026","10085106","0","2022/06/08 16:00:00","0","71085026","5","0","6008"
"601","2022/06/25 15:59:59","9011","10085","打倒 10 隻超載力量（全難易度共通）","71085027","10085106","0","2022/06/08 16:00:00","0","71085027","10","0","6008"
"601","2022/06/25 15:59:59","9011","10085","打倒 15 隻超載力量（全難易度共通）","71085028","10085106","0","2022/06/08 16:00:00","0","71085028","15","0","6008"
"601","2022/06/25 15:59:59","9011","10085","打倒 20 隻超載力量（全難易度共通）","71085029","10085106","0","2022/06/08 16:00:00","0","71085029","20","0","6008"
"601","2022/06/25 15:59:59","9011","10085","打倒 25 隻超載力量（全難易度共通）","71085030","10085106","0","2022/06/08 16:00:00","0","71085030","25","0","6008"
"601","2022/06/25 15:59:59","9011","10085","打倒 30 隻超載力量（全難易度共通）","71085031","10085106","0","2022/06/08 16:00:00","0","71085031","30","0","6008"
"601","2022/06/25 15:59:59","9019","10085","打倒 1 隻超載力量（NORMAL限定）","71085032","10085107","0","2022/06/08 16:00:00","1008501","71085032","1","0","6006"
"601","2022/06/25 15:59:59","9019","10085","打倒 1 隻超載力量（VERY HARD限定）","71085033","10085108","0","2022/06/08 16:00:00","1008503","71085033","1","0","6010"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-1 (NORMAL)前篇","71086001","10086102","0","2022/06/13 16:00:00","10086101","71086001","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-2 (NORMAL)前篇","71086002","10086102","0","2022/06/13 16:00:00","10086102","71086002","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-3 (NORMAL)前篇","71086003","10086102","0","2022/06/13 16:00:00","10086103","71086003","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-4 (NORMAL)前篇","71086004","10086102","0","2022/06/13 16:00:00","10086104","71086004","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-5 (NORMAL)前篇","71086005","10086102","0","2022/06/13 16:00:00","10086105","71086005","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-6 (NORMAL)前篇","71086006","10086102","0","2022/06/13 16:00:00","10086106","71086006","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-7 (NORMAL)前篇","71086007","10086102","0","2022/06/13 16:00:00","10086107","71086007","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-8 (NORMAL)前篇","71086008","10086102","0","2022/06/13 16:00:00","10086108","71086008","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-9 (NORMAL)前篇","71086009","10086102","0","2022/06/13 16:00:00","10086109","71086009","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-10 (NORMAL)前篇","71086010","10086102","0","2022/06/13 16:00:00","10086110","71086010","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-11 (NORMAL)前篇","71086011","10086102","0","2022/06/13 16:00:00","10086111","71086011","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-12 (NORMAL)前篇","71086012","10086102","0","2022/06/13 16:00:00","10086112","71086012","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-13 (NORMAL)前篇","71086013","10086102","0","2022/06/13 16:00:00","10086113","71086013","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-14 (NORMAL)前篇","71086014","10086102","0","2022/06/13 16:00:00","10086114","71086014","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-15 (NORMAL)前篇","71086015","10086102","0","2022/06/13 16:00:00","10086115","71086015","1","0","6004"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-1 (HARD)前篇","71086016","10086103","0","2022/06/13 16:00:00","10086201","71086016","1","0","6005"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-2 (HARD)前篇","71086017","10086103","0","2022/06/13 16:00:00","10086202","71086017","1","0","6005"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-3 (HARD)前篇","71086018","10086103","0","2022/06/13 16:00:00","10086203","71086018","1","0","6005"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-4 (HARD)前篇","71086019","10086103","0","2022/06/13 16:00:00","10086204","71086019","1","0","6005"
"601","2022/06/29 15:59:59","9003","10086","完成活動冒險1-5 (HARD)前篇","71086020","10086103","0","2022/06/13 16:00:00","10086205","71086020","1","0","6005"
"601","2022/06/29 15:59:59","9006","10086","將討伐證交換的獎賞一覽重置1次","71086021","10086104","0","2022/06/13 16:00:00","0","71086021","1","0","6002"
"601","2022/06/29 15:59:59","9006","10086","將討伐證交換的獎賞一覽重置2次","71086022","10086104","0","2022/06/13 16:00:00","0","71086022","2","0","6002"
"601","2022/06/29 15:59:59","9006","10086","將討伐證交換的獎賞一覽重置3次","71086023","10086104","0","2022/06/13 16:00:00","0","71086023","3","0","6002"
"601","2022/06/29 15:59:59","9006","10086","將討伐證交換的獎賞一覽重置4次","71086024","10086104","0","2022/06/13 16:00:00","0","71086024","4","0","6002"
"601","2022/06/29 15:59:59","9006","10086","將討伐證交換的獎勵清單重置5次","71086025","10086104","0","2022/06/13 16:00:00","0","71086025","5","0","6002"
"601","2022/06/29 15:59:59","9011","10086","打倒5隻角鹿將軍（全難易度共通）","71086026","10086105","0","2022/06/13 16:00:00","0","71086026","5","0","6008"
"601","2022/06/29 15:59:59","9011","10086","打倒10隻角鹿將軍（全難易度共通）","71086027","10086105","0","2022/06/13 16:00:00","0","71086027","10","0","6008"
"601","2022/06/29 15:59:59","9011","10086","打倒15隻角鹿將軍（全難易度共通）","71086028","10086105","0","2022/06/13 16:00:00","0","71086028","15","0","6008"
"601","2022/06/29 15:59:59","9011","10086","打倒20隻角鹿將軍（全難易度共通）","71086029","10086105","0","2022/06/13 16:00:00","0","71086029","20","0","6008"
"601","2022/06/29 15:59:59","9011","10086","打倒25隻角鹿將軍（全難易度共通）","71086030","10086105","0","2022/06/13 16:00:00","0","71086030","25","0","6008"
"601","2022/06/29 15:59:59","9011","10086","打倒30隻角鹿將軍（全難易度共通）","71086031","10086105","0","2022/06/13 16:00:00","0","71086031","30","0","6008"
"601","2022/06/29 15:59:59","9001","10086","打倒 1 隻角鹿將軍（NORMAL限定）","71086032","10086106","0","2022/06/13 16:00:00","610086101","71086032","1","0","6006"
"601","2022/06/29 15:59:59","9001","10086","打倒 1 隻角鹿將軍（VERY HARD限定）","71086033","10086107","0","2022/06/13 16:00:00","610086301","71086033","1","0","6010"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-1 (NORMAL)後篇","71087001","10087102","0","2022/06/19 16:00:00","10087101","71087001","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-2 (NORMAL)後篇","71087002","10087102","0","2022/06/19 16:00:00","10087102","71087002","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-3 (NORMAL)後篇","71087003","10087102","0","2022/06/19 16:00:00","10087103","71087003","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-4 (NORMAL)後篇","71087004","10087102","0","2022/06/19 16:00:00","10087104","71087004","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-5 (NORMAL)後篇","71087005","10087102","0","2022/06/19 16:00:00","10087105","71087005","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-6 (NORMAL)後篇","71087006","10087102","0","2022/06/19 16:00:00","10087106","71087006","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-7 (NORMAL)後篇","71087007","10087102","0","2022/06/19 16:00:00","10087107","71087007","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-8 (NORMAL)後篇","71087008","10087102","0","2022/06/19 16:00:00","10087108","71087008","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-9 (NORMAL)後篇","71087009","10087102","0","2022/06/19 16:00:00","10087109","71087009","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-10 (NORMAL)後篇","71087010","10087102","0","2022/06/19 16:00:00","10087110","71087010","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-11 (NORMAL)後篇","71087011","10087102","0","2022/06/19 16:00:00","10087111","71087011","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-12 (NORMAL)後篇","71087012","10087102","0","2022/06/19 16:00:00","10087112","71087012","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-13 (NORMAL)後篇","71087013","10087102","0","2022/06/19 16:00:00","10087113","71087013","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-14 (NORMAL)後篇","71087014","10087102","0","2022/06/19 16:00:00","10087114","71087014","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-15 (NORMAL)後篇","71087015","10087102","0","2022/06/19 16:00:00","10087115","71087015","1","0","6004"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-1 (HARD)後篇","71087016","10087103","0","2022/06/19 16:00:00","10087201","71087016","1","0","6005"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-2 (HARD)後篇","71087017","10087103","0","2022/06/19 16:00:00","10087202","71087017","1","0","6005"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-3 (HARD)後篇","71087018","10087103","0","2022/06/19 16:00:00","10087203","71087018","1","0","6005"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-4 (HARD)後篇","71087019","10087103","0","2022/06/19 16:00:00","10087204","71087019","1","0","6005"
"601","2022/06/29 15:59:59","9003","10087","完成活動冒險1-5 (HARD)後篇","71087020","10087103","0","2022/06/19 16:00:00","10087205","71087020","1","0","6005"
"601","2022/06/29 15:59:59","9011","10087","打倒5隻黑風之精靈（全難易度共通）","71087021","10087105","0","2022/06/19 16:00:00","0","71087021","5","0","6008"
"601","2022/06/29 15:59:59","9011","10087","打倒10隻黑風之精靈（全難易度共通）","71087022","10087105","0","2022/06/19 16:00:00","0","71087022","10","0","6008"
"601","2022/06/29 15:59:59","9011","10087","打倒15隻黑風之精靈（全難易度共通）","71087023","10087105","0","2022/06/19 16:00:00","0","71087023","15","0","6008"
"601","2022/06/29 15:59:59","9011","10087","打倒20隻黑風之精靈（全難易度共通）","71087024","10087105","0","2022/06/19 16:00:00","0","71087024","20","0","6008"
"601","2022/06/29 15:59:59","9011","10087","打倒25隻黑風之精靈（全難易度共通）","71087025","10087105","0","2022/06/19 16:00:00","0","71087025","25","0","6008"
"601","2022/06/29 15:59:59","9011","10087","打倒30隻黑風之精靈（全難易度共通）","71087026","10087105","0","2022/06/19 16:00:00","0","71087026","30","0","6008"
"601","2022/06/29 15:59:59","9001","10087","打倒 1 隻黑風之精靈（NORMAL限定）","71087027","10087106","0","2022/06/19 16:00:00","610087101","71087027","1","0","6006"
"601","2022/06/29 15:59:59","9001","10087","打倒 1 隻黑風之精靈（VERY HARD限定）","71087028","10087107","0","2022/06/19 16:00:00","610087301","71087028","1","0","6010"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-1 (NORMAL)","71088001","10088102","0","2022/07/01 16:00:00","10088101","71088001","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-2 (NORMAL)","71088002","10088102","0","2022/07/01 16:00:00","10088102","71088002","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-3 (NORMAL)","71088003","10088102","0","2022/07/01 16:00:00","10088103","71088003","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-4 (NORMAL)","71088004","10088102","0","2022/07/01 16:00:00","10088104","71088004","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-5 (NORMAL)","71088005","10088102","0","2022/07/01 16:00:00","10088105","71088005","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-6 (NORMAL)","71088006","10088102","0","2022/07/01 16:00:00","10088106","71088006","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-7 (NORMAL)","71088007","10088102","0","2022/07/01 16:00:00","10088107","71088007","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-8 (NORMAL)","71088008","10088102","0","2022/07/01 16:00:00","10088108","71088008","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-9 (NORMAL)","71088009","10088102","0","2022/07/01 16:00:00","10088109","71088009","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-10 (NORMAL)","71088010","10088102","0","2022/07/01 16:00:00","10088110","71088010","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-11 (NORMAL)","71088011","10088102","0","2022/07/01 16:00:00","10088111","71088011","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-12 (NORMAL)","71088012","10088102","0","2022/07/01 16:00:00","10088112","71088012","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-13 (NORMAL)","71088013","10088102","0","2022/07/01 16:00:00","10088113","71088013","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-14 (NORMAL)","71088014","10088102","0","2022/07/01 16:00:00","10088114","71088014","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-15 (NORMAL)","71088015","10088102","0","2022/07/01 16:00:00","10088115","71088015","1","0","6004"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-1 (HARD)","71088016","10088103","0","2022/07/01 16:00:00","10088201","71088016","1","0","6005"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-2 (HARD)","71088017","10088103","0","2022/07/01 16:00:00","10088202","71088017","1","0","6005"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-3 (HARD)","71088018","10088103","0","2022/07/01 16:00:00","10088203","71088018","1","0","6005"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-4 (HARD)","71088019","10088103","0","2022/07/01 16:00:00","10088204","71088019","1","0","6005"
"601","2022/07/19 15:59:59","9003","10088","完成活動任務1-5 (HARD)","71088020","10088103","0","2022/07/01 16:00:00","10088205","71088020","1","0","6005"
"601","2022/07/19 15:59:59","9006","10088","將討伐證交換的獎賞一覽重置1次","71088021","10088104","0","2022/07/01 16:00:00","0","71088021","1","0","6002"
"601","2022/07/19 15:59:59","9006","10088","將討伐證交換的獎賞一覽重置2次","71088022","10088104","0","2022/07/01 16:00:00","0","71088022","2","0","6002"
"601","2022/07/19 15:59:59","9006","10088","將討伐證交換的獎賞一覽重置3次","71088023","10088104","0","2022/07/01 16:00:00","0","71088023","3","0","6002"
"601","2022/07/19 15:59:59","9006","10088","將討伐證交換的獎賞一覽重置4次","71088024","10088104","0","2022/07/01 16:00:00","0","71088024","4","0","6002"
"601","2022/07/19 15:59:59","9006","10088","將討伐證交換的獎勵清單重置5次","71088025","10088104","0","2022/07/01 16:00:00","0","71088025","5","0","6002"
"601","2022/07/19 15:59:59","9011","10088","打倒 5 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088026","10088105","0","2022/07/01 16:00:00","0","71088026","5","0","6008"
"601","2022/07/19 15:59:59","9011","10088","打倒 10 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088027","10088105","0","2022/07/01 16:00:00","0","71088027","10","0","6008"
"601","2022/07/19 15:59:59","9011","10088","打倒 15 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088028","10088105","0","2022/07/01 16:00:00","0","71088028","15","0","6008"
"601","2022/07/19 15:59:59","9011","10088","打倒 20 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088029","10088105","0","2022/07/01 16:00:00","0","71088029","20","0","6008"
"601","2022/07/19 15:59:59","9011","10088","打倒 25 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088030","10088105","0","2022/07/01 16:00:00","0","71088030","25","0","6008"
"601","2022/07/19 15:59:59","9011","10088","打倒 30 隻仇鼠‧怒髮衝冠的啾二（全難易度共通）","71088031","10088105","0","2022/07/01 16:00:00","0","71088031","30","0","6008"
"601","2022/07/19 15:59:59","9001","10088","打倒 1 隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","71088032","10088106","0","2022/07/01 16:00:00","610088301","71088032","1","0","6010"
"601","2022/07/19 15:59:59","9019","10088","打倒 1 隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","71088033","10088107","0","2022/07/01 16:00:00","1008801","71088033","1","0","6006"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-1（NORMAL）","71089001","10089102","0","2022/07/19 16:00:00","10089101","71089001","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-2（NORMAL）","71089002","10089102","0","2022/07/19 16:00:00","10089102","71089002","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-3（NORMAL）","71089003","10089102","0","2022/07/19 16:00:00","10089103","71089003","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-4（NORMAL）","71089004","10089102","0","2022/07/19 16:00:00","10089104","71089004","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-5（NORMAL）","71089005","10089102","0","2022/07/19 16:00:00","10089105","71089005","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-6（NORMAL）","71089006","10089102","0","2022/07/19 16:00:00","10089106","71089006","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-7（NORMAL）","71089007","10089102","0","2022/07/19 16:00:00","10089107","71089007","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-8（NORMAL）","71089008","10089102","0","2022/07/19 16:00:00","10089108","71089008","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-9（NORMAL）","71089009","10089102","0","2022/07/19 16:00:00","10089109","71089009","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-10（NORMAL）","71089010","10089102","0","2022/07/19 16:00:00","10089110","71089010","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-11（NORMAL）","71089011","10089102","0","2022/07/19 16:00:00","10089111","71089011","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-12（NORMAL）","71089012","10089102","0","2022/07/19 16:00:00","10089112","71089012","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-13（NORMAL）","71089013","10089102","0","2022/07/19 16:00:00","10089113","71089013","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-14（NORMAL）","71089014","10089102","0","2022/07/19 16:00:00","10089114","71089014","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-15（NORMAL）","71089015","10089102","0","2022/07/19 16:00:00","10089115","71089015","1","0","6004"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-1（HARD）","71089016","10089103","0","2022/07/19 16:00:00","10089201","71089016","1","0","6005"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-2（HARD）","71089017","10089103","0","2022/07/19 16:00:00","10089202","71089017","1","0","6005"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-3（HARD）","71089018","10089103","0","2022/07/19 16:00:00","10089203","71089018","1","0","6005"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-4（HARD）","71089019","10089103","0","2022/07/19 16:00:00","10089204","71089019","1","0","6005"
"601","2022/07/28 15:59:59","9003","10089","完成活動冒險1-5（HARD）","71089020","10089103","0","2022/07/19 16:00:00","10089205","71089020","1","0","6005"
"601","2022/07/28 15:59:59","9006","10089","將討伐證交換的獎賞一覽重置1次","71089021","10089104","0","2022/07/19 16:00:00","0","71089021","1","0","6002"
"601","2022/07/28 15:59:59","9006","10089","將討伐證交換的獎賞一覽重置2次","71089022","10089104","0","2022/07/19 16:00:00","0","71089022","2","0","6002"
"601","2022/07/28 15:59:59","9006","10089","將討伐證交換的獎賞一覽重置3次","71089023","10089104","0","2022/07/19 16:00:00","0","71089023","3","0","6002"
"601","2022/07/28 15:59:59","9006","10089","將討伐證交換的獎賞一覽重置4次","71089024","10089104","0","2022/07/19 16:00:00","0","71089024","4","0","6002"
"601","2022/07/28 15:59:59","9006","10089","將討伐證交換的獎勵清單重置5次","71089025","10089104","0","2022/07/19 16:00:00","0","71089025","5","0","6002"
"601","2022/07/28 15:59:59","9011","10089","打倒5隻魔物的公主（全難易度共通）","71089026","10089105","0","2022/07/19 16:00:00","0","71089026","5","0","6008"
"601","2022/07/28 15:59:59","9011","10089","打倒10隻魔物的公主（全難易度共通）","71089027","10089105","0","2022/07/19 16:00:00","0","71089027","10","0","6008"
"601","2022/07/28 15:59:59","9011","10089","打倒15隻魔物的公主（全難易度共通）","71089028","10089105","0","2022/07/19 16:00:00","0","71089028","15","0","6008"
"601","2022/07/28 15:59:59","9011","10089","打倒20隻魔物的公主（全難易度共通）","71089029","10089105","0","2022/07/19 16:00:00","0","71089029","20","0","6008"
"601","2022/07/28 15:59:59","9011","10089","打倒25隻魔物的公主（全難易度共通）","71089030","10089105","0","2022/07/19 16:00:00","0","71089030","25","0","6008"
"601","2022/07/28 15:59:59","9011","10089","打倒30隻魔物的公主（全難易度共通）","71089031","10089105","0","2022/07/19 16:00:00","0","71089031","30","0","6008"
"601","2022/07/28 15:59:59","9001","10089","打倒 1 隻魔物的公主（NORMAL限定）","71089032","10089106","0","2022/07/19 16:00:00","610089101","71089032","1","0","6006"
"601","2022/07/28 15:59:59","9001","10089","打倒 1 隻魔物的公主（VERY HARD限定）","71089033","10089107","0","2022/07/19 16:00:00","610089301","71089033","1","0","6010"
