376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e
"2","42801","0","42811","0","0","0","610000","25021","710"
"2","42802","0","42821","0","0","0","610000","25021","710"
"2","42803","0","42831","0","0","0","610000","25021","710"
"2","42804","0","42841","0","0","0","610000","25021","710"
"2","42805","0","42851","0","0","0","610000","25021","710"
"2","42901","0","42911","0","0","0","610000","25021","710"
"2","42902","0","42921","0","0","0","610000","25021","710"
"2","42903","0","42931","0","0","0","610000","25021","710"
"2","42904","0","42941","0","0","0","610000","25021","710"
"2","42905","0","42951","0","0","0","610000","25021","710"
"2","43001","0","43011","0","0","0","610000","25021","710"
"2","43002","0","43021","0","0","0","610000","25021","710"
"2","43003","0","43031","0","0","0","610000","25021","710"
"2","43004","0","43041","0","0","0","610000","25021","710"
"2","43005","0","43051","0","0","0","610000","25021","710"
"2","43101","0","43111","0","0","0","620000","25021","680"
"2","43102","0","43121","0","0","0","620000","25021","680"
"2","43103","0","43131","0","0","0","620000","25021","680"
"2","43104","0","43141","0","0","0","620000","25021","680"
"2","43105","0","43151","0","0","0","620000","25021","680"
"2","43201","0","43211","0","0","0","620000","25021","3400"
"2","43301","0","43311","0","0","0","620000","25021","680"
"2","43302","0","43321","0","0","0","620000","25021","680"
"2","43303","0","43331","0","0","0","620000","25021","680"
"2","43304","0","43341","0","0","0","620000","25021","680"
"2","43305","0","43351","0","0","0","620000","25021","680"
"2","43401","0","43411","0","0","0","620000","25021","680"
"2","43402","0","43421","0","0","0","620000","25021","680"
"2","43403","0","43431","0","0","0","620000","25021","680"
"2","43404","0","43441","0","0","0","620000","25021","680"
"2","43405","0","43451","0","0","0","620000","25021","680"
"2","43501","0","43511","0","0","0","620000","25021","680"
"2","43502","0","43521","0","0","0","620000","25021","680"
"2","43503","0","43531","0","0","0","620000","25021","680"
"2","43504","0","43541","0","0","0","620000","25021","680"
"2","43505","0","43551","0","0","0","620000","25021","680"
"2","43601","0","43611","0","0","0","620000","25021","680"
"2","43602","0","43621","0","0","0","620000","25021","680"
"2","43603","0","43631","0","0","0","620000","25021","680"
"2","43604","0","43641","0","0","0","620000","25021","680"
"2","43605","0","43651","0","0","0","620000","25021","680"
"2","43701","0","43711","0","0","0","620000","25021","680"
"2","43702","0","43721","0","0","0","620000","25021","680"
"2","43703","0","43731","0","0","0","620000","25021","680"
"2","43704","0","43741","0","0","0","620000","25021","680"
"2","43705","0","43751","0","0","0","620000","25021","680"
"2","43801","0","43811","0","0","0","620000","25021","680"
"2","43802","0","43821","0","0","0","620000","25021","680"
"2","43803","0","43831","0","0","0","620000","25021","680"
"2","43804","0","43841","0","0","0","620000","25021","680"
"2","43805","0","43851","0","0","0","620000","25021","680"
"2","43901","0","43911","0","0","0","620000","25021","3400"
"2","44001","0","44011","0","0","0","620000","25021","3400"
"2","44101","0","44111","0","0","0","620000","25021","680"
"2","44102","0","44121","0","0","0","620000","25021","680"
"2","44103","0","44131","0","0","0","620000","25021","680"
"2","44104","0","44141","0","0","0","620000","25021","680"
"2","44105","0","44151","0","0","0","620000","25021","680"
"2","44201","0","44211","0","0","0","620000","25021","680"
"2","44202","0","44221","0","0","0","620000","25021","680"
"2","44203","0","44231","0","0","0","620000","25021","680"
"2","44204","0","44241","0","0","0","620000","25021","680"
"2","44205","0","44251","0","0","0","620000","25021","680"
"2","44301","0","44311","0","0","0","620000","25021","680"
"2","44302","0","44321","0","0","0","620000","25021","680"
"2","44303","0","44331","0","0","0","620000","25021","680"
"2","44304","0","44341","0","0","0","620000","25021","680"
"2","44305","0","44351","0","0","0","620000","25021","680"
"2","44401","0","44411","0","0","0","620000","25021","680"
"2","44402","0","44421","0","0","0","620000","25021","680"
"2","44403","0","44431","0","0","0","620000","25021","680"
"2","44404","0","44441","0","0","0","620000","25021","680"
"2","44405","0","44451","0","0","0","620000","25021","680"
"2","44501","0","44511","0","0","0","620000","25021","680"
"2","44502","0","44521","0","0","0","620000","25021","680"
"2","44503","0","44531","0","0","0","620000","25021","680"
"2","44504","0","44541","0","0","0","620000","25021","680"
"2","44505","0","44551","0","0","0","620000","25021","680"
"2","44601","0","44611","0","0","0","620000","25021","680"
"2","44602","0","44621","0","0","0","620000","25021","680"
"2","44603","0","44631","0","0","0","620000","25021","680"
"2","44604","0","44641","0","0","0","620000","25021","680"
"2","44605","0","44651","0","0","0","620000","25021","680"
"2","44701","0","44711","0","0","0","620000","25021","3400"
"2","44801","0","44811","0","0","0","620000","25021","680"
"2","44802","0","44821","0","0","0","620000","25021","680"
"2","44803","0","44831","0","0","0","620000","25021","680"
"2","44804","0","44841","0","0","0","620000","25021","680"
"2","44805","0","44851","0","0","0","620000","25021","680"
"2","44901","0","44911","0","0","0","620000","25021","3400"
"2","45001","0","45011","0","0","0","620000","25021","680"
"2","45002","0","45021","0","0","0","620000","25021","680"
"2","45003","0","45031","0","0","0","620000","25021","680"
"2","45004","0","45041","0","0","0","620000","25021","680"
"2","45005","0","45051","0","0","0","620000","25021","680"
"2","45101","0","45111","0","0","0","620000","25021","680"
"2","45102","0","45121","0","0","0","620000","25021","680"
"2","45103","0","45131","0","0","0","620000","25021","680"
"2","45104","0","45141","0","0","0","620000","25021","680"
"2","45105","0","45151","0","0","0","620000","25021","680"
"2","45201","0","45211","0","0","0","620000","25021","3400"
"2","45301","0","45311","0","0","0","620000","25021","680"
"2","45302","0","45321","0","0","0","620000","25021","680"
"2","45303","0","45331","0","0","0","620000","25021","680"
"2","45304","0","45341","0","0","0","620000","25021","680"
"2","45305","0","45351","0","0","0","620000","25021","680"
"2","45401","0","45411","0","0","0","620000","25021","680"
"2","45402","0","45421","0","0","0","620000","25021","680"
"2","45403","0","45431","0","0","0","620000","25021","680"
"2","45404","0","45441","0","0","0","620000","25021","680"
"2","45405","0","45451","0","0","0","620000","25021","680"
"2","45501","0","45511","0","0","0","620000","25021","3400"
"2","45601","0","45611","0","0","0","620000","25021","680"
"2","45602","0","45621","0","0","0","620000","25021","680"
"2","45603","0","45631","0","0","0","620000","25021","680"
"2","45604","0","45641","0","0","0","620000","25021","680"
"2","45605","0","45651","0","0","0","620000","25021","680"
"2","45701","0","45711","0","0","0","620000","25021","680"
"2","45702","0","45721","0","0","0","620000","25021","680"
"2","45703","0","45731","0","0","0","620000","25021","680"
"2","45704","0","45741","0","0","0","620000","25021","680"
"2","45705","0","45751","0","0","0","620000","25021","680"
"2","45801","0","45811","0","0","0","620000","25021","680"
"2","45802","0","45821","0","0","0","620000","25021","680"
"2","45803","0","45831","0","0","0","620000","25021","680"
"2","45804","0","45841","0","0","0","620000","25021","680"
"2","45805","0","45851","0","0","0","620000","25021","680"
"2","45901","0","45911","0","0","0","620000","25021","3400"
"2","46001","0","46011","0","0","0","620000","25021","680"
"2","46002","0","46021","0","0","0","620000","25021","680"
"2","46003","0","46031","0","0","0","620000","25021","680"
"2","46004","0","46041","0","0","0","620000","25021","680"
"2","46005","0","46051","0","0","0","620000","25021","680"
"2","46101","0","46111","0","0","0","620000","25021","680"
"2","46102","0","46121","0","0","0","620000","25021","680"
"2","46103","0","46131","0","0","0","620000","25021","680"
"2","46104","0","46141","0","0","0","620000","25021","680"
"2","46105","0","46151","0","0","0","620000","25021","680"
"2","46201","0","46211","0","0","0","620000","25021","3400"
"2","46301","0","46311","0","0","0","620000","25021","680"
"2","46302","0","46321","0","0","0","620000","25021","680"
"2","46303","0","46331","0","0","0","620000","25021","680"
"2","46304","0","46341","0","0","0","620000","25021","680"
"2","46305","0","46351","0","0","0","620000","25021","680"
"2","46401","0","46411","0","0","0","620000","25021","3400"
"2","46501","0","46511","0","0","0","620000","25021","3400"
"2","46601","0","46611","0","0","0","620000","25021","3400"
"2","46701","0","46711","0","0","0","620000","25021","680"
"2","46702","0","46721","0","0","0","620000","25021","680"
"2","46703","0","46731","0","0","0","620000","25021","680"
"2","46704","0","46741","0","0","0","620000","25021","680"
"2","46705","0","46751","0","0","0","620000","25021","680"
"2","46801","0","46811","0","0","0","620000","25021","3400"
"2","46901","0","46911","0","0","0","620000","25021","680"
"2","46902","0","46921","0","0","0","620000","25021","680"
"2","46903","0","46931","0","0","0","620000","25021","680"
"2","46904","0","46941","0","0","0","620000","25021","680"
"2","46905","0","46951","0","0","0","620000","25021","680"
"2","47001","0","47011","0","0","0","620000","25021","680"
"2","47002","0","47021","0","0","0","620000","25021","680"
"2","47003","0","47031","0","0","0","620000","25021","680"
"2","47004","0","47041","0","0","0","620000","25021","680"
"2","47005","0","47051","0","0","0","620000","25021","680"
"2","47101","0","47111","0","0","0","620000","25021","680"
"2","47102","0","47121","0","0","0","620000","25021","680"
"2","47103","0","47131","0","0","0","620000","25021","680"
"2","47104","0","47141","0","0","0","620000","25021","680"
"2","47105","0","47151","0","0","0","620000","25021","680"
"2","47201","0","47211","0","0","0","620000","25021","680"
"2","47202","0","47221","0","0","0","620000","25021","680"
"2","47203","0","47231","0","0","0","620000","25021","680"
"2","47204","0","47241","0","0","0","620000","25021","680"
"2","47205","0","47251","0","0","0","620000","25021","680"
"2","47301","0","47311","0","0","0","620000","25021","680"
"2","47302","0","47321","0","0","0","620000","25021","680"
"2","47303","0","47331","0","0","0","620000","25021","680"
"2","47304","0","47341","0","0","0","620000","25021","680"
"2","47305","0","47351","0","0","0","620000","25021","680"
"2","47401","0","47411","0","0","0","620000","25021","680"
"2","47402","0","47421","0","0","0","620000","25021","680"
"2","47403","0","47431","0","0","0","620000","25021","680"
"2","47404","0","47441","0","0","0","620000","25021","680"
"2","47405","0","47451","0","0","0","620000","25021","680"
"2","47501","0","47511","0","0","0","620000","25021","680"
"2","47502","0","47521","0","0","0","620000","25021","680"
"2","47503","0","47531","0","0","0","620000","25021","680"
"2","47504","0","47541","0","0","0","620000","25021","680"
"2","47505","0","47551","0","0","0","620000","25021","680"
"2","47601","0","47611","0","0","0","620000","25021","680"
"2","47602","0","47621","0","0","0","620000","25021","680"
"2","47603","0","47631","0","0","0","620000","25021","680"
"2","47604","0","47641","0","0","0","620000","25021","680"
"2","47605","0","47651","0","0","0","620000","25021","680"
"2","47701","0","47711","0","0","0","620000","25021","680"
"2","47702","0","47721","0","0","0","620000","25021","680"
"2","47703","0","47731","0","0","0","620000","25021","680"
"2","47704","0","47741","0","0","0","620000","25021","680"
"2","47705","0","47751","0","0","0","620000","25021","680"
"2","47801","0","47811","0","0","0","620000","25021","680"
"2","47802","0","47821","0","0","0","620000","25021","680"
"2","47803","0","47831","0","0","0","620000","25021","680"
"2","47804","0","47841","0","0","0","620000","25021","680"
"2","47805","0","47851","0","0","0","620000","25021","680"
"2","47901","0","47911","0","0","0","620000","25021","3400"
"2","48001","0","48011","0","0","0","620000","25021","680"
"2","48002","0","48021","0","0","0","620000","25021","680"
"2","48003","0","48031","0","0","0","620000","25021","680"
"2","48004","0","48041","0","0","0","620000","25021","680"
"2","48005","0","48051","0","0","0","620000","25021","680"
"2","48101","0","48111","0","0","0","620000","25021","680"
"2","48102","0","48121","0","0","0","620000","25021","680"
"2","48103","0","48131","0","0","0","620000","25021","680"
"2","48104","0","48141","0","0","0","620000","25021","680"
"2","48105","0","48151","0","0","0","620000","25021","680"
"2","48201","0","48211","0","0","0","620000","25021","680"
"2","48202","0","48221","0","0","0","620000","25021","680"
"2","48203","0","48231","0","0","0","620000","25021","680"
"2","48204","0","48241","0","0","0","620000","25021","680"
"2","48205","0","48251","0","0","0","620000","25021","680"
"2","48301","0","48311","0","0","0","630000","25021","690"
"2","48302","0","48321","0","0","0","630000","25021","690"
"2","48303","0","48331","0","0","0","630000","25021","690"
"2","48304","0","48341","0","0","0","630000","25021","690"
"2","48305","0","48351","0","0","0","630000","25021","690"
"2","48401","0","48411","0","0","0","630000","25021","3450"
"2","48501","0","48511","0","0","0","630000","25021","690"
"2","48502","0","48521","0","0","0","630000","25021","690"
"2","48503","0","48531","0","0","0","630000","25021","690"
"2","48504","0","48541","0","0","0","630000","25021","690"
"2","48505","0","48551","0","0","0","630000","25021","690"
"2","48601","0","48611","0","0","0","630000","25021","3450"
"2","48701","0","48711","0","0","0","630000","25021","690"
"2","48702","0","48721","0","0","0","630000","25021","690"
"2","48703","0","48731","0","0","0","630000","25021","690"
"2","48704","0","48741","0","0","0","630000","25021","690"
"2","48705","0","48751","0","0","0","630000","25021","690"
"2","48801","0","48811","0","0","0","630000","25021","690"
"2","48802","0","48821","0","0","0","630000","25021","690"
"2","48803","0","48831","0","0","0","630000","25021","690"
"2","48804","0","48841","0","0","0","630000","25021","690"
"2","48805","0","48851","0","0","0","630000","25021","690"
"2","48901","0","48911","0","0","0","630000","25021","690"
"2","48902","0","48921","0","0","0","630000","25021","690"
"2","48903","0","48931","0","0","0","630000","25021","690"
"2","48904","0","48941","0","0","0","630000","25021","690"
"2","48905","0","48951","0","0","0","630000","25021","690"
"2","49001","0","49011","0","0","0","630000","25021","690"
"2","49002","0","49021","0","0","0","630000","25021","690"
"2","49003","0","49031","0","0","0","630000","25021","690"
"2","49004","0","49041","0","0","0","630000","25021","690"
"2","49005","0","49051","0","0","0","630000","25021","690"
"2","49101","0","49111","0","0","0","630000","25021","690"
"2","49102","0","49121","0","0","0","630000","25021","690"
"2","49103","0","49131","0","0","0","630000","25021","690"
"2","49104","0","49141","0","0","0","630000","25021","690"
"2","49105","0","49151","0","0","0","630000","25021","690"
"2","49201","0","49211","0","0","0","630000","25021","690"
"2","49202","0","49221","0","0","0","630000","25021","690"
"2","49203","0","49231","0","0","0","630000","25021","690"
"2","49204","0","49241","0","0","0","630000","25021","690"
"2","49205","0","49251","0","0","0","630000","25021","690"
"2","49301","0","49311","0","0","0","630000","25021","690"
"2","49302","0","49321","0","0","0","630000","25021","690"
"2","49303","0","49331","0","0","0","630000","25021","690"
"2","49304","0","49341","0","0","0","630000","25021","690"
"2","49305","0","49351","0","0","0","630000","25021","690"
"2","49401","0","49411","0","0","0","630000","25021","3450"
"2","49501","0","49511","0","0","0","630000","25021","690"
"2","49502","0","49521","0","0","0","630000","25021","690"
"2","49503","0","49531","0","0","0","630000","25021","690"
"2","49504","0","49541","0","0","0","630000","25021","690"
"2","49505","0","49551","0","0","0","630000","25021","690"
"2","49601","0","49611","0","0","0","630000","25021","690"
"2","49602","0","49621","0","0","0","630000","25021","690"
"2","49603","0","49631","0","0","0","630000","25021","690"
"2","49604","0","49641","0","0","0","630000","25021","690"
"2","49605","0","49651","0","0","0","630000","25021","690"
"2","49701","0","49711","0","0","0","630000","25021","3450"
"2","49801","0","49811","0","0","0","630000","25021","3450"
"2","49901","0","49911","0","0","0","630000","25021","690"
"2","49902","0","49921","0","0","0","630000","25021","690"
"2","49903","0","49931","0","0","0","630000","25021","690"
"2","49904","0","49941","0","0","0","630000","25021","690"
"2","49905","0","49951","0","0","0","630000","25021","690"
"2","50001","0","50011","0","0","0","630000","25021","690"
"2","50002","0","50021","0","0","0","630000","25021","690"
"2","50003","0","50031","0","0","0","630000","25021","690"
"2","50004","0","50041","0","0","0","630000","25021","690"
"2","50005","0","50051","0","0","0","630000","25021","690"
"2","50101","0","50111","0","0","0","630000","25021","690"
"2","50102","0","50121","0","0","0","630000","25021","690"
"2","50103","0","50131","0","0","0","630000","25021","690"
"2","50104","0","50141","0","0","0","630000","25021","690"
"2","50105","0","50151","0","0","0","630000","25021","690"
"2","50201","0","50211","0","0","0","630000","25021","3450"
"2","50301","0","50311","0","0","0","630000","25021","690"
"2","50302","0","50321","0","0","0","630000","25021","690"
"2","50303","0","50331","0","0","0","630000","25021","690"
"2","50304","0","50341","0","0","0","630000","25021","690"
"2","50305","0","50351","0","0","0","630000","25021","690"
"2","50401","0","50411","0","0","0","630000","25021","690"
"2","50402","0","50421","0","0","0","630000","25021","690"
"2","50403","0","50431","0","0","0","630000","25021","690"
"2","50404","0","50441","0","0","0","630000","25021","690"
"2","50405","0","50451","0","0","0","630000","25021","690"
"2","50501","0","50511","0","0","0","630000","25021","690"
"2","50502","0","50521","0","0","0","630000","25021","690"
"2","50503","0","50531","0","0","0","630000","25021","690"
"2","50504","0","50541","0","0","0","630000","25021","690"
"2","50505","0","50551","0","0","0","630000","25021","690"
"2","50601","0","50611","0","0","0","630000","25021","3450"
"2","50701","0","50711","0","0","0","630000","25021","690"
"2","50702","0","50721","0","0","0","630000","25021","690"
"2","50703","0","50731","0","0","0","630000","25021","690"
"2","50704","0","50741","0","0","0","630000","25021","690"
"2","50705","0","50751","0","0","0","630000","25021","690"
"2","50801","0","50811","0","0","0","630000","25021","690"
"2","50802","0","50821","0","0","0","630000","25021","690"
"2","50803","0","50831","0","0","0","630000","25021","690"
"2","50804","0","50841","0","0","0","630000","25021","690"
"2","50805","0","50851","0","0","0","630000","25021","690"
"2","50901","0","50911","0","0","0","630000","25021","3450"
"2","51001","0","51011","0","0","0","630000","25021","690"
"2","51002","0","51021","0","0","0","630000","25021","690"
"2","51003","0","51031","0","0","0","630000","25021","690"
"2","51004","0","51041","0","0","0","630000","25021","690"
"2","51005","0","51051","0","0","0","630000","25021","690"
"2","51101","0","51111","0","0","0","630000","25021","690"
"2","51102","0","51121","0","0","0","630000","25021","690"
"2","51103","0","51131","0","0","0","630000","25021","690"
"2","51104","0","51141","0","0","0","630000","25021","690"
"2","51105","0","51151","0","0","0","630000","25021","690"
"2","51201","0","51211","0","0","0","630000","25021","3450"
"2","51301","0","51311","0","0","0","630000","25021","690"
"2","51302","0","51321","0","0","0","630000","25021","690"
"2","51303","0","51331","0","0","0","630000","25021","690"
"2","51304","0","51341","0","0","0","630000","25021","690"
"2","51305","0","51351","0","0","0","630000","25021","690"
"2","51401","0","51411","0","0","0","630000","25021","690"
"2","51402","0","51421","0","0","0","630000","25021","690"
"2","51403","0","51431","0","0","0","630000","25021","690"
"2","51404","0","51441","0","0","0","630000","25021","690"
"2","51405","0","51451","0","0","0","630000","25021","690"
"2","51501","0","51511","0","0","0","630000","25021","690"
"2","51502","0","51521","0","0","0","630000","25021","690"
"2","51503","0","51531","0","0","0","630000","25021","690"
"2","51504","0","51541","0","0","0","630000","25021","690"
"2","51505","0","51551","0","0","0","630000","25021","690"
"2","51601","0","51611","0","0","0","630000","25021","690"
"2","51602","0","51621","0","0","0","630000","25021","690"
"2","51603","0","51631","0","0","0","630000","25021","690"
"2","51604","0","51641","0","0","0","630000","25021","690"
"2","51605","0","51651","0","0","0","630000","25021","690"
"2","51701","0","51711","0","0","0","630000","25021","690"
"2","51702","0","51721","0","0","0","630000","25021","690"
"2","51703","0","51731","0","0","0","630000","25021","690"
"2","51704","0","51741","0","0","0","630000","25021","690"
"2","51705","0","51751","0","0","0","630000","25021","690"
"2","51801","0","51811","0","0","0","630000","25021","3450"
"2","51901","0","51911","0","0","0","630000","25021","3450"
"2","52001","0","52011","0","0","0","630000","25021","3450"
"2","52101","0","52111","0","0","0","630000","25021","690"
"2","52102","0","52121","0","0","0","630000","25021","690"
"2","52103","0","52131","0","0","0","630000","25021","690"
"2","52104","0","52141","0","0","0","630000","25021","690"
"2","52105","0","52151","0","0","0","630000","25021","690"
"2","52201","0","52211","0","0","0","630000","25021","3450"
"2","52301","0","52311","0","0","0","630000","25021","690"
"2","52302","0","52321","0","0","0","630000","25021","690"
"2","52303","0","52331","0","0","0","630000","25021","690"
"2","52304","0","52341","0","0","0","630000","25021","690"
"2","52305","0","52351","0","0","0","630000","25021","690"
"2","52401","0","52411","0","0","0","630000","25021","3450"
"2","52501","0","52511","0","0","0","630000","25021","690"
"2","52502","0","52521","0","0","0","630000","25021","690"
"2","52503","0","52531","0","0","0","630000","25021","690"
"2","52504","0","52541","0","0","0","630000","25021","690"
"2","52505","0","52551","0","0","0","630000","25021","690"
"2","52601","0","52611","0","0","0","630000","25021","690"
"2","52602","0","52621","0","0","0","630000","25021","690"
"2","52603","0","52631","0","0","0","630000","25021","690"
"2","52604","0","52641","0","0","0","630000","25021","690"
"2","52605","0","52651","0","0","0","630000","25021","690"
"2","52701","0","52711","0","0","0","630000","25021","690"
"2","52702","0","52721","0","0","0","630000","25021","690"
"2","52703","0","52731","0","0","0","630000","25021","690"
"2","52704","0","52741","0","0","0","630000","25021","690"
"2","52705","0","52751","0","0","0","630000","25021","690"
"2","52801","0","52811","0","0","0","630000","25021","3450"
"2","52901","0","52911","0","0","0","630000","25021","690"
"2","52902","0","52921","0","0","0","630000","25021","690"
"2","52903","0","52931","0","0","0","630000","25021","690"
"2","52904","0","52941","0","0","0","630000","25021","690"
"2","52905","0","52951","0","0","0","630000","25021","690"
"2","53001","0","53011","0","0","0","630000","25021","690"
"2","53002","0","53021","0","0","0","630000","25021","690"
"2","53003","0","53031","0","0","0","630000","25021","690"
"2","53004","0","53041","0","0","0","630000","25021","690"
"2","53005","0","53051","0","0","0","630000","25021","690"
"2","53101","0","53111","0","0","0","630000","25021","690"
"2","53102","0","53121","0","0","0","630000","25021","690"
"2","53103","0","53131","0","0","0","630000","25021","690"
"2","53104","0","53141","0","0","0","630000","25021","690"
"2","53105","0","53151","0","0","0","630000","25021","690"
"2","53201","0","53211","0","0","0","630000","25021","3450"
"2","53301","0","53311","0","0","0","630000","25021","690"
"2","53302","0","53321","0","0","0","630000","25021","690"
"2","53303","0","53331","0","0","0","630000","25021","690"
"2","53304","0","53341","0","0","0","630000","25021","690"
"2","53305","0","53351","0","0","0","630000","25021","690"
"2","53401","0","53411","0","0","0","630000","25021","690"
"2","53402","0","53421","0","0","0","630000","25021","690"
"2","53403","0","53431","0","0","0","630000","25021","690"
"2","53404","0","53441","0","0","0","630000","25021","690"
"2","53405","0","53451","0","0","0","630000","25021","690"
"2","53501","0","53511","0","0","0","640000","25021","3500"
"2","53601","0","53611","0","0","0","640000","25021","3500"
"2","53701","0","53711","0","0","0","640000","25021","3500"
"2","53801","0","53811","0","0","0","640000","25021","3500"
"2","53901","0","53911","0","0","0","640000","25021","3500"
"2","54001","0","54011","0","0","0","640000","25021","3500"
"2","54101","0","54111","0","0","0","640000","25021","700"
"2","54102","0","54121","0","0","0","640000","25021","700"
"2","54103","0","54131","0","0","0","640000","25021","700"
"2","54104","0","54141","0","0","0","640000","25021","700"
"2","54105","0","54151","0","0","0","640000","25021","700"
"2","54201","0","54211","0","0","0","640000","25021","700"
"2","54202","0","54221","0","0","0","640000","25021","700"
"2","54203","0","54231","0","0","0","640000","25021","700"
"2","54204","0","54241","0","0","0","640000","25021","700"
"2","54205","0","54251","0","0","0","640000","25021","700"
"2","54301","0","54311","0","0","0","640000","25021","700"
"2","54302","0","54321","0","0","0","640000","25021","700"
"2","54303","0","54331","0","0","0","640000","25021","700"
"2","54304","0","54341","0","0","0","640000","25021","700"
"2","54305","0","54351","0","0","0","640000","25021","700"
"2","54401","0","54411","0","0","0","640000","25021","700"
"2","54402","0","54421","0","0","0","640000","25021","700"
"2","54403","0","54431","0","0","0","640000","25021","700"
"2","54404","0","54441","0","0","0","640000","25021","700"
"2","54405","0","54451","0","0","0","640000","25021","700"
"2","54501","0","54511","0","0","0","640000","25021","3500"
"2","54601","0","54611","0","0","0","640000","25021","3500"
"2","54701","0","54711","0","0","0","640000","25021","700"
"2","54702","0","54721","0","0","0","640000","25021","700"
"2","54703","0","54731","0","0","0","640000","25021","700"
"2","54704","0","54741","0","0","0","640000","25021","700"
"2","54705","0","54751","0","0","0","640000","25021","700"
"2","54801","0","54811","0","0","0","640000","25021","3500"
"2","54901","0","54911","0","0","0","640000","25021","700"
"2","54902","0","54921","0","0","0","640000","25021","700"
"2","54903","0","54931","0","0","0","640000","25021","700"
"2","54904","0","54941","0","0","0","640000","25021","700"
"2","54905","0","54951","0","0","0","640000","25021","700"
"2","55001","0","55011","0","0","0","640000","25021","700"
"2","55002","0","55021","0","0","0","640000","25021","700"
"2","55003","0","55031","0","0","0","640000","25021","700"
"2","55004","0","55041","0","0","0","640000","25021","700"
"2","55005","0","55051","0","0","0","640000","25021","700"
"2","55101","0","55111","0","0","0","640000","25021","700"
"2","55102","0","55121","0","0","0","640000","25021","700"
"2","55103","0","55131","0","0","0","640000","25021","700"
"2","55104","0","55141","0","0","0","640000","25021","700"
"2","55105","0","55151","0","0","0","640000","25021","700"
"2","55201","0","55211","0","0","0","640000","25021","700"
"2","55202","0","55221","0","0","0","640000","25021","700"
"2","55203","0","55231","0","0","0","640000","25021","700"
"2","55204","0","55241","0","0","0","640000","25021","700"
"2","55205","0","55251","0","0","0","640000","25021","700"
"2","55301","0","55311","0","0","0","640000","25021","700"
"2","55302","0","55321","0","0","0","640000","25021","700"
"2","55303","0","55331","0","0","0","640000","25021","700"
"2","55304","0","55341","0","0","0","640000","25021","700"
"2","55305","0","55351","0","0","0","640000","25021","700"
"2","55401","0","55411","0","0","0","640000","25021","700"
"2","55402","0","55421","0","0","0","640000","25021","700"
"2","55403","0","55431","0","0","0","640000","25021","700"
"2","55404","0","55441","0","0","0","640000","25021","700"
"2","55405","0","55451","0","0","0","640000","25021","700"
"2","55501","0","55511","0","0","0","640000","25021","700"
"2","55502","0","55521","0","0","0","640000","25021","700"
"2","55503","0","55531","0","0","0","640000","25021","700"
"2","55504","0","55541","0","0","0","640000","25021","700"
"2","55505","0","55551","0","0","0","640000","25021","700"
"2","55601","0","55611","0","0","0","640000","25021","700"
"2","55602","0","55621","0","0","0","640000","25021","700"
"2","55603","0","55631","0","0","0","640000","25021","700"
"2","55604","0","55641","0","0","0","640000","25021","700"
"2","55605","0","55651","0","0","0","640000","25021","700"
"2","55701","0","55711","0","0","0","640000","25021","700"
"2","55702","0","55721","0","0","0","640000","25021","700"
"2","55703","0","55731","0","0","0","640000","25021","700"
"2","55704","0","55741","0","0","0","640000","25021","700"
"2","55705","0","55751","0","0","0","640000","25021","700"
"2","55801","0","55811","0","0","0","640000","25021","3500"
"2","55901","0","55911","0","0","0","640000","25021","3500"
"2","56001","0","56011","0","0","0","640000","25021","700"
"2","56002","0","56021","0","0","0","640000","25021","700"
"2","56003","0","56031","0","0","0","640000","25021","700"
"2","56004","0","56041","0","0","0","640000","25021","700"
"2","56005","0","56051","0","0","0","640000","25021","700"
"2","56101","0","56111","0","0","0","640000","25021","3500"
"2","56201","0","56211","0","0","0","640000","25021","3500"
"2","56301","0","56311","0","0","0","640000","25021","700"
"2","56302","0","56321","0","0","0","640000","25021","700"
"2","56303","0","56331","0","0","0","640000","25021","700"
"2","56304","0","56341","0","0","0","640000","25021","700"
"2","56305","0","56351","0","0","0","640000","25021","700"
"2","56401","0","56411","0","0","0","640000","25021","700"
"2","56402","0","56421","0","0","0","640000","25021","700"
"2","56403","0","56431","0","0","0","640000","25021","700"
"2","56404","0","56441","0","0","0","640000","25021","700"
"2","56405","0","56451","0","0","0","640000","25021","700"
"2","56501","0","56511","0","0","0","640000","25021","700"
"2","56502","0","56521","0","0","0","640000","25021","700"
"2","56503","0","56531","0","0","0","640000","25021","700"
"2","56504","0","56541","0","0","0","640000","25021","700"
"2","56505","0","56551","0","0","0","640000","25021","700"
"2","56601","0","56611","0","0","0","640000","25021","700"
"2","56602","0","56621","0","0","0","640000","25021","700"
