0a6ab1f81b35af8ffa196a0f9729b93c6b4b7b03cfee46d8fd1cf4846baca7f7,ffaa8a557ee5a033673935ebc4901eb3d687287c68f1f5e9fd20e3073eb17e41,c0d0c10bcb936e7fe3ad68320b19629c80fdcf86283c973e7d0a38d1f2a04151,8f58380dc9052420d32e9f985cb45e8de9e68a858b983a74bf0ce6a64c934dae,c40e90f79386aa422e3ee8ffd16b8636ac1adf202fa410fb8c6836747d051636,f9707cce22d8e6226bb58b63c60d0e536a495c25a1c0dea8eed49cbbd9cc8526,cb8517166c4887562a575d1b4d67be0579cf0593a73265d81ef1e12e70f71d0c,f7567f1e0cc1e887032e6347a903db6e7572a7b8244f38051dcd11b00db3df6a,2e77ee6629d522b70955917d967346a36be7de28330cbe2adf9979e17d4b55ae,ff1f30e13e26f48ce2760ca2a7bd0431dc4c717b2a674e5a1be18aa778d23c96,e8170866b35b881886ef1059457915e29e4540972cf5233dc9a4aaeff3ce7021,845a660ad418cd3749c7d3a7c7484ff713f93110a242cc3ab5723c15ea8b1b0d,bfd67fca71e2689216949512c4019ec68229e14e308b42b39026e7fa5b3c0046,275fc9a64e93cfca63f9cf4233db211e005d39b9159a18b3197e045f6d89cd37,145788e2d69bb85849579c830debc1d0db93698700aff08589141263f51c143e,91a4265f907b0ebd5e1cbb0d98bf72d347a758deb5b9d311a75a472c9983ae0b,934552fb6d4493f5ce5e9bdd1d914ae440254b7d9bbd4d92dfa5be276bc8d5fb,0303aed0c17edf0b9cccc7d89e6f356abdfd7f3e77bc1ea63b16feb79b77b821,6f9b413c3db645a5021fbea17a2d74b020283c8468e599fff97894cb231ab76c,7750d264af278f7fcf662410ca07172b3696cf665cb446c6e294a36ee72146dc,f34064e63655d232f8179ba544d1706d91640eec8f21e453bd9cce937670bda0,ba0aeaf47c56cadaa9cb7be5b98f9dc76922c42528e845a5c172d771ff0e6da0,e0092e46352bd8a7f35b5cbd50bfbda23c254f642cd9c0db6ae8a23b0da305c8,df5df5e1848ce123704b111eec3834689f3151ee6496431361f9f29a995d093d,489df69a11a6914673bb4062e8f5896e0d3330659dcb4dc20bd1264753972fce,74042a82dd122bc60f1480deafb15abb23d784390326a0ece34a7760cd5856cc,a880947333814d4c22364a0d64d3f0b2fec4bab7f7f01709dac0185fe70c6212,c9105da99990b6926c010b6261c610fe54c256cffb195abcbbcf7bc0eb854bae,f4c85df86fe85fd30378a5516414a2473b266d37d7342126170b6ab280f26069,ac22006cc615583ca4048b4c89f35860a64137a4641922259577ba91586c4189,0c678662e4fe3e1d1fab08b18a58778627788239f674242b520b3a0eaeed8cab,775cd85facc07d6dd2505a4f806044813fdce1171a16607e5f2720861dc4c8ce,502a3c48d001e1555bd9151a9f0977047835fd05b5e9f47948f5b6eb6f202fe7,4f24f211fc8c2b5a24f32e2b76fd9c2fdf58bcbe8e40fee75121447690caa168
"20068","-85","bgm_MC115","2006801","0","0","bgm_MC115","1.2","0","0","20068101","-52","510331","0","660068001","800","81013701","1","81013701","650068011","1","0.5","0","65","90","0","0","5137301","0.85","837","0","Boss戰（NORMAL）","0","1"
"20068","110","bgm_MC115","2006802","0","0","bgm_MC115","1.2","0","0","20068201","30","510332","0","660068002","720","81013702","1","81013702","650068021","2","0.5","0","65","90","0","0","5137302","0.85","-77","0","Boss戰（HARD）","0","1"
"20068","-40","bgm_MC115","2006803","0","0","bgm_MC115","1.2","0","0","20068201","-90","510333","0","660068003","490","81013702","1","81013702","650068031","3","0.5","0","65","90","0","0","5137308","0.85","421","0","Boss戰（VERY HARD）","0","1"
"20069","-85","bgm_MC066","2006901","0","0.7","bgm_MC066","1","0","10","20069101","-64","510331","-10","660069001","800","81012607","1","81012607","650069011","1","0.8","0.55","145","90","-25","0","5126301","1.5","912","0","Boss戰（NORMAL）","0","1"
"20069","-10","bgm_MC066","2006902","0","0.7","bgm_MC066","1","0","10","20069201","48","510332","-10","660069002","145","81012608","1","81012608","650069021","2","0.8","0.55","145","90","-25","0","5126302","1.5","-260","0","Boss戰（HARD）","0","1"
"20069","-70","bgm_MC066","2006903","0","0.7","bgm_MC066","1","0","10","20069201","-60","510333","-10","660069003","480","81012608","1","81012608","650069031","3","0.8","0.6","145","90","-25","0","5126308","1.5","475","0","Boss戰（VERY HARD）","0","1"
"20070","-85","bgm_MC077","2007001","0","0.8","bgm_MC077","1","0","10","20070101","-64","510331","-10","660070001","800","101111","1","101113","650070011","1","0.95","0.65","200","90","-25","0","5128301","1.85","912","0","Boss戰（NORMAL）","0","1"
"20070","-10","bgm_MC077","2007002","0","0.8","bgm_MC077","1","0","10","20070201","28","510332","-10","660070002","145","101131","1","81012801","650070021","2","0.95","0.65","200","90","-25","0","5128302","1.85","-267","0","Boss戰（HARD）","0","1"
"20070","-70","bgm_MC077","2007003","0","0.8","bgm_MC077","1","0","10","20070201","-81","510333","-10","660070003","480","101131","1","81012801","650070031","3","0.95","0.65","200","90","-25","0","5128308","1.85","478","0","Boss戰（VERY HARD）","0","1"
"20071","-40","bgm_MC085","2007101","0","0.8","bgm_MC085","1","0","10","20071101","-26","510331","-10","660071001","770","81011401","1","81011401","650071011","1","0.8","0.55","110","90","0","0","5130301","1.2","805","0","Boss戰（NORMAL）","0","1"
"20071","-40","bgm_MC085","2007102","0","0.8","bgm_MC085","1","0","10","20071201","37","510332","-10","660071002","450","81013002","1","81013002","650071021","2","0.8","0.55","110","90","0","0","5130302","1.2","-166","0","Boss戰（HARD）","0","1"
"20071","-40","bgm_MC085","2007103","0","0.8","bgm_MC085","1","0","10","20071201","-60","510333","-10","660071003","450","81013002","1","81013002","650071031","3","0.8","0.6","110","90","0","0","5130308","1.2","470","0","Boss戰（VERY HARD）","0","1"
"20072","-85","bgm_MC094","2007201","0","1.25","bgm_MC094","1","0","10","20072101","-68","510331","-30","660072001","800","100943","1","100943","650072011","1","0.65","0.9","450","90","-60","0","5132301","1","660","0","Boss戰（NORMAL）","0","1"
"20072","-10","bgm_MC094","2007202","0","1.25","bgm_MC094","1","0","10","20072201","-10","510332","-30","660072002","145","100963","1","100963","650072021","2","0.65","0.9","450","90","-60","0","5132302","1","-287","0","Boss戰（HARD）","0","1"
"20072","-70","bgm_MC094","2007203","0","1.25","bgm_MC094","1","0","10","20072201","-81","510333","-30","660072003","480","100963","1","100963","650072031","3","0.65","0.95","450","90","-60","0","5132308","1","465","0","Boss戰（VERY HARD）","0","1"
"20073","-85","bgm_MC101","2007301","0","0.8","bgm_MC101","1","0","10","20073102","-80","510451","-10","660073001","800","81013403","1","81013401","650073011","1","0.9","0.65","500","90","-50","0","5134301","1.85","-8","0","Boss戰（NORMAL）","0","1"
"20073","-10","bgm_MC101","2007302","0","0.8","bgm_MC101","1","0","10","20073201","24","510452","-10","660073002","145","81013404","1","81013402","650073021","2","0.9","0.65","500","90","-50","0","5134302","1.85","-878","0","Boss戰（HARD）","0","1"
"20073","-70","bgm_MC101","2007303","0","0.8","bgm_MC101","1","0","10","20073201","53","510452","-10","660073003","480","81013404","1","81013402","650073031","3","0.9","0.65","500","90","-50","0","5134308","1.85","-356","0","Boss戰（VERY HARD）","0","1"
"20074","-85","bgm_MC126","2007401","0","0.68","bgm_MC126","1","0","30","20074102","-82","510462","0","660074001","800","101953","1","101953","650074011","1","0.9","0.7","90","90","0","0","5140301","1.4","467","0","Boss戰（NORMAL）","0","1"
"20074","-10","bgm_MC126","2007402","0","0.68","bgm_MC126","1","0","30","20074201","34","510462","0","660074002","145","101953","1","101953","650074021","2","0.9","0.55","90","90","0","0","5140302","1.4","-287","0","Boss戰（HARD）","0","1"
"20074","-70","bgm_MC126","2007403","0","0.68","bgm_MC126","1","0","30","20074201","-60","510462","0","660074003","480","101953","1","101953","650074031","3","0.9","0.6","90","90","0","0","5140308","1.4","524","0","Boss戰（VERY HARD）","0","1"
"20075","-85","bgm_MC139","2007501","0","0","bgm_MC139","1.15","0","10","20075101","-66","510331","-5","660075001","800","100373","1","100373","650075011","1","0.8","0","210","90","-33","0","5142301","1.45","613","0","Boss戰（NORMAL）","0","1.15"
"20075","-10","bgm_MC139","2007502","0","0.85","bgm_MC139","1.15","0","10","20075201","-198","510332","-5","660075002","145","100383","1","100383","650075021","2","0.8","0.67","210","90","-33","0","5142302","1.45","-282","0","Boss戰（HARD）","0","1.15"
"20075","-70","bgm_MC139","2007503","0","0.9","bgm_MC139","1.15","0","10","20075201","-91","510333","-5","660075003","480","100383","1","100383","650075031","3","0.8","0.72","210","90","-33","0","5142308","1.45","428","0","Boss戰（VERY HARD）","0","1.15"
"20076","-85","bgm_MC145","2007601","0","0","bgm_MC145","1.15","0","10","20076101","-66","510331","-5","660076001","800","100023","1","100023","650076011","1","0.68","0","210","90","-33","0","5144301","1","613","0","Boss戰（NORMAL）","0","1.15"
"20076","-10","bgm_MC145","2007602","0","1","bgm_MC145","1.15","0","10","20076201","-198","510332","-5","660076002","145","100693","1","100693","650076021","2","0.68","1","210","90","-33","0","5144302","1","-282","0","Boss戰（HARD）","0","1.15"
"20076","-70","bgm_MC145","2007603","0","1","bgm_MC145","1.15","0","10","20076201","-64","510333","-5","660076003","480","100693","1","100693","650076031","3","0.68","1","210","90","-33","0","5144308","1","459","0","Boss戰（VERY HARD）","0","1.15"
