42efbe1b6ebdf8f0090439fd414c81d52245000515025cd28319eec673f49dae,740833985e90848d775292c89952f0eaf8de43f4d34f8ed274bb6925e141b89f,390fdfc5c46a33dc156a3d014e801bbfb83c0754bfb8357470258d06fcfc492d,e1f0e07448e0ae931b683e3c6e11fead524991c422193a637a6ab2de2558ac55,1d533d583126542d798611b65bc4640fba5919d85957e4102b6d5280382e1a64,685960faaf2204b6398202471c349afd954884d07d801b75dacfce02e469afd5,4a30054d708028b97a305b94f2c5ed15e56271bd8e0367b7a153e12aabb9776c,503778b3b5ead3a52981ac8403f06f835847c6b4725c709fded74c27244cbe7f,c06384e92eb249da7f8ab0d711b7d317182ad81cdbd57f4ac4126f9f441e9e91,a057ffb250ed3d4975fa3f2aff1ce1c6c6c05e1cffcfb0bf6742c184bc490772,ef6334e6a95a4feadc8d11f72931a7b3f3dad51578db4b2b8619550af66fef61,6f5354914ef7a5d1cb9116d74f7e9ca67a2670714f2c4f22a37635ff04887095,1b3e4700054aaf55bb7e5d36c4e299b4fed08ca5dc9177632a0e021d41d0dbf9,93698de31bcffbde877058bcd13a6106d18b994b53e42233d774cc6e8d338d30,bfaf8ee17d7ca8651596dbff2a4ab8e2efe6f92b55c8b43a8eb078a95f795fbd,3f4b59807b941b55eb933a6c7f578da16702b6c7617d028079a3cadbcc845b9d,ececcdd28d97f28fd324a08a6f62a38f39a830aec007f3abc0aba3a2c339dd59,217c7f94141a4109e54f7a2d4f97f0d9e2f3ea6a0e71af4483fb6453f64be889,710b04f81b935d5a38d2c9e698328a44434f6541b51eb3199d9e8437b70a9de5,3c943f85623cee8edc3116b4ad9ca2d0c098321476be24affddf26ca496e4ccb,8c54d21cff8fb5d5e6f7c6fead470e45d1cf11f6073c0259f36fcc82e3dfc796,56e2ca795d300026683082dc6302f6c62d6a2e5aec91bda8209feaf302b5b2d3,679441c7f91ece90283195ab521c8b52c7e1babc1de42fa77b722ceb005a5165,1b2cc6078f900663a586ccc8f18eec0bebe2db1317e881bd0422857570ffce51,aa9bc60b7a974ebb4346550e0b9e384029bd752229741af266f324eec46c1956,c5dc224f29c3f9c11b3d10ab6c405e13553f1b635acf8eff22b49758c7305324,732468bc8fcace0441889763e4b8a142e44195f4fe5e9c004477868a23cf3d3b,549ddefc70314be27f0fd846baf4292564e84bdd521d257aa8331669d467841d,dd0a8dfe2d4b4ac358be9b7c28d4605e75a6806d1a42fc966bf38a9c7fbd925f,de0344da2fd13b10acd8ec03ca810c9ca6e816ea28e60496eac11d387cd6e9e4,f86de294a04c5d8dfcbf37f6377fa0a8d7d0a9477f106fc8e369d21ed3892afd,80ab843dd2a5e8592243779942ebcd9957dfd19b6e720a245d719140b4f474d7,a043f172eeae446c5cbfbd6d79f853b098c5c7079ae5b76ed4c4dc409f99e733,79b8fc1c762a84290e3fac3eab3386249eb4e0c11f24faf814c8c01f99d0fb82,8ded97b56012c9dfd905d0f87b747f872d6bc0ff47dca674d9d80ae79d43b2fd,988439de3773565027f720261793bc22938d66976fa884d1472f4a297d319c8d,d1d82267a6cd5355dd983a566ecc58ad4c58ebe56b943141ad9721602cce0567,d02a6e064bee02b8ac22bbb0de7f7f1bb88e86aa5be5030c84b40a8ec3776a4f,ba3cf109433752c952eb7a69404ebbd055711dddbf7a3c3452e462577d727428,a249e4ed5678d9ff7545fec06daae30e8249d3c3cda59f7017fa5c3c6e88c9ca,d4e7da70133fd211b27abda999614b7e03a1feedbe8e39526e5054e03d91fb87,0162bd22dd9c22af8c9801eeaad540cb6ec58e2ca0cf5e42eb613fde36cfe074,d212a9b1a99d7569e41ffb272c43a52d960fd6ceaea0a096fc3d63e4553df2cd,5a5d4bafddcb2b3f8c751e472ca0a0a7c2a6c17ee33603053dbf44899d785a9a
"1.2","1047103","1047105","0","0","10470102","1.3","10470101","0","168","0","0","0","1047104","401052721","1047102","1047","0","0","401052731","0","1","1","401052751","401052711","10470105","0.03","1","0","1047101","1.2","0","10470104","0","1","10470103","710111","0","1.4","1","1","401052741","1000000","1.5"
"1.2","1047108","1047110","0","0","10470102","1.3","10470101","0","169","0","0","0","1047109","401052771","1047107","1047","0","0","401052781","0","2","2","401052801","401052761","10470105","0.06","1","0","1047106","1.2","0","10470104","0","2","10470103","710111","0","1.4","3","2","401052791","1000000","1.5"
"1.6","1047113","1047115","0","0","10470102","1.8","10470101","0","170","0","0","0","1047114","401052821","1047112","1047","0","0","401052831","0","3","2","401052851","401052811","10470105","0.06","1","0","1047111","1.6","0","10470104","0","4","10470103","710111","0","1.9","4","4","401052841","1000000","2"
"2","1047116","1047116","0","0","10470102","2.4","10470101","0","171","0","0","0","1047116","401052821","1047116","1047","0","0","401052831","0","3","2","401052851","401052811","10470105","0.06","1","0","1047116","2","0","10470104","0","5","10470103","710111","0","2.4","-1","4","401052841","1000000","2.6"
"1.2","1048103","1048105","0","0","10480102","1.3","10480101","0","172","0","0","0","1048104","401053121","1048102","1048","0","0","401053131","0","1","1","401053151","401053111","10480105","0.03","1","0","1048101","1.2","0","10480104","0","1","10480103","710121","0","1.4","1","1","401053141","1000000","1.5"
"1.2","1048108","1048110","0","0","10480102","1.3","10480101","0","173","0","0","0","1048109","401053171","1048107","1048","0","0","401053181","0","2","2","401053201","401053161","10480105","0.06","1","0","1048106","1.2","0","10480104","0","2","10480103","710121","0","1.4","3","2","401053191","1000000","1.5"
"1.6","1048113","1048115","0","0","10480102","1.8","10480101","0","174","0","0","0","1048114","401053221","1048112","1048","0","0","401053231","0","3","2","401053251","401053211","10480105","0.06","1","0","1048111","1.6","0","10480104","0","4","10480103","710121","0","1.9","4","4","401053241","1000000","2"
"2","1048116","1048116","0","0","10480102","2.4","10480101","0","175","0","0","0","1048116","401053221","1048116","1048","0","0","401053231","0","3","2","401053251","401053211","10480105","0.06","1","0","1048116","2","0","10480104","0","5","10480103","710121","0","2.4","-1","4","401053241","1000000","2.6"
"1.2","1049103","1049105","0","0","10490102","1.3","10490101","0","176","0","0","0","1049104","401053521","1049102","1049","0","0","401053531","0","1","1","401053551","401053511","10490105","0.03","1","0","1049101","1.2","0","10490104","0","1","10490103","710011","0","1.4","1","1","401053541","1000000","1.5"
"1.2","1049108","1049110","0","0","10490102","1.3","10490101","0","177","0","0","0","1049109","401053571","1049107","1049","0","0","401053581","0","2","2","401053601","401053561","10490105","0.06","1","0","1049106","1.2","0","10490104","0","2","10490103","710011","0","1.4","3","2","401053591","1000000","1.5"
"1.6","1049113","1049115","0","0","10490102","1.8","10490101","0","178","0","0","0","1049114","401053621","1049112","1049","0","0","401053631","0","3","2","401053651","401053611","10490105","0.06","1","0","1049111","1.6","0","10490104","0","4","10490103","710011","0","1.9","4","4","401053641","1000000","2"
"2","1049116","1049116","0","0","10490102","2.4","10490101","0","179","0","0","0","1049116","401053621","1049116","1049","0","0","401053631","0","3","2","401053651","401053611","10490105","0.06","1","0","1049116","2","0","10490104","0","5","10490103","710011","0","2.4","-1","4","401053641","1000000","2.6"
"1.2","1050103","1050105","0","0","10500102","1.3","10500101","0","180","0","0","0","1050104","401053921","1050102","1050","0","0","401053931","0","1","1","401053951","401053911","10500105","0.03","1","0","1050101","1.2","0","10500104","0","1","10500103","710021","0","1.4","1","1","401053941","1000000","1.5"
"1.2","1050108","1050110","0","0","10500102","1.3","10500101","0","181","0","0","0","1050109","401053971","1050107","1050","0","0","401053981","0","2","2","401054001","401053961","10500105","0.06","1","0","1050106","1.2","0","10500104","0","2","10500103","710021","0","1.4","3","2","401053991","1000000","1.5"
"1.6","1050113","1050115","0","0","10500102","1.8","10500101","0","182","0","0","0","1050114","401054021","1050112","1050","0","0","401054031","0","3","2","401054051","401054011","10500105","0.06","1","0","1050111","1.6","0","10500104","0","4","10500103","710021","0","1.9","4","4","401054041","1000000","2"
"2","1050116","1050116","0","0","10500102","2.4","10500101","0","183","0","0","0","1050116","401054021","1050116","1050","0","0","401054031","0","3","2","401054051","401054011","10500105","0.06","1","0","1050116","2","0","10500104","0","5","10500103","710021","0","2.4","-1","4","401054041","1000000","2.6"
"1.2","1051103","1051105","0","0","10510102","1.3","10510101","0","184","0","0","0","1051104","401054321","1051102","1051","0","0","401054331","0","1","1","401054351","401054311","10510105","0.03","1","0","1051101","1.2","0","10510104","0","1","10510103","710031","0","1.4","1","1","401054341","1000000","1.5"
"1.2","1051108","1051110","0","0","10510102","1.3","10510101","0","185","0","0","0","1051109","401054371","1051107","1051","0","0","401054381","0","2","2","401054401","401054361","10510105","0.06","1","0","1051106","1.2","0","10510104","0","2","10510103","710031","0","1.4","3","2","401054391","1000000","1.5"
"1.6","1051113","1051115","0","0","10510102","1.8","10510101","0","186","0","0","0","1051114","401054421","1051112","1051","0","0","401054431","0","3","2","401054451","401054411","10510105","0.06","1","0","1051111","1.6","0","10510104","0","4","10510103","710031","0","1.9","4","4","401054441","1000000","2"
"2","1051116","1051116","0","0","10510102","2.4","10510101","0","187","0","0","0","1051116","401054421","1051116","1051","0","0","401054431","0","3","2","401054451","401054411","10510105","0.06","1","0","1051116","2","0","10510104","0","5","10510103","710031","0","2.4","-1","4","401054441","1000000","2.6"
"1.2","1052103","1052105","0","0","10520102","1.3","10520101","0","188","0","0","0","1052104","401054721","1052102","1052","0","0","401054731","0","1","1","401054751","401054711","10520105","0.03","1","0","1052101","1.2","0","10520104","0","1","10520103","710041","0","1.4","1","1","401054741","1000000","1.5"
"1.2","1052108","1052110","0","0","10520102","1.3","10520101","0","189","0","0","0","1052109","401054771","1052107","1052","0","0","401054781","0","2","2","401054801","401054761","10520105","0.06","1","0","1052106","1.2","0","10520104","0","2","10520103","710041","0","1.4","3","2","401054791","1000000","1.5"
"1.6","1052113","1052115","0","0","10520102","1.8","10520101","0","190","0","0","0","1052114","401054821","1052112","1052","0","0","401054831","0","3","2","401054851","401054811","10520105","0.06","1","0","1052111","1.6","0","10520104","0","4","10520103","710041","0","1.9","4","4","401054841","1000000","2"
"2","1052116","1052116","0","0","10520102","2.4","10520101","0","191","0","0","0","1052116","401054821","1052116","1052","0","0","401054831","0","3","2","401054851","401054811","10520105","0.06","1","0","1052116","2","0","10520104","0","5","10520103","710041","0","2.4","-1","4","401054841","1000000","2.6"
"1.2","1053103","1053105","0","0","10530102","1.3","10530101","0","192","0","0","0","1053104","401055121","1053102","1053","0","0","401055131","0","1","1","401055151","401055111","10530105","0.03","1","0","1053101","1.2","0","10530104","0","1","10530103","710051","0","1.4","1","1","401055141","1000000","1.5"
"1.2","1053108","1053110","0","0","10530102","1.3","10530101","0","193","0","0","0","1053109","401055171","1053107","1053","0","0","401055181","0","2","2","401055201","401055161","10530105","0.06","1","0","1053106","1.2","0","10530104","0","2","10530103","710051","0","1.4","3","2","401055191","1000000","1.5"
"1.6","1053113","1053115","0","0","10530102","1.8","10530101","0","194","0","0","0","1053114","401055221","1053112","1053","0","0","401055231","0","3","2","401055251","401055211","10530105","0.06","1","0","1053111","1.6","0","10530104","0","4","10530103","710051","0","1.9","4","4","401055241","1000000","2"
"2","1053116","1053116","0","0","10530102","2.4","10530101","0","195","0","0","0","1053116","401055221","1053116","1053","0","0","401055231","0","3","2","401055251","401055211","10530105","0.06","1","0","1053116","2","0","10530104","0","5","10530103","710051","0","2.4","-1","4","401055241","1000000","2.6"
"1.2","1054103","1054105","0","0","10540102","1.3","10540101","0","196","0","0","0","1054104","401055521","1054102","1054","0","0","401055531","0","1","1","401055551","401055511","10540105","0.03","1","0","1054101","1.2","0","10540104","0","1","10540103","710061","0","1.4","1","1","401055541","1000000","1.5"
"1.2","1054108","1054110","0","0","10540102","1.3","10540101","0","197","0","0","0","1054109","401055571","1054107","1054","0","0","401055581","0","2","2","401055601","401055561","10540105","0.06","1","0","1054106","1.2","0","10540104","0","2","10540103","710061","0","1.4","3","2","401055591","1000000","1.5"
"1.6","1054113","1054115","0","0","10540102","1.8","10540101","0","198","0","0","0","1054114","401055621","1054112","1054","0","0","401055631","0","3","2","401055651","401055611","10540105","0.06","1","0","1054111","1.6","0","10540104","0","4","10540103","710061","0","1.9","4","4","401055641","1000000","2"
"2","1054116","1054116","0","0","10540102","2.4","10540101","0","199","0","0","0","1054116","401055621","1054116","1054","0","0","401055631","0","3","2","401055651","401055611","10540105","0.06","1","0","1054116","2","0","10540104","0","5","10540103","710061","0","2.4","-1","4","401055641","1000000","2.6"
"1.2","1055103","1055105","0","0","10550102","1.3","10550101","0","200","0","0","0","1055104","401055921","1055102","1055","0","0","401055931","0","1","1","401055951","401055911","10550105","0.03","1","0","1055101","1.2","0","10550104","0","1","10550103","710071","0","1.4","1","1","401055941","1000000","1.5"
"1.2","1055108","1055110","0","0","10550102","1.3","10550101","0","201","0","0","0","1055109","401055971","1055107","1055","0","0","401055981","0","2","2","401056001","401055961","10550105","0.06","1","0","1055106","1.2","0","10550104","0","2","10550103","710071","0","1.4","3","2","401055991","1000000","1.5"
"1.6","1055113","1055115","0","0","10550102","1.8","10550101","0","202","0","0","0","1055114","401056021","1055112","1055","0","0","401056031","0","3","2","401056051","401056011","10550105","0.06","1","0","1055111","1.6","0","10550104","0","4","10550103","710071","0","1.9","4","4","401056041","1000000","2"
"2","1055116","1055116","0","0","10550102","2.4","10550101","0","203","0","0","0","1055116","401056021","1055116","1055","0","0","401056031","0","3","2","401056051","401056011","10550105","0.06","1","0","1055116","2","0","10550104","0","5","10550103","710071","0","2.4","-1","4","401056041","1000000","2.6"
"1.2","1056103","1056105","0","0","10560102","1.3","10560101","0","204","0","0","0","1056104","401056321","1056102","1056","0","0","401056331","0","1","1","401056351","401056311","10560105","0.03","1","0","1056101","1.2","0","10560104","0","1","10560103","710081","0","1.4","1","1","401056341","1000000","1.5"
"1.2","1056108","1056110","0","0","10560102","1.3","10560101","0","205","0","0","0","1056109","401056371","1056107","1056","0","0","401056381","0","2","2","401056401","401056361","10560105","0.06","1","0","1056106","1.2","0","10560104","0","2","10560103","710081","0","1.4","3","2","401056391","1000000","1.5"
"1.6","1056113","1056115","0","0","10560102","1.8","10560101","0","206","0","0","0","1056114","401056421","1056112","1056","0","0","401056431","0","3","2","401056451","401056411","10560105","0.06","1","0","1056111","1.6","0","10560104","0","4","10560103","710081","0","1.9","4","4","401056441","1000000","2"
"2","1056116","1056116","0","0","10560102","2.4","10560101","0","207","0","0","0","1056116","401056421","1056116","1056","0","0","401056431","0","3","2","401056451","401056411","10560105","0.06","1","0","1056116","2","0","10560104","0","5","10560103","710081","0","2.4","-1","4","401056441","1000000","2.6"
"1.2","1057103","1057105","0","0","10570102","1.3","10570101","0","208","0","0","0","1057104","401056721","1057102","1057","0","0","401056731","0","1","1","401056751","401056711","10570105","0.03","1","0","1057101","1.2","0","10570104","0","1","10570103","710091","0","1.4","1","1","401056741","1000000","1.5"
"1.2","1057108","1057110","0","0","10570102","1.3","10570101","0","209","0","0","0","1057109","401056771","1057107","1057","0","0","401056781","0","2","2","401056801","401056761","10570105","0.06","1","0","1057106","1.2","0","10570104","0","2","10570103","710091","0","1.4","3","2","401056791","1000000","1.5"
"1.6","1057113","1057115","0","0","10570102","1.8","10570101","0","210","0","0","0","1057114","401056821","1057112","1057","0","0","401056831","0","3","2","401056851","401056811","10570105","0.06","1","0","1057111","1.6","0","10570104","0","4","10570103","710091","0","1.9","4","4","401056841","1000000","2"
"2","1057116","1057116","0","0","10570102","2.4","10570101","0","211","0","0","0","1057116","401056821","1057116","1057","0","0","401056831","0","3","2","401056851","401056811","10570105","0.06","1","0","1057116","2","0","10570104","0","5","10570103","710091","0","2.4","-1","4","401056841","1000000","2.6"
"1.2","1058103","1058105","0","0","10580102","1.3","10580101","0","212","0","0","0","1058104","401057121","1058102","1058","0","0","401057131","0","1","1","401057151","401057111","10580105","0.03","1","0","1058101","1.2","0","10580104","0","1","10580103","710101","0","1.4","1","1","401057141","1000000","1.5"
"1.2","1058108","1058110","0","0","10580102","1.3","10580101","0","213","0","0","0","1058109","401057171","1058107","1058","0","0","401057181","0","2","2","401057201","401057161","10580105","0.06","1","0","1058106","1.2","0","10580104","0","2","10580103","710101","0","1.4","3","2","401057191","1000000","1.5"
"1.6","1058113","1058115","0","0","10580102","1.8","10580101","0","214","0","0","0","1058114","401057221","1058112","1058","0","0","401057231","0","3","2","401057251","401057211","10580105","0.06","1","0","1058111","1.6","0","10580104","0","4","10580103","710101","0","1.9","4","4","401057241","1000000","2"
"2","1058116","1058116","0","0","10580102","2.4","10580101","0","215","0","0","0","1058116","401057221","1058116","1058","0","0","401057231","0","3","2","401057251","401057211","10580105","0.06","1","0","1058116","2","0","10580104","0","5","10580103","710101","0","2.4","-1","4","401057241","1000000","2.6"
"1.2","1059103","1059105","0","0","10590102","1.3","10590101","0","216","0","0","0","1059104","401057521","1059102","1059","0","0","401057531","0","1","1","401057551","401057511","10590105","0.03","1","0","1059101","1.2","0","10590104","0","1","10590103","710111","0","1.4","1","1","401057541","1000000","1.5"
"1.2","1059108","1059110","0","0","10590102","1.3","10590101","0","217","0","0","0","1059109","401057571","1059107","1059","0","0","401057581","0","2","2","401057601","401057561","10590105","0.06","1","0","1059106","1.2","0","10590104","0","2","10590103","710111","0","1.4","3","2","401057591","1000000","1.5"
"1.6","1059113","1059115","0","0","10590102","1.8","10590101","0","218","0","0","0","1059114","401057621","1059112","1059","0","0","401057631","0","3","2","401057651","401057611","10590105","0.06","1","0","1059111","1.6","0","10590104","0","4","10590103","710111","0","1.9","4","4","401057641","1000000","2"
"2","1059116","1059116","0","0","10590102","2.4","10590101","0","219","0","0","0","1059116","401057621","1059116","1059","0","0","401057631","0","3","2","401057651","401057611","10590105","0.06","1","0","1059116","2","0","10590104","0","5","10590103","710111","0","2.4","-1","4","401057641","1000000","2.6"
"1.2","1060103","1060105","0","0","10600102","1.3","10600101","0","220","0","0","0","1060104","401057921","1060102","1060","0","0","401057931","0","1","1","401057951","401057911","10600105","0.03","1","0","1060101","1.2","0","10600104","0","1","10600103","710121","0","1.4","1","1","401057941","1000000","1.5"
"1.2","1060108","1060110","0","0","10600102","1.3","10600101","0","221","0","0","0","1060109","401057971","1060107","1060","0","0","401057981","0","2","2","401058001","401057961","10600105","0.06","1","0","1060106","1.2","0","10600104","0","2","10600103","710121","0","1.4","3","2","401057991","1000000","1.5"
"1.6","1060113","1060115","0","0","10600102","1.8","10600101","0","222","0","0","0","1060114","401058021","1060112","1060","0","0","401058031","0","3","2","401058051","401058011","10600105","0.06","1","0","1060111","1.6","0","10600104","0","4","10600103","710121","0","1.9","4","4","401058041","1000000","2"
"2","1060116","1060116","0","0","10600102","2.4","10600101","0","223","0","0","0","1060116","401058021","1060116","1060","0","0","401058031","0","3","2","401058051","401058011","10600105","0.06","1","0","1060116","2","0","10600104","0","5","10600103","710121","0","2.4","-1","4","401058041","1000000","2.6"
"1.2","1061103","1061105","0","0","10610102","1.3","10610101","0","224","0","0","0","1061104","401058321","1061102","1061","0","0","401058331","0","1","1","401058351","401058311","10610105","0.03","1","0","1061101","1.2","0","10610104","0","1","10610103","710011","0","1.4","1","1","401058341","1000000","1.5"
"1.2","1061108","1061110","0","0","10610102","1.3","10610101","0","225","0","0","0","1061109","401058371","1061107","1061","0","0","401058381","0","2","2","401058401","401058361","10610105","0.06","1","0","1061106","1.2","0","10610104","0","2","10610103","710011","0","1.4","3","2","401058391","1000000","1.5"
"1.6","1061113","1061115","0","0","10610102","1.8","10610101","0","226","0","0","0","1061114","401058421","1061112","1061","0","0","401058431","0","3","2","401058451","401058411","10610105","0.06","1","0","1061111","1.6","0","10610104","0","4","10610103","710011","0","1.9","4","4","401058441","1000000","2"
"2","1061116","1061116","0","0","10610102","2.4","10610101","0","227","0","0","0","1061116","401058421","1061116","1061","0","0","401058431","0","3","2","401058451","401058411","10610105","0.06","1","0","1061116","2","0","10610104","0","5","10610103","710011","0","2.4","-1","4","401058441","1000000","2.6"
"1.2","1063103","1063105","0","0","10630102","1.3","10630101","0","228","0","0","0","1063104","401058671","1063102","1063","0","0","401058681","0","1","1","401058701","401058661","10630105","0.03","1","0","1063101","1.2","0","10630104","0","1","10630103","710021","0","1.4","1","1","401058691","1000000","1.5"
"1.2","1063108","1063110","0","0","10630102","1.3","10630101","0","229","0","0","0","1063109","401058721","1063107","1063","0","0","401058731","0","2","2","401058751","401058711","10630105","0.06","1","0","1063106","1.2","0","10630104","0","2","10630103","710021","0","1.4","3","2","401058741","1000000","1.5"
"1.6","1063113","1063115","0","0","10630102","1.8","10630101","0","230","0","0","0","1063114","401058771","1063112","1063","0","0","401058781","0","3","2","401058801","401058761","10630105","0.06","1","0","1063111","1.6","0","10630104","0","4","10630103","710021","0","1.9","4","4","401058791","1000000","2"
"2","1063116","1063116","0","0","10630102","2.4","10630101","0","231","0","0","0","1063116","401058771","1063116","1063","0","0","401058781","0","3","2","401058801","401058761","10630105","0.06","1","0","1063116","2","0","10630104","0","5","10630103","710021","0","2.4","-1","4","401058791","1000000","2.6"
"1.2","1064103","1064105","0","0","10640102","1.3","10640101","0","232","0","0","0","1064104","401059021","1064102","1064","0","0","401059031","0","1","1","401059051","401059011","10640105","0.03","1","0","1064101","1.2","0","10640104","0","1","10640103","710031","0","1.4","1","1","401059041","1000000","1.5"
"1.2","1064108","1064110","0","0","10640102","1.3","10640101","0","233","0","0","0","1064109","401059071","1064107","1064","0","0","401059081","0","2","2","401059101","401059061","10640105","0.06","1","0","1064106","1.2","0","10640104","0","2","10640103","710031","0","1.4","3","2","401059091","1000000","1.5"
"1.6","1064113","1064115","0","0","10640102","1.8","10640101","0","234","0","0","0","1064114","401059121","1064112","1064","0","0","401059131","0","3","2","401059151","401059111","10640105","0.06","1","0","1064111","1.6","0","10640104","0","4","10640103","710031","0","1.9","4","4","401059141","1000000","2"
"2","1064116","1064116","0","0","10640102","2.4","10640101","0","235","0","0","0","1064116","401059121","1064116","1064","0","0","401059131","0","3","2","401059151","401059111","10640105","0.06","1","0","1064116","2","0","10640104","0","5","10640103","710031","0","2.4","-1","4","401059141","1000000","2.6"
"1.2","1065103","1065105","0","0","10650102","1.3","10650101","0","236","0","0","0","1065104","401059371","1065102","1065","0","0","401059381","0","1","1","401059401","401059361","10650105","0.03","1","0","1065101","1.2","0","10650104","0","1","10650103","710041","0","1.4","1","1","401059391","1000000","1.5"
"1.2","1065108","1065110","0","0","10650102","1.3","10650101","0","237","0","0","0","1065109","401059421","1065107","1065","0","0","401059431","0","2","2","401059451","401059411","10650105","0.06","1","0","1065106","1.2","0","10650104","0","2","10650103","710041","0","1.4","3","2","401059441","1000000","1.5"
"1.6","1065113","1065115","0","0","10650102","1.8","10650101","0","238","0","0","0","1065114","401059471","1065112","1065","0","0","401059481","0","3","2","401059501","401059461","10650105","0.06","1","0","1065111","1.6","0","10650104","0","4","10650103","710041","0","1.9","4","4","401059491","1000000","2"
"2","1065116","1065116","0","0","10650102","2.4","10650101","0","239","0","0","0","1065116","401059471","1065116","1065","0","0","401059481","0","3","2","401059501","401059461","10650105","0.06","1","0","1065116","2","0","10650104","0","5","10650103","710041","0","2.4","-1","4","401059491","1000000","2.6"
"1.2","1066103","1066105","0","0","10660102","1.3","10660101","0","240","0","0","0","1066104","401059721","1066102","1066","0","0","401059731","0","1","1","401059751","401059711","10660105","0.03","1","0","1066101","1.2","0","10660104","0","1","10660103","710051","0","1.4","1","1","401059741","1000000","1.5"
"1.2","1066108","1066110","0","0","10660102","1.3","10660101","0","241","0","0","0","1066109","401059771","1066107","1066","0","0","401059781","0","2","2","401059801","401059761","10660105","0.06","1","0","1066106","1.2","0","10660104","0","2","10660103","710051","0","1.4","3","2","401059791","1000000","1.5"
"1.6","1066113","1066115","0","0","10660102","1.8","10660101","0","242","0","0","0","1066114","401059821","1066112","1066","0","0","401059831","0","3","2","401059851","401059811","10660105","0.06","1","0","1066111","1.6","0","10660104","0","4","10660103","710051","0","1.9","4","4","401059841","1000000","2"
"2","1066116","1066116","0","0","10660102","2.4","10660101","0","243","0","0","0","1066116","401059821","1066116","1066","0","0","401059831","0","3","2","401059851","401059811","10660105","0.06","1","0","1066116","2","0","10660104","0","5","10660103","710051","0","2.4","-1","4","401059841","1000000","2.6"
"1.2","1067103","1067105","0","0","10670102","1.3","10670101","0","244","0","0","0","1067104","401060071","1067102","1067","0","0","401060081","0","1","1","401060101","401060061","10670105","0.03","1","0","1067101","1.2","0","10670104","0","1","10670103","710061","0","1.4","1","1","401060091","1000000","1.5"
"1.2","1067108","1067110","0","0","10670102","1.3","10670101","0","245","0","0","0","1067109","401060121","1067107","1067","0","0","401060131","0","2","2","401060151","401060111","10670105","0.06","1","0","1067106","1.2","0","10670104","0","2","10670103","710061","0","1.4","3","2","401060141","1000000","1.5"
"1.6","1067113","1067115","0","0","10670102","1.8","10670101","0","246","0","0","0","1067114","401060171","1067112","1067","0","0","401060181","0","3","2","401060201","401060161","10670105","0.06","1","0","1067111","1.6","0","10670104","0","4","10670103","710061","0","1.9","4","4","401060191","1000000","2"
"2","1067116","1067116","0","0","10670102","2.4","10670101","0","247","0","0","0","1067116","401060171","1067116","1067","0","0","401060181","0","3","2","401060201","401060161","10670105","0.06","1","0","1067116","2","0","10670104","0","5","10670103","710061","0","2.4","-1","4","401060191","1000000","2.6"
"1.2","1068103","1068105","0","0","10680102","1.3","10680101","0","248","0","0","0","1068104","401060421","1068102","1068","0","0","401060431","0","1","1","401060451","401060411","10680105","0.03","1","0","1068101","1.2","0","10680104","0","1","10680103","710071","0","1.4","1","1","401060441","1000000","1.5"
"1.2","1068108","1068110","0","0","10680102","1.3","10680101","0","249","0","0","0","1068109","401060471","1068107","1068","0","0","401060481","0","2","2","401060501","401060461","10680105","0.06","1","0","1068106","1.2","0","10680104","0","2","10680103","710071","0","1.4","3","2","401060491","1000000","1.5"
"1.6","1068113","1068115","0","0","10680102","1.8","10680101","0","250","0","0","0","1068114","401060521","1068112","1068","0","0","401060531","0","3","2","401060551","401060511","10680105","0.06","1","0","1068111","1.6","0","10680104","0","4","10680103","710071","0","1.9","4","4","401060541","1000000","2"
"2","1068116","1068116","0","0","10680102","2.4","10680101","0","251","0","0","0","1068116","401060521","1068116","1068","0","0","401060531","0","3","2","401060551","401060511","10680105","0.06","1","0","1068116","2","0","10680104","0","5","10680103","710071","0","2.4","-1","4","401060541","1000000","2.6"
"1.2","1069103","1069105","0","0","10690102","1.3","10690101","0","252","0","0","0","1069104","401060771","1069102","1069","0","0","401060781","0","1","1","401060801","401060761","10690105","0.03","1","0","1069101","1.2","0","10690104","0","1","10690103","710081","0","1.4","1","1","401060791","1000000","1.5"
"1.2","1069108","1069110","0","0","10690102","1.3","10690101","0","253","0","0","0","1069109","401060821","1069107","1069","0","0","401060831","0","2","2","401060851","401060811","10690105","0.06","1","0","1069106","1.2","0","10690104","0","2","10690103","710081","0","1.4","3","2","401060841","1000000","1.5"
"1.6","1069113","1069115","0","0","10690102","1.8","10690101","0","254","0","0","0","1069114","401060871","1069112","1069","0","0","401060881","0","3","2","401060901","401060861","10690105","0.06","1","0","1069111","1.6","0","10690104","0","4","10690103","710081","0","1.9","4","4","401060891","1000000","2"
"2","1069116","1069116","0","0","10690102","2.4","10690101","0","255","0","0","0","1069116","401060871","1069116","1069","0","0","401060881","0","3","2","401060901","401060861","10690105","0.06","1","0","1069116","2","0","10690104","0","5","10690103","710081","0","2.4","-1","4","401060891","1000000","2.6"
"1.2","1070103","1070105","0","0","10700102","1.3","10700101","0","256","0","0","0","1070104","401061121","1070102","1070","0","0","401061131","0","1","1","401061151","401061111","10700105","0.03","1","0","1070101","1.2","0","10700104","0","1","10700103","710091","0","1.4","1","1","401061141","1000000","1.5"
