00b5eefb20d294972c4eb599070ed8c6f0adf609b288124f23206afc46c2928f,d3c836b27d677a1f96548e8a26cc01c5f4314076aad4efd3012c8d1facfe9a79,760185b156dc0cc53138fb1898193e0ff68619f9b57d1bf1dabf186f93eb6bf4,706605668ab6453341615c3f9b9a0580f469d036f5e0a509eee23e7355dded11,cadde393792e9fa2785c010a360b0369a942ba2c8f5dbb4303c77d645537907c,c0f6749556148537e677c13c9024f31de6c451c2671fa4776761115905c16e12,1156f765d0c9ec9f9602f6f8a2c1c44208c517e27d819a46ccf3e442ae98ded6,1c27d5ab30607194366073bb064cf3ced889747b52fef0db05f894f14101829e,71a6511a1926fce6bcdc8c37c68cac99cb5f2918468e0ca3bf8df784be215c23,386ad440a69527a5913c164abdb60935a3b1669a8ea19ac0a0301bd685e9e717,e8022fc94356cbef455b982ec9c615aaac8cc90d2098d46c9dacb88690b037de,db3448d52e76d58023732ef86dcdd408f5e64cf1ec7edeb56c4ca4e76048ce37,f50263ea628054745553cb3bb7f16c9602b06636e76bf586a10d317c29b96a12,818a7477fc52aa635e078cd612716b57fe4d75638f6c1a99c2f81eafdb9c6c0b
"-285","52","2023/06/21 16:00:00","7.43","10113","拉比林斯達","1","505","121201","8","10113053","","2023/06/30 15:59:59","4"
"-285","52","2023/06/21 16:00:00","11","10113","拉比林斯達","4","506","121201","8","10113054","","2023/06/30 15:59:59","1"
"-285","52","2023/06/21 16:00:00","0","10113","拉比林斯達","1","507","121201","8","10113055","","2023/06/30 15:59:59","1"
"-416.5","53","2023/07/02 16:00:00","3.414","10114","花凜","1","1","190801","0","10114001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/07/20 15:59:59","2"
"-416.5","53","2023/07/02 16:00:00","3.099","10114","花凜","1","2","190801","0","10114002","將任務完成，\n並獲得獎勵吧！","2023/07/20 15:59:59","2"
"-416.5","54","2023/07/02 16:00:00","2.801","10114","花凜","1","3","190801","0","10114003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/07/20 15:59:59","2"
"-416.5","54","2023/07/02 16:00:00","0","10114","花凜","2","4","190801","0","10114004","能夠領取獎勵了！\n請檢查看看","2023/07/20 15:59:59","2"
"-416.5","57","2023/07/02 16:00:00","0","10114","花凜","1","5","190801","0","10114005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/07/20 15:59:59","1"
"-363","55","2023/07/02 16:00:00","5.506","10114","花凜","1","1","190801","0","10114006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/07/20 15:59:59","2"
"-363","55","2023/07/02 16:00:00","1.216","10114","花凜","2","2","190801","0","10114007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/07/20 15:59:59","1"
"-363","56","2023/07/02 16:00:00","1.539","10114","花凜","2","3","190801","0","10114008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/07/20 15:59:59","1"
"-363","56","2023/07/02 16:00:00","1.875","10114","花凜","2","4","190801","0","10114009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/07/20 15:59:59","1"
"-285","51","2023/07/02 16:00:00","2.38","10114","莫妮卡","2","101","105301","8","10114101","","2023/07/20 15:59:59","1"
"-285","51","2023/07/02 16:00:00","2.38","10114","莫妮卡（咖啡廳）","2","101","125201","8","10114102","","2023/07/20 15:59:59","1"
"-285","51","2023/07/02 16:00:00","3.22","10114","莫妮卡（咖啡廳）","2","102","125201","8","10114103","","2023/07/20 15:59:59","1"
"-285","51","2023/07/02 16:00:00","11.25","10114","莫妮卡（咖啡廳）","1","103","125201","8","10114104","","2023/07/20 15:59:59","2"
"-285","52","2023/07/02 16:00:00","11.88","10114","莫妮卡","1","104","105301","8","10114105","","2023/07/20 15:59:59","2"
"-285","52","2023/07/02 16:00:00","11.88","10114","莫妮卡（咖啡廳）","1","104","125201","8","10114106","","2023/07/20 15:59:59","2"
"-285","51","2023/07/02 16:00:00","0","10114","珠希","4","201","104601","8","10114107","","2023/07/20 15:59:59","4"
"-285","51","2023/07/02 16:00:00","0","10114","珠希（咖啡廳）","4","201","125101","8","10114108","","2023/07/20 15:59:59","4"
"-285","51","2023/07/02 16:00:00","10.57","10114","珠希（咖啡廳）","1","202","125101","8","10114109","","2023/07/20 15:59:59","2"
"-285","51","2023/07/02 16:00:00","10.38","10114","珠希（咖啡廳）","6","203","125101","-12","10114110","","2023/07/20 15:59:59","1"
"-285","52","2023/07/02 16:00:00","12.28","10114","珠希","4","204","104601","8","10114111","","2023/07/20 15:59:59","2"
"-285","52","2023/07/02 16:00:00","12.28","10114","珠希（咖啡廳）","4","204","125101","8","10114112","","2023/07/20 15:59:59","2"
"-416.5","53","2023/07/19 16:00:00","3.414","10115","花凜","1","1","190801","0","10115001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/07/28 15:59:59","2"
"-416.5","53","2023/07/19 16:00:00","3.099","10115","花凜","1","2","190801","0","10115002","將任務完成，\n並獲得獎勵吧！","2023/07/28 15:59:59","2"
"-416.5","54","2023/07/19 16:00:00","2.801","10115","花凜","1","3","190801","0","10115003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/07/28 15:59:59","2"
"-416.5","54","2023/07/19 16:00:00","0","10115","花凜","2","4","190801","0","10115004","能夠領取獎勵了！\n請檢查看看","2023/07/28 15:59:59","2"
"-416.5","57","2023/07/19 16:00:00","0","10115","花凜","1","5","190801","0","10115005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/07/28 15:59:59","1"
"-363","55","2023/07/19 16:00:00","5.506","10115","花凜","1","1","190801","0","10115006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/07/28 15:59:59","2"
"-363","55","2023/07/19 16:00:00","1.216","10115","花凜","2","2","190801","0","10115007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/07/28 15:59:59","1"
"-363","56","2023/07/19 16:00:00","1.539","10115","花凜","2","3","190801","0","10115008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/07/28 15:59:59","1"
"-363","56","2023/07/19 16:00:00","1.875","10115","花凜","2","4","190801","0","10115009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/07/28 15:59:59","1"
"-285","51","2023/07/19 16:00:00","10.55","10115","胡桃","1","101","102101","8","10115101","","2023/07/28 15:59:59","2"
"-285","51","2023/07/19 16:00:00","10.55","10115","胡桃（舞台）","1","111","121301","8","10115102","","2023/07/28 15:59:59","2"
"-285","51","2023/07/19 16:00:00","6.3","10115","美咲","4","201","105001","8","10115103","","2023/07/28 15:59:59","1"
"-285","51","2023/07/19 16:00:00","6.3","10115","美咲（舞台）","4","211","121401","8","10115104","","2023/07/28 15:59:59","1"
"-285","51","2023/07/19 16:00:00","11.85","10115","胡桃","1","102","102101","8","10115105","","2023/07/28 15:59:59","2"
"-285","51","2023/07/19 16:00:00","11.85","10115","胡桃（舞台）","1","112","121301","8","10115106","","2023/07/28 15:59:59","2"
"-285","51","2023/07/19 16:00:00","8","10115","美咲","6","202","105001","8","10115107","","2023/07/28 15:59:59","1"
"-285","51","2023/07/19 16:00:00","8","10115","美咲（舞台）","6","212","121401","8","10115108","","2023/07/28 15:59:59","1"
"-285","51","2023/07/19 16:00:00","5.35","10115","胡桃（舞台）","1","113","121301","8","10115109","","2023/07/28 15:59:59","2"
"-285","51","2023/07/19 16:00:00","8.7","10115","美咲（舞台）","2","213","121401","8","10115110","","2023/07/28 15:59:59","5"
"-285","52","2023/07/19 16:00:00","0","10115","胡桃（舞台）","2","114","121301","8","10115111","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","13.85","10115","美咲（舞台）","6","214","121401","8","10115112","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","5.95","10115","胡桃","2","105","102101","8","10115113","","2023/07/28 15:59:59","1"
"-285","52","2023/07/19 16:00:00","5.95","10115","胡桃（舞台）","2","115","121301","8","10115114","","2023/07/28 15:59:59","1"
"-285","52","2023/07/19 16:00:00","0","10115","美咲","2","205","105001","8","10115115","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","0","10115","美咲（舞台）","2","215","121401","8","10115116","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","0","10115","胡桃（舞台）","2","116","121301","8","10115117","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","10.13","10115","美咲","1","206","105001","8","10115118","","2023/07/28 15:59:59","2"
"-285","52","2023/07/19 16:00:00","10.13","10115","美咲（舞台）","1","216","121401","8","10115119","","2023/07/28 15:59:59","2"
"-416.5","53","2023/08/01 16:00:00","3.414","10116","花凜","1","1","190801","0","10116001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/08/19 15:59:59","2"
"-416.5","53","2023/08/01 16:00:00","3.099","10116","花凜","1","2","190801","0","10116002","將任務完成，\n並獲得獎勵吧！","2023/08/19 15:59:59","2"
"-416.5","54","2023/08/01 16:00:00","2.801","10116","花凜","1","3","190801","0","10116003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/08/19 15:59:59","2"
"-416.5","54","2023/08/01 16:00:00","0","10116","花凜","2","4","190801","0","10116004","能夠領取獎勵了！\n請檢查看看","2023/08/19 15:59:59","2"
"-416.5","57","2023/08/01 16:00:00","0","10116","花凜","1","5","190801","0","10116005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/08/19 15:59:59","1"
"-363","55","2023/08/01 16:00:00","5.506","10116","花凜","1","1","190801","0","10116006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/08/19 15:59:59","2"
"-363","55","2023/08/01 16:00:00","1.216","10116","花凜","2","2","190801","0","10116007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/08/19 15:59:59","1"
"-363","56","2023/08/01 16:00:00","1.539","10116","花凜","2","3","190801","0","10116008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/08/19 15:59:59","1"
"-363","56","2023/08/01 16:00:00","1.875","10116","花凜","2","4","190801","0","10116009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/08/19 15:59:59","1"
"-285","51","2023/08/01 16:00:00","5.65","10116","可可蘿","1","101","105901","8","10116101","","2023/08/19 15:59:59","2"
"-285","52","2023/08/01 16:00:00","13.6","10116","可可蘿","1","104","105901","8","10116102","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","0","10116","栞","2","201","103801","8","10116103","","2023/08/19 15:59:59","2"
"-285","52","2023/08/01 16:00:00","0","10116","栞","2","204","103801","8","10116104","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","5.65","10116","可可蘿（遊俠）","1","111","125302","8","10116105","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","9.57","10116","可可蘿（遊俠）","4","112","125302","8","10116106","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","4.43","10116","可可蘿（遊俠）","1","113","125302","8","10116107","","2023/08/19 15:59:59","2"
"-285","52","2023/08/01 16:00:00","13.6","10116","可可蘿（遊俠）","1","114","125302","8","10116108","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","0","10116","栞（遊俠）","2","211","125402","8","10116109","","2023/08/19 15:59:59","2"
"-285","51","2023/08/01 16:00:00","8.44","10116","栞（遊俠）","2","212","125402","8","10116110","","2023/08/19 15:59:59","5"
"-285","51","2023/08/01 16:00:00","8.55","10116","栞（遊俠）","1","213","125402","8","10116111","","2023/08/19 15:59:59","2"
"-285","52","2023/08/01 16:00:00","0","10116","栞（遊俠）","2","214","125402","8","10116112","","2023/08/19 15:59:59","2"
"-416.5","53","2023/08/18 16:00:00","3.414","10117","花凜","1","1","190801","0","10117001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/08/28 15:59:59","2"
"-416.5","53","2023/08/18 16:00:00","3.099","10117","花凜","1","2","190801","0","10117002","將任務完成，\n並獲得獎勵吧！","2023/08/28 15:59:59","2"
"-416.5","54","2023/08/18 16:00:00","2.801","10117","花凜","1","3","190801","0","10117003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/08/28 15:59:59","2"
"-416.5","54","2023/08/18 16:00:00","0","10117","花凜","2","4","190801","0","10117004","能夠領取獎勵了！\n請檢查看看","2023/08/28 15:59:59","2"
"-416.5","57","2023/08/18 16:00:00","0","10117","花凜","1","5","190801","0","10117005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/08/28 15:59:59","1"
"-363","55","2023/08/18 16:00:00","5.506","10117","花凜","1","1","190801","0","10117006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/08/28 15:59:59","2"
"-363","55","2023/08/18 16:00:00","1.216","10117","花凜","2","2","190801","0","10117007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/08/28 15:59:59","1"
"-363","56","2023/08/18 16:00:00","1.539","10117","花凜","2","3","190801","0","10117008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/08/28 15:59:59","1"
"-363","56","2023/08/18 16:00:00","1.875","10117","花凜","2","4","190801","0","10117009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/08/28 15:59:59","1"
"-285","51","2023/08/18 16:00:00","4.55","10117","祈梨","6","101","106601","8","10117101","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","4.55","10117","祈梨（怪盜）","6","101","121601","8","10117102","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","14.1","10117","步未","6","201","105501","8","10117103","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","14.1","10117","步未（怪盜）","6","201","121501","8","10117104","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","0","10117","祈梨（怪盜）","3","102","121601","8","10117105","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","12.05","10117","步未（怪盜）","4","202","121501","8","10117106","","2023/08/28 15:59:59","3"
"-285","51","2023/08/18 16:00:00","6.6","10117","祈梨（怪盜）","2","103","121601","8","10117107","","2023/08/28 15:59:59","5"
"-285","51","2023/08/18 16:00:00","8.2","10117","步未（怪盜）","4","203","121501","8","10117108","","2023/08/28 15:59:59","3"
"-285","52","2023/08/18 16:00:00","10.48","10117","祈梨","1","104","106601","8","10117109","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","10.48","10117","祈梨（怪盜）","1","104","121601","8","10117110","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","9.73","10117","步未","4","204","105501","8","10117111","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","9.73","10117","步未（怪盜）","4","204","121501","8","10117112","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","4.79","10117","祈梨","6","105","106601","8","10117113","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","4.79","10117","祈梨（怪盜）","6","105","121601","8","10117114","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","6.3","10117","步未","1","205","105501","8","10117115","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","6.3","10117","步未（怪盜）","1","205","121501","8","10117116","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","0","10117","祈梨","2","106","106601","8","10117117","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","0","10117","祈梨（怪盜）","2","106","121601","8","10117118","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","10.59","10117","步未","4","206","105501","8","10117119","","2023/08/28 15:59:59","2"
"-285","52","2023/08/18 16:00:00","10.59","10117","步未（怪盜）","4","206","121501","8","10117120","","2023/08/28 15:59:59","2"
"-416.5","53","2023/09/01 16:00:00","3.414","10118","花凜","1","1","190801","0","10118001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/09/18 15:59:59","2"
"-416.5","53","2023/09/01 16:00:00","3.099","10118","花凜","1","2","190801","0","10118002","將任務完成，\n並獲得獎勵吧！","2023/09/18 15:59:59","2"
"-416.5","54","2023/09/01 16:00:00","2.801","10118","花凜","1","3","190801","0","10118003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/09/18 15:59:59","2"
"-416.5","54","2023/09/01 16:00:00","0","10118","花凜","2","4","190801","0","10118004","能夠領取獎勵了！\n請檢查看看","2023/09/18 15:59:59","2"
"-416.5","57","2023/09/01 16:00:00","0","10118","花凜","1","5","190801","0","10118005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/09/18 15:59:59","1"
"-363","55","2023/09/01 16:00:00","5.506","10118","花凜","1","1","190801","0","10118006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/09/18 15:59:59","2"
"-363","55","2023/09/01 16:00:00","1.216","10118","花凜","2","2","190801","0","10118007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/09/18 15:59:59","1"
"-363","56","2023/09/01 16:00:00","1.539","10118","花凜","2","3","190801","0","10118008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/09/18 15:59:59","1"
"-363","56","2023/09/01 16:00:00","1.875","10118","花凜","2","4","190801","0","10118009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","3.36","10118","吉塔","2","101","105701","8","10118101","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","2.12","10118","吉塔","2","102","105701","8","10118102","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","8.78","10118","吉塔","1","103","105701","8","10118103","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","8.78","10118","吉塔（術士）","1","123","125501","8","10118104","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","4.82","10118","吉塔（術士）","4","104","125501","8","10118105","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","6.84","10118","碧卡拉（陽）","1","201","125601","8","10118106","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","6.24","10118","碧卡拉（陽）","1","202","125601","8","10118107","","2023/09/18 15:59:59","3"
"-285","51","2023/09/01 16:00:00","4.32","10118","碧卡拉（陽）","2","203","125601","8","10118108","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","4.32","10118","碧卡拉（陽）","2","203","125601","8","10118109","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","11.02","10118","碧卡拉（陽）","1","204","125601","8","10118110","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","9.52","10118","碧卡拉（陰）","4","207","125602","8","10118111","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","5.78","10118","碧卡拉（陰）","2","208","125602","8","10118112","","2023/09/18 15:59:59","1"
"-285","51","2023/09/01 16:00:00","11.8","10118","碧卡拉（陰）","1","209","125602","8","10118113","","2023/09/18 15:59:59","5"
"-285","51","2023/09/01 16:00:00","12.3","10118","碧卡拉（陰）","1","210","125602","8","10118114","","2023/09/18 15:59:59","4"
"-285","51","2023/09/01 16:00:00","4.75","10118","花凜","1","301","190801","8","10118115","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","10.4","10118","花凜（鍊金術師）","1","302","125701","8","10118116","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","16.2","10118","花凜（鍊金術師）","1","303","125701","8","10118117","","2023/09/18 15:59:59","2"
"-285","51","2023/09/01 16:00:00","5.43","10118","花凜（鍊金術師）","4","304","125701","8","10118118","","2023/09/18 15:59:59","1"
"-285","52","2023/09/01 16:00:00","9.18","10118","吉塔","1","105","105701","8","10118119","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","9.18","10118","吉塔（術士）","1","125","125501","8","10118120","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","7.52","10118","碧卡拉（陽）","1","205","125601","8","10118121","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","7.52","10118","碧卡拉（陽）","1","205","125601","8","10118122","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","9.58","10118","碧卡拉（陰）","1","211","125602","8","10118123","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","5.82","10118","花凜","1","305","190801","8","10118124","","2023/09/18 15:59:59","2"
"-285","52","2023/09/01 16:00:00","5.82","10118","花凜（鍊金術師）","1","325","125701","8","10118125","","2023/09/18 15:59:59","2"
"-416.5","53","2023/09/18 16:00:00","3.414","10119","花凜","1","1","190801","0","10119001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/09/28 15:59:59","2"
"-416.5","53","2023/09/18 16:00:00","3.099","10119","花凜","1","2","190801","0","10119002","將任務完成，\n並獲得獎勵吧！","2023/09/28 15:59:59","2"
"-416.5","54","2023/09/18 16:00:00","2.801","10119","花凜","1","3","190801","0","10119003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/09/28 15:59:59","2"
"-416.5","54","2023/09/18 16:00:00","0","10119","花凜","2","4","190801","0","10119004","能夠領取獎勵了！\n請檢查看看","2023/09/28 15:59:59","2"
"-416.5","57","2023/09/18 16:00:00","0","10119","花凜","1","5","190801","0","10119005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/09/28 15:59:59","1"
"-363","55","2023/09/18 16:00:00","5.506","10119","花凜","1","1","190801","0","10119006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/09/28 15:59:59","2"
"-363","55","2023/09/18 16:00:00","1.216","10119","花凜","2","2","190801","0","10119007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/09/28 15:59:59","1"
"-363","56","2023/09/18 16:00:00","1.539","10119","花凜","2","3","190801","0","10119008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/09/28 15:59:59","1"
"-363","56","2023/09/18 16:00:00","1.875","10119","花凜","2","4","190801","0","10119009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/09/28 15:59:59","1"
"-285","51","2023/09/18 16:00:00","14.08","10119","霞","1","101","101401","8","10119101","","2023/09/28 15:59:59","2"
"-285","51","2023/09/18 16:00:00","10.15","10119","霞","1","102","101401","8","10119102","","2023/09/28 15:59:59","2"
"-285","51","2023/09/18 16:00:00","10.62","10119","霞","4","103","101401","8","10119103","","2023/09/28 15:59:59","5"
"-285","51","2023/09/18 16:00:00","17.15","10119","忍","1","301","103101","8","10119104","","2023/09/28 15:59:59","2"
"-285","51","2023/09/18 16:00:00","15.92","10119","忍（海盜）","2","302","122001","8","10119105","","2023/09/28 15:59:59","5"
"-285","51","2023/09/18 16:00:00","3.92","10119","忍（海盜）","1","303","122001","8","10119106","","2023/09/28 15:59:59","2"
"-285","51","2023/09/18 16:00:00","7.53","10119","杏奈","2","201","100901","8","10119107","","2023/09/28 15:59:59","5"
"-285","51","2023/09/18 16:00:00","7.53","10119","杏奈（海盜）","2","201","121901","8","10119108","","2023/09/28 15:59:59","5"
"-285","51","2023/09/18 16:00:00","14.78","10119","杏奈（海盜）","6","202","121901","8","10119109","","2023/09/28 15:59:59","5"
"-285","51","2023/09/18 16:00:00","14.53","10119","杏奈（海盜）","2","203","121901","8","10119110","","2023/09/28 15:59:59","5"
"-285","52","2023/09/18 16:00:00","15.05","10119","霞","1","104","101401","8","10119111","","2023/09/28 15:59:59","5"
"-285","52","2023/09/18 16:00:00","13.85","10119","霞","1","105","101401","8","10119112","","2023/09/28 15:59:59","6"
"-285","52","2023/09/18 16:00:00","12.68","10119","霞","1","106","101401","8","10119113","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","16.63","10119","忍","1","304","103101","8","10119114","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","16.63","10119","忍（海盜）","1","304","122001","8","10119115","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","13.45","10119","忍","4","305","103101","8","10119116","","2023/09/28 15:59:59","5"
"-285","52","2023/09/18 16:00:00","13.45","10119","忍（海盜）","4","305","122001","8","10119117","","2023/09/28 15:59:59","5"
"-285","52","2023/09/18 16:00:00","12.63","10119","忍","1","306","103101","8","10119118","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","12.63","10119","忍（海盜）","1","306","122001","8","10119119","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","4.33","10119","杏奈","6","204","100901","8","10119120","","2023/09/28 15:59:59","1"
"-285","52","2023/09/18 16:00:00","4.33","10119","杏奈（海盜）","6","204","121901","8","10119121","","2023/09/28 15:59:59","1"
"-285","52","2023/09/18 16:00:00","12.88","10119","杏奈","1","205","100901","8","10119122","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","12.88","10119","杏奈（海盜）","1","205","121901","8","10119123","","2023/09/28 15:59:59","2"
"-285","52","2023/09/18 16:00:00","7.27","10119","杏奈","2","206","100901","8","10119124","","2023/09/28 15:59:59","6"
"-285","52","2023/09/18 16:00:00","7.27","10119","杏奈（海盜）","2","206","121901","8","10119125","","2023/09/28 15:59:59","6"
"-285","51","2023/09/18 16:00:00","17.15","10119","忍（海盜）","2","301","122001","8","10119126","","2023/09/28 15:59:59","2"
"-416.5","53","2023/10/01 16:00:00","3.414","10120","花凜","1","1","190801","0","10120001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2023/10/19 15:59:59","2"
"-416.5","53","2023/10/01 16:00:00","3.099","10120","花凜","1","2","190801","0","10120002","將任務完成，\n並獲得獎勵吧！","2023/10/19 15:59:59","2"
"-416.5","54","2023/10/01 16:00:00","2.801","10120","花凜","1","3","190801","0","10120003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2023/10/19 15:59:59","2"
"-416.5","54","2023/10/01 16:00:00","0","10120","花凜","2","4","190801","0","10120004","能夠領取獎勵了！\n請檢查看看","2023/10/19 15:59:59","2"
"-416.5","57","2023/10/01 16:00:00","0","10120","花凜","1","5","190801","0","10120005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2023/10/19 15:59:59","1"
"-363","55","2023/10/01 16:00:00","5.506","10120","花凜","1","1","190801","0","10120006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2023/10/19 15:59:59","2"
"-363","55","2023/10/01 16:00:00","1.216","10120","花凜","2","2","190801","0","10120007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2023/10/19 15:59:59","1"
"-363","56","2023/10/01 16:00:00","1.539","10120","花凜","2","3","190801","0","10120008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2023/10/19 15:59:59","1"
"-363","56","2023/10/01 16:00:00","1.875","10120","花凜","2","4","190801","0","10120009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2023/10/19 15:59:59","1"
"-285","51","2023/10/01 16:00:00","12.33","10120","伊莉亞（祭服）","1","101","126201","0","10120102","","2023/10/19 15:59:59","2"
"-285","51","2023/10/01 16:00:00","20.23","10120","伊莉亞（祭服）","1","102","126201","0","10120103","","2023/10/19 15:59:59","2"
"-285","51","2023/10/01 16:00:00","13.05","10120","伊莉亞（祭服）","4","103","126201","0","10120104","","2023/10/19 15:59:59","6"
"-285","52","2023/10/01 16:00:00","0","10120","伊莉亞（祭服）","2","104","126202","8","10120106","","2023/10/19 15:59:59","2"
