4d6d77ab816e2bdca1b7f586122b3d00d31680359a9024393e981e7edf5154e3,c3c82e23634e8073d37ee087455ece1859cb31be27637913c0a8cdb2a8ec8c74,01f0f5b5984030b7078fcf48a51266fd5778868dedc47d61f36f66221dc6e01d,c649d5f316f8d6fc06cb4bf2f0f494ddde70714c2868336973ceba05ca88f35a,4c2d204b6339d5c014fe141e4d589f66bb7ff6d31d114416fc14ff7285ba9cdc,da671304bc73a1c65a5f7e686941ff942cbae3472a7b3f2b53c23e797559f7a3,361af6fc1d6fd2427eacfb9b69718d3f90a85b289191e9f3ec95d75d9787ee7d,5cad5ebba730655bd3a60f80d61d6e69ab80ea2525f2597611b4823c6fb682d8,a28068d8f4564ca0024d33cdd0b56149752d2b9716c2fc90e4322d9d628754d7,934aaafbdd9dd4b2156eea8911d6e2cd16a24275fb8365309eee2eb464e369ff,2b181fa38ccafae2a476d548b66214ce8a86bee526f5ce4f23d1f0499ae5b9ab
"0","21","","0","66085","","vo_rag_1004","","vo_rag","5152066",""
"7","11","0","1","66086","5","接下來要伸展手腳喔。\n打起精神來做吧。","10","132111","5152066","0.5"
"","93","","","66087","","0","","5","5152066",""
"0","91","","0","66088","","","","66086","5152066",""
"1","3","","","66089","","radio_stretch1_loop_surprise1","0.3","131911","5152066",""
"1","3","","","66090","","radio_stretch1_loop","0.3","132111","5152066",""
"1","3","","","66091","","radio_stretch1_loop","0.3","4","5152066",""
"0","93","","0","66092","","","","0.1","5152066",""
"1","3","","","66093","","radio_stretch1_loop","0.3","107511","5152066",""
"1","3","","","66094","","radio_stretch1_loop","0.3","107611","5152066",""
"1","3","","","66095","","radio_stretch1_loop","0.3","126911","5152066",""
"1","3","","","66096","","radio_stretch1_loop","0.3","110311","5152066",""
"1","3","","","66097","","radio_stretch1_loop","0.3","107811","5152066",""
"1","3","","","66098","","radio_stretch1_loop","0.3","113511","5152066",""
"0","93","","0","66099","","","","2","5152066",""
"0","21","","0","66100","","vo_rag_1005","","vo_rag","5152066",""
"7","11","0","1","66101","5","嘿咻、嘿咻……！","-10","131911","5152066","0.5"
"","93","","","66102","","0","","5","5152066",""
"0","91","","0","66103","","","","66101","5152066",""
"","93","","","66104","","0","","0.3","5152066",""
"1","3","","","66105","","radio_talk_normal","0.3","131911","5152066",""
"1","3","","","66106","","wish_idle_normal","0.3","132111","5152066",""
"1","3","","","66107","","cool_idle","0.3","4","5152066",""
"","93","","","66108","","0","","0.1","5152066",""
"1","3","","","66109","","idle_normal","0.3","107511","5152066",""
"1","3","","","66110","","wish_idle","0.3","107611","5152066",""
"1","3","","","66111","","wish_idle_normal","0.3","126911","5152066",""
"1","3","","","66112","","idle_normal","0.3","110311","5152066",""
"1","3","","","66113","","cool_idle","0.3","107811","5152066",""
"1","3","","","66114","","sad_idle_normal","0.3","113511","5152066",""
"0","21","","0","66115","","vo_rag_1006","","vo_rag","5152066",""
"8","11","0","1","66116","5","那麼，接著是側腰伸展運動。\n做的時候身體要彈回來喔。","-10","131911","5152066","0.5"
"","93","","","66117","","0","","4.3","5152066",""
"0","91","","0","66118","","","","66116","5152066",""
"1","3","","","66119","","radio_stretch2_loop","0.2","131911","5152066",""
"1","3","","","66120","","radio_stretch2_loop_normal2","0.2","132111","5152066",""
"1","3","","","66121","","radio_stretch2_loop_talk2","0.2","4","5152066",""
"0","93","","0","66122","","","","0.2","5152066",""
"1","3","","","66123","","radio_stretch2R_loop","0.2","107511","5152066",""
"1","3","","","66124","","radio_stretch2R_loop","0.2","107611","5152066",""
"1","3","","","66125","","radio_stretch2R_loop","0.2","126911","5152066",""
"1","3","","","66126","","radio_stretch2R_loop","0.2","110311","5152066",""
"1","3","","","66127","","radio_stretch2R_loop","0.2","107811","5152066",""
"1","3","","","66128","","radio_stretch2R_loop","0.2","113511","5152066",""
"0","93","","0","66129","","","","1.5","5152066",""
"14","11","0","1","66130","5","呼、呼、呼……","-10","4","5152066","0"
"","93","","","66131","","0","","0.2","5152066",""
"0","21","","0","66132","","vo_rag_1007","","vo_rag","5152066",""
"","93","","","66133","","0","","2.5","5152066",""
"0","91","","0","66134","","","","66130","5152066",""
"0","21","","0","66135","","vo_rag_1008","","vo_rag","5152066",""
"7","11","0","1","66136","5","真是俐落的動作……\n不愧是姊姊。","10","132111","5152066","0.5"
"","93","","","66137","","0","","4.5","5152066",""
"0","91","","0","66138","","","","66136","5152066",""
"","93","","","66139","","0","","0.5","5152066",""
"0","3","1","radio_victory_loop_normal2","66140","0","radio_victory_in_normal2","0.2","131911","5152066",""
"0","3","1","radio_victory_loop_normal2","66141","0","radio_victory_in_normal2","0.2","132111","5152066",""
"0","3","1","radio_victory_loop","66142","0","radio_victory_in","0.2","4","5152066",""
"1","3","","","66143","","idle_normal","0.2","107511","5152066",""
"1","3","","","66144","","wish_idle","0.2","107611","5152066",""
"1","3","","","66145","","wish_idle_normal","0.2","126911","5152066",""
"1","3","","","66146","","idle_normal","0.2","110311","5152066",""
"1","3","","","66147","","cool_idle","0.2","107811","5152066",""
"1","3","","","66148","","sad_idle_normal","0.2","113511","5152066",""
"0","21","","0","66149","","vo_rag_1009","","vo_rag","5152066",""
"9","11","0","1","66150","5","最後舉起雙手，勝利──！","-10","131911","5152066","0.5"
"0","93","","0","66151","","","","1.5","5152066",""
"0","3","1","radio_victory_loop_normal2","66152","0","radio_victory_in_normal2","0.2","107511","5152066",""
"0","3","1","radio_victory_loop_normal2","66153","0","radio_victory_in_normal2","0.2","107611","5152066",""
"0","3","1","radio_victory_loop","66154","0","radio_victory_in","0.2","126911","5152066",""
"0","3","1","radio_victory_loop_normal2","66155","0","radio_victory_in_normal2","0.2","110311","5152066",""
"0","3","1","radio_victory_loop_normal2","66156","0","radio_victory_in_normal2","0.2","107811","5152066",""
"0","3","1","radio_victory_loop_normal2","66157","0","radio_victory_in_normal2","0.2","113511","5152066",""
"","93","","","66158","","0","","0.8","5152066",""
"0","3","1","radio_victory_idle","66159","0","radio_victory_out","0.2","131911","5152066",""
"","93","","","66160","","0","","1.8","5152066",""
"0","91","","0","66161","","","","66150","5152066",""
"0","3","1","radio_victory_idle","66162","0","radio_victory_out","0.2","132111","5152066",""
"0","3","1","radio_victory_idle_talk2","66163","0","radio_victory_out_talk2","0.2","4","5152066",""
"0","3","1","radio_victory_idle","66164","0","radio_victory_out","0.2","107511","5152066",""
"0","3","1","radio_victory_idle","66165","0","radio_victory_out","0.2","107611","5152066",""
"0","3","1","radio_victory_idle","66166","0","radio_victory_out","0.2","126911","5152066",""
"0","3","1","radio_victory_idle","66167","0","radio_victory_out","0.2","110311","5152066",""
"0","3","1","radio_victory_idle","66168","0","radio_victory_out","0.2","107811","5152066",""
"0","3","1","radio_victory_idle","66169","0","radio_victory_out","0.2","113511","5152066",""
"0","21","","0","66170","","vo_rag_1010","","vo_rag","5152066",""
"","3","0","","66171","","0610_in","0","2","5152066",""
"0.5","27","0","0.5","66172","1","bgm_MC173B","0","bgm_MC173B","5152066",""
"0","23","","","66173","","se_10058300_radio_finish","","se_10058300","5152066",""
"","37","","","66174","","finish","","2","5152066",""
"0","93","","0","66175","","1","","0.4","5152066",""
"0","3","0","","66176","","0610_mid","0","2","5152066",""
"0","92","","0","66177","","","","","5152066",""
"0","3","0","empty","66178","0","0610_out","0","2","5152066",""
"0","93","","0","66179","","0","","0.3","5152066",""
"0","3","1","pack_vic_idle","66180","0","pack_vic_in","0.2","5","5152066",""
"0","23","","","66181","","se_10058300_pack_appear","","se_10058300","5152066",""
"1","3","","","66182","","radio_victory_idle","0.2","131911","5152066",""
"0","93","","0","66183","","","","0.1","5152066",""
"1","3","","","66184","","radio_victory_idle","0.2","132111","5152066",""
"1","3","","","66185","","radio_victory_idle_talk2","0.2","4","5152066",""
"0","93","","0","66186","","","","0.1","5152066",""
"1","3","","","66187","","radio_victory_lookup2_idle","0.2","107511","5152066",""
"1","3","","","66188","","radio_victory_lookup_idle","0.2","107611","5152066",""
"1","3","","","66189","","radio_victory_lookup_idle","0.2","126911","5152066",""
"1","3","","","66190","","radio_victory_lookup2_idle","0.2","110311","5152066",""
"1","3","","","66191","","radio_victory_lookup2_idle","0.2","107811","5152066",""
"1","3","","","66192","","radio_victory_lookup_idle","0.2","113511","5152066",""
"0","93","","0","66193","","","","0.3","5152066",""
"0","21","","0","66194","","vo_rag_1011","","vo_rag","5152066",""
"13","11","1","1","66195","5","勝利──！","0","5","5152066","0"
"0","91","","0","66196","","","","0","5152066",""
"0","23","","","66197","","se_10058300_emotion_laugh","","se_10058300","5152066",""
"","32","","","66198","","1","","17","5152066",""
"0","3","1","sad_idle_joy","66199","0","smile2_joy","0.2","131911","5152066",""
"1","3","","","66200","","wish_talk","0.2","132111","5152066",""
"0","3","1","doya_idle","66201","0","doya_in_normal","0.2","4","5152066",""
"0","3","1","handsup_loop","66202","0","handsup_in","0.2","107511","5152066",""
"1","3","","","66203","","wish_idle_dere","0.2","107611","5152066",""
"1","3","","","66204","","wish2_idle","0.2","126911","5152066",""
"1","3","","","66205","","joy_idle","0.2","110311","5152066",""
"0","3","1","cool_talk_dere2","66206","0","cool_in_dere2","0.2","107811","5152066",""
"1","3","","","66207","","wish_talk_joy_shy","0.2","113511","5152066",""
"","93","","","66208","","","","2","5152066",""
"","32","","","66209","","1","","4","5152066",""
"","93","","","66210","","","","1","5152066",""
"","93","","","66211","","0","","0.5","5152066",""
"","101","","","66212","","","","66213","5152066",""
"","25","","","66213","","bgm_MC173B","","bgm_MC173B","5152066",""
"","22","","","66214","","0","","0","5152066",""
"53","1","-254","-60","67001","0","107511","1.5","1","5152067","top_idle_normal"
"","93","","","67002","","0","","0.5","5152067",""
"","101","","","67003","","","","67004","5152067",""
"0","3","1","top_doya_talk","67004","0","top_doya_in","0.2","107511","5152067",""
"0","21","","0","67005","","vo_rag_0101","","vo_rag","5152067",""
"8","11","1","1","67006","-92","我已經做好享受任何體操的準備了。一起加油吧！","80","107511","5152067","0"
"","93","","","67007","","1","","3.7","5152067",""
"0","102","","","67008","","0","","0","5152067",""
"53","1","-254","-60","68001","0","107511","1.5","1","5152068","top_idle_normal"
"","93","","","68002","","0","","0.5","5152068",""
"","101","","","68003","","","","68004","5152068",""
"1","3","","","68004","","top_surprise3_loop","0.2","107511","5152068",""
"0","21","","0","68005","","vo_rag_0102","","vo_rag","5152068",""
"7","11","1","1","68006","-92","做完體操後吃的飯……絕對會很美味唷☆","80","107511","5152068","0"
"","93","","","68007","","1","","3.6","5152068",""
"0","102","","","68008","","0","","0","5152068",""
"53","1","-254","-60","69001","0","107611","1.5","1","5152069","top_idle_normal"
"","93","","","69002","","0","","0.5","5152069",""
"","101","","","69003","","","","69004","5152069",""
"1","3","","","69004","","top_sad_talk","0.2","107611","5152069",""
"0","21","","0","69005","","vo_rag_0201","","vo_rag","5152069",""
"6","11","1","1","69006","-92","在下一定會把在此學到的體操告訴主人。","80","107611","5152069","0"
"","93","","","69007","","1","","3.3","5152069",""
"0","102","","","69008","","0","","0","5152069",""
"53","1","-254","-60","70001","0","107611","1.5","1","5152070","top_idle_normal"
"","93","","","70002","","0","","0.5","5152070",""
"","101","","","70003","","","","70004","5152070",""
"1","3","","","70004","","top_wish_talk_normal","0.2","107611","5152070",""
"0","21","","0","70005","","vo_rag_0202","","vo_rag","5152070",""
"8","11","1","1","70006","-92","蓋上的印章就是努力的證明。這想必會成為重要的寶物吧。","80","107611","5152070","0"
"","93","","","70007","","1","","3.3","5152070",""
"0","102","","","70008","","0","","0","5152070",""
"53","1","-254","-60","71001","0","107811","1.5","1","5152071","top_idle_normal"
"","93","","","71002","","0","","0.5","5152071",""
"","101","","","71003","","","","71004","5152071",""
"0","3","1","top_cool_talk","71004","0","top_cool_in","0.2","107811","5152071",""
"0","21","","0","71005","","vo_rag_0301","","vo_rag","5152071",""
"7","11","1","1","71006","-92","好了，打起精神好好地做。動作不確實的話可是會受傷的。","80","107811","5152071","0"
"","93","","","71007","","1","","3.8","5152071",""
"0","102","","","71008","","0","","0","5152071",""
"53","1","-254","-60","72001","0","107811","1.5","1","5152072","top_idle_normal"
"","93","","","72002","","0","","0.5","5152072",""
"","101","","","72003","","","","72004","5152072",""
"0","3","1","top_armcrossed_talk_nervous","72004","0.2","top_armcrossed_talk_shy","0.2","107811","5152072",""
"0","21","","0","72005","","vo_rag_0302","","vo_rag","5152072",""
"8","11","1","1","72006","-92","又不是小孩子，哪會為了蓋章而開心……感覺還不壞呢。","80","107811","5152072","0"
"","93","","","72007","","1","","3.2","5152072",""
"0","102","","","72008","","0","","0","5152072",""
"53","1","-254","-60","73001","0","131911","1.5","1","5152073","top_idle_normal"
"","93","","","73002","","0","","0.5","5152073",""
"","101","","","73003","","","","73004","5152073",""
"1","3","","","73004","","top_wish_talk_joy","0.2","131911","5152073",""
"0","21","","0","73005","","vo_rag_0401","","vo_rag","5152073",""
"8","11","1","1","73006","-92","居然能在夏日的海邊做廣播體操，我非～常期待呢！","80","131911","5152073","0"
"","93","","","73007","","1","","3.6","5152073",""
"0","102","","","73008","","0","","0","5152073",""
"53","1","-254","-60","74001","0","131911","1.5","1","5152074","top_idle_normal"
"","93","","","74002","","0","","0.5","5152074",""
"","101","","","74003","","","","74004","5152074",""
"1","3","","","74004","0","top_gutsB_talk","0.2","131911","5152074",""
"0","21","","0","74005","","vo_rag_0402","","vo_rag","5152074",""
"7","11","1","1","74006","-92","還可以學到大家的體操呢。我會拚命努力的！","80","131911","5152074","0"
"","93","","","74007","","1","","3.6","5152074",""
"0","102","","","74008","","0","","0","5152074",""
"60","1","-330","-10","75001","0","131911","1.9","1","5152075","empty"
"61","5","-330","-10","75002","0","1","1.9","1","5152075","empty"
"58","1","-315","-192","75003","0","132111","1.9","1","5152075","empty"
"59","5","-315","-192","75004","0","2","1.9","1","5152075","empty"
"57","5","-312","163","75005","0","4","1.9","4","5152075","empty"
"54","1","-165","-132","75006","0","107511","1.75","1","5152075","empty"
"55","1","-175","-292","75007","0","107811","1.75","1","5152075","empty"
"56","1","-190","-452","75008","0","107611","1.75","1","5152075","empty"
"51","1","-165","105","75009","1","110311","1.75","1","5152075","empty"
"52","1","-175","265","75010","1","126911","1.75","1","5152075","empty"
"53","1","-190","425","75011","1","113511","1.75","1","5152075","empty"
"59","5","-324","15","75012","0","5","1.9","5","5152075","empty"
"0","31","1","0","75013","","90","0","90","5152075",""
"","91","","","75014","","0","","0","5152075",""
"","93","","","75015","","0","","0.6","5152075",""
"","32","","","75016","","1","","90","5152075",""
"","93","","","75017","","0","","0.1","5152075",""
"0","3","","","75018","","comp_victory_F_noFace","0","131911","5152075",""
"0","3","","","75019","","comp_victory_F_emilia","0","1","5152075",""
"0","3","","","75020","","comp_victory_F_noFace","0","132111","5152075",""
"0","3","","","75021","","comp_victory_F_rem","0","2","5152075",""
"0","3","","","75022","","comp_victory_F","0","4","5152075",""
"0","3","","","75023","","comp_victory_B","0","107511","5152075",""
"0","3","","","75024","","comp_victory_B","0","107811","5152075",""
"0","3","","","75025","","comp_victory_B_kokkoro","0","107611","5152075",""
"0","3","","","75026","","comp_victory_B","0","110311","5152075",""
"0","3","","","75027","","comp_victory_B","0","126911","5152075",""
"0","3","","","75028","","comp_victory_B","0","113511","5152075",""
"0","3","1","pack_comp_vic_idle","75029","0","pack_comp_vic_in","0","5","5152075",""
"","93","","","75030","","0","","4.5","5152075",""
"","37","","","75031","","out","","90","5152075",""
"1","6","0","1","75032","0","1","0.1","131911","5152075",""
"1","6","0","1","75033","0","1","0.1","1","5152075",""
"1","6","0","1","75034","0","1","0.1","132111","5152075",""
"1","6","0","1","75035","0","1","0.1","2","5152075",""
"1","6","0","1","75036","0","1","0.1","4","5152075",""
"1","6","0","1","75037","0","1","0.1","107511","5152075",""
"1","6","0","1","75038","0","1","0.1","107811","5152075",""
"1","6","0","1","75039","0","1","0.1","107611","5152075",""
"1","6","0","1","75040","0","1","0.1","110311","5152075",""
"1","6","0","1","75041","0","1","0.1","126911","5152075",""
"1","6","0","1","75042","0","1","0.1","113511","5152075",""
"1","6","0","1","75043","0","1","0.1","5","5152075",""
"","93","","","75044","","0","","1","5152075",""
