6506cef72b039aefb71ebb9be202334017fb534da73730bad9b721e165d1f0dd,3dd6a45e726d7fd258e495f52706570908250b5eed63ece4dfa44767667955c5,5278325fc1a90db4bd4f8e402b6359397e4f6c64699becc103d503dc6952041a,3ea82eb2ccc443312279454ac32261a9e9625e22e149afe0e0c94e4dfc7ab884,ac4e7a0560666c9469dec82f613d261998c64203ae576fb9122721c3da9a5f7b,3b065df399ea93f1e501071c64addcf8badaea601604516b172c0b13fd36b379,8020f3d09a3d9c131392159cfd9cead80e95bfd87a2a080c48d4f031293e991f,28da66132e34024e475708bc43735ed62fdcc18b2ddf21095151ea4171b97e2c,ab36797e9379ed5369bbbd9944ff0ab4bc2a8944ec54c6041095aee4ecba2764
"12","10040025","94002","2023/04/17 04:59:59","54","40","100000","2021/02/09 05:00:00","14001001"
"2","10040026","20003","2023/04/17 04:59:59","54","40","3","2021/02/09 05:00:00","14001001"
"5","10040027","0","2023/04/17 04:59:59","54","40","55","2021/02/09 05:00:00","14003001"
"12","10040028","94002","2023/04/17 04:59:59","54","40","180000","2021/02/09 05:00:00","14003001"
"2","10040029","22002","2023/04/17 04:59:59","54","40","4","2021/02/09 05:00:00","14003001"
"12","10040030","94002","2030/12/31 23:59:59","54","40","40000","2023/04/17 05:00:00","11001001"
"8","10040031","91002","2030/12/31 23:59:59","54","40","10","2023/04/17 05:00:00","11001001"
"5","10040032","0","2030/12/31 23:59:59","54","40","90","2023/04/17 05:00:00","11003001"
"2","10040033","20002","2030/12/31 23:59:59","54","40","6","2023/04/17 05:00:00","11003001"
"8","10040034","91002","2030/12/31 23:59:59","54","40","10","2023/04/17 05:00:00","11003001"
"5","10040035","0","2030/12/31 23:59:59","54","40","40","2023/04/17 05:00:00","13002001"
"5","10040036","0","2030/12/31 23:59:59","54","40","40","2023/04/17 05:00:00","18004001"
"5","10040037","0","2024/06/14 15:59:59","54","40","50","2023/04/17 05:00:00","16006001"
"5","10040038","0","2024/06/14 15:59:59","54","40","50","2023/04/17 05:00:00","16007001"
"2","10040039","22001","2024/06/14 15:59:59","54","40","3","2023/04/17 05:00:00","16007001"
"5","10040040","0","2030/12/31 23:59:59","54","40","60","2023/04/17 05:00:00","11004001"
"2","10040041","20002","2030/12/31 23:59:59","54","40","6","2023/04/17 05:00:00","11004001"
"2","10040042","90007","2030/12/31 23:59:59","54","40","500","2023/04/17 05:00:00","11004001"
"5","10040043","0","2030/12/31 23:59:59","54","40","90","2023/04/17 05:00:00","11005001"
"12","10040044","94002","2030/12/31 23:59:59","54","40","40000","2023/04/17 05:00:00","11005001"
"2","10040045","90007","2030/12/31 23:59:59","54","40","500","2023/04/17 05:00:00","11005001"
"5","10040046","0","2030/12/31 23:59:59","54","40","90","2023/04/17 05:00:00","14001001"
"12","10040047","94002","2030/12/31 23:59:59","54","40","100000","2023/04/17 05:00:00","14001001"
"2","10040048","20003","2030/12/31 23:59:59","54","40","3","2023/04/17 05:00:00","14001001"
"5","10040049","0","2030/12/31 23:59:59","54","40","110","2023/04/17 05:00:00","14003001"
"12","10040050","94002","2030/12/31 23:59:59","54","40","180000","2023/04/17 05:00:00","14003001"
"2","10040051","22002","2030/12/31 23:59:59","54","40","4","2023/04/17 05:00:00","14003001"
"5","10040114","0","2023/04/17 04:59:59","54","40","20","2021/02/09 05:00:00","11101001"
"2","10040115","20003","2023/04/17 04:59:59","54","40","3","2021/02/09 05:00:00","11101001"
"5","10040121","0","2023/04/17 04:59:59","54","40","35","2021/02/09 05:00:00","11001002"
"12","10040122","94002","2023/04/17 04:59:59","54","40","40000","2021/02/09 05:00:00","11001002"
"2","10040123","23001","2023/04/17 04:59:59","54","40","6","2021/02/09 05:00:00","11001002"
"5","10040152","0","2030/12/31 23:59:59","54","40","40","2023/04/17 05:00:00","11101001"
"2","10040153","20003","2030/12/31 23:59:59","54","40","3","2023/04/17 05:00:00","11101001"
"5","10040154","0","2030/12/31 23:59:59","54","40","70","2023/04/17 05:00:00","11001002"
"12","10040155","94002","2030/12/31 23:59:59","54","40","40000","2023/04/17 05:00:00","11001002"
"2","10040156","23001","2030/12/31 23:59:59","54","40","6","2023/04/17 05:00:00","11001002"
"5","10055003","0","2023/04/17 04:59:59","74","55","35","2021/02/09 05:00:00","11001001"
"12","10055004","94002","2023/04/17 04:59:59","74","55","50000","2021/02/09 05:00:00","11001001"
"8","10055005","91002","2023/04/17 04:59:59","74","55","10","2021/02/09 05:00:00","11001001"
"5","10055006","0","2023/04/17 04:59:59","74","55","45","2021/02/09 05:00:00","11003001"
"2","10055007","20002","2023/04/17 04:59:59","74","55","10","2021/02/09 05:00:00","11003001"
"8","10055008","91002","2023/04/17 04:59:59","74","55","10","2021/02/09 05:00:00","11003001"
"5","10055009","0","2023/04/17 04:59:59","74","55","20","2021/02/09 05:00:00","13002001"
"5","10055010","0","2023/04/17 04:59:59","74","55","20","2021/02/09 05:00:00","18004001"
"5","10055011","0","2023/04/17 04:59:59","74","55","30","2021/02/09 05:00:00","16006001"
"5","10055012","0","2023/04/17 04:59:59","74","55","30","2021/02/09 05:00:00","16007001"
"2","10055013","22001","2023/04/17 04:59:59","74","55","3","2021/02/09 05:00:00","16007001"
"5","10055014","0","2023/04/17 04:59:59","74","55","35","2021/02/09 05:00:00","11004001"
"2","10055015","20002","2023/04/17 04:59:59","74","55","10","2021/02/09 05:00:00","11004001"
"2","10055016","90007","2023/04/17 04:59:59","74","55","500","2021/02/09 05:00:00","11004001"
"5","10055017","0","2023/04/17 04:59:59","74","55","45","2021/02/09 05:00:00","11005001"
"12","10055018","94002","2023/04/17 04:59:59","74","55","50000","2021/02/09 05:00:00","11005001"
"2","10055019","90007","2023/04/17 04:59:59","74","55","500","2021/02/09 05:00:00","11005001"
"5","10055023","0","2030/12/31 23:59:59","74","55","70","2023/04/17 05:00:00","11001001"
"5","10055024","0","2023/04/17 04:59:59","74","55","45","2021/02/09 05:00:00","14001001"
"12","10055025","94002","2023/04/17 04:59:59","74","55","120000","2021/02/09 05:00:00","14001001"
"2","10055026","20003","2023/04/17 04:59:59","74","55","4","2021/02/09 05:00:00","14001001"
"5","10055027","0","2023/04/17 04:59:59","74","55","60","2021/02/09 05:00:00","14003001"
"12","10055028","94002","2023/04/17 04:59:59","74","55","220000","2021/02/09 05:00:00","14003001"
"2","10055029","22002","2023/04/17 04:59:59","74","55","4","2021/02/09 05:00:00","14003001"
"12","10055030","94002","2030/12/31 23:59:59","74","55","50000","2023/04/17 05:00:00","11001001"
"8","10055031","91002","2030/12/31 23:59:59","74","55","10","2023/04/17 05:00:00","11001001"
"5","10055032","0","2030/12/31 23:59:59","74","55","90","2023/04/17 05:00:00","11003001"
"2","10055033","20002","2030/12/31 23:59:59","74","55","10","2023/04/17 05:00:00","11003001"
"8","10055034","91002","2030/12/31 23:59:59","74","55","10","2023/04/17 05:00:00","11003001"
"5","10055035","0","2030/12/31 23:59:59","74","55","40","2023/04/17 05:00:00","13002001"
"5","10055036","0","2030/12/31 23:59:59","74","55","40","2023/04/17 05:00:00","18004001"
"5","10055037","0","2024/06/14 15:59:59","74","55","60","2023/04/17 05:00:00","16006001"
"5","10055038","0","2024/06/14 15:59:59","74","55","60","2023/04/17 05:00:00","16007001"
"2","10055039","22001","2024/06/14 15:59:59","74","55","3","2023/04/17 05:00:00","16007001"
"5","10055040","0","2030/12/31 23:59:59","74","55","70","2023/04/17 05:00:00","11004001"
"2","10055041","20002","2030/12/31 23:59:59","74","55","10","2023/04/17 05:00:00","11004001"
"2","10055042","90007","2030/12/31 23:59:59","74","55","500","2023/04/17 05:00:00","11004001"
"5","10055043","0","2030/12/31 23:59:59","74","55","90","2023/04/17 05:00:00","11005001"
"12","10055044","94002","2030/12/31 23:59:59","74","55","50000","2023/04/17 05:00:00","11005001"
"2","10055045","90007","2030/12/31 23:59:59","74","55","500","2023/04/17 05:00:00","11005001"
"5","10055046","0","2030/12/31 23:59:59","74","55","90","2023/04/17 05:00:00","14001001"
"12","10055047","94002","2030/12/31 23:59:59","74","55","120000","2023/04/17 05:00:00","14001001"
"2","10055048","20003","2030/12/31 23:59:59","74","55","4","2023/04/17 05:00:00","14001001"
"5","10055049","0","2030/12/31 23:59:59","74","55","120","2023/04/17 05:00:00","14003001"
"12","10055050","94002","2030/12/31 23:59:59","74","55","220000","2023/04/17 05:00:00","14003001"
"2","10055051","22002","2030/12/31 23:59:59","74","55","4","2023/04/17 05:00:00","14003001"
"5","10055114","0","2023/04/17 04:59:59","74","55","20","2021/02/09 05:00:00","11101001"
"2","10055115","20003","2023/04/17 04:59:59","74","55","4","2021/02/09 05:00:00","11101001"
"5","10055121","0","2023/04/17 04:59:59","74","55","35","2021/02/09 05:00:00","11001002"
"12","10055122","94002","2023/04/17 04:59:59","74","55","50000","2021/02/09 05:00:00","11001002"
"2","10055123","23001","2023/04/17 04:59:59","74","55","6","2021/02/09 05:00:00","11001002"
"5","10055152","0","2030/12/31 23:59:59","74","55","40","2023/04/17 05:00:00","11101001"
"2","10055153","20003","2030/12/31 23:59:59","74","55","4","2023/04/17 05:00:00","11101001"
"5","10055154","0","2030/12/31 23:59:59","74","55","70","2023/04/17 05:00:00","11001002"
"12","10055155","94002","2030/12/31 23:59:59","74","55","50000","2023/04/17 05:00:00","11001002"
"2","10055156","23001","2030/12/31 23:59:59","74","55","6","2023/04/17 05:00:00","11001002"
"5","10075003","0","2023/04/17 04:59:59","94","75","35","2021/02/09 05:00:00","11001001"
"12","10075004","94002","2023/04/17 04:59:59","94","75","60000","2021/02/09 05:00:00","11001001"
"8","10075005","91002","2023/04/17 04:59:59","94","75","10","2021/02/09 05:00:00","11001001"
"5","10075006","0","2023/04/17 04:59:59","94","75","50","2021/02/09 05:00:00","11003001"
"2","10075007","20002","2023/04/17 04:59:59","94","75","14","2021/02/09 05:00:00","11003001"
"8","10075008","91002","2023/04/17 04:59:59","94","75","10","2021/02/09 05:00:00","11003001"
"5","10075009","0","2023/04/17 04:59:59","94","75","25","2021/02/09 05:00:00","13002001"
"5","10075010","0","2023/04/17 04:59:59","94","75","25","2021/02/09 05:00:00","18004001"
"5","10075011","0","2023/04/17 04:59:59","94","75","30","2021/02/09 05:00:00","16006001"
"5","10075012","0","2023/04/17 04:59:59","94","75","30","2021/02/09 05:00:00","16007001"
"2","10075013","22001","2023/04/17 04:59:59","94","75","3","2021/02/09 05:00:00","16007001"
"5","10075014","0","2023/04/17 04:59:59","94","75","35","2021/02/09 05:00:00","11004001"
"2","10075015","20002","2023/04/17 04:59:59","94","75","14","2021/02/09 05:00:00","11004001"
"2","10075016","90007","2023/04/17 04:59:59","94","75","500","2021/02/09 05:00:00","11004001"
"5","10075017","0","2023/04/17 04:59:59","94","75","50","2021/02/09 05:00:00","11005001"
"12","10075018","94002","2023/04/17 04:59:59","94","75","60000","2021/02/09 05:00:00","11005001"
"2","10075019","90007","2023/04/17 04:59:59","94","75","500","2021/02/09 05:00:00","11005001"
"5","10075023","0","2030/12/31 23:59:59","94","75","70","2023/04/17 05:00:00","11001001"
"5","10075024","0","2023/04/17 04:59:59","94","75","45","2021/02/09 05:00:00","14001001"
"12","10075025","94002","2023/04/17 04:59:59","94","75","150000","2021/02/09 05:00:00","14001001"
"2","10075026","20003","2023/04/17 04:59:59","94","75","5","2021/02/09 05:00:00","14001001"
"5","10075027","0","2023/04/17 04:59:59","94","75","60","2021/02/09 05:00:00","14003001"
"12","10075028","94002","2023/04/17 04:59:59","94","75","250000","2021/02/09 05:00:00","14003001"
"2","10075029","22002","2023/04/17 04:59:59","94","75","4","2021/02/09 05:00:00","14003001"
"12","10075030","94002","2030/12/31 23:59:59","94","75","60000","2023/04/17 05:00:00","11001001"
"8","10075031","91002","2030/12/31 23:59:59","94","75","10","2023/04/17 05:00:00","11001001"
"5","10075032","0","2030/12/31 23:59:59","94","75","100","2023/04/17 05:00:00","11003001"
"2","10075033","20002","2030/12/31 23:59:59","94","75","14","2023/04/17 05:00:00","11003001"
"8","10075034","91002","2030/12/31 23:59:59","94","75","10","2023/04/17 05:00:00","11003001"
"5","10075035","0","2030/12/31 23:59:59","94","75","50","2023/04/17 05:00:00","13002001"
"5","10075036","0","2030/12/31 23:59:59","94","75","50","2023/04/17 05:00:00","18004001"
"5","10075037","0","2024/06/14 15:59:59","94","75","60","2023/04/17 05:00:00","16006001"
"5","10075038","0","2024/06/14 15:59:59","94","75","60","2023/04/17 05:00:00","16007001"
"2","10075039","22001","2024/06/14 15:59:59","94","75","3","2023/04/17 05:00:00","16007001"
"5","10075040","0","2030/12/31 23:59:59","94","75","70","2023/04/17 05:00:00","11004001"
"2","10075041","20002","2030/12/31 23:59:59","94","75","14","2023/04/17 05:00:00","11004001"
"2","10075042","90007","2030/12/31 23:59:59","94","75","500","2023/04/17 05:00:00","11004001"
"5","10075043","0","2030/12/31 23:59:59","94","75","100","2023/04/17 05:00:00","11005001"
"12","10075044","94002","2030/12/31 23:59:59","94","75","60000","2023/04/17 05:00:00","11005001"
"2","10075045","90007","2030/12/31 23:59:59","94","75","500","2023/04/17 05:00:00","11005001"
"5","10075046","0","2030/12/31 23:59:59","94","75","90","2023/04/17 05:00:00","14001001"
"12","10075047","94002","2030/12/31 23:59:59","94","75","150000","2023/04/17 05:00:00","14001001"
"2","10075048","20003","2030/12/31 23:59:59","94","75","5","2023/04/17 05:00:00","14001001"
"5","10075049","0","2030/12/31 23:59:59","94","75","120","2023/04/17 05:00:00","14003001"
"12","10075050","94002","2030/12/31 23:59:59","94","75","250000","2023/04/17 05:00:00","14003001"
"2","10075051","22002","2030/12/31 23:59:59","94","75","4","2023/04/17 05:00:00","14003001"
"5","10075114","0","2023/04/17 04:59:59","94","75","25","2021/02/09 05:00:00","11101001"
"2","10075115","20003","2023/04/17 04:59:59","94","75","5","2021/02/09 05:00:00","11101001"
"5","10075121","0","2023/04/17 04:59:59","94","75","35","2021/02/09 05:00:00","11001002"
"12","10075122","94002","2023/04/17 04:59:59","94","75","60000","2021/02/09 05:00:00","11001002"
"2","10075123","23001","2023/04/17 04:59:59","94","75","6","2021/02/09 05:00:00","11001002"
"5","10075152","0","2030/12/31 23:59:59","94","75","50","2023/04/17 05:00:00","11101001"
"2","10075153","20003","2030/12/31 23:59:59","94","75","5","2023/04/17 05:00:00","11101001"
"5","10075154","0","2030/12/31 23:59:59","94","75","70","2023/04/17 05:00:00","11001002"
"12","10075155","94002","2030/12/31 23:59:59","94","75","60000","2023/04/17 05:00:00","11001002"
"2","10075156","23001","2030/12/31 23:59:59","94","75","6","2023/04/17 05:00:00","11001002"
"5","10095003","0","2023/04/17 04:59:59","119","95","40","2021/02/09 05:00:00","11001001"
"12","10095004","94002","2023/04/17 04:59:59","119","95","70000","2021/02/09 05:00:00","11001001"
"8","10095005","91002","2023/04/17 04:59:59","119","95","10","2021/02/09 05:00:00","11001001"
"5","10095006","0","2023/04/17 04:59:59","119","95","50","2021/02/09 05:00:00","11003001"
"2","10095007","20002","2023/04/17 04:59:59","119","95","18","2021/02/09 05:00:00","11003001"
"8","10095008","91002","2023/04/17 04:59:59","119","95","10","2021/02/09 05:00:00","11003001"
"5","10095009","0","2023/04/17 04:59:59","119","95","25","2021/02/09 05:00:00","13002001"
"5","10095010","0","2023/04/17 04:59:59","119","95","25","2021/02/09 05:00:00","18004001"
"5","10095011","0","2023/04/17 04:59:59","119","95","30","2021/02/09 05:00:00","16006001"
"5","10095012","0","2023/04/17 04:59:59","119","95","30","2021/02/09 05:00:00","16007001"
"2","10095013","22001","2023/04/17 04:59:59","119","95","3","2021/02/09 05:00:00","16007001"
"5","10095014","0","2023/04/17 04:59:59","119","95","40","2021/02/09 05:00:00","11004001"
"2","10095015","20002","2023/04/17 04:59:59","119","95","18","2021/02/09 05:00:00","11004001"
"2","10095016","90007","2023/04/17 04:59:59","119","95","500","2021/02/09 05:00:00","11004001"
"5","10095017","0","2023/04/17 04:59:59","119","95","50","2021/02/09 05:00:00","11005001"
"12","10095018","94002","2023/04/17 04:59:59","119","95","60000","2021/02/09 05:00:00","11005001"
"2","10095019","90007","2023/04/17 04:59:59","119","95","500","2021/02/09 05:00:00","11005001"
"5","10095023","0","2030/12/31 23:59:59","119","95","80","2023/04/17 05:00:00","11001001"
"5","10095024","0","2023/04/17 04:59:59","119","95","50","2021/02/09 05:00:00","14001001"
"12","10095025","94002","2023/04/17 04:59:59","119","95","170000","2021/02/09 05:00:00","14001001"
"2","10095026","20003","2023/04/17 04:59:59","119","95","6","2021/02/09 05:00:00","14001001"
"5","10095027","0","2023/04/17 04:59:59","119","95","65","2021/02/09 05:00:00","14003001"
"12","10095028","94002","2023/04/17 04:59:59","119","95","300000","2021/02/09 05:00:00","14003001"
"2","10095029","22002","2023/04/17 04:59:59","119","95","4","2021/02/09 05:00:00","14003001"
"12","10095030","94002","2030/12/31 23:59:59","119","95","70000","2023/04/17 05:00:00","11001001"
"8","10095031","91002","2030/12/31 23:59:59","119","95","10","2023/04/17 05:00:00","11001001"
"5","10095032","0","2030/12/31 23:59:59","119","95","100","2023/04/17 05:00:00","11003001"
"2","10095033","20002","2030/12/31 23:59:59","119","95","18","2023/04/17 05:00:00","11003001"
"8","10095034","91002","2030/12/31 23:59:59","119","95","10","2023/04/17 05:00:00","11003001"
"5","10095035","0","2030/12/31 23:59:59","119","95","50","2023/04/17 05:00:00","13002001"
"5","10095036","0","2030/12/31 23:59:59","119","95","50","2023/04/17 05:00:00","18004001"
"5","10095037","0","2024/06/14 15:59:59","119","95","60","2023/04/17 05:00:00","16006001"
"5","10095038","0","2024/06/14 15:59:59","119","95","60","2023/04/17 05:00:00","16007001"
"2","10095039","22001","2024/06/14 15:59:59","119","95","3","2023/04/17 05:00:00","16007001"
"5","10095040","0","2030/12/31 23:59:59","119","95","80","2023/04/17 05:00:00","11004001"
"2","10095041","20002","2030/12/31 23:59:59","119","95","18","2023/04/17 05:00:00","11004001"
"2","10095042","90007","2030/12/31 23:59:59","119","95","500","2023/04/17 05:00:00","11004001"
"5","10095043","0","2030/12/31 23:59:59","119","95","100","2023/04/17 05:00:00","11005001"
"12","10095044","94002","2030/12/31 23:59:59","119","95","60000","2023/04/17 05:00:00","11005001"
"2","10095045","90007","2030/12/31 23:59:59","119","95","500","2023/04/17 05:00:00","11005001"
"5","10095046","0","2030/12/31 23:59:59","119","95","100","2023/04/17 05:00:00","14001001"
"12","10095047","94002","2030/12/31 23:59:59","119","95","170000","2023/04/17 05:00:00","14001001"
"2","10095048","20003","2030/12/31 23:59:59","119","95","6","2023/04/17 05:00:00","14001001"
"5","10095049","0","2030/12/31 23:59:59","119","95","130","2023/04/17 05:00:00","14003001"
"12","10095050","94002","2030/12/31 23:59:59","119","95","300000","2023/04/17 05:00:00","14003001"
"2","10095051","22002","2030/12/31 23:59:59","119","95","4","2023/04/17 05:00:00","14003001"
"5","10095114","0","2023/04/17 04:59:59","119","95","25","2021/02/09 05:00:00","11101001"
"2","10095115","20003","2023/04/17 04:59:59","119","95","6","2021/02/09 05:00:00","11101001"
"5","10095121","0","2023/04/17 04:59:59","119","95","40","2021/02/09 05:00:00","11001002"
"12","10095122","94002","2023/04/17 04:59:59","119","95","70000","2021/02/09 05:00:00","11001002"
"2","10095123","23001","2023/04/17 04:59:59","119","95","6","2021/02/09 05:00:00","11001002"
"5","10095152","0","2030/12/31 23:59:59","119","95","50","2023/04/17 05:00:00","11101001"
"2","10095153","20003","2030/12/31 23:59:59","119","95","6","2023/04/17 05:00:00","11101001"
"5","10095154","0","2030/12/31 23:59:59","119","95","80","2023/04/17 05:00:00","11001002"
"12","10095155","94002","2030/12/31 23:59:59","119","95","70000","2023/04/17 05:00:00","11001002"
"2","10095156","23001","2030/12/31 23:59:59","119","95","6","2023/04/17 05:00:00","11001002"
"5","10120003","0","2023/04/17 04:59:59","139","120","40","2021/02/09 05:00:00","11001001"
"12","10120004","94002","2023/04/17 04:59:59","139","120","80000","2021/02/09 05:00:00","11001001"
"8","10120005","91002","2023/04/17 04:59:59","139","120","10","2021/02/09 05:00:00","11001001"
"5","10120006","0","2023/04/17 04:59:59","139","120","55","2021/02/09 05:00:00","11003001"
"2","10120007","20002","2023/04/17 04:59:59","139","120","22","2021/02/09 05:00:00","11003001"
"8","10120008","91002","2023/04/17 04:59:59","139","120","10","2021/02/09 05:00:00","11003001"
"5","10120009","0","2023/04/17 04:59:59","139","120","25","2021/02/09 05:00:00","13002001"
"5","10120010","0","2023/04/17 04:59:59","139","120","25","2021/02/09 05:00:00","18004001"
"5","10120011","0","2023/04/17 04:59:59","139","120","35","2021/02/09 05:00:00","16006001"
"5","10120012","0","2023/04/17 04:59:59","139","120","30","2021/02/09 05:00:00","16007001"
"2","10120013","22001","2023/04/17 04:59:59","139","120","3","2021/02/09 05:00:00","16007001"
"5","10120014","0","2023/04/17 04:59:59","139","120","40","2021/02/09 05:00:00","11004001"
"2","10120015","20002","2023/04/17 04:59:59","139","120","22","2021/02/09 05:00:00","11004001"
"2","10120016","90007","2023/04/17 04:59:59","139","120","500","2021/02/09 05:00:00","11004001"
"5","10120017","0","2023/04/17 04:59:59","139","120","55","2021/02/09 05:00:00","11005001"
"12","10120018","94002","2023/04/17 04:59:59","139","120","70000","2021/02/09 05:00:00","11005001"
"2","10120019","90007","2023/04/17 04:59:59","139","120","500","2021/02/09 05:00:00","11005001"
"5","10120023","0","2030/12/31 23:59:59","139","120","80","2023/04/17 05:00:00","11001001"
"5","10120024","0","2023/04/17 04:59:59","139","120","55","2021/02/09 05:00:00","14001001"
"12","10120025","94002","2023/04/17 04:59:59","139","120","200000","2021/02/09 05:00:00","14001001"
"2","10120026","20003","2023/04/17 04:59:59","139","120","7","2021/02/09 05:00:00","14001001"
"5","10120027","0","2023/04/17 04:59:59","139","120","65","2021/02/09 05:00:00","14003001"
"12","10120028","94002","2023/04/17 04:59:59","139","120","340000","2021/02/09 05:00:00","14003001"
"2","10120029","22002","2023/04/17 04:59:59","139","120","4","2021/02/09 05:00:00","14003001"
"12","10120030","94002","2030/12/31 23:59:59","139","120","80000","2023/04/17 05:00:00","11001001"
"8","10120031","91002","2030/12/31 23:59:59","139","120","10","2023/04/17 05:00:00","11001001"
"5","10120032","0","2030/12/31 23:59:59","139","120","110","2023/04/17 05:00:00","11003001"
"2","10120033","20002","2030/12/31 23:59:59","139","120","22","2023/04/17 05:00:00","11003001"
"8","10120034","91002","2030/12/31 23:59:59","139","120","10","2023/04/17 05:00:00","11003001"
"5","10120035","0","2030/12/31 23:59:59","139","120","50","2023/04/17 05:00:00","13002001"
"5","10120036","0","2030/12/31 23:59:59","139","120","50","2023/04/17 05:00:00","18004001"
"5","10120037","0","2024/06/14 15:59:59","139","120","70","2023/04/17 05:00:00","16006001"
"5","10120038","0","2024/06/14 15:59:59","139","120","60","2023/04/17 05:00:00","16007001"
"2","10120039","22001","2024/06/14 15:59:59","139","120","3","2023/04/17 05:00:00","16007001"
"5","10120040","0","2030/12/31 23:59:59","139","120","80","2023/04/17 05:00:00","11004001"
"2","10120041","20002","2030/12/31 23:59:59","139","120","22","2023/04/17 05:00:00","11004001"
"2","10120042","90007","2030/12/31 23:59:59","139","120","500","2023/04/17 05:00:00","11004001"
"5","10120043","0","2030/12/31 23:59:59","139","120","110","2023/04/17 05:00:00","11005001"
"12","10120044","94002","2030/12/31 23:59:59","139","120","70000","2023/04/17 05:00:00","11005001"
"2","10120045","90007","2030/12/31 23:59:59","139","120","500","2023/04/17 05:00:00","11005001"
"5","10120046","0","2030/12/31 23:59:59","139","120","110","2023/04/17 05:00:00","14001001"
"12","10120047","94002","2030/12/31 23:59:59","139","120","200000","2023/04/17 05:00:00","14001001"
"2","10120048","20003","2030/12/31 23:59:59","139","120","7","2023/04/17 05:00:00","14001001"
"5","10120049","0","2030/12/31 23:59:59","139","120","130","2023/04/17 05:00:00","14003001"
"12","10120050","94002","2030/12/31 23:59:59","139","120","340000","2023/04/17 05:00:00","14003001"
"2","10120051","22002","2030/12/31 23:59:59","139","120","4","2023/04/17 05:00:00","14003001"
"5","10120114","0","2023/04/17 04:59:59","139","120","25","2021/02/09 05:00:00","11101001"
"2","10120115","20003","2023/04/17 04:59:59","139","120","7","2021/02/09 05:00:00","11101001"
"5","10120121","0","2023/04/17 04:59:59","139","120","40","2021/02/09 05:00:00","11001002"
"12","10120122","94002","2023/04/17 04:59:59","139","120","70000","2021/02/09 05:00:00","11001002"
"2","10120123","23001","2023/04/17 04:59:59","139","120","6","2021/02/09 05:00:00","11001002"
"5","10120152","0","2030/12/31 23:59:59","139","120","50","2023/04/17 05:00:00","11101001"
"2","10120153","20003","2030/12/31 23:59:59","139","120","7","2023/04/17 05:00:00","11101001"
"5","10120154","0","2030/12/31 23:59:59","139","120","80","2023/04/17 05:00:00","11001002"
"12","10120155","94002","2030/12/31 23:59:59","139","120","70000","2023/04/17 05:00:00","11001002"
"2","10120156","23001","2030/12/31 23:59:59","139","120","6","2023/04/17 05:00:00","11001002"
"5","10140003","0","2023/04/17 04:59:59","159","140","40","2021/02/09 05:00:00","11001001"
"12","10140004","94002","2023/04/17 04:59:59","159","140","80000","2021/02/09 05:00:00","11001001"
"8","10140005","91002","2023/04/17 04:59:59","159","140","10","2021/02/09 05:00:00","11001001"
"5","10140006","0","2023/04/17 04:59:59","159","140","55","2021/02/09 05:00:00","11003001"
"2","10140007","20002","2023/04/17 04:59:59","159","140","26","2021/02/09 05:00:00","11003001"
"8","10140008","91002","2023/04/17 04:59:59","159","140","10","2021/02/09 05:00:00","11003001"
"5","10140009","0","2023/04/17 04:59:59","159","140","25","2021/02/09 05:00:00","13002001"
"5","10140010","0","2023/04/17 04:59:59","159","140","25","2021/02/09 05:00:00","18004001"
"5","10140011","0","2023/04/17 04:59:59","159","140","35","2021/02/09 05:00:00","16006001"
"5","10140012","0","2023/04/17 04:59:59","159","140","35","2021/02/09 05:00:00","16007001"
"2","10140013","22001","2023/04/17 04:59:59","159","140","3","2021/02/09 05:00:00","16007001"
"5","10140014","0","2023/04/17 04:59:59","159","140","40","2021/02/09 05:00:00","11004001"
"2","10140015","20002","2023/04/17 04:59:59","159","140","26","2021/02/09 05:00:00","11004001"
"2","10140016","90007","2023/04/17 04:59:59","159","140","500","2021/02/09 05:00:00","11004001"
"5","10140017","0","2023/04/17 04:59:59","159","140","55","2021/02/09 05:00:00","11005001"
"12","10140018","94002","2023/04/17 04:59:59","159","140","80000","2021/02/09 05:00:00","11005001"
"2","10140019","90007","2023/04/17 04:59:59","159","140","500","2021/02/09 05:00:00","11005001"
"5","10140023","0","2030/12/31 23:59:59","159","140","80","2023/04/17 05:00:00","11001001"
"5","10140024","0","2023/04/17 04:59:59","159","140","55","2021/02/09 05:00:00","14001001"
"12","10140025","94002","2023/04/17 04:59:59","159","140","220000","2021/02/09 05:00:00","14001001"
"2","10140026","20003","2023/04/17 04:59:59","159","140","8","2021/02/09 05:00:00","14001001"
"5","10140027","0","2023/04/17 04:59:59","159","140","70","2021/02/09 05:00:00","14003001"
"12","10140028","94002","2023/04/17 04:59:59","159","140","380000","2021/02/09 05:00:00","14003001"
"2","10140029","22002","2023/04/17 04:59:59","159","140","4","2021/02/09 05:00:00","14003001"
"12","10140030","94002","2030/12/31 23:59:59","159","140","80000","2023/04/17 05:00:00","11001001"
"8","10140031","91002","2030/12/31 23:59:59","159","140","10","2023/04/17 05:00:00","11001001"
"5","10140032","0","2030/12/31 23:59:59","159","140","110","2023/04/17 05:00:00","11003001"
"2","10140033","20002","2030/12/31 23:59:59","159","140","26","2023/04/17 05:00:00","11003001"
"8","10140034","91002","2030/12/31 23:59:59","159","140","10","2023/04/17 05:00:00","11003001"
"5","10140035","0","2030/12/31 23:59:59","159","140","50","2023/04/17 05:00:00","13002001"
