94c61f13fe5922a8c877bbfafa88e91080bfe4ea0764e4cffe650284f97fc082,76cff4ee0c0d6aab5f73da5673bf242abd3b48fdb99c37ddecf1193dba5d4aba,ad2f83205e8db83466a33e06cd9254ae45aee3a994f087d15d9ef13591a7af85,a332f9e990bd6b58c71ad0dd6e2dab3839e45b69ea92fdc74e8c4443f2f907c3,20061399e3af19b6c1033464a8ffb5e8fc11dc7ea959182a17c4f38750b24e7d,e5316da493c7378066cc1de6c6006d5f1a72b6a0e6f1046c29cf5e24ecb63f66,2e2e0848d4f0053dfde7d1b4b7630e50c67a2b860afd73729474433307c07652,5040274481f8565e773cb56a5438708d471a340c24893df494abe718e8f275d3,6fa71d80820c8072bf1bb3cbcd9f27ef7702bc85955f85c3666996d5cf89cf46,939a4ac6db5d0bc01303275b1c876230a9bd60409a89a7027637d7e9f6cc0ed7,ae5ca447b8aad8ab46c62bff96202a3e1b7f556d20b0b56178aa40fbc9f4ef15,fb8361cd3345352c81737c0ec67a2ce927ae545f00604dc446a48e897f6bf286,a326515892fddd665bd3f559d9e3baead5842694c8d868b686d76905e1e50fcc,ef720e07221d69f909299a81af3c6aace80392aec3c37bf2e4a45a986c328d07,f1a049890c5919b453d4bcce102a1541dd5f31cafe05b5c5930d4b2b1f04c80c,0a28c243dabf21a4f40fdbf0bb7d96bd3b831f202092f6c6482ebbb40dcd26c8
"0","2","0","0","0","0","0","2","91002","30","0","8","1059108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1059109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1059110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1059111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1059112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1059113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1059114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1059115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1059116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1060101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1060102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1060103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1060104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1060105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1060106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1060107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1060108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1060109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1060110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1060111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1060112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1060113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1060114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1060115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1060116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1061101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1061102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1061103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1061104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1061105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1061106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1061107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1061108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1061109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1061110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1061111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1061112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1061113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1061114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1061115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1061116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1063101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1063102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1063103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1063104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1063105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1063106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1063107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1063108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1063109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1063110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1063111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1063112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1063113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1063114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1063115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1063116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1064101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1064102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1064103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1064104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1064105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1064106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1064107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1064108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1064109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1064110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1064111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1064112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1064113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1064114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1064115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1064116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1065101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1065102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1065103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1065104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1065105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1065106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1065107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1065108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1065109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1065110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1065111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1065112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1065113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1065114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1065115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1065116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1066101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1066102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1066103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1066104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1066105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1066106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1066107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1066108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1066109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1066110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1066111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1066112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1066113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1066114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1066115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1066116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1067101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1067102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1067103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1067104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1067105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1067106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1067107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1067108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1067109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1067110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1067111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1067112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1067113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1067114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1067115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1067116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1068101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1068102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1068103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1068104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1068105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1068106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1068107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1068108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1068109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1068110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1068111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1068112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1068113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1068114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1068115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1068116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1069101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1069102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1069103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1069104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1069105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1069106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1069107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1069108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1069109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1069110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1069111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1069112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1069113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1069114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1069115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1069116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1070101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1070102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1070103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1070104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1070105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1070106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1070107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1070108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1070109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1070110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1070111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1070112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1070113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1070114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1070115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1070116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1071101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1071102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1071103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1071104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1071105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1071106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1071107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1071108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1071109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1071110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1071111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1071112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1071113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1071114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1071115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1071116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1072101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1072102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1072103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1072104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1072105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1072106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1072107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1072108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1072109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1072110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1072111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1072112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1072113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1072114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1072115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1072116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1073101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1073102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1073103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1073104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1073105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1073106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1073107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1073108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1073109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1073110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1073111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1073112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1073113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1073114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1073115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1073116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1074101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1074102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1074103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1074104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1074105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1074106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1074107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1074108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1074109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1074110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1074111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1074112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1074113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1074114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1074115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1074116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1075101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1075102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1075103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1075104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1075105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1075106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1075107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1075108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1075109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1075110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1075111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1075112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1075113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1075114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1075115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1075116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1076101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1076102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1076103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1076104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1076105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1076106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1076107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1076108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1076109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1076110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1076111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1076112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1076113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1076114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1076115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1076116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1077101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1077102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1077103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1077104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1077105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1077106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1077107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1077108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1077109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1077110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1077111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1077112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1077113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1077114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1077115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1077116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1078101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1078102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1078103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1078104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1078105","90006","31214","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1078106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1078107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1078108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1078109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1078110","90006","31214","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1078111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1078112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1078113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1078114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1078115","90006","31214","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1078116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1079101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1079102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1079103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1079104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1079105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1079106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1079107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1079108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1079109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1079110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1079111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1079112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1079113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1079114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1079115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1079116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1080101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1080102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1080103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1080104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1080105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1080106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1080107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1080108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1080109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1080110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1080111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1080112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1080113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1080114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1080115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1080116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1081101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1081102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1081103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1081104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1081105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1081106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1081107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1081108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1081109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1081110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1081111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1081112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1081113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1081114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1081115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1081116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1082101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1082102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1082103","90006","0","40"
