b365becc1c08fcef01771d393f0901c9758863279b2a92b0e2ae62d663e714ee,3db370b1a58262fe66904d80f99214873bc9e7b21b4a2822cd2df34e2bd27803,f846b9c1e5821720fb6394be8f4a82c02e95129fc64550361b479a2d44d25484,f3a87456aab148586ff79430708286529a61c6d898163c7f7cd62d968c545a9c,fffb51d91a1e11f67c4dc784a58586c620681e339897756bd22af70d65890098,b751a0c4cbba4450551f3fd2a363b007f5ba44577a4aadf671c54b3ca91bfd21,481fdd6e9e9647221914853ef87b1871d829f794f66b8880336244cf150798fe,f77e07c94b75511c1ad6a1c355acc39a879185e33cb9fff7145014c7ee96e5d0,26587294b4abe2ef82b6704bf2cedaf184703272fbc5e358e21a26b8a0a43c6e,8bf3bc871f72fd247b9cca57eaaf28771621fd1f49fcb62fc425c721e5a34b2f,66d45aa28f2191a062b8ad2ed7d0d46485a2bd4f722e4182c5a5f62e3c455523,a87ea2bacbb80461da474931d4988e7b3c9a566decd89f4639dc243575c771b5,920d98c2c3eac54b592fd1433bcf3d2f4c76218278b7ba8c69e5f1950157de56,706ac1dcd85e4b5e1b7cd7e5593e65fca43b99e73bc8b98d47e421e0312465ce,9a409ba04b69e45a5394932c77cf06c3119abc7264708991dad54786527a90f0
"10168","1016711","2024/09/01 16:00:00","1","0","打倒1隻魔物植物‧莫培爾培（HARD限定）","99001306","610144201","1","0","2030/04/01 14:59:59","601","6007","99001306","9001"
"10168","1016712","2024/09/01 16:00:00","1","0","打倒1隻魔物植物‧莫培爾培（VERY HARD限定）","99001307","610144301","1","0","2030/04/01 14:59:59","601","6010","99001307","9001"
"10168","1016713","2024/09/01 16:00:00","1","0","打倒1隻魔物植物‧莫培爾培（SPECIAL限定）","99001308","610144401","1","0","2030/04/01 14:59:59","601","6011","99001308","9001"
"10169","1016910","2024/10/01 16:00:00","1","0","打倒1隻捲土重來‧吉諾（NORMAL限定）","99001309","610146101","1","0","2030/04/01 14:59:59","601","6006","99001309","9001"
"10169","1016911","2024/10/01 16:00:00","1","0","打倒1隻捲土重來‧吉諾（HARD限定）","99001310","610146201","1","0","2030/04/01 14:59:59","601","6007","99001310","9001"
"10169","1016912","2024/10/01 16:00:00","1","0","打倒1隻捲土重來‧吉諾（VERY HARD限定）","99001311","610146301","1","0","2030/04/01 14:59:59","601","6010","99001311","9001"
"10169","1016913","2024/10/01 16:00:00","1","0","打倒1隻捲土重來‧吉諾（SPECIAL限定）","99001312","610146401","1","0","2030/04/01 14:59:59","601","6011","99001312","9001"
"10169","15","2029/04/01 15:00:00","1","0","閱覽所有大夢想樂園導覽","99001313","0","1","0","2030/04/01 14:59:59","601","6001","99001313","0"
"10170","1017010","2024/11/01 16:00:00","1","0","打倒1隻盛夏的發狂史萊姆（NORMAL限定）","99001314","610148101","1","0","2030/04/01 14:59:59","601","6006","99001314","9001"
"10170","1017011","2024/11/01 16:00:00","1","0","打倒1隻盛夏的發狂史萊姆（HARD限定）","99001315","610148201","1","0","2030/04/01 14:59:59","601","6007","99001315","9001"
"10170","1017012","2024/11/01 16:00:00","1","0","打倒1隻盛夏的發狂史萊姆（VERY HARD限定）","99001316","610148301","1","0","2030/04/01 14:59:59","601","6010","99001316","9001"
"10170","1017013","2024/11/01 16:00:00","1","0","打倒1隻盛夏的發狂史萊姆（SPECIAL限定）","99001317","610148401","1","0","2030/04/01 14:59:59","601","6011","99001317","9001"
"10170","15","2029/04/01 15:00:00","1","0","透過修復夏日相片復原所有相片","99001318","0","1","0","2030/04/01 14:59:59","601","6001","99001318","0"
"10171","1017110","2024/12/01 16:00:00","1","0","打倒1隻混沌生成系統（NORMAL限定）","99001319","610150101","1","0","2030/04/01 14:59:59","601","6006","99001319","9001"
"10171","1017111","2024/12/01 16:00:00","1","0","打倒1隻混沌生成系統（HARD限定）","99001320","610150201","1","0","2030/04/01 14:59:59","601","6007","99001320","9001"
"10171","1017112","2024/12/01 16:00:00","1","0","打倒1隻混沌生成系統（VERY HARD限定）","99001321","610150301","1","0","2030/04/01 14:59:59","601","6010","99001321","9001"
"10171","1017113","2024/12/01 16:00:00","1","0","打倒1隻混沌生成系統（SPECIAL限定）","99001322","610150401","1","0","2030/04/01 14:59:59","601","6011","99001322","9001"
"10171","15","2029/04/01 15:00:00","1","0","閱覽所有水都的回憶劇情","99001323","0","1","0","2030/04/01 14:59:59","601","6001","99001323","0"
"10172","1017210","2025/01/01 16:00:00","1","0","打倒1隻吞食記憶‧白島鯨（NORMAL限定）","99001324","610152101","1","0","2030/04/01 14:59:59","601","6006","99001324","9001"
"10172","1017211","2025/01/01 16:00:00","1","0","打倒1隻吞食記憶‧白島鯨（HARD限定）","99001325","610152201","1","0","2030/04/01 14:59:59","601","6007","99001325","9001"
"10172","1017212","2025/01/01 16:00:00","1","0","打倒1隻吞食記憶‧白島鯨（VERY HARD限定）","99001326","610152301","1","0","2030/04/01 14:59:59","601","6010","99001326","9001"
"10172","1017213","2025/01/01 16:00:00","1","0","打倒1隻吞食記憶‧白島鯨（SPECIAL限定）","99001327","610152401","1","0","2030/04/01 14:59:59","601","6011","99001327","9001"
"10172","15","2029/04/01 15:00:00","1","0","閱覽所有大家的廣播體操","99001328","0","1","0","2030/04/01 14:59:59","601","6001","99001328","0"
"10173","1017310","2025/02/01 16:00:00","1","0","打倒1隻惡毒巨蛇（NORMAL限定）","99001329","610154101","1","0","2030/04/01 14:59:59","601","6006","99001329","9001"
"10173","1017311","2025/02/01 16:00:00","1","0","打倒1隻惡毒巨蛇（HARD限定）","99001330","610154201","1","0","2030/04/01 14:59:59","601","6007","99001330","9001"
"10173","1017312","2025/02/01 16:00:00","1","0","打倒1隻惡毒巨蛇（VERY HARD限定）","99001331","610154301","1","0","2030/04/01 14:59:59","601","6010","99001331","9001"
"10173","1017313","2025/02/01 16:00:00","1","0","打倒1隻惡毒巨蛇（SPECIAL限定）","99001332","610154401","1","0","2030/04/01 14:59:59","601","6011","99001332","9001"
"10176","1017610","2025/03/01 16:00:00","1","0","打倒1隻超級 衝刺喬（NORMAL限定）","99001333","1017601","1","0","2030/04/01 14:59:59","601","6006","99001333","9019"
"10176","1017611","2025/03/01 16:00:00","1","0","打倒1隻超級 衝刺喬（HARD限定）","99001334","1017602","1","0","2030/04/01 14:59:59","601","6007","99001334","9019"
"10176","1017612","2025/03/01 16:00:00","1","0","打倒1隻超級 衝刺喬（VERY HARD限定）","99001335","1017603","1","0","2030/04/01 14:59:59","601","6010","99001335","9019"
"10176","1017613","2025/03/01 16:00:00","1","0","打倒1隻超級 衝刺喬（SPECIAL限定）","99001336","1017604","1","0","2030/04/01 14:59:59","601","6011","99001336","9019"
"10156","15","2029/04/01 15:00:00","1","0","在「衝突！破壞！非法坦克大戰」中，將機器的總戰力提升至10000以上","99001337","0","1","0","2030/04/01 14:59:59","601","6001","99001337","0"
"10156","15","2029/04/01 15:00:00","1","0","在「衝突！破壞！非法坦克大戰」中，從布武機那邊獲得50個零件","99001338","0","1","0","2030/04/01 14:59:59","601","6001","99001338","0"
"10156","15","2029/04/01 15:00:00","1","0","在「衝突！破壞！非法坦克大戰」中，通過冒險模式的關卡50","99001339","0","1","0","2030/04/01 14:59:59","601","6001","99001339","0"
"10177","1017710","2025/04/01 16:00:00","1","0","打倒1隻年幼鬼魂‧吐舌鬼（NORMAL限定）","99001340","1017701","1","0","2030/04/01 14:59:59","601","6006","99001340","9019"
"10177","1017711","2025/04/01 16:00:00","1","0","打倒1隻年幼鬼魂‧吐舌鬼（HARD限定）","99001341","1017702","1","0","2030/04/01 14:59:59","601","6007","99001341","9019"
"10177","1017712","2025/04/01 16:00:00","1","0","打倒1隻年幼鬼魂‧吐舌鬼（VERY HARD限定）","99001342","1017703","1","0","2030/04/01 14:59:59","601","6010","99001342","9019"
"10177","1017713","2025/04/01 16:00:00","1","0","打倒1隻年幼鬼魂‧吐舌鬼（SPECIAL限定）","99001343","1017704","1","0","2030/04/01 14:59:59","601","6011","99001343","9019"
"10178","1017810","2025/05/01 16:00:00","1","0","打倒1隻咒縛的大蛇‧梅杜希亞娜（NORMAL限定）","99001344","1017801","1","0","2030/04/01 14:59:59","601","6006","99001344","9019"
"10178","1017811","2025/05/01 16:00:00","1","0","打倒1隻咒縛的大蛇‧梅杜希亞娜（HARD限定）","99001345","1017802","1","0","2030/04/01 14:59:59","601","6007","99001345","9019"
"10178","1017812","2025/05/01 16:00:00","1","0","打倒1隻咒縛的大蛇‧梅杜希亞娜（VERY HARD限定）","99001346","1017803","1","0","2030/04/01 14:59:59","601","6010","99001346","9019"
"10178","1017813","2025/05/01 16:00:00","1","0","打倒1隻咒縛的大蛇‧梅杜希亞娜（SPECIAL限定）","99001347","1017804","1","0","2030/04/01 14:59:59","601","6011","99001347","9019"
