583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110
"0","1","41070","據說能使似似花突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","似似花專用戒指","22"
"0","1","41071","據說能使克莉絲提娜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","克莉絲提娜專用戒指","22"
"0","1","41075","據說能使貪吃佩可（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","貪吃佩可（夏日）專用戒指","22"
"0","1","41076","據說能使可可蘿（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","可可蘿（夏日）專用戒指","22"
"0","1","41077","據說能使鈴莓（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴莓（夏日）專用戒指","22"
"0","1","41078","據說能使凱留（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","凱留（夏日）專用戒指","22"
"0","1","41079","據說能使珠希（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","珠希（夏日）專用戒指","22"
"0","1","41080","據說能使美冬（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美冬（夏日）專用戒指","22"
"0","1","41081","據說能使忍（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","忍（萬聖節）專用戒指","22"
"0","1","41082","據說能使宮子（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","宮子（萬聖節）專用戒指","22"
"0","1","41083","據說能使美咲（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美咲（萬聖節）專用戒指","22"
"0","1","41084","據說能使千歌（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","千歌（聖誕節）專用戒指","22"
"0","1","41085","據說能使胡桃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","胡桃（聖誕節）專用戒指","22"
"0","1","41086","據說能使綾音（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","綾音（聖誕節）專用戒指","22"
"0","1","41087","據說能使日和（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","日和（新年）專用戒指","22"
"0","1","41088","據說能使優衣（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優衣（新年）專用戒指","22"
"0","1","41089","據說能使怜（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","怜（新年）專用戒指","22"
"0","1","41090","據說能使惠理子（情人節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","惠理子（情人節）專用戒指","22"
"0","1","41091","據說能使靜流（情人節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","靜流（情人節）專用戒指","22"
"0","1","41092","據說能使安突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","安專用戒指","22"
"0","1","41093","據說能使露突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","露專用戒指","22"
"0","1","41094","據說能使古蕾婭突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","古蕾婭專用戒指","22"
"0","1","41095","據說能使空花（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","空花（大江戶）專用戒指","22"
"0","1","41096","據說能使妮諾（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","妮諾（大江戶）專用戒指","22"
"0","1","41097","據說能使雷姆突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","雷姆專用戒指","22"
"0","1","41098","據說能使拉姆突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","拉姆專用戒指","22"
"0","1","41099","據說能使愛蜜莉雅突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","愛蜜莉雅專用戒指","22"
"0","1","41100","據說能使鈴奈（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴奈（夏日）專用戒指","22"
"0","1","41101","據說能使伊緒（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","伊緒（夏日）專用戒指","22"
"0","1","41103","據說能使咲戀（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","咲戀（夏日）專用戒指","22"
"0","1","41104","據說能使真琴（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真琴（夏日）專用戒指","22"
"0","1","41105","據說能使香織（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","香織（夏日）專用戒指","22"
"0","1","41106","據說能使真步（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真步（夏日）專用戒指","22"
"0","1","41107","據說能使碧（插班生）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","碧（插班生）專用戒指","22"
"0","1","41108","據說能使克蘿依突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","克蘿依專用戒指","22"
"0","1","41109","據說能使琪愛兒突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","琪愛兒專用戒指","22"
"0","1","41110","據說能使優妮突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優妮專用戒指","22"
"0","1","41111","據說能使鏡華（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鏡華（萬聖節）專用戒指","22"
"0","1","41112","據說能使禊（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","禊（萬聖節）專用戒指","22"
"0","1","41113","據說能使美美（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美美（萬聖節）專用戒指","22"
"0","1","41114","據說能使露娜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","露娜專用戒指","22"
"0","1","41115","據說能使克莉絲提娜（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","克莉絲提娜（聖誕節）專用戒指","22"
"0","1","41116","據說能使望（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","望（聖誕節）專用戒指","22"
"0","1","41117","據說能使伊莉亞（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","伊莉亞（聖誕節）專用戒指","22"
"0","1","41118","據說能使貪吃佩可（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","貪吃佩可（新年）專用戒指","22"
"0","1","41119","據說能使可可蘿（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","可可蘿（新年）專用戒指","22"
"0","1","41120","據說能使凱留（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","凱留（新年）專用戒指","22"
"0","1","41121","據說能使鈴莓（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴莓（新年）專用戒指","22"
"0","1","41122","據說能使霞（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","霞（魔法少女）專用戒指","22"
"0","1","41123","據說能使栞（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","栞（魔法少女）專用戒指","22"
"0","1","41124","據說能使卯月（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","卯月（偶像大師）專用戒指","22"
"0","1","41125","據說能使凜（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","凜（偶像大師）專用戒指","22"
"0","1","41126","據說能使未央（偶像大師）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","未央（偶像大師）專用戒指","22"
"0","1","41127","據說能使鈴（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴（遊俠）專用戒指","22"
"0","1","41128","據說能使真陽（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真陽（遊俠）專用戒指","22"
"0","1","41129","據說能使璃乃（奇幻）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","璃乃（奇幻）專用戒指","22"
"0","1","41130","據說能使步未（奇幻）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","步未（奇幻）專用戒指","22"
"0","1","41131","據說能使流夏（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","流夏（夏日）專用戒指","22"
"0","1","41132","據說能使杏奈（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","杏奈（夏日）專用戒指","22"
"0","1","41133","據說能使七七香（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","七七香（夏日）專用戒指","22"
"0","1","41134","據說能使初音（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","初音（夏日）專用戒指","22"
"0","1","41135","據說能使美里（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美里（夏日）專用戒指","22"
"0","1","41136","據說能使純（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","純（夏日）專用戒指","22"
"0","1","41137","據說能使茜里（天使）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","茜里（天使）專用戒指","22"
"0","1","41138","據說能使依里（天使）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","依里（天使）專用戒指","22"
"0","1","41139","據說能使紡希（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","紡希（萬聖節）專用戒指","22"
"0","1","41140","據說能使怜（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","怜（萬聖節）專用戒指","22"
"0","1","41141","據說能使茉莉（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","茉莉（萬聖節）專用戒指","22"
"0","1","41142","據說能使莫妮卡（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","莫妮卡（魔法少女）專用戒指","22"
"0","1","41143","據說能使智（魔法少女）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","智（魔法少女）專用戒指","22"
"0","1","41144","據說能使秋乃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","秋乃（聖誕節）專用戒指","22"
"0","1","41145","據說能使咲戀（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","咲戀（聖誕節）專用戒指","22"
"0","1","41146","據說能使優花梨（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優花梨（聖誕節）專用戒指","22"
"0","1","41147","據說能使矛依未（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","矛依未（新年）專用戒指","22"
"0","1","41150","據說能使似似花（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","似似花（新年）專用戒指","22"
"0","1","41155","據說能使可可蘿（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","可可蘿（祭服）專用戒指","22"
"0","1","41156","據說能使優衣（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優衣（祭服）專用戒指","22"
"0","1","41157","據說能使霞（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","霞（夏日）專用戒指","22"
"0","1","41158","據說能使莉瑪（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","莉瑪（灰姑娘）專用戒指","22"
"0","1","41159","據說能使真琴（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真琴（灰姑娘）專用戒指","22"
"0","1","41160","據說能使真步（灰姑娘）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真步（灰姑娘）專用戒指","22"
"0","1","41162","據說能使克蘿依（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","克蘿依（聖學祭）專用戒指","22"
"0","1","41163","據說能使琪愛兒（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","琪愛兒（聖學祭）專用戒指","22"
"0","1","41164","據說能使優妮（聖學祭）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","優妮（聖學祭）專用戒指","22"
"0","1","41165","據說能使祈梨（時空旅行）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","祈梨（時空旅行）專用戒指","22"
"0","1","41166","據說能使嘉夜（時空旅行）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","嘉夜（時空旅行）專用戒指","22"
"0","1","41167","據說能使碧（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","碧（工作服）專用戒指","22"
"0","1","41168","據說能使珠希（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","珠希（工作服）專用戒指","22"
"0","1","41169","據說能使美冬（工作服）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美冬（工作服）專用戒指","22"
"0","1","41170","據說能使惠理子（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","惠理子（夏日）專用戒指","22"
"0","1","41171","據說能使靜流（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","靜流（夏日）專用戒指","22"
"0","1","41172","據說能使望（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","望（夏日）專用戒指","22"
"0","1","41173","據說能使千歌（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","千歌（夏日）專用戒指","22"
"0","1","41174","據說能使紡希（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","紡希（夏日）專用戒指","22"
"0","1","41175","據說能使深月（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","深月（大江戶）專用戒指","22"
"0","1","41176","據說能使雪（大江戶）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","雪（大江戶）專用戒指","22"
"0","1","41177","據說能使香織（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","香織（萬聖節）專用戒指","22"
"0","1","41178","據說能使妮諾（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","妮諾（萬聖節）專用戒指","22"
"0","1","41179","據說能使鈴奈（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","鈴奈（萬聖節）專用戒指","22"
"0","1","41180","據說能使克蕾琪塔突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","克蕾琪塔專用戒指","22"
"0","1","41181","據說能使蘭法突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","蘭法專用戒指","22"
"0","1","41182","據說能使美空突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美空專用戒指","22"
"0","1","41185","據說能使花凜突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","花凜專用戒指","22"
"0","1","41186","據說能使涅比亞突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","涅比亞專用戒指","22"
"0","1","41190","據說能使伊緒（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","伊緒（黑暗）專用戒指","22"
"0","1","41191","據說能使空花（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","空花（黑暗）專用戒指","22"
"0","1","41192","據說能使真陽（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","真陽（聖誕節）專用戒指","22"
"0","1","41193","據說能使璃乃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","璃乃（聖誕節）專用戒指","22"
"0","1","41199","據說能使宮子（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","宮子（聖誕節）專用戒指","22"
"0","1","41200","據說能使靜流（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","靜流（黑暗）專用戒指","22"
"0","1","41207","據說能使雪菲（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","雪菲（新年）專用戒指","22"
"0","1","41208","據說能使流夏（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","流夏（新年）專用戒指","22"
"0","1","41209","據說能使伊莉亞（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","伊莉亞（新年）專用戒指","22"
"0","1","41210","據說能使貪吃佩可（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","貪吃佩可（超載）專用戒指","22"
"0","1","41211","據說能使凱留（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","凱留（超載）專用戒指","22"
"0","1","41212","據說能使拉比林斯達（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","拉比林斯達（超載）專用戒指","22"
"0","1","41213","據說能使胡桃（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","胡桃（舞台）專用戒指","22"
"0","1","41214","據說能使美咲（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","0","0","2030/08/01 14:59:00","9999","2015/12/17 15:00:00","美咲（舞台）專用戒指","22"
