d5611607ec7255c978c4570cf372f27f5d0270dfcb1cb36c915de980e9eba477,2fcee7d443e68461a5d8942b7fe2979869bb4acbf920545ae2e391659aed1b89,2b9444af613479caadf7d4dce73243cfbf5e84e5cd2fdf3a1770c441d6fc0bc3,907a5bea83863c5b618c98da01898fd922a7e88a119453af994c77b2e19a4f49,74394e6eac67eee3af0c505c57bc39ff8e6f1aaaeaa9c2b858b9ac4c22466a14,c12f128700d3b67673a0458d19e170b560cd97b972ae132a60422a269e5ea10d,e5eb98fdc0509bfcbd8fd7ac2e4156b89e8dc45c837d84d6f046c86cc1077765,68c3ca4d46c31b808ec57168308aec7b0b15f8c6dcef5b34dd722ffcbba6dd5c,9842320d9d038d2b609d4db239c2828a5d4fc3444e784e4dd9c65a2f0276e714,0a63979cd571fe1f9693d81e3b2f994976a5a61b7c6de54f3f1de7491fba8885,4f59e9801cab32bf2999e4b228c284430515e94286ee786d8f0bb8d370aec0ec,8405d1a36e13209dbc250341c9a62ea128de0dcabb2c48079de7c264a4a2cc59,22daf880c3d74cee1e8751e89519a68c58c4958ba27208802bd8f6634fbb2d9d,d2707c91513f35ef2cbd8785c7110977816b4d32137cc8a5967a39f58a46a14d,cd75111410f50ee9738f489e5fccc03ff667594bb52ac81aff7377d7cdc8b028,92b1e95a7c296e636f8c89465271bf812ff97afc8f4f1430680bcb6e23f78d00,af4f220da99552bd6dacc2d658f5263c5f21babb21c9b568cdc894829e18dbc3,f26a97767515f82a5951c21f5638f12fb2efccb9bf808818f049dabd7adc1f5c,565050812d547db03f9298a4657b1af78b6b65830ddf341eba6ac63e566acd55,fddc53c5d77e0e2486308f0ca6dfafd78959092b47988d72026a6c11c8184e10
"1","0","2105005","210500502","0","118011","0","0","0","0","1","0","0","2105005","0","0","2105","0","105812","0"
"1","0","2105007","210500701","0","106412","0","0","0","0","1","0","191911","2105007","0","0","2105","118011","105913","0"
"1","0","2105007","210500702","106412","103211","0","0","0","0","1","0","105913","2105007","191911","0","2105","104611","1411","118011"
"1","0","2105009","210500901","0","0","0","0","0","0","1","0","0","2105009","0","0","2105","0","106012","0"
"1","0","2105009","210500902","0","0","0","0","0","0","1","0","0","2105009","0","0","2105","0","106012","0"
"1","0","2106005","210600501","109511","105111","0","0","0","0","1","0","106412","2106005","0","0","2106","105913","100211","109611"
"1","0","2106005","210600502","109511","105111","0","0","0","0","1","0","106412","2106005","0","0","2106","105913","100211","109611"
"1","0","2106007","210600701","0","118111","0","0","0","0","1","0","0","2106007","0","0","2106","192011","191611","0"
"1","0","2106007","210600702","0","191611","0","0","0","0","1","0","192011","2106007","0","0","2106","118111","105911","0"
"1","0","2106099","210609901","0","0","0","0","0","0","1","0","0","2106099","0","0","2106","0","100211","0"
"1","0","2106099","210609902","0","0","0","0","0","0","1","0","0","2106099","0","0","2106","0","100211","0"
"1","0","2106099","210609903","0","0","0","0","0","0","1","0","0","2106099","0","0","2106","0","100211","0"
"1","0","2107003","210700301","0","103711","0","0","0","0","1","0","0","0","0","0","2107","191411","100511","0"
"1","0","2107004","210700401","0","106113","0","0","0","0","1","0","0","2107004","0","0","2107","0","100111","0"
"1","0","2107004","210700402","0","106113","0","0","0","0","1","0","0","2107004","0","0","2107","0","100111","0"
"1","0","2107099","210709901","0","192011","0","0","0","0","1","0","0","0","0","0","2107","0","107111","0"
"1","0","2107099","210709902","0","0","0","0","0","0","1","0","0","0","0","0","2107","0","191011","0"
"1","0","2108002","210800201","0","105812","0","0","0","0","1","0","0","0","0","0","2108","118011","103211","0"
"0","0","2108004","210800401","0","0","0","0","0","0","1","1","0","0","0","0","2108","0","0","0"
"1","0","2108005","210800501","105911","100211","0","0","0","0","1","0","105811","0","191711","0","2108","100311","100111","106011"
"1","0","2108007","210800701","191712","180311","0","0","0","0","1","0","180611","0","0","0","2108","180411","106411","0"
"1","0","2108010","210801001","105811","100111","0","0","106411","191711","1","0","100311","0","106011","0","2108","100211","100011","105911"
"1","0","2109001","210900101","102311","100411","0","0","0","0","1","0","102111","0","0","0","2109","102012","2111","103611"
"1","0","2109003","210900301","0","103711","0","0","0","0","1","0","191911","2109003","0","0","2109","104711","100511","0"
"1","0","2109003","210900302","0","103711","0","0","0","0","1","0","191911","2109003","0","0","2109","104711","100511","0"
"1","0","2109005","210900501","118111","104212","0","0","0","0","1","0","190711","2109005","0","0","2109","105412","102912","0"
"1","0","2109005","210900502","118111","104212","0","0","0","0","1","0","190711","2109005","0","0","2109","105412","102912","0"
"0","0","2109008","210900801","0","0","0","0","0","0","1","1","0","0","0","0","2109","0","0","0"
"1","0","2109009","210900901","0","0","0","0","0","0","1","0","0","0","0","0","2109","0","0","0"
"1","0","2109010","210901001","0","100211","0","0","0","0","1","0","129013","0","0","0","2109","100311","100111","0"
"1","0","2109010","210901002","0","0","0","0","0","0","1","0","0","0","0","0","2109","0","0","0"
"1","0","2109011","210901101","0","106415","0","0","0","0","1","0","0","0","0","0","2109","191712","106411","0"
"1","0","2110002","211000201","0","118111","0","0","0","0","1","0","0","0","0","0","2110","0","191611","0"
"1","0","2110003","211000301","0","118011","0","0","0","0","1","0","0","2110003","0","0","2110","192611","106211","0"
"1","0","2110003","211000302","0","118011","0","0","0","0","1","0","0","2110003","0","0","2110","192611","106211","0"
"1","0","2110007","211000701","0","192011","0","0","0","0","1","0","0","0","0","0","2110","0","100213","0"
"1","0","2110008","211000801","0","105812","0","0","0","0","1","0","106412","0","0","0","2110","106011","104711","0"
"1","0","2111002","211100201","102211","100213","0","0","0","0","1","0","100611","0","192014","0","2111","100311","100111","104411"
"1","0","2111003","211100301","105913","100711","0","0","0","0","1","0","104411","0","0","0","2111","102211","100611","192011"
"1","0","2111005","211100501","123311","106012","0","0","0","0","1","0","191616","0","0","0","2111","106412","105812","0"
"1","0","2111006","211100601","0","105511","0","0","0","0","1","0","192011","0","0","0","2111","107012","105311","0"
"1","0","2111007","211100701","0","0","0","0","0","0","1","0","0","0","0","0","2111","0","0","0"
"1","0","2111007","211100702","0","0","0","0","0","0","1","0","0","0","0","0","2111","0","0","0"
"1","0","2111008","211100801","0","0","0","0","0","0","1","0","0","0","0","0","2111","0","118111","0"
"1","0","2112001","211200101","105913","103311","0","0","0","0","1","0","105213","0","0","0","2112","104914","101112","0"
"0","0","2112004","211200401","0","0","0","0","0","0","1","1","0","0","0","0","2112","0","0","0"
"1","0","2112006","211200601","0","107012","0","0","0","0","1","0","190011","0","0","0","2112","107112","106811","0"
"0","0","2112099","211209901","0","0","0","0","0","0","1","1","0","0","0","0","2112","0","0","0"
"1","0","2113003","211300301","104011","6511","0","0","0","0","1","0","101511","0","0","0","2113","101211","3311","0"
"1","0","2113004","211300401","0","0","0","0","0","0","1","0","0","0","0","0","2113","0","0","0"
"0","0","2113007","211300701","0","0","0","0","0","0","1","1","0","0","0","0","2113","0","0","0"
"1","0","2113010","211301001","0","107211","0","0","0","0","1","0","0","0","0","0","2113","0","106711","0"
"1","0","2113099","211309901","105913","101512","0","0","0","0","1","0","105812","0","0","0","2113","104011","101211","106012"
"1","0","2114001","211400101","0","106711","0","0","0","0","1","0","0","2114001","0","0","2114","0","106412","0"
"1","0","2114001","211400102","0","106711","0","0","0","0","1","0","0","2114001","0","0","2114","0","106412","0"
"1","0","2114003","211400301","0","192011","0","0","0","0","1","0","0","0","0","0","2114","0","129013","0"
"1","0","2114006","211400601","0","0","0","0","0","0","1","0","0","0","0","0","2114","0","0","0"
"0","0","2114006","211400602","0","0","0","0","0","0","1","1","0","0","0","0","2114","0","0","0"
"0","0","2114007","211400701","0","0","0","0","0","0","1","1","0","0","0","0","2114","0","0","0"
"0","0","2114008","211400801","0","0","0","0","0","0","1","1","0","0","0","0","2114","0","0","0"
"1","0","2114008","211400802","118111","100111","0","0","123311","0","1","0","105911","0","191611","0","2114","100312","100011","190011"
"1","0","2114099","211409901","0","192011","0","0","0","0","1","0","0","0","0","0","2114","0","100011","0"
"1","0","2115001","211500101","0","106815","0","0","0","0","1","0","0","0","0","0","2115","0","100213","0"
"1","0","2115003","211500301","0","100211","0","0","0","0","1","0","0","2115003","0","0","2115","129013","100011","0"
"1","0","2115003","211500302","0","129013","0","0","0","0","1","0","0","2115003","0","0","2115","0","100211","0"
"0","0","2115004","211500401","0","0","0","0","0","0","1","1","0","0","0","0","2115","0","0","0"
"1","0","2115007","211500701","0","0","0","0","0","0","1","0","0","0","0","0","2115","0","192711","0"
"1","0","2115010","211501001","0","0","0","0","0","0","1","0","0","0","0","0","2115","0","0","0"
"1","0","2116004","211600401","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","192613","0"
"1","0","2116004","211600402","190911","105913","0","0","0","0","1","0","106412","0","0","0","2116","106012","105812","0"
"0","0","2116005","211600501","0","0","0","0","0","0","1","1","0","0","0","0","2116","0","0","0"
"1","0","2116005","211600502","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","129013","0"
"0","0","2116005","211600503","0","0","0","0","0","0","1","1","0","0","0","0","2116","0","0","0"
"1","0","2116006","211600601","0","105911","0","0","0","0","1","0","106411","2116006","0","0","2116","106011","105811","0"
"1","0","2116006","211600602","0","105911","0","0","0","0","1","0","106411","2116006","0","0","2116","106011","105811","0"
"1","0","2116007","211600701","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","129013","0"
"1","0","2116009","211600901","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","100211","0"
"1","0","2116011","211601101","190011","106113","0","0","0","0","1","0","106411","2116011","0","0","2116","106211","105811","191112"
"1","0","2116011","211601102","190011","106113","0","0","0","0","1","0","106411","2116011","0","0","2116","106211","105811","191112"
"1","0","2116011","211601103","190011","106113","0","0","0","0","1","0","106411","2116011","0","0","2116","106211","105811","191112"
"1","0","2116011","211601104","190011","106113","0","0","0","0","1","0","106411","2116011","0","0","2116","106211","105811","191112"
"1","0","2116011","211601105","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","0","0"
"0","0","2116011","211601106","0","0","0","0","0","0","1","1","0","0","0","0","2116","0","0","0"
"0","0","2116011","211601107","0","0","0","0","0","0","1","1","0","0","0","0","2116","0","0","0"
"1","0","2116099","211609901","0","0","0","0","0","0","1","0","0","0","0","0","2116","0","105831","0"
"1","0","2201001","220100101","125813","105812","0","0","0","0","1","0","106011","0","0","0","2201","105911","100011","0"
"1","0","2201001","220100102","0","125812","0","0","0","0","1","0","126112","2201001","0","0","2201","126012","118511","0"
"1","0","2201001","220100103","0","125812","0","0","0","0","1","0","126112","2201001","0","0","2201","126012","118511","0"
"1","0","2201001","220100104","0","125812","0","0","0","0","1","0","126112","2201001","0","0","2201","126012","118511","0"
"1","0","2201005","220100501","0","126011","0","0","0","0","1","0","0","0","0","0","2201","126111","125811","0"
"1","0","2201007","220100701","126012","105913","0","0","0","0","1","0","125812","0","126411","0","2201","106012","105812","126112"
"0","0","2201101","220110101","0","0","0","0","0","0","1","1","0","0","0","0","2201","0","0","0"
"0","0","2201101","220110102","0","0","0","0","0","0","1","0","0","0","0","0","2201","0","0","0"
"0","0","2201103","220110301","0","0","0","0","0","0","1","1","0","0","0","0","2201","0","0","0"
"0","0","2201103","220110302","0","0","0","0","0","0","1","0","0","0","0","0","2201","0","0","0"
"1","0","2202002","220200201","126411","105812","0","0","0","0","1","0","126112","2202002","0","0","2202","125812","9511","127712"
"1","0","2202002","220200202","126411","105812","0","0","0","0","1","0","126112","2202002","0","0","2202","125812","9511","127712"
"1","0","2202003","220200301","0","125811","0","0","0","0","1","0","0","0","0","0","2202","126412","105811","0"
"1","0","2202004","220200401","0","130212","0","0","0","0","1","0","0","2202004","0","0","2202","130112","130012","0"
"1","0","2202004","220200402","0","130212","0","0","0","0","1","0","0","2202004","0","0","2202","130112","130012","0"
"1","0","2202004","220200403","0","0","0","0","0","0","1","0","0","0","0","0","2202","0","0","0"
"0","0","2202004","220200404","0","0","0","0","0","0","1","1","0","0","0","0","2202","0","0","0"
"0","0","2202101","220210101","0","0","0","0","0","0","1","1","0","2202101","0","0","2202","0","0","0"
"0","0","2202101","220210102","0","0","0","0","0","0","1","0","0","2202101","0","0","2202","0","0","0"
"0","0","2202102","220210201","0","0","0","0","0","0","1","1","0","2202102","0","0","2202","0","0","0"
"0","0","2202102","220210202","0","0","0","0","0","0","1","0","0","2202102","0","0","2202","0","0","0"
"0","0","2202103","220210301","0","0","0","0","0","0","1","1","0","2202103","0","0","2202","0","0","0"
"0","0","2202103","220210302","0","0","0","0","0","0","1","0","0","2202103","0","0","2202","0","0","0"
"0","0","2202104","220210401","0","0","0","0","0","0","1","1","0","2202104","0","0","2202","0","0","0"
"0","0","2202104","220210402","0","0","0","0","0","0","1","0","0","2202104","0","0","2202","0","0","0"
"1","127712","2203002","220300201","125812","105812","0","0","126411","126511","1","0","106012","0","126112","0","2203","105913","9511","126012"
"1","127712","2203003","220300301","125812","105812","0","0","126411","126511","1","0","106012","0","126112","0","2203","105913","9511","126012"
"1","0","2203003","220300302","125812","105812","0","0","130912","0","1","0","106012","2203003","126112","0","2203","105913","100011","126012"
"1","0","2203003","220300303","125812","105812","0","0","130912","0","1","0","106012","2203003","126112","0","2203","105913","100011","126012"
"1","0","2203004","220300401","0","0","0","0","0","0","1","0","0","0","0","0","2203","0","0","0"
"1","0","2203005","220300501","0","126011","0","0","0","0","1","0","130911","2203005","0","0","2203","126111","125811","0"
"1","0","2203005","220300502","0","126011","0","0","0","0","1","0","130911","2203005","0","0","2203","126111","125811","0"
"1","0","2203006","220300601","0","0","0","0","0","0","1","0","0","0","0","0","2203","0","0","0"
"1","0","2203099","220309901","0","104331","0","0","0","0","1","0","0","2203099","0","0","2203","105831","101431","0"
"1","0","2203099","220309902","0","104331","0","0","0","0","1","0","0","2203099","0","0","2203","105831","101431","0"
"1","0","2203099","220309903","0","104331","0","0","0","0","1","0","0","2203099","0","0","2203","105831","101431","0"
"0","0","2203101","220310101","0","0","0","0","0","0","1","1","0","2203101","0","0","2203","0","0","0"
"0","0","2203101","220310102","0","0","0","0","0","0","1","1","0","2203101","0","0","2203","0","0","0"
"0","0","2203101","220310103","0","0","0","0","0","0","1","0","0","2203101","0","0","2203","0","0","0"
"0","0","2203101","220310104","0","0","0","0","0","0","1","0","0","2203101","0","0","2203","0","0","0"
"0","0","2203102","220310201","0","0","0","0","0","0","1","1","0","2203102","0","0","2203","0","0","0"
"0","0","2203102","220310202","0","0","0","0","0","0","1","0","0","2203102","0","0","2203","0","0","0"
"0","0","2203103","220310301","0","0","0","0","0","0","1","1","0","2203103","0","0","2203","0","0","0"
"0","0","2203103","220310302","0","0","0","0","0","0","1","0","0","2203103","0","0","2203","0","0","0"
"0","0","2203104","220310401","0","0","0","0","0","0","1","1","0","2203104","0","0","2203","0","0","0"
"0","0","2203104","220310402","0","0","0","0","0","0","1","0","0","2203104","0","0","2203","0","0","0"
"1","0","2204001","220400101","0","0","0","0","0","0","1","0","0","0","0","0","2204","0","0","0"
"1","130912","2204003","220400301","106011","9311","0","0","127812","193511","1","0","105811","0","127712","0","2204","9411","9212","126411"
"1","0","2204003","220400302","0","130212","0","0","0","0","1","0","0","0","0","0","2204","130112","130012","0"
"1","0","2204004","220400401","126111","9411","0","0","0","0","1","0","126011","0","0","0","2204","125811","9311","193511"
"1","0","2204006","220400601","0","0","0","0","0","0","1","0","0","0","0","0","2204","0","0","0"
"1","0","2204098","220409801","0","8031","0","0","0","0","1","0","194231","2204098","0","0","2204","105831","331","0"
"1","0","2204098","220409802","0","8031","0","0","0","0","1","0","194231","2204098","0","0","2204","105831","331","0"
"1","0","2204098","220409803","0","8031","0","0","0","0","1","0","194231","2204098","0","0","2204","105831","331","0"
"1","0","2204099","220409901","0","106031","0","0","0","0","1","0","0","2204099","0","0","2204","0","105831","0"
"1","0","2204099","220409902","0","106031","0","0","0","0","1","0","0","2204099","0","0","2204","0","105831","0"
"1","0","2204099","220409903","0","106031","0","0","0","0","1","0","0","2204099","0","0","2204","0","105831","0"
"1","0","2204099","220409904","194231","8031","0","0","0","0","1","0","105831","2204199","0","0","2204","50211","331","0"
"1","0","2204099","220409905","194231","8031","0","0","0","0","1","0","105831","2204199","0","0","2204","50211","331","0"
"0","0","2204101","220410101","0","0","0","0","0","0","1","1","0","2204101","0","0","2204","0","0","0"
"0","0","2204101","220410102","0","0","0","0","0","0","1","0","0","2204101","0","0","2204","0","0","0"
"0","0","2204102","220410201","0","0","0","0","0","0","1","1","0","2204102","0","0","2204","0","0","0"
"0","0","2204102","220410202","0","0","0","0","0","0","1","1","0","2204102","0","0","2204","0","0","0"
"0","0","2204102","220410203","0","0","0","0","0","0","1","0","0","2204102","0","0","2204","0","0","0"
"0","0","2204102","220410204","0","0","0","0","0","0","1","0","0","2204102","0","0","2204","0","0","0"
"0","0","2204103","220410301","0","0","0","0","0","0","1","1","0","2204103","0","0","2204","0","0","0"
"0","0","2204103","220410302","0","0","0","0","0","0","1","0","0","2204103","0","0","2204","0","0","0"
"0","0","2204104","220410401","0","0","0","0","0","0","1","1","0","2204104","0","0","2204","0","0","0"
"0","0","2204104","220410402","0","0","0","0","0","0","1","1","0","2204104","0","0","2204","0","0","0"
"0","0","2204104","220410403","0","0","0","0","0","0","1","0","0","2204104","0","0","2204","0","0","0"
"0","0","2204104","220410404","0","0","0","0","0","0","1","0","0","2204104","0","0","2204","0","0","0"
"0","0","2204105","220410501","0","0","0","0","0","0","1","1","0","2204105","0","0","2204","0","0","0"
"0","0","2204105","220410502","0","0","0","0","0","0","1","0","0","2204105","0","0","2204","0","0","0"
"0","0","2204106","220410601","0","0","0","0","0","0","1","1","0","2204106","0","0","2204","0","0","0"
"0","0","2204106","220410602","0","0","0","0","0","0","1","0","0","2204106","0","0","2204","0","0","0"
"1","0","2204107","220410701","0","127712","0","0","0","0","1","0","0","2204107","0","0","2204","127812","9212","0"
"1","0","2204107","220410702","0","127712","0","0","0","0","1","0","0","2204107","0","0","2204","127812","9212","0"
"1","0","2205003","220500301","0","0","0","0","0","0","1","0","0","0","0","0","2205","0","0","0"
"1","0","2205003","220500302","126012","105913","0","0","0","0","1","0","125812","2205003","0","0","2205","106012","105812","126112"
"1","0","2205003","220500303","126012","105913","0","0","0","0","1","0","125812","2205003","0","0","2205","106012","105812","126112"
"1","0","2205004","220500401","105913","50711","0","0","126112","0","1","0","105812","0","126012","0","2205","50811","50611","123311"
"1","0","2205006","220500601","0","0","0","0","0","0","1","0","0","0","0","0","2205","0","0","0"
"1","0","2205099","220509901","0","103232","0","0","0","0","1","0","106031","2205099","0","0","2205","105831","102831","0"
"1","0","2205099","220509902","0","103232","0","0","0","0","1","0","106031","2205099","0","0","2205","105831","102831","0"
"1","0","2205099","220509903","0","103232","0","0","0","0","1","0","106031","2205099","0","0","2205","105831","102831","0"
"1","0","2205099","220509904","0","103232","0","0","0","0","1","0","106031","2205099","0","0","2205","105831","102831","0"
"1","0","2205099","220509905","0","103232","0","0","0","0","1","0","106031","2205099","0","0","2205","105831","102831","0"
"0","0","2205101","220510101","0","0","0","0","0","0","1","1","0","2205101","0","0","2205","0","0","0"
"0","0","2205101","220510102","0","0","0","0","0","0","1","0","0","2205101","0","0","2205","0","0","0"
"0","0","2205102","220510201","0","0","0","0","0","0","1","1","0","2205102","0","0","2205","0","0","0"
"0","0","2205102","220510202","0","0","0","0","0","0","1","0","0","2205102","0","0","2205","0","0","0"
"0","0","2205103","220510301","0","0","0","0","0","0","1","1","0","2205103","0","0","2205","0","0","0"
"0","0","2205103","220510302","0","0","0","0","0","0","1","0","0","2205103","0","0","2205","0","0","0"
"0","0","2205104","220510401","0","0","0","0","0","0","1","1","0","2205104","0","0","2205","0","0","0"
"0","0","2205104","220510402","0","0","0","0","0","0","1","1","0","2205104","0","0","2205","0","0","0"
"0","0","2205104","220510403","0","0","0","0","0","0","1","0","0","2205104","0","0","2205","0","0","0"
"0","0","2205104","220510404","0","0","0","0","0","0","1","0","0","2205104","0","0","2205","0","0","0"
"1","0","2206001","220600101","126012","105913","0","0","134713","0","1","0","125812","0","129711","0","2206","106012","105812","126112"
"1","0","2206002","220600201","136212","105913","0","0","0","0","1","0","129612","0","0","0","2206","106012","105812","134912"
"1","0","2206003","220600301","0","0","0","0","0","0","1","0","0","0","0","0","2206","0","0","0"
"1","0","2206004","220600401","0","0","0","0","0","0","1","0","0","0","0","0","2206","0","136212","0"
"1","0","2206005","220600501","130212","126012","0","0","0","0","1","0","130012","2206005","0","0","2206","126112","125812","130112"
"1","0","2206005","220600502","0","126012","0","0","0","0","1","0","130112","2206005","0","0","2206","130012","125812","0"
"1","0","2206005","220600503","0","130012","0","0","0","0","1","0","0","2206005","0","0","2206","0","125812","0"
"1","0","2206099","220609901","0","0","0","0","0","0","1","0","0","2206098","0","0","2206","0","193211","0"
"1","0","2206099","220609902","0","0","0","0","0","0","1","0","0","2206098","0","0","2206","0","193211","0"
"1","0","2206099","220609903","0","0","0","0","0","0","1","0","0","2206098","0","0","2206","0","193211","0"
"1","0","2206099","220609904","0","105831","0","0","0","0","1","0","193732","2206099","0","0","2206","193731","104832","0"
"1","0","2206099","220609905","0","105831","0","0","0","0","1","0","193732","2206099","0","0","2206","193731","104832","0"
"0","0","2206101","220610101","0","0","0","0","0","0","1","1","0","2206101","0","0","2206","0","0","0"
"0","0","2206101","220610102","0","0","0","0","0","0","1","1","0","2206101","0","0","2206","0","0","0"
"0","0","2206101","220610103","0","0","0","0","0","0","1","0","0","2206101","0","0","2206","0","0","0"
"0","0","2206101","220610104","0","0","0","0","0","0","1","0","0","2206101","0","0","2206","0","0","0"
"0","0","2206102","220610201","0","0","0","0","0","0","1","1","0","2206102","0","0","2206","0","0","0"
"0","0","2206102","220610202","0","0","0","0","0","0","1","1","0","2206102","0","0","2206","0","0","0"
"0","0","2206102","220610203","0","0","0","0","0","0","1","0","0","2206102","0","0","2206","0","0","0"
"0","0","2206102","220610204","0","0","0","0","0","0","1","0","0","2206102","0","0","2206","0","0","0"
"0","0","2206103","220610301","0","0","0","0","0","0","1","1","0","2206103","0","0","2206","0","0","0"
"0","0","2206103","220610302","0","0","0","0","0","0","1","1","0","2206103","0","0","2206","0","0","0"
"0","0","2206103","220610303","0","0","0","0","0","0","1","0","0","2206103","0","0","2206","0","0","0"
"0","0","2206103","220610304","0","0","0","0","0","0","1","0","0","2206103","0","0","2206","0","0","0"
"1","0","2206103","220610305","0","0","0","0","0","0","1","0","0","2206104","0","0","2206","0","0","0"
"0","0","2206104","220610401","0","0","0","0","0","0","1","1","0","2206105","0","0","2206","0","0","0"
"0","0","2206104","220610402","0","0","0","0","0","0","1","0","0","2206105","0","0","2206","0","0","0"
"1","0","2207002","220700201","134713","105913","0","0","0","0","1","0","134712","2207002","0","0","2207","106012","105812","0"
"1","0","2207002","220700202","134713","105913","0","0","0","0","1","0","134712","2207002","0","0","2207","106012","105812","0"
"1","0","2207002","220700203","134713","105913","0","0","0","0","1","0","134712","2207002","0","0","2207","106012","105812","0"
"1","0","2207002","220700204","134713","105913","0","0","0","0","1","0","134712","2207002","0","0","2207","106012","105812","0"
"1","134911","2207003","220700301","125812","105913","0","0","129612","136212","1","0","125811","0","126111","0","2207","106012","105812","126011"
"1","0","2207004","220700401","0","0","0","0","0","0","1","0","0","0","0","0","2207","0","0","0"
"1","0","2207005","220700501","0","0","0","0","0","0","1","0","0","0","0","0","2207","0","0","0"
"1","0","2207005","220700502","129612","106011","0","0","0","0","1","0","126112","2207005","134912","0","2207","126012","105911","136212"
"1","0","2207005","220700503","129612","106011","0","0","0","0","1","0","126112","2207005","134912","0","2207","126012","105911","136212"
"1","0","2207099","220709901","0","0","0","0","0","0","1","0","0","2207099","0","0","2207","0","0","0"
"1","0","2207099","220709902","0","100232","0","0","0","0","1","0","106831","2207099","0","0","2207","105932","100132","0"
"0","0","2207101","220710101","0","0","0","0","0","0","1","1","0","2207101","0","0","2207","0","0","0"
"0","0","2207101","220710102","0","0","0","0","0","0","1","1","0","2207101","0","0","2207","0","0","0"
"0","0","2207101","220710103","0","0","0","0","0","0","1","0","0","2207101","0","0","2207","0","0","0"
"0","0","2207101","220710104","0","0","0","0","0","0","1","0","0","2207101","0","0","2207","0","0","0"
"0","0","2207102","220710201","0","0","0","0","0","0","1","1","0","2207102","0","0","2207","0","0","0"
"0","0","2207102","220710202","0","0","0","0","0","0","1","0","0","2207102","0","0","2207","0","0","0"
"0","0","2207103","220710301","0","0","0","0","0","0","1","1","0","2207103","0","0","2207","0","0","0"
"0","0","2207103","220710302","0","0","0","0","0","0","1","1","0","2207103","0","0","2207","0","0","0"
"0","0","2207103","220710303","0","0","0","0","0","0","1","1","0","2207103","0","0","2207","0","0","0"
"0","0","2207103","220710304","0","0","0","0","0","0","1","0","0","2207103","0","0","2207","0","0","0"
"0","0","2207103","220710305","0","0","0","0","0","0","1","0","0","2207103","0","0","2207","0","0","0"
"0","0","2207103","220710306","0","0","0","0","0","0","1","0","0","2207103","0","0","2207","0","0","0"
"0","0","2207104","220710401","0","0","0","0","0","0","1","1","0","2207104","0","0","2207","0","0","0"
"0","0","2207104","220710402","0","0","0","0","0","0","1","1","0","2207114","0","0","2207","0","0","0"
"0","0","2207104","220710403","0","0","0","0","0","0","1","0","0","2207104","0","0","2207","0","0","0"
"0","0","2207104","220710404","0","0","0","0","0","0","1","0","0","2207114","0","0","2207","0","0","0"
"1","0","2208001","220800101","0","105912","0","0","0","0","1","0","0","2208001","0","0","2208","0","100011","0"
"1","0","2208001","220800102","0","105912","0","0","0","0","1","0","0","2208001","0","0","2208","0","100011","0"
"1","0","2208001","220800103","0","105912","0","0","0","0","1","0","0","2208001","0","0","2208","0","100011","0"
"1","0","2208001","220800104","0","105912","0","0","0","0","1","0","0","2208001","0","0","2208","0","100011","0"
"1","0","2208001","220800105","0","105912","0","0","0","0","1","0","0","2208001","0","0","2208","0","100011","0"
"1","127812","2208002","220800201","126012","105913","0","0","129612","127712","1","0","125812","2208002","126511","0","2208","106012","105812","126411"
"1","127812","2208002","220800202","126012","105913","0","0","129612","127712","1","0","125812","2208002","126511","0","2208","106012","105812","126411"
"1","127812","2208002","220800203","126012","105913","0","0","129612","127712","1","0","125812","2208002","126511","0","2208","106012","105812","126411"
"1","127812","2208002","220800204","126012","105913","0","0","129612","127712","1","0","125812","2208002","126511","0","2208","106012","105812","126411"
"1","134713","2208002","220800205","126511","125812","0","0","127812","136212","1","0","126411","2208002","127712","0","2208","126012","105812","129612"
"1","134713","2208002","220800206","126511","125812","0","0","127812","136212","1","0","126411","2208002","127712","0","2208","126012","105812","129612"
"1","134713","2208002","220800207","126511","125812","0","0","127812","136212","1","0","126411","2208002","127712","0","2208","126012","105812","129612"
"1","0","2208003","220800301","0","0","0","0","0","0","1","0","0","2208003","0","0","2208","0","0","0"
"1","0","2208004","220800401","0","0","0","0","0","0","1","0","0","2208004","0","0","2208","0","129711","0"
"1","0","2208004","220800402","0","0","0","0","0","0","1","0","0","2208004","0","0","2208","0","129711","0"
"1","0","2208004","220800403","0","0","0","0","0","0","1","0","0","2208014","0","0","2208","0","0","0"
"1","0","2208099","220809901","0","0","0","0","0","0","1","0","0","0","0","0","2208","0","0","0"
"0","0","2208101","220810101","0","0","0","0","0","0","1","1","0","2208101","0","0","2208","0","0","0"
"0","0","2208101","220810102","0","0","0","0","0","0","1","0","0","2208101","0","0","2208","0","0","0"
"0","0","2208102","220810201","0","0","0","0","0","0","1","1","0","2208102","0","0","2208","0","0","0"
"0","0","2208102","220810202","0","0","0","0","0","0","1","0","0","2208102","0","0","2208","0","0","0"
"0","0","2208103","220810301","0","0","0","0","0","0","1","1","0","2208103","0","0","2208","0","0","0"
"0","0","2208103","220810302","0","0","0","0","0","0","1","0","0","2208103","0","0","2208","0","0","0"
