bf135f4a65690ab71d6b058c4b77a9699a058845366d7225928e88c928a3250d,89c62ca85607388e0567b92a77b6b8e4859ec10e180927adbb9d78e391dec325,a52183947308b41e3f66fce7a39dac4dc1a590d274454620baecaee184eb58a2,96fc863184f9a4f8829ab623974e31051fa95a04f33cfa8ab0856bf897cee6cf,e50370d0d2772e34a28bad9874bf1312b388fe3044bf5c520d3e557711b5f6c1,36cbb60e51cb103107387bb960c16c97e5b1a8a2baebbc19df0aa39080768951,a7927ca89bc973010b607a62ccb4a3c5a241ca4ac70eb0402e8fc9e357f1e775,b69f2f11f28e15f53263af67d40bce22569a51960412a852dda7d055b33d88a1,874d0f19b3546ec23ff04ca2760a5ed53dc1f141d59343c697d94194ac66010e,0767917b3e3efa38c0c6bbe82bb4247afdaa6e18dc54b18b380d68787f2f3414,fbb55808557d62fec1e09b41926b3187d049667db8e69ac7ac41927e40d865a6,90febd76f4b32db44190721533c8eb3e0f86508dfb2ca0a1edbe2ea3ef081f18,58955ecce37af3eea0ec9ec3fe3c0fe2bfc4df02ae45dc28aba800888d6f9409,f1691962ca245a893be6d98d179967f6cdcc1f973acf8bf2cfc1f83006066409,26edd28085ce752c91d44d530d320c9587fe109c3b78510f752b86360f47c1b6,aee4f9b132dfc2827a056343247a5893b3c638ba9ef79e827caffdb684d3a9ad,33ad910ccafb797929ce1bea62062648a85dc535daa0ee323a1346db0c53073b,e20e3aa7a233eb5bc2320c5c04202e964bd73b7ecef93af9ca564eaa5743154a,58f6348b2650c14e58948593cfd70fd345eaac8641f0b5ae1f56ac8f39f112e0,9ec7ae8a8061746bb42d4e94e1d9907d0dbac651b78397c8f2e0d937a736a9e9,c821a03836be8bbe19a3ad7f9dc464a8068ee3f249a9cb41ec247c9ea9b77259,ae74e8bacefd55bd73a9368b3da7bf2f1c7d47ce927184f3feaf3e098c1f0e41,b8a79decb2618e866b9a90e95d6e82357dc7e31a501e8c5fdab713cf3c2f04d7,22bd3b21dfaf8260a3a23856be3163ccef8cce496987ec40e528065c3be6b821,90fa72eedacd80ae787edf10fd13ada769976a1f51c1bebcbd976460f5ee5eae,4875413cbf01ade93257f5ad421a81be4ede52e98c464365e1b5d9270a0a7b52,2ab882641d21c1d3ec452484259defbdba617af90cff8da622dfd194ef7b45a8,087672552baf3557883c576234c936cbfb47dcb5cb561927bbec30da1735a5d2,a3cc1b0a973254f77b367be00873969e58e590d98a9af4a8ed33ffe035a1d161,f2bcabfe6deefae0e74cb90b6b7df900790672a71887ef474959d6e70d19710d,191a223a3c1a325f1b91ef50879d52c6570c386aaa5bc69c579c362c9b9f14a4,9e0b9888c9f2d4b4fb4eabe86c1eaca36169e6179c6927828ff65eab14906881,dc71b086d6d95b2a13bf12756d689eb2731c5f71894dcdf17bbc5f26e4ee09cf,54b0e04d124e4cc421ab73231a6ccf6b3eed0d02c005562a2ec081429a41d42b,d71c53dd266c4d6c632fbcd51280740556ccebd41fbf3289de0d22e97c4bdd15,e160be91776584f00e26291e65fc86aece52c49fab495479e426c3729a76554d,e0253b684e5f31e1f38c202b7084c229c420402557b16f2c90d59e2c39d44191,f6ef5c4c8df480178b0d6d133d3ee56b502ff6c6c9d5427709cc4d52d63eb499,7b0583d3fdd5a9b0e7314ee6323768505dbb37e3399b0881a7b080ff058d5276,8312160332197d6dffdae9c0f0bfd1bd8259fe67f1eb0b59ce3fa8cd7f1d513b,04fad3bf03a253837c73d0cedac932b8499341e7405e7af2c622542094c79f2d,a2b65d4365f475037389548bf1e86f8a2dbce02b465c0f67a3e07626e9eebdc1,b2676d9b1bbade8a72bc6f23065a65db0518ac47aead379419c7231a4edb59a6,fbec06415cd3e96583d827e1034e80441453428cc33c2c447d12d3a20a5c8d46,4a3020119ed21c1785092bb573d2fb345a50bfaa2bb68899311cd4ebf8a9a2d5,50229b023decec27f155d639f64ed79662e0a24409df842e4afd59f904bf4712,a5f2f25c0cf29ab63aca961cf78106fdd236997cf2f4137f553cf32c8877876b,354a2732451c42352c97c9d296e4f1d4e1683cd6b80510349e0d2896cb26a1b2,8c61496306ae709520c7bf4dd3c3d30b53137a61454f41d214e79e2da602b8bb,0aa8084184ae519b27082c6952c3831f544ba767cfcaee95ec90712389594652,069483e804e5f327ff9f894e9eb19b78467ddde27afc55e6cfa50860832d6455,bc4698312af597b004ec310df169591519e89851eba87e06c2422e4ff0259393,342e4151f15ddc36a900bf2aa1057c03e9b96065d1999c823f54592717c3521b
"bgm_M169","0","0","2015/12/17 15:00:00","101440702","bgm_M169","-170","-50","10","110440071","100103","11044","110440071","215","101440705","0","0","斯夸瑪冰脈‧西壁 44-7","0","10","bgm_M169","0","100101","211001000","110440072","0","116553","bgm_M169","0","0","1","0","101440710","90","11044007","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110440073","0","50","116043","bgm_M169","101440708","101440703","0","116312","100102","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101440802","bgm_M169","-70","-50","10","110440081","100943","11044","110440081","215","101440810","0","0","斯夸瑪冰脈‧西壁 44-8","0","10","bgm_M169","0","100941","211001000","110440082","0","116583","bgm_M169","0","0","1","0","101440801","90","11044008","2030/12/31 14:59:59","bgm_M169","0","0","100942","100140","0","110440083","0","230","126163","bgm_M169","101440804","101440803","0","116372","100942","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101440902","bgm_M169","50","-50","10","110440091","100943","11044","110440091","215","101440906","0","0","斯夸瑪冰脈‧西壁 44-9","0","10","bgm_M169","0","100941","211001000","110440092","0","116613","bgm_M169","0","0","1","0","101440901","90","11044009","2030/12/31 14:59:59","bgm_M169","0","0","100942","100140","0","110440093","0","100","126253","bgm_M169","101440907","101440903","0","126521","100942","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101441002","bgm_M169","160","-50","10","110440101","100233","11044","110440101","215","101441007","0","0","斯夸瑪冰脈‧西壁 44-10","0","10","bgm_M169","0","100231","211001000","110440102","0","116553","bgm_M169","0","0","1","0","101441004","90","11044010","2030/12/31 14:59:59","bgm_M169","25011","0","100232","100080","0","110440103","0","250","116133","bgm_M169","101441003","101441006","0","116431","100232","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101441102","bgm_M169","320","-50","10","110440111","100233","11044","110440111","215","101441106","0","0","斯夸瑪冰脈‧西壁 44-11","0","10","bgm_M169","0","100231","211001000","110440112","0","116583","bgm_M169","0","0","1","0","101441101","90","11044011","2030/12/31 14:59:59","bgm_M169","25012","0","100232","100080","0","110440113","0","330","116193","bgm_M169","101441107","101441103","0","126282","100232","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101441207","bgm_M169","500","-50","10","110440121","100233","11044","110440121","215","101441208","0","0","斯夸瑪冰脈‧西壁 44-12","0","10","bgm_M169","0","100231","211001000","110440122","0","116553","bgm_M169","0","0","1","0","101441201","90","11044012","2030/12/31 14:59:59","bgm_M169","25013","0","100232","100080","0","110440123","0","270","116613","bgm_M169","101441202","101441206","0","116073","100232","10"
"bgm_M169","0","0","2015/12/17 15:00:00","101441305","bgm_M169","300","-50","10","110440131","100233","11044","110440131","215","101441306","0","0","斯夸瑪冰脈‧西壁 44-13","0","10","bgm_M169","0","100231","211001000","110440132","0","116583","bgm_M169","0","0","1","0","101441301","90","11044013","2030/12/31 14:59:59","bgm_M169","25014","0","100232","100080","0","110440133","0","140","116553","bgm_M169","101441303","101441307","0","126013","100232","10"
"bgm_M170","0","0","2015/12/17 15:00:00","0","bgm_M170","470","-50","10","110440141","100233","11044","110440141","215","0","0","9044155","斯夸瑪冰脈‧西壁 44-14","0","10","bgm_M170","9044156","100231","211001000","110440142","0","116613","bgm_M170","0","0","1","0","101441410","90","11044014","2030/12/31 14:59:59","bgm_M170","25015","0","100232","100080","0","110440143","0","100","116583","bgm_M170","0","0","0","126223","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450102","bgm_M169","-800","-50","10","110450011","101623","11045","110450011","215","101450105","0","0","斯夸瑪冰脈‧東壁 45-1","0","10","bgm_M169","0","101621","211001000","110450012","0","116553","bgm_M169","0","0","1","0","101450101","90","11045001","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110450013","0","450","126013","bgm_M169","101450106","0","0","116133","101622","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450202","bgm_M169","-650","-50","10","110450021","100103","11045","110450021","215","101450206","0","0","斯夸瑪冰脈‧東壁 45-2","0","10","bgm_M169","0","100101","211001000","110450022","0","116583","bgm_M169","0","0","1","0","101450201","90","11045002","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110450023","0","500","116043","bgm_M169","101450205","0","0","116073","100102","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450310","bgm_M169","-500","-50","10","110450031","100103","11045","110450031","215","101450302","0","0","斯夸瑪冰脈‧東壁 45-3","0","10","bgm_M169","0","100101","211001000","110450032","0","116613","bgm_M169","0","0","1","0","101450304","90","11045003","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110450033","0","580","126223","bgm_M169","101450309","0","0","126253","100102","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450402","bgm_M169","-400","-50","10","110450041","100103","11045","110450041","215","101450405","0","0","斯夸瑪冰脈‧東壁 45-4","0","10","bgm_M169","0","100101","211001000","110450042","0","116491","bgm_M169","0","0","1","0","101450401","90","11045004","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110450043","0","450","116553","bgm_M169","101450406","0","0","126163","100102","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450508","bgm_M169","-260","-50","10","110450051","100103","11045","110450051","215","101450502","0","0","斯夸瑪冰脈‧東壁 45-5","0","10","bgm_M169","0","100101","211001000","110450052","0","116462","bgm_M169","0","0","1","0","101450501","90","11045005","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110450053","0","500","116583","bgm_M169","101450507","0","0","116043","100102","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450606","bgm_M169","-100","-50","10","110450061","100233","11045","110450061","215","101450602","0","0","斯夸瑪冰脈‧東壁 45-6","0","10","bgm_M169","0","100231","211001000","110450062","0","126343","bgm_M169","0","0","1","0","101450604","90","11045006","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110450063","0","550","116553","bgm_M169","101450603","0","0","126103","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450702","bgm_M169","-80","-50","10","110450071","100233","11045","110450071","215","101450707","0","0","斯夸瑪冰脈‧東壁 45-7","0","10","bgm_M169","0","100231","211001000","110450072","0","116313","bgm_M169","0","0","1","0","101450701","90","11045007","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110450073","0","400","116583","bgm_M169","101450705","101450704","0","116193","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450809","bgm_M169","30","-50","10","110450081","100233","11045","110450081","215","101450807","0","0","斯夸瑪冰脈‧東壁 45-8","0","10","bgm_M169","0","100231","211001000","110450082","0","126373","bgm_M169","0","0","1","0","101450810","90","11045008","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110450083","0","250","116613","bgm_M169","101450808","101450806","0","126223","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101450904","bgm_M169","180","-50","10","110450091","100943","11045","110450091","215","101450902","0","0","斯夸瑪冰脈‧東壁 45-9","0","10","bgm_M169","0","100941","211001000","110450092","0","126283","bgm_M169","0","0","1","0","101450901","90","11045009","2030/12/31 14:59:59","bgm_M169","0","0","100942","100140","0","110450093","0","360","116553","bgm_M169","101450907","101450903","0","126013","100942","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101451005","bgm_M169","100","-50","10","110450101","100943","11045","110450101","215","101451003","0","0","斯夸瑪冰脈‧東壁 45-10","0","10","bgm_M169","0","100941","211001000","110450102","0","116491","bgm_M169","0","0","1","0","101451001","90","11045010","2030/12/31 14:59:59","bgm_M169","25011","0","100942","100140","0","110450103","0","520","116583","bgm_M169","101451006","101451004","0","116133","100942","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101451107","bgm_M169","330","-50","10","110450111","100233","11045","110450111","215","101451102","0","0","斯夸瑪冰脈‧東壁 45-11","0","10","bgm_M169","0","100231","211001000","110450112","0","116462","bgm_M169","0","0","1","0","101451101","90","11045011","2030/12/31 14:59:59","bgm_M169","25012","0","100232","100080","0","110450113","0","480","116613","bgm_M169","101451105","101451108","0","126253","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101451202","bgm_M169","530","-50","10","110450121","100233","11045","110450121","215","101451206","0","0","斯夸瑪冰脈‧東壁 45-12","0","10","bgm_M169","0","100231","211001000","110450122","0","126343","bgm_M169","0","0","1","0","101451201","90","11045012","2030/12/31 14:59:59","bgm_M169","25013","0","100232","100080","0","110450123","0","500","116313","bgm_M169","101451207","101451203","0","116583","100232","10"
"bgm_M169","0","0","2021/08/17 16:00:00","101451301","bgm_M169","400","-50","10","110450131","100233","11045","110450131","215","101451303","0","0","斯夸瑪冰脈‧東壁 45-13","0","10","bgm_M169","0","100231","211001000","110450132","0","126373","bgm_M169","0","0","1","0","101451305","90","11045013","2030/12/31 14:59:59","bgm_M169","25014","0","100232","100080","0","110450133","0","300","116462","bgm_M169","101451307","101451304","0","116613","100232","10"
"bgm_M170","0","0","2021/08/17 16:00:00","0","bgm_M170","600","-50","10","110450141","100233","11045","110450141","215","0","0","9045155","斯夸瑪冰脈‧東壁 45-14","0","10","bgm_M170","9045156","100231","211001000","110450142","0","126283","bgm_M170","0","0","1","0","101451410","90","11045014","2030/12/31 14:59:59","bgm_M170","25015","0","100232","100080","0","110450143","0","320","116491","bgm_M170","0","0","0","116553","100232","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460102","bgm_M169","-800","-50","10","110460011","100103","11046","110460011","215","101460108","0","0","拉泰里山脈‧崖上 46-1","0","10","bgm_M169","0","100101","211001000","110460012","0","116462","bgm_M169","0","0","1","0","101460101","90","11046001","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110460013","0","400","116553","bgm_M169","101460105","0","0","116613","100102","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460206","bgm_M169","-650","-50","10","110460021","100233","11046","110460021","215","101460202","0","0","拉泰里山脈‧崖上 46-2","0","10","bgm_M169","0","100231","211001000","110460022","0","116491","bgm_M169","0","0","1","0","101460204","90","11046002","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110460023","0","520","116613","bgm_M169","101460207","0","0","116583","100232","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460306","bgm_M169","-550","-50","10","110460031","100233","11046","110460031","215","101460307","0","0","拉泰里山脈‧崖上 46-3","0","10","bgm_M169","0","100231","211001000","110460032","0","116313","bgm_M169","0","0","1","0","101460304","90","11046003","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110460033","0","360","116583","bgm_M169","101460303","0","0","116553","100232","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460402","bgm_M169","-400","-50","10","110460041","100233","11046","110460041","215","101460404","0","0","拉泰里山脈‧崖上 46-4","0","10","bgm_M169","0","100231","211001000","110460042","0","127011","bgm_M169","0","0","1","0","101460401","90","11046004","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110460043","0","500","126343","bgm_M169","101460408","0","0","116553","100232","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460502","bgm_M169","-200","-50","10","110460051","100233","11046","110460051","215","101460506","0","0","拉泰里山脈‧崖上 46-5","0","10","bgm_M169","0","100231","211001000","110460052","0","117191","bgm_M169","0","0","1","0","101460501","90","11046005","2030/12/31 14:59:59","bgm_M169","0","0","100232","100080","0","110460053","0","470","126373","bgm_M169","101460503","0","0","116613","100232","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460605","bgm_M169","-320","-50","10","110460061","100943","11046","110460061","215","101460602","0","0","拉泰里山脈‧崖上 46-6","0","10","bgm_M169","0","100941","211001000","110460062","0","117071","bgm_M169","0","0","1","0","101460604","90","11046006","2030/12/31 14:59:59","bgm_M169","0","0","100942","100140","0","110460063","0","300","126283","bgm_M169","101460603","0","0","116553","100942","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460704","bgm_M169","-120","-50","10","110460071","100943","11046","110460071","215","101460702","0","0","拉泰里山脈‧崖上 46-7","0","10","bgm_M169","0","100941","211001000","110460072","0","127251","bgm_M169","0","0","1","0","101460701","90","11046007","2030/12/31 14:59:59","bgm_M169","0","0","100942","100140","0","110460073","0","250","116491","bgm_M169","101460706","101460707","0","116613","100942","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460808","bgm_M169","0","-50","10","110460081","100103","11046","110460081","215","101460805","0","0","拉泰里山脈‧崖上 46-8","0","10","bgm_M169","0","100101","211001000","110460082","0","117131","bgm_M169","0","0","1","0","101460801","90","11046008","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110460083","0","400","116462","bgm_M169","101460806","101460807","0","116553","100102","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101460903","bgm_M169","150","-50","10","110460091","101623","11046","110460091","215","101460907","0","0","拉泰里山脈‧崖上 46-9","0","10","bgm_M169","0","101621","211001000","110460092","0","117041","bgm_M169","0","0","1","0","101460901","90","11046009","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110460093","0","240","126343","bgm_M169","101460908","101460905","0","116583","101622","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101461003","bgm_M169","250","-50","10","110460101","101623","11046","110460101","215","101461005","0","0","拉泰里山脈‧崖上 46-10","0","10","bgm_M169","0","101621","211001000","110460102","0","127101","bgm_M169","0","0","1","0","101461001","90","11046010","2030/12/31 14:59:59","bgm_M169","25011","0","101622","100450","0","110460103","0","390","116313","bgm_M169","101461010","101461007","0","116553","101622","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101461103","bgm_M169","400","-50","10","110460111","101623","11046","110460111","215","101461104","0","0","拉泰里山脈‧崖上 46-11","0","10","bgm_M169","0","101621","211001000","110460112","0","127161","bgm_M169","0","0","1","0","101461101","90","11046011","2030/12/31 14:59:59","bgm_M169","25012","0","101622","100450","0","110460113","0","270","126373","bgm_M169","101461106","101461105","0","116583","101622","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101461207","bgm_M169","580","-50","10","110460121","101623","11046","110460121","215","101461203","0","0","拉泰里山脈‧崖上 46-12","0","10","bgm_M169","0","101621","211001000","110460122","0","117191","bgm_M169","0","0","1","0","101461204","90","11046012","2030/12/31 14:59:59","bgm_M169","25013","0","101622","100450","0","110460123","0","370","127011","bgm_M169","101461206","101461208","0","126283","101622","10"
"bgm_M169","0","0","2021/09/16 16:00:00","101461302","bgm_M169","400","-50","10","110460131","101623","11046","110460131","215","101461303","0","0","拉泰里山脈‧崖上 46-13","0","10","bgm_M169","0","101621","211001000","110460132","0","127221","bgm_M169","0","0","1","0","101461306","90","11046013","2030/12/31 14:59:59","bgm_M169","25014","0","101622","100450","0","110460133","0","500","127251","bgm_M169","101461307","101461305","0","116491","101622","10"
"bgm_M170","0","0","2021/09/16 16:00:00","0","bgm_M170","680","-50","10","110460141","101123","11046","110460141","215","0","0","9046155","拉泰里山脈‧崖上 46-14","0","10","bgm_M170","9046156","101121","211001000","110460142","0","117071","bgm_M170","0","0","1","0","101461410","90","11046014","2030/12/31 14:59:59","bgm_M170","25015","0","101122","100150","0","110460143","0","510","117131","bgm_M170","0","0","0","116462","101122","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470102","bgm_M169","-800","-50","10","110470011","100103","11047","110470011","215","101470106","0","0","拉泰里山脈‧崖下 47-1","0","10","bgm_M169","0","100101","211001000","110470012","0","127221","bgm_M169","0","0","1","0","101470104","90","11047001","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110470013","0","70","116462","bgm_M169","101470103","0","0","126373","100102","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470205","bgm_M169","-680","-50","10","110470021","100103","11047","110470021","215","101470202","0","0","拉泰里山脈‧崖下 47-2","0","10","bgm_M169","0","100101","211001000","110470022","0","127011","bgm_M169","0","0","1","0","101470201","90","11047002","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110470023","0","-80","126343","bgm_M169","101470203","0","0","116491","100102","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470302","bgm_M169","-530","-50","10","110470031","100103","11047","110470031","215","101470306","0","0","拉泰里山脈‧崖下 47-3","0","10","bgm_M169","0","100101","211001000","110470032","0","117071","bgm_M169","0","0","1","0","101470301","90","11047003","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110470033","0","50","116313","bgm_M169","101470303","0","0","126283","100102","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470402","bgm_M169","-400","-50","10","110470041","100103","11047","110470041","215","101470403","0","0","拉泰里山脈‧崖下 47-4","0","10","bgm_M169","0","100101","211001000","110470042","0","117551","bgm_M169","0","0","1","0","101470404","90","11047004","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110470043","0","130","127101","bgm_M169","101470406","0","0","126343","100102","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470504","bgm_M169","-320","-50","10","110470051","101623","11047","110470051","215","101470506","0","0","拉泰里山脈‧崖下 47-5","0","10","bgm_M169","0","101621","211001000","110470052","0","117581","bgm_M169","0","0","1","0","101470501","90","11047005","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110470053","0","-50","127161","bgm_M169","101470503","0","0","116313","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470605","bgm_M169","-180","-50","10","110470061","101623","11047","110470061","215","101470606","0","0","拉泰里山脈‧崖下 47-6","0","10","bgm_M169","0","101621","211001000","110470062","0","117611","bgm_M169","0","0","1","0","101470601","90","11047006","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110470063","0","50","127221","bgm_M169","101470604","0","0","116462","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470702","bgm_M169","-130","-50","10","110470071","101623","11047","110470071","215","101470707","0","0","拉泰里山脈‧崖下 47-7","0","10","bgm_M169","0","101621","211001000","110470072","0","117551","bgm_M169","0","0","1","0","101470701","90","11047007","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110470073","0","-130","127011","bgm_M169","101470703","101470706","0","116491","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470802","bgm_M169","20","-50","10","110470081","101623","11047","110470081","215","101470806","0","0","拉泰里山脈‧崖下 47-8","0","10","bgm_M169","0","101621","211001000","110470082","0","117581","bgm_M169","0","0","1","0","101470801","90","11047008","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110470083","0","-20","117041","bgm_M169","101470807","101470803","0","126283","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101470902","bgm_M169","180","-50","10","110470091","101623","11047","110470091","215","101470908","0","0","拉泰里山脈‧崖下 47-9","0","10","bgm_M169","0","101621","211001000","110470092","0","117611","bgm_M169","0","0","1","0","101470901","90","11047009","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110470093","0","20","127251","bgm_M169","101470906","101470903","0","126373","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101471002","bgm_M169","250","-50","10","110470101","101623","11047","110470101","215","101471004","0","0","拉泰里山脈‧崖下 47-10","0","10","bgm_M169","0","101621","211001000","110470102","0","117551","bgm_M169","0","0","1","0","101471001","90","11047010","2030/12/31 14:59:59","bgm_M169","25011","0","101622","100450","0","110470103","0","-130","127161","bgm_M169","101471006","101471005","0","126343","101622","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101471105","bgm_M169","400","-50","10","110470111","101113","11047","110470111","215","101471108","0","0","拉泰里山脈‧崖下 47-11","0","10","bgm_M169","0","101111","211001000","110470112","0","117581","bgm_M169","0","0","1","0","101471104","90","11047011","2030/12/31 14:59:59","bgm_M169","25012","0","101112","100150","0","110470113","0","20","127101","bgm_M169","101471106","101471103","0","116462","101112","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101471209","bgm_M169","650","-50","10","110470121","101113","11047","110470121","215","101471202","0","0","拉泰里山脈‧崖下 47-12","0","10","bgm_M169","0","101111","211001000","110470122","0","117551","bgm_M169","0","0","1","0","101471201","90","11047012","2030/12/31 14:59:59","bgm_M169","25013","0","101112","100150","0","110470123","0","30","117611","bgm_M169","101471206","101471207","0","117131","101112","10"
"bgm_M169","0","0","2021/10/15 16:00:00","101471302","bgm_M169","500","-50","10","110470131","101083","11047","110470131","215","101471308","0","0","拉泰里山脈‧崖下 47-13","0","10","bgm_M169","0","101081","211001000","110470132","0","117581","bgm_M169","0","0","1","0","101471304","90","11047013","2030/12/31 14:59:59","bgm_M169","25014","0","101082","100150","0","110470133","0","-170","117551","bgm_M169","101471303","101471307","0","117191","101082","10"
"bgm_M170","0","0","2021/10/15 16:00:00","101471408","bgm_M170","750","-50","10","110470141","101093","11047","110470141","215","101471409","0","9047155","拉泰里山脈‧崖下 47-14","0","10","bgm_M170","9047156","101091","211001000","110470142","0","117611","bgm_M170","0","0","1","0","101471410","90","11047014","2030/12/31 14:59:59","bgm_M170","25015","0","101092","100150","0","110470143","0","-150","117581","bgm_M170","0","0","0","127251","101092","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480105","bgm_M169","-800","-50","10","110480011","100103","11048","110480011","215","101480103","0","0","埃斯塔荒野‧南部 48-1","0","10","bgm_M169","0","100101","211001000","110480012","0","117551","bgm_M169","0","0","2","0","101480101","90","11048001","2030/12/31 14:59:59","bgm_M169","0","0","100102","100030","0","110480013","0","70","117071","bgm_M169","101480107","0","0","117041","100102","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480202","bgm_M169","-680","-50","10","110480021","101623","11048","110480021","215","101480206","0","0","埃斯塔荒野‧南部 48-2","0","10","bgm_M169","0","101621","211001000","110480022","0","117611","bgm_M169","0","0","2","0","101480201","90","11048002","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110480023","0","-80","127221","bgm_M169","101480203","0","0","127251","101622","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480301","bgm_M169","-530","-50","10","110480031","101623","11048","110480031","215","101480302","0","0","埃斯塔荒野‧南部 48-3","0","10","bgm_M169","0","101621","211001000","110480032","0","117581","bgm_M169","0","0","2","0","101480304","90","11048003","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110480033","0","10","127161","bgm_M169","101480303","0","0","117191","101622","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480407","bgm_M169","-400","-50","10","110480041","101623","11048","110480041","215","101480405","0","0","埃斯塔荒野‧南部 48-4","0","10","bgm_M169","0","101621","211001000","110480042","0","127371","bgm_M169","0","0","2","0","101480404","90","11048004","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110480043","0","80","117611","bgm_M169","101480403","0","0","127221","101622","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480504","bgm_M169","-320","-50","10","110480051","101623","11048","110480051","215","101480506","0","0","埃斯塔荒野‧南部 48-5","0","10","bgm_M169","0","101621","211001000","110480052","0","117311","bgm_M169","0","0","2","0","101480501","90","11048005","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110480053","0","-100","117581","bgm_M169","101480503","0","0","127101","101622","10"
"bgm_M169","0","0","2021/11/15 16:00:00","101480607","bgm_M169","-180","-50","10","110480061","101623","11048","110480061","215","101480608","0","0","埃斯塔荒野‧南部 48-6","0","10","bgm_M169","0","101621","211001000","110480062","0","127281","bgm_M169","0","0","2","0","101480601","90","11048006","2030/12/31 14:59:59","bgm_M169","0","0","101622","100450","0","110480063","0","30","117551","bgm_M169","101480606","0","0","127011","101622","10"
