ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00
"2","","1","0","100","99","","0","0","88","257700102","0","1","0.002","1","80","3","1","0","10","1"
"1","","1","0","0","1","","0","0","3000","257800101","1","7","0","1","0","4","0","0","0","1"
"2","","1","0","25","99","","0","0","88","257800102","0","1","0.0005","1","80","3","1","0","2.5","1"
"2","","1","0","20","99","","0","0","88","257800103","0","9","0","1","100","3","4.5","0","2","1"
"1","","1","0","0","1","","0","0","3000","257900101","1","7","0","1","0","4","0","0","0","1"
"2","","1","0","100","99","","0","0","88","257900102","0","1","0.002","1","80","3","1","0","10","1"
"2","","1","0","0","99","","0","0","88","257900103","0","8","0","1","0","3","1","0","0","3"
"1","","1","1","0","1","","100000001","1","-1","258000101","0","15","0","2","1","7","1","-200","0","2"
"3","","1","0","100","1","","0","0","3000","258000201","0","1","0.002","1","80","3","1","0","10","2"
"1","","1","0","100","1","","0","0","3000","258100101","1","1","0.002","1","80","3","1","0","10","2"
"1","","1","0","0.6","1","","0","0","3000","258100102","1","8","0","1","0","3","8","0","0","1"
"1","","1","0","100","1","","0","0","3000","258200101","0","1","0.002","1","80","3","1","0","10","2"
"3","","1","0","1","1","","0","0.002","3000","258300101","4","4","1","2","0","3","10","0","100","1"
"3","","1","0","1","1","","0","0.002","3000","258400101","4","4","1","2","0","3","10","0","100","2"
"1","","1","0","50","2","","0","0","3000","258500101","0","1","0.001","1","80","3","1","0","5","2"
"1","","1","0","1","2","","1","0","3000","258500102","0","10","5","1","0","3","10","0","100","11"
"1","","1","0","1","2","","1","0","3000","258500103","0","10","5","1","0","3","10","0","100","31"
"1","","1","0","50","1","","0","0","3000","258600101","1","1","0.001","1","80","3","1","0","5","2"
"1","","1","0","0","1","","0","0","3000","258600102","1","8","0","1","0","3","1","0","0","3"
"1","","1","0","100","1","","0","0","3000","258700101","0","1","0.002","1","80","4","1","0","10","1"
"1","","1","0","100","1","","0","0","3000","258800101","0","1","0.002","1","80","4","1","0","10","1"
"1","","1","0","0","1","","0","0","3000","258900101","2","7","0","1","0","4","0","0","0","1"
"1","","1","0","100","1","","0","0","3000","258900102","2","1","0.002","1","80","4","1","0","10","2"
"1","","1","0","50","2","","0","0","3000","259000101","1","1","0.001","1","80","3","1","0","5","2"
"3","","1","0","1","99","","1","0","3000","259000201","0","10","12","2","0","3","10","1","100","30"
"1","","1","0","25","1","","0","0","3000","259100101","1","1","0.0005","1","80","3","1","0","2.5","1"
"1","","1","0","20","1","","0","0","3000","259100102","1","9","0","1","100","3","4.5","0","2","1"
"1","","1","0","25","1","","0","0","3000","259200101","1","1","0.0005","1","80","3","1","0","2.5","1"
"1","","1","0","20","1","","0","0","3000","259200102","1","9","0","1","100","3","4.5","0","2","2"
"1","","1","0","0","1","","0","0","3000","259300101","1","7","0","1","0","4","0","0","0","1"
"1","","1","0","100","1","","0","0","3000","259300102","1","1","0.002","1","80","4","1","0","10","2"
"1","","1","0","100","1","","0","0","3000","259400101","0","1","0.002","1","80","3","1","0","10","1"
"1","","1","0","100","2","","0","0","3000","259500101","0","1","0.002","1","80","3","1","0","10","2"
"1","","1","0","50","1","","0","0","3000","259600101","0","1","0.001","1","80","6","1","0","5","2"
"1","","1","0","1","1","","1","0","3000","259600102","0","10","5","1","0","6","10","0","100","11"
"1","","1","0","1","1","","1","0","3000","259600103","0","10","5","1","0","6","10","0","100","31"
"2","","1","0","0","1","","0","0","3000","259700101","0","7","0","1","0","8","0","0","0","4"
"2","","1","0","100","1","","0","0","150","259700102","0","1","0.002","1","80","3","1","0","10","1"
"2","","1","0","0","1","","0","0","3000","259800101","0","7","0","1","0","8","0","0","0","4"
"2","","1","0","100","1","","0","0","150","259800102","0","1","0.002","1","80","3","1","0","10","1"
"1","","1","0","0","1","","1","0","0","260100101","0","26","270000","2","0","7","0","0","2.7","260100102"
"1","對敵方單體造成{0}的物理傷害","1","0","60","1","物理傷害+{0}","0","0","-1","260100102","0","1","0","1","100","3","5.4","0","60","1"
"1","","1","0","0","1","","260100104","0","0","260100103","0","23","0","2","0","7","0","1","0","950"
"1","若在擁有著騎士之加護時HP歸零，將會在陷入無法戰鬥的狀態前消耗該加護，並且恢復{0}HP","1","12","1","1","HP回復量+{0}","72","0","0","260100104","0","71","0","2","0","7","0","0","36160692","1"
"1","","1","0","0","1","","1","0","0","260100301","0","26","60000","2","0","7","0","0","0.6","260100302"
"1","對範圍內的敵人造成{0}的物理傷害","1","0","15","99","物理傷害+{0}","0","0","300","260100302","0","1","0","1","100","3","1.2","0","15","1"
"1","","1","0","1","1","","260100307","0","0","260100303","0","23","0","2","260100305","7","0","1","2","950"
"1","","1","0","6","99","","2","0","300","260100304","0","26","0","1","0","3","0","0","0.1","260100305"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","260100305","0","10","12","2","0","7","10","1","10","10"
"1","","1","0","6","1","","2","0","0","260100306","0","26","0","2","0","7","0","0","0.15","260100307"
"1","回復自身{0}的HP","1","0","1","1","HP回復量+{0}","0","0","0","260100307","0","4","0.5","2","0","7","6","0","6","1"
"1","","1","0","0","1","","2","0","0","260101201","0","26","20000","2","0","7","0","0","0.2","260101202"
"1","提升自身{0}的物理攻擊力","1","0","1","1","物理攻擊力提升+{0}","1","0","0","260101202","0","10","12","2","0","7","40","1","40","10"
"1","","1","0","0","1","","260101204","0","0","260101203","0","23","0","2","0","7","0","1","0","950"
"1","展開可吸收{0}傷害量的物理魔法吸收護盾","1","0","72","1","吸收傷害量+{0}","0","0","0","260101204","0","6","0","2","0","7","12","0","72","6"
"1","每秒回復{0}的HP","1","0","2.4","1","回復量+{0}","1","12.5","0","260101205","0","48","0","2","0","7","0.12","0","2.4","1"
"1","對敵方單體造成{0}的物理傷害","1","0","0","1","物理傷害+{0}","0","0","-1","260110101","0","1","0","1","100","3","1","0","0","1"
"1","展開每秒回復{0}HP的結界","1","0","20","1","每１秒的HP回復量+{0}","0","18.5","0","260200101","0","37","0","2","3","7","1","2160","20","3"
"1","展開領域使 TP 上升提升{0}","1","0","5","1","","1","2160","0","260200102","0","38","0","2","3","7","18.5","0","0","80"
"3","提升我方全體物理、魔法攻擊暴擊時的傷害16％","1","0","2","99","","1","0","2160","260200103","0","10","18","2","1","3","0","1","16","110"
"3","","1","0","2","99","","1","0","2160","260200104","0","10","18","2","1","3","0","1","16","120"
"3","降低全體敵人{0}的物理、魔法防禦力","1","0","1","99","物理防禦力降低+{0}","1","0","2160","260200105","0","10","18","1","1","3","0.36","1","0.36","21"
"3","","1","0","1","99","魔法防禦力降低+{0}","1","0","2160","260200106","0","10","18","1","1","3","0.36","1","0.36","41"
"3","提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","260200301","0","10","12","2","0","3","12.5","1","12.5","10"
"3","提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","260200302","0","10","12","2","0","3","12.5","1","12.5","30"
"3","回復我方全體{0}的TP","1","0","40","99","","1","0","2160","260200303","0","16","0","2","0","3","0","0","0","1"
"3","回復我方全體{0}的HP","1","0","1","99","HP回復量+{0}","0","0","2160","260201201","0","4","0.125","2","0","3","2.5","0","2.5","1"
"3","提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","260201202","0","10","180","2","0","3","20","1","20","10"
"3","提升我方全體{0}的魔法攻擊力","1","0","1","99","魔法攻擊力提升+{0}","1","0","2160","260201203","0","10","180","2","0","3","20","1","20","30"
"3","使全體夥伴的物理暴擊提升{0}","1","0","1","99","物理暴擊提高+{0}","1","0","2160","260201204","0","10","180","2","0","3","0","1","100","60"
"3","使全體夥伴的魔法暴擊提升{0}","1","0","1","99","魔法暴擊提高+{0}","1","0","2160","260201205","0","10","180","2","0","3","0","1","100","70"
"3","提升我方全體物理、魔法攻擊暴擊時的傷害5％","1","0","2","99","","1","0","2160","260201206","0","10","180","2","1","3","0","1","5","110"
"3","","1","0","2","99","","1","0","2160","260201207","0","10","180","2","1","3","0","1","5","120"
"1","對敵方單體造成{0}的物理傷害","1","0","0","1","物理傷害+{0}","0","0","-1","260210101","0","1","0","1","100","3","1","0","0","1"
"1","對敵方單體造成{0}的魔法傷害","1","1","180","1","魔法傷害+{0}","0","0","2160","260300101","0","1","0","1","100","3","14.4","0","180","2"
"1","對敵方單體造成{0}的魔法傷害","1","0","15","1","魔法傷害+{0}","0","0","2160","260300301","0","1","0","1","100","3","1.2","0","15","2"
"1","","1","0","6","1","","2","0","2160","260300302","0","26","0","1","0","3","0","0","0.02","260300303"
"3","回復我方單體{0}的HP","1","0","1","1","HP回復量+{0}","0","0","2160","260300303","0","4","0.06","2","0","5","0.8","0","0.8","2"
"1","對敵方單體造成{0}的魔法傷害","1","0","20","1","魔法傷害+{0}","0","0","2160","260301201","0","1","0","1","100","3","1.6","0","20","2"
"1","降低敵方單體{0}的魔法防禦力","1","0","1","1","魔法防禦力降低+{0}","0","0","2160","260301202","0","10","12","1","0","3","1","0","1","41"
"1","提升敵方單體受到暴擊時的傷害{0}％","1","0","1","1","","0","0","2160","260301203","0","10","12","1","0","3","0","0","10","141"
"3","回復自身{0}的TP","1","0","350","1","","1","0","-1","260301204","0","16","0","2","0","7","0","0","0","1"
"1","","1","0","6","1","","2","0","-1","260301205","0","26","0","1","0","3","0","0","0.06","260301206"
"1","提升自身{0}的魔法攻擊力","1","0","1","1","魔法攻擊力提升+{0}","1","0","0","260301206","0","10","18","2","0","7","8","1","8","30"
"1","對敵方單體造成{0}的魔法傷害","1","0","0","1","魔法傷害+{0}","0","0","-1","260310101","0","1","0","1","100","3","1","0","0","2"
"3","","1","0","0","1","","260400103","0","2160","260400101","0","28","0","2","260400105","7","0","0","0","3175"
"3","","1","0","0","1","","260400104","0","2160","260400102","0","28","0","2","260400106","7","0","0","0","3175"
"1","絕冰時，對敵方單體造成無視50物理防禦力的{0}物理傷害","1","0","75","1","物理傷害+{0}","0","0","-1","260400103","0","1","0","1","100","3","6","50","75","1"
"1","絕冰時，對敵方單體造成無視50物理防禦力的{0}物理傷害","1","0","75","1","物理傷害+{0}","0","0","-1","260400104","0","1","0","1","100","3","6","50","75","1"
"1","對敵方單體造成{0}的物理傷害","1","0","50","1","物理傷害+{0}","0","0","-1","260400105","0","1","0","1","100","3","4","0","50","1"
"1","對敵方單體造成{0}的物理傷害","1","0","50","1","物理傷害+{0}","0","0","-1","260400106","0","1","0","1","100","3","4","0","50","1"
"3","","1","0","0","1","","260400203","0","2160","260400201","0","28","0","2","260400205","7","0","0","0","3175"
"3","","1","0","0","1","","260400204","0","2160","260400202","0","28","0","2","260400206","7","0","0","0","3175"
"1","絕冰時，對敵方單體造成{0}的物理傷害","1","0","33.75","1","物理傷害+{0}","0","0","-1","260400203","0","1","0","1","100","3","2.7","0","33.75","1"
"1","絕冰時，對敵方單體造成{0}的物理傷害","1","0","33.75","1","物理傷害+{0}","0","0","-1","260400204","0","1","0","1","100","3","2.7","0","33.75","1"
"1","對敵方單體造成{0}的物理傷害","1","0","22.5","1","物理傷害+{0}","0","0","-1","260400205","0","1","0","1","100","3","1.8","0","22.5","1"
"1","對敵方單體造成{0}的物理傷害","1","0","22.5","1","物理傷害+{0}","0","0","-1","260400206","0","1","0","1","100","3","1.8","0","22.5","1"
"1","絕冰時，使敵方單體的物理防禦力降低{0}","1","0","1","1","物理防禦力降低+{0}","1","0","-1","260400207","0","10","12","1","0","3","0.3","0","0.3","21"
"1","降低敵方單體{0}的物理防禦力","1","0","1","1","物理防禦力降低+{0}","1","0","-1","260400208","0","10","12","1","0","3","0.2","0","0.2","21"
"1","絕冰時，使敵方單體的被暴擊傷害提升{0}%","1","0","1","1","","1","0","-1","260400209","0","10","12","1","0","3","0","0","8","141"
"3","","1","0","0","1","","260400302","0","2160","260400301","0","28","0","2","260400305","7","0","0","0","3175"
"3","絕冰時，提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","260400302","0","10","18","2","0","3","18","0","18","10"
"3","絕冰時，使全體我方的物理暴擊提升{0}","1","0","1","99","","1","0","2160","260400303","0","10","18","2","0","3","0","0","180","60"
"3","絕冰時，提升我方全體物理攻擊暴擊時的傷害{0}％","1","0","1","99","","1","0","2160","260400304","0","10","18","2","0","3","0","0","9","110"
"3","提升我方全體{0}的物理攻擊力","1","0","1","99","物理攻擊力提升+{0}","1","0","2160","260400305","0","10","18","2","0","3","12","0","12","10"
"3","使全體夥伴的物理暴擊提升{0}","1","0","1","99","","1","0","2160","260400306","0","10","18","2","0","3","0","0","120","60"
"3","提升我方全體物理攻擊暴擊時的傷害{0}%","1","0","1","99","","1","0","2160","260400307","0","10","18","2","0","3","0","0","6","110"
"3","","1","0","0","1","","260400309","0","2160","260400308","0","28","0","2","0","7","0","0","0","3175"
"3","絕冰時，恢復自身{0}的ＨＰ","1","0","1","1","HP回復量+{0}","0","0","2160","260400309","0","4","0.125","2","0","7","2.5","0","2.5","1"
"3","絕冰時，恢復自身{0}的ＴＰ","1","0","600","1","","0","0","2160","260400310","0","16","0","2","0","7","1","0","0","1"
"1","使自己的TP上升提升{0}","1","0","1","1","","1","0","-1","260410101","0","10","180","2","0","7","0","0","30","80"
"3","使環境化為絕冰","1","0","180","1","","175","0","2160","260410102","0","105","0","2","0","7","0","0","0","1"
"3","使敵我雙方進行物理攻擊暴擊時造成的傷害提升{0}％","1","1","1","99","","1","0","2160","260410103","0","10","180","2","0","3","0","0","10","110"
"1","對敵方單體造成{0}的物理傷害","1","0","0","1","物理傷害+{0}","0","0","-1","260410201","0","1","0","1","100","3","1","0","0","1"
"6","","1","0","2","1","","1","0","3000","261000101","0","1","0.00025","1","80","3","1","0","2","1"
"3","","1","0","99","99","","0","0","3000","261000102","0","72","0","2","0","3","3.1","0","0","1"
"3","","1","0","99","99","","0","0","3000","261000103","0","72","0","2","0","3","3.1","0","0","2"
"3","","1","-1","50000000","1","","0","-1","2160","261000104","0","110","-1","2","0","7","-1","500000","180","0"
"6","","1","0","2","99","","0","0","3000","262000101","0","10","30","1","0","3","0","0","15","21"
"6","","1","0","2","99","","0","0","3000","262000102","0","10","30","1","0","3","0","0","15","41"
"6","","1","0","0","1","","0","0","3000","263000101","0","1","0","1","80","8","0","0","200","2"
"6","","1","0","0","1","","0","0","3000","263000102","1","1","0","1","80","8","0","0","200","2"
"6","","1","0","0","1","","0","0","3000","263000103","2","1","0","1","80","8","0","0","200","2"
"6","","1","0","1000","99","","0","0","3000","264000101","0","1","0","1","80","3","0","9999999","0","1"
"6","","1","0","3","99","","0","0","3000","264000102","0","10","120","1","0","3","0","0","25","11"
"6","","1","0","1000","99","","0","0","3000","264000103","0","1","0","1","80","3","0","9999999","0","2"
"6","","1","0","3","99","","0","0","3000","264000104","0","10","120","1","0","3","0","0","25","31"
"3","","1","0","2","99","","0","0","3000","265000101","0","4","0","2","0","34","0","0","100","2"
"6","","1","0","35","99","","1","0","3000","266000101","0","46","0","1","100","3","0","0","0","3"
"6","","1","0","2","99","","1","0","3000","266000102","0","10","120","1","0","3","0","0","100","91"
"6","","1","-1","1000000","99","","0","0","3000","299800101","0","73","0","2","0","3","90","0","0","3"
"6","","1","0","1","99","","1","0","3000","299800102","0","35","1","2","0","3","120","0","163","0"
"6","","1","0","1","99","","0","0","3000","299800201","0","10","120","2","0","3","1","2","0","1020"
"6","","1","0","1","99","","0","0","3000","299800202","0","10","120","2","0","3","1","2","0","1040"
"6","","1","0","0","99","","0","0","3000","299800301","0","72","0","2","0","3","120","0","1","3"
"6","","1","0","1","99","","1","0","3000","299800401","0","10","120","2","0","3","1","2","0","180"
"6","","1","0","1","99","","1","0","3000","299800402","0","10","120","2","0","3","1","2","0","190"
"6","","1","0","2","99","","1","0","3000","299800501","0","10","120","2","0","3","1","2","0","20"
"6","","1","0","2","99","","1","0","3000","299800502","0","10","120","2","0","3","1","2","0","40"
"6","","1","0","1","99","","1","0","3000","299800601","0","10","120","1","0","3","0.1","2","0","61"
"6","","1","0","1","99","","1","0","3000","299800701","0","10","120","1","0","3","0.1","2","0","71"
"6","","1","0","2","99","","1","0","3000","299800801","0","10","120","1","0","3","0.01","2","0","91"
"6","","1","0","4","1","","1","0","3000","299800901","0","26","0","2","0","7","-0.01","1","1","299800902"
"6","","1","0","0","99","","0","0","3000","299800902","0","98","0","2","0","3","0","1","120","0"
"6","","1","0","0","99","","0","0","3000","299801001","0","59","0.0001","1","0","3","0","1","120","1"
"6","","1","0","0","99","","0","0","3000","299910101","0","83","0","1","0","3","180","0","0.0001","2"
"6","","1","0","1","99","","0","0","3000","299910102","0","35","1","1","0","3","180","0","152","0"
"6","","1","0","1000","99","","0","0","3000","299910201","0","110","0","2","0","3","-1","500000","180","0"
"6","","1","0","0.5","99","","1","0","3000","299910301","0","78","0","2","0","3","180","0","6","1"
"6","","1","0","0","1","","3","10000","3000","299910401","0","38","0","1","0","3","180","0","0.01","10"
"6","","1","0","0","1","","3","10000","3000","299910402","0","38","0","1","0","3","180","0","0.01","30"
"6","","1","0","15","99","","1","0","3000","299910701","0","26","0","1","0","3","0.01","0","0","299910702"
"6","","1","0","0","1","","0","0","3000","299910702","0","1","0","2","100","10","0","999999","0","1"
"6","","1","0","15","99","","1","0","3000","299910703","0","26","0","1","0","3","0.01","0","0","299910704"
"6","","1","0","0","1","","0","0","3000","299910704","0","1","0","2","100","10","0","999999","0","2"
"6","","1","0","15","99","","1","0.01","3000","299911201","0","26","0","1","0","3","0","0","0.0001","299911202"
"6","","1","0","0","1","","1","10000","3000","299911202","0","38","0","1","0","3","180","0","0","180"
"6","","1","0","15","99","","1","0.01","3000","299911203","0","26","0","1","0","3","0","0","0.0001","299911204"
"6","","1","0","0","1","","1","10000","3000","299911204","0","38","0","1","0","3","180","0","0","190"
"6","","1","0","100","99","","211","180","3000","299911701","0","97","6","1","1","3","1","0","0","1"
"6","","1","0","100","99","","211","180","3000","299911702","0","97","6","1","1","3","2","0","0","1"
"6","","1","0","100","99","","211","180","3000","299911703","0","97","6","1","1","3","3","0","0","1"
"6","","1","0","0","99","","0","0","3000","299911801","0","16","0","1","0","3","0","0","0.01","1"
"6","","1","0","102","99","","1","0","3000","299911901","0","127","0","1","0","3","0","0","500","299911902"
"6","","1","0","0","99","","0","0","3000","299911902","0","9","0","2","100","3","180","0","0","8"
"6","","1","0","102","99","","1","0","3000","299911903","0","127","0","1","0","3","0","0","1000","299911904"
"6","","1","0","0","99","","0","0","3000","299911904","0","9","0","2","100","3","180","0","0","8"
"6","","1","0","102","99","","1","0","3000","299911905","0","127","0","1","0","3","0","0","1500","299911906"
"6","","1","0","0","99","","0","0","3000","299911906","0","9","0","2","100","3","180","0","0","8"
"6","","1","0","102","99","","1","0","3000","299912001","0","127","0","1","0","3","0","0","500","299912002"
"6","","1","0","0","99","","0","0","3000","299912002","0","9","0","2","100","3","180","0","0","7"
"6","","1","0","102","99","","1","0","3000","299912003","0","127","0","1","0","3","0","0","1000","299912004"
"6","","1","0","0","99","","0","0","3000","299912004","0","9","0","2","100","3","180","0","0","7"
"6","","1","0","102","99","","1","0","3000","299912005","0","127","0","1","0","3","0","0","1500","299912006"
"6","","1","0","0","99","","0","0","3000","299912006","0","9","0","2","100","3","180","0","0","7"
"6","","1","0","2","99","","1","0","3000","299912101","0","10","180","2","0","3","0.01","2","0","31"
"6","","1","0","2","99","","1","0","3000","299912102","0","10","180","2","0","3","0.01","2","0","11"
"6","","1","0","2","99","","1","0","3000","299912201","0","10","180","2","0","3","0.01","2","0","41"
"6","","1","0","2","99","","1","0","3000","299912202","0","10","180","2","0","3","0.01","2","0","21"
"6","","1","0","2","99","","1","0","3000","299912301","0","10","180","2","0","3","0.01","2","0","141"
"6","","1","0","1","99","","1","0","3000","299912401","0","10","180","3","0","3","0.01","2","0","161"
"6","","1","0","1","99","","1","0","3000","299912402","0","10","180","3","0","3","0.01","2","0","171"
"6","","1","0","0","1","","2","0","3000","299912501","0","26","0","1","0","10","0","0","0.2","299912502"
"6","","1","0","1","99","","1","0","3000","299912502","0","10","180","1","0","3","0","2","0","10"
"6","","1","0","0","1","","2","0","3000","299912503","0","26","0","1","0","10","0","0","0.2","299912504"
"6","","1","0","1","99","","1","0","3000","299912504","0","10","180","1","0","3","0","2","0","30"
"6","","1","0","9","1","","2","0","3000","299912601","0","26","0","1","0","3","0.001","0","0","299912602"
"6","","1","0","1","99","","1","0","3000","299912602","0","10","180","1","0","3","0","2","0","10"
"6","","1","0","9","1","","2","0","3000","299912603","0","26","0","1","0","3","0.001","0","0","299912604"
"6","","1","0","1","99","","1","0","3000","299912604","0","10","180","1","0","3","0","2","0","30"
"6","","1","0","10","1","","2","0","3000","299912701","0","26","0","1","0","3","0.001","0","0","299912702"
"6","","1","0","1","99","","1","0","3000","299912702","0","10","180","1","0","3","0","2","0","10"
"6","","1","0","10","1","","2","0","3000","299912703","0","26","0","1","0","3","0.001","0","0","299912704"
"6","","1","0","1","99","","1","0","3000","299912704","0","10","180","1","0","3","0","2","0","30"
"6","","1","0","105","99","","1","0","3000","299912801","0","127","0","1","0","3","0","0","500","299912802"
"6","","1","0","0","99","","0","0","3000","299912802","0","6","0","1","0","3","180","0","0","1"
"6","","1","0","105","99","","1","0","3000","299912803","0","127","0","1","0","3","0","0","1000","299912804"
"6","","1","0","0","99","","0","0","3000","299912804","0","6","0","1","0","3","180","0","0","1"
"6","","1","0","105","99","","1","0","3000","299912805","0","127","0","1","0","3","0","0","1500","299912806"
"6","","1","0","0","99","","0","0","3000","299912806","0","6","0","1","0","3","180","0","0","1"
"6","","1","0","105","99","","1","0","3000","299913301","0","127","0","1","0","3","0","0","500","299913302"
"6","","1","0","0","99","","0","0","3000","299913302","0","6","0","1","0","3","180","0","0","2"
"6","","1","0","105","99","","1","0","3000","299913303","0","127","0","1","0","3","0","0","1000","299913304"
"6","","1","0","0","99","","0","0","3000","299913304","0","6","0","1","0","3","180","0","0","2"
"6","","1","0","105","99","","1","0","3000","299913305","0","127","0","1","0","3","0","0","1500","299913306"
"6","","1","0","0","99","","0","0","3000","299913306","0","6","0","1","0","3","180","0","0","2"
"6","","1","0","105","99","","1","0","3000","299913801","0","127","0","1","0","3","0","0","500","299913802"
"6","","1","0","0","99","","3","180","3000","299913802","0","48","0","1","0","3","0","0","0","1"
"6","","1","0","105","99","","1","0","3000","299913803","0","127","0","1","0","3","0","0","1000","299913804"
"6","","1","0","0","99","","3","180","3000","299913804","0","48","0","1","0","3","0","0","0","1"
"6","","1","0","105","99","","1","0","3000","299913805","0","127","0","1","0","3","0","0","1500","299913806"
"6","","1","0","0","99","","3","180","3000","299913806","0","48","0","1","0","3","0","0","0","1"
"6","","1","0","99","99","","1","180","3000","299913901","0","77","0","1","1","3","180","1","212","4"
"6","","1","0","2212","1","","1","0","3000","299914001","0","26","0","1","0","3","0","0","1","299914002"
"6","","1","0","0","1","","1","10000","3000","299914002","0","38","0","1","0","3","180","0","0","180"
"6","","1","0","2212","1","","1","0","3000","299914003","0","26","0","1","0","3","0","0","1","299914004"
"6","","1","0","0","1","","1","10000","3000","299914004","0","38","0","1","0","3","180","0","0","190"
"6","","1","-1","0","99","","0","0","3000","299914101","0","73","0","2","0","3","90","0","10000","3"
"6","","1","0","1","99","","1","0","3000","299917901","0","10","180","1","0","3","0.01","2","0","80"
"6","","1","0","-1000","1","","0","10000","3000","299918001","0","96","0","1","0","3","1.5","0","0","2"
"6","","1","0","-1000","1","","0","10000","3000","299918002","0","96","0","1","0","3","1.5","0","0","2"
"6","","1","0","0","99","","0","5","3000","299918101","0","9","0","2","100","3","180","0","1","9"
"6","","1","0","1","99","","1","0","3000","299918201","0","10","180","1","0","3","0.01","2","0","60"
"6","","1","0","1","99","","1","0","3000","299918202","0","10","180","1","0","3","0.01","2","0","70"
"6","","1","0","2","99","","1","0","3000","299918301","0","10","180","1","0","3","0.01","2","0","110"
"6","","1","0","2","99","","1","0","3000","299918302","0","10","180","1","0","3","0.01","2","0","120"
"6","","1","0","99","99","","1","180","3000","299918401","0","101","0","1","0","3","180","0","213","4"
"6","","1","0","2213","1","","3","0","3000","299918501","0","26","0","2","0","2","1","0","0","299918502"
"6","","1","0","1000000","1","","3","0","3000","299918502","0","46","0","2","100","1","50000","0","0","1"
"6","","1","0","2213","1","","3","0","3000","299918503","0","26","0","2","0","2","1","0","0","299918504"
"6","","1","0","1000000","1","","3","0","3000","299918504","0","46","0","2","100","1","50000","0","0","1"
"6","","1","0","2213","1","","3","0","3000","299918505","0","26","0","2","0","2","1","0","0","299918506"
"6","","1","0","1000000","1","","3","0","3000","299918506","0","46","0","2","100","1","50000","0","0","1"
"6","","1","0","2213","1","","3","0","3000","299918507","0","26","0","2","0","2","1","0","0","299918508"
"6","","1","0","1000000","1","","3","0","3000","299918508","0","46","0","2","100","1","50000","0","0","1"
"6","","1","0","2213","1","","3","0","3000","299918509","0","26","0","2","0","2","1","0","0","299918510"
"6","","1","0","1000000","1","","3","0","3000","299918510","0","46","0","2","100","1","50000","0","0","1"
"6","","1","0","0","99","","0","0","3000","299918901","0","72","0","1","0","3","180","0","0.01","3"
"6","","1","0","1","99","","1","0","3000","299919101","0","10","180","2","0","3","0.01","2","0","181"
"6","","1","0","1","99","","1","0","3000","299919102","0","10","180","2","0","3","0.01","2","0","191"
"6","","1","0","1","99","","1","0","3000","299919103","0","10","180","2","0","3","0.01","2","0","161"
"6","","1","0","1","99","","1","0","3000","299919104","0","10","180","2","0","3","0.01","2","0","171"
"3","","1","0","7","1","","1","0","3000","300100101","0","26","0","2","0","7","0","0","0.005","300100102"
"3","","1","0","25","99","","1","0","3000","300100102","0","46","0","1","100","3","0","0","0","1"
"3","","1","0","0","99","","0","0","3000","300100103","0","9","0","1","100","3","3.5","0","0.2","2"
"3","","1","0","10","1","","0","0","3000","300100201","0","1","0.00098","1","100","3","1","0","10","1"
"3","","1","0","2160","1","","0","0","3000","300100202","0","3","0","1","0","3","3000","0","0","3"
