69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d
"1040501","1","850","cmn_talk_def_N","400","1.5","1","-220","1040501001","1","104011"
"1040501","8","0","","0","1","","1","1040501002","31","8"
"1040501","7","0","","0","1","","1","1040501003","31","7"
"1040501","29","0","","0","1","","1","1040501004","31","29"
"1040501","3","0","","0","1","","1","1040501005","31","3"
"1040501","2","0","","0","1","","1","1040501006","31","2"
"1040501","1","0","","0","1","","1","1040501007","31","1"
"1040501","12","0","","0","0","","1","1040501008","31","12"
"1040501","104011","1","","","0.3","","","1040501009","3","blb_run_01"
"1040501","104011","-220","","1.3","","","0","1040501010","2","90"
"1040501","bgm_M321","0","","0","","","","1040501011","25","bgm_M321_2C"
"1040501","0","1.25","","1.25","0","","0","1040501012","121","0"
"1040501","12","0","","0","1","","1","1040501013","32","1"
"1040501","se_common","0","","0","","","","1040501014","23","se_sys_login_birthday_new_01"
"1040501","1.3","","","","","","","1040501015","93",""
"1040501","104011","0","","blb_idle","0.05","0.3","0","1040501016","3","blb_stop"
"1040501","104011","-220","","0.25","","","0","1040501017","2","80"
"1040501","1.4","","","","","","","1040501018","93",""
"1040501","0","1.4","","1.4","3","","1","1040501019","121","0"
"1040501","1","","","","","","","1040501020","131",""
"1040501","104011","0","","blb_idle","0.3","0.3","1","1040501021","3","blb_blowout_01"
"1040501","0.7","","","","","","","1040501022","93",""
"1040501","12","0","","0","1","","1","1040501023","32","0"
"1040501","13","0","","0","1","","1","1040501024","31","13"
"1040501","0.2","","","","","","","1040501025","93",""
"1040501","se_common","0","","0","","","","1040501026","23","se_sys_login_birthday_blow_candle"
"1040501","1.2","","","","","","","1040501027","93",""
"1040501","se_adv_tickle_02","0","","0","","","","1040501028","23","se_adv_tickle_02"
"1040501","4","0","","0","1","","1","1040501029","31","4"
"1040501","1","","","","","","","1040501030","93",""
"1040501","se_common","0","","0","","","","1040501031","23","se_sys_login_birthday_02"
"1040501","104011","1","","","0.3","","0","1040501032","3","blb_idle"
"1040501","1.05","","","","","","","1040501033","93",""
"1040501","se_common","0","","0","","","","1040501034","23","se_sys_login_birthday_cracker"
"1040501","6","0","","0","1","","1","1040501035","31","6"
"1040501","104011","0","","blb_wish_01","0","","1","1040501036","3","blb_joy_01"
"1040501","2","","","","","","","1040501037","93",""
"1040501","vo_adv_1040501","0","","0","","","","1040501038","21","vo_adv_1014501_000"
"1040501","104011","","","","","","","1040501039","13","870"
"1040501","104011","6","","1","0","0","1","1040501040","11","這蛋糕也太棒了吧……！\n對邊緣人的我來說太耀眼了……\n……………………………………嚇！？"
"1040501","0","","","","","","","1040501041","91",""
"1040501","vo_adv_1040501","0","","0","","","","1040501042","21","vo_adv_1014501_001"
"1040501","104011","7","","1","0","0","1","1040501043","11","不、不好意思……！\n我太幸福了，\n一不小心就暈了過去……！"
"1040501","0","","","","","","","1040501044","91",""
"1040501","vo_adv_1040501","0","","0","","","","1040501045","21","vo_adv_1014501_002"
"1040501","104011","7","","1","0","0","1","1040501046","11","沒想到能收到別人的祝福，\n自己好像都不是邊緣人了……！\n這可是邊緣人界兩千年\n都不見得會有一次的大事呢！"
"1040501","0","","","","","","","1040501047","91",""
"1040501","vo_adv_1040501","0","","0","","","","1040501048","21","vo_adv_1014501_003"
"1040501","104011","6","","1","0","0","1","1040501049","11","對這件大事的感動，\n我要手寫5萬字記錄下來，\n流傳後世！\n真的是萬分感謝你！"
"1040501","0","","","","","","","1040501050","91",""
"1040501","9","0","","0","1","","1","1040501051","31","9"
"1040501","0","","","","","","","1040501052","131",""
"1040501","0","0","","0","","","","1040501053","22","1"
"1040501","","","","","","","","1040501054","111",""
"1040501","0","","","","","","","1040501055","91",""
"1042501","1","850","cmn_talk_def_N","400","1.5","1","-220","1042501001","1","104211"
"1042501","8","0","","0","1","","1","1042501002","31","8"
"1042501","7","0","","0","1","","1","1042501003","31","7"
"1042501","28","0","","0","1","","1","1042501004","31","28"
"1042501","3","0","","0","1","","1","1042501005","31","3"
"1042501","2","0","","0","1","","1","1042501006","31","2"
"1042501","1","0","","0","1","","1","1042501007","31","1"
"1042501","12","0","","0","0","","1","1042501008","31","12"
"1042501","104211","1","","","0.3","","","1042501009","3","blb_run_01"
"1042501","104211","-220","","1.3","","","0","1042501010","2","90"
"1042501","bgm_M321","0","","0","","","","1042501011","25","bgm_M321_2C"
"1042501","0","1.25","","1.25","0","","0","1042501012","121","0"
"1042501","12","0","","0","1","","1","1042501013","32","1"
"1042501","se_common","0","","0","","","","1042501014","23","se_sys_login_birthday_new_01"
"1042501","1.3","","","","","","","1042501015","93",""
"1042501","104211","0","","blb_idle","0.05","0.3","0","1042501016","3","blb_stop"
"1042501","104211","-220","","0.25","","","0","1042501017","2","80"
"1042501","1.4","","","","","","","1042501018","93",""
"1042501","0","1.4","","1.4","3","","1","1042501019","121","0"
"1042501","1","","","","","","","1042501020","131",""
"1042501","104211","0","","blb_idle_02","0.3","0.3","1","1042501021","3","blb_blowout_03"
"1042501","0.7","","","","","","","1042501022","93",""
"1042501","12","0","","0","1","","1","1042501023","32","0"
"1042501","13","0","","0","1","","1","1042501024","31","13"
"1042501","0.2","","","","","","","1042501025","93",""
"1042501","se_common","0","","0","","","","1042501026","23","se_sys_login_birthday_blow_candle"
"1042501","1.2","","","","","","","1042501027","93",""
"1042501","se_adv_tickle_02","0","","0","","","","1042501028","23","se_adv_tickle_02"
"1042501","4","0","","0","1","","1","1042501029","31","4"
"1042501","1","","","","","","","1042501030","93",""
"1042501","se_common","0","","0","","","","1042501031","23","se_sys_login_birthday_02"
"1042501","104211","1","","","0.3","","0","1042501032","3","blb_idle_02"
"1042501","1.05","","","","","","","1042501033","93",""
"1042501","se_common","0","","0","","","","1042501034","23","se_sys_login_birthday_cracker"
"1042501","6","0","","0","1","","1","1042501035","31","6"
"1042501","104211","0","","blb_wish_04","0","","1","1042501036","3","blb_joy_04"
"1042501","2","","","","","","","1042501037","93",""
"1042501","vo_adv_1042501","0","","0","","","","1042501038","21","vo_adv_1042501_000"
"1042501","104211","","","","","","","1042501039","13","870"
"1042501","104211","6","","1","0","0","1","1042501040","11","你為了我\n準備了這麼棒的蛋糕啊。\n我非常開心呢！"
"1042501","0","","","","","","","1042501041","91",""
"1042501","vo_adv_1042501","0","","0","","","","1042501042","21","vo_adv_1042501_001"
"1042501","104211","7","","1","0","0","1","1042501043","11","不只如此，\n你還為我唱了生日快樂歌……"
"1042501","0","","","","","","","1042501044","91",""
"1042501","vo_adv_1042501","0","","0","","","","1042501045","21","vo_adv_1042501_002"
"1042501","104211","5","","1","0","0","1","1042501046","11","謝謝你！\n這是一首很溫柔、很溫暖……\n充滿心意且非常棒的歌。"
"1042501","0","","","","","","","1042501047","91",""
"1042501","vo_adv_1042501","0","","0","","","","1042501048","21","vo_adv_1042501_003"
"1042501","104211","5","","1","0","0","1","1042501049","11","我也要在你生日的時候\n為你寫一首歌……\n然後將我的心意唱給你聽♪"
"1042501","0","","","","","","","1042501050","91",""
"1042501","9","0","","0","1","","1","1042501051","31","9"
"1042501","0","","","","","","","1042501052","131",""
"1042501","0","0","","0","","","","1042501053","22","1"
"1042501","","","","","","","","1042501054","111",""
"1042501","0","","","","","","","1042501055","91",""
"1043501","1","850","cmn_talk_def_N","400","1.5","1","-220","1043501001","1","104311"
"1043501","8","0","","0","1","","1","1043501002","31","8"
"1043501","7","0","","0","1","","1","1043501003","31","7"
"1043501","40","0","","0","1","","1","1043501004","31","40"
"1043501","3","0","","0","1","","1","1043501005","31","3"
"1043501","2","0","","0","1","","1","1043501006","31","2"
"1043501","1","0","","0","1","","1","1043501007","31","1"
"1043501","12","0","","0","0","","1","1043501008","31","12"
"1043501","104311","1","","","0.3","","","1043501009","3","blb_run_01"
"1043501","104311","-220","","1.3","","","0","1043501010","2","90"
"1043501","bgm_M321","0","","0","","","","1043501011","25","bgm_M321_2C"
"1043501","0","1.25","","1.25","0","","0","1043501012","121","0"
"1043501","12","0","","0","1","","1","1043501013","32","1"
"1043501","se_common","0","","0","","","","1043501014","23","se_sys_login_birthday_new_01"
"1043501","1.3","","","","","","","1043501015","93",""
"1043501","104311","0","","blb_idle_makoto","0.05","0.3","0","1043501016","3","blb_stop_makoto"
"1043501","104311","-220","","0.25","","","0","1043501017","2","80"
"1043501","1.4","","","","","","","1043501018","93",""
"1043501","0","1.4","","1.4","3","","1","1043501019","121","0"
"1043501","1","","","","","","","1043501020","131",""
"1043501","104311","0","","blb_idle_makoto","0.3","0.3","1","1043501021","3","blb_blowout_02_makoto"
"1043501","0.7","","","","","","","1043501022","93",""
"1043501","12","0","","0","1","","1","1043501023","32","0"
"1043501","13","0","","0","1","","1","1043501024","31","13"
"1043501","0.2","","","","","","","1043501025","93",""
"1043501","se_common","0","","0","","","","1043501026","23","se_sys_login_birthday_blow_candle"
"1043501","1.2","","","","","","","1043501027","93",""
"1043501","se_adv_tickle_02","0","","0","","","","1043501028","23","se_adv_tickle_02"
"1043501","4","0","","0","1","","1","1043501029","31","4"
"1043501","1","","","","","","","1043501030","93",""
"1043501","se_common","0","","0","","","","1043501031","23","se_sys_login_birthday_02"
"1043501","104311","1","","","0.3","","0","1043501032","3","blb_idle_makoto"
"1043501","1.05","","","","","","","1043501033","93",""
"1043501","se_common","0","","0","","","","1043501034","23","se_sys_login_birthday_cracker"
"1043501","6","0","","0","1","","1","1043501035","31","6"
"1043501","104311","0","","blb_wish_02_makoto","0","","1","1043501036","3","blb_joy_02_makoto"
"1043501","2","","","","","","","1043501037","93",""
"1043501","vo_adv_1043501","0","","0","","","","1043501038","21","vo_adv_1043501_000"
"1043501","104311","","","","","","","1043501039","13","870"
"1043501","104311","6","","1","0","0","1","1043501040","11","謝謝你幫我慶生。\n不過，你是不是太著急啦？\n突然說什麼想單獨見面，\n還用奇怪的方式叫我出來……"
"1043501","0","","","","","","","1043501041","91",""
"1043501","vo_adv_1043501","0","","0","","","","1043501042","21","vo_adv_1043501_001"
"1043501","104311","6","","1","0","0","1","1043501043","11","話說回來，\n這個蛋糕做的好精緻啊……！\n外型也好可愛……\n你還滿懂我的喜好嘛♪"
"1043501","0","","","","","","","1043501044","91",""
"1043501","vo_adv_1043501","0","","0","","","","1043501045","21","vo_adv_1043501_002"
"1043501","104311","5","","1","0","0","1","1043501046","11","那個……\n你等一下有空嗎？\n吃完這個蛋糕，我……\n我想給你回禮。"
"1043501","0","","","","","","","1043501047","91",""
"1043501","vo_adv_1043501","0","","0","","","","1043501048","21","vo_adv_1043501_003"
"1043501","104311","6","","1","0","0","1","1043501049","11","你、你別誤會喔！？\n我只是要做飯給你吃啦！\n討厭，我怎麼會這麼熱啊……\n只有我們兩個的生日……嘻嘻♪"
"1043501","0","","","","","","","1043501050","91",""
"1043501","9","0","","0","1","","1","1043501051","31","9"
"1043501","0","","","","","","","1043501052","131",""
"1043501","0","0","","0","","","","1043501053","22","1"
"1043501","","","","","","","","1043501054","111",""
"1043501","0","","","","","","","1043501055","91",""
"1044501","1","850","cmn_talk_def_N","400","1.5","1","-220","1044501001","1","104411"
"1044501","8","0","","0","1","","1","1044501002","31","8"
"1044501","7","0","","0","1","","1","1044501003","31","7"
"1044501","25","0","","0","1","","1","1044501004","31","24"
"1044501","3","0","","0","1","","1","1044501005","31","3"
"1044501","2","0","","0","1","","1","1044501006","31","2"
"1044501","1","0","","0","1","","1","1044501007","31","1"
"1044501","12","0","","0","0","","1","1044501008","31","12"
"1044501","104411","1","","","0.3","","","1044501009","3","blb_run_01"
"1044501","104411","-220","","1.3","","","0","1044501010","2","90"
"1044501","bgm_M321","0","","0","","","","1044501011","25","bgm_M321_2C"
"1044501","0","1.25","","1.25","0","","0","1044501012","121","0"
"1044501","12","0","","0","1","","1","1044501013","32","1"
"1044501","se_common","0","","0","","","","1044501014","23","se_sys_login_birthday_new_01"
"1044501","1.3","","","","","","","1044501015","93",""
"1044501","104411","0","","blb_idle","0.05","0.3","0","1044501016","3","blb_stop"
"1044501","104411","-220","","0.25","","","0","1044501017","2","80"
"1044501","1.4","","","","","","","1044501018","93",""
"1044501","0","1.4","","1.4","3","","1","1044501019","121","0"
"1044501","1","","","","","","","1044501020","131",""
"1044501","104411","0","","blb_idle_02","0.3","0.3","1","1044501021","3","blb_blowout_03"
"1044501","0.7","","","","","","","1044501022","93",""
"1044501","12","0","","0","1","","1","1044501023","32","0"
"1044501","13","0","","0","1","","1","1044501024","31","13"
"1044501","0.2","","","","","","","1044501025","93",""
"1044501","se_common","0","","0","","","","1044501026","23","se_sys_login_birthday_blow_candle"
"1044501","1.2","","","","","","","1044501027","93",""
"1044501","se_adv_tickle_02","0","","0","","","","1044501028","23","se_adv_tickle_02"
"1044501","4","0","","0","1","","1","1044501029","31","4"
"1044501","1","","","","","","","1044501030","93",""
"1044501","se_common","0","","0","","","","1044501031","23","se_sys_login_birthday_02"
"1044501","104411","1","","","0.3","","0","1044501032","3","blb_idle_02"
"1044501","1.05","","","","","","","1044501033","93",""
"1044501","se_common","0","","0","","","","1044501034","23","se_sys_login_birthday_cracker"
"1044501","6","0","","0","1","","1","1044501035","31","6"
"1044501","104411","0","","blb_wish_04","0","","1","1044501036","3","blb_joy_04"
"1044501","2","","","","","","","1044501037","93",""
"1044501","vo_adv_1044501","0","","0","","","","1044501038","21","vo_adv_1044501_000"
"1044501","104411","","","","","","","1044501039","13","870"
"1044501","104411","5","","1","0","0","1","1044501040","11","嗯，想為妾身過生日的\n心意真令人感動。\n我的眷屬啊，妾身讚許你。"
"1044501","0","","","","","","","1044501041","91",""
"1044501","vo_adv_1044501","0","","0","","","","1044501042","21","vo_adv_1044501_001"
"1044501","104411","5","","1","0","0","1","1044501043","11","如此盡忠的眷屬，妾身身為主子\n應當回報你的辛勞呢。\n喏，妾身親手\n切蛋糕給你吃吧。"
"1044501","0","","","","","","","1044501044","91",""
"1044501","vo_adv_1044501","0","","0","","","","1044501045","21","vo_adv_1044501_002"
"1044501","104411","6","","1","0","0","1","1044501046","11","你胃口很好吧，\n妾身切了比較大塊的給你。\n對了，你再靠過來點。\n來，啊──呵呵，很好吃吧♪"
"1044501","0","","","","","","","1044501047","91",""
"1044501","vo_adv_1044501","0","","0","","","","1044501048","21","vo_adv_1044501_003"
"1044501","104411","4","","1","0","0","1","1044501049","11","好好吃飯好好工作，\n往後也當妾身的眷屬\n儘管勤奮努力吧。\n妾身可是很期待你的表現的啊。"
"1044501","0","","","","","","","1044501050","91",""
"1044501","9","0","","0","1","","1","1044501051","31","9"
"1044501","0","","","","","","","1044501052","131",""
"1044501","0","0","","0","","","","1044501053","22","1"
"1044501","","","","","","","","1044501054","111",""
"1044501","0","","","","","","","1044501055","91",""
"1045501","1","850","cmn_talk_def_N","400","1.5","1","-220","1045501001","1","104511"
"1045501","8","0","","0","1","","1","1045501002","31","8"
"1045501","7","0","","0","1","","1","1045501003","31","7"
"1045501","63","0","","0","1","","1","1045501004","31","63"
"1045501","3","0","","0","1","","1","1045501005","31","3"
"1045501","2","0","","0","1","","1","1045501006","31","2"
"1045501","1","0","","0","1","","1","1045501007","31","1"
"1045501","12","0","","0","0","","1","1045501008","31","12"
"1045501","104511","1","","","0.3","","","1045501009","3","blb_run_01"
"1045501","104511","-220","","1.3","","","0","1045501010","2","90"
"1045501","bgm_M321","0","","0","","","","1045501011","25","bgm_M321_2C"
"1045501","0","1.25","","1.25","0","","0","1045501012","121","0"
"1045501","12","0","","0","1","","1","1045501013","32","1"
"1045501","se_common","0","","0","","","","1045501014","23","se_sys_login_birthday_new_01"
"1045501","1.3","","","","","","","1045501015","93",""
"1045501","104511","0","","blb_idle","0.05","0.3","0","1045501016","3","blb_stop"
"1045501","104511","-220","","0.25","","","0","1045501017","2","80"
"1045501","1.4","","","","","","","1045501018","93",""
"1045501","0","1.4","","1.4","3","","1","1045501019","121","0"
"1045501","1","","","","","","","1045501020","131",""
"1045501","104511","0","","blb_idle","0.3","0.3","1","1045501021","3","blb_blowout_01"
"1045501","0.7","","","","","","","1045501022","93",""
"1045501","12","0","","0","1","","1","1045501023","32","0"
"1045501","13","0","","0","1","","1","1045501024","31","13"
"1045501","0.2","","","","","","","1045501025","93",""
"1045501","se_common","0","","0","","","","1045501026","23","se_sys_login_birthday_blow_candle"
"1045501","1.2","","","","","","","1045501027","93",""
"1045501","se_adv_tickle_02","0","","0","","","","1045501028","23","se_adv_tickle_02"
"1045501","4","0","","0","1","","1","1045501029","31","4"
"1045501","1","","","","","","","1045501030","93",""
"1045501","se_common","0","","0","","","","1045501031","23","se_sys_login_birthday_02"
"1045501","104511","1","","","0.3","","0","1045501032","3","blb_idle"
"1045501","1.05","","","","","","","1045501033","93",""
"1045501","se_common","0","","0","","","","1045501034","23","se_sys_login_birthday_cracker"
"1045501","6","0","","0","1","","1","1045501035","31","6"
"1045501","104511","0","","blb_wish_01","0","","1","1045501036","3","blb_joy_01"
"1045501","2","","","","","","","1045501037","93",""
"1045501","vo_adv_1045501","0","","0","","","","1045501038","21","vo_adv_1045501_000"
"1045501","104511","","","","","","","1045501039","13","870"
"1045501","104511","6","","1","0","0","1","1045501040","11","虐待狂先生居然幫\n空花慶生……好開心，\n但相對的一定是要對空花\n提出大膽的要求……"
"1045501","0","","","","","","","1045501041","91",""
"1045501","vo_adv_1045501","0","","0","","","","1045501042","21","vo_adv_1045501_001"
"1045501","104511","5","","1","0","0","1","1045501043","11","嚇！蛋糕跟蠟燭……！\n虐待狂先生，你該不會……！\n不，一定是的……！"
"1045501","0","","","","","","","1045501044","91",""
"1045501","vo_adv_1045501","0","","0","","","","1045501045","21","vo_adv_1045501_002"
"1045501","104511","6","","1","0","0","1","1045501046","11","「空花，生日快樂……\n來，蛋糕跟蠟燭\n要這樣使用喔……！」\n你一定會這麼說吧～～～～～！"
"1045501","0","","","","","","","1045501047","91",""
"1045501","vo_adv_1045501","0","","0","","","","1045501048","21","vo_adv_1045501_003"
"1045501","104511","5","","1","0","0","1","1045501049","11","嘻嘻……流口水……\n虐待狂先生，不論在哪裡，\n你都會取悅空花呢！\n咦，不是？希望空花普通地吃就好？"
"1045501","0","","","","","","","1045501050","91",""
"1045501","vo_adv_1045501","0","","0","","","","1045501051","21","vo_adv_1045501_004"
"1045501","104511","5","","1","0","0","1","1045501052","11","好，空花會正常食用……\n嘻嘻……♪"
"1045501","0","","","","","","","1045501053","91",""
"1045501","9","0","","0","1","","1","1045501054","31","9"
"1045501","0","","","","","","","1045501055","131",""
"1045501","0","0","","0","","","","1045501056","22","1"
"1045501","","","","","","","","1045501057","111",""
"1045501","0","","","","","","","1045501058","91",""
"1046501","1","850","cmn_talk_def_N","400","1.5","1","-220","1046501001","1","104611"
"1046501","8","0","","0","1","","1","1046501002","31","8"
"1046501","7","0","","0","1","","1","1046501003","31","7"
"1046501","79","0","","0","1","","1","1046501004","31","79"
"1046501","3","0","","0","1","","1","1046501005","31","3"
"1046501","2","0","","0","1","","1","1046501006","31","2"
"1046501","1","0","","0","1","","1","1046501007","31","1"
"1046501","12","0","","0","0","","1","1046501008","31","12"
"1046501","104611","1","","","0.3","","","1046501009","3","blb_run_01"
"1046501","104611","-220","","1.3","","","0","1046501010","2","90"
"1046501","bgm_M321","0","","0","","","","1046501011","25","bgm_M321_2C"
"1046501","0","1.25","","1.25","0","","0","1046501012","121","0"
"1046501","12","0","","0","1","","1","1046501013","32","1"
"1046501","se_common","0","","0","","","","1046501014","23","se_sys_login_birthday_new_01"
"1046501","1.3","","","","","","","1046501015","93",""
"1046501","104611","0","","blb_idle","0.05","0.3","0","1046501016","3","blb_stop"
"1046501","104611","-220","","0.25","","","0","1046501017","2","80"
"1046501","1.4","","","","","","","1046501018","93",""
"1046501","0","1.4","","1.4","3","","1","1046501019","121","0"
"1046501","1","","","","","","","1046501020","131",""
"1046501","104611","0","","blb_idle","0.3","0.3","1","1046501021","3","blb_blowout_02"
"1046501","0.7","","","","","","","1046501022","93",""
"1046501","12","0","","0","1","","1","1046501023","32","0"
"1046501","13","0","","0","1","","1","1046501024","31","13"
"1046501","0.2","","","","","","","1046501025","93",""
"1046501","se_common","0","","0","","","","1046501026","23","se_sys_login_birthday_blow_candle"
"1046501","1.2","","","","","","","1046501027","93",""
"1046501","se_adv_tickle_02","0","","0","","","","1046501028","23","se_adv_tickle_02"
"1046501","4","0","","0","1","","1","1046501029","31","4"
"1046501","1","","","","","","","1046501030","93",""
"1046501","se_common","0","","0","","","","1046501031","23","se_sys_login_birthday_02"
"1046501","104611","1","","","0.3","","0","1046501032","3","blb_idle"
"1046501","1.05","","","","","","","1046501033","93",""
"1046501","se_common","0","","0","","","","1046501034","23","se_sys_login_birthday_cracker"
"1046501","6","0","","0","1","","1","1046501035","31","6"
"1046501","104611","0","","blb_wish_02","0","","1","1046501036","3","blb_joy_02"
"1046501","2","","","","","","","1046501037","93",""
"1046501","vo_adv_1046501","0","","0","","","","1046501038","21","vo_adv_1046501_000"
"1046501","104611","","","","","","","1046501039","13","870"
"1046501","104611","6","","1","0","0","1","1046501040","11","喵哈哈～！\n謝謝你幫我慶生喵！"
"1046501","0","","","","","","","1046501041","91",""
"1046501","vo_adv_1046501","0","","0","","","","1046501042","21","vo_adv_1046501_001"
"1046501","104611","6","","1","0","0","1","1046501043","11","你不僅做鯛魚燒，\n還做了蛋糕喵……\n你該不會還滿擅長下廚的喵？"
"1046501","0","","","","","","","1046501044","91",""
"1046501","vo_adv_1046501","0","","0","","","","1046501045","21","vo_adv_1046501_002"
"1046501","104611","6","","1","0","0","1","1046501046","11","喵喵……？\n看到你的蛋糕之後，\n就不斷湧出鯛魚燒的\n新點子了喵！"
"1046501","0","","","","","","","1046501047","91",""
"1046501","vo_adv_1046501","0","","0","","","","1046501048","21","vo_adv_1046501_003"
"1046501","104611","6","","1","0","0","1","1046501049","11","喵呵呵……\n那麼，下次輪到我請你吃\n超美味的鯛魚燒喵！\n敬請期待喵♪"
"1046501","0","","","","","","","1046501050","91",""
"1046501","9","0","","0","1","","1","1046501051","31","9"
"1046501","0","","","","","","","1046501052","131",""
"1046501","0","0","","0","","","","1046501053","22","1"
"1046501","","","","","","","","1046501054","111",""
"1046501","0","","","","","","","1046501055","91",""
"1047501","1","850","cmn_talk_def_N","400","1.5","1","-220","1047501001","1","104711"
"1047501","8","0","","0","1","","1","1047501002","31","8"
"1047501","7","0","","0","1","","1","1047501003","31","7"
"1047501","58","0","","0","1","","1","1047501004","31","58"
"1047501","3","0","","0","1","","1","1047501005","31","3"
"1047501","2","0","","0","1","","1","1047501006","31","2"
"1047501","1","0","","0","1","","1","1047501007","31","1"
"1047501","12","0","","0","0","","1","1047501008","31","12"
"1047501","104711","1","","","0.3","","","1047501009","3","blb_run_01"
"1047501","104711","-220","","1.3","","","0","1047501010","2","90"
"1047501","bgm_M321","","","","","","","1047501011","25","bgm_M321_2C"
"1047501","0","1.25","","1.25","0","","0","1047501012","121","0"
"1047501","12","","","","","","","1047501013","32","1"
"1047501","se_common","","","","","","","1047501014","23","se_sys_login_birthday_new_01"
"1047501","1.3","","","","","","","1047501015","93",""
"1047501","104711","0","","blb_idle","0.05","0.3","0","1047501016","3","blb_stop"
"1047501","104711","-220","","0.25","","","0","1047501017","2","80"
"1047501","1.4","","","","","","","1047501018","93",""
"1047501","0","1.4","","1.4","3","","1","1047501019","121","0"
"1047501","1","","","","","","","1047501020","131",""
"1047501","104711","0","","blb_jun_tired","0.3","0.3","1","1047501021","3","blb_blowout_jun"
"1047501","3.4","","","","","","","1047501022","93",""
"1047501","12","","","","","","","1047501023","32","0"
"1047501","14","0","","0","1","","1","1047501024","31","14"
"1047501","se_common","","","","","","","1047501025","23","se_sys_login_birthday_blow_candle"
"1047501","1.2","","","","","","","1047501026","93",""
"1047501","se_adv_tickle_02","","","","","","","1047501027","23","se_adv_tickle_02"
"1047501","4","0","","0","1","","1","1047501028","31","4"
"1047501","1","","","","","","","1047501029","93",""
"1047501","se_common","","","","","","","1047501030","23","se_sys_login_birthday_02"
"1047501","1.05","","","","","","","1047501031","93",""
"1047501","se_common","","","","","","","1047501032","23","se_sys_login_birthday_cracker"
"1047501","6","0","","0","1","","1","1047501033","31","6"
"1047501","104711","0","","blb_wish_04","0.3","0","1","1047501034","3","blb_joy_04"
"1047501","2","","","","","","","1047501035","93",""
"1047501","vo_adv_1047501","0","","0","","","","1047501036","21","vo_adv_1047501_000"
"1047501","104711","","","","","","","1047501037","13","870"
"1047501","104711","6","","1","0","0","1","1047501038","11","謝謝你，少年。\n真沒想到能這麼盛大地\n受到你的慶祝。"
"1047501","0","","","","","","","1047501039","91",""
"1047501","vo_adv_1047501","0","","0","","","","1047501040","21","vo_adv_1047501_001"
"1047501","104711","5","","1","0","0","1","1047501041","11","不過話又說回來，蛋糕真的好大，\n一個人應該吃不完吧。\n對了，各位團員們也一起……"
"1047501","0","","","","","","","1047501042","91",""
"1047501","vo_adv_1047501","0","","0","","","","1047501043","21","vo_adv_1047501_002"
"1047501","104711","6","","1","0","0","1","1047501044","11","什麼？這塊蛋糕\n是你親手做的嗎？\n聽你這麼一說，\n我就捨不得給人了……"
"1047501","0","","","","","","","1047501045","91",""
"1047501","vo_adv_1047501","0","","0","","","","1047501046","21","vo_adv_1047501_003"
"1047501","104711","6","","1","0","0","1","1047501047","11","難得過生日，我想獨佔你的蛋糕。\n這點程度的任性，\n應該可以被原諒……吧？"
"1047501","0","","","","","","","1047501048","91",""
"1047501","vo_adv_1047501","0","","0","","","","1047501049","21","vo_adv_1047501_004"
"1047501","104711","5","","1","0","0","1","1047501050","11","要是你願意\n陪我任性的話，\n我會很高興的。"
"1047501","0","","","","","","","1047501051","91",""
"1047501","9","0","","0","1","","1","1047501052","31","9"
"1047501","0","","","","","","","1047501053","131",""
"1047501","0","0","","0","","","","1047501054","22","1"
"1047501","","","","","","","","1047501055","111",""
"1047501","0","","","","","","","1047501056","91",""
"1048501","1","850","cmn_talk_def_N","400","1.5","1","-220","1048501001","1","104811"
"1048501","8","0","","0","1","","1","1048501002","31","8"
"1048501","7","0","","0","1","","1","1048501003","31","7"
"1048501","62","0","","0","1","","1","1048501004","31","62"
"1048501","3","0","","0","1","","1","1048501005","31","3"
"1048501","2","0","","0","1","","1","1048501006","31","2"
"1048501","1","0","","0","1","","1","1048501007","31","1"
"1048501","12","0","","0","0","","1","1048501008","31","12"
"1048501","104811","1","","","0.3","","","1048501009","3","blb_run_01"
"1048501","104811","-220","","1.3","","","0","1048501010","2","90"
"1048501","bgm_M321","0","","0","","","","1048501011","25","bgm_M321_2C"
"1048501","0","1.25","","1.25","0","","0","1048501012","121","0"
"1048501","12","0","","0","1","","1","1048501013","32","1"
"1048501","se_common","0","","0","","","","1048501014","23","se_sys_login_birthday_new_01"
"1048501","1.3","","","","","","","1048501015","93",""
"1048501","104811","0","","blb_idle","0.05","0.3","0","1048501016","3","blb_stop"
"1048501","104811","-220","","0.25","","","0","1048501017","2","80"
