93f64eaf5d3ac1bd8b14411ca1b6bf28b929f0689e11689dda53d3ca92d43596,96a24f1f080c863b606b48b0bcffacc7c56843c225211d9026fb7c4abd83f80b,ad97f81ec72460eaa4aa16a1c7a0e6ecc10d774a88a28b11e80cbeaf31f02959,f89ced7f075aa1085f18024f90785ff75e5ad9304e1ce19a09c0831d216901c7,127e8db22821924737daa6e7f26996aeda4671ea6f52989de6ae1c52c6404fda,22fee016e571f1c162ee134a058b369fb706aa4204899832ebafcaa0b7e42e6d,283e8b616de4886f610ab90ae0ad19f88816c2e71d55b88e9fb85c8442970cd1,12126c464508df6f165b43ddef500da3750262d83aec05976246673e35e91d10,09ed1a79d7ad6c7f3eb268d883f3f421dad1b2a7ff99177556cbae039ce41680,1797acdda97c96d572254851ba5c407e0b4cde9186275f1d95562ef3db43fbe0
"1","5寸","0","15寸","0","0","0","20寸","10寸","2530032"
"1","巴西堅果","0","香菸","0","0","0","香蕉","蘋果","2530033"
"1","條碼器","0","辨識牙膏顏色","0","0","0","紀錄味道","電眼定位點","2530034"
"1","Brilliant Cut","0","Marquise Cut","0","0","0","Oval Cut","Trilliant Cut","2530035"
"1","紅一色","0","黑一色","0","0","0","白一色","綠一色","2530036"
"1","樑","0","敷","0","0","0","雁","檔","2530037"
"1","綠寶石","0","坦尚石","0","0","0","蛋白石","鑽石","2530039"
"1","五全","0","五花","0","0","0","五星","五光","2530041"
"1","齒槽膿漏","0","口腔潰瘍","0","0","0","牙齦炎","蛀牙","2530042"
"1","6","0","8","0","0","0","5","7","2530043"
"1","臨書","0","草書","0","0","0","己運","自由書寫","2530044"
"1","皮影戲","0","泡沫舞","0","0","0","布袋戲","能劇","2530046"
"1","ppp","0","pmp","0","0","0","amp","ppm","2530047"
"1","晶片","0","CPU","0","0","0","主機板","晶圓","2530048"
"1","C3","0","C2","0","0","0","C5","C4","2530049"
"1","66","0","77","0","0","0","99","88","2530050"
"1","36","0","56","0","0","0","88","52","2530052"
"1","女中音","0","男中高音","0","0","0","女低音","男中音","2530053"
"1","可以食用","0","貴族攀比","0","0","0","吸引異性","黑死病","2530054"
"1","Chip-in","0","Throw-in","0","0","0","Goin","Tuck-in","2530056"
"1","血","0","醬汁","0","0","0","水","肌紅蛋白","2530058"
"1","亞歷山大密碼","0","凱爾密碼","0","0","0","含羞草密碼","凱撒密碼","2530059"
"1","法蘭絨","0","珊瑚絨","0","0","0","棉絨","天鵝絨","2530060"
"1","粗跟鞋","0","厚底鞋","0","0","0","高跟鞋","楔形鞋","2530061"
"1","雷雷","0","復活的白色島鯨","0","0","0","哥布林王者","海將海馬司令","2531001"
"1","富豪魔像","0","太陽公公","0","0","0","雷雷","大王猩猩","2531002"
"1","大王花曼德拉草","0","雷雲長老","0","0","0","鑽頭鼴鼠","鼠妖","2531003"
"1","77","0","44","0","0","0","33","66","2531004"
"1","包包","0","鑰匙圈","0","0","0","壓克力立牌","馬克杯","2531005"
"1","Jungle","0","Fly Ball","0","0","0","Hit & Catch","Fungo","2610002"
"1","芬式棒球","0","壁網球","0","0","0","撐竿跳河比賽","板球","2610003"
"1","保全","0","裁判","0","0","0","捕手","球僮","2610004"
"1","球場警衛","0","裁判","0","0","0","內野手","場務","2610005"
"1","沒中","0","鉗子","0","0","0","gulp","中","2610007"
"1","魚紙","0","魚印","0","0","0","魚戳","魚拓","2610008"
"1","燕子","0","烏鴉","0","0","0","麻雀","鴿子","2610009"
"1","完美全壘打","0","超級全壘打","0","0","0","黃金全壘打","滿貫全壘打","2610010"
"1","倒數５秒","0","倒數７秒","0","0","0","倒數10秒","倒數３秒","2610012"
"1","扇子","0","拍子木","0","0","0","笛子","軍配團扇","2610013"
"1","９人","0","５人","0","0","0","３人","11人","2610015"
"1","Hit","0","Punch","0","0","0","Bingo","Out","2610016"
"1","落地擊球","0","觸網","0","0","0","攔網","空中擊球","2610017"
"1","11人","0","９人","0","0","0","３人","５人","2610018"
"1","休息時間","0","中場","0","0","0","停球","暫停","2610019"
"1","美式足球","0","橄欖球","0","0","0","蹴鞠","足球","2610021"
"1","花式滑冰","0","冰上曲棍球","0","0","0","有舵雪橇","冰壺","2610023"
"1","橄欖球","0","足球","0","0","0","籃球","美式足球","2610025"
"1","鞦韆","0","蹺蹺板","0","0","0","立體格子鐵架","單槓","2610027"
"1","２次","0","５次","0","0","0","４次","３次","2610029"
"1","劍道","0","拳擊","0","0","0","業餘摔跤","柔道","2610030"
"1","橋","0","水壩","0","0","0","建築物","過山洞","2610032"
"1","參加比賽","0","兩者實力相近","0","0","0","相撲比較奇怪","在比賽中落敗","2610033"
"1","高爾夫","0","足球","0","0","0","籃球","棒球","2610034"
"1","Aluminum Time","0","Tablecloth Time","0","0","0","Apron Time","Lap Time","2610035"
"1","第二名","0","第四名","0","0","0","第一名","第三名","2610036"
"1","蝶式","0","捷泳","0","0","0","蛙泳","仰泳","2610037"
"1","足球","0","籃球","0","0","0","排球","高爾夫","2610039"
"1","一壘手","0","二壘手","0","0","0","三壘手","本壘手","2610040"
"1","滑道","0","滾球道","0","0","0","球瓶區","球溝","2610041"
"1","冰刀","0","冰爪","0","0","0","冰鉤","冰斧","2610042"
"1","投手","0","內野手","0","0","0","外野手","捕手","2610043"
"1","球竿","0","球棍","0","0","0","球棒","球桿","2610044"
"1","抵達","0","完成","0","0","0","以上皆非","達陣","2610046"
"1","Ad Court","0","Service Attack","0","0","0","Service Ball","Ace","2610047"
"1","胴","0","小手","0","0","0","頭擊","面","2610048"
"1","木棍","0","毛巾","0","0","0","背帶","金屬圓棒","2610050"
"1","３分","0","４分","0","0","0","５分","２分","2610051"
"1","12公分","0","8公分","0","0","0","15公分","16公分","2610052"
"1","紅色","0","藍色","0","0","0","褐色","綠色","2610053"
"1","越位","0","紅牌","0","0","0","角球","比賽結束","2610054"
"1","攔網","0","進攻","0","0","0","阻擋","接球","2610055"
"1","籃球","0","桌球","0","0","0","網球","棒球","2610057"
"1","一次運球","0","三次運球","0","0","0","零次運球","二次運球","2610058"
"1","壘球","0","籃球","0","0","0","足球","橄欖球","2610059"
"1","莉瑪（灰姑娘）","0","珠希（工作服）","0","0","0","優衣（新年）","紡希（夏日）","2611001"
"1","伊緒（黑暗）","0","霞（魔法少女）","0","0","0","空花（黑暗）","栞（魔法少女）","2611002"
"1","速度","0","體力","0","0","0","毅力","力量","2611003"
"1","角鹿將軍","0","反逆獸","0","0","0","厄勒克特拉夫人","暴君長老","2611004"
"1","技能1","0","定位","0","0","0","EX 技能","必殺技","2611005"
"1","１支","0","２支","0","0","0","４支","３支","2620002"
"1","特別跳躍","0","超級滑降","0","0","0","超級滑雪競賽","超大曲道","2620003"
"1","光滑","0","刺刺的","0","0","0","黏黏的","凹凸不平","2620005"
"1","７球","0","６球","0","0","0","４球","５球","2620006"
"1","撞球","0","飛鏢","0","0","0","桌球","保齡球","2620007"
"1","未正面朝向擊球員投球","0","踩投手板後傳球給沒有跑壘員的壘包守備員","0","0","0","踩投手板後假裝投球卻未投","未踩投手板而做假傳","2620008"
"1","仰式","0","三步式","0","0","0","飛魚式","背越式","2620010"
"1","10秒","0","５秒","0","0","0","60秒","20秒","2620011"
"1","蛙泳","0","仰泳","0","0","0","蝶泳","自由式","2620012"
"1","205公分","0","255公分","0","0","0","355公分","305公分","2620013"
"1","２片","0","３片","0","0","0","６片","４片","2620014"
"1","10個","0","７個","0","0","0","６個","８個","2620015"
"1","自由球員","0","滑切球","0","0","0","側翼","中場","2620016"
"1","15分鐘","0","30分鐘","0","0","0","45分鐘","20分鐘","2620017"
"1","拇指","0","小指","0","0","0","手背","手掌心","2620018"
"1","鰺魚折","0","鮭魚折","0","0","0","鮪魚折","鯖魚折","2620022"
"1","３戰２勝制","0","５戰３勝制","0","0","0","９戰５勝制","７戰４勝制","2620024"
"1","保齡球","0","曲棍球","0","0","0","槌球","冰壺","2620025"
"1","正式比賽為九局，同分時得延長","0","四壞球則保送擊球員","0","0","0","外野手有三人","內野手有三人","2620026"
"1","觸身球","0","牽制","0","0","0","代跑","盜壘","2620028"
"1","4號打者","0","1號打者","0","0","0","捕手","先發投手","2620029"
"1","20次","0","22次","0","0","0","23次","21次","2620030"
"1","馬球","0","袋棍球","0","0","0","板球","冰上曲棍球","2620031"
"1","３分","0","５分","0","0","0","２分","４分","2620032"
"1","小鳥","0","柏忌","0","0","0","雙柏忌","老鷹","2620033"
"1","撥水","0","拍水","0","0","0","打水","划水","2620034"
"1","12分","0","８分","0","0","0","６分","９分","2620035"
"1","30個","0","50個","0","0","0","110個","10個","2620036"
"1","０個","0","１個","0","0","0","２個","無法確定","2620038"
"1","搥肩","0","露肩膀","0","0","0","肩撞","過肩摔","2620040"
"1","傷害席","0","犯規席","0","0","0","變臉席","受罰席","2620041"
"1","鬥牛","0","桑搏","0","0","0","鬥牛士","牛仔競技","2620042"
"1","投影幕","0","盜球","0","0","0","抄截","反彈","2620044"
"1","藏球","0","帶球","0","0","0","打球","開球","2620045"
"1","二瓶","0","二局","0","0","0","剩瓶","殘瓶","2620046"
"1","撐竿跳高","0","三級跳遠","0","0","0","跳高","跳遠","2620048"
"1","中跑","0","長跑","0","0","0","驛站接力賽","短跑","2620049"
"1","First","0","Triple","0","0","0","Last","Skip","2620050"
"1","交互蹲跳","0","雙重跳","0","0","0","跑跳","交叉跳","2620051"
"1","421.95km","0","4219.5km","0","0","0","4.2195km","42.195km","2620054"
"1","全壘打","0","短打","0","0","0","飛球","犯規線","2620057"
"1","最優秀高爾夫球手","0","球進水池","0","0","0","沙地","一桿進洞","2620058"
"1","嘗試技","0","孤注一擲技","0","0","0","逆轉技","捨身技","2620059"
"1","挑戰賽","0","事前賽","0","0","0","預演賽","國際錦標賽","2620060"
"1","飛鏢","0","保齡球","0","0","0","桌球","撞球","2620061"
"1","接龍","0","猜拳","0","0","0","猜謎","饒舌戰鬥","2621001"
"1","覆蓋指令","0","解構函式","0","0","0","數據躍升","代碼注入","2621002"
"1","涅普堤利昂","0","島鯨","0","0","0","天塔帕斯","究極金槍鮪","2621003"
"1","亂數聖域","0","獸性聖域","0","0","0","二元聖域","極值聖域","2621004"
"1","超火力全開☆公主突襲","0","深淵終結炸裂","0","0","0","極光聖界","海洋聖界","2621005"
"1","界外球","0","本壘打","0","0","0","出局","二壘打","2630001"
"1","80公分","0","90公分","0","0","0","100公分","70公分","2630002"
"1","紐約馬拉松","0","芝加哥馬拉松","0","0","0","倫敦馬拉松","柏林馬拉松","2630004"
"1","上勾拳","0","	抱頭防守","0","0","0","繞閃","扭抱","2630006"
"1","為了使腳部動作明顯","0","為了提起幹勁","0","0","0","為了壓低成本","為了防止被偷","2630007"
"1","雜魚","0","目外","0","0","0","狙外","外道魚","2630008"
"1","工懸","0","供懸","0","0","0","公懸","弓懸","2630009"
"1","41.195公里","0","40.195公里","0","0","0","43.195公里","42.195公里","2630010"
"1","藍色","0","紅色","0","0","0","黑色","黃色","2630011"
"1","15階級","0","16階級","0","0","0","18階級","17階級","2630012"
"1","400分比賽","0","350分比賽","0","0","0","450分比賽","300分比賽","2630013"
"1","12支","0","8支","0","0","0","20支","16支","2630014"
"1","30mm","0","50mm","0","0","0","60mm","40mm","2630015"
"1","30cm","0","60cm","0","0","0","75cm","45cm","2630016"
"1","15.72公尺","0","31.72公尺","0","0","0","38.72公尺","23.72公尺","2630017"
"1","紅與藍","0","紅與黑","0","0","0","白與黑","紅與白","2630019"
"1","雲林縣","0","宜蘭縣","0","0","0","嘉義市","彰化縣","2630021"
"1","緊急避難","0","臨時居所","0","0","0","安營紮寨","緊急紮營","2630022"
"1","８人","0","10人","0","0","0","７人","９人","2630025"
"1","角球","0","守門員開球","0","0","0","十二碼罰球","界外球","2630026"
"1","行事","0","觀眾","0","0","0","預備力士","橫綱","2630027"
"1","Onshore","0","Inshore","0","0","0","Outshore","Offshore","2630028"
"1","回打","0","拉打","0","0","0","推打","收打","2630029"
"1","白色","0","黑色","0","0","0","茶","紅色","2630030"
"1","跳馬","0","地板","0","0","0","平衡木","高低槓","2630031"
"1","面取","0","掌舵","0","0","0","手取","亂取","2630035"
"1","9","0","8","0","0","0","7","10","2630037"
"1","30cm","0","50cm","0","0","0","70cm","10cm","2630038"
"1","５kg","0","10kg","0","0","0","３kg","20kg","2630040"
"1","足球","0","手球","0","0","0","游泳","籃球","2630043"
"1","８人","0","５人","0","0","0","３人","４人","2630044"
"1","擲球","0","推球","0","0","0","曲球","墜球","2630045"
"1","一壘","0","二壘","0","0","0","本壘","三壘","2630046"
"1","甲板","0","頂端","0","0","0","頂點","板頭","2630048"
"1","３場","0","４場","0","0","0","５場","２場","2630049"
"1","指球","0","揮球","0","0","0","猜拳","比球","2630051"
"1","Miss Shot","0","Pass Shot","0","0","0","Mass Shot","Kiss Shot","2630052"
"1","１分","0","２分","0","0","0","10分","５分","2630053"
"1","Under Low","0","Downward Blow","0","0","0","Leg Blow","Low Blow","2630054"
"1","堆是標","0","堆十標","0","0","0","堆食標","堆石標","2630055"
"1","威脅","0","優勢","0","0","0","劣勢","機會","2630056"
"1","足球","0","排球","0","0","0","籃球","橄欖球","2630058"
"1","平底雪橇","0","冬季兩項","0","0","0","有舵雪橇","空架雪車","2630059"
"1","A卡","0","B卡","0","0","0","D卡","C卡","2630060"
"1","Nugget","0","Socket","0","0","0","Baguette","Pocket","2630061"
"1","哥布林王者","0","哥布林大師","0","0","0","哥布林領主","哥布林小兵","2631001"
"1","嵐擊之槍","0","雷擊之槍","0","0","0","激浪之拳","海神法杖","2631002"
"1","昇龍觸身球","0","昇龍剪","0","0","0","昇龍羽翼","昇龍擺尾球","2631003"
"1","沙灘排球","0","沙灘搶旗","0","0","0","沙灘棒球","順子賽艇","2631004"
"1","七界究極晦冥喝破之裝","0","大海帝王晦冥喝破之裝","0","0","0","七海霸者晦冥喝破之裝","七界霸王晦冥喝破之裝","2631005"
