ae55a51fb0e1a212aec9adc47aee9fa3938bb5cd6ce4b8bd94c83b45d0a4f2f0,05330e3c8a5208abb747af16637d30d7c4ff8274c8173db0c562e1e0ccf80ff0,4ccf8ee788eade76b60ec97b99f60771aa0f13031a66151ae7b346aa8efc5340,a303ea7c7dca5f8864e5e2cc0a348d800b3bc1fc257bc5b3b8d8defddad7e5c1,e1a0fa51383d782e09582787d67579ad791ab642733fd127522c3e7f8cebf8b6,8be550d5b7efbb35d88bb1bcb827df5938a2ebde9ffdfeca0b175a4d900f369a,6e546b27cc5d8f13af5e0430cc14524aec59c018c79152228b23cb49c2b24f7f,c903eba0440dfa4999d2c6ccc62dfbe308b21a0f97f362c3a55dfd212b086488,579947bdf85a00bd3f71accfdefe4fffdb34753224051d393ebaf6c9f515bc62,80068bc88a88395222645bcc1ee860bfe50c9fd0840e3810c0cfdd320c1c6f11,8ba463ddb62d4f7053338846e4d428b2a612db9f2db78c0c9fb5961d3f1cefe4,12b09a52e32827cb03328c493811f7716aaf53d914012876252bbc9a5941fbc3,8bd389054a4a09531db71862a54cc4b21ca3919e3ca6dca9a53bfeb12eadc564,f07250ec4e34b328736e02f6ba5d84474301b3508ed15a998187fb55cdf9157f,5562823bc4b792d8475838260fea8a4f617c3a23b9b6fad0e02efbe85982d41c,5f6d92e73c2c6d3e6741810bddc48b20e71dd2a39fce494da90127408f5c3c3a,d549bc43aad0f6aec8fc40baf557ae90b4a8f735c8e0ba48adc1dcf524daff1a,22d493a50bb4b0ea058e8ddf7b5dd3f45ba42063fddcb4264413b90827eb6653,5de013e98a9e901dea57bd6d8b21929f253f06470a01533e3b99e745a2bb8105,f92dbd5caa113e4761b32f1f3b2da5a4a6b3c1d7bab199282d3aa438be3c7b0d,060a25516340a9ce8901063086d6e1b5337e849bb478ab501911430d7aacd5e5,afe167ac194be22f90c7beeb3f4e346ee0bf2ab3e496b52ba46e4a71d7a072db,c8704d65066b4a0eaf1097a2aeb72b50f0ce036c03682d35631c4310aeb9a531,171c402114a736c1beb7ecc836b0f7b75f9c3893d225ab70ab22d9b0d7611273,d873d2b8e56987f463651affaa9ae0ab4f2a4a604d246db0360f5cf75461f614,71e0e344c9856b711cd3402430290c7547865e26ffb016924a571d4149dda52e,c0797cd61bf6c9d28178e6795f189e69ebe03a0df5d0fb2d0ea7edcaa74245b5,615dffd78b0ec7da033370635d4497f086854b8195667b758adcbd07abc0fdf4,d394d5565778b8ac0bb2be2dd18b7a074dd1d3cc974575567711881b178dd0ee,987c6a6189fe3490284811137f7532e32d4e34fbcc830debdd9407afb767a3e8,833bb198cf8df68ffb9e232b9997a925e6e3062a2059f4b51d26680f5b92dfdf,5dfa41b21c3090f7c3b8e95426ce19a4894385c4998a94c4b9bb50431f4af2cc,e68ce9cfcc1580d73b9b6a34b4f003f80f395a5d42b26696e6e2d1cd1bbefddd,719b7d8362a05d613e1f3507d800b7737c3862cf9567bf055d0d2d3f5f406ded,af25dba0dbe1f4c6307347fa647415f8cbc3316466e1594a3bcc42a5ab7e53e4,c703ad4b36e10ddb7c8eb9ea046c998d11edbdd04a02aff6b10033fcab85c0c1,900c858778ffa662005a868d62aa090a850726b1122b9fb1ccd4ad10061d4619,171ddae2873b844181a92f3b1babd15e3d1c3c80eda001749f34d0014160b31b,d1b158aa1efaefa69890f9742657e016dcfda358f9172b6853a62b010b1a0c51,ee22ad80d3b12905297228516932fbc3e6cc08538d471865799d71b903dc1a9a,07266a2fa3a16ae1f05ab7590ebe918680f7d7d78e6216ab8bfaf48d5f7d697d,ab4596c7768925fefbd6d3e4c031eec1b65c63f26f945dd15f1b9da4a34adddd,fa3e3992b83b29b0863408ab2d95613d2852fbade34d22094693fc628d9015ec,9ce6f332d84bc5e2deff10f5cf209e8ed16a1fb493ec3c4a3ccf7b902266e420,906242966b4b27419e966cae8823bae7803b294a663f2f1bb248ca955bbd4b2d,dd73caebed24d30b4018d49ecbab1943b5bae02c0af01d53ed0f98707f4e46c4,20d3913f5f39414c9202fc0a492a49e3b4f47db03fa45fb600b298908a1770fc,d8fc73eca191afbf6a00b2ad4ba27580a859a96c94ea765c040ba3e5e41fb727,11be9e00c89ccc1a3e86127bd6bdfeb500f31f97f94b01978228c502fdaa822b,5257306cf2e0eed57e71504c3823dfd8ed9906adaad98caf8a606456561dd8a6,a942aa0a8932f2520543d14f55ef6e2b6e399d7dc18592df8cdbf9e080326c12,bdf7f2b449d303acc3e77af846d912b43d67b44c553f166af57cf6be9f90975b,a414a08d13dacec2cdfd9118765adbbbb3d0ab9b837abea4f9e9ca49d5402836
"10","127012","101822","2","0","bgm_M169","110500041","101500407","0","bgm_M169","0","110500041","bgm_M169","110500043","0","0","涅羅礁岩‧西部 50-4","0","101822","10","0","101823","90","0","101500403","bgm_M169","0","0","127341","2030/12/31 14:59:59","1","11050004","-380","10","101821","11050","0","0","211001000","215","0","bgm_M169","117552","0","-50","110500042","bgm_M169","0","100500","0","2022/01/17 16:00:00","101500410","101500401"
"10","127162","101622","2","0","bgm_M169","110500051","101500507","0","bgm_M169","0","110500051","bgm_M169","110500053","80","0","涅羅礁岩‧西部 50-5","0","101622","10","0","101623","90","0","101500503","bgm_M169","0","0","117311","2030/12/31 14:59:59","1","11050005","-250","10","101621","11050","0","0","211001000","215","0","bgm_M169","117582","0","-50","110500052","bgm_M169","0","100450","0","2022/01/17 16:00:00","101500508","101500504"
"10","127222","101822","2","0","bgm_M169","110500061","101500604","0","bgm_M169","0","110500061","bgm_M169","110500063","-40","0","涅羅礁岩‧西部 50-6","0","101822","10","0","101823","90","0","101500608","bgm_M169","0","0","117461","2030/12/31 14:59:59","1","11050006","-130","10","101821","11050","0","0","211001000","215","0","bgm_M169","117612","0","-50","110500062","bgm_M169","0","100500","0","2022/01/17 16:00:00","101500610","101500603"
"10","117072","101622","2","0","bgm_M169","110500071","101500706","0","bgm_M169","0","110500071","bgm_M169","110500073","30","0","涅羅礁岩‧西部 50-7","0","101622","10","0","101623","90","101500710","101500705","bgm_M169","0","0","117491","2030/12/31 14:59:59","1","11050007","30","10","101621","11050","0","0","211001000","215","0","bgm_M169","117582","0","-50","110500072","bgm_M169","0","100450","0","2022/01/17 16:00:00","101500708","101500701"
"10","117192","101112","2","0","bgm_M169","110500081","101500806","0","bgm_M169","0","110500081","bgm_M169","110500083","70","0","涅羅礁岩‧西部 50-8","0","101112","10","0","101113","90","101500809","101500802","bgm_M169","0","0","127281","2030/12/31 14:59:59","1","11050008","200","10","101111","11050","0","0","211001000","215","0","bgm_M169","117552","0","-50","110500082","bgm_M169","0","100150","0","2022/01/17 16:00:00","101500803","101500801"
"10","127252","101112","2","0","bgm_M169","110500091","101500906","0","bgm_M169","0","110500091","bgm_M169","110500093","-80","0","涅羅礁岩‧西部 50-9","0","101112","10","0","101113","90","101500907","101500902","bgm_M169","0","0","127371","2030/12/31 14:59:59","1","11050009","300","10","101111","11050","0","0","211001000","215","0","bgm_M169","117612","0","-50","110500092","bgm_M169","0","100150","0","2022/01/17 16:00:00","101500908","101500910"
"10","117132","101052","2","0","bgm_M169","110500101","101501008","0","bgm_M169","0","110500101","bgm_M169","110500103","-150","0","涅羅礁岩‧西部 50-10","0","101052","10","0","101053","90","101501009","101501010","bgm_M169","0","0","117311","2030/12/31 14:59:59","1","11050010","100","10","101051","11050","0","0","211001000","215","0","bgm_M169","117552","0","-50","110500102","bgm_M169","0","100500","25011","2022/01/17 16:00:00","101501007","101501001"
"10","117042","101112","2","0","bgm_M169","110500111","101501110","0","bgm_M169","0","110500111","bgm_M169","110500113","-240","0","涅羅礁岩‧西部 50-11","0","101112","10","0","101113","90","101501105","101501104","bgm_M169","0","0","117461","2030/12/31 14:59:59","1","11050011","270","10","101111","11050","0","0","211001000","215","0","bgm_M169","117582","0","-50","110500112","bgm_M169","0","100150","25012","2022/01/17 16:00:00","101501106","101501102"
"10","117582","101112","2","0","bgm_M169","110500121","101501208","0","bgm_M169","0","110500121","bgm_M169","110500123","-170","0","涅羅礁岩‧西部 50-12","0","101112","10","0","101113","90","101501210","101501204","bgm_M169","0","0","127222","2030/12/31 14:59:59","1","11050012","460","10","101111","11050","0","0","211001000","215","0","bgm_M169","117612","0","-50","110500122","bgm_M169","0","100150","25013","2022/01/17 16:00:00","101501207","101501201"
"10","117612","101112","2","0","bgm_M169","110500131","101501303","0","bgm_M169","0","110500131","bgm_M169","110500133","0","0","涅羅礁岩‧西部 50-13","0","101112","10","0","101113","90","101501302","101501304","bgm_M169","0","0","127102","2030/12/31 14:59:59","1","11050013","540","10","101111","11050","0","0","211001000","215","0","bgm_M169","117552","0","-50","110500132","bgm_M169","0","100150","25014","2022/01/17 16:00:00","101501307","101501301"
"10","117552","101092","2","0","bgm_M170","110500141","0","0","bgm_M170","0","110500141","bgm_M170","110500143","-100","0","涅羅礁岩‧西部 50-14","9050155","101092","10","0","101093","90","0","0","bgm_M170","0","9050156","127162","2030/12/31 14:59:59","1","11050014","740","10","101091","11050","0","0","211001000","215","0","bgm_M170","117582","0","-50","110500142","bgm_M170","0","100150","25015","2022/01/17 16:00:00","0","101501410"
"10","117072","101622","2","0","bgm_M169","110510011","101510106","0","bgm_M169","0","110510011","bgm_M169","110510013","20","0","涅羅礁岩‧東部 51-1","0","101622","10","0","101623","90","0","101510105","bgm_M169","0","0","117132","2030/12/31 14:59:59","1","11051001","-760","10","101621","11051","0","0","211001000","215","0","bgm_M169","117552","0","-50","110510012","bgm_M169","0","100450","0","2015/12/17 15:00:00","101510108","101510102"
"10","127012","101822","2","0","bgm_M169","110510021","101510206","0","bgm_M169","0","110510021","bgm_M169","110510023","50","0","涅羅礁岩‧東部 51-2","0","101822","10","0","101823","90","0","101510208","bgm_M169","0","0","127102","2030/12/31 14:59:59","1","11051002","-560","10","101821","11051","0","0","211001000","215","0","bgm_M169","117612","0","-50","110510022","bgm_M169","0","100500","0","2015/12/17 15:00:00","101510210","101510201"
"10","127252","101822","2","0","bgm_M169","110510031","101510310","0","bgm_M169","0","110510031","bgm_M169","110510033","80","0","涅羅礁岩‧東部 51-3","0","101822","10","0","101823","90","0","101510303","bgm_M169","0","0","127222","2030/12/31 14:59:59","1","11051003","-400","10","101821","11051","0","0","211001000","215","0","bgm_M169","117582","0","-50","110510032","bgm_M169","0","100500","0","2015/12/17 15:00:00","101510305","101510301"
"10","117552","101822","2","0","bgm_M169","110510041","101510404","0","bgm_M169","0","110510041","bgm_M169","110510043","0","0","涅羅礁岩‧東部 51-4","0","101822","10","0","101823","90","0","101510402","bgm_M169","0","0","127162","2030/12/31 14:59:59","1","11051004","-200","10","101821","11051","0","0","211001000","215","0","bgm_M169","117492","0","-50","110510042","bgm_M169","0","100500","0","2015/12/17 15:00:00","101510410","101510401"
"10","117582","101112","2","0","bgm_M169","110510051","101510507","0","bgm_M169","0","110510051","bgm_M169","110510053","40","0","涅羅礁岩‧東部 51-5","0","101112","10","0","101113","90","0","101510502","bgm_M169","0","0","117192","2030/12/31 14:59:59","1","11051005","-20","10","101111","11051","0","0","211001000","215","0","bgm_M169","127342","0","-50","110510052","bgm_M169","0","100150","0","2015/12/17 15:00:00","101510510","101510501"
"10","117552","101112","2","0","bgm_M169","110510061","101510608","0","bgm_M169","0","110510061","bgm_M169","110510063","-40","0","涅羅礁岩‧東部 51-6","0","101112","10","0","101113","90","0","101510605","bgm_M169","0","0","117042","2030/12/31 14:59:59","1","11051006","120","10","101111","11051","0","0","211001000","215","0","bgm_M169","127282","0","-50","110510062","bgm_M169","0","100150","0","2015/12/17 15:00:00","101510610","101510601"
"10","117612","101052","2","0","bgm_M169","110510071","101510707","0","bgm_M169","0","110510071","bgm_M169","110510073","-150","0","涅羅礁岩‧東部 51-7","0","101052","10","0","101053","90","101510710","101510708","bgm_M169","0","0","127252","2030/12/31 14:59:59","1","11051007","0","10","101051","11051","0","0","211001000","215","0","bgm_M169","127462","0","-50","110510072","bgm_M169","0","100110","0","2015/12/17 15:00:00","101510709","101510701"
"10","117582","101052","2","0","bgm_M169","110510081","101510804","0","bgm_M169","0","110510081","bgm_M169","110510083","-260","0","涅羅礁岩‧東部 51-8","0","101052","10","0","101053","90","101510809","101510802","bgm_M169","0","0","117072","2030/12/31 14:59:59","1","11051008","180","10","101051","11051","0","0","211001000","215","0","bgm_M169","117312","0","-50","110510082","bgm_M169","0","100110","0","2015/12/17 15:00:00","101510805","101510803"
"10","117552","101112","2","0","bgm_M169","110510091","101510902","0","bgm_M169","0","110510091","bgm_M169","110510093","-120","0","涅羅礁岩‧東部 51-9","0","101112","10","0","101113","90","101510908","101510903","bgm_M169","0","0","127012","2030/12/31 14:59:59","1","11051009","270","10","101111","11051","0","0","211001000","215","0","bgm_M169","127342","0","-50","110510092","bgm_M169","0","100150","0","2015/12/17 15:00:00","101510905","101510901"
"10","117612","101052","2","0","bgm_M169","110510101","101511004","0","bgm_M169","0","110510101","bgm_M169","110510103","-250","0","涅羅礁岩‧東部 51-10","0","101052","10","0","101053","90","101511007","101511008","bgm_M169","0","0","127252","2030/12/31 14:59:59","1","11051010","420","10","101051","11051","0","0","211001000","215","0","bgm_M169","117492","0","-50","110510102","bgm_M169","0","100110","25011","2015/12/17 15:00:00","101511009","101511002"
"10","117552","101112","2","0","bgm_M169","110510111","101511107","0","bgm_M169","0","110510111","bgm_M169","110510113","-120","0","涅羅礁岩‧東部 51-11","0","101112","10","0","101113","90","101511110","101511103","bgm_M169","0","0","117132","2030/12/31 14:59:59","1","11051011","520","10","101111","11051","0","0","211001000","215","0","bgm_M169","127282","0","-50","110510112","bgm_M169","0","100150","25012","2015/12/17 15:00:00","101511105","101511104"
"10","127462","101112","2","0","bgm_M169","110510121","101511209","0","bgm_M169","0","110510121","bgm_M169","110510123","30","0","涅羅礁岩‧東部 51-12","0","101112","10","0","101113","90","101511203","101511205","bgm_M169","0","0","117612","2030/12/31 14:59:59","1","11051012","400","10","101111","11051","0","0","211001000","215","0","bgm_M169","117372","0","-50","110510122","bgm_M169","0","100150","25013","2015/12/17 15:00:00","101511210","101511201"
"10","127282","101112","2","0","bgm_M169","110510131","101511306","0","bgm_M169","0","110510131","bgm_M169","110510133","40","0","涅羅礁岩‧東部 51-13","0","101112","10","0","101113","90","101511307","101511301","bgm_M169","0","0","117582","2030/12/31 14:59:59","1","11051013","630","10","101111","11051","0","0","211001000","215","0","bgm_M169","117312","0","-50","110510132","bgm_M169","0","100150","25014","2015/12/17 15:00:00","101511305","101511309"
"10","117492","101092","2","0","bgm_M170","110510141","101511409","0","bgm_M170","0","110510141","bgm_M170","110510143","-150","0","涅羅礁岩‧東部 51-14","9051155","101092","10","0","101093","90","0","101511408","bgm_M170","0","9051156","117552","2030/12/31 14:59:59","1","11051014","740","10","101091","11051","0","0","211001000","215","0","bgm_M170","127342","0","-50","110510142","bgm_M170","0","100150","25015","2015/12/17 15:00:00","0","101511410"
"10","117552","101822","2","0","bgm_M169","110520011","101520103","0","bgm_M169","0","110520011","bgm_M169","110520013","198","0","皮尼翁沿岸堤‧西岸 52-1","0","101822","10","0","101823","90","0","101520108","bgm_M169","0","0","117612","2030/12/31 14:59:59","1","11052001","-540","10","101821","11052","0","0","211001000","215","0","bgm_M169","127462","0","-50","110520012","bgm_M169","0","100500","0","2015/12/17 15:00:00","101520109","101520101"
"10","117612","101822","2","0","bgm_M169","110520021","101520209","0","bgm_M169","0","110520021","bgm_M169","110520023","75","0","皮尼翁沿岸堤‧西岸 52-2","0","101822","10","0","101823","90","0","101520201","bgm_M169","0","0","117582","2030/12/31 14:59:59","1","11052002","-398","10","101821","11052","0","0","211001000","215","0","bgm_M169","117372","0","-50","110520022","bgm_M169","0","100500","0","2015/12/17 15:00:00","101520210","101520208"
"10","117582","101112","2","0","bgm_M169","110520031","101520309","0","bgm_M169","0","110520031","bgm_M169","110520033","144","0","皮尼翁沿岸堤‧西岸 52-3","0","101112","10","0","101113","90","0","101520301","bgm_M169","0","0","117552","2030/12/31 14:59:59","1","11052003","-238","10","101111","11052","0","0","211001000","215","0","bgm_M169","117492","0","-50","110520032","bgm_M169","0","100150","0","2015/12/17 15:00:00","101520310","101520308"
"10","117312","102182","2","0","bgm_M169","110520041","101520409","0","bgm_M169","0","110520041","bgm_M169","110520043","-44","0","皮尼翁沿岸堤‧西岸 52-4","0","102182","10","0","102183","90","0","101520408","bgm_M169","0","0","117582","2030/12/31 14:59:59","1","11052004","-224","10","102181","11052","0","0","211001000","215","0","bgm_M169","117013","0","-50","110520042","bgm_M169","0","100110","0","2015/12/17 15:00:00","101520410","101520404"
"10","127342","101052","2","0","bgm_M169","110520051","101520502","0","bgm_M169","0","110520051","bgm_M169","110520053","-112","0","皮尼翁沿岸堤‧西岸 52-5","0","101052","10","0","101053","90","0","101520507","bgm_M169","0","0","117552","2030/12/31 14:59:59","1","11052005","-10","10","101051","11052","0","0","211001000","215","0","bgm_M169","117253","0","-50","110520052","bgm_M169","0","100110","0","2015/12/17 15:00:00","101520509","101520508"
"10","127282","101112","2","0","bgm_M169","110520061","101520607","0","bgm_M169","0","110520061","bgm_M169","110520063","78","0","皮尼翁沿岸堤‧西岸 52-6","0","101112","10","0","101113","90","0","101520606","bgm_M169","0","0","117612","2030/12/31 14:59:59","1","11052006","-66","10","101111","11052","0","0","211001000","215","0","bgm_M169","117223","0","-50","110520062","bgm_M169","0","100150","0","2015/12/17 15:00:00","101520610","101520601"
"10","127462","101112","2","0","bgm_M169","110520071","101520708","0","bgm_M169","0","110520071","bgm_M169","110520073","181","0","皮尼翁沿岸堤‧西岸 52-7","0","101112","10","0","101113","90","101520710","101520701","bgm_M169","0","0","117582","2030/12/31 14:59:59","1","11052007","91","10","101111","11052","0","0","211001000","215","0","bgm_M169","117073","0","-50","110520072","bgm_M169","0","100150","0","2015/12/17 15:00:00","101520709","101520704"
"10","117372","101112","2","0","bgm_M169","110520081","101520803","0","bgm_M169","0","110520081","bgm_M169","110520083","81","0","皮尼翁沿岸堤‧西岸 52-8","0","101112","10","0","101113","90","101520810","101520808","bgm_M169","0","0","117552","2030/12/31 14:59:59","1","11052008","245","10","101111","11052","0","0","211001000","215","0","bgm_M169","127133","0","-50","110520082","bgm_M169","0","100150","0","2015/12/17 15:00:00","101520809","101520801"
"10","117492","102182","2","0","bgm_M169","110520091","101520903","0","bgm_M169","0","110520091","bgm_M169","110520093","-66","0","皮尼翁沿岸堤‧西岸 52-9","0","102182","10","0","102183","90","101520910","101520908","bgm_M169","0","0","117612","2030/12/31 14:59:59","1","11052009","212","10","102181","11052","0","0","211001000","215","0","bgm_M169","127043","0","-50","110520092","bgm_M169","0","100110","0","2015/12/17 15:00:00","101520909","101520904"
"10","117312","101052","2","0","bgm_M169","110520101","101521008","0","bgm_M169","0","110520101","bgm_M169","110520103","-54","0","皮尼翁沿岸堤‧西岸 52-10","0","101052","10","0","101053","90","101521010","101521004","bgm_M169","0","0","117582","2030/12/31 14:59:59","1","11052010","401","10","101051","11052","0","0","211001000","215","0","bgm_M169","127193","0","-50","110520102","bgm_M169","0","100110","25011","2015/12/17 15:00:00","101521009","101521001"
"10","127342","101052","2","0","bgm_M169","110520111","101521109","0","bgm_M169","0","110520111","bgm_M169","110520113","0","0","皮尼翁沿岸堤‧西岸 52-11","0","101052","10","0","101053","90","101521110","101521104","bgm_M169","0","0","117552","2030/12/31 14:59:59","1","11052011","577","10","101051","11052","0","0","211001000","215","0","bgm_M169","127133","0","-50","110520112","bgm_M169","0","100110","25012","2015/12/17 15:00:00","101521108","101521101"
"10","117013","101112","2","0","bgm_M169","110520121","101521208","0","bgm_M169","0","110520121","bgm_M169","110520123","131","0","皮尼翁沿岸堤‧西岸 52-12","0","101112","10","0","101113","90","101521210","101521207","bgm_M169","0","0","117492","2030/12/31 14:59:59","1","11052012","418","10","101111","11052","0","0","211001000","215","0","bgm_M169","117103","0","-50","110520122","bgm_M169","0","100150","25013","2015/12/17 15:00:00","101521209","101521201"
"10","117223","101112","2","0","bgm_M169","110520131","101521308","0","bgm_M169","0","110520131","bgm_M169","110520133","174","0","皮尼翁沿岸堤‧西岸 52-13","0","101112","10","0","101113","90","101521309","101521305","bgm_M169","0","0","117372","2030/12/31 14:59:59","1","11052013","622","10","101111","11052","0","0","211001000","215","0","bgm_M169","117253","0","-50","110520132","bgm_M169","0","100150","25014","2015/12/17 15:00:00","101521310","101521302"
"10","117163","101062","2","0","bgm_M170","110520141","0","0","bgm_M170","0","110520141","bgm_M170","110520143","40","0","皮尼翁沿岸堤‧西岸 52-14","9052155","101062","10","0","101063","90","0","0","bgm_M170","0","9052156","127462","2030/12/31 14:59:59","1","11052014","735","10","101061","11052","0","0","211001000","215","0","bgm_M170","117073","0","-50","110520142","bgm_M170","0","100110","25015","2015/12/17 15:00:00","0","101521410"
"10","127282","101822","2","0","bgm_M169","110530011","101530103","0","bgm_M169","0","110530011","bgm_M169","110530013","62","0","皮尼翁沿岸堤‧東岸 53-1","0","101822","10","0","101823","90","0","101530102","bgm_M169","0","0","127462","2030/12/31 14:59:59","1","11053001","-722","10","101821","11053","0","0","211001000","215","0","bgm_M169","117103","0","-50","110530012","bgm_M169","0","100500","0","2015/12/17 15:00:00","101530107","101530108"
"10","127462","102182","2","0","bgm_M169","110530021","101530208","0","bgm_M169","0","110530021","bgm_M169","110530023","-88","0","皮尼翁沿岸堤‧東岸 53-2","0","102182","10","0","102183","90","0","101530207","bgm_M169","0","0","117492","2030/12/31 14:59:59","1","11053002","-577","10","102181","11053","0","0","211001000","215","0","bgm_M169","117163","0","-50","110530022","bgm_M169","0","100110","0","2015/12/17 15:00:00","101530205","101530201"
"10","117312","101052","2","0","bgm_M169","110530031","101530310","0","bgm_M169","0","110530031","bgm_M169","110530033","-144","0","皮尼翁沿岸堤‧東岸 53-3","0","101052","10","0","101053","90","0","101530308","bgm_M169","0","0","117372","2030/12/31 14:59:59","1","11053003","-388","10","101051","11053","0","0","211001000","215","0","bgm_M169","127193","0","-50","110530032","bgm_M169","0","100110","0","2015/12/17 15:00:00","101530309","101530301"
"10","127043","101112","2","0","bgm_M169","110530041","101530409","0","bgm_M169","0","110530041","bgm_M169","110530043","58","0","皮尼翁沿岸堤‧東岸 53-4","0","101112","10","0","101113","90","0","101530410","bgm_M169","0","0","117312","2030/12/31 14:59:59","1","11053004","-450","10","101111","11053","0","0","211001000","215","0","bgm_M169","117553","0","-50","110530042","bgm_M169","0","100150","0","2015/12/17 15:00:00","101530407","101530402"
"10","117253","101112","2","0","bgm_M169","110530051","101530508","0","bgm_M169","0","110530051","bgm_M169","110530053","142","0","皮尼翁沿岸堤‧東岸 53-5","0","101112","10","0","101113","90","0","101530510","bgm_M169","0","0","127462","2030/12/31 14:59:59","1","11053005","-272","10","101111","11053","0","0","211001000","215","0","bgm_M169","117583","0","-50","110530052","bgm_M169","0","100150","0","2015/12/17 15:00:00","101530509","101530504"
"10","117223","101112","2","0","bgm_M169","110530061","101530610","0","bgm_M169","0","110530061","bgm_M169","110530063","-35","0","皮尼翁沿岸堤‧東岸 53-6","0","101112","10","0","101113","90","0","101530608","bgm_M169","0","0","117372","2030/12/31 14:59:59","1","11053006","-211","10","101111","11053","0","0","211001000","215","0","bgm_M169","117613","0","-50","110530062","bgm_M169","0","100150","0","2015/12/17 15:00:00","101530609","101530602"
"10","117073","101112","2","0","bgm_M169","110530071","101530706","0","bgm_M169","0","110530071","bgm_M169","110530073","71","0","皮尼翁沿岸堤‧東岸 53-7","0","101112","10","0","101113","90","101530703","101530709","bgm_M169","0","0","127282","2030/12/31 14:59:59","1","11053007","-36","10","101111","11053","0","0","211001000","215","0","bgm_M169","117553","0","-50","110530072","bgm_M169","0","100150","0","2015/12/17 15:00:00","101530710","101530708"
"10","127133","101052","2","0","bgm_M169","110530081","101530807","0","bgm_M169","0","110530081","bgm_M169","110530083","-132","0","皮尼翁沿岸堤‧東岸 53-8","0","101052","10","0","101053","90","101530809","101530804","bgm_M169","0","0","127342","2030/12/31 14:59:59","1","11053008","11","10","101051","11053","0","0","211001000","215","0","bgm_M169","117583","0","-50","110530082","bgm_M169","0","100110","0","2015/12/17 15:00:00","101530810","101530808"
"10","117103","101052","2","0","bgm_M169","110530091","101530909","0","bgm_M169","0","110530091","bgm_M169","110530093","-86","0","皮尼翁沿岸堤‧東岸 53-9","0","101052","10","0","101053","90","101530910","101530904","bgm_M169","0","0","117492","2030/12/31 14:59:59","1","11053009","187","10","101051","11053","0","0","211001000","215","0","bgm_M169","117613","0","-50","110530092","bgm_M169","0","100110","0","2015/12/17 15:00:00","101530907","101530908"
"10","117013","101112","2","0","bgm_M169","110530101","101531008","0","bgm_M169","0","110530101","bgm_M169","110530103","87","0","皮尼翁沿岸堤‧東岸 53-10","0","101112","10","0","101113","90","101531010","101531004","bgm_M169","0","0","127282","2030/12/31 14:59:59","1","11053010","146","10","101111","11053","0","0","211001000","215","0","bgm_M169","117553","0","-50","110530102","bgm_M169","0","100150","25011","2015/12/17 15:00:00","101531009","101531001"
"10","117163","101112","2","0","bgm_M169","110530111","101531109","0","bgm_M169","0","110530111","bgm_M169","110530113","39","0","皮尼翁沿岸堤‧東岸 53-11","0","101112","10","0","101113","90","101531110","101531108","bgm_M169","0","0","127342","2030/12/31 14:59:59","1","11053011","366","10","101111","11053","0","0","211001000","215","0","bgm_M169","117613","0","-50","110530112","bgm_M169","0","100150","25012","2015/12/17 15:00:00","101531102","101531105"
"10","117553","101052","2","0","bgm_M169","110530121","101531207","0","bgm_M169","0","110530121","bgm_M169","110530123","-112","0","皮尼翁沿岸堤‧東岸 53-12","0","101052","10","0","101053","90","101531210","101531208","bgm_M169","0","0","117013","2030/12/31 14:59:59","1","11053012","522","10","101051","11053","0","0","211001000","215","0","bgm_M169","117583","0","-50","110530122","bgm_M169","0","100110","25013","2015/12/17 15:00:00","101531209","101531201"
"10","117613","101052","2","0","bgm_M169","110530131","101531309","0","bgm_M169","0","110530131","bgm_M169","110530133","64","0","皮尼翁沿岸堤‧東岸 53-13","0","101052","10","0","101053","90","101531307","101531308","bgm_M169","0","0","117223","2030/12/31 14:59:59","1","11053013","586","10","101051","11053","0","0","211001000","215","0","bgm_M169","117553","0","-50","110530132","bgm_M169","0","100110","25014","2015/12/17 15:00:00","101531306","101531304"
"10","117583","101062","2","0","bgm_M170","110530141","101531409","0","bgm_M170","0","110530141","bgm_M170","110530143","-87","0","皮尼翁沿岸堤‧東岸 53-14","9053155","101062","10","0","101063","90","0","101531408","bgm_M170","0","9053156","117253","2030/12/31 14:59:59","1","11053014","756","10","101061","11053","0","0","211001000","215","0","bgm_M170","117613","0","-50","110530142","bgm_M170","0","100110","25015","2015/12/17 15:00:00","0","101531410"
"10","117103","101052","2","0","bgm_M169","110540011","101540109","0","bgm_M169","0","110540011","bgm_M169","110540013","-151","0","托塔提斯沙岸‧西部 54-1","0","101052","10","0","101053","90","0","101540101","bgm_M169","0","0","127133","2030/12/31 14:59:59","1","11054001","-722","10","101051","11054","0","0","211001000","215","0","bgm_M169","117583","0","-50","110540012","bgm_M169","0","100110","0","2015/12/17 15:00:00","101540106","101540104"
"10","117253","101112","2","0","bgm_M169","110540021","101540208","0","bgm_M169","0","110540021","bgm_M169","110540023","77","0","托塔提斯沙岸‧西部 54-2","0","101112","10","0","101113","90","0","101540202","bgm_M169","0","0","117223","2030/12/31 14:59:59","1","11054002","-683","10","101111","11054","0","0","211001000","215","0","bgm_M169","117613","0","-50","110540022","bgm_M169","0","100150","0","2015/12/17 15:00:00","101540209","101540210"
